

Model Outputs
100
,,C06:LAbsAnkleAngle,,,C06:LAnkleAngles,,,C06:LAnkleForce,,,C06:LAnkleMoment,,,C06:LAnklePower,,,C06:LFE,,,,,,,,,C06:LFO,,,,,,,,,C06:LFootProgressAngles,,,C06:LHipAngles,,,C06:LHipForce,,,C06:LHipMoment,,,C06:LHipPower,,,C06:LKneeAngles,,,C06:LKneeForce,,,C06:LKneeMoment,,,C06:LKneePower,,,C06:LPelvisAngles,,,C06:LTI,,,,,,,,,C06:LTO,,,,,,,,,C06:PEL,,,,,,,,,C06:RAbsAnkleAngle,,,C06:RAnkleAngles,,,C06:RAnkleForce,,,C06:RAnkleMoment,,,C06:RAnklePower,,,C06:RFE,,,,,,,,,C06:RFO,,,,,,,,,C06:RFootProgressAngles,,,C06:RHipAngles,,,C06:RHipForce,,,C06:RHipMoment,,,C06:RHipPower,,,C06:RKneeAngles,,,C06:RKneeForce,,,C06:RKneeMoment,,,C06:RKneePower,,,C06:RPelvisAngles,,,C06:RTI,,,,,,,,,C06:RTO,,,,,,,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ
,,deg,deg,deg,deg,deg,deg,N/kg,N/kg,N/kg,N.mm/kg,N.mm/kg,N.mm/kg,W/kg,W/kg,W/kg,deg,deg,deg,mm,mm,mm,mm,mm,mm,deg,deg,deg,mm,mm,mm,mm,mm,mm,deg,deg,deg,deg,deg,deg,N/kg,N/kg,N/kg,N.mm/kg,N.mm/kg,N.mm/kg,W/kg,W/kg,W/kg,deg,deg,deg,N/kg,N/kg,N/kg,N.mm/kg,N.mm/kg,N.mm/kg,W/kg,W/kg,W/kg,deg,deg,deg,deg,deg,deg,mm,mm,mm,mm,mm,mm,deg,deg,deg,mm,mm,mm,mm,mm,mm,deg,deg,deg,mm,mm,mm,mm,mm,mm,deg,deg,deg,deg,deg,deg,N/kg,N/kg,N/kg,N.mm/kg,N.mm/kg,N.mm/kg,W/kg,W/kg,W/kg,deg,deg,deg,mm,mm,mm,mm,mm,mm,deg,deg,deg,mm,mm,mm,mm,mm,mm,deg,deg,deg,deg,deg,deg,N/kg,N/kg,N/kg,N.mm/kg,N.mm/kg,N.mm/kg,W/kg,W/kg,W/kg,deg,deg,deg,N/kg,N/kg,N/kg,N.mm/kg,N.mm/kg,N.mm/kg,W/kg,W/kg,W/kg,deg,deg,deg,deg,deg,deg,mm,mm,mm,mm,mm,mm,deg,deg,deg,mm,mm,mm,mm,mm,mm
673,0,1.65211,0,0,1.65587,-0.0305203,3.87651,,,,,,,,,,1.89463,21.2433,11.3622,-2207.91,59.0199,500.831,406.29,406.29,406.29,-5.48241,-68.8615,1.85373,-2220.55,31.6449,37.2313,235.927,235.927,235.927,-69.0403,4.3612,3.26307,-11.774,1.84407,-17.1892,,,,,,,,,,2.35968,3.70853,10.9853,,,,,,,,,,9.39215,0.395607,5.94546,-4.18607,22.8742,1.33801,-2371.59,27.0593,112.736,402.609,402.609,402.609,-5.48241,-68.8615,1.85365,-2147.23,27.1686,9.14567,78.6423,78.6424,78.6422,-0.0929323,9.40419,-5.96453,-2069.88,-30.7473,880.32,183.88,183.88,183.88,-7.89863,0,0,-8.12452,1.01406,-13.4982,,,,,,,,,,-6.33779,-19.3669,29.5105,-1936.15,-130.223,490.309,416.431,416.431,416.431,-1.00776,-104.119,-1.98479,-1606.36,-128.992,120.377,240.167,240.167,240.167,-104.124,0.369317,-1.89643,29.5162,1.48167,35.3856,,,,,,,,,,-3.80077,2.54257,-18.7722,,,,,,,,,,9.39215,-0.395607,-5.94546,0.769161,-22.3565,11.7318,-1774.99,-107.826,94.1693,408.454,408.454,408.454,-1.00776,-104.119,-1.98479,-1528.77,-131.641,139.902,80.0557,80.0557,80.0557
674,0,1.94726,0,0,1.95562,-0.0842112,5.30195,,,,,,,,,,2.53768,21.1299,14.2043,-2195.91,58.2551,499.345,407.088,407.088,407.088,-5.50095,-67.6847,1.63072,-2220.11,31.8496,36.8722,235.927,235.927,235.927,-67.863,4.17192,3.44644,-11.5636,1.70416,-19.9312,,,,,,,,,,4.0145,3.12247,12.6338,,,,,,,,,,9.55202,0.424467,5.7881,-3.71598,24.392,2.55947,-2369.61,27.7476,115.427,402.684,402.684,402.684,-5.50095,-67.6847,1.63072,-2147.4,27.122,7.29163,78.6424,78.6424,78.6424,-0.0593538,9.56527,-5.81003,-2057.78,-32.3485,879.685,183.88,183.88,183.88,-9.04083,0,0,-9.38138,1.15981,-15.4191,,,,,,,,,,-6.6607,-19.2244,31.4041,-1924.29,-131.906,489.598,416.284,416.284,416.284,-1.32494,-101.933,-1.54246,-1601.31,-128.268,111.928,240.167,240.167,240.167,-101.943,-0.0506146,-1.77488,29.6203,1.37999,37.1712,,,,,,,,,,-3.2253,3.18869,-18.7079,,,,,,,,,,9.55202,-0.424467,-5.7881,0.79875,-21.3885,13.7451,-1770.82,-107.348,92.0361,407.059,407.059,407.059,-1.32494,-101.933,-1.5425,-1523.02,-130.747,128.487,80.0557,80.0557,80.0557
675,0,2.08459,0,0,2.09966,-0.143393,6.8655,-0.151541,-0.00941897,0.00658664,-4.39708,1.05846e-16,-2.43977,0,0,0.00734453,3.16552,20.9053,16.848,-2183.08,57.6439,497.954,407.816,407.816,407.816,-5.55477,-66.3236,1.40191,-2219.31,32.0312,36.3596,235.927,235.927,235.927,-66.503,3.9877,3.66505,-11.3273,1.50316,-22.4655,0.133762,-0.0164212,2.06353,-147.189,-10.4841,-1.39367,0,0,0.0697218,5.73332,2.40987,13.9546,0.0765856,-0.0125231,0.802536,6.90139,-6.81407,-2.44641,0,0,-0.0233209,9.64814,0.436137,5.61445,-3.19534,25.9332,3.88751,-2366.93,28.5178,118.406,402.935,402.934,402.935,-5.55477,-66.3237,1.40199,-2147.34,27.0041,5.0689,78.6423,78.6423,78.6426,-0.0379494,9.66173,-5.63787,-2045.48,-34.0826,879.334,183.88,183.88,183.88,-10.003,0,0,-10.4827,1.30594,-17.3097,-0.223192,-0.00989373,-0.0516833,-35.307,-3.7046e-16,-1.53733,0,0,-0.064326,-6.94256,-19.0405,33.1964,-1912.5,-133.671,489.087,416.115,416.115,416.115,-1.63402,-99.876,-1.01536,-1596.97,-127.565,104.056,240.167,240.167,240.167,-99.8914,-0.524559,-1.60581,29.6131,1.28215,38.8333,0.376341,-0.483376,1.91509,-60.4337,97.8928,-2.19349,0,0,-0.00124675,-2.67544,3.87336,-18.5089,0.0714255,-0.0230625,0.788391,22.2452,10.975,-4.21143,0,0,-0.0383178,9.64814,-0.436137,-5.61445,0.858757,-20.3744,15.7831,-1767.12,-107.017,90.1073,405.677,405.677,405.677,-1.63403,-99.876,-1.01534,-1518.13,-129.808,117.803,80.0557,80.0557,80.0557
676,0,2.04466,0,0,2.06765,-0.20741,8.54524,-0.150134,-0.0103989,-0.00303254,-3.17327,-1.05846e-16,-2.32933,0,0,0.00625086,3.75709,20.5782,19.2396,-2169.45,57.1464,496.696,408.452,408.452,408.452,-5.65005,-64.7643,1.1753,-2218.19,32.1818,35.6872,235.927,235.927,235.927,-64.9464,3.81548,3.92016,-11.0706,1.24721,-24.7376,0.102227,-0.0375053,2.07883,-126.14,-20.7555,-1.44163,0,0,0.0669306,7.49828,1.57537,14.9112,0.0381767,-0.0232611,0.811757,-1.98489,-8.31192,-2.33338,0,0,0.00213432,9.67987,0.429582,5.42645,-2.61963,27.4893,5.2964,-2363.56,29.3678,121.682,403.384,403.384,403.384,-5.65005,-64.7643,1.1753,-2147.11,26.8053,2.46278,78.6424,78.6424,78.6424,-0.0301448,9.69291,-5.44979,-2032.97,-35.9484,879.265,183.88,183.88,183.88,-10.7853,0,0,-11.4246,1.45029,-19.1398,-0.221403,-0.0109175,-0.0484377,-35.0113,-5.29229e-17,-1.09114,0,0,-0.0530769,-7.17664,-18.8186,34.8712,-1900.81,-135.499,488.78,415.927,415.927,415.927,-1.91203,-97.9545,-0.420577,-1593.27,-126.869,96.7965,240.167,240.167,240.167,-97.9752,-1.02981,-1.38751,29.4942,1.19319,40.3553,0.37151,-0.479895,1.91957,-69.1626,99.2246,-1.71483,0,0,-0.0289071,-2.14776,4.58673,-18.1866,0.0753982,-0.0159462,0.787483,26.7858,12.2739,-4.20902,0,0,-0.0446905,9.67987,-0.429582,-5.42645,0.954082,-19.3189,17.8167,-1763.85,-106.834,88.3968,404.33,404.33,404.33,-1.91203,-97.9545,-0.420624,-1514.01,-128.808,107.9,80.0557,80.0557,80.0557
677,0,1.80505,0,0,1.83466,-0.275144,10.3065,-0.150133,-0.0117933,-0.0144778,-2.0081,9.52612e-16,-2.05198,0,0,0.00511099,4.29237,20.1571,21.3241,-2155.03,56.7191,495.604,408.976,408.976,408.976,-5.79358,-62.9884,0.964524,-2216.81,32.2923,34.8586,235.927,235.927,235.927,-63.1752,3.66649,4.21146,-10.7959,0.942752,-26.6922,0.076762,-0.0568516,2.09683,-106.477,-30.5675,-1.08423,0,0,0.0624743,9.29833,0.634161,15.4777,-0.00042349,-0.0333886,0.824858,-11.3951,-10.1622,-2.05283,0,0,0.0312305,9.64761,0.403727,5.22677,-1.98899,29.0526,6.74929,-2359.48,30.2907,125.278,404.038,404.038,404.038,-5.79357,-62.9884,0.964453,-2146.82,26.517,-0.53406,78.6423,78.6424,78.6424,-0.0375495,9.65929,-5.24837,-2020.28,-37.9433,879.476,183.88,183.88,183.88,-11.4004,0,0,-12.2135,1.59036,-20.8776,-0.217604,-0.0124004,-0.0445587,-34.2602,-1.69353e-15,-0.373867,0,0,-0.041277,-7.35655,-18.5621,36.4116,-1889.22,-137.37,488.674,415.727,415.728,415.728,-2.13946,-96.1645,0.222283,-1590.12,-126.173,90.1499,240.167,240.167,240.167,-96.1894,-1.54354,-1.12039,29.2642,1.1188,41.7213,0.36056,-0.465509,1.92094,-76.2327,98.344,-0.854035,0,0,-0.0584022,-1.63904,5.31736,-17.7569,0.07762,-0.00782321,0.78319,31.1231,13.5828,-3.87576,0,0,-0.0506651,9.64761,-0.403727,-5.22677,1.08893,-18.2285,19.812,-1760.96,-106.794,86.918,403.039,403.039,403.039,-2.13947,-96.1645,0.222258,-1510.55,-127.738,98.7795,80.0557,80.0557,80.0557
678,0,1.34174,0,0,1.37222,-0.344886,12.0995,-0.151976,-0.0134768,-0.0276269,-1.09219,9.52612e-16,-1.56082,0,0,0.00365475,4.75354,19.6496,23.0484,-2139.85,56.3186,494.708,409.364,409.364,409.364,-5.99135,-60.974,0.789412,-2215.24,32.3545,33.8934,235.927,235.927,235.927,-61.1684,3.55623,4.53616,-10.502,0.596732,-28.2767,0.056908,-0.0721942,2.11575,-88.9462,-39.6363,-0.208814,0,0,0.0573947,11.132,-0.388916,15.6451,-0.039013,-0.0418894,0.842133,-21.1131,-12.1728,-1.5593,0,0,0.0637639,9.55342,0.357988,5.01887,-1.30992,30.6167,8.19743,-2354.69,31.2744,129.235,404.88,404.88,404.88,-5.99136,-60.974,0.789339,-2146.57,26.1348,-3.91214,78.6423,78.6424,78.6423,-0.0614944,9.56295,-5.03706,-2007.42,-40.062,879.963,183.88,183.88,183.88,-11.8687,0,0,-12.8621,1.72351,-22.493,-0.213461,-0.0147847,-0.0412282,-33.3997,-8.99689e-16,0.719645,0,0,-0.029675,-7.4767,-18.2743,37.8011,-1877.74,-139.264,488.763,415.525,415.525,415.525,-2.30258,-94.4959,0.890329,-1587.45,-125.472,84.0933,240.167,240.167,240.167,-94.5231,-2.04391,-0.809274,28.9254,1.06465,42.9163,0.340155,-0.437165,1.91929,-79.9574,94.2463,0.421834,0,0,-0.0854188,-1.14616,6.05277,-17.2399,0.0756422,0.00188378,0.777059,34.7583,14.7408,-3.123,0,0,-0.0555413,9.55342,-0.357988,-5.01887,1.26647,-17.1114,21.7311,-1758.4,-106.885,85.6819,401.821,401.822,401.822,-2.30257,-94.496,0.89035,-1507.66,-126.602,90.406,80.0557,80.0557,80.0557
679,0,0.630424,0,0,0.649322,-0.414234,13.8589,-0.156121,-0.0153499,-0.0435203,-0.689235,-2.85784e-15,-0.855713,0,0,0.00147392,5.12609,19.062,24.3654,-2123.9,55.9047,494.03,409.598,409.598,409.598,-6.24612,-58.6974,0.675354,-2213.57,32.3641,32.8347,235.927,235.927,235.927,-58.9029,3.50322,4.88775,-10.1832,0.216772,-29.4453,0.0470376,-0.0818089,2.13451,-75.1008,-47.3115,1.17472,0,0,0.053038,13.008,-1.4605,15.4242,-0.0773577,-0.0471215,0.863573,-31.1041,-13.9658,-0.852541,0,0,0.100878,9.40153,0.292868,4.80674,-0.596431,32.1769,9.58113,-2349.15,32.3007,133.605,405.875,405.874,405.874,-6.24612,-58.6974,0.675317,-2146.48,25.6634,-7.63566,78.6424,78.6424,78.6423,-0.102323,9.40827,-4.81996,-1994.41,-42.2951,880.718,183.88,183.88,183.88,-12.2106,0,0,-13.3826,1.84732,-23.962,-0.210001,-0.0181306,-0.0387774,-32.7199,3.10922e-16,2.17496,0,0,-0.018831,-7.53294,-17.9581,39.0251,-1866.41,-141.161,489.036,415.332,415.332,415.332,-2.39451,-92.9386,1.55615,-1585.19,-124.777,78.5971,240.167,240.167,240.167,-92.9656,-2.51002,-0.465192,28.4827,1.03541,43.9287,0.310314,-0.394756,1.91501,-80.0699,86.8759,2.05336,0,0,-0.105736,-0.666123,6.78034,-16.658,0.068984,0.0134147,0.770027,37.6698,15.6247,-1.99199,0,0,-0.0591613,9.40153,-0.292868,-4.80674,1.48835,-15.9765,23.5362,-1756.13,-107.091,84.694,400.695,400.695,400.695,-2.39451,-92.9386,1.55617,-1505.24,-125.427,82.7388,80.0557,80.0557,80.0558
680,0,-0.34913,0,0,-0.362296,-0.480019,15.5037,-0.163214,-0.0172193,-0.0615282,-1.14472,-2.63291e-15,0.00720319,0,0,-0.00218985,5.40064,18.3974,25.2414,-2107.2,55.4457,493.584,409.658,409.658,409.658,-6.55361,-56.1367,0.650923,-2211.87,32.3245,31.7593,235.927,235.927,235.927,-56.3576,3.52585,5.25471,-9.82863,-0.189194,-30.1663,0.0485822,-0.0839138,2.15088,-66.6547,-53.4069,3.01778,0,0,0.0512401,14.9465,-2.54159,14.8516,-0.114292,-0.0483328,0.88869,-40.6124,-15.3781,0.0187275,0,0,0.140998,9.19866,0.210254,4.59459,0.129209,33.7321,10.8322,-2342.83,33.3445,138.454,406.965,406.965,406.965,-6.55361,-56.1368,0.650959,-2146.68,25.1222,-11.6261,78.6423,78.6423,78.6424,-0.159138,9.20215,-4.60157,-1981.3,-44.6295,881.729,183.88,183.88,183.88,-12.4414,0,0,-13.7826,1.95994,-25.2698,-0.20737,-0.021844,-0.0373951,-32.3495,1.17092e-15,3.813,0,0,-0.00919243,-7.52317,-17.616,40.0724,-1855.26,-143.042,489.478,415.158,415.158,415.158,-2.41493,-91.4862,2.18802,-1583.26,-124.113,73.6371,240.167,240.167,240.167,-91.5106,-2.92143,-0.105452,27.9439,1.03394,44.7519,0.271797,-0.338095,1.90659,-76.5203,75.8922,3.83087,0,0,-0.115434,-0.196516,7.48814,-16.0353,0.0574733,0.0272015,0.761908,39.7844,15.9261,-0.674758,0,0,-0.0609254,9.19866,-0.210254,-4.59459,1.75455,-14.8328,25.1924,-1754.1,-107.39,83.9523,399.671,399.672,399.672,-2.41493,-91.4862,2.18804,-1503.24,-124.26,75.7476,80.0557,80.0557,80.0558
681,0,-1.60964,0,0,-1.68269,-0.538395,16.9417,-0.173555,-0.0190229,-0.0819461,-2.80152,3.17537e-15,0.884394,0,0,-0.00851848,5.57408,17.656,25.6611,-2089.73,54.9215,493.372,409.535,409.535,409.535,-6.89853,-53.2765,0.742303,-2210.21,32.2517,30.7856,235.927,235.927,235.927,-53.5175,3.63717,5.61955,-9.4234,-0.612851,-30.4268,0.0638741,-0.078106,2.16379,-65.1564,-57.7757,5.1207,0,0,0.0546059,16.9754,-3.58991,13.9885,-0.148603,-0.044981,0.91675,-49.0489,-16.2548,0.934187,0,0,0.18266,8.95386,0.113685,4.38679,0.837283,35.284,11.88,-2335.69,34.3738,143.853,408.081,408.081,408.081,-6.89853,-53.2764,0.742234,-2147.28,24.5509,-15.7486,78.6424,78.6424,78.6423,-0.229368,8.95383,-4.38674,-1968.13,-47.0467,882.978,183.88,183.88,183.88,-12.5703,0,0,-14.0637,2.06024,-26.4112,-0.205251,-0.0249217,-0.0368255,-32.2663,-3.83691e-16,5.34366,0,0,-0.00103681,-7.44788,-17.2496,40.9379,-1844.34,-144.893,490.07,415.011,415.011,415.011,-2.36839,-90.1381,2.75224,-1581.64,-123.509,69.1979,240.167,240.167,240.167,-90.1576,-3.25835,0.248819,27.3194,1.06063,45.3865,0.226915,-0.269782,1.89352,-70.1276,61.6658,5.5011,0,0,-0.112908,0.263648,8.16564,-15.3962,0.0424828,0.0432518,0.752189,41.3048,15.3709,0.548794,0,0,-0.0604974,8.95386,-0.113685,-4.38679,2.06328,-13.6892,26.6703,-1752.28,-107.755,83.4468,398.764,398.764,398.764,-2.36839,-90.1381,2.75223,-1501.59,-123.162,69.4181,80.0557,80.0557,80.0557
