

Model Outputs
100
,,C02:LAbsAnkleAngle,,,C02:LAnkleAngles,,,C02:LAnkleForce,,,C02:LAnkleMoment,,,C02:LAnklePower,,,C02:LFE,,,,,,,,,C02:LFO,,,,,,,,,C02:LFootProgressAngles,,,C02:LHipAngles,,,C02:LHipForce,,,C02:LHipMoment,,,C02:LHipPower,,,C02:LKneeAngles,,,C02:LKneeForce,,,C02:LKneeMoment,,,C02:LKneePower,,,C02:LPelvisAngles,,,C02:LTI,,,,,,,,,C02:LTO,,,,,,,,,C02:PEL,,,,,,,,,C02:RAbsAnkleAngle,,,C02:RAnkleAngles,,,C02:RAnkleForce,,,C02:RAnkleMoment,,,C02:RAnklePower,,,C02:RFE,,,,,,,,,C02:RFO,,,,,,,,,C02:RFootProgressAngles,,,C02:RHipAngles,,,C02:RHipForce,,,C02:RHipMoment,,,C02:RHipPower,,,C02:RKneeAngles,,,C02:RKneeForce,,,C02:RKneeMoment,,,C02:RKneePower,,,C02:RPelvisAngles,,,C02:RTI,,,,,,,,,C02:RTO,,,,,,,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ
,,deg,deg,deg,deg,deg,deg,N/kg,N/kg,N/kg,N.mm/kg,N.mm/kg,N.mm/kg,W/kg,W/kg,W/kg,deg,deg,deg,mm,mm,mm,mm,mm,mm,deg,deg,deg,mm,mm,mm,mm,mm,mm,deg,deg,deg,deg,deg,deg,N/kg,N/kg,N/kg,N.mm/kg,N.mm/kg,N.mm/kg,W/kg,W/kg,W/kg,deg,deg,deg,N/kg,N/kg,N/kg,N.mm/kg,N.mm/kg,N.mm/kg,W/kg,W/kg,W/kg,deg,deg,deg,deg,deg,deg,mm,mm,mm,mm,mm,mm,deg,deg,deg,mm,mm,mm,mm,mm,mm,deg,deg,deg,mm,mm,mm,mm,mm,mm,deg,deg,deg,deg,deg,deg,N/kg,N/kg,N/kg,N.mm/kg,N.mm/kg,N.mm/kg,W/kg,W/kg,W/kg,deg,deg,deg,mm,mm,mm,mm,mm,mm,deg,deg,deg,mm,mm,mm,mm,mm,mm,deg,deg,deg,deg,deg,deg,N/kg,N/kg,N/kg,N.mm/kg,N.mm/kg,N.mm/kg,W/kg,W/kg,W/kg,deg,deg,deg,N/kg,N/kg,N/kg,N.mm/kg,N.mm/kg,N.mm/kg,W/kg,W/kg,W/kg,deg,deg,deg,deg,deg,deg,mm,mm,mm,mm,mm,mm,deg,deg,deg,mm,mm,mm,mm,mm,mm
1740,0,12.0135,0,0,12.0165,-0.510415,1.26143,,,,,,,,,,1.35086,17.9228,6.15718,-842.457,-118.242,467.602,432.401,432.401,432.401,-1.42791,-83.7919,4.21536,-809.078,-125.757,69.3945,220.374,220.374,220.374,-83.7775,3.73656,-1.60006,2.38704,-2.10006,0.574753,,,,,,,,,,0.648105,4.07597,4.15447,,,,,,,,,,20.0824,-1.99603,-6.76786,-3.38116,18.2207,2.7054,-962.55,-143.5,101.466,365.155,365.155,365.155,-1.42791,-83.7919,4.21535,-736.081,-123.706,61.4356,73.4581,73.458,73.4581,-0.787337,20.1748,7.04755,-701.792,-180.904,878.442,120.607,120.607,120.607,7.76482,0,0,8.25007,3.08881,-19.6861,,,,,,,,,,-5.5137,-18.7196,11.9192,-555.88,-266.18,479.621,422.527,422.527,422.527,-9.93158,-109.133,-10.4416,-337.62,-310.707,143.028,211.375,211.375,211.375,-109.809,-1.82128,-12.1846,38.8351,-6.16715,6.08477,,,,,,,,,,6.3478,5.07998,-4.52859,,,,,,,,,,20.0824,1.99603,6.76786,-0.636299,-11.8903,7.58677,-477.342,-265.16,106.851,359.954,359.954,359.954,-9.93156,-109.133,-10.4416,-272.825,-325.578,166.367,70.4584,70.4584,70.4584
1741,0,12.5287,0,0,12.5348,-0.607994,1.77054,,,,,,,,,,1.55704,18.5046,7.15843,-833.545,-118.65,466.367,432.412,432.412,432.412,-1.37275,-83.1736,4.14707,-807.842,-125.986,68.7164,220.374,220.374,220.374,-83.1593,3.67004,-1.57829,1.68517,-2.14268,-0.0670611,,,,,,,,,,1.25656,3.96922,4.69891,,,,,,,,,,19.9576,-1.95519,-7.16617,-3.24042,19.3705,3.20706,-960.967,-143.687,102.428,365.413,365.413,365.413,-1.37276,-83.1736,4.1471,-734.935,-123.962,59.9701,73.4581,73.4581,73.4581,-0.684936,20.0518,7.43337,-688.251,-181.335,875.648,120.607,120.607,120.607,8.24118,0,0,8.59848,2.49699,-16.5161,,,,,,,,,,-4.66304,-19.1782,7.60837,-540.125,-265.456,477.467,422.307,422.307,422.307,-8.79821,-112.583,-9.92008,-304.684,-307.784,153,211.375,211.375,211.375,-113.153,-1.59471,-11.1057,38.9631,-6.31843,1.43958,,,,,,,,,,4.16632,3.99617,-2.49218,,,,,,,,,,19.9576,1.95519,7.16617,-0.638702,-14.7592,5.45885,-442.853,-265.003,108.454,360.618,360.618,360.618,-8.7982,-112.583,-9.9201,-241.114,-321.356,180.184,70.4584,70.4583,70.4584
1742,0,13.0084,0,0,13.0176,-0.679414,2.14299,,,,,,,,,,1.7303,19.0421,7.94273,-824.149,-119.221,465.066,432.516,432.516,432.516,-1.30632,-82.4551,4.04751,-806.585,-126.225,67.972,220.374,220.374,220.374,-82.441,3.57694,-1.54334,1.06955,-2.18855,-0.526268,,,,,,,,,,1.95207,3.80307,5.1658,,,,,,,,,,19.8742,-1.92262,-7.52531,-3.08677,20.5802,3.5625,-959.289,-143.855,103.58,365.706,365.706,365.706,-1.30632,-82.4551,4.04751,-733.792,-124.246,58.3123,73.458,73.4581,73.458,-0.595571,19.9699,7.78243,-674.571,-181.903,872.963,120.607,120.607,120.607,8.83214,0,0,9.06494,1.85606,-12.9605,,,,,,,,,,-3.6673,-19.8577,2.50468,-522.775,-264.94,476.199,421.896,421.896,421.896,-7.90983,-115.467,-9.61434,-274.688,-305.24,162.09,211.375,211.375,211.375,-115.961,-1.35284,-10.3528,39.3601,-6.48331,-3.95852,,,,,,,,,,2.7828,3.39155,-0.272707,,,,,,,,,,19.8742,1.92262,7.52531,-0.31582,-16.9949,2.64479,-411.038,-264.418,110.638,361.257,361.257,361.257,-7.90984,-115.467,-9.61434,-212.371,-317.902,192.431,70.4584,70.4584,70.4584
1743,0,13.4187,0,0,13.4304,-0.723924,2.37502,,,,,,,,,,1.86641,19.5575,8.47828,-814.377,-119.933,463.763,432.703,432.703,432.703,-1.23948,-81.6193,3.91571,-805.324,-126.46,67.1607,220.374,220.374,220.374,-81.6059,3.46294,-1.48733,0.508412,-2.25013,-0.78153,,,,,,,,,,2.69454,3.5895,5.53283,,,,,,,,,,19.821,-1.90536,-7.83611,-2.92415,21.8332,3.76025,-957.512,-143.968,104.966,366.04,366.04,366.04,-1.23948,-81.6193,3.91571,-732.677,-124.553,56.4408,73.458,73.458,73.4581,-0.528118,19.9185,8.08663,-660.711,-182.618,870.405,120.607,120.607,120.607,9.50042,0,0,9.62955,1.22405,-9.3504,,,,,,,,,,-2.61319,-20.6782,-2.72897,-504.197,-264.696,475.854,421.192,421.192,421.192,-7.33695,-117.701,-9.6047,-247.925,-303.262,169.58,211.375,211.375,211.375,-118.154,-1.13385,-9.99992,39.9658,-6.65341,-9.44238,,,,,,,,,,2.21292,3.15474,1.69281,,,,,,,,,,19.821,1.90536,7.83611,0.295718,-18.5393,-0.588305,-382.46,-263.385,112.875,361.851,361.851,361.851,-7.33693,-117.701,-9.60472,-186.747,-315.496,202.32,70.4584,70.4584,70.4584
1744,0,13.728,0,0,13.7411,-0.743179,2.47537,-0.147118,0.000549273,-0.016861,-7.31349,6.17148e-16,-2.15773,0,0,0.00328074,1.96732,20.0682,8.75738,-804.305,-120.751,462.516,432.963,432.963,432.963,-1.18818,-80.6477,3.74919,-804.071,-126.68,66.2803,220.374,220.374,220.374,-80.6356,3.33534,-1.39782,-0.0239635,-2.34045,-0.834559,-0.258525,-0.0311024,1.81443,116.164,27.5975,-5.33958,0,0,0.114268,3.45647,3.34582,5.79602,-0.178402,-0.00597366,0.681503,-44.6077,7.59633,-2.07896,0,0,0.0634265,19.7876,-1.90934,-8.09119,-2.7572,23.117,3.79642,-955.628,-143.978,106.632,366.416,366.416,366.416,-1.18818,-80.6477,3.74918,-731.613,-124.888,54.3313,73.4581,73.4581,73.4581,-0.49016,19.8876,8.33954,-646.632,-183.486,867.994,120.607,120.607,120.607,10.2041,0,0,10.2625,0.662935,-6.07945,-0.108445,-0.132489,-0.517855,20.9799,-1.64573e-15,31.0252,0,0,-0.173616,-1.58937,-21.5393,-7.38591,-484.966,-264.562,476.281,420.172,420.172,420.172,-7.1276,-119.245,-9.90752,-224.643,-301.911,174.847,211.375,211.375,211.375,-119.695,-0.985559,-10.0633,40.6904,-6.7853,-14.309,-0.511413,-0.0621234,1.84632,869.388,77.6493,0.110298,0,0,-1.11093,2.38098,3.04912,3.05338,-1.16214,0.0243977,0.633283,-526.591,28.0769,30.3766,0,0,0.325952,19.7876,1.90934,8.09119,1.06598,-19.3794,-3.87169,-357.589,-261.907,114.594,362.471,362.471,362.471,-7.12762,-119.245,-9.90751,-164.379,-314.222,209.214,70.4584,70.4584,70.4584
1745,0,13.9108,0,0,13.9239,-0.741214,2.46513,-0.148895,0.00340048,-0.0165666,-6.63602,1.18287e-15,-2.39615,0,0,0.00113217,2.04011,20.5837,8.79411,-793.964,-121.621,461.373,433.282,433.282,433.282,-1.17012,-79.5225,3.54478,-802.828,-126.877,65.3289,220.374,220.374,220.374,-79.5128,3.20132,-1.26057,-0.544731,-2.47192,-0.707141,-0.238395,0.021206,1.85775,109.399,57.0878,-5.88201,0,0,0.117389,4.22503,3.09101,5.96474,-0.182081,0.022183,0.700349,-44.7143,12.5072,-2.31123,0,0,0.0658146,19.765,-1.93916,-8.28531,-2.59058,24.4245,3.67747,-953.611,-143.836,108.619,366.835,366.835,366.835,-1.17012,-79.5225,3.54477,-730.615,-125.261,51.9616,73.4581,73.4581,73.458,-0.487653,19.8688,8.53663,-632.302,-184.512,865.745,120.607,120.607,120.607,10.9103,0,0,10.9308,0.224348,-3.49324,-0.0925133,-0.119759,-0.534293,21.2874,1.64573e-15,25.0114,0,0,-0.110728,-0.66578,-22.3502,-10.9372,-465.644,-264.23,477.201,418.909,418.909,418.909,-7.28991,-120.105,-10.4759,-204.974,-301.109,177.465,211.375,211.375,211.375,-120.591,-0.945027,-10.5004,41.444,-6.81586,-18.0387,-0.934128,0.0475605,1.67609,1090.9,68.3915,-6.27213,0,0,-1.34332,3.13186,2.84834,3.64954,-1.35361,0.0243715,0.505281,-541.924,36.6131,24.3944,0,0,0.852941,19.765,1.93916,8.28531,1.82335,-19.5475,-6.83894,-336.701,-260.008,115.306,363.203,363.203,363.203,-7.28991,-120.105,-10.4759,-145.337,-313.95,212.721,70.4584,70.4584,70.4584
1746,0,13.9491,0,0,13.9614,-0.724311,2.37703,-0.151125,0.0054778,-0.013965,-6.05926,-1.80001e-15,-2.5662,0,0,-0.000774152,2.09559,21.1048,8.61973,-783.334,-122.484,460.362,433.648,433.648,433.648,-1.20152,-78.2293,3.29991,-801.582,-127.045,64.3066,220.374,220.374,220.374,-78.2232,3.06661,-1.06241,-1.06107,-2.65501,-0.436028,-0.181348,0.0687665,1.89998,81.0641,82.1342,-6.24012,0,0,0.105836,5.00204,2.84308,6.05453,-0.165584,0.0473154,0.72142,-42.0769,16.2138,-2.47681,0,0,0.0638664,19.7461,-1.99801,-8.41567,-2.42802,25.7537,3.42244,-951.415,-143.5,110.96,367.297,367.297,367.297,-1.20152,-78.2292,3.2999,-729.683,-125.683,49.3163,73.4581,73.4581,73.458,-0.524653,19.8552,8.67562,-617.694,-185.697,863.673,120.607,120.607,120.607,11.5843,0,0,11.5903,-0.0556657,-1.83381,-0.0896026,-0.0992798,-0.512281,19.1646,8.22864e-16,16.7721,0,0,-0.0498377,0.104062,-23.0366,-13.0902,-446.701,-263.432,478.254,417.55,417.55,417.55,-7.76992,-120.323,-11.2145,-188.886,-300.658,177.276,211.375,211.375,211.375,-120.88,-1.01513,-11.2149,42.1438,-6.68948,-20.3498,-1.26355,0.0386729,1.5282,1235.73,71.8726,-10.9717,0,0,-1.17436,4.27198,2.44501,3.50618,-1.45341,-0.012906,0.408513,-518.363,39.4118,16.2885,0,0,1.10309,19.7461,1.99801,8.41567,2.41616,-19.1238,-9.17225,-319.838,-257.735,114.71,364.086,364.086,364.086,-7.76992,-120.323,-11.2145,-129.57,-314.362,212.747,70.4584,70.4584,70.4584
1747,0,13.8328,0,0,13.8437,-0.700288,2.25181,-0.1537,0.00638376,-0.00874885,-5.48205,-1.44001e-15,-2.61485,0,0,-0.00230009,2.14691,21.6235,8.27677,-772.346,-123.276,459.49,434.048,434.048,434.048,-1.29503,-76.7562,3.0141,-800.301,-127.18,63.216,220.374,220.374,220.374,-76.7551,2.9353,-0.793615,-1.57,-2.8976,-0.0668785,-0.093022,0.108269,1.93949,32.8918,100.581,-6.29045,0,0,0.0798258,5.80238,2.61801,6.08202,-0.129835,0.066965,0.745172,-36.5394,18.1585,-2.52549,0,0,0.0574464,19.7257,-2.08767,-8.48178,-2.27211,27.1072,3.06181,-948.969,-142.936,113.68,367.802,367.802,367.802,-1.29503,-76.7562,3.01411,-728.803,-126.162,46.3873,73.4581,73.458,73.4581,-0.603388,19.8418,8.75624,-602.794,-187.041,861.794,120.607,120.607,120.607,12.1671,0,0,12.1701,-0.153847,-1.25108,-0.0983819,-0.0762594,-0.451942,15.3421,-4.11432e-16,7.7575,0,0,-0.0116334,0.666077,-23.5297,-13.6993,-428.596,-262.051,479.035,416.279,416.279,416.279,-8.44563,-119.965,-12.0055,-176.171,-300.297,174.396,211.375,211.375,211.375,-120.615,-1.15258,-12.0731,42.7045,-6.37396,-21.1054,-1.52201,-0.0855916,1.43921,1304.76,94.35,-13.444,0,0,-0.638697,5.59765,1.88146,2.74379,-1.47224,-0.0836932,0.359523,-462.022,37.9672,7.47215,0,0,1.03448,19.7257,2.08767,8.48178,2.7489,-18.2377,-10.5948,-306.82,-255.183,112.744,365.064,365.064,365.064,-8.44563,-119.965,-12.0055,-116.876,-315.034,209.484,70.4584,70.4584,70.4584
1748,0,13.5553,0,0,13.5649,-0.678,2.13562,-0.15618,0.00597726,-0.000984518,-4.71288,-1.02858e-15,-2.49051,0,0,-0.00324412,2.20826,22.1241,7.81255,-760.888,-123.931,458.742,434.467,434.467,434.467,-1.45861,-75.0925,2.69094,-798.932,-127.281,62.0583,220.374,220.374,220.374,-75.0979,2.81064,-0.449739,-2.05939,-3.20491,0.352497,0.0169436,0.139528,1.97531,-30.9512,111.774,-5.93996,0,0,0.0443411,6.65083,2.4301,6.05889,-0.0785842,0.0799908,0.771953,-28.4827,18.1455,-2.4081,0,0,0.0467258,19.7004,-2.20884,-8.48542,-2.1241,28.4902,2.63686,-946.174,-142.132,116.795,368.345,368.345,368.345,-1.45861,-75.0925,2.69093,-727.946,-126.704,43.1678,73.4581,73.4581,73.4581,-0.72447,19.8253,8.78031,-587.6,-188.539,860.122,120.607,120.607,120.607,12.5651,0,0,12.5715,-0.0573238,-1.82397,-0.11522,-0.0565917,-0.361837,10.5422,-2.57145e-15,-0.593106,0,0,-0.00508869,0.956194,-23.7588,-12.669,-411.84,-260.159,479.134,415.26,415.26,415.26,-9.14612,-119.11,-12.7367,-166.444,-299.78,169.172,211.375,211.375,211.375,-119.856,-1.27519,-12.9278,43.0316,-5.86506,-20.2149,-1.70914,-0.312647,1.4339,1302.13,148.322,-15.2686,0,0,0.0987321,6.90413,1.32081,1.49035,-1.42139,-0.187809,0.365804,-384.929,38.4904,-0.662211,0,0,0.743815,19.7004,2.20884,8.48542,2.79419,-17.058,-10.8701,-297.28,-252.498,109.578,365.981,365.981,365.981,-9.14612,-119.11,-12.7367,-106.886,-315.544,203.358,70.4584,70.4584,70.4584
