

Model Outputs
100
,,C04:LAbsAnkleAngle,,,C04:LAnkleAngles,,,C04:LAnkleForce,,,C04:LAnkleMoment,,,C04:LAnklePower,,,C04:LFE,,,,,,,,,C04:LFO,,,,,,,,,C04:LFootProgressAngles,,,C04:LHipAngles,,,C04:LHipForce,,,C04:LHipMoment,,,C04:LHipPower,,,C04:LKneeAngles,,,C04:LKneeForce,,,C04:LKneeMoment,,,C04:LKneePower,,,C04:LPelvisAngles,,,C04:LTI,,,,,,,,,C04:LTO,,,,,,,,,C04:PEL,,,,,,,,,C04:RAbsAnkleAngle,,,C04:RAnkleAngles,,,C04:RAnkleForce,,,C04:RAnkleMoment,,,C04:RAnklePower,,,C04:RFE,,,,,,,,,C04:RFO,,,,,,,,,C04:RFootProgressAngles,,,C04:RHipAngles,,,C04:RHipForce,,,C04:RHipMoment,,,C04:RHipPower,,,C04:RKneeAngles,,,C04:RKneeForce,,,C04:RKneeMoment,,,C04:RKneePower,,,C04:RPelvisAngles,,,C04:RTI,,,,,,,,,C04:RTO,,,,,,,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ
,,deg,deg,deg,deg,deg,deg,N/kg,N/kg,N/kg,N.mm/kg,N.mm/kg,N.mm/kg,W/kg,W/kg,W/kg,deg,deg,deg,mm,mm,mm,mm,mm,mm,deg,deg,deg,mm,mm,mm,mm,mm,mm,deg,deg,deg,deg,deg,deg,N/kg,N/kg,N/kg,N.mm/kg,N.mm/kg,N.mm/kg,W/kg,W/kg,W/kg,deg,deg,deg,N/kg,N/kg,N/kg,N.mm/kg,N.mm/kg,N.mm/kg,W/kg,W/kg,W/kg,deg,deg,deg,deg,deg,deg,mm,mm,mm,mm,mm,mm,deg,deg,deg,mm,mm,mm,mm,mm,mm,deg,deg,deg,mm,mm,mm,mm,mm,mm,deg,deg,deg,deg,deg,deg,N/kg,N/kg,N/kg,N.mm/kg,N.mm/kg,N.mm/kg,W/kg,W/kg,W/kg,deg,deg,deg,mm,mm,mm,mm,mm,mm,deg,deg,deg,mm,mm,mm,mm,mm,mm,deg,deg,deg,deg,deg,deg,N/kg,N/kg,N/kg,N.mm/kg,N.mm/kg,N.mm/kg,W/kg,W/kg,W/kg,deg,deg,deg,N/kg,N/kg,N/kg,N.mm/kg,N.mm/kg,N.mm/kg,W/kg,W/kg,W/kg,deg,deg,deg,deg,deg,deg,mm,mm,mm,mm,mm,mm,deg,deg,deg,mm,mm,mm,mm,mm,mm
908,0,-25.2176,0,0,-28.7528,3.66609,-27.6604,-0.113587,-0.102767,0.0592353,-24.7797,1.15243e-14,-36.6608,0,0,-0.0344941,7.12482,-6.84527,-3.32447,-2086.04,-2.2634,542.658,368.879,368.879,368.879,18.1753,-4.65735,0.605148,-2426.96,10.5104,156.583,234.697,234.697,234.697,-4.72005,-0.144963,-18.1798,22.1201,-7.20156,8.62351,-0.130196,-0.0662473,0.960906,-118.074,-50.4752,24.0549,0,0,0.374263,63.2859,13.9539,11.214,0.0266999,-0.0597508,0.0785792,152.078,2.05118,-38.4627,0,0,-0.327287,14.3607,-2.0678,-4.37178,-10.1021,55.0057,-2.53246,-2424.41,-56.0342,310.868,393.459,393.459,393.459,18.1753,-4.65738,0.605177,-2420.85,34.9189,82.508,78.2324,78.2324,78.2324,-1.50819,14.431,4.60755,-2121.6,-162.121,907.916,231.853,231.853,231.853,-2.21905,0,0,-2.46807,3.16047,-25.9531,-0.145531,-0.0148539,-0.116052,-18.8548,1.0804e-15,-5.34149,0,0,0.0251105,6.50374,-12.0708,19.3174,-2040.13,-221.437,533.959,386.722,386.722,386.722,-1.68359,-82.9661,-0.673506,-1916.14,-213.305,62.6375,230.087,230.087,230.087,-82.9799,-0.558903,-1.56202,25.9768,8.33222,13.7293,-1.27778,0.232262,1.66293,607.421,-112.575,-3.26201,0,0,1.23223,16.1314,0.687898,4.11811,-0.744987,0.147765,0.471886,-112.048,-24.2996,-6.71621,0,0,-0.124818,14.3607,2.0678,4.37178,4.55516,3.85894,24.0973,-2076.01,-193.736,97.265,418.84,418.84,418.84,-1.6836,-82.9661,-0.673483,-1840.05,-215.396,53.2674,76.6955,76.6955,76.6955
909,0,-23.7202,0,0,-27.274,3.80929,-28.6161,-0.0725888,-0.102035,0.0533293,-18.5534,-4.3216e-15,-39.6732,0,0,-0.0275976,7.20875,-8.56122,-4.32965,-2061.67,-2.51346,548.019,368.599,368.599,368.599,20.25,-6.45656,2.29611,-2392.46,12.8238,161.1,234.697,234.697,234.697,-6.31209,1.18964,-20.3355,23.8223,-6.56033,9.4715,-0.0738663,-0.0584314,0.896137,-92.7716,-40.4465,2.66463,0,0,0.29959,64.0935,15.3157,9.23547,-0.00802467,-0.0299015,0.0542925,116.341,12.224,-39.7646,0,0,-0.248955,14.3583,-1.5571,-4.30125,-9.75929,54.2094,-0.973496,-2393.57,-59.1131,312.964,390.428,390.427,390.428,20.25,-6.45659,2.29611,-2384.39,40.0109,88.1888,78.2323,78.2324,78.2324,-1.00932,14.4091,4.47358,-2108.88,-162.035,910.498,231.853,231.853,231.853,-1.9358,0,0,-2.13803,3.04362,-25.1163,-0.147206,-0.00951139,-0.102074,-18.6537,-1.8907e-15,-4.87981,0,0,0.0131155,6.64499,-10.8351,18.8184,-2035.78,-222.11,534.444,386.323,386.323,386.323,-1.5031,-82.7916,-1.07973,-1915.44,-213.396,62.3783,230.087,230.087,230.086,-82.8005,-0.168515,-1.68543,24.6855,7.9029,13.5935,-1.07644,0.246214,1.7105,521.091,-118.138,-2.22112,0,0,1.25747,15.3611,0.506614,3.63358,-0.642475,0.154856,0.522355,-90.0242,-22.6906,-6.15015,0,0,-0.152595,14.3583,1.5571,4.30125,4.71492,4.31867,23.1244,-2075.15,-193.577,97.6031,419.338,419.338,419.338,-1.5031,-82.7916,-1.07973,-1839.38,-215.651,52.7707,76.6955,76.6955,76.6956
910,0,-22.4565,0,0,-25.9694,3.90886,-29.2705,-0.0453489,-0.0914977,0.0392849,-15.2902,-8.6432e-15,-39.0407,0,0,-0.0209706,7.31587,-10.2181,-5.44908,-2037.73,-2.93715,553.16,368.709,368.709,368.709,21.7931,-8.38617,3.78794,-2357.2,14.2867,163.884,234.697,234.697,234.697,-8.04977,2.27488,-21.9883,25.4849,-5.95771,10.3897,0.0289929,-0.0453547,0.87875,-82.535,-34.2829,-13.3892,0,0,0.275703,64.5948,16.7128,7.48567,-0.0516586,-0.0170986,0.0631242,82.7988,19.7606,-38.6503,0,0,-0.180042,14.3681,-1.07499,-4.20586,-9.50271,53.1814,0.239442,-2362.36,-61.701,313.677,387.465,387.465,387.465,21.7931,-8.38614,3.78794,-2347.04,43.5782,92.0571,78.2323,78.2324,78.2324,-0.541536,14.4007,4.31846,-2096.31,-162.051,913.033,231.853,231.853,231.853,-1.74705,0,0,-1.92897,3.03851,-25.0794,-0.147189,-0.00482683,-0.0746627,-17.9407,-7.20266e-16,-3.57391,0,0,0.0041219,6.66233,-9.47609,19.6391,-2032.95,-223.126,534.718,386.094,386.094,386.094,-1.36945,-82.6451,-1.26299,-1915.26,-213.489,62.3001,230.087,230.087,230.086,-82.651,0.0404392,-1.70508,23.2066,7.47121,14.7898,-0.72063,0.214882,1.73519,357.753,-100.126,-1.7135,0,0,0.98333,14.2586,0.613336,2.78495,-0.462274,0.133763,0.580594,-54.7831,-16.8339,-4.77022,0,0,-0.120069,14.3681,1.07499,4.20586,4.89752,4.6253,23.0544,-2074.86,-193.668,97.9951,419.518,419.518,419.518,-1.36944,-82.6451,-1.26299,-1839.23,-215.771,52.4942,76.6955,76.6955,76.6956
911,0,-21.4166,0,0,-24.8922,3.99487,-29.829,-0.0339559,-0.0747982,0.0231798,-14.7331,5.76213e-15,-35.6876,0,0,-0.0177301,7.44238,-11.8399,-6.54973,-2014.06,-3.52656,558.049,369.189,369.188,369.188,22.8159,-10.3937,4.91908,-2321.32,15.0042,165.04,234.697,234.697,234.697,-9.9335,2.96153,-23.1292,27.1236,-5.40875,11.2448,0.153998,-0.0309567,0.887316,-87.1144,-30.8731,-22.2813,0,0,0.287229,64.8701,18.0069,6.25025,-0.089823,-0.0184556,0.0933258,57.5036,23.7135,-35.7813,0,0,-0.112717,14.3884,-0.626639,-4.07619,-9.42096,51.9507,0.896239,-2330.98,-63.76,313.167,384.808,384.808,384.808,22.816,-10.3937,4.91901,-2308.91,45.7343,94.1743,78.2325,78.2323,78.2323,-0.111265,14.4045,4.13337,-2083.86,-162.196,915.484,231.853,231.853,231.853,-1.63726,0,0,-1.81502,3.10629,-25.5666,-0.146245,-0.000383402,-0.0449063,-17.0696,-2.25083e-16,-2.03311,0,0,6.20529e-05,6.64643,-8.03265,21.3222,-2031.19,-224.389,534.965,385.996,385.996,385.996,-1.26497,-82.5119,-1.30648,-1915.44,-213.576,62.3521,230.087,230.087,230.087,-82.5162,0.1355,-1.65987,21.6061,7.05737,16.8573,-0.352073,0.184261,1.7322,181.175,-78.8684,-0.706831,0,0,0.549154,12.9225,0.834017,1.68341,-0.26958,0.112235,0.626513,-18.889,-12.501,-3.18509,0,0,-0.0507075,14.3884,0.626639,4.07619,5.10205,4.81625,23.5713,-2074.97,-193.909,98.4492,419.562,419.562,419.562,-1.26497,-82.512,-1.30644,-1839.43,-215.797,52.3671,76.6955,76.6955,76.6956
912,0,-20.5475,0,0,-24.0225,4.09,-30.4395,-0.0361355,-0.0563032,0.011311,-16.185,-1.00837e-14,-30.7061,0,0,-0.015415,7.57202,-13.4525,-7.48755,-1990.5,-4.28668,562.698,369.994,369.994,369.994,23.3762,-12.4759,5.61958,-2284.86,15.1046,164.738,234.697,234.697,234.697,-11.9902,3.187,-23.7937,28.7538,-4.92032,11.8917,0.278062,-0.017022,0.896946,-103.862,-27.2542,-24.5421,0,0,0.322606,65.0007,19.0535,5.70584,-0.108847,-0.0274857,0.131146,44.7809,24.7482,-31.9074,0,0,-0.0491825,14.417,-0.212787,-3.90467,-9.54204,50.5477,0.890927,-2299.58,-65.308,311.556,382.699,382.699,382.699,23.3762,-12.476,5.61962,-2269.99,46.667,94.7167,78.2324,78.2324,78.2324,0.279671,14.4186,3.91081,-2071.5,-162.479,917.813,231.853,231.853,231.853,-1.58972,0,0,-1.77303,3.2067,-26.2811,-0.144964,0.0035743,-0.0210253,-16.2779,-3.03862e-16,-0.597522,0,0,-0.000846081,6.6649,-6.54557,23.4165,-2030.09,-225.805,535.325,385.987,385.987,385.987,-1.17762,-82.3784,-1.28601,-1915.78,-213.65,62.4771,230.087,230.087,230.086,-82.3817,0.176064,-1.58762,19.9495,6.67512,19.3463,-0.0665748,0.173582,1.70458,36.1849,-64.2887,0.678828,0,0,0.137825,11.4544,1.0224,0.42234,-0.113131,0.101656,0.651232,8.53423,-11.1412,-1.72862,0,0,0.0180781,14.417,0.212787,3.90467,5.32018,4.93198,24.3399,-2075.25,-194.2,98.9625,419.631,419.631,419.631,-1.17763,-82.3784,-1.28602,-1839.79,-215.775,52.3132,76.6955,76.6955,76.6955
913,0,-19.7789,0,0,-23.2897,4.2014,-31.1448,-0.0484543,-0.0395741,0.0056357,-18.9257,4.3216e-15,-25.0916,0,0,-0.0101314,7.67882,-15.0768,-8.13756,-1966.93,-5.2365,567.142,371.07,371.07,371.07,23.5562,-14.6692,5.91676,-2247.8,14.7204,163.16,234.697,234.697,234.697,-14.2565,2.9837,-24.0469,30.3862,-4.49162,12.2036,0.369838,-0.0064768,0.899969,-123.603,-22.2255,-21.8531,0,0,0.361496,65.0499,19.7286,5.87408,-0.108763,-0.0393269,0.165294,44.2567,23.9061,-27.7425,0,0,0.00407866,14.4519,0.169472,-3.68621,-9.82438,48.9995,0.251846,-2268.27,-66.3918,308.901,381.341,381.341,381.341,23.5562,-14.6692,5.91679,-2230.2,46.5989,93.9174,78.2323,78.2324,78.2324,0.633401,14.4414,3.64527,-2059.2,-162.897,919.986,231.853,231.853,231.853,-1.59089,0,0,-1.78519,3.30575,-26.9772,-0.143671,0.00676267,-0.00499644,-15.6681,-4.50166e-17,0.581908,0,0,-0.000795681,6.75627,-5.04783,25.5737,-2029.27,-227.269,535.876,386.024,386.024,386.024,-1.10212,-82.2338,-1.26133,-1916.15,-213.707,62.626,230.087,230.087,230.087,-82.2363,0.20662,-1.52092,18.2857,6.33359,21.914,0.124257,0.185036,1.66083,-67.6135,-58.1095,1.91175,0,0,-0.162987,9.94061,1.08915,-0.938665,-0.0032529,0.101846,0.658086,25.9583,-11.7683,-0.543918,0,0,0.0654161,14.4519,-0.169472,3.68621,5.54043,5.00636,25.0822,-2075.55,-194.454,99.5268,419.821,419.822,419.822,-1.10212,-82.2338,-1.26134,-1840.18,-215.743,52.2691,76.6955,76.6955,76.6955
914,0,-19.0471,0,0,-22.6025,4.32004,-31.8843,-0.0662371,-0.0266303,0.00446361,-22.1654,-5.76213e-15,-19.5937,0,0,-0.000304907,7.7334,-16.7219,-8.42309,-1943.29,-6.4015,571.42,372.357,372.356,372.356,23.4409,-17.0294,5.91539,-2210.06,13.9704,160.471,234.697,234.697,234.697,-16.7628,2.46234,-23.9665,32.0225,-4.11672,12.1021,0.410711,0.00283347,0.899908,-136.597,-15.472,-16.2899,0,0,0.383824,65.046,19.9559,6.62567,-0.0983208,-0.0499641,0.18982,51.8505,22.2918,-23.7661,0,0,0.0429434,14.4919,0.525289,-3.41879,-10.1755,47.3264,-0.873355,-2237.03,-67.0694,305.191,380.85,380.85,380.85,23.4409,-17.0295,5.91542,-2189.45,45.7486,92.0213,78.2323,78.2324,78.2324,0.954676,14.4718,3.3341,-2046.94,-163.429,921.969,231.853,231.853,231.853,-1.63054,0,0,-1.83808,3.3791,-27.4873,-0.142484,0.00878258,0.00391367,-15.2456,-4.50166e-16,1.49231,0,0,-0.000992251,6.9351,-3.56165,27.5617,-2028.51,-228.684,536.639,386.072,386.072,386.072,-1.03796,-82.0717,-1.27422,-1916.44,-213.741,62.7634,230.087,230.087,230.086,-82.0734,0.256372,-1.48454,16.6453,6.03719,24.3342,0.245747,0.209238,1.60957,-137.365,-56.5803,2.63545,0,0,-0.348469,8.44429,0.996928,-2.36058,0.0680438,0.107119,0.653893,34.8368,-12.7987,0.364188,0,0,0.0873323,14.4919,-0.525289,3.41879,5.75158,5.06449,25.6057,-2075.74,-194.604,100.132,420.176,420.176,420.176,-1.03796,-82.0717,-1.27426,-1840.5,-215.728,52.1903,76.6955,76.6955,76.6955
915,0,-18.307,0,0,-21.8755,4.42643,-32.5376,-0.0854986,-0.0180792,0.00351383,-25.2532,-1.44053e-15,-14.6888,0,0,0.0129315,7.71102,-18.3811,-8.32945,-1919.64,-7.79828,575.56,373.786,373.786,373.786,23.1021,-19.611,5.75977,-2171.58,12.945,156.817,234.697,234.697,234.697,-19.525,1.77557,-23.6284,33.6544,-3.78802,11.5717,0.393084,0.0150159,0.907821,-134.192,-7.79622,-9.77502,0,0,0.368409,64.9758,19.722,7.73401,-0.0924817,-0.0577354,0.203452,61.4133,20.3717,-20.2176,0,0,0.0691134,14.5368,0.860822,-3.10336,-10.4878,45.5394,-2.27072,-2205.79,-67.4036,300.387,381.242,381.242,381.242,23.1021,-19.611,5.75977,-2147.62,44.3008,89.2649,78.2323,78.2324,78.2324,1.24965,14.5097,2.97744,-2034.7,-164.05,923.734,231.853,231.853,231.853,-1.69891,0,0,-1.91913,3.4118,-27.7131,-0.141372,0.00972765,0.00933601,-14.9588,1.93572e-15,2.13371,0,0,-0.00174392,7.2,-2.10042,29.2272,-2027.65,-229.959,537.605,386.103,386.103,386.103,-0.986459,-81.889,-1.35056,-1916.58,-213.749,62.8657,230.087,230.087,230.087,-81.8898,0.342681,-1.49492,15.0471,5.78604,26.4586,0.347714,0.23384,1.55484,-192.481,-54.5411,2.77103,0,0,-0.472412,7.00889,0.742839,-3.80094,0.123766,0.111722,0.644293,39.6601,-12.9334,1.00447,0,0,0.0947392,14.5368,-0.860822,3.10336,5.94392,5.12566,25.7966,-2075.76,-194.606,100.766,420.699,420.699,420.699,-0.98646,-81.889,-1.35055,-1840.68,-215.75,52.0494,76.6955,76.6955,76.6955
916,0,-17.5343,0,0,-21.049,4.50001,-32.9837,-0.102954,-0.0133461,0.000509297,-27.691,-1.44053e-15,-10.5763,0,0,0.0269495,7.59883,-20.0316,-7.90387,-1896.09,-9.42143,579.572,375.285,375.285,375.285,22.5898,-22.4509,5.58481,-2132.27,11.6976,152.34,234.697,234.697,234.697,-22.5437,1.0692,-23.0954,35.2632,-3.49943,10.661,0.321798,0.0276245,0.926023,-113.226,-1.26425,-3.63477,0,0,0.306217,64.7915,19.079,8.95739,-0.0982642,-0.0636138,0.205608,68.7743,18.229,-17.1033,0,0,0.0879541,14.5872,1.182,-2.74349,-10.6763,43.6398,-3.73227,-2174.41,-67.4599,294.454,382.445,382.445,382.445,22.5898,-22.4508,5.58481,-2104.68,42.3854,85.8765,78.2324,78.2324,78.2323,1.52459,14.5556,2.57808,-2022.47,-164.725,925.256,231.853,231.853,231.853,-1.78425,0,0,-2.01346,3.39527,-27.5991,-0.14024,0.00978982,0.0138848,-14.7431,-1.12542e-15,2.51433,0,0,-0.00282871,7.53987,-0.673527,30.4421,-2026.55,-231.01,538.741,386.092,386.092,386.092,-0.948832,-81.6849,-1.50563,-1916.55,-213.734,62.9167,230.087,230.087,230.087,-81.6844,0.475726,-1.56189,13.5065,5.57855,28.1605,0.461021,0.249313,1.50006,-246.482,-48.6641,2.41126,0,0,-0.57339,5.668,0.342857,-5.19241,0.180069,0.112305,0.632218,43.5559,-11.6821,1.39378,0,0,0.0963892,14.5872,-1.182,2.74349,6.10836,5.2082,25.5901,-2075.57,-194.435,101.419,421.378,421.378,421.378,-0.948834,-81.6849,-1.50562,-1840.69,-215.824,51.8287,76.6955,76.6955,76.6955
