

Model Outputs
100
,,C03:LAbsAnkleAngle,,,C03:LAnkleAngles,,,C03:LAnkleForce,,,C03:LAnkleMoment,,,C03:LAnklePower,,,C03:LFE,,,,,,,,,C03:LFO,,,,,,,,,C03:LFootProgressAngles,,,C03:LHipAngles,,,C03:LHipForce,,,C03:LHipMoment,,,C03:LHipPower,,,C03:LKneeAngles,,,C03:LKneeForce,,,C03:LKneeMoment,,,C03:LKneePower,,,C03:LPelvisAngles,,,C03:LTI,,,,,,,,,C03:LTO,,,,,,,,,C03:PEL,,,,,,,,,C03:RAbsAnkleAngle,,,C03:RAnkleAngles,,,C03:RAnkleForce,,,C03:RAnkleMoment,,,C03:RAnklePower,,,C03:RFE,,,,,,,,,C03:RFO,,,,,,,,,C03:RFootProgressAngles,,,C03:RHipAngles,,,C03:RHipForce,,,C03:RHipMoment,,,C03:RHipPower,,,C03:RKneeAngles,,,C03:RKneeForce,,,C03:RKneeMoment,,,C03:RKneePower,,,C03:RPelvisAngles,,,C03:RTI,,,,,,,,,C03:RTO,,,,,,,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ
,,deg,deg,deg,deg,deg,deg,N/kg,N/kg,N/kg,N.mm/kg,N.mm/kg,N.mm/kg,W/kg,W/kg,W/kg,deg,deg,deg,mm,mm,mm,mm,mm,mm,deg,deg,deg,mm,mm,mm,mm,mm,mm,deg,deg,deg,deg,deg,deg,N/kg,N/kg,N/kg,N.mm/kg,N.mm/kg,N.mm/kg,W/kg,W/kg,W/kg,deg,deg,deg,N/kg,N/kg,N/kg,N.mm/kg,N.mm/kg,N.mm/kg,W/kg,W/kg,W/kg,deg,deg,deg,deg,deg,deg,mm,mm,mm,mm,mm,mm,deg,deg,deg,mm,mm,mm,mm,mm,mm,deg,deg,deg,mm,mm,mm,mm,mm,mm,deg,deg,deg,deg,deg,deg,N/kg,N/kg,N/kg,N.mm/kg,N.mm/kg,N.mm/kg,W/kg,W/kg,W/kg,deg,deg,deg,mm,mm,mm,mm,mm,mm,deg,deg,deg,mm,mm,mm,mm,mm,mm,deg,deg,deg,deg,deg,deg,N/kg,N/kg,N/kg,N.mm/kg,N.mm/kg,N.mm/kg,W/kg,W/kg,W/kg,deg,deg,deg,N/kg,N/kg,N/kg,N.mm/kg,N.mm/kg,N.mm/kg,W/kg,W/kg,W/kg,deg,deg,deg,deg,deg,deg,mm,mm,mm,mm,mm,mm,deg,deg,deg,mm,mm,mm,mm,mm,mm
578,0,-3.79208,0,0,-4.11483,3.33058,-22.8262,-0.225897,0.0163148,-0.0403324,-37.8838,1.59426e-15,5.69217,0,0,0.0659558,-0.181929,-12.0283,-7.21091,-1572.1,-58.9616,440.611,377.505,377.505,377.505,6.34825,-89.3349,2.55206,-1401.8,-42.8189,75.8782,212.212,212.212,212.212,-89.5481,-2.3998,-5.68462,22.8825,0.289675,4.8605,-0.818188,-0.253178,1.83151,278.582,-85.0628,3.74007,0,0,0.300213,8.19365,2.24453,9.83122,-0.369479,-0.186168,0.657853,20.8477,-0.390345,2.41067,0,0,-0.0522009,10.8662,0.292663,2.34987,-1.58801,-3.86554,-17.0947,-1550.21,-72.0526,90.2713,332.267,332.267,332.267,6.34826,-89.3348,2.55209,-1331.41,-35.8122,75.323,70.7373,70.7373,70.7373,0.0689275,10.8707,-2.37056,-1653.94,-136.622,810.065,167.762,167.762,167.762,-13.0282,0,0,-14.8449,5.11316,-28.3705,,,,,,,,,,4.49342,26.0839,33.3083,-1840.74,-243.519,432.903,420.204,420.204,420.204,-12.904,-29.1849,-1.06706,-2015.57,-251.65,71.2614,211.327,211.327,211.327,-29.5562,-2.24435,-12.6129,-14.9014,-4.03957,35.377,,,,,,,,,,11.3312,18.7966,-17.3644,,,,,,,,,,10.8662,-0.292663,-2.34987,12.0568,44.2895,11.1045,-2074.78,-204.945,202.441,311.516,311.516,311.516,-12.904,-29.1849,-1.06707,-1981.66,-267.032,11.4642,70.4425,70.4424,70.4424
579,0,-2.76851,0,0,-3.01325,3.40545,-23.2424,-0.199464,0.00885899,-0.0325819,-31.9531,1.38919e-16,3.64003,0,0,0.056405,-0.300359,-11.5399,-6.86326,-1560.11,-57.3943,441.361,378.264,378.264,378.264,6.02297,-88.5864,2.92293,-1400.93,-42.7271,74.361,212.212,212.212,212.212,-88.7721,-1.92017,-5.7349,22.2872,0.719993,4.40731,-0.875863,-0.31377,1.74452,302.312,-98.9463,2.75128,0,0,0.416969,9.462,2.54099,10.5461,-0.384194,-0.20734,0.604953,16.5817,-3.17712,1.06699,0,0,-0.0279306,10.7433,0.655845,2.30303,-2.09057,-2.14438,-17.4422,-1549.12,-71.9805,90.8823,331.955,331.955,331.955,6.02298,-88.5864,2.92293,-1330.57,-35.6586,72.8527,70.7373,70.7373,70.7373,0.437922,10.7549,-2.35774,-1638.97,-134.695,811.669,167.762,167.762,167.762,-15.6704,0,0,-18.1709,5.50084,-29.9882,,,,,,,,,,4.09693,24.7377,36.4774,-1815.12,-246.237,430.202,419.353,419.353,419.353,-12.411,-24.4511,1.31835,-2003.08,-251.309,76.0402,211.327,211.327,211.327,-24.9541,-3.95229,-11.7478,-13.4536,-4.96894,38.331,,,,,,,,,,12.7619,22.1283,-17.4708,,,,,,,,,,10.7433,-0.655845,-2.30303,13.5617,45.9133,13.0219,-2052.22,-206.394,211.918,305.535,305.535,305.535,-12.411,-24.451,1.31833,-1973.99,-265.651,13.5116,70.4425,70.4424,70.4424
580,0,-1.74379,0,0,-1.90183,3.45541,-23.5188,-0.176377,0.0029403,-0.0210325,-26.3822,8.59975e-17,2.01408,0,0,0.0445081,-0.424136,-10.8729,-6.62298,-1549.56,-55.9819,441.862,379.196,379.196,379.196,5.70539,-88.0411,3.36576,-1400.23,-42.622,73.3926,212.212,212.212,212.212,-88.1999,-1.40607,-5.82395,21.5214,1.13736,4.01928,-0.798949,-0.362014,1.66836,274.056,-104.528,2.07202,0,0,0.458416,10.351,2.77772,10.9855,-0.342735,-0.208907,0.573993,18.1005,-3.20783,0.0697222,0,0,-0.0196203,10.6277,1.00917,2.31542,-2.56087,-0.622004,-17.6195,-1548.21,-71.9865,91.5194,331.71,331.71,331.71,5.70539,-88.0412,3.36578,-1329.9,-35.4441,71.182,70.7373,70.7373,70.7374,0.791409,10.6463,-2.40231,-1624.37,-132.856,813.422,167.762,167.762,167.762,-17.2549,0,0,-20.3261,5.83949,-31.3587,,,,,,,,,,3.4454,23.2735,38.621,-1788.71,-248.363,428.061,417.982,417.982,417.982,-12.2531,-20.7366,2.7639,-1988.04,-250.612,82.5532,211.327,211.327,211.327,-21.3194,-4.9721,-11.4745,-11.854,-5.81753,40.3512,,,,,,,,,,14.4332,25.5281,-17.318,,,,,,,,,,10.6277,-1.00917,-2.31542,14.9467,47.5376,14.016,-2028.77,-206.163,221.334,300.405,300.405,300.405,-12.2531,-20.7366,2.76391,-1962.94,-264.625,18.2428,70.4424,70.4424,70.4424
581,0,-0.78695,0,0,-0.859213,3.48248,-23.668,-0.158175,-0.00106216,-0.00812367,-21.6583,7.37594e-16,0.849704,0,0,0.0332792,-0.552004,-10.045,-6.47874,-1540.36,-54.765,442.153,380.236,380.236,380.236,5.41726,-87.6274,3.8294,-1399.62,-42.5207,72.7707,212.212,212.212,212.212,-87.7613,-0.901381,-5.93764,20.6139,1.521,3.69597,-0.63071,-0.392658,1.6069,210.323,-102.893,1.68079,0,0,0.406248,10.8794,2.95854,11.185,-0.266811,-0.194373,0.563163,22.9503,-1.62964,-0.597859,0,0,-0.0142426,10.5305,1.33032,2.38625,-2.98369,0.70616,-17.6532,-1547.4,-72.0612,92.1517,331.499,331.499,331.499,5.41726,-87.6274,3.82943,-1329.31,-35.2032,70.0223,70.7373,70.7373,70.7373,1.10712,10.5562,-2.50167,-1610.12,-131.159,815.274,167.762,167.762,167.762,-17.8178,0,0,-21.2611,6.11695,-32.452,,,,,,,,,,2.60557,21.6811,39.8405,-1761.61,-249.877,426.571,416.098,416.098,416.098,-12.405,-18.1149,3.2037,-1969.99,-249.589,90.0544,211.327,211.327,211.327,-18.7199,-5.17486,-11.6778,-10.1008,-6.54842,41.553,,,,,,,,,,16.4314,28.8179,-16.9654,,,,,,,,,,10.5305,-1.33032,-2.38625,16.1133,49.0991,14.1607,-2004.38,-204.586,230.364,296.21,296.21,296.21,-12.405,-18.1149,3.20369,-1947.85,-263.847,24.7194,70.4425,70.4425,70.4425
582,0,0.0604744,0,0,0.0660343,3.48266,-23.669,-0.145844,-0.00295761,0.00160372,-18.1501,8.43437e-17,0.0878859,0,0,0.024566,-0.686573,-9.09074,-6.35263,-1532.28,-53.7742,442.307,381.316,381.316,381.316,5.17053,-87.2836,4.28238,-1399,-42.4298,72.3277,212.212,212.212,212.212,-87.3955,-0.431581,-6.06701,19.6083,1.84886,3.37098,-0.436335,-0.402397,1.5646,137.932,-96.0168,1.37309,0,0,0.295488,11.1051,3.07607,11.2051,-0.188066,-0.171042,0.566282,27.0422,0.278046,-1.00645,0,0,-0.0059262,10.4612,1.59663,2.51116,-3.34975,1.86297,-17.5286,-1546.59,-72.1941,92.7638,331.32,331.32,331.32,5.17053,-87.2836,4.28241,-1328.73,-34.9535,69.1312,70.7373,70.7373,70.7373,1.36272,10.4939,-2.64978,-1596.19,-129.658,817.182,167.762,167.762,167.762,-17.5465,0,0,-21.1012,6.29327,-33.1329,-0.398884,0.0113669,0.0726735,-88.1815,3.38698e-15,7.64273,0,0,0.0521428,1.64007,19.9496,40.2421,-1733.91,-250.809,425.795,413.739,413.739,413.739,-12.7531,-16.5656,2.71719,-1948.68,-248.267,97.6755,211.327,211.327,211.327,-17.1265,-4.58707,-12.1702,-8.19191,-7.12759,42.0474,0.227284,-0.0152838,2.01012,-429.195,158.842,56.4205,0,0,1.31215,18.8182,31.7962,-16.4394,0.240375,0.303498,0.839039,217.332,26.943,-19.3434,0,0,-1.16855,10.4612,-1.59663,-2.51116,16.9585,50.514,13.5828,-1978.9,-202.155,238.583,292.951,292.951,292.951,-12.7531,-16.5656,2.71721,-1928.4,-263.117,31.8696,70.4424,70.4424,70.4425
583,0,0.783654,0,0,0.854546,3.45177,-23.4987,-0.139043,-0.00309886,0.0061261,-15.9393,2.21609e-15,-0.391903,0,0,0.018669,-0.828117,-8.04812,-6.15327,-1525.07,-53.0244,442.397,382.379,382.379,382.379,4.97011,-86.9655,4.70472,-1398.33,-42.3481,71.946,212.212,212.212,212.212,-87.0583,-0.0108916,-6.2046,18.5483,2.10031,2.96331,-0.277309,-0.391489,1.54268,81.3286,-86.3092,0.940433,0,0,0.185215,11.1016,3.12087,11.1171,-0.13199,-0.146474,0.575227,27.5556,1.65811,-1.25625,0,0,0.00304168,10.4259,1.78821,2.68308,-3.65326,2.88104,-17.2269,-1545.73,-72.3682,93.3489,331.194,331.194,331.194,4.97011,-86.9655,4.70467,-1328.1,-34.7029,68.337,70.7373,70.7373,70.7373,1.53887,10.465,-2.83815,-1582.54,-128.398,819.113,167.762,167.762,167.762,-16.6948,0,0,-20.0946,6.32792,-33.2655,-0.357783,0.0226272,0.142041,-80.1014,3.38698e-15,-3.72302,0,0,0.127561,0.609231,18.0737,39.9597,-1705.67,-251.234,425.763,410.979,410.979,410.979,-13.1399,-16.012,1.50294,-1924.08,-246.677,104.593,211.327,211.327,211.327,-16.46,-3.37133,-12.7514,-6.13121,-7.52902,41.9627,0.152822,-0.204914,1.81576,-394.864,252.411,42.0388,0,0,1.64773,21.5813,34.2829,-15.7586,0.270888,0.143748,0.731711,227.511,59.2734,-26.6926,0,0,-1.27446,10.4259,-1.78821,-2.68308,17.4197,51.6853,12.464,-1952.24,-199.375,245.533,290.586,290.586,290.586,-13.1399,-16.012,1.50292,-1904.61,-262.225,38.704,70.4425,70.4424,70.4424
584,0,1.38675,0,0,1.50829,3.38987,-23.156,-0.136804,-0.0019605,0.00396428,-14.8766,6.21828e-16,-0.679304,0,0,0.0149563,-0.971108,-6.94731,-5.82714,-1518.52,-52.5105,442.487,383.38,383.38,383.38,4.81572,-86.6476,5.08197,-1397.57,-42.27,71.5594,212.212,212.212,212.212,-86.7243,0.352583,-6.34229,17.4653,2.25893,2.42752,-0.195263,-0.363323,1.54115,57.0191,-75.7933,0.287014,0,0,0.125085,10.9325,3.09256,10.9786,-0.114576,-0.126625,0.583838,22.7686,1.94716,-1.40393,0,0,0.00847636,10.4265,1.89048,2.89352,-3.89161,3.7918,-16.7526,-1544.77,-72.559,93.9047,331.144,331.144,331.144,4.81572,-86.6476,5.08197,-1327.38,-34.4558,67.5422,70.7373,70.7373,70.7373,1.62164,10.4711,-3.05728,-1569.14,-127.41,821.047,167.762,167.762,167.762,-15.5142,0,0,-18.5557,6.20787,-32.8044,-0.313154,0.0317979,0.176576,-70.8553,-0,-11.791,0,0,0.173477,-0.430749,16.0597,39.1636,-1677.02,-251.267,426.474,407.942,407.942,407.942,-13.4068,-16.3379,-0.149,-1896.29,-244.856,110.178,211.327,211.327,211.327,-16.6206,-1.7922,-13.2435,-3.93271,-7.73863,41.4547,0.0479151,-0.328037,1.66016,-336.014,300.595,26.0107,0,0,1.71267,24.6045,36.1637,-14.9459,0.249345,0.027585,0.635757,221.069,78.8031,-30.3007,0,0,-1.17534,10.4265,-1.89048,-2.89352,17.5082,52.5162,11.0403,-1924.38,-196.679,250.837,289.042,289.042,289.042,-13.4068,-16.3378,-0.149038,-1876.68,-260.994,44.4736,70.4425,70.4424,70.4424
585,0,1.88361,0,0,2.04154,3.30427,-22.6793,-0.1375,-0.000435591,-0.00367737,-14.6203,8.86436e-16,-0.851204,0,0,0.0124984,-1.10514,-5.80393,-5.38713,-1512.46,-52.2084,442.614,384.301,384.301,384.301,4.70393,-86.3208,5.40207,-1396.73,-42.189,71.146,212.212,212.212,212.212,-86.3843,0.653378,-6.4709,16.3713,2.31545,1.78222,-0.193127,-0.32637,1.55553,65.6826,-66.6961,-0.46542,0,0,0.128728,10.636,3.00504,10.824,-0.133703,-0.114947,0.589161,13.5424,0.910156,-1.49159,0,0,0.00783638,10.4609,1.89632,3.13324,-4.06634,4.61811,-16.1518,-1543.74,-72.7379,94.4325,331.186,331.186,331.186,4.70393,-86.3208,5.40207,-1326.58,-34.217,66.7134,70.7373,70.7373,70.7373,1.6046,10.5092,-3.29738,-1555.93,-126.703,822.983,167.762,167.762,167.762,-14.2057,0,0,-16.789,5.95888,-31.8324,-0.270282,0.0321945,0.173039,-61.4594,-0,-15.2592,0,0,0.187886,-1.43307,13.9266,38.043,-1648.1,-251.037,427.89,404.788,404.788,404.788,-13.4289,-17.4024,-1.91996,-1865.54,-242.852,114.104,211.327,211.327,211.327,-17.501,-0.145465,-13.5123,-1.62196,-7.75536,40.6901,-0.0644091,-0.38499,1.55952,-260.383,305.619,10.9651,0,0,1.53144,27.6923,37.4148,-14.0199,0.178142,-0.0382633,0.558038,199.697,85.8414,-29.7096,0,0,-0.930886,10.4609,-1.89632,-3.13324,17.3102,52.9292,9.57801,-1895.36,-194.382,254.305,288.176,288.176,288.176,-13.4289,-17.4024,-1.91996,-1844.94,-259.311,48.7817,70.4424,70.4425,70.4425
586,0,2.28964,0,0,2.47203,3.20843,-22.1414,-0.139443,0.000520598,-0.0136302,-14.7779,9.32742e-16,-0.956104,0,0,0.0105464,-1.21926,-4.61911,-4.90855,-1506.86,-52.0823,442.799,385.153,385.153,385.153,4.63004,-85.9859,5.65569,-1395.86,-42.101,70.7136,212.212,212.212,212.212,-86.0391,0.887933,-6.58199,15.2588,2.26973,1.10683,-0.240118,-0.28865,1.5792,93.8887,-60.2947,-1.08257,0,0,0.176981,10.222,2.88347,10.6611,-0.171904,-0.111284,0.591265,2.80002,-1.23429,-1.54106,0,0,0.0013921,10.5226,1.80649,3.39219,-4.18379,5.37156,-15.5053,-1542.66,-72.8803,94.9373,331.317,331.317,331.317,4.63005,-85.9859,5.65564,-1325.75,-33.9927,65.8596,70.7373,70.7373,70.7372,1.48943,10.5721,-3.54824,-1542.85,-126.27,824.926,167.762,167.762,167.762,-12.8982,0,0,-15.0208,5.63565,-30.5385,-0.232145,0.0225316,0.143638,-52.5195,-3.38698e-15,-14.2269,0,0,0.171812,-2.36383,11.7055,36.7806,-1619.07,-250.662,429.932,401.705,401.705,401.705,-13.1448,-19.0596,-3.54391,-1832.1,-240.731,116.368,211.327,211.327,211.327,-18.9924,1.32668,-13.4872,0.764076,-7.58967,39.8235,-0.164355,-0.384842,1.49542,-178.572,277.887,-0.442317,0,0,1.18862,30.6258,38.0988,-12.9915,0.0796807,-0.0639225,0.489741,169.517,83.7369,-25.3545,0,0,-0.638691,10.5226,-1.80649,-3.39219,16.955,52.8816,8.32751,-1865.27,-192.672,255.958,287.792,287.793,287.792,-13.1448,-19.0597,-3.54389,-1809.81,-257.16,51.597,70.4424,70.4424,70.4425
