

Devices
1000
,,Right - Force,,,Right - Moment,,,Right - CoP,,,Left - Force,,,Left - Moment,,,Left - CoP,,,EMG - Voltage,,,,,,,,
Frame,Sub Frame,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz,L_RF_1,L_BF_2,L_SOL_3,L_TA_4,R_RF_5,R_BF_6,R_SOL_7,R_TA_8
,,N,N,N,N.mm,N.mm,N.mm,mm,mm,mm,N,N,N,N.mm,N.mm,N.mm,mm,mm,mm,V,V,V,V,V,V,V,V
955,8,-20.2383,16.1348,-1735.8,-177749,70190.2,35826.3,894.437,928.402,0,70.4813,151.701,-1637.54,-126110,-67233.4,-103986,250.942,903.012,0,0.00360882,0.00470721,0.0038028,0.00367148,0.00365542,0.00367678,0.00336061,0.00503304
955,9,-20.3909,15.9822,-1736.72,-176935,69957.4,35892.2,894.281,927.879,0,70.939,151.396,-1636.62,-127900,-66123.5,-103494,251.598,904.149,0,0.00123657,0.00278383,0.00191283,0.00196951,0.00179801,0.00167887,0.00119954,0.00200159
956,0,-20.2383,16.2874,-1735.8,-177993,69824,36601.3,894.226,928.542,0,70.3287,151.853,-1636.62,-127656,-66489.7,-103920,251.374,904,0,-0.000802635,2.46615e-05,0.00168605,-0.001095,0.000140189,0.000343176,-0.00057159,-0.000799212
956,1,-21.0013,16.1348,-1736.72,-177179,69835.3,35880.4,894.211,928.02,0,70.3287,151.091,-1636.01,-128443,-66685.6,-103951,251.239,904.51,0,-0.000330267,-0.00119369,0.00076968,0.000572384,-0.0009103,0.000102627,-0.000224616,-0.000591733
956,2,-20.5435,16.2874,-1737.94,-176094,70542.1,36207.9,894.59,927.324,0,70.939,150.938,-1636.32,-126951,-67503.2,-103244,250.747,903.583,0,-0.000138399,-0.000333056,-0.000384382,-0.000414485,-0.000501721,-0.000591488,-0.000215048,-0.000199436
956,3,-20.6961,15.8296,-1736.41,-177695,70726.7,36188.7,894.732,928.335,0,70.1761,151.243,-1637.23,-125649,-67148.2,-104740,250.987,902.744,0,-0.00014461,-0.000252649,-0.000207118,-0.000252497,-0.000250933,-0.000235114,-0.000166703,-0.000201451
956,4,-20.8487,16.2874,-1736.72,-177668,69957.4,36180.7,894.281,928.301,0,70.4813,151.091,-1636.62,-127656,-66611.8,-103694,251.299,904,0,-0.00042276,-0.000184832,-0.0002234,-0.000233193,-0.000264194,-0.000319214,-0.000521903,-0.000134977
956,5,-20.3909,15.9822,-1736.41,-178183,69750.2,36136.3,894.169,928.616,0,70.939,151.701,-1636.93,-127385,-66330.7,-102969,251.479,903.819,0,-0.005225,-0.00524843,-0.00525175,-0.0052508,-0.00523077,-0.00549747,-0.00510575,-0.00495853
956,6,-20.3909,16.2874,-1736.41,-178915,69628.1,36343.5,894.099,929.038,0,70.4813,151.243,-1636.93,-126164,-66696.9,-103614,251.255,903.074,0,-0.00312469,-0.00288324,-0.0027719,-0.00271824,-0.00257433,-0.00293469,-0.00344743,-0.00301115
956,7,-20.3909,15.9822,-1735.8,-178237,69702,36380.5,894.156,928.683,0,70.4813,151.701,-1637.84,-126327,-67196.5,-103376,250.973,903.13,0,-0.00461985,-0.00335712,-0.00344957,-0.00320941,-0.00322917,-0.00323366,-0.00439602,-0.00322887
956,8,-20.5435,15.9822,-1737.02,-177640,70042.5,36366.9,894.323,928.267,0,70.1761,151.548,-1636.93,-126408,-67063.1,-103971,251.031,903.223,0,-0.000752108,-0.0016481,0.000619274,0.000541329,-0.00163228,0.000133346,-0.000518377,-0.0016951
956,9,-20.2383,16.2874,-1736.41,-177695,69872.2,36601.3,894.24,928.335,0,70.7864,152.006,-1637.84,-126815,-67562.7,-103556,250.749,903.428,0,6.67298e-05,-0.000917892,0.000769344,-0.000302017,-0.00122823,0.000870099,0.000959325,-0.00131271
957,0,-20.6961,15.9822,-1736.11,-177478,69665,36109.2,894.127,928.228,0,70.6339,151.396,-1636.93,-127873,-67185.2,-103155,250.957,904.118,0,7.76409e-05,0.000306336,0.000114677,2.9912e-06,9.7384e-05,0.00020687,0.000176577,6.54523e-05
957,1,-20.2383,15.677,-1736.11,-177478,70275.4,36431,894.479,928.228,0,70.3287,151.243,-1636.93,-126896,-67063.1,-103506,251.031,903.521,0,0.000282602,0.000372978,0.000281197,0.000478213,0.000368819,0.000371041,0.00027612,0.00044197
957,2,-20.2383,15.8296,-1737.63,-175633,70579,36717.7,894.618,927.076,0,70.4813,151.396,-1636.62,-126924,-66611.8,-103168,251.299,903.552,0,0.000468595,0.000376503,0.0004546,0.000516821,0.000495556,0.000370034,0.000474031,0.000410412
957,3,-20.5435,15.9822,-1735.5,-177044,69616.8,35512.4,894.114,928.013,0,70.1761,151.396,-1637.23,-127113,-66660,-103440,251.285,903.639,0,0.00186018,0.0019697,0.00195849,0.00229819,0.00364568,0.00256334,0.00262369,0.00260137
957,4,-20.5435,16.44,-1736.41,-176718,69994.3,36006.3,894.31,927.772,0,69.8709,151.091,-1637.23,-129067,-66782,-103504,251.21,904.832,0,0.0046531,0.00547569,0.00457481,0.0043243,0.00426543,0.00418104,0.00444299,0.00545924
957,5,-20.3909,15.9822,-1736.72,-177912,70079.5,36868.7,894.352,928.441,0,70.1761,151.243,-1636.93,-127873,-66941,-103275,251.106,904.118,0,0.00350206,0.00335004,0.00348705,0.00469461,0.00371921,0.00345855,0.00336112,0.00303261
957,6,-20.5435,15.3719,-1736.11,-177478,69787.1,36562.8,894.198,928.228,0,70.3287,151.243,-1636.01,-128443,-66807.7,-103384,251.164,904.51,0,0.000619168,0.00231566,-0.000584811,0.000755355,0.000850084,-0.000387031,0.000513647,0.00230005
957,7,-20.2383,15.677,-1737.02,-177152,70286.7,37041.3,894.464,927.986,0,70.3287,151.548,-1635.71,-127249,-66966.7,-103713,251.06,903.795,0,0.00174167,-0.00100182,-4.0765e-05,0.000475863,-0.000450858,-0.000987478,0.00194166,-0.000550271
957,8,-20.3909,15.9822,-1736.72,-175226,70079.5,36380.5,894.352,926.895,0,70.1761,150.938,-1635.71,-127738,-66966.7,-103556,251.06,904.093,0,-0.000821772,-0.000246606,-0.000470663,-0.000449401,-0.000400499,-0.000334489,-0.000934175,-0.000191211
957,9,-20.6961,16.1348,-1736.72,-177423,70079.5,36517.9,894.352,928.16,0,70.0235,151.701,-1636.32,-127195,-67137,-104393,250.971,903.732,0,-0.00031902,-0.000458282,-8.54167e-05,-0.00019492,-0.000310524,-0.00027473,-0.00022193,-0.000396172
958,0,-20.2383,15.677,-1737.02,-177152,70042.5,36797.2,894.323,927.986,0,70.4813,151.701,-1636.32,-127927,-67259,-103132,250.896,904.18,0,-0.000145785,-0.000264903,-0.000230115,-0.00031511,-0.000238007,-0.00022051,-0.000214544,-0.000166703
958,1,-20.6961,16.2874,-1737.02,-176420,70897,36682.6,894.815,927.565,0,70.7864,151.396,-1636.62,-127412,-66733.8,-103019,251.225,903.851,0,-0.000305256,-0.000328355,-0.000347284,-0.000275159,-0.000356687,-0.00041221,-0.000277325,-0.000456771
958,2,-20.6961,15.677,-1735.5,-177288,70105.1,36268.2,894.395,928.154,0,70.1761,151.701,-1636.32,-126707,-66526.6,-104013,251.344,903.434,0,-0.00401151,-0.00403596,-0.00360803,-0.00364754,-0.00358269,-0.00362042,-0.00377761,-0.00454878
958,3,-20.6961,16.5926,-1736.72,-176691,70445.7,36523.6,894.563,927.739,0,70.4813,151.701,-1637.23,-128578,-67514.5,-103742,250.763,904.534,0,-0.0036595,-0.00383637,-0.0043374,-0.00376756,-0.00363573,-0.00376998,-0.00378265,-0.00380179
958,4,-20.0858,15.9822,-1736.41,-177451,69750.2,37262.1,894.169,928.194,0,70.4813,151.548,-1636.32,-127195,-66892.8,-103577,251.12,903.732,0,-0.00203173,-0.00188663,-0.0028978,-0.000990928,-0.0021065,-0.00160538,-0.0017144,-0.00164625
958,5,-20.6961,15.9822,-1736.11,-177234,69787.1,36109.2,894.198,928.087,0,70.3287,151.396,-1637.23,-126137,-67148.2,-103426,250.987,903.043,0,0.000118432,-0.000966237,-0.00124334,0.00165007,-0.00101253,-0.000638322,0.00035082,-0.000787966
958,6,-20.5435,16.7451,-1736.41,-177206,69872.2,36335.6,894.24,928.053,0,70.3287,151.853,-1636.32,-126951,-66892.8,-104042,251.12,903.583,0,-0.000468587,0.000103893,0.00165533,-0.000725872,0.000374191,0.000270994,-0.000137999,-1.69687e-05
958,7,-20.8487,16.5926,-1736.11,-177478,69787.1,35655.5,894.198,928.228,0,70.7864,151.396,-1636.62,-128144,-66611.8,-103385,251.299,904.298,0,0.000505021,0.000209143,0.000678026,0.000510946,0.000554812,0.000582549,0.00059825,0.000204947
958,8,-20.5435,16.44,-1735.8,-179214,69824,36128.4,894.226,929.246,0,70.4813,151.548,-1636.93,-127141,-66941,-103455,251.106,903.67,0,0.0004226,0.000360221,0.000149424,0.000520682,0.000351697,0.000379266,0.000380364,0.000444152
958,9,-20.2383,16.1348,-1736.72,-177668,69957.4,35948.3,894.281,928.301,0,70.6339,151.701,-1636.32,-128416,-66648.7,-103606,251.269,904.478,0,0.000375934,0.000273771,0.000338606,0.000308167,0.000328868,0.000368187,0.000336048,0.000156938
959,0,-20.2383,16.2874,-1735.8,-178481,69579.9,36723.3,894.085,928.824,0,70.6339,151.853,-1637.84,-125594,-67196.5,-104137,250.973,902.683,0,0.00530558,0.00493081,0.00552911,0.00535549,0.00530753,0.0049752,0.00522155,0.00441664
959,1,-20.8487,16.5926,-1736.11,-177722,69787.1,36265.9,894.198,928.368,0,70.4813,151.701,-1636.32,-128171,-66404.5,-104230,251.418,904.329,0,0.00275036,0.00235796,0.0037046,0.00318316,0.00287049,0.00280842,0.00262923,0.00236569
959,2,-20.2383,16.5926,-1736.11,-177722,69787.1,36442.3,894.198,928.368,0,70.7864,151.091,-1636.01,-126978,-66563.5,-103911,251.314,903.614,0,0.00320494,0.00317697,0.0028584,0.00450358,0.00333245,0.00343824,0.00321306,0.00332956
959,3,-20.3909,16.5926,-1736.11,-179431,69909.2,36672.8,894.268,929.353,0,70.3287,151.243,-1637.23,-126869,-67148.2,-104116,250.987,903.49,0,-0.000994,0.000836785,4.66919e-05,-0.000878963,0.000607017,0.00157462,-0.000964894,0.000618227
959,4,-21.0013,16.44,-1736.11,-178210,69665,36087.6,894.127,928.649,0,70.4813,151.396,-1637.23,-127602,-67148.2,-103535,250.987,903.937,0,-0.00131009,0.0011193,0.000900781,-0.0011133,0.000701525,-0.000112574,-0.000954319,0.000461778
959,5,-20.5435,16.2874,-1736.41,-177695,69872.2,37062.4,894.24,928.335,0,70.6339,151.701,-1636.62,-127656,-66855.9,-103362,251.15,904,0,-5.2789e-05,-0.000112147,-0.000285174,7.71869e-05,-3.66978e-06,-1.23593e-05,-5.27241e-05,-3.45943e-05
959,6,-21.0013,15.677,-1736.72,-176935,69957.4,35752.7,894.281,927.879,0,70.3287,151.243,-1634.79,-129040,-66467.1,-103262,251.342,904.933,0,-0.000230892,-0.00024157,-0.00015038,-0.000330889,-3.57317e-05,-0.000170655,-0.000150421,-0.000213369
959,7,-21.0013,16.1348,-1736.41,-177451,70360.5,35758.4,894.521,928.194,0,70.3287,151.243,-1634.18,-129094,-66418.9,-103628,251.356,904.996,0,-0.000339836,-0.000310226,-0.000265198,-0.00035674,-0.000106234,-0.000308303,-0.000317445,-0.000303847
959,8,-20.6961,15.677,-1736.41,-177451,70116.4,36268.2,894.38,928.194,0,70.6339,150.938,-1636.01,-127222,-66441.5,-102905,251.388,903.764,0,-0.000948005,-0.00125463,-0.00213704,-0.0016268,-0.00165461,-0.00178617,-0.00194757,-0.00211392
959,9,-20.6961,16.1348,-1737.33,-176393,70371.8,36273.8,894.506,927.531,0,70.6339,152.006,-1636.32,-126218,-66282.5,-103203,251.493,903.136,0,-0.0046269,-0.00548797,-0.00462898,-0.00463692,-0.0044868,-0.00455945,-0.00473276,-0.00505237
960,0,-20.6961,16.5926,-1736.11,-177478,70519.5,36523.6,894.619,928.228,0,70.0235,152.159,-1635.71,-127738,-66722.5,-104154,251.209,904.093,0,-0.00375065,-0.00366363,-0.00360904,-0.00366382,-0.00475639,-0.00368185,-0.0037469,-0.00361059
960,1,-21.0013,16.2874,-1736.11,-176989,70153.3,35923,894.408,927.946,0,69.5657,152.006,-1636.01,-126246,-66685.6,-103664,251.239,903.167,0,-0.000320363,-0.00133755,-0.00117569,0.00129655,-0.001687,-0.000690192,-0.000103587,-0.0012652
960,2,-20.5435,16.5926,-1736.11,-178210,70519.5,36537.2,894.619,928.649,0,69.8709,151.396,-1635.71,-127493,-66600.5,-103711,251.283,903.944,0,0.000566627,-0.000463989,-0.00146274,0.00132743,0.00042455,-0.00118354,0.00070988,-0.000337924
960,3,-20.3909,16.44,-1736.11,-177234,70031.2,36508.2,894.338,928.087,0,70.1761,151.701,-1636.62,-126435,-67100,-102915,251.001,903.254,0,0.000300396,0.000313555,0.000379229,0.000282484,0.000291098,0.000443558,0.000407725,0.000457078
960,4,-19.7806,16.2874,-1737.02,-176176,70286.7,37252.3,894.464,927.424,0,70.6339,151.548,-1635.71,-128226,-66844.6,-103442,251.134,904.392,0,0.00056327,0.000464128,0.000319974,0.000311356,0.000358412,0.000321353,0.000623262,0.000409069
960,5,-20.5435,15.9822,-1736.11,-177478,70153.3,36488.9,894.408,928.228,0,69.8709,151.701,-1636.32,-126951,-66770.7,-104285,251.195,903.583,0,0.000293178,0.000274778,0.000166043,0.000337039,0.000124746,0.000257901,0.000230294,0.000324466
960,6,-20.0858,16.44,-1735.8,-177505,70068.2,37389.8,894.367,928.261,0,70.7864,151.396,-1635.4,-128253,-66149.1,-102897,251.552,904.423,0,0.000370898,0.000367942,0.000372011,0.000321092,0.000439993,0.000382959,0.000355184,0.000408397
960,7,-21.0013,16.1348,-1735.5,-177532,69494.8,36124.6,894.043,928.295,0,69.7183,151.091,-1636.32,-126707,-66770.7,-104494,251.195,903.434,0,0.00480317,0.00370843,0.00365743,0.00345393,0.00348923,0.00310201,0.00476731,0.00392698
960,8,-20.5435,15.8296,-1736.11,-177234,69543,36568.4,894.057,928.087,0,70.0235,150.785,-1636.32,-127439,-66892.8,-104504,251.12,903.882,0,0.0047753,0.00372521,0.00366499,0.00363405,0.00359398,0.00318678,0.00486651,0.00403123
960,9,-20.8487,15.677,-1736.11,-176745,69909.2,36132.5,894.268,927.806,0,70.0235,151.243,-1637.23,-128090,-67270.3,-103655,250.912,904.236,0,0.00219205,0.00221159,0.00192391,0.00183052,0.00126823,0.00239816,0.00226312,0.00164522
961,0,-20.2383,15.9822,-1737.02,-177396,70408.8,37004.4,894.534,928.127,0,70.4813,150.938,-1637.23,-127358,-67148.2,-103773,250.987,903.788,0,0.000552191,-5.88962e-06,-0.00110015,0.00052874,0.00140924,-0.00120301,0.000452881,0.000222573
961,1,-20.6961,16.1348,-1737.02,-177152,70286.7,36517.9,894.464,927.986,0,70.939,151.091,-1637.54,-126110,-67355.5,-103287,250.868,903.012,0,0.000914608,-0.00110439,0.000319302,-0.000208852,-0.00102831,0.000412671,0.000837624,-0.00094475
961,2,-20.0858,16.1348,-1737.33,-176637,70493.9,36938.5,894.576,927.672,0,70.6339,151.243,-1636.93,-126652,-67063.1,-103845,251.031,903.372,0,-0.000521632,-0.000320969,-0.000209132,-0.000337268,-0.000317071,-0.000278255,-0.000547082,-0.000267757
961,3,-21.0013,16.5926,-1736.11,-178210,69543,35641.9,894.057,928.649,0,70.0235,151.548,-1636.01,-127466,-67051.8,-104106,251.015,903.913,0,-0.00029787,-0.0003814,-0.000183113,-0.000211203,-0.000284002,-0.000362355,-0.00025265,-0.000268428
961,4,-20.6961,16.2874,-1736.72,-176691,69835.3,36560.5,894.211,927.739,0,70.4813,151.396,-1636.62,-129853,-66733.8,-103779,251.225,905.342,0,-0.000126313,-0.000285047,-0.000169852,-0.000248133,-0.000166162,-0.000380316,-9.9558e-05,-0.00015831
961,5,-20.3909,16.1348,-1737.02,-177640,69920.5,36545.1,894.253,928.267,0,70.1761,151.853,-1637.54,-127575,-66867.2,-104300,251.166,903.906,0,-0.00550264,-0.00533707,-0.00542767,-0.00538123,-0.00539074,-0.00525104,-0.0054675,-0.00520361
961,6,-20.6961,16.5926,-1736.72,-177423,70079.5,35669.1,894.352,928.16,0,70.1761,152.006,-1637.23,-127846,-66782,-103488,251.21,904.087,0,-0.00280055,-0.00370375,-0.00280648,-0.00289198,-0.00275965,-0.00280796,-0.00260291,-0.00308249
961,7,-20.3909,15.8296,-1736.41,-177939,69872.2,36582,894.24,928.475,0,70.6339,151.396,-1637.54,-127575,-66867.2,-103277,251.166,903.906,0,-0.00314668,-0.00320621,-0.00318955,-0.00463877,-0.00339737,-0.00334092,-0.00321259,-0.00322148
961,8,-20.8487,16.7451,-1737.63,-176854,69846.6,35942.2,894.196,927.779,0,70.4813,151.701,-1636.93,-126408,-66696.9,-103742,251.255,903.223,0,-0.000356118,-0.00129642,0.00022362,-0.000760116,-0.00153912,0.000214256,0.000764267,-0.0016152
961,9,-20.6961,16.7451,-1736.72,-177423,70201.5,36322,894.422,928.16,0,70.1761,151.701,-1636.32,-127683,-66648.7,-104013,251.269,904.031,0,-0.00110815,0.00047185,0.00140723,-0.00106663,0.000431097,0.000142243,-0.00062816,-0.000465332
962,0,-20.5435,16.44,-1737.63,-176610,70334.9,36616.7,894.477,927.638,0,71.2442,151.701,-1636.32,-128171,-66770.7,-102820,251.195,904.329,0,0.000180373,2.91938e-05,0.000306712,0.00016649,8.84873e-05,0.000147782,0.000173892,3.5069e-05
962,1,-21.0013,16.5926,-1736.41,-177695,70238.5,36374.4,894.45,928.335,0,70.6339,151.701,-1636.32,-128171,-66526.6,-103606,251.344,904.329,0,0.000368213,0.000438277,0.000179472,0.000391595,0.00029177,0.000267805,0.000457581,0.00034377
962,2,-20.3909,16.1348,-1736.72,-177179,70445.7,35934.8,894.563,928.02,0,69.7183,151.091,-1637.54,-127575,-67477.5,-104250,250.793,903.906,0,0.000495453,0.00044667,0.000425392,0.000457565,0.000443015,0.000495763,0.0003995,0.000540002
962,3,-20.6961,15.9822,-1736.41,-177695,70116.4,36475.4,894.38,928.335,0,70.6339,150.48,-1636.32,-128416,-66892.8,-103388,251.12,904.478,0,0.00279266,0.00209425,0.00202077,0.00210817,0.00172935,0.00343421,0.00322666,0.00278937
962,4,-21.0013,15.9822,-1735.8,-176772,69946.1,35837.9,894.296,927.839,0,70.3287,150.48,-1636.32,-127439,-66770.7,-103049,251.195,903.882,0,0.00549829,0.00459307,0.00436464,0.00440672,0.00399014,0.00465223,0.00544598,0.00450695
962,5,-20.8487,15.9822,-1737.63,-176365,70334.9,36461.8,894.477,927.498,0,70.4813,151.243,-1636.62,-128144,-67222.1,-103614,250.926,904.298,0,0.00365918,0.00355836,0.00341571,0.00330705,0.00474754,0.00367224,0.00361677,0.00344287
962,6,-20.5435,15.8296,-1736.11,-178698,70153.3,36202.2,894.408,928.931,0,70.0235,151.396,-1635.71,-128226,-67332.9,-103820,250.836,904.392,0,0.00112511,0.000377511,-0.000336037,0.000647419,0.00216764,-0.000572352,0.000808583,0.000774004
962,7,-20.3909,15.8296,-1735.8,-177749,69702,36215.8,894.156,928.402,0,70.0235,151.853,-1636.01,-127954,-66929.7,-103703,251.09,904.211,0,-0.000996853,-3.07334e-05,0.000451746,-0.000402735,-0.00117368,0.00183817,-0.00010409,-0.000508809
962,8,-20.5435,15.9822,-1736.11,-177234,70153.3,36611,894.408,928.087,0,70.0235,151.853,-1636.62,-126924,-66978,-103947,251.076,903.552,0,-0.000911579,-6.9342e-05,-0.00048661,-0.000225471,-0.000319421,-0.000349597,-0.00054406,-0.000128262
962,9,-20.8487,15.9822,-1736.41,-176230,69872.2,35973.5,894.24,927.491,0,69.8709,151.396,-1636.01,-126734,-66685.6,-102857,251.239,903.465,0,-0.000236096,-0.000255838,-0.000262177,-0.000106959,-0.000138632,-0.000319382,-0.000232338,-0.000214376
963,0,-21.0013,15.9822,-1735.8,-177505,70312.3,36448.2,894.507,928.261,0,70.6339,151.396,-1636.01,-127222,-66807.7,-102789,251.164,903.764,0,-0.000183219,-0.000201618,-0.000155416,-0.000151947,-0.000248918,-3.30065e-05,-5.91029e-05,-0.000186007
963,1,-21.3065,15.677,-1736.41,-177206,69994.3,35847.6,894.31,928.053,0,70.939,151.548,-1635.71,-127493,-66600.5,-103170,251.283,903.944,0,-0.000188087,-0.000284039,-0.000355341,-0.000387795,-0.000386566,-0.000440243,-0.000228981,-0.000251642
963,2,-21.0013,15.677,-1734.28,-178861,69276.2,36363.1,893.945,929.133,0,70.0235,151.396,-1635.71,-127738,-66478.4,-103575,251.358,904.093,0,-0.00492234,-0.003762,-0.00365335,-0.00348974,-0.00363137,-0.00363082,-0.00500805,-0.00372071
963,3,-20.6961,16.1348,-1736.11,-176989,69298.8,36640,893.916,927.946,0,69.5657,151.243,-1634.79,-128551,-66345,-103818,251.417,904.635,0,-0.00384751,-0.00360488,-0.00363136,-0.00354262,-0.00368492,-0.00410655,-0.00424377,-0.00387397
963,4,-20.3909,16.1348,-1736.41,-177939,70116.4,36301,894.38,928.475,0,70.1761,151.396,-1636.32,-127439,-67014.9,-103562,251.045,903.882,0,-0.0019191,-0.001751,-0.00298694,-0.000948123,-0.00220033,-0.00172893,-0.00170954,-0.00168671
963,5,-20.6961,16.5926,-1736.41,-177451,70116.4,36279.4,894.38,928.194,0,70.3287,151.701,-1636.32,-127195,-66892.8,-103878,251.12,903.732,0,0.00155618,-0.000932496,-0.000729341,0.000366583,-0.000853562,-0.00157769,0.00165613,-0.000766647
963,6,-21.0013,16.5926,-1736.11,-177234,69909.2,35886.1,894.268,928.087,0,70.1761,151.396,-1636.93,-126896,-66941,-104294,251.106,903.521,0,0.000557898,-8.40758e-06,-0.000630134,0.000754012,0.00127931,-0.000729136,0.000584486,8.3078e-05
963,7,-20.6961,15.9822,-1737.63,-175877,70457,36231.2,894.548,927.217,0,69.8709,151.396,-1637.23,-126625,-67148.2,-104199,250.987,903.341,0,0.000431329,0.00063686,0.000251653,0.000513968,0.00020297,0.000486531,0.000384224,0.000526909
963,8,-21.0013,16.44,-1736.11,-177234,70275.4,36453.9,894.479,928.087,0,70.4813,151.243,-1636.32,-127195,-66770.7,-103614,251.195,903.732,0,0.000313825,0.00026756,0.000407934,0.000396631,0.000363783,0.000372887,0.000484271,0.000314394
963,9,-20.6961,16.1348,-1737.02,-176664,69676.3,36273.8,894.113,927.705,0,70.4813,151.243,-1636.62,-128144,-66611.8,-103614,251.299,904.298,0,0.000348573,0.000329837,0.000293451,0.000325793,0.000405581,0.000363151,0.000279646,0.000387247
964,0,-20.6961,15.5244,-1737.02,-176908,70042.5,35615.2,894.323,927.846,0,70.4813,152.616,-1637.84,-127303,-67196.5,-103997,250.973,903.726,0,0.00549829,0.00551296,0.00552911,0.00533299,0.00546297,0.00479139,0.00553344,0.00551665
964,1,-20.2383,15.677,-1736.72,-177423,69835.3,36064.8,894.211,928.16,0,70.6339,151.243,-1636.62,-128633,-66489.7,-103845,251.374,904.596,0,0.00241866,0.00342641,0.00353657,0.00302403,0.00276742,0.00266943,0.00251173,0.00284326
964,2,-20.2383,16.2874,-1737.02,-177152,69798.4,36357.1,894.183,927.986,0,71.0916,151.853,-1636.32,-127927,-66892.8,-103486,251.12,904.18,0,0.00314551,0.00273717,0.00398578,0.0041086,0.00350954,0.00321968,0.0032703,0.00285299
964,3,-20.3909,16.1348,-1736.72,-178400,69957.4,36789.2,894.281,928.723,0,70.0235,151.701,-1637.23,-127602,-67026.2,-104881,251.061,903.937,0,0.00064183,-0.000445356,-0.000483421,0.0020234,-0.000590017,-8.0344e-05,0.000681343,-0.000310898
964,4,-20.3909,16.44,-1737.33,-176393,70127.7,36874.4,894.365,927.531,0,70.1761,151.396,-1636.93,-127385,-66574.8,-103806,251.329,903.819,0,-0.000253218,0.000523048,-0.000528744,-0.00115443,0.001797,-0.000464416,-0.000454757,0.000804219
964,5,-20.2383,15.9822,-1736.72,-178156,70079.5,36516.1,894.352,928.582,0,70.3287,151.243,-1637.84,-127303,-67074.4,-103628,251.047,903.726,0,-9.86158e-05,-0.000137662,-0.000116304,-0.000571773,-0.000134771,-0.000204059,-0.000207159,-0.000178118
964,6,-20.6961,15.677,-1736.11,-177478,70153.3,36024,894.408,928.228,0,70.4813,151.853,-1636.93,-127873,-67185.2,-103907,250.957,904.118,0,-0.000428132,-0.000291425,-0.000264695,-0.000414485,-0.000330836,-0.000305449,-0.000392983,-0.000245263
964,7,-21.459,16.2874,-1736.72,-176691,69957.4,34417.4,894.281,927.739,0,70.6339,151.396,-1636.01,-127222,-67173.9,-103765,250.941,903.764,0,-0.000154346,-0.000363775,-0.000311025,-0.000266933,-0.000438268,-9.72982e-05,-0.000222434,-0.000278836
964,8,-20.3909,16.2874,-1737.94,-176338,70908.3,36587.7,894.8,927.464,0,70.0235,151.396,-1636.32,-126707,-67014.9,-103698,251.045,903.434,0,-0.000926183,-0.00249614,-0.00136521,-0.00153833,-0.00158696,-0.00184425,-0.00193212,-0.00329568
964,9,-20.3909,16.2874,-1735.5,-178509,69250.6,36343.5,893.902,928.857,0,69.8709,151.701,-1635.71,-128470,-67088.7,-103918,250.985,904.541,0,-0.00484714,-0.00542855,-0.00461051,-0.00451388,-0.00440858,-0.00439393,-0.00435691,-0.00548428
965,0,-20.3909,16.44,-1736.11,-178210,70275.4,36874.4,894.479,928.649,0,70.3287,151.701,-1636.01,-128199,-66685.6,-103878,251.239,904.36,0,-0.00359689,-0.00500184,-0.00361642,-0.00358073,-0.00349842,-0.00353867,-0.00347462,-0.00453888
965,1,-21.1539,16.1348,-1735.5,-178509,69861,35744.8,894.254,928.857,0,69.8709,151.396,-1637.54,-125621,-67233.4,-104321,250.942,902.714,0,-0.000478994,-0.00120544,-0.00128027,0.00118257,-0.00141322,-0.000791749,-0.000162171,-0.00104513
965,2,-20.0858,16.44,-1736.41,-176474,69872.2,37145.7,894.24,927.631,0,70.4813,151.243,-1636.62,-127168,-67588.3,-103492,250.703,903.701,0,-0.000377101,-0.000586026,0.000479612,-0.00051151,-0.00129471,0.00100187,0.000725323,-0.001143
965,3,-20.5435,15.677,-1736.41,-176962,69872.2,36281.7,894.24,927.913,0,69.8709,151.701,-1636.32,-126951,-66160.4,-103552,251.568,903.583,0,0.000326918,0.000243723,0.000534335,0.00032361,0.000395174,0.000328739,0.000278638,9.91929e-05
965,4,-21.0013,16.1348,-1736.72,-177423,70201.5,36124.6,894.422,928.16,0,70.4813,150.785,-1636.32,-127195,-66770.7,-103364,251.195,903.732,0,0.000343704,0.000366264,0.00043496,6.25827e-05,0.000444526,0.000522118,0.000386071,0.000417462
965,5,-20.5435,15.8296,-1736.11,-177722,69420.9,36324.3,893.987,928.368,0,70.4813,151.243,-1636.32,-127927,-66526.6,-104102,251.344,904.18,0,0.000229054,0.000222069,0.000280694,0.000262844,0.000104938,0.000460512,0.000376838,0.000290054
965,6,-20.3909,15.3719,-1735.8,-177261,69824,36210.2,894.226,928.12,0,70.6339,151.548,-1635.4,-127276,-67003.6,-103564,251.029,903.826,0,0.000361162,0.000374489,0.000312252,0.000414257,0.00038057,0.000233393,0.000446166,0.000292236
965,7,-19.9332,15.5244,-1737.02,-176664,69798.4,37270,894.183,927.705,0,70.939,151.243,-1636.01,-127710,-67296,-103329,250.866,904.062,0,0.003705,0.00376365,0.00353019,0.00363237,0.00307427,0.00479961,0.00410911,0.00389929
965,8,-20.8487,16.1348,-1736.41,-177939,69872.2,36260.2,894.24,928.475,0,70.4813,151.853,-1636.32,-127683,-67014.9,-104029,251.045,904.031,0,0.00301777,0.00484251,0.00384595,0.00380745,0.00358727,0.00369088,0.00318687,0.00494356
