

Model Outputs
100
,,C05:LAbsAnkleAngle,,,C05:LAnkleAngles,,,C05:LAnkleForce,,,C05:LAnkleMoment,,,C05:LAnklePower,,,C05:LFE,,,,,,,,,C05:LFO,,,,,,,,,C05:LFootProgressAngles,,,C05:LHipAngles,,,C05:LHipForce,,,C05:LHipMoment,,,C05:LHipPower,,,C05:LKneeAngles,,,C05:LKneeForce,,,C05:LKneeMoment,,,C05:LKneePower,,,C05:LPelvisAngles,,,C05:LTI,,,,,,,,,C05:LTO,,,,,,,,,C05:PEL,,,,,,,,,C05:RAbsAnkleAngle,,,C05:RAnkleAngles,,,C05:RAnkleForce,,,C05:RAnkleMoment,,,C05:RAnklePower,,,C05:RFE,,,,,,,,,C05:RFO,,,,,,,,,C05:RFootProgressAngles,,,C05:RHipAngles,,,C05:RHipForce,,,C05:RHipMoment,,,C05:RHipPower,,,C05:RKneeAngles,,,C05:RKneeForce,,,C05:RKneeMoment,,,C05:RKneePower,,,C05:RPelvisAngles,,,C05:RTI,,,,,,,,,C05:RTO,,,,,,,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ
,,deg,deg,deg,deg,deg,deg,N/kg,N/kg,N/kg,N.mm/kg,N.mm/kg,N.mm/kg,W/kg,W/kg,W/kg,deg,deg,deg,mm,mm,mm,mm,mm,mm,deg,deg,deg,mm,mm,mm,mm,mm,mm,deg,deg,deg,deg,deg,deg,N/kg,N/kg,N/kg,N.mm/kg,N.mm/kg,N.mm/kg,W/kg,W/kg,W/kg,deg,deg,deg,N/kg,N/kg,N/kg,N.mm/kg,N.mm/kg,N.mm/kg,W/kg,W/kg,W/kg,deg,deg,deg,deg,deg,deg,mm,mm,mm,mm,mm,mm,deg,deg,deg,mm,mm,mm,mm,mm,mm,deg,deg,deg,mm,mm,mm,mm,mm,mm,deg,deg,deg,deg,deg,deg,N/kg,N/kg,N/kg,N.mm/kg,N.mm/kg,N.mm/kg,W/kg,W/kg,W/kg,deg,deg,deg,mm,mm,mm,mm,mm,mm,deg,deg,deg,mm,mm,mm,mm,mm,mm,deg,deg,deg,deg,deg,deg,N/kg,N/kg,N/kg,N.mm/kg,N.mm/kg,N.mm/kg,W/kg,W/kg,W/kg,deg,deg,deg,N/kg,N/kg,N/kg,N.mm/kg,N.mm/kg,N.mm/kg,W/kg,W/kg,W/kg,deg,deg,deg,deg,deg,deg,mm,mm,mm,mm,mm,mm,deg,deg,deg,mm,mm,mm,mm,mm,mm
249,0,-2.46081,0,0,-2.64897,2.02298,-21.7185,,,,,,,,,,21.7348,2.36188,155.217,2984.31,-574.347,581.784,446.306,446.306,446.306,122.5,-2.13989,133.05,2813.27,-551.368,63.8477,270.961,270.961,270.962,-85.2772,1.55684,0.409476,32.5727,3.09214,14.32,,,,,,,,,,15.3068,9.88417,-0.940143,,,,,,,,,,16.2196,6.12118,6.72232,-1.92926,-6.92041,157.996,3003.64,-535.592,97.7461,466.971,466.971,466.971,122.5,-2.1399,133.05,2723.25,-550.722,56.4114,90.3205,90.3205,90.3204,-24.8448,7.69373,170.519,3113.62,-522.881,1007.02,127.836,127.837,127.836,-17.3455,0,0,-17.4704,0.523006,-6.74607,,,,,,,,,,-11.91,-14.036,207.718,3157.23,-388.937,547.143,462.235,462.235,462.235,28.7464,-4.97873,170.59,3471.7,-416.23,100.705,258.672,258.672,258.672,-18.8884,6.30311,-4.39061,13.7906,-13.2908,36.3593,,,,,,,,,,41.162,33.3983,-14.545,,,,,,,,,,16.2196,-6.12118,-6.72232,-78.7931,10.0434,158.111,3513.03,-445.134,278.915,429.507,429.507,429.507,28.7464,-4.97874,170.59,3443.87,-409.629,19.3632,86.2241,86.2241,86.2241
250,0,-1.86668,0,0,-1.99685,1.93584,-20.7964,-0.144136,0.0024025,-0.00464139,-18.9698,4.38306e-15,-0.496456,0,0,0.0202672,21.2872,2.00136,156.465,2976.76,-574.017,582.454,446.168,446.168,446.168,122.497,-2.44269,133.518,2812.58,-551.018,63.3473,270.961,270.961,270.962,-85.0756,1.93882,0.317403,32.1929,3.08322,13.5209,0.14905,0.0740543,1.65217,-63.211,59.8637,1.63629,0,0,-0.0420499,15.8374,9.69645,-0.732412,-0.0705906,-0.0214301,0.624304,24.06,3.19414,-1.37063,0,0,-0.0190903,16.3203,5.84672,6.44356,-3.08954,-7.16292,158.98,3002.8,-535.055,98.0266,467.689,467.689,467.689,122.497,-2.4427,133.518,2722.6,-550.518,55.5942,90.3205,90.3205,90.3204,-24.9962,7.34763,170.825,3102.39,-522.647,1008.67,127.836,127.837,127.836,-16.8346,0,0,-16.9747,0.573677,-7.25567,-0.245653,0.0285338,0.0489084,-68.6942,5.86317e-15,-3.41149,0,0,0.0662554,-9.24648,-15.2013,207.595,3133.51,-386.534,548.479,462.337,462.337,462.337,28.4393,-5.8747,170.417,3450.3,-412.565,107.121,258.672,258.672,258.672,-18.6685,6.4069,-4.9997,15.3483,-13.1344,36.0682,-0.114848,-0.229067,1.5747,-195.668,163.935,52.4826,0,0,0.70932,43.6357,34.1428,-13.2806,-0.111487,0.089718,0.472237,178.933,-18.2666,-6.45206,0,0,-0.617516,16.3203,-5.84672,-6.44356,-79.592,10.1014,157.529,3490.82,-443.369,285.198,427.858,427.858,427.858,28.4392,-5.87469,170.417,3422.8,-405.051,25.744,86.2241,86.2241,86.2241
251,0,-1.32106,0,0,-1.40467,1.84873,-19.8633,-0.147097,0.00536135,-0.0137713,-19.2912,-4.74092e-15,-0.545005,0,0,0.0189105,20.8309,1.67622,157.773,2969.43,-573.805,583.189,445.966,445.966,445.966,122.457,-2.71704,133.972,2811.85,-550.718,62.8591,270.961,270.961,270.961,-84.8624,2.2831,0.236765,31.8316,3.00686,12.6891,0.090954,0.100766,1.61867,-17.9856,61.0661,-0.241667,0,0,-0.00845142,16.332,9.49068,-0.469349,-0.116776,-0.0138479,0.622471,11.5413,2.77907,-1.32717,0,0,-0.00733916,16.4475,5.53127,6.16011,-4.21297,-7.38483,159.956,3001.9,-534.593,98.3456,468.509,468.509,468.509,122.457,-2.71703,133.972,2721.89,-550.345,54.7712,90.3205,90.3204,90.3204,-25.1878,6.93881,171.137,3091.36,-522.318,1010.35,127.836,127.837,127.836,-16.0695,0,0,-16.2246,0.630067,-7.82142,-0.220494,0.0320067,0.06086,-61.7123,3.66448e-15,-5.68428,0,0,0.0792927,-6.61747,-16.3245,207.516,3110.05,-384.184,550.238,462.398,462.398,462.398,28.844,-6.80459,170.095,3426.71,-408.827,112.802,258.672,258.672,258.672,-18.9266,6.50856,-5.66349,16.9091,-12.9367,35.8367,-0.094779,-0.215176,1.45963,-182.159,155.205,49.5523,0,0,0.658028,45.8218,34.8382,-12.1559,-0.0947006,0.0793765,0.408936,179.727,-14.7564,-8.45312,0,0,-0.537226,16.4475,-5.53127,-6.16011,-80.0846,10.1995,157.143,3467.89,-441.7,290.357,426.383,426.383,426.383,28.844,-6.8046,170.095,3398.88,-400.318,31.6374,86.2241,86.2242,86.2241
252,0,-0.823265,0,0,-0.870694,1.76922,-19.0019,-0.149939,0.00731282,-0.0259688,-19.8602,-7.67251e-15,-0.614265,0,0,0.0176107,20.3413,1.40504,159.052,2962.39,-573.753,583.952,445.702,445.702,445.702,122.374,-2.96371,134.407,2811.12,-550.492,62.409,270.961,270.961,270.961,-84.6378,2.5851,0.172636,31.473,2.8687,11.9138,-0.040079,0.100082,1.60811,54.464,48.6051,-2.0709,0,0,0.0440205,16.7659,9.29478,-0.151971,-0.183439,-0.0159564,0.607231,-4.60279,0.382453,-1.32512,0,0,0.0034628,16.5939,5.18112,5.87046,-5.29174,-7.58954,160.839,3001.01,-534.248,98.727,469.359,469.359,469.359,122.374,-2.96372,134.407,2721.2,-550.22,53.9684,90.3205,90.3205,90.3205,-25.4097,6.47764,171.456,3080.5,-521.917,1012.02,127.836,127.836,127.836,-15.1162,0,0,-15.2861,0.692626,-8.44726,-0.191593,0.0319543,0.0687217,-53.5328,4.39738e-15,-7.13436,0,0,0.0794281,-4.04416,-17.4154,207.495,3086.92,-381.881,552.365,462.434,462.434,462.434,29.8819,-7.72923,169.646,3401.13,-405.067,117.618,258.672,258.672,258.672,-19.6132,6.59391,-6.35251,18.4568,-12.7113,35.6744,-0.117187,-0.189604,1.37261,-153.834,145.016,43.2039,0,0,0.562689,47.6776,35.5094,-11.171,-0.0833206,0.0619373,0.345906,174.789,-8.02426,-9.57542,0,0,-0.43763,16.5939,-5.18112,-5.87046,-80.2676,10.3567,156.989,3444.28,-440.091,294.293,425.025,425.025,425.025,29.8818,-7.72925,169.646,3372.36,-395.527,36.8954,86.2241,86.2242,86.2241
253,0,-0.37209,0,0,-0.391934,1.70567,-18.3068,-0.151594,0.00750194,-0.0389926,-20.4584,-7.12283e-15,-0.838484,0,0,0.0162213,19.7798,1.21053,160.165,2955.74,-573.892,584.678,445.393,445.393,445.393,122.251,-3.1843,134.817,2810.47,-550.356,62.0267,270.961,270.961,270.961,-84.4061,2.84299,0.127979,31.0937,2.6765,11.3337,-0.189589,0.0830923,1.57389,135.151,26.4728,-3.51268,0,0,0.110378,17.0981,9.15065,0.179331,-0.257841,-0.0281062,0.581943,-21.4892,-4.02126,-1.49091,0,0,0.00833099,16.7513,4.80322,5.57428,-6.30941,-7.7833,161.532,3000.19,-534.046,99.1863,470.147,470.148,470.148,122.251,-3.18429,134.818,2720.58,-550.154,53.2225,90.3205,90.3204,90.3202,-25.6506,5.97517,171.783,3069.8,-521.466,1013.68,127.837,127.836,127.837,-14.0462,0,0,-14.2305,0.761946,-9.13834,-0.161347,0.0285567,0.0731215,-44.969,1.46579e-15,-7.78197,0,0,0.0700758,-1.54019,-18.4855,207.539,3064.19,-379.625,554.793,462.466,462.466,462.466,31.457,-8.61684,169.091,3373.77,-401.314,121.474,258.673,258.672,258.672,-20.6676,6.64998,-7.04081,19.9773,-12.4716,35.5848,-0.122462,-0.172731,1.27836,-129.209,138.557,34.9837,0,0,0.478377,49.1762,36.1722,-10.317,-0.0733628,0.0421196,0.290214,166.299,0.486732,-9.87362,0,0,-0.335072,16.7513,-4.80322,-5.57428,-80.1428,10.5853,157.095,3420,-438.49,296.927,423.75,423.75,423.75,31.4571,-8.61684,169.091,3343.57,-390.745,41.4074,86.224,86.2242,86.2242
254,0,0.0322059,0,0,0.0338425,1.66659,-17.8765,-0.151342,0.00572474,-0.0511525,-20.901,2.21014e-15,-1.23826,0,0,0.0143584,19.0982,1.11617,160.936,2949.63,-574.241,585.288,445.07,445.07,445.07,122.095,-3.38183,135.195,2809.98,-550.316,61.7372,270.961,270.961,270.961,-84.1734,3.05716,0.104788,30.6649,2.43938,11.1247,-0.345341,0.0548872,1.54715,215.024,-1.19073,-4.58335,0,0,0.195657,17.2746,9.11154,0.450012,-0.329226,-0.0472777,0.552627,-37.3578,-9.76882,-1.84182,0,0,0.00416505,16.9115,4.40503,5.2723,-7.24217,-7.97511,161.938,2999.53,-533.997,99.7285,470.773,470.773,470.773,122.095,-3.38186,135.195,2720.13,-550.151,52.568,90.3204,90.3205,90.3205,-25.899,5.44304,172.118,3059.25,-520.989,1015.29,127.837,127.836,127.836,-12.9281,0,0,-13.1269,0.838505,-9.89848,-0.132789,0.0231378,0.0737574,-36.8668,1.46579e-15,-7.84098,0,0,0.0559579,0.88734,-19.5468,207.648,3041.89,-377.414,557.453,462.512,462.512,462.512,33.4694,-9.44415,168.447,3344.89,-397.575,124.303,258.672,258.672,258.672,-22.0263,6.66661,-7.70706,21.4603,-12.2301,35.5669,-0.135307,-0.15718,1.2006,-101.938,132.748,25.6258,0,0,0.391015,50.3043,36.8336,-9.58202,-0.0686479,0.0209377,0.242337,154.818,9.83964,-9.59536,0,0,-0.238312,16.9115,-4.40503,-5.2723,-79.7157,10.8886,157.481,3395.09,-436.842,298.201,422.552,422.552,422.552,33.4693,-9.44415,168.447,3312.84,-386.011,45.0946,86.2242,86.2241,86.2241
255,0,0.388649,0,0,0.408208,1.65953,-17.7985,-0.149223,0.00247453,-0.0605193,-21.1262,-6.14946e-15,-1.72939,0,0,0.0116904,18.2503,1.13838,161.186,2944.23,-574.81,585.71,444.762,444.762,444.762,121.913,-3.56187,135.533,2809.73,-550.36,61.5532,270.961,270.961,270.962,-83.9461,3.23057,0.104742,30.1595,2.16648,11.4621,-0.468934,0.0289116,1.52429,277.139,-26.5642,-5.32228,0,0,0.294066,17.2393,9.22959,0.572857,-0.383433,-0.0681104,0.526326,-49.744,-15.6296,-2.29454,0,0,-0.00983262,17.0678,3.99433,4.96632,-8.06374,-8.1761,161.969,2999.12,-534.098,100.346,471.152,471.152,471.152,121.913,-3.56186,135.533,2719.91,-550.195,52.0276,90.3204,90.3204,90.3205,-26.1454,4.89276,172.46,3048.84,-520.511,1016.82,127.836,127.836,127.836,-11.8207,0,0,-12.034,0.922326,-10.7267,-0.109526,0.0173369,0.0715513,-30.041,-3.66448e-15,-7.59569,0,0,0.0415579,3.23602,-20.6102,207.815,3020.02,-375.248,560.27,462.594,462.594,462.595,35.8269,-10.1947,167.729,3314.71,-393.842,126.068,258.672,258.672,258.672,-23.6303,6.63695,-8.33402,22.8993,-11.9981,35.6174,-0.142781,-0.147128,1.13456,-77.9624,128.332,16.7116,0,0,0.31826,51.0595,37.4922,-8.95664,-0.0672872,0.0016113,0.206605,142.359,18.5124,-9.06161,0,0,-0.1541,17.0678,-3.99433,-4.96632,-78.9934,11.2599,158.153,3369.59,-435.086,298.084,421.452,421.451,421.451,35.8271,-10.1947,167.729,3280.52,-381.345,47.9082,86.2239,86.2241,86.2242
256,0,0.697741,0,0,0.734265,1.69017,-18.1364,-0.145595,-0.00164593,-0.0646749,-21.1295,4.30576e-15,-2.17917,0,0,0.00828036,17.2041,1.27954,160.775,2939.65,-575.601,585.901,444.491,444.491,444.491,121.716,-3.73312,135.829,2809.77,-550.467,61.4727,270.961,270.961,270.961,-83.7305,3.36939,0.129163,29.5577,1.86541,12.4812,-0.529818,0.0126873,1.51019,305.691,-42.9994,-5.62224,0,0,0.382933,16.9434,9.54055,0.471084,-0.40523,-0.0853219,0.508891,-55.7042,-20.3583,-2.71721,0,0,-0.0296227,17.2158,3.57903,4.65861,-8.75176,-8.39859,161.563,2999.02,-534.331,101.019,471.244,471.244,471.244,121.716,-3.73312,135.829,2719.99,-550.263,51.6093,90.3204,90.3204,90.3207,-26.3832,4.33572,172.804,3038.55,-520.052,1018.27,127.837,127.836,127.836,-10.7681,0,0,-10.9959,1.01235,-11.6111,-0.093157,0.0118447,0.0663749,-24.8681,2.19869e-15,-7.18758,0,0,0.0296368,5.50625,-21.6848,208.034,2998.59,-373.124,563.176,462.736,462.736,462.737,38.455,-10.8558,166.947,3283.45,-390.104,126.759,258.672,258.672,258.673,-25.4314,6.5584,-8.90737,24.2912,-11.7851,35.7325,-0.147094,-0.143995,1.08694,-57.666,124.958,9.07055,0,0,0.261206,51.4464,38.1414,-8.44156,-0.0705351,-0.0139681,0.185163,129.423,25.5578,-8.43547,0,0,-0.0833061,17.2158,-3.57903,-4.65861,-77.9819,11.6808,159.103,3343.54,-433.169,296.572,420.483,420.483,420.483,38.4549,-10.8558,166.947,3246.87,-376.754,49.8294,86.2241,86.2241,86.2241
257,0,0.964014,0,0,1.01903,1.76099,-18.9121,-0.141413,-0.00568248,-0.0623225,-20.9935,2.2903e-17,-2.39091,0,0,0.00490523,15.9542,1.52334,159.631,2935.93,-576.622,585.858,444.27,444.27,444.27,121.514,-3.90701,136.08,2810.12,-550.606,61.4798,270.961,270.961,270.961,-83.5327,3.48374,0.178093,28.8523,1.541,14.2407,-0.50273,0.0153233,1.50169,289.533,-44.7224,-5.28978,0,0,0.422625,16.3558,10.0487,0.0954854,-0.384973,-0.0948609,0.504471,-53.3979,-22.8507,-2.91391,0,0,-0.0459337,17.3532,3.16654,4.35139,-9.29428,-8.65416,160.7,2999.24,-534.671,101.713,471.065,471.065,471.065,121.514,-3.90698,136.08,2720.37,-550.325,51.3064,90.3205,90.3204,90.3203,-26.6093,3.78264,173.149,3028.4,-519.629,1019.6,127.836,127.836,127.836,-9.79928,0,0,-10.0408,1.10647,-12.5298,-0.0840493,0.00703763,0.0593166,-21.406,-3.66448e-15,-6.68713,0,0,0.0211992,7.69991,-22.7775,208.294,2977.62,-371.043,566.106,462.96,462.96,462.96,41.2977,-11.4183,166.107,3251.25,-386.348,126.398,258.672,258.672,258.672,-27.3934,6.43167,-9.4161,25.636,-11.5986,35.9076,-0.140438,-0.147934,1.05561,-43.9186,122.477,3.40947,0,0,0.22461,51.4747,38.77,-8.04797,-0.07602,-0.0239017,0.17892,117.001,30.3591,-7.79515,0,0,-0.0253217,17.3532,-3.16654,-4.35139,-76.6855,12.1232,160.312,3316.97,-431.042,293.687,419.686,419.686,419.686,41.2977,-11.4183,166.107,3212.11,-372.242,50.8737,86.224,86.2241,86.2241
