

Model Outputs
100
,,C05:LAbsAnkleAngle,,,C05:LAnkleAngles,,,C05:LAnkleForce,,,C05:LAnkleMoment,,,C05:LAnklePower,,,C05:LFE,,,,,,,,,C05:LFO,,,,,,,,,C05:LFootProgressAngles,,,C05:LHipAngles,,,C05:LHipForce,,,C05:LHipMoment,,,C05:LHipPower,,,C05:LKneeAngles,,,C05:LKneeForce,,,C05:LKneeMoment,,,C05:LKneePower,,,C05:LPelvisAngles,,,C05:LTI,,,,,,,,,C05:LTO,,,,,,,,,C05:PEL,,,,,,,,,C05:RAbsAnkleAngle,,,C05:RAnkleAngles,,,C05:RAnkleForce,,,C05:RAnkleMoment,,,C05:RAnklePower,,,C05:RFE,,,,,,,,,C05:RFO,,,,,,,,,C05:RFootProgressAngles,,,C05:RHipAngles,,,C05:RHipForce,,,C05:RHipMoment,,,C05:RHipPower,,,C05:RKneeAngles,,,C05:RKneeForce,,,C05:RKneeMoment,,,C05:RKneePower,,,C05:RPelvisAngles,,,C05:RTI,,,,,,,,,C05:RTO,,,,,,,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ
,,deg,deg,deg,deg,deg,deg,N/kg,N/kg,N/kg,N.mm/kg,N.mm/kg,N.mm/kg,W/kg,W/kg,W/kg,deg,deg,deg,mm,mm,mm,mm,mm,mm,deg,deg,deg,mm,mm,mm,mm,mm,mm,deg,deg,deg,deg,deg,deg,N/kg,N/kg,N/kg,N.mm/kg,N.mm/kg,N.mm/kg,W/kg,W/kg,W/kg,deg,deg,deg,N/kg,N/kg,N/kg,N.mm/kg,N.mm/kg,N.mm/kg,W/kg,W/kg,W/kg,deg,deg,deg,deg,deg,deg,mm,mm,mm,mm,mm,mm,deg,deg,deg,mm,mm,mm,mm,mm,mm,deg,deg,deg,mm,mm,mm,mm,mm,mm,deg,deg,deg,deg,deg,deg,N/kg,N/kg,N/kg,N.mm/kg,N.mm/kg,N.mm/kg,W/kg,W/kg,W/kg,deg,deg,deg,mm,mm,mm,mm,mm,mm,deg,deg,deg,mm,mm,mm,mm,mm,mm,deg,deg,deg,deg,deg,deg,N/kg,N/kg,N/kg,N.mm/kg,N.mm/kg,N.mm/kg,W/kg,W/kg,W/kg,deg,deg,deg,N/kg,N/kg,N/kg,N.mm/kg,N.mm/kg,N.mm/kg,W/kg,W/kg,W/kg,deg,deg,deg,deg,deg,deg,mm,mm,mm,mm,mm,mm,deg,deg,deg,mm,mm,mm,mm,mm,mm
600,0,-7.36364,0,0,-7.88976,1.95317,-20.9807,-0.0884584,-0.0336124,0.230809,-31.8526,1.46579e-15,-12.2081,0,0,-0.0231224,8.77477,-5.62769,-22.7367,-1691.4,-29.0411,551.646,460.368,460.368,460.368,2.83049,-25.6898,-5.13503,-2004.21,3.79364,120.404,273.815,273.815,273.815,-25.7902,-5.59041,-1.60092,28.3603,-11.0135,22.1009,0.760757,0.312709,0.455836,-401.399,85.6961,57.188,0,0,1.61896,61.7833,23.0377,15.5815,0.201217,-0.00618358,0.205387,293.723,72.9393,-14.705,0,0,-0.256862,21.3657,-2.60821,2.72811,-8.86187,56.4605,-18.5218,-2074.12,-21.1043,301.866,438.09,438.09,438.09,2.83049,-25.6898,-5.135,-1964.51,6.34356,38.2554,91.2718,91.2717,91.2718,-3.08589,21.2958,-2.20967,-1750.74,-152.277,1008.33,127.837,127.836,127.836,-1.89449,0,0,-2.11665,2.65611,-26.4819,-0.148856,0.00401723,0.0450281,-19.7957,2.67965e-15,1.84552,0,0,0.012845,-6.13203,-10.8676,35.0605,-1655.28,-236.432,555.885,466.947,466.947,466.947,-6.80662,-87.1546,-9.61159,-1476.93,-242.68,55.792,259.486,259.486,259.487,-87.2404,2.05544,-10.4728,33.3434,1.17731,36.3042,0.935969,-0.528009,0.723972,-268.578,177.395,13.3428,0,0,0.0111722,5.28978,13.1545,-19.3343,0.184656,0.0462965,0.627905,81.8786,13.8641,0.59847,0,0,0.0600957,21.3657,2.60821,-2.72811,5.15972,-0.859619,15.7945,-1654.1,-193.187,81.8371,456.418,456.418,456.418,-6.80661,-87.1546,-9.61161,-1391.97,-258.402,51.697,86.4955,86.4955,86.4955
601,0,-6.8272,0,0,-7.4244,2.15369,-23.0795,-0.083484,-0.0089537,0.235807,-32.0143,-1.09934e-15,-0.621585,0,0,0.0136754,9.06839,-6.89423,-23.731,-1669.07,-30.3529,556.876,459.465,459.465,459.465,2.82979,-27.025,-5.37379,-1973.19,1.56376,122.548,273.815,273.815,273.815,-27.1253,-5.83339,-1.47816,29.9406,-10.5817,23.0239,0.738797,0.222163,0.290114,-409.873,80.0958,71.8644,0,0,1.42859,62.1615,24.0929,17.4237,0.277736,0.0122104,0.143778,303.718,79.2434,-3.42829,0,0,-0.0263021,21.5981,-2.11626,2.755,-9.86184,55.5385,-20.5455,-2047.41,-22.9865,302.34,437.05,437.05,437.05,2.82979,-27.025,-5.37378,-1931.59,3.91819,41.3424,91.2718,91.2718,91.2717,-2.60986,21.5406,-2.32315,-1739.22,-153.094,1010.74,127.836,127.836,127.837,-1.54716,0,0,-1.73201,2.684,-26.7093,-0.147827,0.00586202,0.0448042,-18.9195,1.03064e-15,1.83999,0,0,0.0112369,-5.92108,-9.9763,35.5195,-1651.1,-237.482,556.329,466.974,466.974,466.974,-6.69277,-86.9897,-9.78698,-1477.06,-242.686,55.3768,259.487,259.486,259.487,-87.0594,2.25968,-10.5084,32.7015,0.742422,37.0594,0.963359,-0.558696,0.737342,-308.218,189.396,14.3214,0,0,-0.143557,4.77833,13.0946,-19.6067,0.216142,0.0473558,0.622973,84.3688,12.5606,0.693677,0,0,0.0649608,21.5981,2.11626,-2.755,5.35681,-0.382957,15.9852,-1654.13,-193.144,82.0382,456.768,456.768,456.768,-6.69278,-86.9897,-9.78699,-1392.13,-258.461,51.0139,86.4955,86.4955,86.4954
602,0,-6.44001,0,0,-7.09561,2.31958,-24.7676,-0.0913862,0.00337825,0.228562,-33.7956,-1.83224e-16,7.27554,0,0,0.0295026,9.34946,-8.08345,-24.7016,-1647.29,-31.7325,562.424,458.159,458.159,458.159,2.85914,-28.5974,-5.52263,-1940.73,-0.740582,122.65,273.815,273.815,273.815,-28.6979,-5.99645,-1.38804,31.3582,-10.0466,23.9232,0.356965,0.0900373,0.554447,-315.069,67.0293,79.3101,0,0,0.724784,62.0264,25.095,18.612,0.29283,0.0175462,0.0837003,290.373,76.306,4.09384,0,0,0.196105,21.743,-1.56271,2.70306,-10.55,54.2479,-22.1916,-2019.92,-25.0311,300.344,436.61,436.61,436.61,2.85914,-28.5974,-5.52266,-1896.91,1.47034,42.6136,91.2718,91.2718,91.2717,-2.05645,21.7008,-2.37387,-1727.42,-153.79,1012.86,127.836,127.836,127.836,-1.21908,0,0,-1.36393,2.67582,-26.6427,-0.14664,0.00694686,0.038486,-18.0029,-2.77126e-15,1.59359,0,0,0.00939395,-5.6831,-9.08193,35.7102,-1646.78,-238.454,556.779,466.692,466.692,466.692,-6.58126,-86.8241,-10.0169,-1476.93,-242.769,54.9807,259.486,259.486,259.487,-86.8758,2.499,-10.5789,31.9647,0.197103,37.5077,0.675574,-0.414528,1.13907,-259.726,153.08,12.6102,0,0,-0.437311,4.30323,12.9882,-19.9335,0.191877,0.0400571,0.607925,74.5571,11.7966,0.558439,0,0,0.0566328,21.743,1.56271,-2.70306,5.54491,0.090732,15.8472,-1653.86,-193.08,82.2741,457.121,457.121,457.121,-6.58126,-86.8241,-10.0169,-1392.03,-258.649,50.3469,86.4955,86.4955,86.4955
603,0,-6.1385,0,0,-6.82228,2.42516,-25.8188,-0.108903,0.0080469,0.196655,-35.7667,3.66448e-16,10.371,0,0,0.0269294,9.61545,-9.21048,-25.6116,-1626,-33.2195,568.078,456.608,456.608,456.608,2.99854,-30.4414,-5.45996,-1906.76,-2.96292,120.828,273.815,273.815,273.815,-30.5463,-5.98624,-1.43861,32.6351,-9.43452,24.757,0.203246,0.00375807,0.699404,-266.891,50.6267,76.0873,0,0,0.559105,61.4158,26.0198,18.8168,0.278324,0.00502476,0.104628,257.044,66.4779,6.91415,0,0,0.349906,21.8129,-0.969508,2.59006,-10.7859,52.6401,-23.135,-1991.63,-27.4217,295.858,436.873,436.873,436.873,2.99854,-30.4414,-5.45995,-1860.39,-0.671456,42.2475,91.2718,91.2718,91.2718,-1.4506,21.7867,-2.3741,-1715.39,-154.43,1014.69,127.836,127.836,127.836,-0.917334,0,0,-1.02272,2.62651,-26.2395,-0.144771,0.0097259,0.0400692,-17.1073,2.19869e-15,0.788093,0,0,0.00820567,-5.41361,-8.20445,35.583,-1642.23,-239.314,557.225,466.168,466.168,466.168,-6.47712,-86.6445,-10.2952,-1476.49,-242.919,54.5793,259.487,259.486,259.486,-86.6769,2.76771,-10.6838,31.1587,-0.417493,37.5956,0.48851,-0.327605,1.38078,-239.089,132.714,11.6341,0,0,-0.420226,3.90132,12.8387,-20.3043,0.190845,0.0423691,0.602723,71.6769,10.2907,-0.131824,0,0,0.0475168,21.8129,0.969508,-2.59006,5.71784,0.571294,15.338,-1653.25,-192.985,82.5578,457.45,457.45,457.45,-6.47712,-86.6446,-10.2952,-1391.64,-258.954,49.6523,86.4955,86.4955,86.4956
604,0,-5.85559,0,0,-6.52307,2.45338,-26.0966,-0.129741,0.00942998,0.131684,-36.6643,-3.66448e-16,8.87035,0,0,0.0206883,9.86831,-10.2881,-26.447,-1605.15,-34.8342,573.619,455,455,455,3.25828,-32.5678,-5.10991,-1871.31,-5.06389,117.413,273.815,273.815,273.815,-32.6813,-5.7425,-1.66773,33.7989,-8.7823,25.5093,0.223424,-0.0108125,0.719253,-243.739,51.2492,55.8418,0,0,0.491265,60.399,26.8542,17.8847,0.195807,-0.0154305,0.176702,197.786,54.482,5.39604,0,0,0.36903,21.8256,-0.363234,2.43791,-10.5302,50.784,-23.1964,-1962.52,-30.2301,289.123,437.805,437.805,437.805,3.25829,-32.5678,-5.10991,-1822.05,-2.40758,40.6235,91.2717,91.2717,91.2717,-0.823104,21.8144,-2.33917,-1703.21,-155.09,1016.24,127.837,127.836,127.837,-0.650365,0,0,-0.720489,2.53582,-25.4908,-0.14319,0.0118265,0.0388506,-16.5114,-3.43545e-17,-0.324113,0,0,0.00836969,-5.11144,-7.35915,35.126,-1637.39,-240.036,557.661,465.471,465.471,465.471,-6.3849,-86.4396,-10.6064,-1475.74,-243.119,54.1527,259.486,259.487,259.487,-86.4515,3.0541,-10.8161,30.3113,-1.05332,37.3108,0.413348,-0.306902,1.42797,-243.331,130.636,10.509,0,0,-0.429998,3.59513,12.6492,-20.7091,0.187231,0.0523765,0.604018,68.4309,6.24832,-1.14343,0,0,0.035875,21.8256,0.363234,-2.43791,5.86851,1.0641,14.4541,-1652.28,-192.861,82.8999,457.732,457.732,457.732,-6.3849,-86.4396,-10.6064,-1390.94,-259.351,48.8943,86.4955,86.4955,86.4955
605,0,-5.54353,0,0,-6.15071,2.40607,-25.6301,-0.145198,0.00734878,0.0534876,-35.3898,5.49672e-16,4.00995,0,0,0.0224215,10.1143,-11.3245,-27.2136,-1584.68,-36.5742,578.86,453.503,453.503,453.503,3.58107,-34.9527,-4.49453,-1834.48,-7.09424,112.897,273.815,273.815,273.815,-35.0751,-5.28237,-2.02989,34.8774,-8.1327,26.1846,0.22762,0.0264293,0.767914,-174.882,58.7019,21.9883,0,0,0.346026,59.0649,27.5884,15.9267,0.0516326,-0.0330225,0.253815,120.664,45.3305,0.859649,0,0,0.252741,21.8009,0.228535,2.27127,-9.86642,48.7476,-22.434,-1932.56,-33.3562,280.608,439.241,439.24,439.24,3.58106,-34.9527,-4.49452,-1782.07,-3.86133,38.2473,91.2717,91.2718,91.2718,-0.206374,21.8025,-2.28726,-1690.96,-155.842,1017.53,127.836,127.836,127.836,-0.424683,0,0,-0.466417,2.40852,-24.4236,-0.142151,0.0124585,0.0316068,-16.3015,1.59748e-15,-1.22226,0,0,0.00930754,-4.778,-6.55565,34.3609,-1632.28,-240.608,558.082,464.665,464.665,464.665,-6.30707,-86.2018,-10.9291,-1474.68,-243.354,53.69,259.486,259.486,259.486,-86.1931,3.34348,-10.9641,29.4489,-1.66157,36.6801,0.348629,-0.283639,1.42681,-224.145,111.463,8.26105,0,0,-0.386675,3.39317,12.4208,-21.132,0.160689,0.0622554,0.603952,58.4695,2.18417,-1.96081,0,0,0.0212263,21.8009,-0.228535,-2.27127,5.99003,1.57036,13.234,-1650.97,-192.725,83.306,457.95,457.95,457.95,-6.30707,-86.2018,-10.9291,-1389.95,-259.805,48.052,86.4955,86.4955,86.4955
606,0,-5.18506,0,0,-5.70472,2.30382,-24.6092,-0.151717,0.00283802,-0.0197436,-32.0581,3.66448e-16,-2.32752,0,0,0.0323057,10.3615,-12.3229,-27.9311,-1564.59,-38.4135,583.674,452.236,452.236,452.236,3.87525,-37.5408,-3.7283,-1796.51,-9.163,107.804,273.815,273.815,273.815,-37.667,-4.69529,-2.42168,35.8932,-7.52498,26.7998,0.16452,0.0926011,0.891532,-85.0034,64.3096,-11.5452,0,0,0.175381,57.5035,28.2172,13.2772,-0.110758,-0.0435765,0.316801,44.3081,37.7077,-4.91847,0,0,0.0728238,21.7568,0.783752,2.11497,-8.96415,46.5864,-21.1203,-1901.81,-36.5824,270.888,440.953,440.953,440.953,3.87525,-37.5407,-3.72831,-1740.79,-5.30643,35.6196,91.2718,91.2717,91.2717,0.372671,21.7684,-2.23826,-1678.73,-156.729,1018.58,127.837,127.836,127.836,-0.241218,0,0,-0.262246,2.25306,-23.0954,-0.141443,0.0120215,0.0199803,-16.5343,-1.67192e-15,-1.94825,0,0,0.0106542,-4.41821,-5.79862,33.3321,-1626.93,-241.031,558.485,463.807,463.807,463.807,-6.24307,-85.9293,-11.2421,-1473.35,-243.608,53.1887,259.486,259.487,259.487,-85.9002,3.62244,-11.1139,28.5949,-2.20293,35.7591,0.259226,-0.226182,1.44803,-184.522,83.8301,5.30377,0,0,-0.304547,3.29347,12.1559,-21.5484,0.115161,0.0691938,0.599738,43.5007,-2.13569,-2.62626,0,0,0.00781156,21.7568,-0.783752,-2.11497,6.07746,2.08925,11.7484,-1649.37,-192.599,83.774,458.102,458.102,458.102,-6.24308,-85.9292,-11.2422,-1388.69,-260.28,47.1208,86.4955,86.4955,86.4955
607,0,-4.79166,0,0,-5.21872,2.17622,-23.3113,-0.151911,-0.000142541,-0.0746399,-27.7557,0,-7.53614,0,0,0.0408025,10.6149,-13.2819,-28.6235,-1544.87,-40.3105,587.995,451.269,451.269,451.269,4.05682,-40.2582,-2.96287,-1757.71,-11.3919,102.575,273.815,273.815,273.815,-40.381,-4.09621,-2.72911,36.8589,-6.98497,27.3716,0.0800449,0.173386,1.03474,-2.8693,66.7184,-35.205,0,0,0.0339681,55.7897,28.7407,10.3605,-0.24449,-0.0448206,0.363868,-16.0381,31.1856,-9.53712,0,0,-0.0906676,21.7053,1.29174,1.99163,-8.00863,44.3427,-19.6271,-1870.37,-39.6775,260.513,442.728,442.728,442.728,4.05682,-40.2582,-2.96287,-1698.64,-7.04611,33.1276,91.2717,91.2718,91.2717,0.898897,21.7246,-2.21234,-1666.59,-157.749,1019.43,127.836,127.836,127.836,-0.0925741,0,0,-0.0995464,2.08049,-21.5895,-0.140848,0.0108763,0.00435594,-17.1721,-9.1612e-16,-2.38653,0,0,0.0116951,-4.04182,-5.08728,32.0977,-1621.39,-241.317,558.863,462.947,462.947,462.947,-6.19023,-85.6261,-11.5285,-1471.83,-243.863,52.6546,259.486,259.486,259.486,-85.5777,3.88095,-11.2534,27.7654,-2.65724,34.624,0.158092,-0.143326,1.4821,-130.708,50.0191,2.16833,0,0,-0.204418,3.28546,11.8616,-21.923,0.0568017,0.0742008,0.591583,24.9133,-7.00083,-3.01927,0,0,-0.0020672,21.7053,-1.29174,-1.99163,6.12926,2.61983,10.0934,-1647.56,-192.501,84.2926,458.192,458.192,458.192,-6.19023,-85.6261,-11.5285,-1387.25,-260.742,46.1135,86.4955,86.4955,86.4955
608,0,-4.39119,0,0,-4.73694,2.05016,-22.0037,-0.150826,0.00203283,-0.104597,-23.857,0,-9.61814,0,0,0.0397272,10.8745,-14.1979,-29.3114,-1525.53,-42.2177,591.8,450.635,450.635,450.635,4.07995,-43.0315,-2.3227,-1718.37,-13.8593,97.5154,273.815,273.815,273.815,-43.1446,-3.57537,-2.87244,37.7772,-6.52263,27.9095,0.0225752,0.255491,1.13697,49.3691,69.6655,-46.0016,0,0,-0.0443263,53.9741,29.1623,7.54094,-0.322666,-0.036987,0.398549,-52.3852,25.948,-11.1567,0,0,-0.188369,21.6521,1.75337,1.91972,-7.13858,42.0467,-18.2872,-1838.35,-42.4777,249.908,444.404,444.404,444.404,4.07995,-43.0315,-2.3227,-1656.04,-9.28542,31.0045,91.2717,91.2718,91.2717,1.36961,21.6778,-2.22796,-1654.58,-158.852,1020.11,127.836,127.836,127.837,0.0373823,0,0,0.039776,1.90374,-20.0138,-0.140293,0.00937234,-0.014822,-18.1315,-2.72546e-15,-2.4705,0,0,0.0119863,-3.66298,-4.41531,30.7301,-1615.69,-241.489,559.207,462.133,462.132,462.132,-6.14564,-85.3024,-11.777,-1470.2,-244.106,52.1009,259.486,259.486,259.487,-85.2361,4.11215,-11.3737,26.9676,-3.02497,33.3684,0.058128,-0.0556708,1.50687,-68.6769,13.739,-0.778598,0,0,-0.10203,3.35046,11.5509,-22.213,-0.0109769,0.0783288,0.58033,3.72185,-12.4524,-3.06719,0,0,-0.00783855,21.6521,-1.75337,-1.91972,6.14853,3.16169,8.38667,-1645.64,-192.443,84.8414,458.234,458.234,458.234,-6.14565,-85.3024,-11.777,-1385.7,-261.164,45.0585,86.4955,86.4955,86.4955
