

Model Outputs
100
,,C04:LAbsAnkleAngle,,,C04:LAnkleAngles,,,C04:LAnkleForce,,,C04:LAnkleMoment,,,C04:LAnklePower,,,C04:LFE,,,,,,,,,C04:LFO,,,,,,,,,C04:LFootProgressAngles,,,C04:LHipAngles,,,C04:LHipForce,,,C04:LHipMoment,,,C04:LHipPower,,,C04:LKneeAngles,,,C04:LKneeForce,,,C04:LKneeMoment,,,C04:LKneePower,,,C04:LPelvisAngles,,,C04:LTI,,,,,,,,,C04:LTO,,,,,,,,,C04:PEL,,,,,,,,,C04:RAbsAnkleAngle,,,C04:RAnkleAngles,,,C04:RAnkleForce,,,C04:RAnkleMoment,,,C04:RAnklePower,,,C04:RFE,,,,,,,,,C04:RFO,,,,,,,,,C04:RFootProgressAngles,,,C04:RHipAngles,,,C04:RHipForce,,,C04:RHipMoment,,,C04:RHipPower,,,C04:RKneeAngles,,,C04:RKneeForce,,,C04:RKneeMoment,,,C04:RKneePower,,,C04:RPelvisAngles,,,C04:RTI,,,,,,,,,C04:RTO,,,,,,,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ
,,deg,deg,deg,deg,deg,deg,N/kg,N/kg,N/kg,N.mm/kg,N.mm/kg,N.mm/kg,W/kg,W/kg,W/kg,deg,deg,deg,mm,mm,mm,mm,mm,mm,deg,deg,deg,mm,mm,mm,mm,mm,mm,deg,deg,deg,deg,deg,deg,N/kg,N/kg,N/kg,N.mm/kg,N.mm/kg,N.mm/kg,W/kg,W/kg,W/kg,deg,deg,deg,N/kg,N/kg,N/kg,N.mm/kg,N.mm/kg,N.mm/kg,W/kg,W/kg,W/kg,deg,deg,deg,deg,deg,deg,mm,mm,mm,mm,mm,mm,deg,deg,deg,mm,mm,mm,mm,mm,mm,deg,deg,deg,mm,mm,mm,mm,mm,mm,deg,deg,deg,deg,deg,deg,N/kg,N/kg,N/kg,N.mm/kg,N.mm/kg,N.mm/kg,W/kg,W/kg,W/kg,deg,deg,deg,mm,mm,mm,mm,mm,mm,deg,deg,deg,mm,mm,mm,mm,mm,mm,deg,deg,deg,deg,deg,deg,N/kg,N/kg,N/kg,N.mm/kg,N.mm/kg,N.mm/kg,W/kg,W/kg,W/kg,deg,deg,deg,N/kg,N/kg,N/kg,N.mm/kg,N.mm/kg,N.mm/kg,W/kg,W/kg,W/kg,deg,deg,deg,deg,deg,deg,mm,mm,mm,mm,mm,mm,deg,deg,deg,mm,mm,mm,mm,mm,mm
659,0,-23.0232,0,0,-25.0412,2.93014,-22.4815,,,,,,,,,,6.4421,-15.5113,-8.7011,-2073.89,-25.104,563.032,370.031,370.031,370.031,17.7817,-14.2063,-1.86491,-2365.37,32.46,148.249,234.822,234.822,234.822,-14.9612,-4.18535,-17.3505,29.0482,-4.4575,10.5287,,,,,,,,,,66.1347,11.8367,6.06426,,,,,,,,,,12.9758,0.117245,-1.24876,-3.2793,50.3892,-4.33873,-2391.55,-32.8782,300.939,391.695,391.695,391.695,17.7817,-14.2063,-1.86488,-2346.08,55.8025,76.0693,78.2739,78.2739,78.2739,0.258145,12.974,1.23015,-2172.98,-174.318,916.51,231.853,231.853,231.853,-1.00011,0,0,-1.0534,2.14576,-18.3073,,,,,,,,,,6.56703,-7.44052,7.62702,-2123.93,-243.159,536.732,384.728,384.728,384.728,-3.64507,-82.6688,-4.89844,-2010.97,-246.25,60.8396,231.558,231.558,231.558,-82.6838,1.16336,-5.46726,20.1249,6.48734,6.07415,,,,,,,,,,13.2918,-1.67706,4.1594,,,,,,,,,,12.9758,-0.117245,1.24876,4.17463,5.5518,12.5703,-2169.95,-215.889,96.7528,423.019,423.019,423.019,-3.64507,-82.6688,-4.89842,-1934.76,-253.604,51.0551,77.186,77.186,77.186
660,0,-21.4173,0,0,-23.3163,2.95943,-22.6959,,,,,,,,,,6.33023,-16.9134,-9.71573,-2052.76,-28.4216,568.009,370.522,370.522,370.522,18.073,-17.2919,-1.2308,-2328.6,30.0747,148.057,234.822,234.822,234.822,-18.0668,-4.06973,-17.5955,30.4664,-3.69278,11.255,,,,,,,,,,66.0323,12.5958,5.22724,,,,,,,,,,13.0066,0.573198,-1.17586,-3.16036,48.9651,-4.33869,-2362.89,-35.8957,298.855,390.506,390.506,390.506,18.073,-17.2919,-1.23083,-2305.46,53.7365,77.1237,78.2739,78.2739,78.2739,0.704171,13.0001,1.10575,-2161.2,-175.211,918.657,231.853,231.853,231.853,-1.0557,0,0,-1.12038,2.30475,-19.5595,,,,,,,,,,6.44281,-5.90389,10.8123,-2123.94,-244.537,536.632,384.813,384.813,384.813,-3.6035,-82.5143,-4.77928,-2011.64,-246.234,61.0457,231.558,231.558,231.558,-82.5297,1.11412,-5.36695,18.3947,6.03701,9.57015,,,,,,,,,,11.7186,-1.03095,2.44313,,,,,,,,,,13.0066,-0.573198,1.17586,4.40183,5.57585,13.9033,-2170.58,-216.144,97.3804,422.433,422.433,422.433,-3.60351,-82.5142,-4.77929,-1935.45,-253.453,51.0546,77.186,77.186,77.1859
661,0,-19.9989,0,0,-21.8832,3.05942,-23.423,,,,,,,,,,6.21954,-18.2893,-10.5599,-2031.79,-31.8122,572.72,371.228,371.228,371.228,18.1136,-20.2717,-1.15692,-2291.78,27.2319,147.117,234.822,234.822,234.822,-21.1306,-4.46997,-17.5108,31.8378,-3.00031,11.7391,,,,,,,,,,65.8139,13.1375,5.37721,,,,,,,,,,13.0257,1.01201,-1.03735,-3.37466,47.4349,-5.24237,-2334.21,-38.6045,295.889,389.851,389.851,389.851,18.1136,-20.2716,-1.15692,-2264.87,50.7834,77.4893,78.2738,78.2739,78.2738,1.12553,13.0158,0.917821,-2149.48,-176.229,920.639,231.853,231.853,231.853,-1.14083,0,0,-1.2218,2.48739,-20.9742,,,,,,,,,,6.39399,-4.35231,14.3334,-2124.38,-246.097,536.66,384.996,384.996,384.996,-3.56205,-82.368,-4.6326,-2012.45,-246.205,61.3103,231.558,231.558,231.558,-82.3845,1.04509,-5.25018,16.6206,5.59938,13.434,,,,,,,,,,10.0481,-0.492024,0.549279,,,,,,,,,,13.0257,-1.01201,1.03735,4.65378,5.5477,15.4124,-2171.36,-216.428,98.038,421.927,421.927,421.927,-3.56205,-82.368,-4.63255,-1936.26,-253.268,51.1242,77.186,77.186,77.1861
662,0,-18.7127,0,0,-20.6634,3.22513,-24.6104,-0.0274707,-0.0201915,-0.0253837,-6.77962,2.88107e-15,-14.1195,0,0,-0.0194166,6.0813,-19.6602,-11.1048,-2010.86,-35.2896,577.163,372.15,372.15,372.15,17.9699,-23.1938,-1.52771,-2254.86,24.0028,145.468,234.822,234.822,234.822,-24.1792,-5.26065,-17.1449,33.1869,-2.38365,11.8547,0.352434,0.0192492,0.846641,-77.1339,-2.77464,-5.74825,0,0,0.191107,65.5261,13.3421,6.43391,-0.126334,-0.0225032,0.163067,27.8872,6.07246,-14.4251,0,0,0.0513333,13.0396,1.43338,-0.831466,-3.82887,45.8138,-6.92495,-2305.51,-41.0321,292.008,389.88,389.88,389.879,17.9699,-23.1938,-1.52777,-2224.23,47.077,77.2342,78.2739,78.2739,78.2738,1.52177,13.0283,0.664745,-2137.83,-177.376,922.435,231.853,231.853,231.853,-1.23001,0,0,-1.32899,2.65507,-22.2498,-0.141298,0.00456871,0.0109371,-15.9307,-2.31836e-15,1.04187,0,0,-0.00157746,6.45031,-2.84183,17.7094,-2124.73,-247.754,536.879,385.24,385.24,385.24,-3.5114,-82.2178,-4.51631,-2013.18,-246.176,61.5687,231.558,231.558,231.558,-82.2344,1.0025,-5.14548,14.8899,5.18423,17.186,0.34523,0.0517399,1.62221,-178.25,18.2541,0.494481,0,0,-0.551298,8.40365,-0.15612,-1.38025,0.13057,0.0311437,0.662639,39.5012,-3.96605,0.162533,0,0,0.110562,13.0396,-1.43338,0.831466,4.91301,5.51731,16.7683,-2172.05,-216.684,98.7088,421.612,421.612,421.612,-3.51141,-82.2178,-4.51626,-1937.01,-253.099,51.1813,77.186,77.186,77.1861
663,0,-17.5132,0,0,-19.5722,3.43243,-26.0642,-0.055154,-0.0155924,-0.00690041,-11.6486,-2.88107e-15,-10.876,0,0,-0.00973891,5.89677,-21.0236,-11.31,-1989.99,-38.8495,581.321,373.271,373.271,373.271,17.6917,-26.1294,-2.16225,-2217.72,20.4485,143.112,234.822,234.822,234.822,-27.2513,-6.25812,-16.5555,34.5185,-1.84519,11.5655,0.318714,0.0257993,0.795967,-90.9988,7.42416,3.21708,0,0,0.217432,65.1622,13.1781,8.12663,-0.0776231,-0.0188211,0.164148,54.094,4.22375,-12.5019,0,0,0.082863,13.0539,1.83787,-0.559949,-4.38046,44.0957,-9.11586,-2276.68,-43.2226,287.121,390.612,390.612,390.612,17.6917,-26.1294,-2.16225,-2183.37,42.7522,76.411,78.2739,78.2739,78.2738,1.89367,13.0437,0.34811,-2126.25,-178.647,924.023,231.853,231.853,231.853,-1.3071,0,0,-1.42225,2.78367,-23.2125,-0.140043,0.0058506,0.0167031,-15.5189,3.15117e-16,1.81432,0,0,-0.000239463,6.61226,-1.40662,20.6474,-2124.67,-249.394,537.302,385.495,385.495,385.495,-3.45041,-82.0561,-4.46677,-2013.74,-246.153,61.7807,231.558,231.558,231.558,-82.0712,1.01262,-5.07388,13.2547,4.80351,20.5354,0.447317,0.0854609,1.59146,-244.492,13.0944,1.25354,0,0,-0.709362,6.87447,-0.0378752,-3.2434,0.192052,0.0464877,0.657442,44.4481,-5.72971,0.905678,0,0,0.116687,13.0539,-1.83787,0.559949,5.16427,5.5184,17.777,-2172.53,-216.867,99.3809,421.528,421.528,421.528,-3.45042,-82.0561,-4.46679,-1937.59,-252.98,51.1751,77.186,77.186,77.186
664,0,-16.3712,0,0,-18.5337,3.64745,-27.5348,-0.0817776,-0.0125721,0.00692888,-16.3185,1.44053e-15,-7.50739,0,0,0.0040484,5.66393,-22.355,-11.2256,-1969.3,-42.4638,585.157,374.554,374.554,374.554,17.3105,-29.1486,-2.8635,-2180.17,16.6106,140.057,234.822,234.822,234.822,-30.3854,-7.26697,-15.8035,35.8186,-1.38681,10.9295,0.230655,0.0295377,0.772046,-81.878,13.3417,11.7323,0,0,0.196968,64.6691,12.7047,10.0897,-0.0499917,-0.0194745,0.15588,75.8239,3.38131,-10.4108,0,0,0.113507,13.0735,2.22652,-0.22747,-4.88658,42.2613,-11.4879,-2247.56,-45.247,281.13,391.951,391.951,391.951,17.3105,-29.1487,-2.86347,-2142.08,37.9275,75.0868,78.2738,78.2739,78.2739,2.24279,13.0675,-0.0275626,-2114.74,-180.025,925.384,231.853,231.853,231.853,-1.36072,0,0,-1.48709,2.86177,-23.7905,-0.138897,0.00622752,0.0177606,-15.2813,4.50166e-16,2.3567,0,0,0.000211897,6.86381,-0.0616949,22.9881,-2124.05,-250.914,537.915,385.706,385.706,385.706,-3.38187,-81.8804,-4.50122,-2014.06,-246.138,61.9264,231.558,231.558,231.558,-81.8921,1.08603,-5.04746,11.7405,4.46624,23.3237,0.502086,0.120515,1.56007,-281.34,4.32886,1.57518,0,0,-0.740728,5.51172,-0.107488,-4.95662,0.223335,0.0611804,0.647617,44.7522,-6.35586,1.42927,0,0,0.10501,13.0735,-2.22652,0.22747,5.39612,5.5718,18.3558,-2172.76,-216.946,100.044,421.679,421.679,421.679,-3.38187,-81.8804,-4.50119,-1937.95,-252.929,51.0824,77.186,77.186,77.186
665,0,-15.2721,0,0,-17.4924,3.8369,-28.7984,-0.103261,-0.00938104,0.0118561,-19.9031,1.44053e-15,-4.15874,0,0,0.01799,5.39786,-23.6167,-10.9673,-1949.01,-46.0877,588.615,375.941,375.941,375.941,16.8425,-32.3044,-3.46611,-2142.06,12.5111,136.348,234.822,234.822,234.822,-33.6126,-8.12513,-14.945,37.0607,-1.00861,10.0732,0.117114,0.0335049,0.779731,-52.6701,14.759,17.6991,0,0,0.134203,63.9696,12.0464,11.9698,-0.0511598,-0.0255899,0.14579,87.3113,3.41212,-8.06296,0,0,0.146094,13.1023,2.60043,0.158636,-5.24107,40.2876,-13.7478,-2217.97,-47.1951,273.976,393.729,393.729,393.729,16.8425,-32.3044,-3.46606,-2100.2,32.6972,73.3667,78.2738,78.2739,78.2739,2.57095,13.1037,-0.45524,-2103.3,-181.488,926.501,231.853,231.853,231.853,-1.38073,0,0,-1.51105,2.8857,-23.9665,-0.137944,0.00604384,0.0171502,-15.133,-2.1608e-15,2.6983,0,0,0.000100908,7.18155,1.18989,24.6358,-2122.78,-252.233,538.692,385.821,385.821,385.821,-3.3101,-81.6918,-4.62501,-2014.16,-246.134,61.9974,231.558,231.558,231.558,-81.6982,1.22407,-5.07218,10.3584,4.17786,25.4538,0.541051,0.152716,1.52653,-302.738,-5.30567,1.60487,0,0,-0.704922,4.33963,-0.319788,-6.44092,0.240901,0.0734226,0.635304,43.4568,-6.03717,1.769,0,0,0.0874278,13.1023,-2.60043,-0.158636,5.59951,5.69136,18.4826,-2172.71,-216.908,100.685,422.056,422.056,422.056,-3.3101,-81.6918,-4.62502,-1938.08,-252.958,50.8963,77.186,77.186,77.186
666,0,-14.2136,0,0,-16.4211,3.97613,-29.7079,-0.118149,-0.00460871,0.00878391,-22.0572,1.44053e-15,-0.981539,0,0,0.0285129,5.12539,-24.768,-10.6787,-1929.35,-49.6733,591.628,377.361,377.361,377.361,16.2931,-35.6244,-3.87017,-2103.28,8.164,132.085,234.822,234.822,234.822,-36.9517,-8.73506,-14.0243,38.2137,-0.707482,9.15401,0.00632821,0.0404809,0.811333,-12.8905,13.7952,19.6471,0,0,0.0507391,62.9876,11.3503,13.5028,-0.0748709,-0.0346836,0.14133,88.2348,4.65626,-5.47951,0,0,0.180592,13.1428,2.96029,0.589275,-5.38978,38.1542,-15.6958,-2187.76,-49.1506,265.671,395.765,395.765,395.765,16.2931,-35.6244,-3.87013,-2057.62,27.1323,71.3976,78.2738,78.2739,78.2739,2.87971,13.155,-0.926075,-2091.91,-183.006,927.36,231.853,231.853,231.853,-1.35791,0,0,-1.48347,2.85521,-23.7422,-0.13726,0.00585504,0.0196076,-14.9991,-1.44053e-15,2.81964,0,0,-0.000232328,7.53934,2.35131,25.5171,-2120.8,-253.286,539.597,385.803,385.803,385.803,-3.24046,-81.4925,-4.83732,-2014.02,-246.147,61.9897,231.558,231.558,231.558,-81.4919,1.42321,-5.15094,9.11296,3.94186,26.8479,0.600797,0.173865,1.48815,-326.753,-11.3801,1.31377,0,0,-0.659194,3.36637,-0.62906,-7.62026,0.267616,0.0803442,0.621674,45.6448,-4.54191,1.9107,0,0,0.0752371,13.1428,-2.96029,-0.589275,5.76624,5.88773,18.1574,-2172.39,-216.752,101.294,422.639,422.638,422.638,-3.24046,-81.4926,-4.83732,-1937.99,-253.076,50.6162,77.186,77.186,77.186
667,0,-13.2041,0,0,-15.3244,4.0521,-30.1972,-0.127847,0.00212735,0.000137916,-22.9924,1.44053e-15,1.86278,0,0,0.0335758,4.87703,-25.7748,-10.4974,-1910.52,-53.1822,594.13,378.739,378.739,378.739,15.6643,-39.1108,-4.0469,-2063.79,3.58976,127.406,234.822,234.822,234.822,-40.4077,-9.06814,-13.0716,39.2491,-0.476105,8.3238,-0.0799204,0.0482337,0.855338,26.9793,11.5998,17.6449,0,0,-0.0258829,61.6635,10.7486,14.5295,-0.110874,-0.044632,0.148017,81.2152,7.13798,-2.84112,0,0,0.211155,13.196,3.3062,1.05447,-5.32325,35.846,-17.2344,-2156.85,-51.1696,256.287,397.912,397.912,397.912,15.6643,-39.1108,-4.04689,-2014.37,21.2928,69.3488,78.2738,78.2739,78.2739,3.17012,13.2224,-1.43024,-2080.58,-184.55,927.951,231.853,231.853,231.853,-1.28571,0,0,-1.3979,2.76993,-23.1103,-0.136843,0.00568559,0.0249087,-14.8565,1.71063e-15,2.70056,0,0,-0.000426073,7.91019,3.42717,25.5606,-2118.06,-254.02,540.582,385.632,385.632,385.632,-3.17938,-81.2831,-5.13486,-2013.63,-246.187,61.8978,231.558,231.558,231.558,-81.2738,1.67773,-5.28599,8.00865,3.76159,27.4281,0.669556,0.181623,1.44176,-350.462,-13.1313,0.729943,0,0,-0.600612,2.59251,-0.995873,-8.4311,0.30001,0.0808645,0.605341,50.7006,-2.45494,1.83553,0,0,0.0649251,13.196,-3.3062,-1.05447,5.88705,6.17032,17.372,-2171.77,-216.477,101.859,423.39,423.39,423.39,-3.17938,-81.2831,-5.13492,-1937.66,-253.297,50.2375,77.186,77.186,77.1859
