

Model Outputs
100
,,C06:LAbsAnkleAngle,,,C06:LAnkleAngles,,,C06:LAnkleForce,,,C06:LAnkleMoment,,,C06:LAnklePower,,,C06:LFE,,,,,,,,,C06:LFO,,,,,,,,,C06:LFootProgressAngles,,,C06:LHipAngles,,,C06:LHipForce,,,C06:LHipMoment,,,C06:LHipPower,,,C06:LKneeAngles,,,C06:LKneeForce,,,C06:LKneeMoment,,,C06:LKneePower,,,C06:LPelvisAngles,,,C06:LTI,,,,,,,,,C06:LTO,,,,,,,,,C06:PEL,,,,,,,,,C06:RAbsAnkleAngle,,,C06:RAnkleAngles,,,C06:RAnkleForce,,,C06:RAnkleMoment,,,C06:RAnklePower,,,C06:RFE,,,,,,,,,C06:RFO,,,,,,,,,C06:RFootProgressAngles,,,C06:RHipAngles,,,C06:RHipForce,,,C06:RHipMoment,,,C06:RHipPower,,,C06:RKneeAngles,,,C06:RKneeForce,,,C06:RKneeMoment,,,C06:RKneePower,,,C06:RPelvisAngles,,,C06:RTI,,,,,,,,,C06:RTO,,,,,,,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ
,,deg,deg,deg,deg,deg,deg,N/kg,N/kg,N/kg,N.mm/kg,N.mm/kg,N.mm/kg,W/kg,W/kg,W/kg,deg,deg,deg,mm,mm,mm,mm,mm,mm,deg,deg,deg,mm,mm,mm,mm,mm,mm,deg,deg,deg,deg,deg,deg,N/kg,N/kg,N/kg,N.mm/kg,N.mm/kg,N.mm/kg,W/kg,W/kg,W/kg,deg,deg,deg,N/kg,N/kg,N/kg,N.mm/kg,N.mm/kg,N.mm/kg,W/kg,W/kg,W/kg,deg,deg,deg,deg,deg,deg,mm,mm,mm,mm,mm,mm,deg,deg,deg,mm,mm,mm,mm,mm,mm,deg,deg,deg,mm,mm,mm,mm,mm,mm,deg,deg,deg,deg,deg,deg,N/kg,N/kg,N/kg,N.mm/kg,N.mm/kg,N.mm/kg,W/kg,W/kg,W/kg,deg,deg,deg,mm,mm,mm,mm,mm,mm,deg,deg,deg,mm,mm,mm,mm,mm,mm,deg,deg,deg,deg,deg,deg,N/kg,N/kg,N/kg,N.mm/kg,N.mm/kg,N.mm/kg,W/kg,W/kg,W/kg,deg,deg,deg,N/kg,N/kg,N/kg,N.mm/kg,N.mm/kg,N.mm/kg,W/kg,W/kg,W/kg,deg,deg,deg,deg,deg,deg,mm,mm,mm,mm,mm,mm,deg,deg,deg,mm,mm,mm,mm,mm,mm
671,0,0.698451,0,0,0.70013,-0.0349104,3.99327,,,,,,,,,,0.587768,21.2147,5.8933,-2230.4,60.2106,503.177,407.024,407.024,407.024,-5.59403,-70.9523,2.05842,-2219.92,31.2621,37.2339,235.252,235.252,235.252,-71.1384,4.62023,3.14424,-11.8529,2.43111,-11.9183,,,,,,,,,,-0.96537,4.20492,5.11077,,,,,,,,,,9.16471,0.631608,6.31694,-4.40718,19.8363,1.56805,-2373.15,26.4163,107.014,402.652,402.652,402.652,-5.59403,-70.9522,2.05843,-2145.83,26.9609,11.9211,78.4173,78.4173,78.4173,0.124416,9.19014,-6.35392,-2093.31,-27.5833,883.238,183.88,183.88,183.88,-5.35423,0,0,-5.44131,0.772639,-10.2494,,,,,,,,,,-5.81548,-19.8182,25.9647,-1957.8,-127.181,493.138,417.066,417.066,417.066,-0.725447,-107.975,-2.84603,-1620.34,-131.143,135.665,240.077,240.077,240.077,-107.976,0.932838,-2.3424,29.629,1.4462,32.2531,,,,,,,,,,-4.27327,1.86434,-18.7749,,,,,,,,,,9.16471,-0.631608,-6.31694,0.829145,-23.565,8.10143,-1786.66,-108.819,98.3978,410.836,410.836,410.836,-0.725455,-107.975,-2.84603,-1544.29,-134.414,160.341,80.0256,80.0256,80.0256
672,0,1.25162,0,0,1.25343,-0.00114646,3.09451,-0.159205,0.0110078,0.0581556,-4.77973,-6.35075e-16,-5.69983,0,0,-0.000826741,1.11404,21.3652,7.97484,-2219.76,59.7138,502.502,406.737,406.737,406.737,-5.47396,-69.996,2.04759,-2221.03,31.3911,37.5172,235.252,235.252,235.252,-70.1751,4.52858,3.10205,-11.9533,2.24592,-13.9385,0.140189,-0.0460794,1.71577,-272.424,27.3099,-1.22976,0,0,0.0208537,0.531228,4.10286,8.13384,0.276863,0.0407166,0.714134,61.2665,42.2147,-5.70402,0,0,-0.1439,9.25217,0.582426,6.19841,-4.48864,21.312,0.726202,-2373.07,26.3957,109.841,403.044,403.044,403.044,-5.47395,-69.9961,2.04763,-2147.37,27.1475,10.9613,78.4173,78.4173,78.4175,0.0801383,9.27456,-6.23189,-2081.48,-28.9686,881.937,183.88,183.88,183.88,-5.59649,0,0,-5.70456,0.839137,-11.1519,0.213654,-0.112636,-0.249747,73.0904,-2.5403e-15,26.6899,0,0,0.206764,-5.99831,-19.6212,27.2036,-1946.84,-128.58,491.597,416.975,416.975,416.975,-0.364723,-107.318,-2.27423,-1612.26,-129.217,132.137,240.077,240.077,240.077,-107.316,0.906552,-1.7615,29.5619,1.42447,33.3751,-0.185039,-0.270382,1.5268,459.584,-124.521,7.32659,0,0,0.0373457,-4.16464,2.09848,-18.564,-0.460401,-0.0157946,0.385364,-337.332,-37.0001,29.0174,0,0,0.168574,9.25217,-0.582426,-6.19841,0.783192,-23.1632,9.58246,-1779.2,-108.607,96.7161,409.659,409.659,409.659,-0.364721,-107.318,-2.27426,-1535.89,-131.677,155.944,80.0256,80.0256,80.0255
673,0,1.62514,0,0,1.62741,0.000449866,3.05197,-0.155546,0.0065246,0.0623462,-6.153,-2.11692e-16,-4.93399,0,0,0.00606184,1.71125,21.3503,10.3364,-2208.24,59.2029,501.521,406.528,406.529,406.529,-5.44439,-68.8447,1.94233,-2221.47,31.5568,37.5664,235.252,235.252,235.252,-69.0218,4.40917,3.18718,-11.8774,1.98506,-16.205,0.332961,-0.10674,1.68966,-318.446,-12.4238,-0.706902,0,0,0.103604,2.19631,3.82734,10.6976,0.300407,0.0237693,0.698107,68.8127,30.852,-4.94135,0,0,-0.185344,9.37139,0.511703,6.0269,-4.39219,22.8344,0.610819,-2372.04,26.7761,112.912,403.166,403.166,403.166,-5.44439,-68.8447,1.94225,-2148.36,27.197,9.53544,78.4173,78.4173,78.4172,0.0172126,9.38958,-6.05524,-2069.64,-30.5522,880.816,183.88,183.88,183.88,-6.6287,0,0,-6.79992,0.965846,-12.8558,0.715507,-0.0521636,-0.239998,118.671,2.96368e-15,16.1993,0,0,0.386584,-6.23983,-19.4027,28.8377,-1935.85,-130.143,490.326,416.802,416.802,416.802,-0.510721,-105.57,-1.93411,-1605.68,-128.391,125.093,240.077,240.077,240.077,-105.569,0.659632,-1.59845,29.519,1.40383,34.8372,0.00799455,-0.299851,0.966946,409.666,-151.76,-4.14278,0,0,0.0541015,-3.8723,2.48082,-18.4,-0.389201,0.0122766,-0.11242,-357.393,-59.4424,21.188,0,0,0.324406,9.37139,-0.511703,-6.0269,0.754676,-22.5004,11.4207,-1773.66,-108.196,94.6963,408.35,408.35,408.35,-0.510716,-105.57,-1.93412,-1528.62,-130.623,146.564,80.0256,80.0255,80.0256
674,0,1.84746,0,0,1.85155,-0.0278677,3.80595,-0.150147,0.00081766,0.0490107,-6.59566,1.05846e-15,-4.00729,0,0,0.00908708,2.36258,21.1745,12.9308,-2195.84,58.6863,500.245,406.428,406.428,406.428,-5.48247,-67.5309,1.75656,-2221.21,31.747,37.3792,235.252,235.252,235.252,-67.7093,4.25722,3.3724,-11.6447,1.65056,-18.676,0.258526,-0.0889488,1.77509,-262.303,-28.8622,-1.06799,0,0,0.14197,3.9977,3.35377,12.7815,0.23363,0.00175595,0.694627,52.9523,16.3196,-4.01614,0,0,-0.156324,9.5102,0.416998,5.81111,-4.1082,24.3959,1.18431,-2370.05,27.4646,116.126,403.135,403.134,403.134,-5.48246,-67.5309,1.75648,-2148.78,27.1341,7.68662,78.4173,78.4173,78.4173,-0.0665933,9.52315,-5.83235,-2057.76,-32.3308,879.895,183.88,183.88,183.88,-10.1605,0,0,-10.5225,1.12708,-14.9906,-0.752471,0.0110046,-0.18298,-92.9635,-5.18644e-15,4.40041,0,0,-0.220215,-6.51604,-19.1679,30.7467,-1924.8,-131.854,489.339,416.559,416.559,416.559,-1.40609,-101.083,-1.17698,-1599.78,-128.083,109.974,240.077,240.077,240.077,-101.094,-0.295684,-1.57746,29.489,1.39086,36.5242,0.33469,-0.443808,2.47146,-63.2218,55.1197,-1.93944,0,0,-0.00366208,-3.45492,2.9965,-18.278,0.0089445,0.0591916,1.33471,15.8232,-28.4308,-1.86683,0,0,0.00558737,9.5102,-0.416998,-5.81111,0.762198,-21.6373,13.4974,-1769.56,-107.69,92.5221,406.988,406.988,406.988,-1.40608,-101.083,-1.17695,-1521.28,-130.286,125.367,80.0256,80.0256,80.0256
675,0,1.93401,0,0,1.94212,-0.0817769,5.23745,-0.14462,-0.00475845,0.0306252,-6.1289,-6.35075e-16,-2.98697,0,0,0.00862634,3.04349,20.8582,15.6848,-2182.61,58.1819,498.749,406.488,406.488,406.488,-5.57168,-66.072,1.51705,-2220.35,31.9438,36.9537,235.252,235.252,235.252,-66.2538,4.08134,3.62925,-11.301,1.26583,-21.2917,0.242647,-0.0757426,1.89466,-210.468,-40.8712,-0.769575,0,0,0.144693,5.8867,2.66778,14.3936,0.157736,-0.0194982,0.706074,34.2396,2.29487,-2.99548,0,0,-0.112422,9.64246,0.308371,5.57278,-3.64287,25.9854,2.35287,-2367.17,28.3625,119.424,403.096,403.096,403.096,-5.57168,-66.072,1.517,-2148.71,26.98,5.43948,78.4174,78.4173,78.4172,-0.161526,9.64982,-5.58555,-2045.74,-34.2634,879.216,183.88,183.88,183.88,-11.7807,0,0,-12.3376,1.29374,-17.1532,-0.945565,0.00100573,-0.0796948,-133.079,7.60105e-15,1.5886,0,0,-0.287514,-6.80331,-18.9191,32.7912,-1913.65,-133.688,488.647,416.258,416.258,416.258,-2.00612,-98.3573,-0.558771,-1596.03,-127.64,99.9649,240.077,240.077,240.077,-98.3802,-1.01679,-1.52883,29.4445,1.3824,38.3205,0.612286,-0.603705,2.62971,-283.453,203.783,2.65532,0,0,-0.0710764,-2.96954,3.62589,-18.1765,0.254595,0.00197882,1.50149,157.209,14.1926,-9.77018,0,0,-0.201222,9.64246,-0.308371,-5.57278,0.817885,-20.6337,15.6908,-1766.44,-107.197,90.3739,405.636,405.636,405.636,-2.00613,-98.3573,-0.558793,-1516.89,-129.775,111.624,80.0255,80.0256,80.0256
676,0,1.88344,0,0,1.89829,-0.154989,7.17074,-0.140145,-0.0101204,0.00551662,-4.88047,-1.69353e-15,-2.08479,0,0,0.00622686,3.72127,20.4292,18.481,-2168.61,57.7048,497.158,406.747,406.747,406.747,-5.70018,-64.4688,1.25778,-2219,32.1287,36.2986,235.252,235.252,235.252,-64.655,3.8989,3.93021,-10.9048,0.863994,-23.9436,0.135166,-0.0392515,2.04124,-128.912,-39.3503,-0.357598,0,0,0.0957948,7.80931,1.7736,15.5539,0.0516839,-0.0393839,0.727346,7.99003,-9.66367,-2.09064,0,0,-0.0357656,9.73372,0.203412,5.33061,-3.02002,27.5885,3.96729,-2363.5,29.3759,122.801,403.199,403.199,403.199,-5.70018,-64.4688,1.25778,-2148.29,26.7539,2.80964,78.4173,78.4173,78.4172,-0.250018,9.73614,-5.33505,-2033.5,-36.2959,878.836,183.88,183.88,183.88,-11.0675,0,0,-11.7271,1.45377,-19.1834,0.13652,-0.089523,-0.00834333,3.04335,1.69353e-15,7.7951,0,0,0.0302616,-7.07817,-18.6565,34.8325,-1902.37,-135.607,488.252,415.916,415.916,415.916,-1.96664,-97.8926,-0.323081,-1593.33,-126.767,96.6432,240.077,240.077,240.077,-97.9144,-1.1221,-1.35504,29.3475,1.36653,40.113,0.509872,-0.622311,1.56521,-40.5542,182.484,5.89213,0,0,-0.0555818,-2.46088,4.34191,-18.0585,0.103569,-0.146607,0.43928,-32.4536,45.6001,7.89552,0,0,-0.00866942,9.73372,-0.203412,-5.33061,0.925088,-19.5415,17.895,-1763.87,-106.811,88.4005,404.337,404.337,404.337,-1.96664,-97.8926,-0.323103,-1514.09,-128.659,107.659,80.0255,80.0256,80.0255
677,0,1.67854,0,0,1.70134,-0.239842,9.39078,-0.138173,-0.014436,-0.0187416,-3.17775,0,-1.35041,0,0,0.00353225,4.35684,19.9164,21.1619,-2153.92,57.2507,495.626,407.216,407.216,407.216,-5.85964,-62.706,1.01525,-2217.32,32.2859,35.4397,235.252,235.252,235.252,-62.8976,3.73193,4.25076,-10.5118,0.479304,-26.4737,0.0324122,-0.0137658,2.17647,-56.1835,-34.2814,0.51355,0,0,0.0409517,9.72017,0.698161,16.2852,-0.0477214,-0.0549,0.758184,-16.4633,-17.7398,-1.35193,0,0,0.0409421,9.74931,0.121782,5.09314,-2.27854,29.1903,5.83827,-2359.14,30.4235,126.304,403.561,403.561,403.561,-5.85964,-62.706,1.01525,-2147.71,26.4735,-0.187534,78.4173,78.4173,78.4172,-0.311905,9.7483,-5.09121,-2020.98,-38.379,878.814,183.88,183.88,183.88,-11.1969,0,0,-12.0338,1.62892,-21.3491,-0.0926301,0.0230135,0.00124312,-22.9156,8.46766e-16,-9.10646,0,0,-0.0355007,-7.31776,-18.3798,36.7469,-1890.95,-137.569,488.145,415.553,415.553,415.553,-2.3088,-96.5015,-0.0282549,-1590.9,-126.731,90.9317,240.077,240.077,240.077,-96.531,-1.50976,-1.38032,29.1582,1.32692,41.7949,0.652295,-0.563097,1.78797,-182.627,151.94,-6.69589,0,0,-0.0977523,-1.95462,5.11307,-17.878,0.215201,-0.0413017,0.650417,46.6549,13.3216,-11.2588,0,0,-0.0707604,9.74931,-0.121782,-5.09314,1.08054,-18.3994,20.0272,-1761.56,-106.597,86.7025,403.116,403.116,403.116,-2.3088,-96.5014,-0.0282841,-1511.41,-128.659,100.031,80.0255,80.0255,80.0256
678,0,1.28663,0,0,1.31381,-0.328464,11.6794,-0.139382,-0.017063,-0.0381878,-1.41469,-1.64061e-15,-0.791975,0,0,0.00177732,4.90984,19.3451,23.5509,-2138.61,56.7909,494.297,407.871,407.871,407.871,-6.04592,-60.7538,0.824118,-2215.5,32.4039,34.4168,235.252,235.252,235.252,-60.952,3.60389,4.57253,-10.1625,0.139844,-28.699,-0.0487447,-0.00164333,2.27743,-5.87138,-28.3786,1.61637,0,0,0.00536643,11.593,-0.509982,16.6045,-0.124064,-0.0618119,0.796926,-34.7804,-21.0036,-0.790233,0,0,0.101842,9.66266,0.0791962,4.86035,-1.4648,30.7775,7.76867,-2354.18,31.4469,130.02,404.238,404.238,404.238,-6.04593,-60.7538,0.82412,-2147.16,26.1524,-3.53682,78.4173,78.4173,78.4172,-0.330869,9.6602,-4.85551,-2008.15,-40.4789,879.198,183.88,183.88,183.88,-11.4966,0,0,-12.5236,1.78258,-23.1979,-0.210523,0.0722416,0.000506251,-26.3419,-1.27015e-15,-15.6042,0,0,-0.0643212,-7.50123,-18.0887,38.4349,-1879.42,-139.527,488.309,415.197,415.197,415.197,-2.55158,-94.9279,0.480657,-1588.57,-126.359,85.0218,240.077,240.077,240.077,-94.963,-1.9618,-1.21883,28.8443,1.2501,43.2735,0.679708,-0.503517,1.90642,-234.491,121.172,-10.0699,0,0,-0.165294,-1.4579,5.9079,-17.591,0.251827,0.019624,0.757327,75.9312,-4.2115,-18.233,0,0,-0.0818985,9.66266,-0.0791962,-4.86035,1.27813,-17.2328,22.0271,-1759.33,-106.585,85.3329,401.98,401.98,401.98,-2.55158,-94.9279,0.480634,-1508.87,-128.061,91.9434,80.0256,80.0256,80.0256
679,0,0.662993,0,0,0.6829,-0.414285,13.8602,-0.144576,-0.0185915,-0.0531714,-0.154769,-2.46091e-15,-0.472692,0,0,0.0014524,5.34662,18.7337,25.4835,-2122.71,56.282,493.285,408.636,408.636,408.636,-6.26137,-58.5711,0.713896,-2213.64,32.4753,33.2787,235.252,235.252,235.252,-58.7782,3.5379,4.88713,-9.87272,-0.141561,-30.4509,-0.077947,-0.0181896,2.31659,13.156,-27.3973,2.61389,0,0,-0.00583811,13.4265,-1.78585,16.514,-0.170293,-0.0604245,0.841577,-45.7415,-20.5957,-0.471979,0,0,0.141763,9.46399,0.0801666,4.63107,-0.621834,32.3402,9.59381,-2348.61,32.4202,134.062,405.219,405.219,405.219,-6.26137,-58.5711,0.713898,-2146.83,25.7947,-7.2213,78.4173,78.4173,78.4174,-0.302539,9.46206,-4.62714,-1995.05,-42.5843,880.004,183.88,183.88,183.88,-11.8458,0,0,-13.0435,1.89813,-24.5554,-0.138435,-0.00334223,-0.00553516,-14.153,3.17537e-16,-4.10385,0,0,-0.0202695,-7.61161,-17.7838,39.8284,-1867.84,-141.442,488.715,414.875,414.875,414.875,-2.53352,-93.3314,1.2477,-1586.27,-125.244,79.3633,240.077,240.077,240.077,-93.3635,-2.41054,-0.741639,28.3898,1.1356,44.4798,0.530089,-0.48259,1.84239,-151.993,130.416,-0.867799,0,0,-0.182751,-0.964645,6.69849,-17.1701,0.171862,-0.0253064,0.692476,45.0221,20.8314,-5.76641,0,0,-0.0757953,9.46399,-0.0801666,-4.63107,1.51247,-16.0564,23.8505,-1757.1,-106.769,84.3045,400.93,400.93,400.93,-2.53352,-93.3313,1.2477,-1506.39,-126.28,84.0581,80.0256,80.0256,80.0255
