epoc (ms),timestamp (-0400),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1626103903552,2021-07-12T11.31.43.552,2.105,0.519,-0.189,0.861
1626103903573,2021-07-12T11.31.43.573,2.126,0.521,-0.190,0.863
1626103903592,2021-07-12T11.31.43.592,2.145,0.520,-0.189,0.862
1626103903613,2021-07-12T11.31.43.613,2.166,0.519,-0.192,0.863
1626103903632,2021-07-12T11.31.43.632,2.185,0.520,-0.192,0.862
1626103903652,2021-07-12T11.31.43.652,2.205,0.521,-0.190,0.865
1626103903671,2021-07-12T11.31.43.671,2.224,0.520,-0.189,0.862
1626103903690,2021-07-12T11.31.43.690,2.243,0.519,-0.188,0.862
1626103903711,2021-07-12T11.31.43.711,2.264,0.520,-0.190,0.862
1626103903730,2021-07-12T11.31.43.730,2.283,0.518,-0.189,0.863
1626103903750,2021-07-12T11.31.43.750,2.303,0.517,-0.191,0.863
1626103903769,2021-07-12T11.31.43.769,2.322,0.518,-0.191,0.864
1626103903790,2021-07-12T11.31.43.790,2.343,0.521,-0.190,0.865
1626103903809,2021-07-12T11.31.43.809,2.362,0.521,-0.190,0.862
1626103903829,2021-07-12T11.31.43.829,2.382,0.520,-0.190,0.862
1626103903848,2021-07-12T11.31.43.848,2.401,0.520,-0.189,0.863
1626103903867,2021-07-12T11.31.43.867,2.420,0.521,-0.190,0.863
1626103903888,2021-07-12T11.31.43.888,2.441,0.520,-0.189,0.864
1626103903907,2021-07-12T11.31.43.907,2.460,0.518,-0.190,0.863
1626103903927,2021-07-12T11.31.43.927,2.480,0.519,-0.189,0.862
1626103903946,2021-07-12T11.31.43.946,2.499,0.519,-0.189,0.862
1626103903967,2021-07-12T11.31.43.967,2.520,0.520,-0.191,0.863
1626103903986,2021-07-12T11.31.43.986,2.539,0.521,-0.189,0.863
1626103904005,2021-07-12T11.31.44.005,2.558,0.519,-0.188,0.862
1626103904026,2021-07-12T11.31.44.026,2.579,0.518,-0.189,0.862
1626103904045,2021-07-12T11.31.44.045,2.598,0.520,-0.190,0.863
1626103904065,2021-07-12T11.31.44.065,2.618,0.519,-0.189,0.862
1626103904084,2021-07-12T11.31.44.084,2.637,0.520,-0.190,0.863
1626103904105,2021-07-12T11.31.44.105,2.658,0.521,-0.189,0.864
1626103904124,2021-07-12T11.31.44.124,2.677,0.520,-0.189,0.863
1626103904144,2021-07-12T11.31.44.144,2.697,0.521,-0.191,0.863
1626103904163,2021-07-12T11.31.44.163,2.716,0.521,-0.191,0.863
1626103904182,2021-07-12T11.31.44.182,2.735,0.521,-0.190,0.862
1626103904203,2021-07-12T11.31.44.203,2.756,0.517,-0.188,0.862
1626103904222,2021-07-12T11.31.44.222,2.775,0.519,-0.189,0.862
1626103904242,2021-07-12T11.31.44.242,2.795,0.520,-0.189,0.862
1626103904261,2021-07-12T11.31.44.261,2.814,0.520,-0.188,0.863
1626103904282,2021-07-12T11.31.44.282,2.835,0.521,-0.189,0.862
1626103904301,2021-07-12T11.31.44.301,2.854,0.519,-0.189,0.861
1626103904320,2021-07-12T11.31.44.320,2.873,0.520,-0.190,0.862
1626103904341,2021-07-12T11.31.44.341,2.894,0.521,-0.190,0.862
1626103904360,2021-07-12T11.31.44.360,2.913,0.518,-0.191,0.862
1626103904380,2021-07-12T11.31.44.380,2.933,0.520,-0.190,0.863
1626103904399,2021-07-12T11.31.44.399,2.952,0.521,-0.190,0.863
1626103904420,2021-07-12T11.31.44.420,2.973,0.520,-0.191,0.862
1626103904439,2021-07-12T11.31.44.439,2.992,0.521,-0.191,0.860
1626103904459,2021-07-12T11.31.44.459,3.012,0.521,-0.188,0.861
1626103904478,2021-07-12T11.31.44.478,3.031,0.521,-0.189,0.864
1626103904497,2021-07-12T11.31.44.497,3.050,0.519,-0.190,0.862
1626103904518,2021-07-12T11.31.44.518,3.071,0.520,-0.189,0.863
1626103904537,2021-07-12T11.31.44.537,3.090,0.521,-0.189,0.863
1626103904557,2021-07-12T11.31.44.557,3.110,0.521,-0.191,0.862
1626103904576,2021-07-12T11.31.44.576,3.129,0.521,-0.189,0.862
1626103904597,2021-07-12T11.31.44.597,3.150,0.521,-0.190,0.860
1626103904616,2021-07-12T11.31.44.616,3.169,0.521,-0.189,0.864
1626103904635,2021-07-12T11.31.44.635,3.188,0.520,-0.189,0.864
1626103904655,2021-07-12T11.31.44.655,3.208,0.520,-0.189,0.863
1626103904675,2021-07-12T11.31.44.675,3.228,0.521,-0.190,0.861
1626103904695,2021-07-12T11.31.44.695,3.248,0.522,-0.189,0.863
1626103904714,2021-07-12T11.31.44.714,3.267,0.519,-0.190,0.864
1626103904735,2021-07-12T11.31.44.735,3.288,0.521,-0.189,0.862
1626103904754,2021-07-12T11.31.44.754,3.307,0.521,-0.189,0.862
1626103904774,2021-07-12T11.31.44.774,3.327,0.520,-0.189,0.863
1626103904793,2021-07-12T11.31.44.793,3.346,0.520,-0.190,0.862
1626103904812,2021-07-12T11.31.44.812,3.365,0.518,-0.189,0.863
1626103904833,2021-07-12T11.31.44.833,3.386,0.520,-0.190,0.863
1626103904852,2021-07-12T11.31.44.852,3.405,0.520,-0.190,0.863
1626103904872,2021-07-12T11.31.44.872,3.425,0.519,-0.190,0.863
1626103904891,2021-07-12T11.31.44.891,3.444,0.521,-0.189,0.864
1626103904912,2021-07-12T11.31.44.912,3.465,0.520,-0.190,0.863
1626103904931,2021-07-12T11.31.44.931,3.484,0.517,-0.190,0.862
1626103904950,2021-07-12T11.31.44.950,3.503,0.520,-0.190,0.863
1626103904970,2021-07-12T11.31.44.970,3.523,0.519,-0.188,0.864
1626103904989,2021-07-12T11.31.44.989,3.542,0.519,-0.189,0.864
1626103905010,2021-07-12T11.31.45.010,3.563,0.520,-0.189,0.864
1626103905029,2021-07-12T11.31.45.029,3.582,0.520,-0.189,0.862
1626103905050,2021-07-12T11.31.45.050,3.603,0.518,-0.189,0.864
1626103905069,2021-07-12T11.31.45.069,3.622,0.519,-0.189,0.863
1626103905089,2021-07-12T11.31.45.089,3.642,0.520,-0.189,0.863
1626103905108,2021-07-12T11.31.45.108,3.661,0.520,-0.189,0.864
1626103905127,2021-07-12T11.31.45.127,3.680,0.519,-0.190,0.864
1626103905148,2021-07-12T11.31.45.148,3.701,0.518,-0.191,0.863
1626103905167,2021-07-12T11.31.45.167,3.720,0.521,-0.189,0.864
1626103905187,2021-07-12T11.31.45.187,3.740,0.520,-0.189,0.864
1626103905206,2021-07-12T11.31.45.206,3.759,0.519,-0.189,0.863
1626103905227,2021-07-12T11.31.45.227,3.780,0.520,-0.191,0.863
1626103905246,2021-07-12T11.31.45.246,3.799,0.516,-0.189,0.861
1626103905265,2021-07-12T11.31.45.265,3.818,0.523,-0.188,0.863
1626103905285,2021-07-12T11.31.45.285,3.838,0.521,-0.189,0.862
1626103905304,2021-07-12T11.31.45.304,3.857,0.519,-0.189,0.862
1626103905325,2021-07-12T11.31.45.325,3.878,0.520,-0.191,0.862
1626103905344,2021-07-12T11.31.45.344,3.897,0.521,-0.191,0.863
1626103905364,2021-07-12T11.31.45.364,3.917,0.517,-0.189,0.862
1626103905384,2021-07-12T11.31.45.384,3.937,0.519,-0.190,0.863
1626103905404,2021-07-12T11.31.45.404,3.957,0.520,-0.190,0.863
1626103905423,2021-07-12T11.31.45.423,3.976,0.521,-0.191,0.862
1626103905442,2021-07-12T11.31.45.442,3.995,0.521,-0.190,0.864
1626103905463,2021-07-12T11.31.45.463,4.016,0.519,-0.190,0.863
1626103905482,2021-07-12T11.31.45.482,4.035,0.521,-0.190,0.864
1626103905502,2021-07-12T11.31.45.502,4.055,0.520,-0.190,0.864
1626103905521,2021-07-12T11.31.45.521,4.074,0.519,-0.190,0.863
1626103905542,2021-07-12T11.31.45.542,4.095,0.521,-0.189,0.864
1626103905561,2021-07-12T11.31.45.561,4.114,0.520,-0.190,0.864
1626103905580,2021-07-12T11.31.45.580,4.133,0.521,-0.190,0.865
1626103905600,2021-07-12T11.31.45.600,4.153,0.521,-0.189,0.863
1626103905619,2021-07-12T11.31.45.619,4.172,0.519,-0.189,0.863
1626103905640,2021-07-12T11.31.45.640,4.193,0.521,-0.190,0.864
1626103905659,2021-07-12T11.31.45.659,4.212,0.522,-0.191,0.863
1626103905679,2021-07-12T11.31.45.679,4.232,0.519,-0.188,0.864
1626103905698,2021-07-12T11.31.45.698,4.251,0.517,-0.188,0.864
1626103905719,2021-07-12T11.31.45.719,4.272,0.515,-0.189,0.864
1626103905738,2021-07-12T11.31.45.738,4.291,0.517,-0.188,0.864
1626103905757,2021-07-12T11.31.45.757,4.310,0.514,-0.186,0.864
1626103905778,2021-07-12T11.31.45.778,4.331,0.517,-0.187,0.865
1626103905797,2021-07-12T11.31.45.797,4.350,0.518,-0.188,0.865
1626103905817,2021-07-12T11.31.45.817,4.370,0.517,-0.190,0.864
1626103905836,2021-07-12T11.31.45.836,4.389,0.517,-0.190,0.865
1626103905857,2021-07-12T11.31.45.857,4.410,0.518,-0.188,0.864
1626103905876,2021-07-12T11.31.45.876,4.429,0.518,-0.188,0.863
1626103905895,2021-07-12T11.31.45.895,4.448,0.517,-0.188,0.864
1626103905915,2021-07-12T11.31.45.915,4.468,0.516,-0.188,0.863
1626103905934,2021-07-12T11.31.45.934,4.487,0.517,-0.190,0.863
1626103905955,2021-07-12T11.31.45.955,4.508,0.518,-0.188,0.865
1626103905974,2021-07-12T11.31.45.974,4.527,0.517,-0.188,0.865
1626103905994,2021-07-12T11.31.45.994,4.547,0.519,-0.188,0.864
1626103906013,2021-07-12T11.31.46.013,4.566,0.518,-0.188,0.865
1626103906034,2021-07-12T11.31.46.034,4.587,0.518,-0.189,0.863
1626103906053,2021-07-12T11.31.46.053,4.606,0.517,-0.187,0.864
1626103906072,2021-07-12T11.31.46.072,4.625,0.518,-0.189,0.864
1626103906092,2021-07-12T11.31.46.092,4.645,0.519,-0.188,0.864
1626103906112,2021-07-12T11.31.46.112,4.665,0.517,-0.188,0.863
1626103906132,2021-07-12T11.31.46.132,4.685,0.517,-0.188,0.863
1626103906151,2021-07-12T11.31.46.151,4.704,0.518,-0.190,0.864
1626103906172,2021-07-12T11.31.46.172,4.725,0.519,-0.191,0.863
1626103906191,2021-07-12T11.31.46.191,4.744,0.519,-0.190,0.863
1626103906210,2021-07-12T11.31.46.210,4.763,0.518,-0.190,0.865
1626103906230,2021-07-12T11.31.46.230,4.783,0.519,-0.189,0.864
1626103906249,2021-07-12T11.31.46.249,4.802,0.519,-0.188,0.863
1626103906270,2021-07-12T11.31.46.270,4.823,0.520,-0.189,0.862
1626103906289,2021-07-12T11.31.46.289,4.842,0.519,-0.188,0.862
1626103906309,2021-07-12T11.31.46.309,4.862,0.516,-0.189,0.860
1626103906328,2021-07-12T11.31.46.328,4.881,0.520,-0.186,0.864
1626103906349,2021-07-12T11.31.46.349,4.902,0.519,-0.188,0.862
1626103906368,2021-07-12T11.31.46.368,4.921,0.518,-0.188,0.859
1626103906387,2021-07-12T11.31.46.387,4.940,0.519,-0.188,0.864
1626103906407,2021-07-12T11.31.46.407,4.960,0.518,-0.189,0.862
1626103906426,2021-07-12T11.31.46.426,4.979,0.519,-0.190,0.863
1626103906447,2021-07-12T11.31.46.447,5.000,0.520,-0.188,0.864
1626103906466,2021-07-12T11.31.46.466,5.019,0.519,-0.190,0.864
1626103906487,2021-07-12T11.31.46.487,5.040,0.518,-0.190,0.863
1626103906506,2021-07-12T11.31.46.506,5.059,0.519,-0.188,0.863
1626103906525,2021-07-12T11.31.46.525,5.078,0.521,-0.188,0.862
1626103906545,2021-07-12T11.31.46.545,5.098,0.520,-0.189,0.862
1626103906564,2021-07-12T11.31.46.564,5.117,0.519,-0.189,0.863
1626103906585,2021-07-12T11.31.46.585,5.138,0.519,-0.189,0.862
1626103906604,2021-07-12T11.31.46.604,5.157,0.520,-0.189,0.864
1626103906624,2021-07-12T11.31.46.624,5.177,0.520,-0.190,0.864
1626103906643,2021-07-12T11.31.46.643,5.196,0.520,-0.190,0.861
1626103906662,2021-07-12T11.31.46.662,5.215,0.520,-0.190,0.863
1626103906683,2021-07-12T11.31.46.683,5.236,0.521,-0.190,0.863
1626103906702,2021-07-12T11.31.46.702,5.255,0.520,-0.188,0.864
1626103906722,2021-07-12T11.31.46.722,5.275,0.518,-0.189,0.862
1626103906741,2021-07-12T11.31.46.741,5.294,0.521,-0.189,0.863
1626103906762,2021-07-12T11.31.46.762,5.315,0.522,-0.190,0.865
1626103906781,2021-07-12T11.31.46.781,5.334,0.521,-0.190,0.865
1626103906801,2021-07-12T11.31.46.801,5.354,0.520,-0.188,0.860
1626103906821,2021-07-12T11.31.46.821,5.374,0.516,-0.188,0.862
1626103906840,2021-07-12T11.31.46.840,5.393,0.518,-0.186,0.866
1626103906860,2021-07-12T11.31.46.860,5.413,0.516,-0.187,0.864
1626103906879,2021-07-12T11.31.46.879,5.432,0.517,-0.188,0.864
1626103906900,2021-07-12T11.31.46.900,5.453,0.516,-0.187,0.864
1626103906919,2021-07-12T11.31.46.919,5.472,0.514,-0.188,0.863
1626103906939,2021-07-12T11.31.46.939,5.492,0.515,-0.188,0.864
1626103906958,2021-07-12T11.31.46.958,5.511,0.516,-0.189,0.864
1626103906977,2021-07-12T11.31.46.977,5.530,0.517,-0.188,0.866
1626103906998,2021-07-12T11.31.46.998,5.551,0.518,-0.187,0.865
1626103907017,2021-07-12T11.31.47.017,5.570,0.516,-0.188,0.865
1626103907037,2021-07-12T11.31.47.037,5.590,0.518,-0.189,0.864
1626103907056,2021-07-12T11.31.47.056,5.609,0.518,-0.189,0.863
1626103907077,2021-07-12T11.31.47.077,5.630,0.520,-0.187,0.864
1626103907096,2021-07-12T11.31.47.096,5.649,0.519,-0.189,0.864
1626103907116,2021-07-12T11.31.47.116,5.669,0.518,-0.188,0.864
1626103907135,2021-07-12T11.31.47.135,5.688,0.518,-0.189,0.864
1626103907155,2021-07-12T11.31.47.155,5.708,0.518,-0.187,0.863
1626103907175,2021-07-12T11.31.47.175,5.728,0.516,-0.188,0.865
1626103907194,2021-07-12T11.31.47.194,5.747,0.516,-0.189,0.864
1626103907215,2021-07-12T11.31.47.215,5.768,0.517,-0.187,0.864
1626103907234,2021-07-12T11.31.47.234,5.787,0.517,-0.188,0.864
1626103907254,2021-07-12T11.31.47.254,5.807,0.517,-0.189,0.864
1626103907273,2021-07-12T11.31.47.273,5.826,0.518,-0.189,0.861
1626103907292,2021-07-12T11.31.47.292,5.845,0.518,-0.188,0.864
1626103907313,2021-07-12T11.31.47.313,5.866,0.516,-0.188,0.865
1626103907332,2021-07-12T11.31.47.332,5.885,0.516,-0.189,0.864
1626103907352,2021-07-12T11.31.47.352,5.905,0.517,-0.189,0.864
1626103907371,2021-07-12T11.31.47.371,5.924,0.518,-0.188,0.864
1626103907392,2021-07-12T11.31.47.392,5.945,0.515,-0.189,0.865
1626103907411,2021-07-12T11.31.47.411,5.964,0.517,-0.188,0.865
1626103907431,2021-07-12T11.31.47.431,5.984,0.515,-0.187,0.864
1626103907450,2021-07-12T11.31.47.450,6.003,0.517,-0.188,0.864
1626103907469,2021-07-12T11.31.47.469,6.022,0.516,-0.189,0.866
1626103907490,2021-07-12T11.31.47.490,6.043,0.517,-0.189,0.864
1626103907509,2021-07-12T11.31.47.509,6.062,0.517,-0.188,0.864
1626103907530,2021-07-12T11.31.47.530,6.083,0.517,-0.188,0.865
1626103907549,2021-07-12T11.31.47.549,6.102,0.516,-0.188,0.865
1626103907569,2021-07-12T11.31.47.569,6.122,0.516,-0.189,0.863
1626103907588,2021-07-12T11.31.47.588,6.141,0.516,-0.188,0.864
1626103907607,2021-07-12T11.31.47.607,6.160,0.516,-0.188,0.867
1626103907628,2021-07-12T11.31.47.628,6.181,0.517,-0.188,0.865
1626103907647,2021-07-12T11.31.47.647,6.200,0.518,-0.189,0.865
1626103907667,2021-07-12T11.31.47.667,6.220,0.516,-0.188,0.865
1626103907686,2021-07-12T11.31.47.686,6.239,0.514,-0.187,0.866
1626103907707,2021-07-12T11.31.47.707,6.260,0.518,-0.188,0.867
1626103907726,2021-07-12T11.31.47.726,6.279,0.517,-0.188,0.864
1626103907746,2021-07-12T11.31.47.746,6.299,0.516,-0.188,0.865
1626103907765,2021-07-12T11.31.47.765,6.318,0.517,-0.188,0.866
1626103907784,2021-07-12T11.31.47.784,6.337,0.516,-0.188,0.865
1626103907805,2021-07-12T11.31.47.805,6.358,0.515,-0.186,0.864
1626103907824,2021-07-12T11.31.47.824,6.377,0.513,-0.188,0.866
1626103907844,2021-07-12T11.31.47.844,6.397,0.515,-0.187,0.864
1626103907863,2021-07-12T11.31.47.863,6.416,0.515,-0.187,0.865
1626103907884,2021-07-12T11.31.47.884,6.437,0.516,-0.188,0.866
1626103907903,2021-07-12T11.31.47.903,6.456,0.516,-0.188,0.865
1626103907922,2021-07-12T11.31.47.922,6.475,0.518,-0.188,0.865
1626103907943,2021-07-12T11.31.47.943,6.496,0.516,-0.187,0.865
1626103907962,2021-07-12T11.31.47.962,6.515,0.517,-0.188,0.866
1626103907982,2021-07-12T11.31.47.982,6.535,0.517,-0.186,0.864
1626103908001,2021-07-12T11.31.48.001,6.554,0.517,-0.187,0.864
1626103908022,2021-07-12T11.31.48.022,6.575,0.516,-0.186,0.865
1626103908041,2021-07-12T11.31.48.041,6.594,0.516,-0.187,0.864
1626103908060,2021-07-12T11.31.48.060,6.613,0.516,-0.187,0.865
1626103908080,2021-07-12T11.31.48.080,6.633,0.517,-0.187,0.866
1626103908099,2021-07-12T11.31.48.099,6.652,0.518,-0.187,0.864
1626103908120,2021-07-12T11.31.48.120,6.673,0.517,-0.187,0.865
1626103908139,2021-07-12T11.31.48.139,6.692,0.516,-0.188,0.865
1626103908159,2021-07-12T11.31.48.159,6.712,0.515,-0.187,0.865
1626103908178,2021-07-12T11.31.48.178,6.731,0.516,-0.187,0.866
1626103908199,2021-07-12T11.31.48.199,6.752,0.516,-0.187,0.865
1626103908218,2021-07-12T11.31.48.218,6.771,0.517,-0.188,0.865
1626103908237,2021-07-12T11.31.48.237,6.790,0.516,-0.187,0.865
1626103908258,2021-07-12T11.31.48.258,6.811,0.516,-0.187,0.864
1626103908277,2021-07-12T11.31.48.277,6.830,0.515,-0.188,0.865
1626103908297,2021-07-12T11.31.48.297,6.850,0.518,-0.186,0.866
1626103908316,2021-07-12T11.31.48.316,6.869,0.515,-0.190,0.862
1626103908337,2021-07-12T11.31.48.337,6.890,0.519,-0.187,0.867
1626103908356,2021-07-12T11.31.48.356,6.909,0.513,-0.189,0.863
1626103908375,2021-07-12T11.31.48.375,6.928,0.518,-0.186,0.867
1626103908395,2021-07-12T11.31.48.395,6.948,0.517,-0.187,0.867
1626103908414,2021-07-12T11.31.48.414,6.967,0.518,-0.189,0.866
1626103908435,2021-07-12T11.31.48.435,6.988,0.515,-0.188,0.865
1626103908454,2021-07-12T11.31.48.454,7.007,0.515,-0.187,0.866
1626103908474,2021-07-12T11.31.48.474,7.027,0.516,-0.187,0.864
1626103908493,2021-07-12T11.31.48.493,7.046,0.517,-0.186,0.865
1626103908514,2021-07-12T11.31.48.514,7.067,0.516,-0.187,0.863
1626103908533,2021-07-12T11.31.48.533,7.086,0.515,-0.187,0.864
1626103908552,2021-07-12T11.31.48.552,7.105,0.517,-0.187,0.865
1626103908572,2021-07-12T11.31.48.572,7.125,0.516,-0.186,0.865
1626103908592,2021-07-12T11.31.48.592,7.145,0.516,-0.186,0.863
1626103908612,2021-07-12T11.31.48.612,7.165,0.516,-0.188,0.866
1626103908631,2021-07-12T11.31.48.631,7.184,0.518,-0.188,0.865
