epoc (ms),timestamp (-0400),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1635949416755,2021-11-03T10.23.36.755,1.785,-0.122,0.244,-0.244
1635949416776,2021-11-03T10.23.36.776,1.806,-0.122,0.122,-0.244
1635949416795,2021-11-03T10.23.36.795,1.825,-0.244,0.183,-0.366
1635949416815,2021-11-03T10.23.36.815,1.845,-0.732,0.427,-0.488
1635949416834,2021-11-03T10.23.36.834,1.864,-0.915,0.488,-0.488
1635949416855,2021-11-03T10.23.36.855,1.885,-0.488,0.427,-0.427
1635949416875,2021-11-03T10.23.36.875,1.905,0.427,0.061,-0.366
1635949416894,2021-11-03T10.23.36.894,1.924,0.671,-0.122,-0.244
1635949416915,2021-11-03T10.23.36.915,1.945,0.610,-0.061,-0.305
1635949416934,2021-11-03T10.23.36.934,1.964,0.305,0.000,-0.366
1635949416954,2021-11-03T10.23.36.954,1.984,0.122,0.000,-0.244
1635949416973,2021-11-03T10.23.36.973,2.003,0.305,-0.122,-0.122
1635949416994,2021-11-03T10.23.36.994,2.024,0.549,-0.183,-0.122
1635949417013,2021-11-03T10.23.37.013,2.043,0.488,0.000,-0.183
1635949417033,2021-11-03T10.23.37.033,2.063,0.244,0.000,-0.183
1635949417054,2021-11-03T10.23.37.054,2.084,0.122,-0.061,-0.183
1635949417073,2021-11-03T10.23.37.073,2.103,0.366,-0.183,-0.305
1635949417094,2021-11-03T10.23.37.094,2.124,0.793,-0.366,-0.244
1635949417113,2021-11-03T10.23.37.113,2.143,0.854,-0.549,-0.244
1635949417133,2021-11-03T10.23.37.133,2.163,0.671,-0.366,-0.183
1635949417152,2021-11-03T10.23.37.152,2.182,0.488,-0.244,-0.183
1635949417173,2021-11-03T10.23.37.173,2.203,0.366,-0.122,-0.122
1635949417192,2021-11-03T10.23.37.192,2.222,-0.122,0.244,-0.305
1635949417212,2021-11-03T10.23.37.212,2.242,-0.061,0.244,-0.305
1635949417231,2021-11-03T10.23.37.231,2.261,0.305,0.000,-0.183
1635949417252,2021-11-03T10.23.37.252,2.282,0.488,-0.244,-0.183
1635949417271,2021-11-03T10.23.37.271,2.301,0.671,-0.305,-0.183
1635949417291,2021-11-03T10.23.37.291,2.321,0.793,-0.366,-0.122
1635949417312,2021-11-03T10.23.37.312,2.342,0.793,-0.305,0.000
1635949417331,2021-11-03T10.23.37.331,2.361,0.549,-0.061,-0.183
1635949417351,2021-11-03T10.23.37.351,2.381,0.427,0.061,-0.244
1635949417370,2021-11-03T10.23.37.370,2.400,0.427,-0.061,-0.183
1635949417391,2021-11-03T10.23.37.391,2.421,0.610,-0.244,-0.183
1635949417410,2021-11-03T10.23.37.410,2.440,0.610,-0.244,-0.183
1635949417430,2021-11-03T10.23.37.430,2.460,-0.061,0.244,-0.305
1635949417449,2021-11-03T10.23.37.449,2.479,-0.244,0.427,-0.366
1635949417470,2021-11-03T10.23.37.470,2.500,0.244,0.061,-0.366
1635949417489,2021-11-03T10.23.37.489,2.519,0.793,-0.183,-0.305
1635949417510,2021-11-03T10.23.37.510,2.540,1.098,-0.305,-0.183
1635949417530,2021-11-03T10.23.37.530,2.560,0.976,-0.305,-0.183
1635949417549,2021-11-03T10.23.37.549,2.579,0.671,-0.122,-0.244
1635949417570,2021-11-03T10.23.37.570,2.600,0.549,0.000,-0.305
1635949417589,2021-11-03T10.23.37.589,2.619,0.732,-0.061,-0.427
1635949417609,2021-11-03T10.23.37.609,2.639,0.915,-0.061,-0.305
1635949417628,2021-11-03T10.23.37.628,2.658,0.671,-0.122,-0.183
1635949417649,2021-11-03T10.23.37.649,2.679,0.488,-0.061,-0.244
1635949417668,2021-11-03T10.23.37.668,2.698,0.549,0.000,-0.183
1635949417688,2021-11-03T10.23.37.688,2.718,0.549,0.000,-0.122
1635949417707,2021-11-03T10.23.37.707,2.737,0.732,0.000,-0.122
1635949417728,2021-11-03T10.23.37.728,2.758,0.671,-0.061,-0.183
1635949417748,2021-11-03T10.23.37.748,2.778,0.488,-0.061,-0.183
1635949417767,2021-11-03T10.23.37.767,2.797,0.549,-0.061,-0.183
1635949417788,2021-11-03T10.23.37.788,2.818,0.305,0.122,-0.366
1635949417807,2021-11-03T10.23.37.807,2.837,0.427,0.000,-0.244
1635949417827,2021-11-03T10.23.37.827,2.857,0.244,-0.183,-0.122
1635949417846,2021-11-03T10.23.37.846,2.876,0.183,-0.183,-0.061
1635949417867,2021-11-03T10.23.37.867,2.897,0.549,-0.305,-0.122
1635949417886,2021-11-03T10.23.37.886,2.916,0.671,-0.244,-0.183
1635949417907,2021-11-03T10.23.37.907,2.937,0.793,-0.183,-0.244
1635949417926,2021-11-03T10.23.37.926,2.956,0.732,-0.183,-0.244
1635949417946,2021-11-03T10.23.37.946,2.976,0.732,-0.183,-0.183
1635949417967,2021-11-03T10.23.37.967,2.997,0.610,-0.122,-0.122
1635949417986,2021-11-03T10.23.37.986,3.016,0.488,-0.244,-0.122
1635949418006,2021-11-03T10.23.38.006,3.036,0.488,-0.244,-0.183
1635949418025,2021-11-03T10.23.38.025,3.055,0.549,-0.122,-0.183
1635949418046,2021-11-03T10.23.38.046,3.076,0.488,-0.061,-0.122
1635949418065,2021-11-03T10.23.38.065,3.095,0.488,-0.061,-0.183
1635949418085,2021-11-03T10.23.38.085,3.115,0.610,-0.122,-0.244
1635949418104,2021-11-03T10.23.38.104,3.134,0.610,-0.061,-0.183
1635949418125,2021-11-03T10.23.38.125,3.155,0.549,-0.061,-0.122
1635949418144,2021-11-03T10.23.38.144,3.174,0.610,-0.061,-0.061
1635949418164,2021-11-03T10.23.38.164,3.194,0.427,0.061,-0.122
1635949418183,2021-11-03T10.23.38.183,3.213,0.488,-0.061,-0.183
1635949418204,2021-11-03T10.23.38.204,3.234,0.549,-0.122,-0.183
1635949418224,2021-11-03T10.23.38.224,3.254,0.610,-0.061,-0.061
1635949418243,2021-11-03T10.23.38.243,3.273,0.610,-0.122,-0.122
1635949418264,2021-11-03T10.23.38.264,3.294,0.610,-0.122,-0.183
1635949418283,2021-11-03T10.23.38.283,3.313,0.488,-0.122,-0.122
1635949418304,2021-11-03T10.23.38.304,3.334,0.366,-0.122,0.000
1635949418323,2021-11-03T10.23.38.323,3.353,0.244,0.000,-0.061
1635949418343,2021-11-03T10.23.38.343,3.373,0.366,-0.061,-0.183
1635949418362,2021-11-03T10.23.38.362,3.392,0.549,-0.122,-0.244
1635949418383,2021-11-03T10.23.38.383,3.413,0.488,-0.122,-0.305
1635949418402,2021-11-03T10.23.38.402,3.432,0.427,-0.061,-0.305
1635949418422,2021-11-03T10.23.38.422,3.452,0.488,0.000,-0.305
1635949418443,2021-11-03T10.23.38.443,3.473,0.488,0.000,-0.183
1635949418462,2021-11-03T10.23.38.462,3.492,0.305,-0.061,-0.183
1635949418482,2021-11-03T10.23.38.482,3.512,0.122,-0.122,-0.122
1635949418501,2021-11-03T10.23.38.501,3.531,0.183,-0.183,-0.061
1635949418522,2021-11-03T10.23.38.522,3.552,0.244,-0.183,-0.061
1635949418541,2021-11-03T10.23.38.541,3.571,0.244,-0.183,-0.061
1635949418561,2021-11-03T10.23.38.561,3.591,0.305,-0.183,-0.122
1635949418580,2021-11-03T10.23.38.580,3.610,0.488,-0.122,-0.061
1635949418601,2021-11-03T10.23.38.601,3.631,0.549,-0.244,0.000
1635949418620,2021-11-03T10.23.38.620,3.650,0.488,-0.183,0.122
1635949418640,2021-11-03T10.23.38.640,3.670,0.122,-0.122,0.183
1635949418661,2021-11-03T10.23.38.661,3.691,0.061,-0.061,0.061
1635949418680,2021-11-03T10.23.38.680,3.710,0.061,0.000,0.061
1635949418700,2021-11-03T10.23.38.700,3.730,-0.061,0.122,-0.061
1635949418720,2021-11-03T10.23.38.720,3.750,0.122,0.061,-0.122
1635949418740,2021-11-03T10.23.38.740,3.770,0.366,-0.183,-0.061
1635949418759,2021-11-03T10.23.38.759,3.789,0.427,-0.305,-0.122
1635949418780,2021-11-03T10.23.38.780,3.810,0.427,-0.183,-0.244
1635949418799,2021-11-03T10.23.38.799,3.829,0.488,-0.244,-0.244
1635949418819,2021-11-03T10.23.38.819,3.849,0.549,-0.183,-0.244
1635949418838,2021-11-03T10.23.38.838,3.868,0.427,-0.183,-0.183
1635949418859,2021-11-03T10.23.38.859,3.889,0.488,-0.183,-0.244
1635949418879,2021-11-03T10.23.38.879,3.909,0.610,-0.183,-0.183
1635949418898,2021-11-03T10.23.38.898,3.928,0.610,-0.183,-0.122
1635949418919,2021-11-03T10.23.38.919,3.949,0.366,-0.183,-0.061
1635949418938,2021-11-03T10.23.38.938,3.968,0.305,-0.305,-0.122
1635949418958,2021-11-03T10.23.38.958,3.988,0.305,-0.305,-0.244
1635949418977,2021-11-03T10.23.38.977,4.007,0.427,-0.183,-0.244
1635949418998,2021-11-03T10.23.38.998,4.028,0.549,-0.122,-0.183
1635949419017,2021-11-03T10.23.39.017,4.047,0.488,-0.122,-0.183
1635949419037,2021-11-03T10.23.39.037,4.067,0.427,-0.061,-0.061
1635949419058,2021-11-03T10.23.39.058,4.088,0.305,-0.061,0.000
1635949419077,2021-11-03T10.23.39.077,4.107,0.244,-0.061,-0.061
1635949419097,2021-11-03T10.23.39.097,4.127,0.488,-0.305,-0.122
1635949419116,2021-11-03T10.23.39.116,4.146,0.549,-0.305,-0.122
1635949419137,2021-11-03T10.23.39.137,4.167,0.488,-0.427,-0.122
1635949419156,2021-11-03T10.23.39.156,4.186,0.427,-0.366,-0.122
1635949419177,2021-11-03T10.23.39.177,4.207,0.305,-0.244,-0.183
1635949419196,2021-11-03T10.23.39.196,4.226,0.366,-0.183,-0.244
1635949419216,2021-11-03T10.23.39.216,4.246,0.549,-0.183,-0.183
1635949419235,2021-11-03T10.23.39.235,4.265,0.671,-0.061,-0.183
1635949419256,2021-11-03T10.23.39.256,4.286,0.671,-0.244,-0.183
1635949419276,2021-11-03T10.23.39.276,4.306,0.488,-0.244,-0.122
1635949419295,2021-11-03T10.23.39.295,4.325,0.488,-0.122,-0.122
1635949419316,2021-11-03T10.23.39.316,4.346,0.427,-0.122,-0.122
1635949419335,2021-11-03T10.23.39.335,4.365,0.427,-0.122,-0.183
1635949419355,2021-11-03T10.23.39.355,4.385,0.549,-0.122,-0.244
1635949419374,2021-11-03T10.23.39.374,4.404,0.549,-0.122,-0.183
1635949419395,2021-11-03T10.23.39.395,4.425,0.549,-0.244,-0.183
1635949419414,2021-11-03T10.23.39.414,4.444,0.671,-0.122,-0.244
1635949419434,2021-11-03T10.23.39.434,4.464,1.159,-0.305,-0.061
1635949419453,2021-11-03T10.23.39.453,4.483,16.098,-6.646,4.268
1635949419474,2021-11-03T10.23.39.474,4.504,34.268,-24.878,9.634
1635949419494,2021-11-03T10.23.39.494,4.524,21.463,-19.634,4.390
1635949419513,2021-11-03T10.23.39.513,4.543,10.061,-10.183,1.524
1635949419534,2021-11-03T10.23.39.534,4.564,3.171,-4.085,1.159
1635949419553,2021-11-03T10.23.39.553,4.583,-1.707,0.061,0.427
1635949419574,2021-11-03T10.23.39.574,4.604,-3.537,2.134,-0.549
1635949419593,2021-11-03T10.23.39.593,4.623,-4.695,3.415,-1.463
1635949419613,2021-11-03T10.23.39.613,4.643,-4.573,3.780,-1.768
1635949419632,2021-11-03T10.23.39.632,4.662,-0.732,1.463,-0.610
1635949419653,2021-11-03T10.23.39.653,4.683,1.646,-0.915,0.427
1635949419672,2021-11-03T10.23.39.672,4.702,0.183,0.305,0.244
1635949419692,2021-11-03T10.23.39.692,4.722,-1.098,1.768,0.000
1635949419713,2021-11-03T10.23.39.713,4.743,-1.646,2.378,-0.183
1635949419732,2021-11-03T10.23.39.732,4.762,-1.707,2.256,-0.732
1635949419752,2021-11-03T10.23.39.752,4.782,-0.915,1.829,-1.402
1635949419771,2021-11-03T10.23.39.771,4.801,0.854,0.976,-1.524
1635949419792,2021-11-03T10.23.39.792,4.822,0.793,0.915,-1.585
1635949419811,2021-11-03T10.23.39.811,4.841,-0.549,2.012,-1.646
1635949419831,2021-11-03T10.23.39.831,4.861,-1.585,2.805,-1.524
1635949419850,2021-11-03T10.23.39.850,4.880,-2.500,3.110,-1.402
1635949419871,2021-11-03T10.23.39.871,4.901,-3.232,3.354,-1.463
1635949419890,2021-11-03T10.23.39.890,4.920,-4.207,3.659,-1.463
1635949419910,2021-11-03T10.23.39.910,4.940,-5.366,3.841,-1.524
1635949419931,2021-11-03T10.23.39.931,4.961,-5.610,3.720,-1.524
1635949419950,2021-11-03T10.23.39.950,4.980,-4.817,3.110,-1.463
1635949419970,2021-11-03T10.23.39.970,5.000,-3.049,2.134,-1.402
1635949419990,2021-11-03T10.23.39.990,5.020,-1.524,1.463,-1.159
1635949420010,2021-11-03T10.23.40.010,5.040,-0.976,1.280,-0.793
1635949420029,2021-11-03T10.23.40.029,5.059,-1.098,1.159,-0.488
1635949420050,2021-11-03T10.23.40.050,5.080,-0.915,1.037,-0.244
1635949420069,2021-11-03T10.23.40.069,5.099,-0.793,1.037,-0.244
1635949420089,2021-11-03T10.23.40.089,5.119,-1.037,0.976,-0.183
1635949420108,2021-11-03T10.23.40.108,5.138,-1.707,0.976,-0.122
1635949420129,2021-11-03T10.23.40.129,5.159,-0.610,0.366,0.122
1635949420149,2021-11-03T10.23.40.149,5.179,0.610,0.122,0.122
1635949420168,2021-11-03T10.23.40.168,5.198,1.098,-0.122,-0.122
1635949420189,2021-11-03T10.23.40.189,5.219,1.707,-0.427,-0.244
1635949420208,2021-11-03T10.23.40.208,5.238,5.427,-1.707,0.549
1635949420228,2021-11-03T10.23.40.228,5.258,19.695,-9.085,4.878
1635949420247,2021-11-03T10.23.40.247,5.277,25.793,-16.707,6.220
1635949420268,2021-11-03T10.23.40.268,5.298,14.878,-12.012,1.951
1635949420287,2021-11-03T10.23.40.287,5.317,7.256,-5.488,0.305
1635949420307,2021-11-03T10.23.40.307,5.337,1.707,-0.915,0.122
1635949420326,2021-11-03T10.23.40.326,5.356,-2.073,1.585,-0.244
1635949420347,2021-11-03T10.23.40.347,5.377,-3.963,2.927,-0.976
1635949420367,2021-11-03T10.23.40.367,5.397,-2.683,2.195,-0.671
1635949420387,2021-11-03T10.23.40.387,5.417,5.488,-4.085,1.707
1635949420407,2021-11-03T10.23.40.407,5.437,6.280,-4.817,1.463
1635949420426,2021-11-03T10.23.40.426,5.456,3.293,-2.439,0.305
1635949420447,2021-11-03T10.23.40.447,5.477,0.549,-0.488,-0.061
1635949420466,2021-11-03T10.23.40.466,5.496,-1.280,1.098,-0.183
1635949420486,2021-11-03T10.23.40.486,5.516,-2.317,1.890,-0.427
1635949420505,2021-11-03T10.23.40.505,5.535,-3.171,2.439,-0.854
1635949420526,2021-11-03T10.23.40.526,5.556,-5.000,3.049,-1.220
1635949420545,2021-11-03T10.23.40.545,5.575,-6.890,3.537,-1.463
1635949420565,2021-11-03T10.23.40.565,5.595,-8.049,3.902,-1.707
1635949420586,2021-11-03T10.23.40.586,5.616,-7.683,3.780,-2.012
1635949420605,2021-11-03T10.23.40.605,5.635,-6.159,3.537,-2.012
1635949420625,2021-11-03T10.23.40.625,5.655,-5.488,3.110,-1.524
1635949420644,2021-11-03T10.23.40.644,5.674,-5.183,2.927,-1.220
1635949420665,2021-11-03T10.23.40.665,5.695,-4.634,2.683,-1.341
1635949420684,2021-11-03T10.23.40.684,5.714,-2.561,2.012,-1.098
1635949420704,2021-11-03T10.23.40.704,5.734,10.244,-3.780,2.561
1635949420723,2021-11-03T10.23.40.723,5.753,24.695,-14.512,6.768
1635949420744,2021-11-03T10.23.40.744,5.774,15.915,-13.902,3.232
1635949420763,2021-11-03T10.23.40.763,5.793,6.098,-6.829,0.488
1635949420783,2021-11-03T10.23.40.783,5.813,1.646,-1.707,-0.183
1635949420804,2021-11-03T10.23.40.804,5.834,-0.976,0.610,-0.549
1635949420823,2021-11-03T10.23.40.823,5.853,6.159,-3.841,1.220
1635949420844,2021-11-03T10.23.40.844,5.874,15.305,-10.976,2.622
1635949420863,2021-11-03T10.23.40.863,5.893,13.902,-11.646,0.976
1635949420883,2021-11-03T10.23.40.883,5.913,11.768,-10.488,-0.549
1635949420902,2021-11-03T10.23.40.902,5.932,9.268,-7.744,-1.220
1635949420923,2021-11-03T10.23.40.923,5.953,7.012,-4.573,-1.646
1635949420942,2021-11-03T10.23.40.942,5.972,6.768,-3.780,-1.768
1635949420962,2021-11-03T10.23.40.962,5.992,6.768,-4.451,-2.134
1635949420981,2021-11-03T10.23.40.981,6.011,7.195,-5.061,-2.805
1635949421002,2021-11-03T10.23.41.002,6.032,10.000,-7.256,-3.110
1635949421022,2021-11-03T10.23.41.022,6.052,11.951,-9.451,-3.049
1635949421041,2021-11-03T10.23.41.041,6.071,11.159,-11.951,-2.500
1635949421062,2021-11-03T10.23.41.062,6.092,10.244,-19.573,-1.463
1635949421081,2021-11-03T10.23.41.081,6.111,14.573,-39.573,0.366
1635949421101,2021-11-03T10.23.41.101,6.131,27.866,-83.780,3.963
1635949421120,2021-11-03T10.23.41.120,6.150,43.537,-127.439,5.732
1635949421141,2021-11-03T10.23.41.141,6.171,44.085,-131.707,19.390
1635949421160,2021-11-03T10.23.41.160,6.190,47.866,-128.841,47.073
1635949421180,2021-11-03T10.23.41.180,6.210,24.024,-101.768,53.354
1635949421199,2021-11-03T10.23.41.199,6.229,48.902,-58.841,15.610
1635949421220,2021-11-03T10.23.41.220,6.250,13.110,-15.793,-37.622
1635949421241,2021-11-03T10.23.41.241,6.271,-19.451,21.890,-68.841
1635949421260,2021-11-03T10.23.41.260,6.290,6.037,46.341,-75.366
1635949421280,2021-11-03T10.23.41.280,6.310,30.061,55.427,-64.573
1635949421299,2021-11-03T10.23.41.299,6.329,17.988,63.720,-49.390
1635949421320,2021-11-03T10.23.41.320,6.350,-0.122,61.280,-31.341
1635949421339,2021-11-03T10.23.41.339,6.369,-27.561,65.122,-9.695
1635949421359,2021-11-03T10.23.41.359,6.389,-48.476,82.256,4.817
1635949421378,2021-11-03T10.23.41.378,6.408,-28.415,97.378,-3.476
1635949421399,2021-11-03T10.23.41.399,6.429,13.841,107.988,-23.476
1635949421418,2021-11-03T10.23.41.418,6.448,53.902,111.585,-49.451
1635949421438,2021-11-03T10.23.41.438,6.468,58.720,122.073,-78.293
1635949421459,2021-11-03T10.23.41.459,6.489,15.976,110.915,-92.073
1635949421478,2021-11-03T10.23.41.478,6.508,-27.073,82.988,-86.402
1635949421498,2021-11-03T10.23.41.498,6.528,-31.585,61.890,-71.098
1635949421517,2021-11-03T10.23.41.517,6.547,-11.768,40.366,-50.061
1635949421538,2021-11-03T10.23.41.538,6.568,-6.646,14.634,-23.476
1635949421557,2021-11-03T10.23.41.557,6.587,0.976,-0.305,6.037
1635949421577,2021-11-03T10.23.41.577,6.607,-44.451,-19.085,55.488
1635949421596,2021-11-03T10.23.41.596,6.626,-158.659,-5.671,112.378
1635949421617,2021-11-03T10.23.41.617,6.647,-65.000,-91.402,110.732
1635949421636,2021-11-03T10.23.41.636,6.666,-66.951,-191.220,31.159
1635949421657,2021-11-03T10.23.41.657,6.687,-100.122,-90.366,-2.866
1635949421677,2021-11-03T10.23.41.677,6.707,20.061,-53.841,16.463
1635949421696,2021-11-03T10.23.41.696,6.726,53.902,-33.537,-0.183
1635949421717,2021-11-03T10.23.41.717,6.747,12.744,-31.402,1.341
1635949421736,2021-11-03T10.23.41.736,6.766,-5.244,-25.488,9.817
1635949421756,2021-11-03T10.23.41.756,6.786,-6.890,-19.817,4.817
1635949421775,2021-11-03T10.23.41.775,6.805,-2.073,-9.512,0.549
1635949421796,2021-11-03T10.23.41.796,6.826,-1.707,-10.061,-2.500
1635949421815,2021-11-03T10.23.41.815,6.845,-0.488,-10.671,-5.000
1635949421835,2021-11-03T10.23.41.835,6.865,5.183,-10.488,-6.524
1635949421854,2021-11-03T10.23.41.854,6.884,4.329,-8.659,-4.146
1635949421875,2021-11-03T10.23.41.875,6.905,2.256,-7.256,-0.976
1635949421895,2021-11-03T10.23.41.895,6.925,2.744,-7.805,-0.427
1635949421914,2021-11-03T10.23.41.914,6.944,0.732,-7.622,-1.220
1635949421935,2021-11-03T10.23.41.935,6.965,-3.720,-7.805,-0.488
1635949421954,2021-11-03T10.23.41.954,6.984,-4.146,-7.866,0.610
1635949421974,2021-11-03T10.23.41.974,7.004,1.829,-8.476,0.610
1635949421993,2021-11-03T10.23.41.993,7.023,7.195,-8.171,-0.976
1635949422014,2021-11-03T10.23.42.014,7.044,0.732,-7.378,-2.134
1635949422033,2021-11-03T10.23.42.033,7.063,-7.073,-8.598,0.244
1635949422054,2021-11-03T10.23.42.054,7.084,-11.220,-8.110,4.878
1635949422073,2021-11-03T10.23.42.073,7.103,-13.659,-5.366,7.866
