epoc (ms),timestamp (-0500),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1637086652083,2021-11-16T13.17.32.083,1.654,0.476,0.013,0.892
1637086652103,2021-11-16T13.17.32.103,1.674,0.476,0.012,0.891
1637086652122,2021-11-16T13.17.32.122,1.693,0.476,0.012,0.893
1637086652141,2021-11-16T13.17.32.141,1.712,0.475,0.011,0.893
1637086652162,2021-11-16T13.17.32.162,1.733,0.475,0.010,0.894
1637086652181,2021-11-16T13.17.32.181,1.752,0.473,0.012,0.895
1637086652201,2021-11-16T13.17.32.201,1.772,0.476,0.013,0.892
1637086652220,2021-11-16T13.17.32.220,1.791,0.476,0.013,0.892
1637086652241,2021-11-16T13.17.32.241,1.812,0.476,0.012,0.891
1637086652260,2021-11-16T13.17.32.260,1.831,0.476,0.012,0.891
1637086652279,2021-11-16T13.17.32.279,1.850,0.476,0.013,0.892
1637086652300,2021-11-16T13.17.32.300,1.871,0.474,0.013,0.892
1637086652319,2021-11-16T13.17.32.319,1.890,0.475,0.011,0.892
1637086652339,2021-11-16T13.17.32.339,1.910,0.476,0.012,0.891
1637086652358,2021-11-16T13.17.32.358,1.929,0.477,0.011,0.892
1637086652379,2021-11-16T13.17.32.379,1.950,0.474,0.010,0.891
1637086652398,2021-11-16T13.17.32.398,1.969,0.474,0.011,0.893
1637086652418,2021-11-16T13.17.32.418,1.989,0.474,0.013,0.892
1637086652437,2021-11-16T13.17.32.437,2.008,0.475,0.013,0.891
1637086652456,2021-11-16T13.17.32.456,2.027,0.476,0.011,0.892
1637086652477,2021-11-16T13.17.32.477,2.048,0.476,0.010,0.893
1637086652496,2021-11-16T13.17.32.496,2.067,0.476,0.011,0.891
1637086652516,2021-11-16T13.17.32.516,2.087,0.476,0.011,0.892
1637086652535,2021-11-16T13.17.32.535,2.106,0.474,0.010,0.892
1637086652556,2021-11-16T13.17.32.556,2.127,0.474,0.010,0.893
1637086652575,2021-11-16T13.17.32.575,2.146,0.474,0.013,0.894
1637086652594,2021-11-16T13.17.32.594,2.165,0.473,0.010,0.894
1637086652614,2021-11-16T13.17.32.614,2.185,0.472,0.010,0.893
1637086652634,2021-11-16T13.17.32.634,2.205,0.474,0.012,0.894
1637086652654,2021-11-16T13.17.32.654,2.225,0.476,0.012,0.894
1637086652673,2021-11-16T13.17.32.673,2.244,0.474,0.013,0.893
1637086652694,2021-11-16T13.17.32.694,2.265,0.473,0.013,0.893
1637086652713,2021-11-16T13.17.32.713,2.284,0.474,0.014,0.892
1637086652733,2021-11-16T13.17.32.733,2.304,0.475,0.012,0.894
1637086652752,2021-11-16T13.17.32.752,2.323,0.474,0.013,0.892
1637086652771,2021-11-16T13.17.32.771,2.342,0.476,0.013,0.893
1637086652792,2021-11-16T13.17.32.792,2.363,0.475,0.013,0.892
1637086652811,2021-11-16T13.17.32.811,2.382,0.475,0.013,0.892
1637086652831,2021-11-16T13.17.32.831,2.402,0.475,0.011,0.891
1637086652850,2021-11-16T13.17.32.850,2.421,0.474,0.013,0.892
1637086652871,2021-11-16T13.17.32.871,2.442,0.475,0.012,0.892
1637086652890,2021-11-16T13.17.32.890,2.461,0.474,0.013,0.892
1637086652909,2021-11-16T13.17.32.909,2.480,0.475,0.013,0.892
1637086652929,2021-11-16T13.17.32.929,2.500,0.474,0.012,0.892
1637086652948,2021-11-16T13.17.32.948,2.519,0.473,0.013,0.892
1637086652969,2021-11-16T13.17.32.969,2.540,0.474,0.013,0.891
1637086652988,2021-11-16T13.17.32.988,2.559,0.475,0.015,0.892
1637086653009,2021-11-16T13.17.33.009,2.580,0.473,0.014,0.896
1637086653028,2021-11-16T13.17.33.028,2.599,0.475,0.015,0.894
1637086653048,2021-11-16T13.17.33.048,2.619,0.474,0.013,0.892
1637086653067,2021-11-16T13.17.33.067,2.638,0.474,0.013,0.893
1637086653086,2021-11-16T13.17.33.086,2.657,0.474,0.013,0.892
1637086653107,2021-11-16T13.17.33.107,2.678,0.474,0.013,0.891
1637086653126,2021-11-16T13.17.33.126,2.697,0.474,0.014,0.891
1637086653146,2021-11-16T13.17.33.146,2.717,0.474,0.015,0.894
1637086653165,2021-11-16T13.17.33.165,2.736,0.474,0.014,0.892
1637086653186,2021-11-16T13.17.33.186,2.757,0.476,0.013,0.894
1637086653205,2021-11-16T13.17.33.205,2.776,0.473,0.011,0.894
1637086653224,2021-11-16T13.17.33.224,2.795,0.474,0.012,0.893
1637086653244,2021-11-16T13.17.33.244,2.815,0.477,0.013,0.893
1637086653263,2021-11-16T13.17.33.263,2.834,0.476,0.013,0.894
1637086653284,2021-11-16T13.17.33.284,2.855,0.474,0.015,0.892
1637086653303,2021-11-16T13.17.33.303,2.874,0.474,0.015,0.893
1637086653323,2021-11-16T13.17.33.323,2.894,0.472,0.013,0.893
1637086653343,2021-11-16T13.17.33.343,2.914,0.474,0.012,0.893
1637086653363,2021-11-16T13.17.33.363,2.934,0.474,0.012,0.892
1637086653382,2021-11-16T13.17.33.382,2.953,0.474,0.013,0.893
1637086653401,2021-11-16T13.17.33.401,2.972,0.475,0.012,0.895
1637086653422,2021-11-16T13.17.33.422,2.993,0.474,0.014,0.895
1637086653441,2021-11-16T13.17.33.441,3.012,0.474,0.012,0.893
1637086653461,2021-11-16T13.17.33.461,3.032,0.475,0.013,0.891
1637086653480,2021-11-16T13.17.33.480,3.051,0.474,0.013,0.892
1637086653501,2021-11-16T13.17.33.501,3.072,0.473,0.013,0.893
1637086653520,2021-11-16T13.17.33.520,3.091,0.473,0.013,0.891
1637086653539,2021-11-16T13.17.33.539,3.110,0.476,0.013,0.892
1637086653559,2021-11-16T13.17.33.559,3.130,0.475,0.012,0.893
1637086653578,2021-11-16T13.17.33.578,3.149,0.474,0.012,0.893
1637086653599,2021-11-16T13.17.33.599,3.170,0.475,0.010,0.892
1637086653618,2021-11-16T13.17.33.618,3.189,0.475,0.013,0.891
1637086653638,2021-11-16T13.17.33.638,3.209,0.476,0.014,0.893
1637086653657,2021-11-16T13.17.33.657,3.228,0.475,0.012,0.891
1637086653678,2021-11-16T13.17.33.678,3.249,0.474,0.011,0.892
1637086653697,2021-11-16T13.17.33.697,3.268,0.476,0.013,0.890
1637086653716,2021-11-16T13.17.33.716,3.287,0.475,0.010,0.891
1637086653737,2021-11-16T13.17.33.737,3.308,0.476,0.012,0.894
1637086653756,2021-11-16T13.17.33.756,3.327,0.475,0.012,0.891
1637086653776,2021-11-16T13.17.33.776,3.347,0.474,0.012,0.892
1637086653795,2021-11-16T13.17.33.795,3.366,0.474,0.012,0.893
1637086653816,2021-11-16T13.17.33.816,3.387,0.474,0.014,0.896
1637086653835,2021-11-16T13.17.33.835,3.406,0.473,0.013,0.892
1637086653854,2021-11-16T13.17.33.854,3.425,0.474,0.011,0.894
1637086653874,2021-11-16T13.17.33.874,3.445,0.475,0.011,0.896
1637086653893,2021-11-16T13.17.33.893,3.464,0.473,0.011,0.892
1637086653914,2021-11-16T13.17.33.914,3.485,0.474,0.013,0.893
1637086653933,2021-11-16T13.17.33.933,3.504,0.473,0.012,0.895
1637086653953,2021-11-16T13.17.33.953,3.524,0.474,0.010,0.893
1637086653972,2021-11-16T13.17.33.972,3.543,0.475,0.011,0.892
1637086653993,2021-11-16T13.17.33.993,3.564,0.473,0.008,0.891
1637086654012,2021-11-16T13.17.34.012,3.583,0.475,0.009,0.890
1637086654031,2021-11-16T13.17.34.031,3.602,0.476,0.014,0.891
1637086654052,2021-11-16T13.17.34.052,3.623,0.473,0.010,0.892
1637086654071,2021-11-16T13.17.34.071,3.642,0.472,0.005,0.893
1637086654091,2021-11-16T13.17.34.091,3.662,0.474,0.007,0.892
1637086654110,2021-11-16T13.17.34.110,3.681,0.474,0.010,0.892
1637086654131,2021-11-16T13.17.34.131,3.702,0.474,0.009,0.894
1637086654150,2021-11-16T13.17.34.150,3.721,0.474,0.010,0.894
1637086654169,2021-11-16T13.17.34.169,3.740,0.475,0.012,0.894
1637086654189,2021-11-16T13.17.34.189,3.760,0.475,0.010,0.895
1637086654208,2021-11-16T13.17.34.208,3.779,0.473,0.010,0.894
1637086654229,2021-11-16T13.17.34.229,3.800,0.473,0.012,0.894
1637086654248,2021-11-16T13.17.34.248,3.819,0.474,0.012,0.892
1637086654268,2021-11-16T13.17.34.268,3.839,0.474,0.010,0.892
1637086654287,2021-11-16T13.17.34.287,3.858,0.474,0.011,0.892
1637086654308,2021-11-16T13.17.34.308,3.879,0.475,0.011,0.893
1637086654327,2021-11-16T13.17.34.327,3.898,0.474,0.010,0.893
1637086654346,2021-11-16T13.17.34.346,3.917,0.473,0.010,0.893
1637086654366,2021-11-16T13.17.34.366,3.937,0.474,0.012,0.893
1637086654385,2021-11-16T13.17.34.385,3.956,0.475,0.010,0.894
1637086654406,2021-11-16T13.17.34.406,3.977,0.474,0.013,0.891
1637086654425,2021-11-16T13.17.34.425,3.996,0.474,0.011,0.892
1637086654446,2021-11-16T13.17.34.446,4.017,0.473,0.011,0.893
1637086654465,2021-11-16T13.17.34.465,4.036,0.473,0.010,0.893
1637086654484,2021-11-16T13.17.34.484,4.055,0.475,0.010,0.893
1637086654504,2021-11-16T13.17.34.504,4.075,0.476,0.012,0.894
1637086654523,2021-11-16T13.17.34.523,4.094,0.474,0.010,0.893
1637086654544,2021-11-16T13.17.34.544,4.115,0.472,0.010,0.892
1637086654563,2021-11-16T13.17.34.563,4.134,0.474,0.010,0.893
1637086654583,2021-11-16T13.17.34.583,4.154,0.475,0.011,0.891
1637086654602,2021-11-16T13.17.34.602,4.173,0.474,0.010,0.891
1637086654623,2021-11-16T13.17.34.623,4.194,0.475,0.011,0.893
1637086654642,2021-11-16T13.17.34.642,4.213,0.474,0.012,0.895
1637086654661,2021-11-16T13.17.34.661,4.232,0.473,0.012,0.894
1637086654681,2021-11-16T13.17.34.681,4.252,0.475,0.010,0.892
1637086654700,2021-11-16T13.17.34.700,4.271,0.474,0.011,0.893
1637086654721,2021-11-16T13.17.34.721,4.292,0.471,0.012,0.892
1637086654740,2021-11-16T13.17.34.740,4.311,0.475,0.009,0.892
1637086654760,2021-11-16T13.17.34.760,4.331,0.474,0.008,0.891
1637086654780,2021-11-16T13.17.34.780,4.351,0.473,0.010,0.892
1637086654799,2021-11-16T13.17.34.799,4.370,0.475,0.012,0.893
1637086654819,2021-11-16T13.17.34.819,4.390,0.475,0.013,0.893
1637086654838,2021-11-16T13.17.34.838,4.409,0.473,0.012,0.892
1637086654859,2021-11-16T13.17.34.859,4.430,0.475,0.012,0.895
1637086654878,2021-11-16T13.17.34.878,4.449,0.474,0.012,0.894
1637086654898,2021-11-16T13.17.34.898,4.469,0.474,0.011,0.891
1637086654917,2021-11-16T13.17.34.917,4.488,0.474,0.010,0.893
1637086654938,2021-11-16T13.17.34.938,4.509,0.474,0.010,0.893
1637086654957,2021-11-16T13.17.34.957,4.528,0.473,0.012,0.893
1637086654976,2021-11-16T13.17.34.976,4.547,0.474,0.014,0.893
1637086654996,2021-11-16T13.17.34.996,4.567,0.476,0.011,0.896
1637086655015,2021-11-16T13.17.35.015,4.586,0.475,0.012,0.893
1637086655036,2021-11-16T13.17.35.036,4.607,0.476,0.012,0.893
1637086655055,2021-11-16T13.17.35.055,4.626,0.474,0.012,0.893
1637086655075,2021-11-16T13.17.35.075,4.646,0.473,0.012,0.894
1637086655094,2021-11-16T13.17.35.094,4.665,0.473,0.012,0.891
1637086655114,2021-11-16T13.17.35.114,4.685,0.474,0.010,0.892
1637086655134,2021-11-16T13.17.35.134,4.705,0.474,0.011,0.893
1637086655153,2021-11-16T13.17.35.153,4.724,0.475,0.011,0.894
1637086655174,2021-11-16T13.17.35.174,4.745,0.474,0.012,0.894
1637086655193,2021-11-16T13.17.35.193,4.764,0.473,0.011,0.892
1637086655213,2021-11-16T13.17.35.213,4.784,0.474,0.011,0.891
1637086655232,2021-11-16T13.17.35.232,4.803,0.475,0.012,0.892
1637086655253,2021-11-16T13.17.35.253,4.824,0.475,0.012,0.891
1637086655272,2021-11-16T13.17.35.272,4.843,0.475,0.012,0.894
1637086655291,2021-11-16T13.17.35.291,4.862,0.475,0.013,0.892
1637086655311,2021-11-16T13.17.35.311,4.882,0.475,0.012,0.892
1637086655330,2021-11-16T13.17.35.330,4.901,0.474,0.010,0.893
1637086655351,2021-11-16T13.17.35.351,4.922,0.474,0.011,0.893
1637086655370,2021-11-16T13.17.35.370,4.941,0.474,0.012,0.893
1637086655390,2021-11-16T13.17.35.390,4.961,0.475,0.011,0.893
1637086655409,2021-11-16T13.17.35.409,4.980,0.474,0.012,0.892
1637086655428,2021-11-16T13.17.35.428,4.999,0.474,0.011,0.894
1637086655449,2021-11-16T13.17.35.449,5.020,0.476,0.012,0.892
1637086655468,2021-11-16T13.17.35.468,5.039,0.475,0.011,0.893
1637086655489,2021-11-16T13.17.35.489,5.060,0.475,0.010,0.893
1637086655508,2021-11-16T13.17.35.508,5.079,0.475,0.012,0.894
1637086655528,2021-11-16T13.17.35.528,5.099,0.474,0.013,0.892
1637086655547,2021-11-16T13.17.35.547,5.118,0.474,0.012,0.893
1637086655568,2021-11-16T13.17.35.568,5.139,0.474,0.012,0.894
1637086655587,2021-11-16T13.17.35.587,5.158,0.474,0.013,0.891
1637086655606,2021-11-16T13.17.35.606,5.177,0.473,0.012,0.892
1637086655626,2021-11-16T13.17.35.626,5.197,0.474,0.013,0.894
1637086655645,2021-11-16T13.17.35.645,5.216,0.474,0.011,0.893
1637086655666,2021-11-16T13.17.35.666,5.237,0.472,0.012,0.891
1637086655685,2021-11-16T13.17.35.685,5.256,0.475,0.012,0.891
1637086655705,2021-11-16T13.17.35.705,5.276,0.476,0.012,0.895
1637086655724,2021-11-16T13.17.35.724,5.295,0.474,0.012,0.893
1637086655743,2021-11-16T13.17.35.743,5.314,0.475,0.011,0.893
1637086655764,2021-11-16T13.17.35.764,5.335,0.476,0.012,0.893
1637086655783,2021-11-16T13.17.35.783,5.354,0.473,0.011,0.893
1637086655803,2021-11-16T13.17.35.803,5.374,0.473,0.013,0.892
1637086655823,2021-11-16T13.17.35.823,5.394,0.475,0.012,0.896
1637086655843,2021-11-16T13.17.35.843,5.414,0.475,0.012,0.893
1637086655862,2021-11-16T13.17.35.862,5.433,0.474,0.011,0.892
1637086655883,2021-11-16T13.17.35.883,5.454,0.474,0.011,0.892
1637086655902,2021-11-16T13.17.35.902,5.473,0.473,0.013,0.892
1637086655921,2021-11-16T13.17.35.921,5.492,0.475,0.013,0.893
1637086655941,2021-11-16T13.17.35.941,5.512,0.475,0.011,0.894
1637086655960,2021-11-16T13.17.35.960,5.531,0.476,0.011,0.892
1637086655981,2021-11-16T13.17.35.981,5.552,0.475,0.012,0.893
1637086656000,2021-11-16T13.17.36.000,5.571,0.474,0.012,0.894
1637086656020,2021-11-16T13.17.36.020,5.591,0.474,0.012,0.892
1637086656039,2021-11-16T13.17.36.039,5.610,0.477,0.011,0.893
1637086656058,2021-11-16T13.17.36.058,5.629,0.475,0.012,0.892
1637086656079,2021-11-16T13.17.36.079,5.650,0.477,0.012,0.893
1637086656098,2021-11-16T13.17.36.098,5.669,0.475,0.013,0.894
1637086656118,2021-11-16T13.17.36.118,5.689,0.475,0.014,0.893
1637086656137,2021-11-16T13.17.36.137,5.708,0.474,0.013,0.894
1637086656158,2021-11-16T13.17.36.158,5.729,0.473,0.012,0.893
1637086656177,2021-11-16T13.17.36.177,5.748,0.475,0.012,0.891
1637086656198,2021-11-16T13.17.36.198,5.769,0.474,0.012,0.892
1637086656217,2021-11-16T13.17.36.217,5.788,0.474,0.014,0.892
1637086656236,2021-11-16T13.17.36.236,5.807,0.473,0.013,0.892
1637086656256,2021-11-16T13.17.36.256,5.827,0.474,0.013,0.891
1637086656275,2021-11-16T13.17.36.275,5.846,0.473,0.012,0.893
1637086656296,2021-11-16T13.17.36.296,5.867,0.473,0.012,0.893
1637086656315,2021-11-16T13.17.36.315,5.886,0.474,0.012,0.894
1637086656335,2021-11-16T13.17.36.335,5.906,0.474,0.013,0.895
1637086656354,2021-11-16T13.17.36.354,5.925,0.475,0.011,0.894
1637086656373,2021-11-16T13.17.36.373,5.944,0.474,0.012,0.891
1637086656394,2021-11-16T13.17.36.394,5.965,0.475,0.014,0.893
1637086656413,2021-11-16T13.17.36.413,5.984,0.475,0.013,0.894
1637086656433,2021-11-16T13.17.36.433,6.004,0.474,0.011,0.893
1637086656452,2021-11-16T13.17.36.452,6.023,0.474,0.011,0.892
1637086656473,2021-11-16T13.17.36.473,6.044,0.475,0.010,0.892
1637086656492,2021-11-16T13.17.36.492,6.063,0.475,0.013,0.893
1637086656512,2021-11-16T13.17.36.512,6.083,0.474,0.012,0.894
1637086656531,2021-11-16T13.17.36.531,6.102,0.474,0.010,0.895
1637086656551,2021-11-16T13.17.36.551,6.122,0.473,0.010,0.893
1637086656571,2021-11-16T13.17.36.571,6.142,0.475,0.012,0.892
1637086656590,2021-11-16T13.17.36.590,6.161,0.475,0.012,0.893
1637086656611,2021-11-16T13.17.36.611,6.182,0.475,0.011,0.892
1637086656630,2021-11-16T13.17.36.630,6.201,0.474,0.011,0.891
1637086656650,2021-11-16T13.17.36.650,6.221,0.475,0.010,0.893
1637086656669,2021-11-16T13.17.36.669,6.240,0.473,0.011,0.893
1637086656688,2021-11-16T13.17.36.688,6.259,0.474,0.014,0.893
1637086656709,2021-11-16T13.17.36.709,6.280,0.475,0.010,0.894
1637086656728,2021-11-16T13.17.36.728,6.299,0.472,0.011,0.894
1637086656748,2021-11-16T13.17.36.748,6.319,0.473,0.012,0.892
1637086656767,2021-11-16T13.17.36.767,6.338,0.473,0.013,0.891
1637086656788,2021-11-16T13.17.36.788,6.359,0.474,0.013,0.896
1637086656807,2021-11-16T13.17.36.807,6.378,0.474,0.011,0.895
1637086656826,2021-11-16T13.17.36.826,6.397,0.474,0.012,0.892
1637086656846,2021-11-16T13.17.36.846,6.417,0.474,0.012,0.891
1637086656865,2021-11-16T13.17.36.865,6.436,0.476,0.012,0.891
1637086656886,2021-11-16T13.17.36.886,6.457,0.475,0.013,0.891
1637086656905,2021-11-16T13.17.36.905,6.476,0.476,0.012,0.892
1637086656926,2021-11-16T13.17.36.926,6.497,0.477,0.012,0.894
1637086656945,2021-11-16T13.17.36.945,6.516,0.474,0.012,0.893
1637086656965,2021-11-16T13.17.36.965,6.536,0.475,0.013,0.892
1637086656984,2021-11-16T13.17.36.984,6.555,0.474,0.011,0.893
1637086657003,2021-11-16T13.17.37.003,6.574,0.473,0.012,0.892
1637086657024,2021-11-16T13.17.37.024,6.595,0.474,0.012,0.892
1637086657043,2021-11-16T13.17.37.043,6.614,0.474,0.012,0.894
1637086657063,2021-11-16T13.17.37.063,6.634,0.475,0.011,0.894
1637086657082,2021-11-16T13.17.37.082,6.653,0.474,0.012,0.893
1637086657103,2021-11-16T13.17.37.103,6.674,0.473,0.013,0.891
1637086657122,2021-11-16T13.17.37.122,6.693,0.475,0.012,0.892
1637086657141,2021-11-16T13.17.37.141,6.712,0.474,0.012,0.891
1637086657161,2021-11-16T13.17.37.161,6.732,0.473,0.013,0.891
1637086657180,2021-11-16T13.17.37.180,6.751,0.474,0.011,0.891
1637086657201,2021-11-16T13.17.37.201,6.772,0.474,0.011,0.892
1637086657220,2021-11-16T13.17.37.220,6.791,0.475,0.011,0.893
1637086657240,2021-11-16T13.17.37.240,6.811,0.473,0.012,0.893
1637086657260,2021-11-16T13.17.37.260,6.831,0.475,0.011,0.893
1637086657280,2021-11-16T13.17.37.280,6.851,0.475,0.012,0.892
1637086657299,2021-11-16T13.17.37.299,6.870,0.475,0.012,0.891
1637086657318,2021-11-16T13.17.37.318,6.889,0.476,0.011,0.891
1637086657339,2021-11-16T13.17.37.339,6.910,0.475,0.011,0.892
1637086657358,2021-11-16T13.17.37.358,6.929,0.475,0.012,0.891
1637086657378,2021-11-16T13.17.37.378,6.949,0.475,0.013,0.892
1637086657397,2021-11-16T13.17.37.397,6.968,0.475,0.012,0.893
1637086657418,2021-11-16T13.17.37.418,6.989,0.475,0.011,0.891
1637086657437,2021-11-16T13.17.37.437,7.008,0.475,0.011,0.893
1637086657456,2021-11-16T13.17.37.456,7.027,0.476,0.011,0.892
1637086657476,2021-11-16T13.17.37.476,7.047,0.473,0.010,0.892
1637086657495,2021-11-16T13.17.37.495,7.066,0.473,0.010,0.893
1637086657516,2021-11-16T13.17.37.516,7.087,0.475,0.011,0.893
1637086657535,2021-11-16T13.17.37.535,7.106,0.476,0.011,0.891
1637086657555,2021-11-16T13.17.37.555,7.126,0.475,0.011,0.892
1637086657574,2021-11-16T13.17.37.574,7.145,0.475,0.012,0.891
1637086657594,2021-11-16T13.17.37.594,7.165,0.476,0.014,0.892
1637086657614,2021-11-16T13.17.37.614,7.185,0.477,0.012,0.893
1637086657633,2021-11-16T13.17.37.633,7.204,0.477,0.011,0.894
1637086657654,2021-11-16T13.17.37.654,7.225,0.476,0.014,0.892
1637086657673,2021-11-16T13.17.37.673,7.244,0.477,0.012,0.892
1637086657693,2021-11-16T13.17.37.693,7.264,0.475,0.012,0.894
1637086657712,2021-11-16T13.17.37.712,7.283,0.476,0.010,0.894
1637086657733,2021-11-16T13.17.37.733,7.304,0.475,0.010,0.892
1637086657752,2021-11-16T13.17.37.752,7.323,0.477,0.013,0.892
1637086657771,2021-11-16T13.17.37.771,7.342,0.475,0.013,0.893
1637086657791,2021-11-16T13.17.37.791,7.362,0.476,0.011,0.891
