epoc (ms),timestamp (-0400),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1626372269912,2021-07-15T14.04.29.912,2.913,0.183,7.622,-0.061
1626372269931,2021-07-15T14.04.29.931,2.932,0.122,7.439,-0.183
1626372269952,2021-07-15T14.04.29.952,2.953,-0.061,7.317,-0.793
1626372269971,2021-07-15T14.04.29.971,2.972,-0.549,6.585,-0.854
1626372269991,2021-07-15T14.04.29.991,2.992,-0.549,6.159,-0.427
1626372270010,2021-07-15T14.04.30.010,3.011,-0.549,5.305,-0.427
1626372270031,2021-07-15T14.04.30.031,3.032,-0.976,4.695,-0.671
1626372270050,2021-07-15T14.04.30.050,3.051,-1.037,4.268,-0.671
1626372270069,2021-07-15T14.04.30.069,3.070,-0.488,2.988,-0.366
1626372270090,2021-07-15T14.04.30.090,3.091,-0.732,1.524,-0.366
1626372270109,2021-07-15T14.04.30.109,3.110,-1.707,0.671,-0.671
1626372270129,2021-07-15T14.04.30.129,3.130,-1.829,-0.122,-0.244
1626372270148,2021-07-15T14.04.30.148,3.149,-0.976,-1.829,-0.122
1626372270169,2021-07-15T14.04.30.169,3.170,-0.366,-3.598,0.244
1626372270188,2021-07-15T14.04.30.188,3.189,-0.305,-4.268,0.793
1626372270208,2021-07-15T14.04.30.208,3.209,-0.732,-4.878,0.061
1626372270227,2021-07-15T14.04.30.227,3.228,-0.549,-5.183,-0.061
1626372270246,2021-07-15T14.04.30.246,3.247,0.915,-5.610,0.000
1626372270267,2021-07-15T14.04.30.267,3.268,2.073,-6.463,0.366
1626372270286,2021-07-15T14.04.30.286,3.287,2.622,-6.890,0.671
1626372270306,2021-07-15T14.04.30.306,3.307,3.171,-7.378,0.793
1626372270325,2021-07-15T14.04.30.325,3.326,3.293,-7.622,0.671
1626372270346,2021-07-15T14.04.30.346,3.347,3.232,-7.561,0.671
1626372270365,2021-07-15T14.04.30.365,3.366,2.683,-7.134,0.366
1626372270384,2021-07-15T14.04.30.384,3.385,2.256,-6.341,0.183
1626372270404,2021-07-15T14.04.30.404,3.405,2.073,-6.220,0.183
1626372270423,2021-07-15T14.04.30.423,3.424,1.402,-5.915,-0.061
1626372270444,2021-07-15T14.04.30.444,3.445,1.402,-6.280,0.183
1626372270463,2021-07-15T14.04.30.463,3.464,1.098,-6.220,0.183
1626372270484,2021-07-15T14.04.30.484,3.485,0.488,-5.976,-0.122
1626372270503,2021-07-15T14.04.30.503,3.504,-0.122,-5.671,-0.183
1626372270523,2021-07-15T14.04.30.523,3.524,-0.122,-5.671,-0.183
1626372270542,2021-07-15T14.04.30.542,3.543,-0.061,-5.915,-0.183
1626372270561,2021-07-15T14.04.30.561,3.562,0.183,-5.915,-0.244
1626372270582,2021-07-15T14.04.30.582,3.583,0.366,-5.976,0.000
1626372270601,2021-07-15T14.04.30.601,3.602,0.244,-5.976,0.183
1626372270621,2021-07-15T14.04.30.621,3.622,0.671,-6.280,0.122
1626372270640,2021-07-15T14.04.30.640,3.641,0.854,-6.890,0.122
1626372270661,2021-07-15T14.04.30.661,3.662,0.549,-7.317,0.000
1626372270680,2021-07-15T14.04.30.680,3.681,0.488,-7.561,-0.244
1626372270699,2021-07-15T14.04.30.699,3.700,0.854,-7.744,-0.122
1626372270719,2021-07-15T14.04.30.719,3.720,0.793,-8.110,0.061
1626372270738,2021-07-15T14.04.30.738,3.739,0.183,-8.415,-0.244
1626372270759,2021-07-15T14.04.30.759,3.760,0.122,-8.780,-0.183
1626372270778,2021-07-15T14.04.30.778,3.779,0.305,-8.963,0.000
1626372270798,2021-07-15T14.04.30.798,3.799,0.000,-9.085,0.061
1626372270818,2021-07-15T14.04.30.818,3.819,0.000,-9.268,0.183
1626372270838,2021-07-15T14.04.30.838,3.839,0.000,-9.573,0.122
1626372270857,2021-07-15T14.04.30.857,3.858,-0.244,-10.000,-0.061
1626372270876,2021-07-15T14.04.30.876,3.877,-0.610,-10.610,-0.366
1626372270897,2021-07-15T14.04.30.897,3.898,-0.793,-11.524,-0.671
1626372270916,2021-07-15T14.04.30.916,3.917,-0.488,-12.561,-0.915
1626372270936,2021-07-15T14.04.30.936,3.937,-0.244,-14.329,-1.220
1626372270955,2021-07-15T14.04.30.955,3.956,0.854,-17.561,-1.280
1626372270976,2021-07-15T14.04.30.976,3.977,2.561,-20.854,-1.280
1626372270995,2021-07-15T14.04.30.995,3.996,4.329,-23.415,-1.098
1626372271014,2021-07-15T14.04.31.014,4.015,6.098,-24.817,-1.280
1626372271034,2021-07-15T14.04.31.034,4.035,10.549,-27.439,-0.549
1626372271053,2021-07-15T14.04.31.053,4.054,24.695,-34.146,1.829
1626372271074,2021-07-15T14.04.31.074,4.075,43.171,-52.317,4.756
1626372271093,2021-07-15T14.04.31.093,4.094,51.463,-77.927,11.951
1626372271113,2021-07-15T14.04.31.113,4.114,51.768,-99.634,4.329
1626372271132,2021-07-15T14.04.31.132,4.133,50.061,-61.341,-7.805
1626372271153,2021-07-15T14.04.31.153,4.154,32.927,-40.366,-9.634
1626372271172,2021-07-15T14.04.31.172,4.173,21.524,-33.293,-3.841
1626372271191,2021-07-15T14.04.31.191,4.192,11.890,-19.878,2.561
1626372271212,2021-07-15T14.04.31.212,4.213,8.841,-14.512,3.780
1626372271231,2021-07-15T14.04.31.231,4.232,5.183,-12.012,5.305
1626372271251,2021-07-15T14.04.31.251,4.252,4.146,-10.122,5.122
1626372271270,2021-07-15T14.04.31.270,4.271,3.415,-9.024,4.024
1626372271291,2021-07-15T14.04.31.291,4.292,3.293,-10.976,3.963
1626372271310,2021-07-15T14.04.31.310,4.311,5.061,-12.805,4.329
1626372271329,2021-07-15T14.04.31.329,4.330,-3.963,-15.244,6.890
1626372271349,2021-07-15T14.04.31.349,4.350,-15.488,-18.659,10.793
1626372271368,2021-07-15T14.04.31.368,4.369,-18.110,-22.256,13.354
1626372271389,2021-07-15T14.04.31.389,4.390,-14.756,-29.146,13.659
1626372271408,2021-07-15T14.04.31.408,4.409,-14.207,-35.000,13.049
1626372271428,2021-07-15T14.04.31.428,4.429,-14.146,-36.707,14.451
1626372271447,2021-07-15T14.04.31.447,4.448,-10.976,-41.951,16.768
1626372271468,2021-07-15T14.04.31.468,4.469,-9.268,-46.037,19.268
1626372271487,2021-07-15T14.04.31.487,4.488,-9.756,-45.915,22.134
1626372271506,2021-07-15T14.04.31.506,4.507,-10.000,-43.354,23.293
1626372271527,2021-07-15T14.04.31.527,4.528,-9.146,-38.659,21.341
1626372271546,2021-07-15T14.04.31.546,4.547,-7.012,-32.805,16.646
1626372271566,2021-07-15T14.04.31.566,4.567,-4.756,-25.000,11.585
1626372271585,2021-07-15T14.04.31.585,4.586,-1.402,-14.878,5.244
1626372271606,2021-07-15T14.04.31.606,4.607,3.476,-1.951,-2.622
1626372271625,2021-07-15T14.04.31.625,4.626,7.744,12.622,-9.268
1626372271644,2021-07-15T14.04.31.644,4.645,8.049,23.598,-12.378
1626372271664,2021-07-15T14.04.31.664,4.665,6.159,25.488,-12.927
1626372271683,2021-07-15T14.04.31.683,4.684,5.000,19.878,-11.890
1626372271704,2021-07-15T14.04.31.704,4.705,4.268,14.207,-9.390
1626372271723,2021-07-15T14.04.31.723,4.724,1.951,8.963,-4.756
1626372271743,2021-07-15T14.04.31.743,4.744,-0.305,3.841,-0.427
1626372271762,2021-07-15T14.04.31.762,4.763,-0.976,-0.427,1.585
1626372271781,2021-07-15T14.04.31.781,4.782,-1.098,-3.598,2.073
1626372271802,2021-07-15T14.04.31.802,4.803,-1.341,-5.427,2.439
1626372271821,2021-07-15T14.04.31.821,4.822,-1.220,-4.207,2.500
1626372271841,2021-07-15T14.04.31.841,4.842,-0.671,0.122,1.341
1626372271861,2021-07-15T14.04.31.861,4.862,0.976,7.256,-1.402
1626372271881,2021-07-15T14.04.31.881,4.882,3.293,16.829,-5.549
1626372271900,2021-07-15T14.04.31.900,4.901,6.280,27.500,-9.695
1626372271921,2021-07-15T14.04.31.921,4.922,8.841,38.293,-13.659
1626372271940,2021-07-15T14.04.31.940,4.941,10.427,46.707,-17.134
1626372271959,2021-07-15T14.04.31.959,4.960,10.793,51.098,-18.963
1626372271979,2021-07-15T14.04.31.979,4.980,13.415,50.488,-20.305
1626372271998,2021-07-15T14.04.31.998,4.999,21.585,43.963,-21.768
1626372272019,2021-07-15T14.04.32.019,5.020,24.329,37.927,-21.037
1626372272038,2021-07-15T14.04.32.038,5.039,21.463,37.195,-19.146
1626372272058,2021-07-15T14.04.32.058,5.059,25.976,30.061,-16.768
1626372272077,2021-07-15T14.04.32.077,5.078,-3.171,18.293,-12.317
1626372272096,2021-07-15T14.04.32.096,5.097,-5.000,11.951,-7.561
1626372272117,2021-07-15T14.04.32.117,5.118,-2.744,5.854,-2.317
1626372272136,2021-07-15T14.04.32.136,5.137,-3.293,3.476,1.524
1626372272156,2021-07-15T14.04.32.156,5.157,-4.268,4.695,2.256
1626372272175,2021-07-15T14.04.32.175,5.176,-3.659,5.488,0.549
1626372272196,2021-07-15T14.04.32.196,5.197,-1.646,4.756,-1.341
1626372272215,2021-07-15T14.04.32.215,5.216,-0.610,4.268,-2.378
1626372272236,2021-07-15T14.04.32.236,5.237,-0.732,3.963,-2.744
1626372272255,2021-07-15T14.04.32.255,5.256,-1.585,3.476,-2.256
1626372272274,2021-07-15T14.04.32.274,5.275,-1.524,3.110,-1.524
1626372272294,2021-07-15T14.04.32.294,5.295,-0.427,3.537,-0.244
1626372272313,2021-07-15T14.04.32.313,5.314,0.061,3.598,0.305
1626372272334,2021-07-15T14.04.32.334,5.335,0.061,2.622,0.000
1626372272353,2021-07-15T14.04.32.353,5.354,-1.220,2.195,-0.427
1626372272373,2021-07-15T14.04.32.373,5.374,-2.927,1.951,-0.793
1626372272392,2021-07-15T14.04.32.392,5.393,-3.841,1.402,-1.280
1626372272411,2021-07-15T14.04.32.411,5.412,-3.841,1.951,-0.427
1626372272432,2021-07-15T14.04.32.432,5.433,-3.902,3.232,0.915
1626372272451,2021-07-15T14.04.32.451,5.452,-4.451,2.988,0.000
1626372272471,2021-07-15T14.04.32.471,5.472,-5.366,2.195,-1.341
1626372272490,2021-07-15T14.04.32.490,5.491,-6.585,1.951,-1.585
1626372272511,2021-07-15T14.04.32.511,5.512,-6.402,2.744,-0.915
1626372272530,2021-07-15T14.04.32.530,5.531,-9.207,2.927,-0.305
1626372272550,2021-07-15T14.04.32.550,5.551,-13.659,4.512,0.305
1626372272569,2021-07-15T14.04.32.569,5.570,-13.171,8.659,1.402
1626372272589,2021-07-15T14.04.32.589,5.590,-8.780,10.122,1.402
1626372272609,2021-07-15T14.04.32.609,5.610,-4.695,8.232,0.549
1626372272628,2021-07-15T14.04.32.628,5.629,-2.622,5.305,0.305
1626372272649,2021-07-15T14.04.32.649,5.650,-1.037,3.354,0.061
1626372272668,2021-07-15T14.04.32.668,5.669,-0.183,2.683,-0.427
1626372272688,2021-07-15T14.04.32.688,5.689,0.732,1.463,-0.854
1626372272707,2021-07-15T14.04.32.707,5.708,1.463,0.915,-0.854
1626372272726,2021-07-15T14.04.32.726,5.727,0.793,1.646,-0.854
1626372272747,2021-07-15T14.04.32.747,5.748,-0.854,3.354,-0.610
1626372272766,2021-07-15T14.04.32.766,5.767,-2.012,5.305,-0.122
1626372272786,2021-07-15T14.04.32.786,5.787,-2.073,6.098,0.305
1626372272805,2021-07-15T14.04.32.805,5.806,-1.707,6.220,0.732
1626372272826,2021-07-15T14.04.32.826,5.827,-0.305,5.427,0.854
1626372272845,2021-07-15T14.04.32.845,5.846,1.707,4.146,0.549
1626372272865,2021-07-15T14.04.32.865,5.866,4.695,1.646,-0.488
1626372272884,2021-07-15T14.04.32.884,5.885,9.207,-2.988,-2.134
1626372272903,2021-07-15T14.04.32.903,5.904,12.805,-7.073,-1.707
1626372272924,2021-07-15T14.04.32.924,5.925,13.293,-7.988,-0.915
1626372272943,2021-07-15T14.04.32.943,5.944,13.049,-11.220,-1.402
1626372272964,2021-07-15T14.04.32.964,5.965,12.805,-17.134,-0.427
1626372272983,2021-07-15T14.04.32.983,5.984,11.890,-17.805,2.744
1626372273003,2021-07-15T14.04.33.003,6.004,11.159,-12.988,4.878
1626372273022,2021-07-15T14.04.33.022,6.023,10.183,-9.878,5.610
1626372273041,2021-07-15T14.04.33.041,6.042,6.768,-9.634,6.768
1626372273062,2021-07-15T14.04.33.062,6.063,-4.329,-14.939,8.963
1626372273081,2021-07-15T14.04.33.081,6.082,-18.293,-26.220,16.463
1626372273101,2021-07-15T14.04.33.101,6.102,-28.476,-39.695,24.878
1626372273120,2021-07-15T14.04.33.120,6.121,-29.451,-56.829,34.573
1626372273141,2021-07-15T14.04.33.141,6.142,-31.220,-79.085,39.512
1626372273160,2021-07-15T14.04.33.160,6.161,-62.622,-124.939,45.000
1626372273180,2021-07-15T14.04.33.180,6.181,-102.988,-111.829,48.354
1626372273199,2021-07-15T14.04.33.199,6.200,-134.146,-27.866,31.890
1626372273218,2021-07-15T14.04.33.218,6.219,-150.976,34.817,4.695
1626372273239,2021-07-15T14.04.33.239,6.240,-83.171,10.244,-15.671
1626372273258,2021-07-15T14.04.33.258,6.259,37.744,-15.000,-65.183
1626372273278,2021-07-15T14.04.33.278,6.279,46.280,-1.037,-97.012
1626372273298,2021-07-15T14.04.33.298,6.299,12.744,-17.012,-100.244
1626372273318,2021-07-15T14.04.33.318,6.319,13.476,-22.012,-77.195
1626372273337,2021-07-15T14.04.33.337,6.338,9.268,-18.110,-35.915
1626372273356,2021-07-15T14.04.33.356,6.357,9.756,-13.963,6.220
1626372273377,2021-07-15T14.04.33.377,6.378,10.183,-9.817,35.854
1626372273396,2021-07-15T14.04.33.396,6.397,2.866,-9.085,48.415
1626372273416,2021-07-15T14.04.33.416,6.417,-13.963,-4.512,51.524
1626372273435,2021-07-15T14.04.33.435,6.436,2.866,-11.646,42.439
1626372273456,2021-07-15T14.04.33.456,6.457,176.585,31.585,-3.780
1626372273475,2021-07-15T14.04.33.475,6.476,4.451,148.963,-50.488
1626372273495,2021-07-15T14.04.33.495,6.496,25.915,140.366,-46.341
1626372273514,2021-07-15T14.04.33.514,6.515,64.207,91.524,-39.024
1626372273533,2021-07-15T14.04.33.533,6.534,59.268,56.646,-26.220
1626372273554,2021-07-15T14.04.33.554,6.555,18.537,24.268,-12.073
1626372273573,2021-07-15T14.04.33.573,6.574,7.256,18.902,-3.902
1626372273593,2021-07-15T14.04.33.593,6.594,-1.768,17.988,-0.549
1626372273612,2021-07-15T14.04.33.612,6.613,-12.317,10.793,-1.159
1626372273633,2021-07-15T14.04.33.633,6.634,-7.866,10.610,-7.256
1626372273652,2021-07-15T14.04.33.652,6.653,-6.402,14.085,-10.000
1626372273671,2021-07-15T14.04.33.671,6.672,-7.744,15.549,-7.622
1626372273692,2021-07-15T14.04.33.692,6.693,-6.524,12.805,-2.195
1626372273711,2021-07-15T14.04.33.711,6.712,-4.451,9.451,-0.915
1626372273731,2021-07-15T14.04.33.731,6.732,-2.378,4.085,-2.256
1626372273750,2021-07-15T14.04.33.750,6.751,-1.707,0.244,-3.232
1626372273771,2021-07-15T14.04.33.771,6.772,-2.012,-0.549,-3.232
1626372273790,2021-07-15T14.04.33.790,6.791,-0.976,-0.549,-3.049
1626372273810,2021-07-15T14.04.33.810,6.811,-0.976,1.280,-2.073
1626372273829,2021-07-15T14.04.33.829,6.830,-1.402,2.744,-0.610
1626372273848,2021-07-15T14.04.33.848,6.849,-1.098,3.049,0.122
1626372273869,2021-07-15T14.04.33.869,6.870,-1.037,2.988,0.244
1626372273888,2021-07-15T14.04.33.888,6.889,-0.793,2.500,0.488
1626372273908,2021-07-15T14.04.33.908,6.909,0.000,1.463,0.366
1626372273927,2021-07-15T14.04.33.927,6.928,0.000,1.037,0.061
1626372273948,2021-07-15T14.04.33.948,6.949,-0.427,1.220,-0.061
1626372273967,2021-07-15T14.04.33.967,6.968,-0.427,0.915,-0.122
1626372273986,2021-07-15T14.04.33.986,6.987,-0.671,1.402,0.305
1626372274007,2021-07-15T14.04.34.007,7.008,-0.793,2.622,1.037
1626372274026,2021-07-15T14.04.34.026,7.027,-0.488,3.171,1.220
1626372274046,2021-07-15T14.04.34.046,7.047,0.427,1.829,1.463
1626372274065,2021-07-15T14.04.34.065,7.066,1.524,0.488,1.341
