epoc (ms),timestamp (-0400),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1632151855242,2021-09-20T11.30.55.242,1.242,0.122,0.366,0.244
1632151855262,2021-09-20T11.30.55.262,1.262,0.183,0.305,0.183
1632151855281,2021-09-20T11.30.55.281,1.281,0.061,0.122,0.061
1632151855302,2021-09-20T11.30.55.302,1.302,-0.061,0.122,0.122
1632151855321,2021-09-20T11.30.55.321,1.321,-0.061,0.183,0.305
1632151855342,2021-09-20T11.30.55.342,1.342,-0.061,0.183,0.366
1632151855361,2021-09-20T11.30.55.361,1.361,-0.183,0.244,0.305
1632151855380,2021-09-20T11.30.55.380,1.380,-0.122,0.244,0.305
1632151855400,2021-09-20T11.30.55.400,1.400,-0.061,0.305,0.305
1632151855419,2021-09-20T11.30.55.419,1.419,0.000,0.366,0.366
1632151855440,2021-09-20T11.30.55.440,1.440,0.122,0.427,0.366
1632151855459,2021-09-20T11.30.55.459,1.459,0.122,0.366,0.305
1632151855479,2021-09-20T11.30.55.479,1.479,0.000,0.427,0.305
1632151855498,2021-09-20T11.30.55.498,1.498,0.000,0.305,0.305
1632151855519,2021-09-20T11.30.55.519,1.519,-0.061,0.061,0.305
1632151855538,2021-09-20T11.30.55.538,1.538,-0.122,0.000,0.305
1632151855558,2021-09-20T11.30.55.558,1.558,-0.122,-0.061,0.366
1632151855577,2021-09-20T11.30.55.577,1.577,-0.183,0.000,0.366
1632151855598,2021-09-20T11.30.55.598,1.598,-0.183,0.000,0.366
1632151855617,2021-09-20T11.30.55.617,1.617,-0.061,0.122,0.305
1632151855636,2021-09-20T11.30.55.636,1.636,-0.061,0.061,0.244
1632151855656,2021-09-20T11.30.55.656,1.656,0.000,0.061,0.305
1632151855676,2021-09-20T11.30.55.676,1.676,-0.183,0.122,0.488
1632151855696,2021-09-20T11.30.55.696,1.696,-0.305,0.183,0.488
1632151855715,2021-09-20T11.30.55.715,1.715,-0.122,0.305,0.366
1632151855736,2021-09-20T11.30.55.736,1.736,-0.061,0.366,0.366
1632151855755,2021-09-20T11.30.55.755,1.755,-0.183,0.305,0.427
1632151855775,2021-09-20T11.30.55.775,1.775,-0.122,0.244,0.366
1632151855794,2021-09-20T11.30.55.794,1.794,-0.183,0.305,0.427
1632151855815,2021-09-20T11.30.55.815,1.815,-0.244,0.366,0.427
1632151855834,2021-09-20T11.30.55.834,1.834,-0.122,0.366,0.366
1632151855853,2021-09-20T11.30.55.853,1.853,-0.122,0.244,0.305
1632151855873,2021-09-20T11.30.55.873,1.873,-0.183,0.122,0.366
1632151855892,2021-09-20T11.30.55.892,1.892,-0.244,0.061,0.366
1632151855913,2021-09-20T11.30.55.913,1.913,-0.061,0.061,0.305
1632151855932,2021-09-20T11.30.55.932,1.932,-0.244,-0.061,0.366
1632151855952,2021-09-20T11.30.55.952,1.952,-0.244,-0.061,0.366
1632151855971,2021-09-20T11.30.55.971,1.971,-0.061,0.000,0.305
1632151855992,2021-09-20T11.30.55.992,1.992,-0.183,0.122,0.305
1632151856011,2021-09-20T11.30.56.011,2.011,-0.305,0.000,0.305
1632151856031,2021-09-20T11.30.56.031,2.031,-0.183,-0.122,0.244
1632151856051,2021-09-20T11.30.56.051,2.051,-0.061,-0.061,0.244
1632151856071,2021-09-20T11.30.56.071,2.071,-0.122,0.000,0.244
1632151856090,2021-09-20T11.30.56.090,2.090,-0.244,0.000,0.366
1632151856109,2021-09-20T11.30.56.109,2.109,-0.183,0.061,0.305
1632151856130,2021-09-20T11.30.56.130,2.130,-0.122,0.183,0.305
1632151856149,2021-09-20T11.30.56.149,2.149,0.000,0.305,0.183
1632151856169,2021-09-20T11.30.56.169,2.169,0.000,0.244,0.122
1632151856188,2021-09-20T11.30.56.188,2.188,0.000,0.183,0.183
1632151856209,2021-09-20T11.30.56.209,2.209,0.122,0.183,0.244
1632151856228,2021-09-20T11.30.56.228,2.228,0.061,0.244,0.305
1632151856248,2021-09-20T11.30.56.248,2.248,-0.122,0.183,0.427
1632151856267,2021-09-20T11.30.56.267,2.267,-0.305,0.122,0.549
1632151856288,2021-09-20T11.30.56.288,2.288,-0.183,0.122,0.427
1632151856307,2021-09-20T11.30.56.307,2.307,-0.061,0.183,0.244
1632151856326,2021-09-20T11.30.56.326,2.326,-0.183,0.122,0.427
1632151856346,2021-09-20T11.30.56.346,2.346,-0.122,0.061,0.427
1632151856365,2021-09-20T11.30.56.365,2.365,0.000,0.122,0.366
1632151856386,2021-09-20T11.30.56.386,2.386,-0.061,0.183,0.427
1632151856405,2021-09-20T11.30.56.405,2.405,-0.122,0.183,0.427
1632151856426,2021-09-20T11.30.56.426,2.426,-0.183,0.183,0.427
1632151856445,2021-09-20T11.30.56.445,2.445,-0.183,0.183,0.427
1632151856465,2021-09-20T11.30.56.465,2.465,-0.122,0.183,0.366
1632151856484,2021-09-20T11.30.56.484,2.484,-0.061,0.122,0.244
1632151856505,2021-09-20T11.30.56.505,2.505,-0.061,0.122,0.244
1632151856524,2021-09-20T11.30.56.524,2.524,-0.061,0.000,0.305
1632151856544,2021-09-20T11.30.56.544,2.544,-0.183,0.061,0.305
1632151856563,2021-09-20T11.30.56.563,2.563,-0.122,0.122,0.366
1632151856582,2021-09-20T11.30.56.582,2.582,-0.061,0.122,0.305
1632151856603,2021-09-20T11.30.56.603,2.603,-0.061,0.122,0.244
1632151856622,2021-09-20T11.30.56.622,2.622,-0.061,0.122,0.244
1632151856642,2021-09-20T11.30.56.642,2.642,0.000,0.183,0.305
1632151856661,2021-09-20T11.30.56.661,2.661,-0.122,0.183,0.488
1632151856682,2021-09-20T11.30.56.682,2.682,-0.183,0.183,0.488
1632151856701,2021-09-20T11.30.56.701,2.701,-0.122,0.183,0.305
1632151856721,2021-09-20T11.30.56.721,2.721,0.183,0.305,0.183
1632151856740,2021-09-20T11.30.56.740,2.740,0.061,0.244,0.305
1632151856761,2021-09-20T11.30.56.761,2.761,0.000,0.183,0.366
1632151856780,2021-09-20T11.30.56.780,2.780,-0.061,0.244,0.427
1632151856799,2021-09-20T11.30.56.799,2.799,0.061,0.244,0.305
1632151856820,2021-09-20T11.30.56.820,2.820,0.000,0.244,0.244
1632151856839,2021-09-20T11.30.56.839,2.839,-0.122,0.061,0.305
1632151856859,2021-09-20T11.30.56.859,2.859,-0.183,0.000,0.366
1632151856878,2021-09-20T11.30.56.878,2.878,-0.183,0.183,0.366
1632151856899,2021-09-20T11.30.56.899,2.899,-0.061,0.183,0.305
1632151856918,2021-09-20T11.30.56.918,2.918,-0.061,0.122,0.366
1632151856938,2021-09-20T11.30.56.938,2.938,-0.122,0.061,0.366
1632151856957,2021-09-20T11.30.56.957,2.957,-0.244,0.000,0.366
1632151856978,2021-09-20T11.30.56.978,2.978,-0.122,0.122,0.305
1632151856997,2021-09-20T11.30.56.997,2.997,0.183,0.244,0.183
1632151857016,2021-09-20T11.30.57.016,3.016,0.122,0.305,0.305
1632151857036,2021-09-20T11.30.57.036,3.036,-0.122,0.183,0.366
1632151857055,2021-09-20T11.30.57.055,3.055,-0.122,0.183,0.305
1632151857076,2021-09-20T11.30.57.076,3.076,0.000,0.244,0.305
1632151857095,2021-09-20T11.30.57.095,3.095,0.183,0.244,0.183
1632151857115,2021-09-20T11.30.57.115,3.115,-0.061,0.366,0.244
1632151857135,2021-09-20T11.30.57.135,3.135,-0.061,0.366,0.244
1632151857155,2021-09-20T11.30.57.155,3.155,0.183,0.305,0.183
1632151857174,2021-09-20T11.30.57.174,3.174,0.000,0.122,0.305
1632151857195,2021-09-20T11.30.57.195,3.195,-0.183,0.000,0.366
1632151857214,2021-09-20T11.30.57.214,3.214,0.000,0.183,0.244
1632151857234,2021-09-20T11.30.57.234,3.234,0.061,0.305,0.183
1632151857253,2021-09-20T11.30.57.253,3.253,0.000,0.244,0.244
1632151857272,2021-09-20T11.30.57.272,3.272,-0.061,0.122,0.366
1632151857293,2021-09-20T11.30.57.293,3.293,-0.122,0.122,0.366
1632151857312,2021-09-20T11.30.57.312,3.312,0.000,0.366,0.244
1632151857332,2021-09-20T11.30.57.332,3.332,0.061,0.366,0.183
1632151857351,2021-09-20T11.30.57.351,3.351,0.061,0.366,0.244
1632151857372,2021-09-20T11.30.57.372,3.372,-0.122,0.427,0.366
1632151857391,2021-09-20T11.30.57.391,3.391,-0.122,0.366,0.366
1632151857411,2021-09-20T11.30.57.411,3.411,-0.061,0.305,0.244
1632151857430,2021-09-20T11.30.57.430,3.430,0.000,0.244,0.244
1632151857451,2021-09-20T11.30.57.451,3.451,0.000,0.183,0.244
1632151857470,2021-09-20T11.30.57.470,3.470,-0.061,0.244,0.366
1632151857489,2021-09-20T11.30.57.489,3.489,-0.244,0.244,0.488
1632151857510,2021-09-20T11.30.57.510,3.510,-0.244,0.305,0.488
1632151857529,2021-09-20T11.30.57.529,3.529,-0.305,0.305,0.427
1632151857549,2021-09-20T11.30.57.549,3.549,-0.183,0.427,0.488
1632151857568,2021-09-20T11.30.57.568,3.568,0.000,0.488,0.366
1632151857589,2021-09-20T11.30.57.589,3.589,0.061,0.305,0.244
1632151857608,2021-09-20T11.30.57.608,3.608,0.000,0.183,0.305
1632151857628,2021-09-20T11.30.57.628,3.628,-0.122,0.183,0.305
1632151857647,2021-09-20T11.30.57.647,3.647,-0.122,0.244,0.305
1632151857668,2021-09-20T11.30.57.668,3.668,0.061,0.244,0.183
1632151857687,2021-09-20T11.30.57.687,3.687,0.183,0.305,0.122
1632151857707,2021-09-20T11.30.57.707,3.707,0.000,0.244,0.122
1632151857726,2021-09-20T11.30.57.726,3.726,-0.183,0.000,0.305
1632151857745,2021-09-20T11.30.57.745,3.745,-0.122,-0.183,0.305
1632151857766,2021-09-20T11.30.57.766,3.766,-0.061,-0.122,0.244
1632151857785,2021-09-20T11.30.57.785,3.785,-0.122,-0.122,0.366
1632151857805,2021-09-20T11.30.57.805,3.805,-0.305,0.000,0.427
1632151857824,2021-09-20T11.30.57.824,3.824,-0.122,-0.061,0.366
1632151857845,2021-09-20T11.30.57.845,3.845,0.000,0.000,0.183
1632151857864,2021-09-20T11.30.57.864,3.864,0.061,0.000,0.122
1632151857885,2021-09-20T11.30.57.885,3.885,-0.061,0.000,0.183
1632151857904,2021-09-20T11.30.57.904,3.904,-0.183,0.000,0.305
1632151857924,2021-09-20T11.30.57.924,3.924,-0.244,0.122,0.427
1632151857943,2021-09-20T11.30.57.943,3.943,-0.305,0.122,0.488
1632151857962,2021-09-20T11.30.57.962,3.962,-0.244,0.061,0.366
1632151857983,2021-09-20T11.30.57.983,3.983,0.000,0.061,0.183
1632151858002,2021-09-20T11.30.58.002,4.002,-0.061,0.000,0.183
1632151858022,2021-09-20T11.30.58.022,4.022,-0.183,0.122,0.427
1632151858041,2021-09-20T11.30.58.041,4.041,-0.427,0.061,0.671
1632151858062,2021-09-20T11.30.58.062,4.062,-0.427,0.061,0.610
1632151858081,2021-09-20T11.30.58.081,4.081,-0.061,0.122,0.244
1632151858101,2021-09-20T11.30.58.101,4.101,0.122,0.122,0.122
1632151858120,2021-09-20T11.30.58.120,4.120,-0.061,0.183,0.244
1632151858141,2021-09-20T11.30.58.141,4.141,-0.183,0.305,0.427
1632151858160,2021-09-20T11.30.58.160,4.160,-0.305,0.305,0.610
1632151858179,2021-09-20T11.30.58.179,4.179,-0.244,0.183,0.610
1632151858199,2021-09-20T11.30.58.199,4.199,0.061,0.061,0.488
1632151858218,2021-09-20T11.30.58.218,4.218,-0.122,0.061,0.610
1632151858239,2021-09-20T11.30.58.239,4.239,-0.488,0.000,0.793
1632151858258,2021-09-20T11.30.58.258,4.258,-0.305,-0.244,0.549
1632151858279,2021-09-20T11.30.58.279,4.279,-0.061,-0.305,0.183
1632151858298,2021-09-20T11.30.58.298,4.298,0.000,-0.183,0.000
1632151858318,2021-09-20T11.30.58.318,4.318,-0.305,-0.122,0.061
1632151858337,2021-09-20T11.30.58.337,4.337,-0.488,-0.061,0.305
1632151858358,2021-09-20T11.30.58.358,4.358,-0.854,-0.122,0.793
1632151858377,2021-09-20T11.30.58.377,4.377,-0.671,-0.244,0.671
1632151858397,2021-09-20T11.30.58.397,4.397,0.183,-0.122,0.061
1632151858416,2021-09-20T11.30.58.416,4.416,0.122,0.061,0.122
1632151858435,2021-09-20T11.30.58.435,4.435,-0.732,-0.061,0.610
1632151858456,2021-09-20T11.30.58.456,4.456,-0.366,0.061,0.427
1632151858475,2021-09-20T11.30.58.475,4.475,0.122,0.122,0.000
1632151858495,2021-09-20T11.30.58.495,4.495,0.305,-0.122,-0.305
1632151858514,2021-09-20T11.30.58.514,4.514,0.183,-0.244,-0.305
1632151858535,2021-09-20T11.30.58.535,4.535,0.000,-0.122,-0.122
1632151858554,2021-09-20T11.30.58.554,4.554,0.183,0.183,-0.061
1632151858574,2021-09-20T11.30.58.574,4.574,-0.244,0.122,0.061
1632151858593,2021-09-20T11.30.58.593,4.593,-0.061,0.061,-0.122
1632151858614,2021-09-20T11.30.58.614,4.614,0.122,0.183,-0.427
1632151858633,2021-09-20T11.30.58.633,4.633,0.122,0.183,-0.549
1632151858652,2021-09-20T11.30.58.652,4.652,0.000,0.305,-0.732
1632151858673,2021-09-20T11.30.58.673,4.673,0.671,0.366,-1.585
1632151858692,2021-09-20T11.30.58.692,4.692,1.646,0.488,-2.317
1632151858712,2021-09-20T11.30.58.712,4.712,2.317,0.793,-2.622
1632151858731,2021-09-20T11.30.58.731,4.731,2.683,0.488,-2.866
1632151858752,2021-09-20T11.30.58.752,4.752,3.902,-0.244,-3.354
1632151858771,2021-09-20T11.30.58.771,4.771,6.159,-1.098,-4.451
1632151858791,2021-09-20T11.30.58.791,4.791,8.354,-2.073,-6.951
1632151858810,2021-09-20T11.30.58.810,4.810,2.805,-6.159,-14.573
1632151858831,2021-09-20T11.30.58.831,4.831,-1.463,-12.622,-31.341
1632151858850,2021-09-20T11.30.58.850,4.850,3.537,-27.622,-39.512
1632151858870,2021-09-20T11.30.58.870,4.870,11.707,-45.854,-45.122
1632151858889,2021-09-20T11.30.58.889,4.889,23.415,-70.976,-61.220
1632151858908,2021-09-20T11.30.58.908,4.908,0.976,-82.317,-84.024
1632151858929,2021-09-20T11.30.58.929,4.929,36.585,-81.707,-91.646
1632151858948,2021-09-20T11.30.58.948,4.948,94.085,-85.366,-83.902
1632151858968,2021-09-20T11.30.58.968,4.968,111.707,-71.341,-71.341
1632151858988,2021-09-20T11.30.58.988,4.988,-4.085,-16.159,-29.756
1632151859008,2021-09-20T11.30.59.008,5.008,7.500,-36.707,42.256
1632151859027,2021-09-20T11.30.59.027,5.027,-1.829,-42.561,102.988
1632151859048,2021-09-20T11.30.59.048,5.048,-19.878,-30.427,126.707
1632151859067,2021-09-20T11.30.59.067,5.067,-25.061,-8.780,121.524
1632151859087,2021-09-20T11.30.59.087,5.087,-27.256,31.463,98.780
1632151859106,2021-09-20T11.30.59.106,5.106,-19.390,63.415,66.341
1632151859125,2021-09-20T11.30.59.125,5.125,-19.207,81.951,38.659
1632151859146,2021-09-20T11.30.59.146,5.146,-15.488,92.866,26.890
1632151859165,2021-09-20T11.30.59.165,5.165,-11.707,94.695,30.610
1632151859185,2021-09-20T11.30.59.185,5.185,-4.329,84.634,40.244
1632151859204,2021-09-20T11.30.59.204,5.204,7.561,67.256,48.049
1632151859225,2021-09-20T11.30.59.225,5.225,7.866,56.707,52.134
1632151859244,2021-09-20T11.30.59.244,5.244,6.524,64.512,52.561
1632151859264,2021-09-20T11.30.59.264,5.264,11.098,69.817,45.427
1632151859283,2021-09-20T11.30.59.283,5.283,-0.366,83.841,31.220
1632151859304,2021-09-20T11.30.59.304,5.304,-13.659,98.415,12.866
1632151859323,2021-09-20T11.30.59.323,5.323,-22.317,87.683,-4.695
1632151859343,2021-09-20T11.30.59.343,5.343,-31.463,68.232,-17.561
1632151859363,2021-09-20T11.30.59.363,5.363,-28.171,45.244,-35.976
1632151859382,2021-09-20T11.30.59.382,5.382,-30.549,21.890,-61.829
1632151859402,2021-09-20T11.30.59.402,5.402,-22.805,15.732,-97.561
1632151859421,2021-09-20T11.30.59.421,5.421,39.451,-30.061,-147.073
1632151859442,2021-09-20T11.30.59.442,5.442,-2.256,-66.585,-143.902
1632151859461,2021-09-20T11.30.59.461,5.461,-28.232,-56.037,-58.354
1632151859481,2021-09-20T11.30.59.481,5.481,44.695,-95.610,10.732
1632151859500,2021-09-20T11.30.59.500,5.500,43.354,-92.927,10.854
1632151859521,2021-09-20T11.30.59.521,5.521,-10.610,-74.451,-7.439
1632151859540,2021-09-20T11.30.59.540,5.540,-16.280,-61.037,1.829
1632151859560,2021-09-20T11.30.59.560,5.560,6.707,5.061,17.683
1632151859579,2021-09-20T11.30.59.579,5.579,-12.439,14.573,11.402
1632151859598,2021-09-20T11.30.59.598,5.598,-6.524,12.561,8.902
1632151859619,2021-09-20T11.30.59.619,5.619,-2.683,8.415,4.817
1632151859638,2021-09-20T11.30.59.638,5.638,-1.524,4.573,0.854
1632151859658,2021-09-20T11.30.59.658,5.658,-1.159,1.220,-0.976
1632151859677,2021-09-20T11.30.59.677,5.677,-1.829,-5.244,-0.427
1632151859698,2021-09-20T11.30.59.698,5.698,1.341,-13.110,-0.610
1632151859717,2021-09-20T11.30.59.717,5.717,-1.402,-8.902,-2.561
1632151859738,2021-09-20T11.30.59.738,5.738,-3.780,-3.841,-3.354
1632151859757,2021-09-20T11.30.59.757,5.757,-2.134,-6.463,-1.463
1632151859777,2021-09-20T11.30.59.777,5.777,-2.744,-7.378,-1.098
1632151859796,2021-09-20T11.30.59.796,5.796,-5.366,-2.439,-1.707
1632151859815,2021-09-20T11.30.59.815,5.815,-5.976,-1.341,-2.073
1632151859836,2021-09-20T11.30.59.836,5.836,-6.585,-2.500,-2.805
1632151859855,2021-09-20T11.30.59.855,5.855,-5.488,-4.085,-3.780
1632151859875,2021-09-20T11.30.59.875,5.875,-4.207,-7.317,-6.037
1632151859894,2021-09-20T11.30.59.894,5.894,-5.305,-3.841,-10.061
1632151859915,2021-09-20T11.30.59.915,5.915,-4.268,0.732,-13.354
1632151859934,2021-09-20T11.30.59.934,5.934,-0.671,4.085,-10.793
1632151859954,2021-09-20T11.30.59.954,5.954,-6.098,7.317,-6.524
1632151859973,2021-09-20T11.30.59.973,5.973,-12.195,6.098,-6.890
1632151859994,2021-09-20T11.30.59.994,5.994,-4.939,4.451,-10.427
1632151860013,2021-09-20T11.31.00.013,6.013,6.098,4.451,-12.561
1632151860033,2021-09-20T11.31.00.033,6.033,10.183,5.183,-14.268
1632151860052,2021-09-20T11.31.00.052,6.052,13.415,5.427,-16.280
1632151860072,2021-09-20T11.31.00.072,6.072,12.134,5.244,-17.988
1632151860092,2021-09-20T11.31.00.092,6.092,6.646,3.293,-21.646
1632151860111,2021-09-20T11.31.00.111,6.111,7.866,-0.549,-28.415
1632151860132,2021-09-20T11.31.00.132,6.132,16.220,-13.110,-28.171
1632151860151,2021-09-20T11.31.00.151,6.151,-1.402,-35.000,-20.183
1632151860171,2021-09-20T11.31.00.171,6.171,-2.561,-57.256,-14.756
1632151860190,2021-09-20T11.31.00.190,6.190,0.854,-83.171,-10.671
1632151860211,2021-09-20T11.31.00.211,6.211,8.659,-111.707,-7.134
1632151860230,2021-09-20T11.31.00.230,6.230,18.354,-149.146,-5.366
1632151860250,2021-09-20T11.31.00.250,6.250,37.439,-195.915,-15.915
1632151860269,2021-09-20T11.31.00.269,6.269,68.598,-251.341,-29.939
1632151860288,2021-09-20T11.31.00.288,6.288,92.378,-311.098,-41.890
1632151860309,2021-09-20T11.31.00.309,6.309,92.500,-348.780,-57.378
1632151860328,2021-09-20T11.31.00.328,6.328,96.585,-327.317,-71.341
1632151860348,2021-09-20T11.31.00.348,6.348,88.354,-308.293,-95.549
1632151860367,2021-09-20T11.31.00.367,6.367,91.585,-282.744,-108.354
1632151860388,2021-09-20T11.31.00.388,6.388,98.902,-195.366,-57.561
1632151860407,2021-09-20T11.31.00.407,6.407,49.939,58.780,38.780
1632151860427,2021-09-20T11.31.00.427,6.427,48.354,126.280,75.000
1632151860447,2021-09-20T11.31.00.447,6.447,73.354,73.171,58.049
1632151860467,2021-09-20T11.31.00.467,6.467,8.841,100.122,41.341
1632151860486,2021-09-20T11.31.00.486,6.486,-13.049,137.683,29.756
1632151860507,2021-09-20T11.31.00.507,6.507,-2.073,157.195,30.061
1632151860526,2021-09-20T11.31.00.526,6.526,-0.366,171.768,43.110
1632151860545,2021-09-20T11.31.00.545,6.545,6.220,187.073,58.780
1632151860565,2021-09-20T11.31.00.565,6.565,7.195,201.159,66.646
1632151860584,2021-09-20T11.31.00.584,6.584,-5.671,209.268,61.341
1632151860605,2021-09-20T11.31.00.605,6.605,-9.207,206.707,54.390
1632151860624,2021-09-20T11.31.00.624,6.624,-17.256,204.695,52.317
1632151860644,2021-09-20T11.31.00.644,6.644,-29.329,207.378,49.024
1632151860663,2021-09-20T11.31.00.663,6.663,-41.768,205.610,42.439
1632151860684,2021-09-20T11.31.00.684,6.684,-70.488,211.402,29.146
1632151860703,2021-09-20T11.31.00.703,6.703,-92.317,218.963,12.012
1632151860723,2021-09-20T11.31.00.723,6.723,-97.195,213.110,0.183
1632151860742,2021-09-20T11.31.00.742,6.742,-101.159,195.915,-0.244
1632151860761,2021-09-20T11.31.00.761,6.761,-113.780,173.415,5.061
1632151860782,2021-09-20T11.31.00.782,6.782,-116.280,144.451,9.207
1632151860801,2021-09-20T11.31.00.801,6.801,-75.061,104.207,14.756
1632151860822,2021-09-20T11.31.00.822,6.822,-36.402,58.415,18.902
1632151860841,2021-09-20T11.31.00.841,6.841,-20.427,1.280,4.329
1632151860861,2021-09-20T11.31.00.861,6.861,31.524,-45.854,-43.780
1632151860880,2021-09-20T11.31.00.880,6.880,201.402,-95.732,-119.085
1632151860901,2021-09-20T11.31.00.901,6.901,223.780,-107.195,-97.195
1632151860920,2021-09-20T11.31.00.920,6.920,88.659,-181.402,45.915
1632151860940,2021-09-20T11.31.00.940,6.940,15.000,-152.317,10.854
1632151860959,2021-09-20T11.31.00.959,6.959,-42.439,-120.244,-15.671
1632151860980,2021-09-20T11.31.00.980,6.980,20.488,-76.707,19.085
1632151860999,2021-09-20T11.31.00.999,6.999,-8.659,-18.049,-1.524
1632151861018,2021-09-20T11.31.01.018,7.018,-8.963,-14.329,-10.366
1632151861038,2021-09-20T11.31.01.038,7.038,-3.720,-7.927,-9.817
1632151861057,2021-09-20T11.31.01.057,7.057,-9.085,-6.829,-2.500
1632151861078,2021-09-20T11.31.01.078,7.078,-11.524,-10.366,4.146
1632151861097,2021-09-20T11.31.01.097,7.097,-10.610,-10.793,8.049
1632151861117,2021-09-20T11.31.01.117,7.117,-9.329,-8.720,9.695
1632151861136,2021-09-20T11.31.01.136,7.136,-8.720,-4.329,10.183
