epoc (ms),timestamp (-0400),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1626103904301,2021-07-12T11.31.44.301,2.874,-0.122,0.244,-0.488
1626103904320,2021-07-12T11.31.44.320,2.893,-0.122,0.183,-0.488
1626103904341,2021-07-12T11.31.44.341,2.914,-0.183,0.183,-0.488
1626103904360,2021-07-12T11.31.44.360,2.933,-0.183,0.183,-0.549
1626103904380,2021-07-12T11.31.44.380,2.953,-0.183,0.244,-0.488
1626103904399,2021-07-12T11.31.44.399,2.972,-0.122,0.183,-0.488
1626103904420,2021-07-12T11.31.44.420,2.993,-0.244,0.122,-0.488
1626103904439,2021-07-12T11.31.44.439,3.012,-0.183,0.183,-0.549
1626103904459,2021-07-12T11.31.44.459,3.032,-0.061,0.305,-0.488
1626103904478,2021-07-12T11.31.44.478,3.051,-0.183,0.305,-0.488
1626103904497,2021-07-12T11.31.44.497,3.070,-0.183,0.305,-0.488
1626103904518,2021-07-12T11.31.44.518,3.091,-0.122,0.244,-0.488
1626103904537,2021-07-12T11.31.44.537,3.110,-0.122,0.244,-0.488
1626103904557,2021-07-12T11.31.44.557,3.130,-0.122,0.244,-0.610
1626103904576,2021-07-12T11.31.44.576,3.149,-0.061,0.244,-0.610
1626103904597,2021-07-12T11.31.44.597,3.170,-0.061,0.305,-0.488
1626103904616,2021-07-12T11.31.44.616,3.189,-0.061,0.305,-0.488
1626103904635,2021-07-12T11.31.44.635,3.208,-0.061,0.305,-0.549
1626103904655,2021-07-12T11.31.44.655,3.228,0.000,0.366,-0.549
1626103904675,2021-07-12T11.31.44.675,3.248,-0.061,0.366,-0.488
1626103904695,2021-07-12T11.31.44.695,3.268,-0.061,0.427,-0.488
1626103904714,2021-07-12T11.31.44.714,3.287,0.000,0.427,-0.427
1626103904735,2021-07-12T11.31.44.735,3.308,-0.061,0.427,-0.488
1626103904754,2021-07-12T11.31.44.754,3.327,-0.061,0.488,-0.488
1626103904774,2021-07-12T11.31.44.774,3.347,0.000,0.488,-0.488
1626103904793,2021-07-12T11.31.44.793,3.366,0.061,0.610,-0.488
1626103904812,2021-07-12T11.31.44.812,3.385,0.000,0.488,-0.488
1626103904833,2021-07-12T11.31.44.833,3.406,-0.122,0.427,-0.427
1626103904852,2021-07-12T11.31.44.852,3.425,-0.061,0.427,-0.488
1626103904872,2021-07-12T11.31.44.872,3.445,0.061,0.427,-0.488
1626103904891,2021-07-12T11.31.44.891,3.464,-0.061,0.305,-0.488
1626103904912,2021-07-12T11.31.44.912,3.485,-0.122,0.305,-0.488
1626103904931,2021-07-12T11.31.44.931,3.504,-0.122,0.305,-0.488
1626103904950,2021-07-12T11.31.44.950,3.523,-0.183,0.244,-0.427
1626103904970,2021-07-12T11.31.44.970,3.543,-0.183,0.183,-0.427
1626103904989,2021-07-12T11.31.44.989,3.562,-0.183,0.122,-0.427
1626103905010,2021-07-12T11.31.45.010,3.583,-0.122,0.244,-0.488
1626103905029,2021-07-12T11.31.45.029,3.602,-0.122,0.244,-0.488
1626103905050,2021-07-12T11.31.45.050,3.623,-0.244,0.183,-0.427
1626103905069,2021-07-12T11.31.45.069,3.642,-0.244,0.183,-0.488
1626103905089,2021-07-12T11.31.45.089,3.662,-0.244,0.122,-0.488
1626103905108,2021-07-12T11.31.45.108,3.681,-0.244,0.122,-0.488
1626103905127,2021-07-12T11.31.45.127,3.700,-0.305,0.122,-0.488
1626103905148,2021-07-12T11.31.45.148,3.721,-0.366,0.122,-0.488
1626103905167,2021-07-12T11.31.45.167,3.740,-0.305,0.122,-0.488
1626103905187,2021-07-12T11.31.45.187,3.760,-0.122,0.244,-0.549
1626103905206,2021-07-12T11.31.45.206,3.779,-0.122,0.244,-0.549
1626103905227,2021-07-12T11.31.45.227,3.800,-0.122,0.244,-0.488
1626103905246,2021-07-12T11.31.45.246,3.819,-0.122,0.183,-0.488
1626103905265,2021-07-12T11.31.45.265,3.838,-0.122,0.122,-0.610
1626103905285,2021-07-12T11.31.45.285,3.858,-0.183,0.305,-0.549
1626103905304,2021-07-12T11.31.45.304,3.877,-0.122,0.244,-0.488
1626103905325,2021-07-12T11.31.45.325,3.898,0.000,0.244,-0.488
1626103905344,2021-07-12T11.31.45.344,3.917,-0.061,0.244,-0.488
1626103905364,2021-07-12T11.31.45.364,3.937,-0.122,0.244,-0.549
1626103905384,2021-07-12T11.31.45.384,3.957,-0.122,0.305,-0.488
1626103905404,2021-07-12T11.31.45.404,3.977,-0.122,0.305,-0.488
1626103905423,2021-07-12T11.31.45.423,3.996,-0.122,0.366,-0.488
1626103905442,2021-07-12T11.31.45.442,4.015,-0.061,0.305,-0.488
1626103905463,2021-07-12T11.31.45.463,4.036,-0.061,0.305,-0.549
1626103905482,2021-07-12T11.31.45.482,4.055,-0.061,0.366,-0.488
1626103905502,2021-07-12T11.31.45.502,4.075,-0.061,0.427,-0.488
1626103905521,2021-07-12T11.31.45.521,4.094,-0.061,0.427,-0.488
1626103905542,2021-07-12T11.31.45.542,4.115,0.000,0.366,-0.549
1626103905561,2021-07-12T11.31.45.561,4.134,0.000,0.427,-0.549
1626103905580,2021-07-12T11.31.45.580,4.153,0.000,0.427,-0.488
1626103905600,2021-07-12T11.31.45.600,4.173,0.000,0.488,-0.488
1626103905619,2021-07-12T11.31.45.619,4.192,0.122,0.549,-0.488
1626103905640,2021-07-12T11.31.45.640,4.213,0.061,0.610,-0.488
1626103905659,2021-07-12T11.31.45.659,4.232,0.244,0.732,-0.610
1626103905679,2021-07-12T11.31.45.679,4.252,0.488,0.854,-0.671
1626103905698,2021-07-12T11.31.45.698,4.271,0.610,0.915,-0.671
1626103905719,2021-07-12T11.31.45.719,4.292,0.366,0.915,-0.610
1626103905738,2021-07-12T11.31.45.738,4.311,0.244,0.732,-0.610
1626103905757,2021-07-12T11.31.45.757,4.330,0.061,0.549,-0.549
1626103905778,2021-07-12T11.31.45.778,4.351,-0.122,0.183,-0.366
1626103905797,2021-07-12T11.31.45.797,4.370,-0.244,0.000,-0.305
1626103905817,2021-07-12T11.31.45.817,4.390,-0.244,0.000,-0.366
1626103905836,2021-07-12T11.31.45.836,4.409,-0.122,0.061,-0.488
1626103905857,2021-07-12T11.31.45.857,4.430,-0.183,0.061,-0.549
1626103905876,2021-07-12T11.31.45.876,4.449,-0.122,0.183,-0.488
1626103905895,2021-07-12T11.31.45.895,4.468,-0.183,0.305,-0.427
1626103905915,2021-07-12T11.31.45.915,4.488,-0.183,0.244,-0.427
1626103905934,2021-07-12T11.31.45.934,4.507,-0.183,0.183,-0.427
1626103905955,2021-07-12T11.31.45.955,4.528,-0.183,0.183,-0.488
1626103905974,2021-07-12T11.31.45.974,4.547,-0.183,0.244,-0.488
1626103905994,2021-07-12T11.31.45.994,4.567,-0.244,0.122,-0.488
1626103906013,2021-07-12T11.31.46.013,4.586,-0.244,0.183,-0.366
1626103906034,2021-07-12T11.31.46.034,4.607,-0.183,0.183,-0.488
1626103906053,2021-07-12T11.31.46.053,4.626,-0.183,0.183,-0.488
1626103906072,2021-07-12T11.31.46.072,4.645,-0.183,0.183,-0.488
1626103906092,2021-07-12T11.31.46.092,4.665,0.000,0.183,-0.549
1626103906112,2021-07-12T11.31.46.112,4.685,-0.183,0.122,-0.488
1626103906132,2021-07-12T11.31.46.132,4.705,-0.244,0.122,-0.427
1626103906151,2021-07-12T11.31.46.151,4.724,-0.305,0.000,-0.366
1626103906172,2021-07-12T11.31.46.172,4.745,-0.305,0.000,-0.488
1626103906191,2021-07-12T11.31.46.191,4.764,-0.244,0.000,-0.549
1626103906210,2021-07-12T11.31.46.210,4.783,-0.305,0.061,-0.549
1626103906230,2021-07-12T11.31.46.230,4.803,-0.244,0.061,-0.488
1626103906249,2021-07-12T11.31.46.249,4.822,-0.183,0.000,-0.488
1626103906270,2021-07-12T11.31.46.270,4.843,-0.305,0.000,-0.488
1626103906289,2021-07-12T11.31.46.289,4.862,-0.366,0.122,-0.488
1626103906309,2021-07-12T11.31.46.309,4.882,-0.366,0.000,-0.488
1626103906328,2021-07-12T11.31.46.328,4.901,-0.183,0.061,-0.549
1626103906349,2021-07-12T11.31.46.349,4.922,-0.305,0.061,-0.488
1626103906368,2021-07-12T11.31.46.368,4.941,-0.305,0.000,-0.488
1626103906387,2021-07-12T11.31.46.387,4.960,-0.305,0.000,-0.427
1626103906407,2021-07-12T11.31.46.407,4.980,-0.244,0.061,-0.488
1626103906426,2021-07-12T11.31.46.426,4.999,-0.122,0.061,-0.549
1626103906447,2021-07-12T11.31.46.447,5.020,-0.061,0.183,-0.610
1626103906466,2021-07-12T11.31.46.466,5.039,-0.122,0.122,-0.549
1626103906487,2021-07-12T11.31.46.487,5.060,-0.061,0.061,-0.610
1626103906506,2021-07-12T11.31.46.506,5.079,-0.061,0.061,-0.610
1626103906525,2021-07-12T11.31.46.525,5.098,-0.061,0.061,-0.610
1626103906545,2021-07-12T11.31.46.545,5.118,-0.122,0.061,-0.549
1626103906564,2021-07-12T11.31.46.564,5.137,-0.061,0.183,-0.610
1626103906585,2021-07-12T11.31.46.585,5.158,-0.061,0.305,-0.610
1626103906604,2021-07-12T11.31.46.604,5.177,-0.061,0.366,-0.549
1626103906624,2021-07-12T11.31.46.624,5.197,0.000,0.366,-0.549
1626103906643,2021-07-12T11.31.46.643,5.216,-0.122,0.305,-0.427
1626103906664,2021-07-12T11.31.46.664,5.237,-0.061,0.366,-0.610
1626103906683,2021-07-12T11.31.46.683,5.256,0.000,0.427,-0.549
1626103906702,2021-07-12T11.31.46.702,5.275,0.000,0.488,-0.549
1626103906722,2021-07-12T11.31.46.722,5.295,0.061,0.549,-0.610
1626103906741,2021-07-12T11.31.46.741,5.314,0.183,0.610,-0.549
1626103906762,2021-07-12T11.31.46.762,5.335,0.122,0.793,-0.488
1626103906781,2021-07-12T11.31.46.781,5.354,0.122,0.915,-0.488
1626103906801,2021-07-12T11.31.46.801,5.374,0.305,1.037,-0.488
1626103906821,2021-07-12T11.31.46.821,5.394,0.305,1.220,-0.549
1626103906840,2021-07-12T11.31.46.840,5.413,0.366,1.098,-0.610
1626103906860,2021-07-12T11.31.46.860,5.433,0.244,1.037,-0.488
1626103906879,2021-07-12T11.31.46.879,5.452,0.122,0.854,-0.366
1626103906900,2021-07-12T11.31.46.900,5.473,0.000,0.610,-0.366
1626103906919,2021-07-12T11.31.46.919,5.492,-0.183,0.549,-0.305
1626103906939,2021-07-12T11.31.46.939,5.512,-0.244,0.427,-0.366
1626103906958,2021-07-12T11.31.46.958,5.531,-0.366,0.122,-0.366
1626103906979,2021-07-12T11.31.46.979,5.552,-0.366,0.122,-0.366
1626103906998,2021-07-12T11.31.46.998,5.571,-0.244,0.183,-0.427
1626103907017,2021-07-12T11.31.47.017,5.590,-0.122,0.122,-0.549
1626103907037,2021-07-12T11.31.47.037,5.610,-0.183,0.122,-0.549
1626103907056,2021-07-12T11.31.47.056,5.629,-0.061,0.244,-0.610
1626103907077,2021-07-12T11.31.47.077,5.650,-0.061,0.244,-0.488
1626103907096,2021-07-12T11.31.47.096,5.669,-0.122,0.183,-0.488
1626103907116,2021-07-12T11.31.47.116,5.689,-0.061,0.244,-0.488
1626103907135,2021-07-12T11.31.47.135,5.708,-0.061,0.305,-0.427
1626103907155,2021-07-12T11.31.47.155,5.728,-0.122,0.366,-0.488
1626103907175,2021-07-12T11.31.47.175,5.748,-0.122,0.366,-0.427
1626103907194,2021-07-12T11.31.47.194,5.767,-0.244,0.366,-0.427
1626103907215,2021-07-12T11.31.47.215,5.788,-0.244,0.244,-0.488
1626103907234,2021-07-12T11.31.47.234,5.807,-0.244,0.244,-0.427
1626103907254,2021-07-12T11.31.47.254,5.827,-0.183,0.305,-0.427
1626103907273,2021-07-12T11.31.47.273,5.846,-0.122,0.366,-0.488
1626103907292,2021-07-12T11.31.47.292,5.865,-0.122,0.427,-0.488
1626103907313,2021-07-12T11.31.47.313,5.886,-0.061,0.488,-0.427
1626103907332,2021-07-12T11.31.47.332,5.905,-0.061,0.488,-0.488
1626103907352,2021-07-12T11.31.47.352,5.925,-0.061,0.427,-0.488
1626103907371,2021-07-12T11.31.47.371,5.944,-0.061,0.366,-0.488
1626103907392,2021-07-12T11.31.47.392,5.965,0.000,0.427,-0.610
1626103907411,2021-07-12T11.31.47.411,5.984,-0.061,0.366,-0.549
1626103907431,2021-07-12T11.31.47.431,6.004,-0.061,0.244,-0.549
1626103907450,2021-07-12T11.31.47.450,6.023,0.000,0.183,-0.488
1626103907469,2021-07-12T11.31.47.469,6.042,-0.122,0.183,-0.488
1626103907490,2021-07-12T11.31.47.490,6.063,-0.061,0.244,-0.549
1626103907509,2021-07-12T11.31.47.509,6.082,0.000,0.244,-0.549
1626103907530,2021-07-12T11.31.47.530,6.103,-0.061,0.244,-0.488
1626103907549,2021-07-12T11.31.47.549,6.122,-0.061,0.244,-0.488
1626103907569,2021-07-12T11.31.47.569,6.142,0.000,0.305,-0.488
1626103907588,2021-07-12T11.31.47.588,6.161,0.000,0.305,-0.549
1626103907607,2021-07-12T11.31.47.607,6.180,0.000,0.427,-0.549
1626103907628,2021-07-12T11.31.47.628,6.201,0.000,0.366,-0.549
1626103907647,2021-07-12T11.31.47.647,6.220,0.183,0.427,-0.610
1626103907667,2021-07-12T11.31.47.667,6.240,0.061,0.427,-0.610
1626103907686,2021-07-12T11.31.47.686,6.259,0.000,0.366,-0.549
1626103907707,2021-07-12T11.31.47.707,6.280,-0.061,0.366,-0.549
1626103907726,2021-07-12T11.31.47.726,6.299,0.000,0.366,-0.610
1626103907746,2021-07-12T11.31.47.746,6.319,0.061,0.427,-0.610
1626103907765,2021-07-12T11.31.47.765,6.338,0.061,0.488,-0.671
1626103907784,2021-07-12T11.31.47.784,6.357,0.122,0.427,-0.671
1626103907805,2021-07-12T11.31.47.805,6.378,0.061,0.427,-0.610
1626103907824,2021-07-12T11.31.47.824,6.397,0.000,0.244,-0.549
1626103907844,2021-07-12T11.31.47.844,6.417,-0.061,0.244,-0.549
1626103907863,2021-07-12T11.31.47.863,6.436,-0.122,0.183,-0.610
1626103907884,2021-07-12T11.31.47.884,6.457,-0.122,0.122,-0.549
1626103907903,2021-07-12T11.31.47.903,6.476,-0.122,0.122,-0.488
1626103907922,2021-07-12T11.31.47.922,6.495,-0.183,0.061,-0.488
1626103907943,2021-07-12T11.31.47.943,6.516,-0.244,0.122,-0.488
1626103907962,2021-07-12T11.31.47.962,6.535,-0.183,0.122,-0.549
1626103907982,2021-07-12T11.31.47.982,6.555,-0.183,0.183,-0.549
1626103908001,2021-07-12T11.31.48.001,6.574,-0.183,0.244,-0.488
1626103908022,2021-07-12T11.31.48.022,6.595,-0.183,0.183,-0.488
1626103908041,2021-07-12T11.31.48.041,6.614,-0.183,0.244,-0.488
1626103908061,2021-07-12T11.31.48.061,6.634,-0.122,0.305,-0.549
1626103908080,2021-07-12T11.31.48.080,6.653,-0.122,0.305,-0.488
1626103908099,2021-07-12T11.31.48.099,6.672,-0.183,0.183,-0.549
1626103908120,2021-07-12T11.31.48.120,6.693,-0.061,0.244,-0.549
1626103908139,2021-07-12T11.31.48.139,6.712,-0.061,0.305,-0.488
1626103908159,2021-07-12T11.31.48.159,6.732,-0.183,0.183,-0.488
1626103908178,2021-07-12T11.31.48.178,6.751,-0.122,0.183,-0.488
1626103908199,2021-07-12T11.31.48.199,6.772,-0.122,0.183,-0.488
1626103908218,2021-07-12T11.31.48.218,6.791,-0.122,0.183,-0.488
1626103908237,2021-07-12T11.31.48.237,6.810,-0.122,0.244,-0.488
1626103908258,2021-07-12T11.31.48.258,6.831,-0.183,0.244,-0.488
1626103908277,2021-07-12T11.31.48.277,6.850,-0.122,0.305,-0.488
1626103908297,2021-07-12T11.31.48.297,6.870,-0.061,0.366,-0.488
1626103908316,2021-07-12T11.31.48.316,6.889,-0.122,0.427,-0.488
1626103908337,2021-07-12T11.31.48.337,6.910,-0.061,0.427,-0.488
1626103908356,2021-07-12T11.31.48.356,6.929,-0.061,0.427,-0.549
1626103908375,2021-07-12T11.31.48.375,6.948,-0.061,0.305,-0.610
1626103908395,2021-07-12T11.31.48.395,6.968,-0.122,0.305,-0.549
1626103908414,2021-07-12T11.31.48.414,6.987,-0.122,0.305,-0.488
1626103908435,2021-07-12T11.31.48.435,7.008,-0.122,0.183,-0.488
