epoc (ms),timestamp (-0400),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1622217764077,2021-05-28T12.02.44.077,0.875,0.122,-0.549,-0.061
1622217764097,2021-05-28T12.02.44.097,0.895,0.183,-0.549,0.000
1622217764116,2021-05-28T12.02.44.116,0.914,0.305,-0.488,0.000
1622217764137,2021-05-28T12.02.44.137,0.935,0.305,-0.488,0.000
1622217764156,2021-05-28T12.02.44.156,0.954,0.305,-0.427,0.122
1622217764177,2021-05-28T12.02.44.177,0.975,0.305,-0.366,0.183
1622217764197,2021-05-28T12.02.44.197,0.995,0.305,-0.427,0.122
1622217764216,2021-05-28T12.02.44.216,1.014,0.427,-0.366,0.183
1622217764237,2021-05-28T12.02.44.237,1.035,0.549,-0.366,0.122
1622217764256,2021-05-28T12.02.44.256,1.054,0.549,-0.305,0.122
1622217764276,2021-05-28T12.02.44.276,1.074,0.488,-0.366,0.061
1622217764297,2021-05-28T12.02.44.297,1.095,0.549,-0.366,-0.061
1622217764316,2021-05-28T12.02.44.316,1.114,0.427,-0.427,-0.122
1622217764336,2021-05-28T12.02.44.336,1.134,0.122,-0.671,-0.061
1622217764355,2021-05-28T12.02.44.355,1.153,-0.305,-0.732,-0.122
1622217764376,2021-05-28T12.02.44.376,1.174,-0.122,-0.610,-0.061
1622217764395,2021-05-28T12.02.44.395,1.193,0.244,-0.549,0.000
1622217764415,2021-05-28T12.02.44.415,1.213,0.244,-0.488,0.122
1622217764436,2021-05-28T12.02.44.436,1.234,0.061,-0.488,0.183
1622217764455,2021-05-28T12.02.44.455,1.253,0.183,-0.427,0.183
1622217764475,2021-05-28T12.02.44.475,1.273,0.305,-0.488,0.122
1622217764494,2021-05-28T12.02.44.494,1.292,0.244,-0.488,0.061
1622217764515,2021-05-28T12.02.44.515,1.313,0.366,-0.366,0.000
1622217764534,2021-05-28T12.02.44.534,1.332,0.366,-0.366,0.000
1622217764554,2021-05-28T12.02.44.554,1.352,0.488,-0.305,-0.061
1622217764575,2021-05-28T12.02.44.575,1.373,0.366,-0.427,0.000
1622217764594,2021-05-28T12.02.44.594,1.392,0.366,-0.427,0.122
1622217764614,2021-05-28T12.02.44.614,1.412,0.427,-0.366,0.183
1622217764634,2021-05-28T12.02.44.634,1.432,0.427,-0.305,0.244
1622217764654,2021-05-28T12.02.44.654,1.452,0.488,-0.427,0.122
1622217764675,2021-05-28T12.02.44.675,1.473,0.488,-0.427,0.183
1622217764694,2021-05-28T12.02.44.694,1.492,0.305,-0.427,0.183
1622217764714,2021-05-28T12.02.44.714,1.512,0.366,-0.366,0.122
1622217764733,2021-05-28T12.02.44.733,1.531,0.366,-0.427,0.061
1622217764754,2021-05-28T12.02.44.754,1.552,0.427,-0.427,-0.061
1622217764773,2021-05-28T12.02.44.773,1.571,0.427,-0.488,-0.122
1622217764793,2021-05-28T12.02.44.793,1.591,0.366,-0.427,-0.122
1622217764814,2021-05-28T12.02.44.814,1.612,0.427,-0.427,-0.122
1622217764833,2021-05-28T12.02.44.833,1.631,0.305,-0.488,-0.061
1622217764853,2021-05-28T12.02.44.853,1.651,0.305,-0.488,0.000
1622217764872,2021-05-28T12.02.44.872,1.670,0.305,-0.427,0.000
1622217764893,2021-05-28T12.02.44.893,1.691,0.305,-0.427,0.061
1622217764912,2021-05-28T12.02.44.912,1.710,0.366,-0.427,0.122
1622217764932,2021-05-28T12.02.44.932,1.730,0.305,-0.366,0.122
1622217764953,2021-05-28T12.02.44.953,1.751,0.305,-0.366,0.122
1622217764972,2021-05-28T12.02.44.972,1.770,0.427,-0.366,0.244
1622217764992,2021-05-28T12.02.44.992,1.790,0.488,-0.366,0.244
1622217765011,2021-05-28T12.02.45.011,1.809,0.366,-0.427,0.244
1622217765032,2021-05-28T12.02.45.032,1.830,0.061,-0.610,0.244
1622217765052,2021-05-28T12.02.45.052,1.850,0.000,-0.488,0.122
1622217765072,2021-05-28T12.02.45.072,1.870,0.122,-0.488,0.061
1622217765092,2021-05-28T12.02.45.092,1.890,0.366,-0.488,-0.122
1622217765111,2021-05-28T12.02.45.111,1.909,0.427,-0.366,-0.122
1622217765132,2021-05-28T12.02.45.132,1.930,0.427,-0.488,-0.061
1622217765151,2021-05-28T12.02.45.151,1.949,0.671,-0.427,-0.061
1622217765171,2021-05-28T12.02.45.171,1.969,0.671,-0.305,-0.061
1622217765192,2021-05-28T12.02.45.192,1.990,0.793,-0.244,0.000
1622217765211,2021-05-28T12.02.45.211,2.009,0.610,-0.366,0.061
1622217765231,2021-05-28T12.02.45.231,2.029,0.366,-0.427,0.183
1622217765252,2021-05-28T12.02.45.252,2.050,0.244,-0.366,0.183
1622217765271,2021-05-28T12.02.45.271,2.069,0.000,-0.366,0.183
1622217765290,2021-05-28T12.02.45.290,2.088,0.122,-0.488,0.122
1622217765310,2021-05-28T12.02.45.310,2.108,0.183,-0.427,0.000
1622217765331,2021-05-28T12.02.45.331,2.129,0.244,-0.427,-0.061
1622217765350,2021-05-28T12.02.45.350,2.148,0.244,-0.488,-0.122
1622217765370,2021-05-28T12.02.45.370,2.168,0.122,-0.549,-0.122
1622217765389,2021-05-28T12.02.45.389,2.187,0.061,-0.549,0.000
1622217765410,2021-05-28T12.02.45.410,2.208,0.122,-0.488,0.061
1622217765430,2021-05-28T12.02.45.430,2.228,0.305,-0.427,0.183
1622217765449,2021-05-28T12.02.45.449,2.247,0.427,-0.366,0.305
1622217765470,2021-05-28T12.02.45.470,2.268,0.549,-0.366,0.122
1622217765489,2021-05-28T12.02.45.489,2.287,0.671,-0.305,0.122
1622217765510,2021-05-28T12.02.45.510,2.308,0.671,-0.244,0.061
1622217765529,2021-05-28T12.02.45.529,2.327,0.671,-0.244,0.000
1622217765549,2021-05-28T12.02.45.549,2.347,0.549,-0.305,-0.122
1622217765570,2021-05-28T12.02.45.570,2.368,0.427,-0.427,-0.122
1622217765589,2021-05-28T12.02.45.589,2.387,0.366,-0.427,-0.122
1622217765609,2021-05-28T12.02.45.609,2.407,0.305,-0.488,-0.061
1622217765628,2021-05-28T12.02.45.628,2.426,0.061,-0.549,-0.061
1622217765649,2021-05-28T12.02.45.649,2.447,-0.305,-0.671,-0.061
1622217765668,2021-05-28T12.02.45.668,2.466,-0.183,-0.610,0.061
1622217765688,2021-05-28T12.02.45.688,2.486,0.244,-0.549,0.122
1622217765709,2021-05-28T12.02.45.709,2.507,0.366,-0.427,0.183
1622217765728,2021-05-28T12.02.45.728,2.526,0.488,-0.427,0.183
1622217765748,2021-05-28T12.02.45.748,2.546,0.549,-0.366,0.122
1622217765767,2021-05-28T12.02.45.767,2.565,0.549,-0.244,0.122
1622217765788,2021-05-28T12.02.45.788,2.586,0.610,-0.366,0.061
1622217765808,2021-05-28T12.02.45.808,2.606,0.732,-0.305,0.061
1622217765827,2021-05-28T12.02.45.827,2.625,0.671,-0.305,0.000
1622217765848,2021-05-28T12.02.45.848,2.646,0.610,-0.366,-0.061
1622217765867,2021-05-28T12.02.45.867,2.665,0.549,-0.427,-0.061
1622217765887,2021-05-28T12.02.45.887,2.685,0.366,-0.488,-0.061
1622217765906,2021-05-28T12.02.45.906,2.704,0.366,-0.427,-0.061
1622217765927,2021-05-28T12.02.45.927,2.725,0.366,-0.366,-0.061
1622217765947,2021-05-28T12.02.45.947,2.745,0.305,-0.488,0.000
1622217765967,2021-05-28T12.02.45.967,2.765,-0.244,-0.671,0.061
1622217765987,2021-05-28T12.02.45.987,2.785,-0.488,-0.671,0.122
1622217766006,2021-05-28T12.02.46.006,2.804,0.000,-0.549,0.061
1622217766027,2021-05-28T12.02.46.027,2.825,0.244,-0.488,0.122
1622217766046,2021-05-28T12.02.46.046,2.844,0.366,-0.366,0.183
1622217766066,2021-05-28T12.02.46.066,2.864,0.488,-0.366,0.061
1622217766087,2021-05-28T12.02.46.087,2.885,0.610,-0.366,0.000
1622217766106,2021-05-28T12.02.46.106,2.904,0.549,-0.427,0.000
1622217766126,2021-05-28T12.02.46.126,2.924,0.305,-0.488,0.000
1622217766145,2021-05-28T12.02.46.145,2.943,0.244,-0.427,0.000
1622217766166,2021-05-28T12.02.46.166,2.964,0.305,-0.366,-0.061
1622217766186,2021-05-28T12.02.46.186,2.984,0.427,-0.366,0.000
1622217766205,2021-05-28T12.02.46.205,3.003,0.427,-0.427,0.061
1622217766226,2021-05-28T12.02.46.226,3.024,0.244,-0.427,0.000
1622217766245,2021-05-28T12.02.46.245,3.043,0.366,-0.366,0.000
1622217766265,2021-05-28T12.02.46.265,3.063,0.366,-0.366,0.061
1622217766284,2021-05-28T12.02.46.284,3.082,0.366,-0.366,0.061
1622217766305,2021-05-28T12.02.46.305,3.103,0.366,-0.427,0.061
1622217766325,2021-05-28T12.02.46.325,3.123,0.183,-0.427,0.061
1622217766344,2021-05-28T12.02.46.344,3.142,0.183,-0.488,0.061
1622217766365,2021-05-28T12.02.46.365,3.163,0.305,-0.488,0.061
1622217766384,2021-05-28T12.02.46.384,3.182,0.183,-0.427,0.000
1622217766405,2021-05-28T12.02.46.405,3.203,0.244,-0.427,-0.061
1622217766424,2021-05-28T12.02.46.424,3.222,0.366,-0.488,-0.061
1622217766444,2021-05-28T12.02.46.444,3.242,0.366,-0.427,-0.061
1622217766465,2021-05-28T12.02.46.465,3.263,0.244,-0.427,0.061
1622217766484,2021-05-28T12.02.46.484,3.282,0.183,-0.488,0.061
1622217766504,2021-05-28T12.02.46.504,3.302,0.305,-0.549,0.061
1622217766523,2021-05-28T12.02.46.523,3.321,0.305,-0.488,0.122
1622217766544,2021-05-28T12.02.46.544,3.342,0.244,-0.427,0.122
1622217766564,2021-05-28T12.02.46.564,3.362,0.183,-0.427,0.061
1622217766583,2021-05-28T12.02.46.583,3.381,0.122,-0.488,0.000
1622217766604,2021-05-28T12.02.46.604,3.402,0.183,-0.488,-0.061
1622217766623,2021-05-28T12.02.46.623,3.421,0.305,-0.427,0.000
1622217766643,2021-05-28T12.02.46.643,3.441,0.244,-0.549,-0.061
1622217766662,2021-05-28T12.02.46.662,3.460,0.366,-0.549,0.000
1622217766683,2021-05-28T12.02.46.683,3.481,0.427,-0.549,0.061
1622217766703,2021-05-28T12.02.46.703,3.501,0.427,-0.549,0.061
1622217766722,2021-05-28T12.02.46.722,3.520,0.122,-0.427,0.000
1622217766743,2021-05-28T12.02.46.743,3.541,0.061,-0.427,-0.061
1622217766762,2021-05-28T12.02.46.762,3.560,0.305,-0.427,0.000
1622217766782,2021-05-28T12.02.46.782,3.580,0.305,-0.427,0.000
1622217766802,2021-05-28T12.02.46.802,3.600,0.244,-0.427,0.061
1622217766822,2021-05-28T12.02.46.822,3.620,0.244,-0.427,0.122
1622217766843,2021-05-28T12.02.46.843,3.641,0.122,-0.549,0.183
1622217766862,2021-05-28T12.02.46.862,3.660,-0.183,-0.549,0.122
1622217766882,2021-05-28T12.02.46.882,3.680,-0.183,-0.549,0.061
1622217766901,2021-05-28T12.02.46.901,3.699,0.000,-0.549,0.000
1622217766922,2021-05-28T12.02.46.922,3.720,0.183,-0.610,0.061
1622217766942,2021-05-28T12.02.46.942,3.740,0.488,-0.488,-0.061
1622217766961,2021-05-28T12.02.46.961,3.759,0.549,-0.305,-0.061
1622217766982,2021-05-28T12.02.46.982,3.780,0.610,-0.366,-0.122
1622217767001,2021-05-28T12.02.47.001,3.799,0.549,-0.366,-0.061
1622217767021,2021-05-28T12.02.47.021,3.819,0.488,-0.427,0.061
1622217767040,2021-05-28T12.02.47.040,3.838,0.305,-0.366,0.061
1622217767061,2021-05-28T12.02.47.061,3.859,0.366,-0.366,0.000
1622217767081,2021-05-28T12.02.47.081,3.879,0.244,-0.366,0.000
1622217767100,2021-05-28T12.02.47.100,3.898,0.305,-0.366,0.122
1622217767121,2021-05-28T12.02.47.121,3.919,0.305,-0.366,0.061
1622217767140,2021-05-28T12.02.47.140,3.938,0.366,-0.366,0.000
1622217767160,2021-05-28T12.02.47.160,3.958,0.305,-0.427,0.061
1622217767179,2021-05-28T12.02.47.179,3.977,0.183,-0.488,0.000
1622217767200,2021-05-28T12.02.47.200,3.998,0.122,-0.488,-0.122
1622217767220,2021-05-28T12.02.47.220,4.018,0.183,-0.549,-0.061
1622217767239,2021-05-28T12.02.47.239,4.037,0.244,-0.549,-0.061
1622217767260,2021-05-28T12.02.47.260,4.058,0.305,-0.488,0.000
1622217767279,2021-05-28T12.02.47.279,4.077,0.427,-0.366,0.061
1622217767300,2021-05-28T12.02.47.300,4.098,0.305,-0.366,0.122
1622217767319,2021-05-28T12.02.47.319,4.117,0.366,-0.366,0.000
1622217767339,2021-05-28T12.02.47.339,4.137,0.244,-0.427,0.061
1622217767360,2021-05-28T12.02.47.360,4.158,0.122,-0.549,0.061
1622217767379,2021-05-28T12.02.47.379,4.177,0.183,-0.488,0.061
1622217767399,2021-05-28T12.02.47.399,4.197,0.183,-0.549,0.000
1622217767418,2021-05-28T12.02.47.418,4.216,0.122,-0.488,0.061
1622217767439,2021-05-28T12.02.47.439,4.237,0.305,-0.427,0.000
1622217767459,2021-05-28T12.02.47.459,4.257,0.427,-0.427,0.000
1622217767478,2021-05-28T12.02.47.478,4.276,0.305,-0.366,0.061
1622217767499,2021-05-28T12.02.47.499,4.297,0.244,-0.427,0.061
1622217767518,2021-05-28T12.02.47.518,4.316,0.244,-0.427,0.061
1622217767538,2021-05-28T12.02.47.538,4.336,0.366,-0.366,0.000
1622217767557,2021-05-28T12.02.47.557,4.355,0.244,-0.427,0.000
1622217767578,2021-05-28T12.02.47.578,4.376,0.305,-0.427,-0.061
1622217767598,2021-05-28T12.02.47.598,4.396,0.305,-0.488,-0.061
1622217767617,2021-05-28T12.02.47.617,4.415,0.244,-0.427,-0.061
1622217767638,2021-05-28T12.02.47.638,4.436,0.244,-0.488,-0.061
1622217767657,2021-05-28T12.02.47.657,4.455,0.244,-0.427,0.000
1622217767677,2021-05-28T12.02.47.677,4.475,0.244,-0.366,0.000
1622217767697,2021-05-28T12.02.47.697,4.495,0.366,-0.366,0.000
1622217767717,2021-05-28T12.02.47.717,4.515,0.305,-0.488,-0.061
1622217767738,2021-05-28T12.02.47.738,4.536,0.183,-0.488,-0.061
1622217767757,2021-05-28T12.02.47.757,4.555,0.122,-0.549,-0.061
1622217767777,2021-05-28T12.02.47.777,4.575,0.122,-0.488,0.000
1622217767796,2021-05-28T12.02.47.796,4.594,0.244,-0.488,0.061
1622217767817,2021-05-28T12.02.47.817,4.615,0.427,-0.488,0.061
1622217767837,2021-05-28T12.02.47.837,4.635,0.488,-0.427,0.061
1622217767856,2021-05-28T12.02.47.856,4.654,0.427,-0.305,0.183
1622217767877,2021-05-28T12.02.47.877,4.675,0.488,-0.366,0.122
1622217767896,2021-05-28T12.02.47.896,4.694,0.427,-0.488,0.000
1622217767916,2021-05-28T12.02.47.916,4.714,0.305,-0.488,0.000
1622217767935,2021-05-28T12.02.47.935,4.733,0.183,-0.488,0.061
1622217767956,2021-05-28T12.02.47.956,4.754,0.183,-0.427,0.061
1622217767976,2021-05-28T12.02.47.976,4.774,0.244,-0.427,0.061
1622217767995,2021-05-28T12.02.47.995,4.793,0.366,-0.488,0.000
1622217768016,2021-05-28T12.02.48.016,4.814,0.366,-0.488,0.061
1622217768035,2021-05-28T12.02.48.035,4.833,0.366,-0.488,0.000
1622217768055,2021-05-28T12.02.48.055,4.853,0.244,-0.549,-0.061
1622217768074,2021-05-28T12.02.48.074,4.872,0.183,-0.488,-0.061
1622217768095,2021-05-28T12.02.48.095,4.893,0.122,-0.549,0.000
1622217768115,2021-05-28T12.02.48.115,4.913,0.305,-0.488,-0.061
1622217768135,2021-05-28T12.02.48.135,4.933,0.366,-0.427,0.000
1622217768155,2021-05-28T12.02.48.155,4.953,0.305,-0.427,0.061
1622217768174,2021-05-28T12.02.48.174,4.972,0.366,-0.427,0.122
1622217768195,2021-05-28T12.02.48.195,4.993,0.305,-0.366,0.122
1622217768215,2021-05-28T12.02.48.215,5.013,0.305,-0.366,0.122
1622217768234,2021-05-28T12.02.48.234,5.032,0.244,-0.427,0.122
1622217768255,2021-05-28T12.02.48.255,5.053,0.244,-0.427,0.122
1622217768274,2021-05-28T12.02.48.274,5.072,0.427,-0.427,0.122
1622217768294,2021-05-28T12.02.48.294,5.092,0.427,-0.488,0.061
1622217768313,2021-05-28T12.02.48.313,5.111,0.244,-0.488,0.061
1622217768334,2021-05-28T12.02.48.334,5.132,0.244,-0.488,0.122
1622217768354,2021-05-28T12.02.48.354,5.152,0.244,-0.427,0.061
1622217768373,2021-05-28T12.02.48.373,5.171,0.183,-0.427,0.000
1622217768394,2021-05-28T12.02.48.394,5.192,0.244,-0.427,0.061
1622217768413,2021-05-28T12.02.48.413,5.211,0.305,-0.488,0.061
1622217768433,2021-05-28T12.02.48.433,5.231,0.244,-0.427,0.122
1622217768452,2021-05-28T12.02.48.452,5.250,0.244,-0.427,0.061
1622217768473,2021-05-28T12.02.48.473,5.271,0.305,-0.549,0.000
1622217768493,2021-05-28T12.02.48.493,5.291,0.244,-0.488,-0.122
1622217768512,2021-05-28T12.02.48.512,5.310,0.305,-0.488,-0.061
1622217768533,2021-05-28T12.02.48.533,5.331,0.244,-0.488,-0.061
1622217768552,2021-05-28T12.02.48.552,5.350,0.305,-0.488,-0.061
1622217768572,2021-05-28T12.02.48.572,5.370,0.183,-0.427,0.000
1622217768592,2021-05-28T12.02.48.592,5.390,0.244,-0.427,0.061
1622217768612,2021-05-28T12.02.48.612,5.410,0.305,-0.488,0.122
1622217768633,2021-05-28T12.02.48.633,5.431,0.244,-0.427,0.122
1622217768652,2021-05-28T12.02.48.652,5.450,0.244,-0.427,0.061
1622217768672,2021-05-28T12.02.48.672,5.470,0.305,-0.488,0.061
1622217768691,2021-05-28T12.02.48.691,5.489,0.305,-0.427,-0.061
1622217768712,2021-05-28T12.02.48.712,5.510,0.427,-0.427,0.000
1622217768732,2021-05-28T12.02.48.732,5.530,0.549,-0.427,-0.061
1622217768751,2021-05-28T12.02.48.751,5.549,0.549,-0.427,-0.061
1622217768772,2021-05-28T12.02.48.772,5.570,0.427,-0.366,0.000
1622217768791,2021-05-28T12.02.48.791,5.589,0.366,-0.427,0.000
1622217768811,2021-05-28T12.02.48.811,5.609,0.244,-0.427,0.000
1622217768830,2021-05-28T12.02.48.830,5.628,0.183,-0.427,0.000
1622217768851,2021-05-28T12.02.48.851,5.649,0.183,-0.488,0.000
1622217768871,2021-05-28T12.02.48.871,5.669,0.183,-0.427,0.000
1622217768890,2021-05-28T12.02.48.890,5.688,0.061,-0.366,0.061
1622217768911,2021-05-28T12.02.48.911,5.709,0.244,-0.427,0.061
1622217768930,2021-05-28T12.02.48.930,5.728,0.183,-0.427,0.000
1622217768950,2021-05-28T12.02.48.950,5.748,0.061,-0.488,-0.061
1622217768969,2021-05-28T12.02.48.969,5.767,0.122,-0.549,0.000
1622217768990,2021-05-28T12.02.48.990,5.788,0.122,-0.488,0.061
1622217769010,2021-05-28T12.02.49.010,5.808,0.122,-0.488,0.061
1622217769030,2021-05-28T12.02.49.030,5.828,0.244,-0.488,0.000
1622217769050,2021-05-28T12.02.49.050,5.848,0.244,-0.427,0.000
1622217769069,2021-05-28T12.02.49.069,5.867,0.305,-0.488,0.000
1622217769090,2021-05-28T12.02.49.090,5.888,0.244,-0.488,0.061
1622217769110,2021-05-28T12.02.49.110,5.908,0.366,-0.488,0.061
1622217769129,2021-05-28T12.02.49.129,5.927,0.366,-0.427,0.000
1622217769150,2021-05-28T12.02.49.150,5.948,0.366,-0.427,0.000
1622217769169,2021-05-28T12.02.49.169,5.967,0.427,-0.366,0.000
1622217769189,2021-05-28T12.02.49.189,5.987,0.305,-0.427,0.000
1622217769208,2021-05-28T12.02.49.208,6.006,0.183,-0.427,0.000
1622217769229,2021-05-28T12.02.49.229,6.027,0.183,-0.427,0.061
1622217769249,2021-05-28T12.02.49.249,6.047,0.244,-0.488,0.000
1622217769268,2021-05-28T12.02.49.268,6.066,0.244,-0.610,-0.122
1622217769289,2021-05-28T12.02.49.289,6.087,0.061,-0.488,-0.061
1622217769308,2021-05-28T12.02.49.308,6.106,0.183,-0.427,0.000
1622217769328,2021-05-28T12.02.49.328,6.126,0.244,-0.427,0.000
1622217769349,2021-05-28T12.02.49.349,6.147,0.183,-0.488,0.061
1622217769368,2021-05-28T12.02.49.368,6.166,0.122,-0.427,0.061
1622217769388,2021-05-28T12.02.49.388,6.186,0.122,-0.488,0.061
1622217769407,2021-05-28T12.02.49.407,6.205,0.061,-0.549,0.000
1622217769428,2021-05-28T12.02.49.428,6.226,-0.122,-0.671,0.000
1622217769447,2021-05-28T12.02.49.447,6.245,-0.488,-0.732,0.000
1622217769468,2021-05-28T12.02.49.468,6.266,-0.305,-0.732,0.000
1622217769488,2021-05-28T12.02.49.488,6.286,0.000,-0.671,0.061
1622217769507,2021-05-28T12.02.49.507,6.305,0.183,-0.427,0.000
1622217769528,2021-05-28T12.02.49.528,6.326,0.305,-0.427,0.000
1622217769547,2021-05-28T12.02.49.547,6.345,0.244,-0.427,0.000
1622217769567,2021-05-28T12.02.49.567,6.365,0.305,-0.427,0.061
1622217769586,2021-05-28T12.02.49.586,6.384,0.549,-0.366,0.061
1622217769607,2021-05-28T12.02.49.607,6.405,0.671,-0.366,0.000
1622217769627,2021-05-28T12.02.49.627,6.425,0.732,-0.305,0.000
1622217769646,2021-05-28T12.02.49.646,6.444,0.793,-0.183,0.122
1622217769667,2021-05-28T12.02.49.667,6.465,0.915,-0.244,0.122
1622217769686,2021-05-28T12.02.49.686,6.484,0.793,-0.366,0.000
1622217769706,2021-05-28T12.02.49.706,6.504,0.366,-0.549,-0.061
1622217769727,2021-05-28T12.02.49.727,6.525,0.244,-0.488,-0.061
1622217769746,2021-05-28T12.02.49.746,6.544,0.305,-0.427,0.000
1622217769766,2021-05-28T12.02.49.766,6.564,0.244,-0.427,0.061
1622217769785,2021-05-28T12.02.49.785,6.583,0.244,-0.366,0.122
1622217769806,2021-05-28T12.02.49.806,6.604,0.366,-0.305,0.183
1622217769825,2021-05-28T12.02.49.825,6.623,0.427,-0.244,0.183
1622217769845,2021-05-28T12.02.49.845,6.643,0.366,-0.183,0.183
1622217769866,2021-05-28T12.02.49.866,6.664,0.366,-0.305,0.000
1622217769885,2021-05-28T12.02.49.885,6.683,0.366,-0.427,0.000
1622217769906,2021-05-28T12.02.49.906,6.704,0.366,-0.366,0.000
1622217769925,2021-05-28T12.02.49.925,6.723,0.366,-0.366,-0.061
1622217769945,2021-05-28T12.02.49.945,6.743,0.366,-0.427,0.000
1622217769964,2021-05-28T12.02.49.964,6.762,0.183,-0.427,0.061
1622217769985,2021-05-28T12.02.49.985,6.783,0.061,-0.488,0.061
1622217770005,2021-05-28T12.02.50.005,6.803,0.244,-0.549,0.000
1622217770024,2021-05-28T12.02.50.024,6.822,0.244,-0.549,0.000
1622217770045,2021-05-28T12.02.50.045,6.843,0.244,-0.488,0.000
1622217770064,2021-05-28T12.02.50.064,6.862,0.244,-0.549,0.000
1622217770084,2021-05-28T12.02.50.084,6.882,0.305,-0.488,0.122
1622217770105,2021-05-28T12.02.50.105,6.903,0.305,-0.305,0.122
1622217770124,2021-05-28T12.02.50.124,6.922,0.366,-0.305,0.122
1622217770144,2021-05-28T12.02.50.144,6.942,0.305,-0.366,0.122
1622217770163,2021-05-28T12.02.50.163,6.961,0.366,-0.366,0.061
1622217770184,2021-05-28T12.02.50.184,6.982,0.366,-0.427,0.061
1622217770203,2021-05-28T12.02.50.203,7.001,0.305,-0.427,0.000
1622217770223,2021-05-28T12.02.50.223,7.021,0.244,-0.427,0.061
1622217770244,2021-05-28T12.02.50.244,7.042,0.183,-0.488,0.061
1622217770263,2021-05-28T12.02.50.263,7.061,0.366,-0.427,0.000
1622217770283,2021-05-28T12.02.50.283,7.081,0.427,-0.366,0.122
1622217770302,2021-05-28T12.02.50.302,7.100,0.305,-0.366,0.061
1622217770323,2021-05-28T12.02.50.323,7.121,0.244,-0.549,0.061
1622217770343,2021-05-28T12.02.50.343,7.141,0.305,-0.549,0.061
1622217770363,2021-05-28T12.02.50.363,7.161,0.305,-0.488,-0.061
1622217770383,2021-05-28T12.02.50.383,7.181,0.244,-0.549,-0.061
1622217770402,2021-05-28T12.02.50.402,7.200,0.122,-0.549,-0.061
