epoc (ms),timestamp (-0500),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1637174363256,2021-11-17T13.39.23.256,0.834,-19.024,-1.768,-6.890
1637174363275,2021-11-17T13.39.23.275,0.853,-9.268,4.573,0.671
1637174363296,2021-11-17T13.39.23.296,0.874,-15.854,10.183,1.585
1637174363316,2021-11-17T13.39.23.316,0.894,-22.073,13.354,-0.549
1637174363337,2021-11-17T13.39.23.337,0.915,-21.341,15.976,0.976
1637174363357,2021-11-17T13.39.23.357,0.935,-19.329,17.744,4.512
1637174363378,2021-11-17T13.39.23.378,0.956,-17.134,16.829,10.915
1637174363398,2021-11-17T13.39.23.398,0.976,-5.793,12.561,11.280
1637174363419,2021-11-17T13.39.23.419,0.997,7.195,13.720,7.439
1637174363438,2021-11-17T13.39.23.438,1.016,2.378,22.073,13.232
1637174363458,2021-11-17T13.39.23.458,1.036,6.768,24.634,27.439
1637174363479,2021-11-17T13.39.23.479,1.057,19.634,3.354,38.110
1637174363499,2021-11-17T13.39.23.499,1.077,26.707,-20.000,36.463
1637174363520,2021-11-17T13.39.23.520,1.098,20.488,-16.402,5.244
1637174363540,2021-11-17T13.39.23.540,1.118,-3.476,-2.744,-5.000
1637174363561,2021-11-17T13.39.23.561,1.139,-17.134,3.293,4.329
1637174363580,2021-11-17T13.39.23.580,1.158,-28.171,4.146,0.671
1637174363600,2021-11-17T13.39.23.600,1.178,-25.305,2.012,-1.280
1637174363621,2021-11-17T13.39.23.621,1.199,-10.549,13.902,-3.902
1637174363641,2021-11-17T13.39.23.641,1.219,4.207,16.341,-6.402
1637174363662,2021-11-17T13.39.23.662,1.240,9.390,12.988,-1.646
1637174363682,2021-11-17T13.39.23.682,1.260,10.122,11.707,2.256
1637174363703,2021-11-17T13.39.23.703,1.281,13.841,12.500,2.195
1637174363723,2021-11-17T13.39.23.723,1.301,8.049,10.976,1.890
1637174363742,2021-11-17T13.39.23.742,1.320,6.463,8.476,0.915
1637174363763,2021-11-17T13.39.23.763,1.341,6.463,6.098,0.000
1637174363783,2021-11-17T13.39.23.783,1.361,3.293,4.573,-0.305
1637174363804,2021-11-17T13.39.23.804,1.382,1.341,3.659,-0.488
1637174363824,2021-11-17T13.39.23.824,1.402,1.098,2.927,-0.854
1637174363845,2021-11-17T13.39.23.845,1.423,-0.061,2.134,-0.549
1637174363864,2021-11-17T13.39.23.864,1.442,-0.183,1.829,-0.244
1637174363884,2021-11-17T13.39.23.884,1.462,-0.976,1.646,-0.061
1637174363905,2021-11-17T13.39.23.905,1.483,-1.707,1.463,0.061
1637174363925,2021-11-17T13.39.23.925,1.503,-1.159,1.037,0.061
1637174363946,2021-11-17T13.39.23.946,1.524,0.976,0.183,-0.122
1637174363966,2021-11-17T13.39.23.966,1.544,2.927,-0.793,-0.244
1637174363987,2021-11-17T13.39.23.987,1.565,3.598,-1.280,-0.244
1637174364006,2021-11-17T13.39.24.006,1.584,2.622,-1.341,0.122
1637174364026,2021-11-17T13.39.24.026,1.604,2.805,-1.402,-0.061
1637174364047,2021-11-17T13.39.24.047,1.625,2.988,-1.159,-0.183
1637174364068,2021-11-17T13.39.24.068,1.646,1.890,-0.427,0.244
1637174364088,2021-11-17T13.39.24.088,1.666,-0.183,0.244,0.915
1637174364109,2021-11-17T13.39.24.109,1.687,-0.915,0.244,1.524
1637174364129,2021-11-17T13.39.24.129,1.707,-2.012,0.549,1.951
1637174364148,2021-11-17T13.39.24.148,1.726,-2.927,0.976,2.622
1637174364169,2021-11-17T13.39.24.169,1.747,-2.561,0.854,3.780
1637174364189,2021-11-17T13.39.24.189,1.767,-6.159,-0.061,5.061
1637174364210,2021-11-17T13.39.24.210,1.788,-18.476,-2.012,4.451
1637174364230,2021-11-17T13.39.24.230,1.808,-30.122,-7.622,-1.402
1637174364251,2021-11-17T13.39.24.251,1.829,-35.610,-14.756,-5.793
1637174364271,2021-11-17T13.39.24.271,1.849,-35.122,-12.439,0.671
1637174364290,2021-11-17T13.39.24.290,1.868,-34.329,-14.085,5.671
1637174364311,2021-11-17T13.39.24.311,1.889,-27.195,-25.549,7.805
1637174364331,2021-11-17T13.39.24.331,1.909,-2.805,-41.585,17.988
1637174364352,2021-11-17T13.39.24.352,1.930,34.939,-40.549,29.268
1637174364372,2021-11-17T13.39.24.372,1.950,90.488,-19.939,48.902
1637174364393,2021-11-17T13.39.24.393,1.971,45.976,-17.927,34.024
1637174364413,2021-11-17T13.39.24.413,1.991,19.695,-20.122,17.622
1637174364432,2021-11-17T13.39.24.432,2.010,10.549,-16.341,10.427
1637174364453,2021-11-17T13.39.24.453,2.031,11.890,-9.329,6.341
1637174364473,2021-11-17T13.39.24.473,2.051,19.878,-0.732,2.805
1637174364494,2021-11-17T13.39.24.494,2.072,18.110,5.000,-6.524
1637174364514,2021-11-17T13.39.24.514,2.092,18.171,9.390,-12.622
1637174364535,2021-11-17T13.39.24.535,2.113,16.951,23.171,-13.659
1637174364555,2021-11-17T13.39.24.555,2.133,10.244,36.098,-11.220
1637174364576,2021-11-17T13.39.24.576,2.154,-2.317,37.683,-2.439
1637174364595,2021-11-17T13.39.24.595,2.173,-12.744,29.268,4.634
1637174364615,2021-11-17T13.39.24.615,2.193,-8.476,21.341,5.244
1637174364636,2021-11-17T13.39.24.636,2.214,2.927,17.927,6.037
1637174364656,2021-11-17T13.39.24.656,2.234,10.183,14.268,2.439
1637174364677,2021-11-17T13.39.24.677,2.255,15.915,13.110,-2.073
1637174364697,2021-11-17T13.39.24.697,2.275,19.329,12.744,-2.683
1637174364718,2021-11-17T13.39.24.718,2.296,10.305,10.061,-5.366
1637174364737,2021-11-17T13.39.24.737,2.315,-0.427,7.012,-5.732
1637174364757,2021-11-17T13.39.24.757,2.335,-4.207,3.720,-3.110
1637174364778,2021-11-17T13.39.24.778,2.356,-3.232,1.098,-1.402
1637174364798,2021-11-17T13.39.24.798,2.376,-1.280,-0.061,-1.159
1637174364819,2021-11-17T13.39.24.819,2.397,-3.841,-0.427,-1.220
1637174364839,2021-11-17T13.39.24.839,2.417,-7.256,-0.549,-1.220
1637174364860,2021-11-17T13.39.24.860,2.438,-8.902,1.585,-0.854
1637174364879,2021-11-17T13.39.24.879,2.457,-10.854,3.476,-0.427
1637174364900,2021-11-17T13.39.24.900,2.478,-11.829,4.146,0.122
1637174364920,2021-11-17T13.39.24.920,2.498,-12.622,5.793,0.793
1637174364941,2021-11-17T13.39.24.941,2.519,-14.390,7.866,1.341
1637174364961,2021-11-17T13.39.24.961,2.539,-13.720,8.049,0.854
1637174364982,2021-11-17T13.39.24.982,2.560,-9.146,5.244,-0.427
1637174365002,2021-11-17T13.39.25.002,2.580,-2.561,3.171,-1.402
1637174365021,2021-11-17T13.39.25.021,2.599,-1.463,3.110,-1.707
1637174365042,2021-11-17T13.39.25.042,2.620,-3.720,4.024,-2.012
1637174365062,2021-11-17T13.39.25.062,2.640,-2.317,3.720,-2.195
1637174365083,2021-11-17T13.39.25.083,2.661,1.524,2.744,-1.707
1637174365103,2021-11-17T13.39.25.103,2.681,2.988,2.561,-0.793
1637174365124,2021-11-17T13.39.25.124,2.702,5.915,1.768,1.585
1637174365144,2021-11-17T13.39.25.144,2.722,5.976,1.646,2.134
1637174365163,2021-11-17T13.39.25.163,2.741,4.268,1.159,0.488
1637174365184,2021-11-17T13.39.25.184,2.762,4.695,0.671,-0.244
1637174365204,2021-11-17T13.39.25.204,2.782,3.354,0.854,-0.244
1637174365225,2021-11-17T13.39.25.225,2.803,1.585,1.402,0.427
1637174365245,2021-11-17T13.39.25.245,2.823,0.488,1.280,0.793
1637174365266,2021-11-17T13.39.25.266,2.844,1.829,0.183,0.976
1637174365286,2021-11-17T13.39.25.286,2.864,1.524,-0.122,1.098
1637174365305,2021-11-17T13.39.25.305,2.883,-0.610,0.183,1.159
1637174365326,2021-11-17T13.39.25.326,2.904,-2.622,0.183,1.220
1637174365346,2021-11-17T13.39.25.346,2.924,-2.927,0.244,1.341
1637174365367,2021-11-17T13.39.25.367,2.945,-3.171,0.183,1.159
1637174365387,2021-11-17T13.39.25.387,2.965,-1.951,-0.183,0.854
1637174365408,2021-11-17T13.39.25.408,2.986,-1.098,-0.610,0.610
1637174365428,2021-11-17T13.39.25.428,3.006,-1.037,-1.098,0.793
1637174365447,2021-11-17T13.39.25.447,3.025,-1.402,-1.037,0.976
1637174365468,2021-11-17T13.39.25.468,3.046,-1.220,-0.915,0.915
1637174365488,2021-11-17T13.39.25.488,3.066,-0.915,-0.732,0.915
1637174365509,2021-11-17T13.39.25.509,3.087,-0.244,-0.671,0.976
1637174365529,2021-11-17T13.39.25.529,3.107,0.793,-0.915,1.220
1637174365550,2021-11-17T13.39.25.550,3.128,1.829,-0.915,2.073
1637174365570,2021-11-17T13.39.25.570,3.148,0.976,-0.549,2.256
1637174365591,2021-11-17T13.39.25.591,3.169,0.122,-0.305,2.073
1637174365610,2021-11-17T13.39.25.610,3.188,0.366,-0.915,2.012
1637174365630,2021-11-17T13.39.25.630,3.208,0.854,-1.524,1.829
1637174365651,2021-11-17T13.39.25.651,3.229,2.439,-1.341,1.951
1637174365672,2021-11-17T13.39.25.672,3.250,3.841,-3.415,2.134
1637174365692,2021-11-17T13.39.25.692,3.270,4.451,-8.963,1.585
1637174365713,2021-11-17T13.39.25.713,3.291,7.195,-14.512,0.366
1637174365733,2021-11-17T13.39.25.733,3.311,8.841,-13.902,0.549
1637174365752,2021-11-17T13.39.25.752,3.330,6.646,-10.122,1.463
1637174365773,2021-11-17T13.39.25.773,3.351,4.390,-9.207,1.463
1637174365793,2021-11-17T13.39.25.793,3.371,5.854,-10.000,0.915
1637174365814,2021-11-17T13.39.25.814,3.392,6.341,-7.622,1.341
1637174365834,2021-11-17T13.39.25.834,3.412,5.000,-6.159,1.463
1637174365855,2021-11-17T13.39.25.855,3.433,4.573,-7.012,1.159
1637174365875,2021-11-17T13.39.25.875,3.453,3.171,-5.854,1.585
1637174365894,2021-11-17T13.39.25.894,3.472,0.976,-3.720,1.707
1637174365915,2021-11-17T13.39.25.915,3.493,-0.305,-1.951,1.463
1637174365935,2021-11-17T13.39.25.935,3.513,-1.220,-0.915,0.976
1637174365956,2021-11-17T13.39.25.956,3.534,-1.707,0.000,0.488
1637174365976,2021-11-17T13.39.25.976,3.554,-2.988,1.098,0.000
1637174365997,2021-11-17T13.39.25.997,3.575,-5.183,2.744,-0.244
1637174366017,2021-11-17T13.39.26.017,3.595,-7.134,4.695,-0.183
1637174366036,2021-11-17T13.39.26.036,3.614,-7.744,6.768,-0.122
1637174366057,2021-11-17T13.39.26.057,3.635,-7.256,7.805,-0.305
1637174366077,2021-11-17T13.39.26.077,3.655,-6.646,8.293,-0.183
1637174366098,2021-11-17T13.39.26.098,3.676,-6.463,8.293,0.000
1637174366118,2021-11-17T13.39.26.118,3.696,-5.793,7.500,0.122
1637174366139,2021-11-17T13.39.26.139,3.717,-4.695,6.037,-0.183
1637174366159,2021-11-17T13.39.26.159,3.737,-3.841,5.305,-0.244
1637174366178,2021-11-17T13.39.26.178,3.756,-3.476,5.000,-0.122
1637174366199,2021-11-17T13.39.26.199,3.777,-2.866,4.207,0.183
1637174366219,2021-11-17T13.39.26.219,3.797,-2.256,3.293,0.305
1637174366240,2021-11-17T13.39.26.240,3.818,-1.829,2.744,0.244
1637174366260,2021-11-17T13.39.26.260,3.838,-0.915,2.317,0.000
1637174366281,2021-11-17T13.39.26.281,3.859,0.061,2.012,-0.061
1637174366301,2021-11-17T13.39.26.301,3.879,-0.244,1.951,0.122
1637174366320,2021-11-17T13.39.26.320,3.898,-0.732,2.012,0.183
1637174366341,2021-11-17T13.39.26.341,3.919,-0.793,2.012,0.244
1637174366361,2021-11-17T13.39.26.361,3.939,-0.854,1.951,0.244
1637174366382,2021-11-17T13.39.26.382,3.960,-0.488,2.012,0.244
1637174366402,2021-11-17T13.39.26.402,3.980,-0.427,1.951,0.366
1637174366423,2021-11-17T13.39.26.423,4.001,-0.427,1.707,0.305
1637174366443,2021-11-17T13.39.26.443,4.021,0.305,1.341,0.305
1637174366463,2021-11-17T13.39.26.463,4.041,0.549,1.098,0.732
1637174366483,2021-11-17T13.39.26.483,4.061,1.220,1.037,1.585
1637174366504,2021-11-17T13.39.26.504,4.082,2.317,1.098,1.951
1637174366524,2021-11-17T13.39.26.524,4.102,2.195,0.671,1.402
1637174366545,2021-11-17T13.39.26.545,4.123,2.622,-0.366,0.732
1637174366565,2021-11-17T13.39.26.565,4.143,3.902,-1.524,0.305
1637174366586,2021-11-17T13.39.26.586,4.164,6.707,-1.768,1.220
1637174366606,2021-11-17T13.39.26.606,4.184,9.634,-2.195,1.463
1637174366625,2021-11-17T13.39.26.625,4.203,10.122,-3.537,-0.671
1637174366646,2021-11-17T13.39.26.646,4.224,9.329,-3.841,-1.768
1637174366666,2021-11-17T13.39.26.666,4.244,8.049,-3.354,-1.585
1637174366687,2021-11-17T13.39.26.687,4.265,7.256,-2.561,-0.976
1637174366707,2021-11-17T13.39.26.707,4.285,6.646,-2.012,-0.549
1637174366728,2021-11-17T13.39.26.728,4.306,6.159,-1.890,-0.549
1637174366748,2021-11-17T13.39.26.748,4.326,5.305,-1.890,-0.488
1637174366767,2021-11-17T13.39.26.767,4.345,3.720,-1.646,-0.366
1637174366788,2021-11-17T13.39.26.788,4.366,2.805,-1.220,-0.305
1637174366808,2021-11-17T13.39.26.808,4.386,2.317,-0.976,-0.244
1637174366829,2021-11-17T13.39.26.829,4.407,1.585,-0.854,0.000
1637174366849,2021-11-17T13.39.26.849,4.427,0.915,-0.488,0.427
1637174366870,2021-11-17T13.39.26.870,4.448,0.915,-0.183,0.671
1637174366890,2021-11-17T13.39.26.890,4.468,0.671,-0.122,0.610
1637174366909,2021-11-17T13.39.26.909,4.487,0.305,-0.183,0.610
1637174366930,2021-11-17T13.39.26.930,4.508,0.244,-0.183,0.427
1637174366950,2021-11-17T13.39.26.950,4.528,0.183,-0.305,0.244
1637174366971,2021-11-17T13.39.26.971,4.549,0.610,-0.366,0.183
1637174366991,2021-11-17T13.39.26.991,4.569,0.976,-0.183,0.244
1637174367012,2021-11-17T13.39.27.012,4.590,0.610,0.122,0.366
1637174367032,2021-11-17T13.39.27.032,4.610,0.244,0.244,0.488
1637174367051,2021-11-17T13.39.27.051,4.629,0.122,0.183,0.427
1637174367072,2021-11-17T13.39.27.072,4.650,0.061,0.305,0.610
1637174367092,2021-11-17T13.39.27.092,4.670,0.244,0.244,0.549
1637174367113,2021-11-17T13.39.27.113,4.691,0.305,0.244,0.549
1637174367133,2021-11-17T13.39.27.133,4.711,0.366,0.305,0.671
1637174367154,2021-11-17T13.39.27.154,4.732,0.793,0.671,0.976
1637174367174,2021-11-17T13.39.27.174,4.752,0.732,1.220,1.280
1637174367193,2021-11-17T13.39.27.193,4.771,0.549,1.524,1.341
1637174367214,2021-11-17T13.39.27.214,4.792,0.915,1.829,1.463
1637174367234,2021-11-17T13.39.27.234,4.812,1.159,1.707,1.402
1637174367255,2021-11-17T13.39.27.255,4.833,1.098,1.220,1.098
1637174367276,2021-11-17T13.39.27.276,4.854,0.915,1.159,1.037
1637174367296,2021-11-17T13.39.27.296,4.874,0.976,1.220,1.098
1637174367317,2021-11-17T13.39.27.317,4.895,1.829,1.280,1.159
1637174367336,2021-11-17T13.39.27.336,4.914,2.134,1.037,1.098
1637174367356,2021-11-17T13.39.27.356,4.934,2.744,0.793,1.098
1637174367377,2021-11-17T13.39.27.377,4.955,3.902,0.183,1.159
1637174367397,2021-11-17T13.39.27.397,4.975,3.232,-0.061,0.976
1637174367418,2021-11-17T13.39.27.418,4.996,2.744,0.061,0.732
1637174367438,2021-11-17T13.39.27.438,5.016,2.866,-0.244,0.610
1637174367459,2021-11-17T13.39.27.459,5.037,1.890,-0.366,0.305
1637174367479,2021-11-17T13.39.27.479,5.057,1.098,-0.061,0.305
1637174367498,2021-11-17T13.39.27.498,5.076,0.854,0.244,0.488
1637174367519,2021-11-17T13.39.27.519,5.097,1.037,0.366,0.549
1637174367539,2021-11-17T13.39.27.539,5.117,0.976,0.244,0.549
1637174367560,2021-11-17T13.39.27.560,5.138,0.976,0.122,0.427
1637174367580,2021-11-17T13.39.27.580,5.158,0.671,0.000,0.366
1637174367601,2021-11-17T13.39.27.601,5.179,0.366,-0.061,0.427
1637174367621,2021-11-17T13.39.27.621,5.199,0.183,-0.061,0.427
1637174367640,2021-11-17T13.39.27.640,5.218,-0.061,0.061,0.488
1637174367661,2021-11-17T13.39.27.661,5.239,-0.122,0.122,0.549
1637174367681,2021-11-17T13.39.27.681,5.259,0.000,-0.061,0.427
1637174367702,2021-11-17T13.39.27.702,5.280,0.061,-0.061,0.488
1637174367722,2021-11-17T13.39.27.722,5.300,-0.122,0.061,0.427
1637174367743,2021-11-17T13.39.27.743,5.321,0.061,0.122,0.427
1637174367763,2021-11-17T13.39.27.763,5.341,0.244,-0.061,0.366
1637174367782,2021-11-17T13.39.27.782,5.360,0.061,-0.122,0.366
1637174367803,2021-11-17T13.39.27.803,5.381,0.000,-0.061,0.366
1637174367823,2021-11-17T13.39.27.823,5.401,-0.122,0.061,0.366
1637174367844,2021-11-17T13.39.27.844,5.422,-0.305,0.061,0.366
1637174367864,2021-11-17T13.39.27.864,5.442,-0.488,-0.061,0.305
1637174367885,2021-11-17T13.39.27.885,5.463,-0.549,0.000,0.305
1637174367905,2021-11-17T13.39.27.905,5.483,-0.610,0.061,0.488
1637174367924,2021-11-17T13.39.27.924,5.502,-0.793,0.000,0.549
1637174367945,2021-11-17T13.39.27.945,5.523,-0.427,-0.061,0.366
1637174367965,2021-11-17T13.39.27.965,5.543,-0.061,0.000,0.366
1637174367986,2021-11-17T13.39.27.986,5.564,-0.122,0.061,0.427
1637174368006,2021-11-17T13.39.28.006,5.584,-0.488,0.000,0.488
1637174368027,2021-11-17T13.39.28.027,5.605,-0.549,0.061,0.549
1637174368047,2021-11-17T13.39.28.047,5.625,-0.732,0.061,0.610
1637174368067,2021-11-17T13.39.28.067,5.645,-0.610,0.061,0.610
1637174368087,2021-11-17T13.39.28.087,5.665,-0.488,0.061,0.671
1637174368108,2021-11-17T13.39.28.108,5.686,-0.793,0.000,0.549
1637174368128,2021-11-17T13.39.28.128,5.706,-0.793,-0.183,0.427
1637174368149,2021-11-17T13.39.28.149,5.727,-0.793,-0.366,0.427
1637174368169,2021-11-17T13.39.28.169,5.747,-1.280,-0.610,0.488
1637174368190,2021-11-17T13.39.28.190,5.768,-2.439,-1.037,0.671
1637174368209,2021-11-17T13.39.28.209,5.787,-3.780,-1.402,0.732
1637174368229,2021-11-17T13.39.28.229,5.807,-4.634,-1.585,0.305
1637174368250,2021-11-17T13.39.28.250,5.828,-4.329,-1.463,0.061
1637174368270,2021-11-17T13.39.28.270,5.848,-3.659,-1.159,0.000
1637174368291,2021-11-17T13.39.28.291,5.869,-3.476,-0.793,0.000
1637174368311,2021-11-17T13.39.28.311,5.889,-3.598,-0.549,-0.122
1637174368332,2021-11-17T13.39.28.332,5.910,-2.866,-0.366,-0.244
1637174368352,2021-11-17T13.39.28.352,5.930,-2.134,-0.305,-0.366
1637174368371,2021-11-17T13.39.28.371,5.949,-1.829,-0.366,-0.366
1637174368392,2021-11-17T13.39.28.392,5.970,-0.671,-0.305,0.000
1637174368412,2021-11-17T13.39.28.412,5.990,0.000,-0.183,0.366
1637174368433,2021-11-17T13.39.28.433,6.011,-0.488,-0.061,0.427
1637174368453,2021-11-17T13.39.28.453,6.031,-0.427,0.061,0.366
1637174368474,2021-11-17T13.39.28.474,6.052,-0.366,0.061,0.488
1637174368494,2021-11-17T13.39.28.494,6.072,-0.061,-0.061,0.427
1637174368513,2021-11-17T13.39.28.513,6.091,0.122,0.000,0.427
1637174368534,2021-11-17T13.39.28.534,6.112,0.061,0.122,0.366
1637174368554,2021-11-17T13.39.28.554,6.132,-0.061,0.183,0.488
1637174368575,2021-11-17T13.39.28.575,6.153,-0.183,0.305,0.427
1637174368595,2021-11-17T13.39.28.595,6.173,-0.244,0.244,0.366
1637174368616,2021-11-17T13.39.28.616,6.194,-0.244,0.061,0.427
1637174368636,2021-11-17T13.39.28.636,6.214,-0.122,0.000,0.427
1637174368655,2021-11-17T13.39.28.655,6.233,-0.183,0.061,0.488
1637174368676,2021-11-17T13.39.28.676,6.254,-0.610,0.122,0.549
1637174368696,2021-11-17T13.39.28.696,6.274,-0.488,0.122,0.488
1637174368717,2021-11-17T13.39.28.717,6.295,-0.488,0.183,0.427
1637174368737,2021-11-17T13.39.28.737,6.315,-0.427,0.061,0.366
1637174368758,2021-11-17T13.39.28.758,6.336,-0.122,-0.061,0.305
1637174368778,2021-11-17T13.39.28.778,6.356,0.000,0.122,0.427
1637174368797,2021-11-17T13.39.28.797,6.375,0.122,0.183,0.549
1637174368818,2021-11-17T13.39.28.818,6.396,0.183,0.183,0.610
1637174368838,2021-11-17T13.39.28.838,6.416,0.244,0.122,0.610
1637174368859,2021-11-17T13.39.28.859,6.437,0.610,0.244,0.915
1637174368880,2021-11-17T13.39.28.880,6.458,1.037,0.305,1.098
1637174368900,2021-11-17T13.39.28.900,6.478,1.159,0.488,1.037
1637174368921,2021-11-17T13.39.28.921,6.499,0.793,0.610,0.732
1637174368940,2021-11-17T13.39.28.940,6.518,1.280,0.610,0.915
1637174368960,2021-11-17T13.39.28.960,6.538,2.012,0.854,1.341
1637174368981,2021-11-17T13.39.28.981,6.559,1.280,0.915,1.098
1637174369001,2021-11-17T13.39.29.001,6.579,0.488,0.732,0.732
1637174369022,2021-11-17T13.39.29.022,6.600,0.244,0.732,0.610
1637174369042,2021-11-17T13.39.29.042,6.620,0.061,0.549,0.549
1637174369063,2021-11-17T13.39.29.063,6.641,0.061,0.488,0.549
1637174369082,2021-11-17T13.39.29.082,6.660,0.122,0.488,0.610
1637174369102,2021-11-17T13.39.29.102,6.680,-0.183,0.488,0.549
1637174369123,2021-11-17T13.39.29.123,6.701,-0.305,0.366,0.488
1637174369143,2021-11-17T13.39.29.143,6.721,-0.305,0.183,0.427
1637174369164,2021-11-17T13.39.29.164,6.742,-0.427,0.183,0.427
1637174369184,2021-11-17T13.39.29.184,6.762,-0.488,0.000,0.488
1637174369205,2021-11-17T13.39.29.205,6.783,-0.488,-0.183,0.427
1637174369225,2021-11-17T13.39.29.225,6.803,-0.305,-0.305,0.366
1637174369244,2021-11-17T13.39.29.244,6.822,-0.854,-0.244,0.427
1637174369265,2021-11-17T13.39.29.265,6.843,-1.159,-0.061,0.366
1637174369285,2021-11-17T13.39.29.285,6.863,-1.159,-0.061,0.305
1637174369306,2021-11-17T13.39.29.306,6.884,-1.220,-0.061,0.366
1637174369326,2021-11-17T13.39.29.326,6.904,-0.976,-0.183,0.427
1637174369347,2021-11-17T13.39.29.347,6.925,-0.671,-0.183,0.244
1637174369367,2021-11-17T13.39.29.367,6.945,-0.488,-0.122,0.305
1637174369386,2021-11-17T13.39.29.386,6.964,-0.366,-0.122,0.488
1637174369407,2021-11-17T13.39.29.407,6.985,-0.366,-0.061,0.488
1637174369427,2021-11-17T13.39.29.427,7.005,-0.488,0.000,0.549
1637174369448,2021-11-17T13.39.29.448,7.026,-0.488,0.122,0.549
1637174369468,2021-11-17T13.39.29.468,7.046,-0.183,0.061,0.610
1637174369489,2021-11-17T13.39.29.489,7.067,0.061,-0.061,0.488
1637174369509,2021-11-17T13.39.29.509,7.087,0.122,0.061,0.549
1637174369528,2021-11-17T13.39.29.528,7.106,0.000,0.122,0.610
1637174369549,2021-11-17T13.39.29.549,7.127,-0.061,0.122,0.610
1637174369569,2021-11-17T13.39.29.569,7.147,0.122,0.061,0.671
1637174369590,2021-11-17T13.39.29.590,7.168,0.244,0.000,0.549
1637174369610,2021-11-17T13.39.29.610,7.188,0.122,0.061,0.610
1637174369631,2021-11-17T13.39.29.631,7.209,-0.122,0.183,0.671
1637174369651,2021-11-17T13.39.29.651,7.229,-0.061,0.061,0.671
1637174369671,2021-11-17T13.39.29.671,7.249,0.061,0.061,0.671
1637174369691,2021-11-17T13.39.29.691,7.269,0.122,0.000,0.610
1637174369712,2021-11-17T13.39.29.712,7.290,0.122,0.000,0.610
1637174369732,2021-11-17T13.39.29.732,7.310,0.244,-0.122,0.610
1637174369753,2021-11-17T13.39.29.753,7.331,0.366,-0.122,0.610
1637174369773,2021-11-17T13.39.29.773,7.351,0.244,0.000,0.671
1637174369794,2021-11-17T13.39.29.794,7.372,0.061,0.122,0.610
