epoc (ms),timestamp (-0400),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1632322033194,2021-09-22T10.47.13.194,0.873,0.859,0.091,0.509
1632322033215,2021-09-22T10.47.13.215,0.894,0.858,0.090,0.507
1632322033234,2021-09-22T10.47.13.234,0.913,0.858,0.091,0.505
1632322033254,2021-09-22T10.47.13.254,0.933,0.861,0.090,0.507
1632322033273,2021-09-22T10.47.13.273,0.952,0.860,0.090,0.507
1632322033294,2021-09-22T10.47.13.294,0.973,0.858,0.089,0.506
1632322033313,2021-09-22T10.47.13.313,0.992,0.859,0.089,0.506
1632322033334,2021-09-22T10.47.13.334,1.013,0.858,0.090,0.506
1632322033353,2021-09-22T10.47.13.353,1.032,0.858,0.090,0.508
1632322033373,2021-09-22T10.47.13.373,1.052,0.859,0.089,0.507
1632322033392,2021-09-22T10.47.13.392,1.071,0.860,0.089,0.507
1632322033413,2021-09-22T10.47.13.413,1.092,0.859,0.089,0.506
1632322033433,2021-09-22T10.47.13.433,1.112,0.859,0.089,0.506
1632322033452,2021-09-22T10.47.13.452,1.131,0.859,0.089,0.508
1632322033473,2021-09-22T10.47.13.473,1.152,0.860,0.090,0.509
1632322033492,2021-09-22T10.47.13.492,1.171,0.859,0.091,0.508
1632322033512,2021-09-22T10.47.13.512,1.191,0.858,0.091,0.507
1632322033531,2021-09-22T10.47.13.531,1.210,0.858,0.088,0.507
1632322033552,2021-09-22T10.47.13.552,1.231,0.860,0.090,0.506
1632322033571,2021-09-22T10.47.13.571,1.250,0.859,0.088,0.508
1632322033591,2021-09-22T10.47.13.591,1.270,0.860,0.090,0.508
1632322033610,2021-09-22T10.47.13.610,1.289,0.860,0.091,0.507
1632322033631,2021-09-22T10.47.13.631,1.310,0.858,0.089,0.506
1632322033651,2021-09-22T10.47.13.651,1.330,0.859,0.088,0.507
1632322033670,2021-09-22T10.47.13.670,1.349,0.859,0.088,0.508
1632322033691,2021-09-22T10.47.13.691,1.370,0.859,0.088,0.507
1632322033710,2021-09-22T10.47.13.710,1.389,0.859,0.090,0.508
1632322033731,2021-09-22T10.47.13.731,1.410,0.860,0.089,0.508
1632322033750,2021-09-22T10.47.13.750,1.429,0.858,0.089,0.507
1632322033770,2021-09-22T10.47.13.770,1.449,0.859,0.091,0.507
1632322033789,2021-09-22T10.47.13.789,1.468,0.859,0.090,0.507
1632322033810,2021-09-22T10.47.13.810,1.489,0.859,0.089,0.507
1632322033829,2021-09-22T10.47.13.829,1.508,0.860,0.090,0.508
1632322033849,2021-09-22T10.47.13.849,1.528,0.858,0.091,0.505
1632322033870,2021-09-22T10.47.13.870,1.549,0.858,0.090,0.506
1632322033889,2021-09-22T10.47.13.889,1.568,0.858,0.088,0.509
1632322033909,2021-09-22T10.47.13.909,1.588,0.861,0.089,0.508
1632322033928,2021-09-22T10.47.13.928,1.607,0.859,0.089,0.506
1632322033949,2021-09-22T10.47.13.949,1.628,0.859,0.089,0.506
1632322033968,2021-09-22T10.47.13.968,1.647,0.859,0.091,0.507
1632322033988,2021-09-22T10.47.13.988,1.667,0.860,0.091,0.507
1632322034007,2021-09-22T10.47.14.007,1.686,0.859,0.090,0.508
1632322034028,2021-09-22T10.47.14.028,1.707,0.859,0.089,0.507
1632322034047,2021-09-22T10.47.14.047,1.726,0.859,0.091,0.508
1632322034067,2021-09-22T10.47.14.067,1.746,0.859,0.089,0.509
1632322034088,2021-09-22T10.47.14.088,1.767,0.859,0.089,0.508
1632322034107,2021-09-22T10.47.14.107,1.786,0.857,0.091,0.510
1632322034127,2021-09-22T10.47.14.127,1.806,0.860,0.089,0.509
1632322034147,2021-09-22T10.47.14.147,1.826,0.858,0.091,0.510
1632322034167,2021-09-22T10.47.14.167,1.846,0.859,0.091,0.506
1632322034186,2021-09-22T10.47.14.186,1.865,0.859,0.091,0.507
1632322034207,2021-09-22T10.47.14.207,1.886,0.858,0.090,0.508
1632322034226,2021-09-22T10.47.14.226,1.905,0.860,0.091,0.507
1632322034246,2021-09-22T10.47.14.246,1.925,0.860,0.091,0.507
1632322034265,2021-09-22T10.47.14.265,1.944,0.859,0.089,0.508
1632322034286,2021-09-22T10.47.14.286,1.965,0.860,0.090,0.507
1632322034306,2021-09-22T10.47.14.306,1.985,0.859,0.089,0.508
1632322034325,2021-09-22T10.47.14.325,2.004,0.861,0.088,0.507
1632322034346,2021-09-22T10.47.14.346,2.025,0.860,0.090,0.508
1632322034365,2021-09-22T10.47.14.365,2.044,0.860,0.089,0.507
1632322034385,2021-09-22T10.47.14.385,2.064,0.860,0.090,0.508
1632322034404,2021-09-22T10.47.14.404,2.083,0.859,0.091,0.506
1632322034425,2021-09-22T10.47.14.425,2.104,0.857,0.090,0.507
1632322034444,2021-09-22T10.47.14.444,2.123,0.858,0.090,0.510
1632322034464,2021-09-22T10.47.14.464,2.143,0.858,0.090,0.509
1632322034483,2021-09-22T10.47.14.483,2.162,0.859,0.090,0.507
1632322034504,2021-09-22T10.47.14.504,2.183,0.861,0.090,0.507
1632322034524,2021-09-22T10.47.14.524,2.203,0.859,0.091,0.509
1632322034544,2021-09-22T10.47.14.544,2.223,0.860,0.089,0.507
1632322034564,2021-09-22T10.47.14.564,2.243,0.860,0.089,0.505
1632322034583,2021-09-22T10.47.14.583,2.262,0.859,0.088,0.507
1632322034604,2021-09-22T10.47.14.604,2.283,0.860,0.091,0.508
1632322034623,2021-09-22T10.47.14.623,2.302,0.859,0.089,0.504
1632322034643,2021-09-22T10.47.14.643,2.322,0.859,0.088,0.507
1632322034662,2021-09-22T10.47.14.662,2.341,0.858,0.088,0.510
1632322034683,2021-09-22T10.47.14.683,2.362,0.859,0.088,0.509
1632322034702,2021-09-22T10.47.14.702,2.381,0.859,0.089,0.506
1632322034722,2021-09-22T10.47.14.722,2.401,0.858,0.090,0.506
1632322034743,2021-09-22T10.47.14.743,2.422,0.859,0.090,0.507
1632322034762,2021-09-22T10.47.14.762,2.441,0.858,0.090,0.507
1632322034782,2021-09-22T10.47.14.782,2.461,0.859,0.089,0.508
1632322034801,2021-09-22T10.47.14.801,2.480,0.861,0.089,0.506
1632322034822,2021-09-22T10.47.14.822,2.501,0.859,0.090,0.508
1632322034841,2021-09-22T10.47.14.841,2.520,0.858,0.089,0.508
1632322034861,2021-09-22T10.47.14.861,2.540,0.859,0.089,0.508
1632322034880,2021-09-22T10.47.14.880,2.559,0.858,0.090,0.509
1632322034901,2021-09-22T10.47.14.901,2.580,0.858,0.087,0.507
1632322034920,2021-09-22T10.47.14.920,2.599,0.860,0.088,0.506
1632322034940,2021-09-22T10.47.14.940,2.619,0.860,0.089,0.509
1632322034961,2021-09-22T10.47.14.961,2.640,0.858,0.088,0.506
1632322034980,2021-09-22T10.47.14.980,2.659,0.859,0.090,0.508
1632322035001,2021-09-22T10.47.15.001,2.680,0.858,0.090,0.507
1632322035020,2021-09-22T10.47.15.020,2.699,0.860,0.088,0.507
1632322035040,2021-09-22T10.47.15.040,2.719,0.860,0.089,0.507
1632322035059,2021-09-22T10.47.15.059,2.738,0.860,0.089,0.508
1632322035080,2021-09-22T10.47.15.080,2.759,0.858,0.089,0.507
1632322035099,2021-09-22T10.47.15.099,2.778,0.860,0.088,0.507
1632322035119,2021-09-22T10.47.15.119,2.798,0.858,0.087,0.508
1632322035138,2021-09-22T10.47.15.138,2.817,0.858,0.089,0.510
1632322035159,2021-09-22T10.47.15.159,2.838,0.859,0.089,0.507
1632322035179,2021-09-22T10.47.15.179,2.858,0.860,0.090,0.505
1632322035198,2021-09-22T10.47.15.198,2.877,0.857,0.089,0.508
1632322035219,2021-09-22T10.47.15.219,2.898,0.859,0.090,0.506
1632322035238,2021-09-22T10.47.15.238,2.917,0.860,0.090,0.508
1632322035258,2021-09-22T10.47.15.258,2.937,0.859,0.088,0.508
1632322035277,2021-09-22T10.47.15.277,2.956,0.859,0.088,0.508
1632322035298,2021-09-22T10.47.15.298,2.977,0.859,0.088,0.508
1632322035317,2021-09-22T10.47.15.317,2.996,0.860,0.089,0.509
1632322035337,2021-09-22T10.47.15.337,3.016,0.859,0.088,0.508
1632322035356,2021-09-22T10.47.15.356,3.035,0.859,0.087,0.508
1632322035377,2021-09-22T10.47.15.377,3.056,0.860,0.088,0.508
1632322035398,2021-09-22T10.47.15.398,3.077,0.861,0.090,0.508
1632322035417,2021-09-22T10.47.15.417,3.096,0.861,0.087,0.506
1632322035437,2021-09-22T10.47.15.437,3.116,0.858,0.089,0.506
1632322035456,2021-09-22T10.47.15.456,3.135,0.859,0.088,0.507
1632322035477,2021-09-22T10.47.15.477,3.156,0.860,0.089,0.510
1632322035496,2021-09-22T10.47.15.496,3.175,0.859,0.089,0.508
1632322035516,2021-09-22T10.47.15.516,3.195,0.859,0.089,0.506
1632322035535,2021-09-22T10.47.15.535,3.214,0.858,0.089,0.508
1632322035556,2021-09-22T10.47.15.556,3.235,0.858,0.087,0.509
1632322035575,2021-09-22T10.47.15.575,3.254,0.859,0.089,0.506
1632322035595,2021-09-22T10.47.15.595,3.274,0.859,0.090,0.504
1632322035616,2021-09-22T10.47.15.616,3.295,0.858,0.089,0.507
1632322035635,2021-09-22T10.47.15.635,3.314,0.859,0.088,0.508
1632322035655,2021-09-22T10.47.15.655,3.334,0.859,0.089,0.506
1632322035674,2021-09-22T10.47.15.674,3.353,0.859,0.088,0.508
1632322035695,2021-09-22T10.47.15.695,3.374,0.859,0.088,0.509
1632322035714,2021-09-22T10.47.15.714,3.393,0.858,0.089,0.508
1632322035734,2021-09-22T10.47.15.734,3.413,0.859,0.088,0.509
1632322035753,2021-09-22T10.47.15.753,3.432,0.859,0.088,0.509
1632322035774,2021-09-22T10.47.15.774,3.453,0.860,0.088,0.507
1632322035793,2021-09-22T10.47.15.793,3.472,0.859,0.088,0.506
1632322035814,2021-09-22T10.47.15.814,3.493,0.858,0.088,0.507
1632322035834,2021-09-22T10.47.15.834,3.513,0.858,0.090,0.508
1632322035853,2021-09-22T10.47.15.853,3.532,0.857,0.088,0.508
1632322035874,2021-09-22T10.47.15.874,3.553,0.858,0.087,0.510
1632322035893,2021-09-22T10.47.15.893,3.572,0.857,0.089,0.507
1632322035913,2021-09-22T10.47.15.913,3.592,0.858,0.087,0.509
1632322035932,2021-09-22T10.47.15.932,3.611,0.859,0.088,0.508
1632322035953,2021-09-22T10.47.15.953,3.632,0.859,0.088,0.508
1632322035972,2021-09-22T10.47.15.972,3.651,0.859,0.088,0.509
1632322035992,2021-09-22T10.47.15.992,3.671,0.859,0.088,0.508
1632322036011,2021-09-22T10.47.16.011,3.690,0.859,0.087,0.508
1632322036032,2021-09-22T10.47.16.032,3.711,0.859,0.088,0.509
1632322036051,2021-09-22T10.47.16.051,3.730,0.857,0.089,0.508
1632322036071,2021-09-22T10.47.16.071,3.750,0.858,0.087,0.510
1632322036092,2021-09-22T10.47.16.092,3.771,0.858,0.088,0.508
1632322036111,2021-09-22T10.47.16.111,3.790,0.858,0.087,0.507
1632322036131,2021-09-22T10.47.16.131,3.810,0.858,0.088,0.509
1632322036150,2021-09-22T10.47.16.150,3.829,0.858,0.087,0.510
1632322036171,2021-09-22T10.47.16.171,3.850,0.859,0.086,0.508
1632322036190,2021-09-22T10.47.16.190,3.869,0.859,0.086,0.509
1632322036210,2021-09-22T10.47.16.210,3.889,0.859,0.086,0.507
1632322036230,2021-09-22T10.47.16.230,3.909,0.860,0.084,0.509
1632322036250,2021-09-22T10.47.16.250,3.929,0.859,0.087,0.509
1632322036269,2021-09-22T10.47.16.269,3.948,0.859,0.090,0.509
1632322036290,2021-09-22T10.47.16.290,3.969,0.859,0.086,0.509
1632322036310,2021-09-22T10.47.16.310,3.989,0.860,0.087,0.508
1632322036329,2021-09-22T10.47.16.329,4.008,0.858,0.087,0.508
1632322036350,2021-09-22T10.47.16.350,4.029,0.858,0.088,0.508
1632322036369,2021-09-22T10.47.16.369,4.048,0.858,0.089,0.507
1632322036389,2021-09-22T10.47.16.389,4.068,0.860,0.085,0.509
1632322036408,2021-09-22T10.47.16.408,4.087,0.860,0.087,0.509
1632322036429,2021-09-22T10.47.16.429,4.108,0.859,0.088,0.508
1632322036448,2021-09-22T10.47.16.448,4.127,0.860,0.087,0.507
1632322036468,2021-09-22T10.47.16.468,4.147,0.859,0.088,0.505
1632322036487,2021-09-22T10.47.16.487,4.166,0.859,0.086,0.507
1632322036508,2021-09-22T10.47.16.508,4.187,0.860,0.085,0.508
1632322036528,2021-09-22T10.47.16.528,4.207,0.859,0.085,0.507
1632322036547,2021-09-22T10.47.16.547,4.226,0.859,0.086,0.508
1632322036568,2021-09-22T10.47.16.568,4.247,0.859,0.089,0.508
1632322036587,2021-09-22T10.47.16.587,4.266,0.860,0.085,0.507
1632322036607,2021-09-22T10.47.16.607,4.286,0.859,0.086,0.507
1632322036627,2021-09-22T10.47.16.627,4.306,0.860,0.087,0.507
1632322036647,2021-09-22T10.47.16.647,4.326,0.860,0.088,0.510
1632322036666,2021-09-22T10.47.16.666,4.345,0.858,0.087,0.508
1632322036687,2021-09-22T10.47.16.687,4.366,0.858,0.085,0.508
1632322036706,2021-09-22T10.47.16.706,4.385,0.860,0.086,0.509
1632322036726,2021-09-22T10.47.16.726,4.405,0.859,0.086,0.506
1632322036747,2021-09-22T10.47.16.747,4.426,0.860,0.085,0.507
1632322036766,2021-09-22T10.47.16.766,4.445,0.859,0.085,0.509
1632322036786,2021-09-22T10.47.16.786,4.465,0.859,0.087,0.510
1632322036805,2021-09-22T10.47.16.805,4.484,0.860,0.087,0.509
1632322036826,2021-09-22T10.47.16.826,4.505,0.860,0.087,0.509
1632322036845,2021-09-22T10.47.16.845,4.524,0.859,0.085,0.507
1632322036865,2021-09-22T10.47.16.865,4.544,0.861,0.086,0.509
1632322036884,2021-09-22T10.47.16.884,4.563,0.859,0.087,0.508
1632322036905,2021-09-22T10.47.16.905,4.584,0.858,0.086,0.507
1632322036924,2021-09-22T10.47.16.924,4.603,0.860,0.087,0.507
1632322036944,2021-09-22T10.47.16.944,4.623,0.860,0.086,0.507
1632322036965,2021-09-22T10.47.16.965,4.644,0.860,0.085,0.507
1632322036984,2021-09-22T10.47.16.984,4.663,0.859,0.085,0.508
1632322037004,2021-09-22T10.47.17.004,4.683,0.858,0.084,0.507
1632322037023,2021-09-22T10.47.17.023,4.702,0.859,0.084,0.506
1632322037044,2021-09-22T10.47.17.044,4.723,0.859,0.086,0.510
1632322037063,2021-09-22T10.47.17.063,4.742,0.857,0.086,0.511
1632322037084,2021-09-22T10.47.17.084,4.763,0.859,0.082,0.510
1632322037103,2021-09-22T10.47.17.103,4.782,0.863,0.079,0.507
1632322037123,2021-09-22T10.47.17.123,4.802,0.864,0.086,0.502
1632322037142,2021-09-22T10.47.17.142,4.821,0.864,0.087,0.502
1632322037163,2021-09-22T10.47.17.163,4.842,0.860,0.085,0.504
1632322037183,2021-09-22T10.47.17.183,4.862,0.855,0.090,0.507
1632322037202,2021-09-22T10.47.17.202,4.881,0.854,0.089,0.512
1632322037223,2021-09-22T10.47.17.223,4.902,0.857,0.092,0.509
1632322037242,2021-09-22T10.47.17.242,4.921,0.859,0.090,0.508
1632322037262,2021-09-22T10.47.17.262,4.941,0.861,0.087,0.508
1632322037281,2021-09-22T10.47.17.281,4.960,0.858,0.086,0.508
1632322037302,2021-09-22T10.47.17.302,4.981,0.857,0.084,0.507
1632322037321,2021-09-22T10.47.17.321,5.000,0.857,0.088,0.511
1632322037341,2021-09-22T10.47.17.341,5.020,0.861,0.086,0.506
1632322037360,2021-09-22T10.47.17.360,5.039,0.859,0.089,0.507
1632322037381,2021-09-22T10.47.17.381,5.060,0.859,0.089,0.506
1632322037401,2021-09-22T10.47.17.401,5.080,0.861,0.086,0.507
1632322037420,2021-09-22T10.47.17.420,5.099,0.861,0.083,0.507
1632322037441,2021-09-22T10.47.17.441,5.120,0.862,0.084,0.506
1632322037460,2021-09-22T10.47.17.460,5.139,0.861,0.085,0.505
1632322037481,2021-09-22T10.47.17.481,5.160,0.860,0.084,0.507
1632322037500,2021-09-22T10.47.17.500,5.179,0.860,0.086,0.503
1632322037520,2021-09-22T10.47.17.520,5.199,0.861,0.085,0.505
1632322037539,2021-09-22T10.47.17.539,5.218,0.861,0.084,0.504
1632322037560,2021-09-22T10.47.17.560,5.239,0.861,0.082,0.508
1632322037579,2021-09-22T10.47.17.579,5.258,0.859,0.083,0.510
1632322037599,2021-09-22T10.47.17.599,5.278,0.859,0.087,0.513
1632322037620,2021-09-22T10.47.17.620,5.299,0.859,0.079,0.515
1632322037639,2021-09-22T10.47.17.639,5.318,0.861,0.083,0.510
1632322037659,2021-09-22T10.47.17.659,5.338,0.857,0.085,0.511
1632322037678,2021-09-22T10.47.17.678,5.357,0.854,0.097,0.521
1632322037699,2021-09-22T10.47.17.699,5.378,0.853,0.101,0.535
1632322037718,2021-09-22T10.47.17.718,5.397,0.863,0.132,0.560
1632322037738,2021-09-22T10.47.17.738,5.417,0.797,0.128,0.818
1632322037757,2021-09-22T10.47.17.757,5.436,0.880,0.062,0.703
1632322037778,2021-09-22T10.47.17.778,5.457,0.912,0.053,0.715
1632322037797,2021-09-22T10.47.17.797,5.476,0.903,-0.017,0.780
1632322037817,2021-09-22T10.47.17.817,5.496,1.154,0.245,0.635
1632322037838,2021-09-22T10.47.17.838,5.517,1.412,0.441,0.538
1632322037857,2021-09-22T10.47.17.857,5.536,1.281,0.309,0.435
1632322037877,2021-09-22T10.47.17.877,5.556,0.657,0.272,0.654
1632322037897,2021-09-22T10.47.17.897,5.576,0.876,0.064,0.817
1632322037917,2021-09-22T10.47.17.917,5.596,0.881,0.258,0.752
1632322037936,2021-09-22T10.47.17.936,5.615,0.286,0.271,0.968
1632322037957,2021-09-22T10.47.17.957,5.636,0.530,0.328,0.909
1632322037976,2021-09-22T10.47.17.976,5.655,0.604,0.178,0.855
1632322037996,2021-09-22T10.47.17.996,5.675,0.554,-0.018,0.807
1632322038015,2021-09-22T10.47.18.015,5.694,0.637,-0.088,0.740
1632322038036,2021-09-22T10.47.18.036,5.715,0.751,-0.096,0.690
1632322038056,2021-09-22T10.47.18.056,5.735,0.856,-0.065,0.652
1632322038075,2021-09-22T10.47.18.075,5.754,1.034,-0.065,0.625
1632322038096,2021-09-22T10.47.18.096,5.775,1.174,-0.088,0.586
1632322038115,2021-09-22T10.47.18.115,5.794,1.241,-0.099,0.543
1632322038135,2021-09-22T10.47.18.135,5.814,1.229,-0.047,0.473
1632322038154,2021-09-22T10.47.18.154,5.833,1.118,0.018,0.419
1632322038175,2021-09-22T10.47.18.175,5.854,1.094,0.059,0.352
1632322038194,2021-09-22T10.47.18.194,5.873,1.083,0.050,0.240
1632322038214,2021-09-22T10.47.18.214,5.893,1.008,-0.021,0.084
1632322038233,2021-09-22T10.47.18.233,5.912,0.952,-0.094,-0.181
1632322038254,2021-09-22T10.47.18.254,5.933,0.908,-0.032,-0.436
1632322038274,2021-09-22T10.47.18.274,5.953,0.713,0.058,-0.394
1632322038294,2021-09-22T10.47.18.294,5.973,0.551,0.288,0.029
1632322038314,2021-09-22T10.47.18.314,5.993,0.625,0.405,0.805
1632322038333,2021-09-22T10.47.18.333,6.012,0.883,0.392,1.053
1632322038354,2021-09-22T10.47.18.354,6.033,0.157,0.331,0.990
1632322038373,2021-09-22T10.47.18.373,6.052,1.211,0.005,0.404
1632322038393,2021-09-22T10.47.18.393,6.072,1.788,-0.312,0.375
1632322038412,2021-09-22T10.47.18.412,6.091,1.018,-0.447,0.591
1632322038433,2021-09-22T10.47.18.433,6.112,0.775,-0.005,0.613
1632322038452,2021-09-22T10.47.18.452,6.131,0.619,0.277,0.558
1632322038472,2021-09-22T10.47.18.472,6.151,1.144,0.010,0.421
1632322038493,2021-09-22T10.47.18.493,6.172,1.079,-0.021,0.496
1632322038512,2021-09-22T10.47.18.512,6.191,1.698,-0.063,0.592
1632322038532,2021-09-22T10.47.18.532,6.211,0.860,0.218,0.491
1632322038551,2021-09-22T10.47.18.551,6.230,0.790,0.049,0.521
1632322038572,2021-09-22T10.47.18.572,6.251,0.847,0.080,0.527
1632322038591,2021-09-22T10.47.18.591,6.270,0.871,0.072,0.519
1632322038611,2021-09-22T10.47.18.611,6.290,0.877,0.062,0.504
1632322038630,2021-09-22T10.47.18.630,6.309,0.884,0.072,0.498
1632322038651,2021-09-22T10.47.18.651,6.330,0.875,0.081,0.494
1632322038670,2021-09-22T10.47.18.670,6.349,0.874,0.104,0.500
1632322038690,2021-09-22T10.47.18.690,6.369,0.873,0.109,0.494
1632322038711,2021-09-22T10.47.18.711,6.390,0.865,0.109,0.491
1632322038730,2021-09-22T10.47.18.730,6.409,0.870,0.115,0.495
1632322038751,2021-09-22T10.47.18.751,6.430,0.871,0.107,0.491
1632322038770,2021-09-22T10.47.18.770,6.449,0.871,0.105,0.487
1632322038790,2021-09-22T10.47.18.790,6.469,0.875,0.098,0.478
1632322038809,2021-09-22T10.47.18.809,6.488,0.879,0.080,0.487
1632322038830,2021-09-22T10.47.18.830,6.509,0.866,0.095,0.507
1632322038849,2021-09-22T10.47.18.849,6.528,0.874,0.091,0.466
1632322038869,2021-09-22T10.47.18.869,6.548,0.884,0.085,0.450
1632322038888,2021-09-22T10.47.18.888,6.567,0.886,0.086,0.440
1632322038909,2021-09-22T10.47.18.909,6.588,0.896,0.076,0.430
1632322038929,2021-09-22T10.47.18.929,6.608,0.888,0.070,0.432
1632322038948,2021-09-22T10.47.18.948,6.627,0.878,0.070,0.451
1632322038969,2021-09-22T10.47.18.969,6.648,0.882,0.064,0.478
1632322038988,2021-09-22T10.47.18.988,6.667,0.879,0.058,0.494
1632322039008,2021-09-22T10.47.19.008,6.687,0.889,0.038,0.485
1632322039027,2021-09-22T10.47.19.027,6.706,0.893,0.050,0.510
1632322039048,2021-09-22T10.47.19.048,6.727,0.902,0.075,0.535
1632322039067,2021-09-22T10.47.19.067,6.746,0.908,0.039,0.604
1632322039087,2021-09-22T10.47.19.087,6.766,0.902,0.019,0.716
1632322039106,2021-09-22T10.47.19.106,6.785,0.911,0.007,0.785
1632322039127,2021-09-22T10.47.19.127,6.806,0.584,-0.016,0.750
1632322039148,2021-09-22T10.47.19.148,6.827,0.749,0.180,0.662
1632322039167,2021-09-22T10.47.19.167,6.846,1.730,0.242,0.500
1632322039187,2021-09-22T10.47.19.187,6.866,1.852,0.254,0.419
1632322039206,2021-09-22T10.47.19.206,6.885,2.034,0.511,0.380
1632322039227,2021-09-22T10.47.19.227,6.906,2.086,0.493,0.414
1632322039246,2021-09-22T10.47.19.246,6.925,1.729,0.178,0.976
1632322039266,2021-09-22T10.47.19.266,6.945,-0.063,-0.458,1.417
1632322039285,2021-09-22T10.47.19.285,6.964,2.496,0.075,0.328
1632322039306,2021-09-22T10.47.19.306,6.985,1.586,0.562,0.582
1632322039325,2021-09-22T10.47.19.325,7.004,0.134,0.409,0.883
1632322039345,2021-09-22T10.47.19.345,7.024,0.088,0.531,0.540
1632322039364,2021-09-22T10.47.19.364,7.043,0.570,0.770,0.490
1632322039385,2021-09-22T10.47.19.385,7.064,0.921,0.513,0.426
1632322039405,2021-09-22T10.47.19.405,7.084,0.955,0.132,0.340
1632322039424,2021-09-22T10.47.19.424,7.103,0.812,-0.060,0.277
1632322039445,2021-09-22T10.47.19.445,7.124,0.878,-0.141,0.225
1632322039464,2021-09-22T10.47.19.464,7.143,1.106,-0.210,0.196
1632322039484,2021-09-22T10.47.19.484,7.163,1.317,-0.218,0.244
1632322039503,2021-09-22T10.47.19.503,7.182,1.501,-0.108,0.274
1632322039524,2021-09-22T10.47.19.524,7.203,1.621,-0.002,0.295
1632322039543,2021-09-22T10.47.19.543,7.222,1.663,0.020,0.349
1632322039564,2021-09-22T10.47.19.564,7.243,1.722,0.009,0.367
1632322039583,2021-09-22T10.47.19.583,7.262,1.875,0.114,0.284
1632322039603,2021-09-22T10.47.19.603,7.282,1.879,0.203,0.062
1632322039624,2021-09-22T10.47.19.624,7.303,1.731,0.043,-0.305
1632322039643,2021-09-22T10.47.19.643,7.322,1.604,-0.195,-0.962
1632322039663,2021-09-22T10.47.19.663,7.342,1.600,-0.138,-1.813
1632322039682,2021-09-22T10.47.19.682,7.361,1.136,-0.017,-1.736
1632322039703,2021-09-22T10.47.19.703,7.382,0.312,0.598,0.001
1632322039722,2021-09-22T10.47.19.722,7.401,0.578,0.858,1.035
