epoc (ms),timestamp (-0400),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1632410599730,2021-09-23T11.23.19.730,2.172,0.379,0.130,0.932
1632410599751,2021-09-23T11.23.19.751,2.193,0.379,0.131,0.933
1632410599771,2021-09-23T11.23.19.771,2.213,0.378,0.130,0.933
1632410599790,2021-09-23T11.23.19.790,2.232,0.377,0.131,0.933
1632410599811,2021-09-23T11.23.19.811,2.253,0.377,0.130,0.932
1632410599831,2021-09-23T11.23.19.831,2.273,0.377,0.131,0.932
1632410599852,2021-09-23T11.23.19.852,2.294,0.378,0.129,0.934
1632410599872,2021-09-23T11.23.19.872,2.314,0.378,0.128,0.933
1632410599893,2021-09-23T11.23.19.893,2.335,0.376,0.130,0.934
1632410599913,2021-09-23T11.23.19.913,2.355,0.377,0.130,0.933
1632410599932,2021-09-23T11.23.19.932,2.374,0.377,0.130,0.933
1632410599953,2021-09-23T11.23.19.953,2.395,0.377,0.130,0.933
1632410599973,2021-09-23T11.23.19.973,2.415,0.377,0.130,0.933
1632410599994,2021-09-23T11.23.19.994,2.436,0.378,0.131,0.933
1632410600014,2021-09-23T11.23.20.014,2.456,0.377,0.129,0.933
1632410600035,2021-09-23T11.23.20.035,2.477,0.377,0.130,0.933
1632410600055,2021-09-23T11.23.20.055,2.497,0.377,0.131,0.932
1632410600074,2021-09-23T11.23.20.074,2.516,0.377,0.127,0.933
1632410600095,2021-09-23T11.23.20.095,2.537,0.376,0.129,0.932
1632410600115,2021-09-23T11.23.20.115,2.557,0.376,0.132,0.933
1632410600136,2021-09-23T11.23.20.136,2.578,0.375,0.129,0.933
1632410600156,2021-09-23T11.23.20.156,2.598,0.375,0.129,0.934
1632410600177,2021-09-23T11.23.20.177,2.619,0.377,0.131,0.934
1632410600197,2021-09-23T11.23.20.197,2.639,0.379,0.129,0.934
1632410600216,2021-09-23T11.23.20.216,2.658,0.378,0.130,0.933
1632410600237,2021-09-23T11.23.20.237,2.679,0.379,0.130,0.931
1632410600257,2021-09-23T11.23.20.257,2.699,0.378,0.131,0.932
1632410600278,2021-09-23T11.23.20.278,2.720,0.379,0.130,0.933
1632410600299,2021-09-23T11.23.20.299,2.741,0.378,0.130,0.932
1632410600319,2021-09-23T11.23.20.319,2.761,0.376,0.130,0.933
1632410600340,2021-09-23T11.23.20.340,2.782,0.377,0.130,0.933
1632410600359,2021-09-23T11.23.20.359,2.801,0.379,0.130,0.932
1632410600379,2021-09-23T11.23.20.379,2.821,0.378,0.130,0.932
1632410600400,2021-09-23T11.23.20.400,2.842,0.378,0.129,0.933
1632410600420,2021-09-23T11.23.20.420,2.862,0.377,0.129,0.933
1632410600441,2021-09-23T11.23.20.441,2.883,0.375,0.131,0.933
1632410600461,2021-09-23T11.23.20.461,2.903,0.376,0.131,0.935
1632410600482,2021-09-23T11.23.20.482,2.924,0.377,0.130,0.933
1632410600502,2021-09-23T11.23.20.502,2.944,0.380,0.131,0.932
1632410600521,2021-09-23T11.23.20.521,2.963,0.378,0.131,0.933
1632410600542,2021-09-23T11.23.20.542,2.984,0.378,0.131,0.930
1632410600562,2021-09-23T11.23.20.562,3.004,0.379,0.130,0.931
1632410600583,2021-09-23T11.23.20.583,3.025,0.379,0.131,0.931
1632410600603,2021-09-23T11.23.20.603,3.045,0.376,0.129,0.934
1632410600624,2021-09-23T11.23.20.624,3.066,0.379,0.131,0.932
1632410600644,2021-09-23T11.23.20.644,3.086,0.379,0.131,0.931
1632410600663,2021-09-23T11.23.20.663,3.105,0.378,0.129,0.930
1632410600684,2021-09-23T11.23.20.684,3.126,0.378,0.130,0.931
1632410600704,2021-09-23T11.23.20.704,3.146,0.380,0.131,0.933
1632410600725,2021-09-23T11.23.20.725,3.167,0.379,0.131,0.934
1632410600745,2021-09-23T11.23.20.745,3.187,0.377,0.129,0.933
1632410600766,2021-09-23T11.23.20.766,3.208,0.378,0.130,0.932
1632410600786,2021-09-23T11.23.20.786,3.228,0.378,0.130,0.932
1632410600805,2021-09-23T11.23.20.805,3.247,0.378,0.131,0.932
1632410600826,2021-09-23T11.23.20.826,3.268,0.379,0.130,0.932
1632410600846,2021-09-23T11.23.20.846,3.288,0.378,0.130,0.931
1632410600867,2021-09-23T11.23.20.867,3.309,0.378,0.131,0.933
1632410600887,2021-09-23T11.23.20.887,3.329,0.378,0.131,0.933
1632410600908,2021-09-23T11.23.20.908,3.350,0.378,0.131,0.934
1632410600928,2021-09-23T11.23.20.928,3.370,0.380,0.131,0.933
1632410600949,2021-09-23T11.23.20.949,3.391,0.376,0.130,0.934
1632410600968,2021-09-23T11.23.20.968,3.410,0.376,0.131,0.931
1632410600988,2021-09-23T11.23.20.988,3.430,0.377,0.130,0.932
1632410601009,2021-09-23T11.23.21.009,3.451,0.376,0.131,0.934
1632410601029,2021-09-23T11.23.21.029,3.471,0.378,0.131,0.933
1632410601050,2021-09-23T11.23.21.050,3.492,0.376,0.131,0.933
1632410601070,2021-09-23T11.23.21.070,3.512,0.376,0.130,0.933
1632410601091,2021-09-23T11.23.21.091,3.533,0.375,0.130,0.934
1632410601110,2021-09-23T11.23.21.110,3.552,0.376,0.131,0.932
1632410601131,2021-09-23T11.23.21.131,3.573,0.377,0.131,0.932
1632410601151,2021-09-23T11.23.21.151,3.593,0.377,0.131,0.932
1632410601172,2021-09-23T11.23.21.172,3.614,0.377,0.130,0.932
1632410601192,2021-09-23T11.23.21.192,3.634,0.377,0.131,0.933
1632410601213,2021-09-23T11.23.21.213,3.655,0.378,0.130,0.932
1632410601233,2021-09-23T11.23.21.233,3.675,0.377,0.132,0.933
1632410601252,2021-09-23T11.23.21.252,3.694,0.376,0.130,0.934
1632410601273,2021-09-23T11.23.21.273,3.715,0.375,0.131,0.934
1632410601293,2021-09-23T11.23.21.293,3.735,0.377,0.131,0.934
1632410601314,2021-09-23T11.23.21.314,3.756,0.378,0.129,0.933
1632410601334,2021-09-23T11.23.21.334,3.776,0.376,0.129,0.934
1632410601355,2021-09-23T11.23.21.355,3.797,0.376,0.131,0.933
1632410601375,2021-09-23T11.23.21.375,3.817,0.378,0.131,0.931
1632410601396,2021-09-23T11.23.21.396,3.838,0.377,0.129,0.932
1632410601415,2021-09-23T11.23.21.415,3.857,0.376,0.129,0.933
1632410601435,2021-09-23T11.23.21.435,3.877,0.376,0.132,0.932
1632410601456,2021-09-23T11.23.21.456,3.898,0.377,0.132,0.932
1632410601476,2021-09-23T11.23.21.476,3.918,0.378,0.131,0.932
1632410601497,2021-09-23T11.23.21.497,3.939,0.377,0.131,0.932
1632410601517,2021-09-23T11.23.21.517,3.959,0.378,0.132,0.932
1632410601538,2021-09-23T11.23.21.538,3.980,0.378,0.131,0.933
1632410601557,2021-09-23T11.23.21.557,3.999,0.377,0.131,0.932
1632410601577,2021-09-23T11.23.21.577,4.019,0.378,0.130,0.933
1632410601598,2021-09-23T11.23.21.598,4.040,0.378,0.131,0.931
1632410601618,2021-09-23T11.23.21.618,4.060,0.379,0.133,0.932
1632410601639,2021-09-23T11.23.21.639,4.081,0.378,0.131,0.934
1632410601659,2021-09-23T11.23.21.659,4.101,0.378,0.130,0.932
1632410601680,2021-09-23T11.23.21.680,4.122,0.376,0.133,0.932
1632410601699,2021-09-23T11.23.21.699,4.141,0.376,0.131,0.931
1632410601719,2021-09-23T11.23.21.719,4.161,0.377,0.131,0.931
1632410601740,2021-09-23T11.23.21.740,4.182,0.375,0.131,0.931
1632410601760,2021-09-23T11.23.21.760,4.202,0.377,0.132,0.934
1632410601781,2021-09-23T11.23.21.781,4.223,0.377,0.129,0.934
1632410601801,2021-09-23T11.23.21.801,4.243,0.376,0.129,0.934
1632410601822,2021-09-23T11.23.21.822,4.264,0.377,0.131,0.934
1632410601841,2021-09-23T11.23.21.841,4.283,0.376,0.129,0.933
1632410601861,2021-09-23T11.23.21.861,4.303,0.376,0.129,0.933
1632410601882,2021-09-23T11.23.21.882,4.324,0.376,0.131,0.932
1632410601903,2021-09-23T11.23.21.903,4.345,0.375,0.131,0.934
1632410601923,2021-09-23T11.23.21.923,4.365,0.376,0.130,0.932
1632410601944,2021-09-23T11.23.21.944,4.386,0.377,0.130,0.932
1632410601964,2021-09-23T11.23.21.964,4.406,0.376,0.130,0.933
1632410601983,2021-09-23T11.23.21.983,4.425,0.375,0.132,0.934
1632410602004,2021-09-23T11.23.22.004,4.446,0.376,0.130,0.933
1632410602024,2021-09-23T11.23.22.024,4.466,0.377,0.130,0.934
1632410602045,2021-09-23T11.23.22.045,4.487,0.375,0.131,0.934
1632410602065,2021-09-23T11.23.22.065,4.507,0.377,0.132,0.934
1632410602086,2021-09-23T11.23.22.086,4.528,0.377,0.132,0.935
1632410602106,2021-09-23T11.23.22.106,4.548,0.377,0.131,0.934
1632410602127,2021-09-23T11.23.22.127,4.569,0.377,0.131,0.931
1632410602146,2021-09-23T11.23.22.146,4.588,0.377,0.129,0.933
1632410602166,2021-09-23T11.23.22.166,4.608,0.377,0.131,0.933
1632410602187,2021-09-23T11.23.22.187,4.629,0.376,0.132,0.932
1632410602207,2021-09-23T11.23.22.207,4.649,0.378,0.131,0.933
1632410602228,2021-09-23T11.23.22.228,4.670,0.377,0.131,0.931
1632410602248,2021-09-23T11.23.22.248,4.690,0.376,0.129,0.933
1632410602269,2021-09-23T11.23.22.269,4.711,0.378,0.129,0.935
1632410602288,2021-09-23T11.23.22.288,4.730,0.377,0.131,0.933
1632410602308,2021-09-23T11.23.22.308,4.750,0.378,0.132,0.934
1632410602329,2021-09-23T11.23.22.329,4.771,0.378,0.131,0.934
1632410602349,2021-09-23T11.23.22.349,4.791,0.377,0.130,0.933
1632410602370,2021-09-23T11.23.22.370,4.812,0.377,0.130,0.932
1632410602390,2021-09-23T11.23.22.390,4.832,0.377,0.131,0.931
1632410602411,2021-09-23T11.23.22.411,4.853,0.377,0.131,0.933
1632410602430,2021-09-23T11.23.22.430,4.872,0.377,0.130,0.933
1632410602450,2021-09-23T11.23.22.450,4.892,0.377,0.130,0.933
1632410602471,2021-09-23T11.23.22.471,4.913,0.378,0.130,0.933
1632410602491,2021-09-23T11.23.22.491,4.933,0.378,0.130,0.934
1632410602512,2021-09-23T11.23.22.512,4.954,0.378,0.130,0.933
1632410602532,2021-09-23T11.23.22.532,4.974,0.377,0.131,0.932
1632410602553,2021-09-23T11.23.22.553,4.995,0.377,0.131,0.931
1632410602573,2021-09-23T11.23.22.573,5.015,0.378,0.130,0.934
1632410602592,2021-09-23T11.23.22.592,5.034,0.377,0.131,0.934
1632410602613,2021-09-23T11.23.22.613,5.055,0.377,0.131,0.933
1632410602633,2021-09-23T11.23.22.633,5.075,0.378,0.129,0.934
1632410602654,2021-09-23T11.23.22.654,5.096,0.379,0.128,0.933
1632410602674,2021-09-23T11.23.22.674,5.116,0.377,0.130,0.932
1632410602695,2021-09-23T11.23.22.695,5.137,0.379,0.129,0.933
1632410602715,2021-09-23T11.23.22.715,5.157,0.377,0.131,0.933
1632410602735,2021-09-23T11.23.22.735,5.177,0.377,0.132,0.932
1632410602755,2021-09-23T11.23.22.755,5.197,0.378,0.130,0.933
1632410602776,2021-09-23T11.23.22.776,5.218,0.377,0.129,0.930
1632410602796,2021-09-23T11.23.22.796,5.238,0.377,0.130,0.933
1632410602817,2021-09-23T11.23.22.817,5.259,0.378,0.130,0.933
1632410602837,2021-09-23T11.23.22.837,5.279,0.377,0.131,0.933
1632410602858,2021-09-23T11.23.22.858,5.300,0.377,0.133,0.932
1632410602877,2021-09-23T11.23.22.877,5.319,0.379,0.131,0.932
1632410602897,2021-09-23T11.23.22.897,5.339,0.379,0.130,0.932
1632410602918,2021-09-23T11.23.22.918,5.360,0.379,0.130,0.932
1632410602938,2021-09-23T11.23.22.938,5.380,0.377,0.129,0.934
1632410602959,2021-09-23T11.23.22.959,5.401,0.377,0.131,0.932
1632410602979,2021-09-23T11.23.22.979,5.421,0.377,0.131,0.933
1632410603000,2021-09-23T11.23.23.000,5.442,0.378,0.132,0.935
1632410603020,2021-09-23T11.23.23.020,5.462,0.378,0.131,0.932
1632410603039,2021-09-23T11.23.23.039,5.481,0.378,0.131,0.930
1632410603060,2021-09-23T11.23.23.060,5.502,0.378,0.131,0.933
1632410603080,2021-09-23T11.23.23.080,5.522,0.378,0.130,0.934
1632410603101,2021-09-23T11.23.23.101,5.543,0.377,0.130,0.932
1632410603121,2021-09-23T11.23.23.121,5.563,0.378,0.130,0.931
1632410603142,2021-09-23T11.23.23.142,5.584,0.378,0.131,0.932
1632410603162,2021-09-23T11.23.23.162,5.604,0.377,0.131,0.933
1632410603181,2021-09-23T11.23.23.181,5.623,0.378,0.130,0.934
1632410603202,2021-09-23T11.23.23.202,5.644,0.376,0.131,0.932
1632410603222,2021-09-23T11.23.23.222,5.664,0.377,0.129,0.932
1632410603243,2021-09-23T11.23.23.243,5.685,0.378,0.130,0.932
1632410603263,2021-09-23T11.23.23.263,5.705,0.377,0.129,0.933
1632410603284,2021-09-23T11.23.23.284,5.726,0.377,0.129,0.932
1632410603304,2021-09-23T11.23.23.304,5.746,0.376,0.130,0.933
1632410603323,2021-09-23T11.23.23.323,5.765,0.376,0.131,0.932
1632410603344,2021-09-23T11.23.23.344,5.786,0.376,0.131,0.931
1632410603364,2021-09-23T11.23.23.364,5.806,0.376,0.130,0.935
1632410603385,2021-09-23T11.23.23.385,5.827,0.375,0.130,0.933
1632410603405,2021-09-23T11.23.23.405,5.847,0.377,0.130,0.933
1632410603426,2021-09-23T11.23.23.426,5.868,0.378,0.129,0.933
1632410603446,2021-09-23T11.23.23.446,5.888,0.377,0.130,0.933
1632410603467,2021-09-23T11.23.23.467,5.909,0.375,0.130,0.934
1632410603486,2021-09-23T11.23.23.486,5.928,0.376,0.130,0.935
1632410603507,2021-09-23T11.23.23.507,5.949,0.375,0.131,0.933
1632410603527,2021-09-23T11.23.23.527,5.969,0.376,0.132,0.932
1632410603548,2021-09-23T11.23.23.548,5.990,0.376,0.130,0.932
1632410603568,2021-09-23T11.23.23.568,6.010,0.376,0.129,0.933
1632410603589,2021-09-23T11.23.23.589,6.031,0.376,0.131,0.934
1632410603609,2021-09-23T11.23.23.609,6.051,0.378,0.132,0.932
1632410603628,2021-09-23T11.23.23.628,6.070,0.377,0.132,0.933
1632410603649,2021-09-23T11.23.23.649,6.091,0.377,0.131,0.932
1632410603669,2021-09-23T11.23.23.669,6.111,0.377,0.130,0.932
1632410603690,2021-09-23T11.23.23.690,6.132,0.377,0.129,0.933
1632410603710,2021-09-23T11.23.23.710,6.152,0.377,0.130,0.933
1632410603731,2021-09-23T11.23.23.731,6.173,0.376,0.131,0.932
1632410603751,2021-09-23T11.23.23.751,6.193,0.378,0.130,0.932
1632410603770,2021-09-23T11.23.23.770,6.212,0.377,0.129,0.932
1632410603791,2021-09-23T11.23.23.791,6.233,0.377,0.129,0.933
1632410603811,2021-09-23T11.23.23.811,6.253,0.378,0.132,0.933
1632410603832,2021-09-23T11.23.23.832,6.274,0.379,0.131,0.933
1632410603852,2021-09-23T11.23.23.852,6.294,0.379,0.132,0.933
1632410603873,2021-09-23T11.23.23.873,6.315,0.378,0.129,0.932
1632410603893,2021-09-23T11.23.23.893,6.335,0.377,0.131,0.933
1632410603912,2021-09-23T11.23.23.912,6.354,0.377,0.130,0.934
1632410603933,2021-09-23T11.23.23.933,6.375,0.379,0.132,0.932
1632410603953,2021-09-23T11.23.23.953,6.395,0.379,0.131,0.932
1632410603974,2021-09-23T11.23.23.974,6.416,0.379,0.130,0.932
1632410603994,2021-09-23T11.23.23.994,6.436,0.378,0.132,0.933
1632410604015,2021-09-23T11.23.24.015,6.457,0.377,0.131,0.933
1632410604035,2021-09-23T11.23.24.035,6.477,0.378,0.128,0.932
1632410604054,2021-09-23T11.23.24.054,6.496,0.377,0.129,0.932
1632410604075,2021-09-23T11.23.24.075,6.517,0.378,0.129,0.932
1632410604095,2021-09-23T11.23.24.095,6.537,0.378,0.129,0.933
1632410604116,2021-09-23T11.23.24.116,6.558,0.378,0.130,0.932
1632410604136,2021-09-23T11.23.24.136,6.578,0.379,0.129,0.934
1632410604157,2021-09-23T11.23.24.157,6.599,0.377,0.129,0.933
1632410604177,2021-09-23T11.23.24.177,6.619,0.377,0.131,0.932
1632410604198,2021-09-23T11.23.24.198,6.640,0.377,0.130,0.932
1632410604217,2021-09-23T11.23.24.217,6.659,0.378,0.131,0.933
1632410604237,2021-09-23T11.23.24.237,6.679,0.377,0.129,0.932
1632410604258,2021-09-23T11.23.24.258,6.700,0.378,0.130,0.933
1632410604278,2021-09-23T11.23.24.278,6.720,0.378,0.130,0.932
1632410604299,2021-09-23T11.23.24.299,6.741,0.377,0.129,0.933
1632410604319,2021-09-23T11.23.24.319,6.761,0.376,0.131,0.934
1632410604340,2021-09-23T11.23.24.340,6.782,0.378,0.131,0.932
1632410604359,2021-09-23T11.23.24.359,6.801,0.378,0.130,0.931
1632410604380,2021-09-23T11.23.24.380,6.822,0.378,0.132,0.930
1632410604400,2021-09-23T11.23.24.400,6.842,0.378,0.130,0.932
1632410604421,2021-09-23T11.23.24.421,6.863,0.377,0.130,0.931
1632410604441,2021-09-23T11.23.24.441,6.883,0.378,0.130,0.933
1632410604462,2021-09-23T11.23.24.462,6.904,0.379,0.131,0.933
1632410604482,2021-09-23T11.23.24.482,6.924,0.377,0.129,0.931
1632410604501,2021-09-23T11.23.24.501,6.943,0.377,0.129,0.933
1632410604522,2021-09-23T11.23.24.522,6.964,0.377,0.130,0.933
1632410604542,2021-09-23T11.23.24.542,6.984,0.379,0.130,0.932
1632410604563,2021-09-23T11.23.24.563,7.005,0.381,0.130,0.932
1632410604583,2021-09-23T11.23.24.583,7.025,0.378,0.130,0.933
1632410604604,2021-09-23T11.23.24.604,7.046,0.379,0.131,0.932
1632410604624,2021-09-23T11.23.24.624,7.066,0.379,0.131,0.932
1632410604643,2021-09-23T11.23.24.643,7.085,0.381,0.129,0.932
1632410604664,2021-09-23T11.23.24.664,7.106,0.380,0.131,0.932
1632410604684,2021-09-23T11.23.24.684,7.126,0.380,0.132,0.931
1632410604705,2021-09-23T11.23.24.705,7.147,0.378,0.131,0.931
1632410604725,2021-09-23T11.23.24.725,7.167,0.378,0.131,0.934
1632410604746,2021-09-23T11.23.24.746,7.188,0.378,0.132,0.931
1632410604766,2021-09-23T11.23.24.766,7.208,0.380,0.130,0.935
1632410604785,2021-09-23T11.23.24.785,7.227,0.378,0.133,0.935
1632410604806,2021-09-23T11.23.24.806,7.248,0.375,0.131,0.934
1632410604826,2021-09-23T11.23.24.826,7.268,0.376,0.132,0.933
1632410604847,2021-09-23T11.23.24.847,7.289,0.376,0.132,0.933
1632410604867,2021-09-23T11.23.24.867,7.309,0.375,0.131,0.935
1632410604888,2021-09-23T11.23.24.888,7.330,0.375,0.134,0.936
1632410604908,2021-09-23T11.23.24.908,7.350,0.373,0.136,0.933
1632410604929,2021-09-23T11.23.24.929,7.371,0.372,0.134,0.933
1632410604948,2021-09-23T11.23.24.948,7.390,0.374,0.132,0.932
1632410604968,2021-09-23T11.23.24.968,7.410,0.373,0.131,0.935
1632410604989,2021-09-23T11.23.24.989,7.431,0.374,0.133,0.934
1632410605009,2021-09-23T11.23.25.009,7.451,0.371,0.135,0.935
1632410605030,2021-09-23T11.23.25.030,7.472,0.370,0.134,0.934
1632410605050,2021-09-23T11.23.25.050,7.492,0.370,0.134,0.933
1632410605071,2021-09-23T11.23.25.071,7.513,0.372,0.133,0.936
1632410605090,2021-09-23T11.23.25.090,7.532,0.370,0.133,0.935
1632410605111,2021-09-23T11.23.25.111,7.553,0.371,0.133,0.935
1632410605131,2021-09-23T11.23.25.131,7.573,0.368,0.134,0.934
1632410605152,2021-09-23T11.23.25.152,7.594,0.366,0.132,0.935
