epoc (ms),timestamp (-0400),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1635346033193,2021-10-27T10.47.13.193,1.231,0.543,-0.022,0.851
1635346033213,2021-10-27T10.47.13.213,1.251,0.544,-0.021,0.851
1635346033233,2021-10-27T10.47.13.233,1.271,0.544,-0.021,0.849
1635346033253,2021-10-27T10.47.13.253,1.291,0.544,-0.020,0.849
1635346033272,2021-10-27T10.47.13.272,1.310,0.546,-0.022,0.852
1635346033293,2021-10-27T10.47.13.293,1.331,0.544,-0.020,0.850
1635346033313,2021-10-27T10.47.13.313,1.351,0.544,-0.022,0.852
1635346033332,2021-10-27T10.47.13.332,1.370,0.545,-0.022,0.849
1635346033353,2021-10-27T10.47.13.353,1.391,0.543,-0.021,0.850
1635346033372,2021-10-27T10.47.13.372,1.410,0.544,-0.022,0.849
1635346033392,2021-10-27T10.47.13.392,1.430,0.545,-0.019,0.850
1635346033411,2021-10-27T10.47.13.411,1.449,0.545,-0.018,0.849
1635346033432,2021-10-27T10.47.13.432,1.470,0.544,-0.021,0.848
1635346033451,2021-10-27T10.47.13.451,1.489,0.544,-0.020,0.851
1635346033471,2021-10-27T10.47.13.471,1.509,0.544,-0.023,0.851
1635346033490,2021-10-27T10.47.13.490,1.528,0.545,-0.023,0.849
1635346033511,2021-10-27T10.47.13.511,1.549,0.544,-0.017,0.848
1635346033531,2021-10-27T10.47.13.531,1.569,0.543,-0.020,0.851
1635346033550,2021-10-27T10.47.13.550,1.588,0.542,-0.024,0.851
1635346033571,2021-10-27T10.47.13.571,1.609,0.545,-0.023,0.850
1635346033590,2021-10-27T10.47.13.590,1.628,0.545,-0.020,0.849
1635346033610,2021-10-27T10.47.13.610,1.648,0.544,-0.019,0.852
1635346033629,2021-10-27T10.47.13.629,1.667,0.544,-0.021,0.850
1635346033650,2021-10-27T10.47.13.650,1.688,0.545,-0.021,0.848
1635346033669,2021-10-27T10.47.13.669,1.707,0.544,-0.021,0.850
1635346033690,2021-10-27T10.47.13.690,1.728,0.544,-0.020,0.851
1635346033709,2021-10-27T10.47.13.709,1.747,0.545,-0.021,0.849
1635346033729,2021-10-27T10.47.13.729,1.767,0.546,-0.021,0.849
1635346033750,2021-10-27T10.47.13.750,1.788,0.544,-0.022,0.850
1635346033769,2021-10-27T10.47.13.769,1.807,0.545,-0.022,0.851
1635346033789,2021-10-27T10.47.13.789,1.827,0.544,-0.022,0.851
1635346033808,2021-10-27T10.47.13.808,1.846,0.545,-0.019,0.850
1635346033829,2021-10-27T10.47.13.829,1.867,0.545,-0.021,0.849
1635346033848,2021-10-27T10.47.13.848,1.886,0.545,-0.020,0.849
1635346033868,2021-10-27T10.47.13.868,1.906,0.542,-0.023,0.851
1635346033887,2021-10-27T10.47.13.887,1.925,0.542,-0.022,0.850
1635346033908,2021-10-27T10.47.13.908,1.946,0.544,-0.022,0.850
1635346033928,2021-10-27T10.47.13.928,1.966,0.544,-0.021,0.850
1635346033947,2021-10-27T10.47.13.947,1.985,0.544,-0.019,0.851
1635346033968,2021-10-27T10.47.13.968,2.006,0.543,-0.019,0.852
1635346033987,2021-10-27T10.47.13.987,2.025,0.543,-0.021,0.850
1635346034007,2021-10-27T10.47.14.007,2.045,0.542,-0.021,0.851
1635346034026,2021-10-27T10.47.14.026,2.064,0.543,-0.020,0.851
1635346034047,2021-10-27T10.47.14.047,2.085,0.542,-0.021,0.850
1635346034066,2021-10-27T10.47.14.066,2.104,0.542,-0.021,0.851
1635346034087,2021-10-27T10.47.14.087,2.125,0.544,-0.022,0.850
1635346034106,2021-10-27T10.47.14.106,2.144,0.542,-0.021,0.852
1635346034126,2021-10-27T10.47.14.126,2.164,0.543,-0.021,0.851
1635346034147,2021-10-27T10.47.14.147,2.185,0.543,-0.021,0.851
1635346034166,2021-10-27T10.47.14.166,2.204,0.544,-0.019,0.852
1635346034186,2021-10-27T10.47.14.186,2.224,0.543,-0.019,0.851
1635346034205,2021-10-27T10.47.14.205,2.243,0.545,-0.020,0.848
1635346034226,2021-10-27T10.47.14.226,2.264,0.544,-0.021,0.850
1635346034245,2021-10-27T10.47.14.245,2.283,0.542,-0.023,0.850
1635346034265,2021-10-27T10.47.14.265,2.303,0.543,-0.023,0.851
1635346034284,2021-10-27T10.47.14.284,2.322,0.545,-0.022,0.853
1635346034305,2021-10-27T10.47.14.305,2.343,0.543,-0.021,0.852
1635346034324,2021-10-27T10.47.14.324,2.362,0.544,-0.020,0.849
1635346034344,2021-10-27T10.47.14.344,2.382,0.542,-0.019,0.851
1635346034365,2021-10-27T10.47.14.365,2.403,0.543,-0.018,0.851
1635346034384,2021-10-27T10.47.14.384,2.422,0.546,-0.021,0.851
1635346034404,2021-10-27T10.47.14.404,2.442,0.545,-0.021,0.849
1635346034423,2021-10-27T10.47.14.423,2.461,0.543,-0.021,0.849
1635346034444,2021-10-27T10.47.14.444,2.482,0.544,-0.021,0.850
1635346034463,2021-10-27T10.47.14.463,2.501,0.544,-0.020,0.848
1635346034483,2021-10-27T10.47.14.483,2.521,0.544,-0.020,0.849
1635346034503,2021-10-27T10.47.14.503,2.541,0.545,-0.021,0.851
1635346034523,2021-10-27T10.47.14.523,2.561,0.544,-0.019,0.850
1635346034542,2021-10-27T10.47.14.542,2.580,0.545,-0.020,0.850
1635346034563,2021-10-27T10.47.14.563,2.601,0.545,-0.021,0.848
1635346034583,2021-10-27T10.47.14.583,2.621,0.544,-0.024,0.851
1635346034602,2021-10-27T10.47.14.602,2.640,0.547,-0.025,0.853
1635346034623,2021-10-27T10.47.14.623,2.661,0.546,-0.024,0.851
1635346034642,2021-10-27T10.47.14.642,2.680,0.544,-0.022,0.850
1635346034662,2021-10-27T10.47.14.662,2.700,0.545,-0.021,0.850
1635346034681,2021-10-27T10.47.14.681,2.719,0.545,-0.021,0.850
1635346034702,2021-10-27T10.47.14.702,2.740,0.545,-0.019,0.849
1635346034721,2021-10-27T10.47.14.721,2.759,0.546,-0.021,0.849
1635346034741,2021-10-27T10.47.14.741,2.779,0.546,-0.022,0.851
1635346034760,2021-10-27T10.47.14.760,2.798,0.548,-0.022,0.852
1635346034781,2021-10-27T10.47.14.781,2.819,0.544,-0.022,0.850
1635346034800,2021-10-27T10.47.14.800,2.838,0.542,-0.022,0.851
1635346034820,2021-10-27T10.47.14.820,2.858,0.545,-0.023,0.850
1635346034841,2021-10-27T10.47.14.841,2.879,0.543,-0.021,0.852
1635346034860,2021-10-27T10.47.14.860,2.898,0.543,-0.021,0.851
1635346034880,2021-10-27T10.47.14.880,2.918,0.543,-0.019,0.851
1635346034899,2021-10-27T10.47.14.899,2.937,0.543,-0.020,0.850
1635346034920,2021-10-27T10.47.14.920,2.958,0.543,-0.019,0.851
1635346034939,2021-10-27T10.47.14.939,2.977,0.543,-0.019,0.851
1635346034960,2021-10-27T10.47.14.960,2.998,0.543,-0.020,0.851
1635346034979,2021-10-27T10.47.14.979,3.017,0.543,-0.021,0.851
1635346034999,2021-10-27T10.47.14.999,3.037,0.543,-0.021,0.850
1635346035020,2021-10-27T10.47.15.020,3.058,0.542,-0.021,0.852
1635346035039,2021-10-27T10.47.15.039,3.077,0.543,-0.020,0.852
1635346035059,2021-10-27T10.47.15.059,3.097,0.542,-0.021,0.849
1635346035078,2021-10-27T10.47.15.078,3.116,0.541,-0.020,0.848
1635346035099,2021-10-27T10.47.15.099,3.137,0.544,-0.019,0.851
1635346035118,2021-10-27T10.47.15.118,3.156,0.545,-0.020,0.852
1635346035138,2021-10-27T10.47.15.138,3.176,0.544,-0.021,0.850
1635346035157,2021-10-27T10.47.15.157,3.195,0.544,-0.019,0.849
1635346035178,2021-10-27T10.47.15.178,3.216,0.544,-0.020,0.850
1635346035197,2021-10-27T10.47.15.197,3.235,0.545,-0.023,0.851
1635346035217,2021-10-27T10.47.15.217,3.255,0.544,-0.023,0.850
1635346035238,2021-10-27T10.47.15.238,3.276,0.542,-0.021,0.851
1635346035257,2021-10-27T10.47.15.257,3.295,0.543,-0.019,0.850
1635346035277,2021-10-27T10.47.15.277,3.315,0.544,-0.018,0.849
1635346035296,2021-10-27T10.47.15.296,3.334,0.544,-0.016,0.852
1635346035317,2021-10-27T10.47.15.317,3.355,0.544,-0.017,0.848
1635346035336,2021-10-27T10.47.15.336,3.374,0.543,-0.021,0.851
1635346035357,2021-10-27T10.47.15.357,3.395,0.543,-0.021,0.852
1635346035376,2021-10-27T10.47.15.376,3.414,0.543,-0.021,0.851
1635346035396,2021-10-27T10.47.15.396,3.434,0.543,-0.021,0.849
1635346035415,2021-10-27T10.47.15.415,3.453,0.542,-0.021,0.851
1635346035436,2021-10-27T10.47.15.436,3.474,0.544,-0.021,0.851
1635346035456,2021-10-27T10.47.15.456,3.494,0.544,-0.020,0.851
1635346035475,2021-10-27T10.47.15.475,3.513,0.546,-0.019,0.848
1635346035496,2021-10-27T10.47.15.496,3.534,0.544,-0.018,0.849
1635346035515,2021-10-27T10.47.15.515,3.553,0.546,-0.021,0.852
1635346035535,2021-10-27T10.47.15.535,3.573,0.546,-0.021,0.850
1635346035554,2021-10-27T10.47.15.554,3.592,0.546,-0.022,0.850
1635346035575,2021-10-27T10.47.15.575,3.613,0.545,-0.022,0.852
1635346035594,2021-10-27T10.47.15.594,3.632,0.544,-0.023,0.851
1635346035614,2021-10-27T10.47.15.614,3.652,0.543,-0.023,0.849
1635346035633,2021-10-27T10.47.15.633,3.671,0.544,-0.020,0.850
1635346035654,2021-10-27T10.47.15.654,3.692,0.545,-0.021,0.851
1635346035674,2021-10-27T10.47.15.674,3.712,0.544,-0.021,0.850
1635346035693,2021-10-27T10.47.15.693,3.731,0.543,-0.019,0.851
1635346035714,2021-10-27T10.47.15.714,3.752,0.544,-0.020,0.851
1635346035733,2021-10-27T10.47.15.733,3.771,0.545,-0.021,0.849
1635346035753,2021-10-27T10.47.15.753,3.791,0.543,-0.021,0.852
1635346035773,2021-10-27T10.47.15.773,3.811,0.544,-0.021,0.851
1635346035793,2021-10-27T10.47.15.793,3.831,0.545,-0.021,0.851
1635346035812,2021-10-27T10.47.15.812,3.850,0.545,-0.022,0.850
1635346035833,2021-10-27T10.47.15.833,3.871,0.545,-0.021,0.850
1635346035852,2021-10-27T10.47.15.852,3.890,0.543,-0.020,0.851
1635346035872,2021-10-27T10.47.15.872,3.910,0.543,-0.021,0.851
1635346035893,2021-10-27T10.47.15.893,3.931,0.545,-0.021,0.850
1635346035912,2021-10-27T10.47.15.912,3.950,0.544,-0.021,0.851
1635346035932,2021-10-27T10.47.15.932,3.970,0.546,-0.021,0.851
1635346035951,2021-10-27T10.47.15.951,3.989,0.542,-0.021,0.851
1635346035972,2021-10-27T10.47.15.972,4.010,0.543,-0.020,0.851
1635346035991,2021-10-27T10.47.15.991,4.029,0.543,-0.021,0.851
1635346036011,2021-10-27T10.47.16.011,4.049,0.544,-0.021,0.850
1635346036030,2021-10-27T10.47.16.030,4.068,0.542,-0.019,0.848
1635346036051,2021-10-27T10.47.16.051,4.089,0.544,-0.019,0.850
1635346036070,2021-10-27T10.47.16.070,4.108,0.543,-0.018,0.850
1635346036090,2021-10-27T10.47.16.090,4.128,0.542,-0.021,0.850
1635346036109,2021-10-27T10.47.16.109,4.147,0.545,-0.021,0.850
1635346036130,2021-10-27T10.47.16.130,4.168,0.545,-0.025,0.851
1635346036150,2021-10-27T10.47.16.150,4.188,0.545,-0.025,0.853
1635346036170,2021-10-27T10.47.16.170,4.208,0.544,-0.022,0.850
1635346036190,2021-10-27T10.47.16.190,4.228,0.542,-0.019,0.850
1635346036209,2021-10-27T10.47.16.209,4.247,0.543,-0.018,0.849
1635346036230,2021-10-27T10.47.16.230,4.268,0.545,-0.018,0.849
1635346036249,2021-10-27T10.47.16.249,4.287,0.546,-0.020,0.852
1635346036269,2021-10-27T10.47.16.269,4.307,0.544,-0.021,0.850
1635346036288,2021-10-27T10.47.16.288,4.326,0.543,-0.023,0.851
1635346036309,2021-10-27T10.47.16.309,4.347,0.541,-0.027,0.851
1635346036329,2021-10-27T10.47.16.329,4.367,0.547,-0.016,0.847
1635346036348,2021-10-27T10.47.16.348,4.386,0.544,-0.011,0.848
1635346036369,2021-10-27T10.47.16.369,4.407,0.543,-0.022,0.851
1635346036388,2021-10-27T10.47.16.388,4.426,0.544,-0.030,0.853
1635346036408,2021-10-27T10.47.16.408,4.446,0.544,-0.022,0.850
1635346036427,2021-10-27T10.47.16.427,4.465,0.542,-0.019,0.851
1635346036448,2021-10-27T10.47.16.448,4.486,0.542,-0.024,0.851
1635346036467,2021-10-27T10.47.16.467,4.505,0.540,-0.028,0.851
1635346036487,2021-10-27T10.47.16.487,4.525,0.543,-0.021,0.850
1635346036506,2021-10-27T10.47.16.506,4.544,0.543,-0.015,0.849
1635346036527,2021-10-27T10.47.16.527,4.565,0.544,-0.026,0.851
1635346036547,2021-10-27T10.47.16.547,4.585,0.542,-0.021,0.853
1635346036566,2021-10-27T10.47.16.566,4.604,0.542,-0.015,0.850
1635346036587,2021-10-27T10.47.16.587,4.625,0.546,-0.016,0.849
1635346036606,2021-10-27T10.47.16.606,4.644,0.545,-0.022,0.849
1635346036627,2021-10-27T10.47.16.627,4.665,0.544,-0.027,0.850
1635346036646,2021-10-27T10.47.16.646,4.684,0.545,-0.024,0.852
1635346036666,2021-10-27T10.47.16.666,4.704,0.542,-0.021,0.851
1635346036685,2021-10-27T10.47.16.685,4.723,0.544,-0.021,0.850
1635346036706,2021-10-27T10.47.16.706,4.744,0.545,-0.023,0.850
1635346036725,2021-10-27T10.47.16.725,4.763,0.544,-0.020,0.851
1635346036745,2021-10-27T10.47.16.745,4.783,0.544,-0.021,0.850
1635346036766,2021-10-27T10.47.16.766,4.804,0.543,-0.025,0.852
1635346036785,2021-10-27T10.47.16.785,4.823,0.543,-0.022,0.850
1635346036805,2021-10-27T10.47.16.805,4.843,0.544,-0.018,0.851
1635346036824,2021-10-27T10.47.16.824,4.862,0.547,-0.019,0.848
1635346036845,2021-10-27T10.47.16.845,4.883,0.547,-0.020,0.849
1635346036864,2021-10-27T10.47.16.864,4.902,0.546,-0.019,0.849
1635346036884,2021-10-27T10.47.16.884,4.922,0.543,-0.020,0.851
1635346036903,2021-10-27T10.47.16.903,4.941,0.542,-0.024,0.851
1635346036924,2021-10-27T10.47.16.924,4.962,0.544,-0.027,0.850
1635346036943,2021-10-27T10.47.16.943,4.981,0.543,-0.022,0.851
1635346036963,2021-10-27T10.47.16.963,5.001,0.543,-0.019,0.850
1635346036984,2021-10-27T10.47.16.984,5.022,0.544,-0.019,0.849
1635346037003,2021-10-27T10.47.17.003,5.041,0.544,-0.021,0.851
1635346037024,2021-10-27T10.47.17.024,5.062,0.545,-0.022,0.850
1635346037043,2021-10-27T10.47.17.043,5.081,0.545,-0.019,0.850
1635346037063,2021-10-27T10.47.17.063,5.101,0.544,-0.018,0.850
1635346037082,2021-10-27T10.47.17.082,5.120,0.543,-0.021,0.850
1635346037103,2021-10-27T10.47.17.103,5.141,0.543,-0.022,0.849
1635346037122,2021-10-27T10.47.17.122,5.160,0.545,-0.020,0.851
1635346037142,2021-10-27T10.47.17.142,5.180,0.546,-0.019,0.852
1635346037161,2021-10-27T10.47.17.161,5.199,0.545,-0.021,0.850
1635346037182,2021-10-27T10.47.17.182,5.220,0.544,-0.021,0.851
1635346037202,2021-10-27T10.47.17.202,5.240,0.544,-0.022,0.852
1635346037221,2021-10-27T10.47.17.221,5.259,0.545,-0.021,0.850
1635346037242,2021-10-27T10.47.17.242,5.280,0.544,-0.020,0.850
1635346037261,2021-10-27T10.47.17.261,5.299,0.544,-0.021,0.850
1635346037281,2021-10-27T10.47.17.281,5.319,0.543,-0.022,0.851
1635346037300,2021-10-27T10.47.17.300,5.338,0.542,-0.022,0.852
1635346037321,2021-10-27T10.47.17.321,5.359,0.545,-0.022,0.850
1635346037340,2021-10-27T10.47.17.340,5.378,0.544,-0.022,0.849
1635346037360,2021-10-27T10.47.17.360,5.398,0.544,-0.021,0.851
1635346037379,2021-10-27T10.47.17.379,5.417,0.545,-0.020,0.851
1635346037400,2021-10-27T10.47.17.400,5.438,0.545,-0.020,0.850
1635346037419,2021-10-27T10.47.17.419,5.457,0.545,-0.020,0.852
1635346037440,2021-10-27T10.47.17.440,5.478,0.544,-0.021,0.849
1635346037460,2021-10-27T10.47.17.460,5.498,0.545,-0.021,0.850
1635346037479,2021-10-27T10.47.17.479,5.517,0.544,-0.021,0.849
1635346037500,2021-10-27T10.47.17.500,5.538,0.545,-0.021,0.849
1635346037519,2021-10-27T10.47.17.519,5.557,0.545,-0.024,0.850
1635346037539,2021-10-27T10.47.17.539,5.577,0.544,-0.023,0.851
1635346037558,2021-10-27T10.47.17.558,5.596,0.545,-0.023,0.850
1635346037579,2021-10-27T10.47.17.579,5.617,0.544,-0.021,0.850
1635346037598,2021-10-27T10.47.17.598,5.636,0.545,-0.020,0.848
1635346037618,2021-10-27T10.47.17.618,5.656,0.546,-0.021,0.850
1635346037639,2021-10-27T10.47.17.639,5.677,0.544,-0.022,0.850
1635346037658,2021-10-27T10.47.17.658,5.696,0.543,-0.020,0.850
1635346037678,2021-10-27T10.47.17.678,5.716,0.544,-0.021,0.851
1635346037697,2021-10-27T10.47.17.697,5.735,0.544,-0.021,0.850
1635346037718,2021-10-27T10.47.17.718,5.756,0.543,-0.023,0.852
1635346037737,2021-10-27T10.47.17.737,5.775,0.545,-0.023,0.851
1635346037757,2021-10-27T10.47.17.757,5.795,0.544,-0.022,0.850
1635346037776,2021-10-27T10.47.17.776,5.814,0.546,-0.021,0.849
1635346037797,2021-10-27T10.47.17.797,5.835,0.545,-0.021,0.851
1635346037816,2021-10-27T10.47.17.816,5.854,0.544,-0.021,0.853
1635346037837,2021-10-27T10.47.17.837,5.875,0.545,-0.022,0.851
1635346037857,2021-10-27T10.47.17.857,5.895,0.544,-0.022,0.849
1635346037876,2021-10-27T10.47.17.876,5.914,0.546,-0.021,0.849
1635346037897,2021-10-27T10.47.17.897,5.935,0.546,-0.021,0.851
1635346037916,2021-10-27T10.47.17.916,5.954,0.543,-0.021,0.849
1635346037936,2021-10-27T10.47.17.936,5.974,0.545,-0.022,0.849
1635346037955,2021-10-27T10.47.17.955,5.993,0.546,-0.021,0.850
1635346037976,2021-10-27T10.47.17.976,6.014,0.544,-0.021,0.850
1635346037995,2021-10-27T10.47.17.995,6.033,0.543,-0.022,0.852
1635346038015,2021-10-27T10.47.18.015,6.053,0.545,-0.023,0.851
1635346038034,2021-10-27T10.47.18.034,6.072,0.545,-0.022,0.850
1635346038055,2021-10-27T10.47.18.055,6.093,0.543,-0.022,0.848
1635346038074,2021-10-27T10.47.18.074,6.112,0.544,-0.021,0.850
1635346038094,2021-10-27T10.47.18.094,6.132,0.544,-0.021,0.851
1635346038115,2021-10-27T10.47.18.115,6.153,0.543,-0.019,0.851
1635346038134,2021-10-27T10.47.18.134,6.172,0.543,-0.020,0.851
1635346038154,2021-10-27T10.47.18.154,6.192,0.542,-0.022,0.850
1635346038173,2021-10-27T10.47.18.173,6.211,0.543,-0.021,0.850
1635346038194,2021-10-27T10.47.18.194,6.232,0.543,-0.021,0.852
1635346038213,2021-10-27T10.47.18.213,6.251,0.543,-0.022,0.850
1635346038233,2021-10-27T10.47.18.233,6.271,0.544,-0.022,0.851
1635346038253,2021-10-27T10.47.18.253,6.291,0.545,-0.022,0.851
1635346038273,2021-10-27T10.47.18.273,6.311,0.543,-0.022,0.852
1635346038292,2021-10-27T10.47.18.292,6.330,0.543,-0.019,0.849
1635346038313,2021-10-27T10.47.18.313,6.351,0.544,-0.019,0.852
1635346038333,2021-10-27T10.47.18.333,6.371,0.543,-0.020,0.852
1635346038352,2021-10-27T10.47.18.352,6.390,0.544,-0.020,0.848
1635346038373,2021-10-27T10.47.18.373,6.411,0.544,-0.021,0.850
1635346038392,2021-10-27T10.47.18.392,6.430,0.544,-0.024,0.848
1635346038412,2021-10-27T10.47.18.412,6.450,0.546,-0.023,0.850
1635346038431,2021-10-27T10.47.18.431,6.469,0.545,-0.022,0.850
1635346038452,2021-10-27T10.47.18.452,6.490,0.542,-0.022,0.852
1635346038471,2021-10-27T10.47.18.471,6.509,0.544,-0.021,0.851
1635346038491,2021-10-27T10.47.18.491,6.529,0.544,-0.021,0.850
1635346038510,2021-10-27T10.47.18.510,6.548,0.544,-0.020,0.851
1635346038531,2021-10-27T10.47.18.531,6.569,0.546,-0.020,0.852
1635346038551,2021-10-27T10.47.18.551,6.589,0.545,-0.019,0.850
1635346038570,2021-10-27T10.47.18.570,6.608,0.544,-0.022,0.849
1635346038591,2021-10-27T10.47.18.591,6.629,0.545,-0.024,0.850
1635346038610,2021-10-27T10.47.18.610,6.648,0.545,-0.023,0.848
1635346038630,2021-10-27T10.47.18.630,6.668,0.542,-0.023,0.850
1635346038649,2021-10-27T10.47.18.649,6.687,0.543,-0.023,0.851
1635346038670,2021-10-27T10.47.18.670,6.708,0.546,-0.021,0.849
1635346038689,2021-10-27T10.47.18.689,6.727,0.545,-0.018,0.852
1635346038710,2021-10-27T10.47.18.710,6.748,0.542,-0.019,0.850
1635346038729,2021-10-27T10.47.18.729,6.767,0.544,-0.021,0.849
1635346038749,2021-10-27T10.47.18.749,6.787,0.543,-0.021,0.851
1635346038770,2021-10-27T10.47.18.770,6.808,0.543,-0.021,0.850
1635346038789,2021-10-27T10.47.18.789,6.827,0.544,-0.021,0.850
1635346038809,2021-10-27T10.47.18.809,6.847,0.542,-0.021,0.852
1635346038828,2021-10-27T10.47.18.828,6.866,0.543,-0.023,0.851
1635346038849,2021-10-27T10.47.18.849,6.887,0.544,-0.021,0.849
1635346038868,2021-10-27T10.47.18.868,6.906,0.543,-0.021,0.851
1635346038888,2021-10-27T10.47.18.888,6.926,0.543,-0.021,0.851
1635346038907,2021-10-27T10.47.18.907,6.945,0.543,-0.022,0.849
1635346038928,2021-10-27T10.47.18.928,6.966,0.545,-0.019,0.851
1635346038947,2021-10-27T10.47.18.947,6.985,0.544,-0.019,0.850
1635346038967,2021-10-27T10.47.18.967,7.005,0.544,-0.022,0.851
1635346038988,2021-10-27T10.47.18.988,7.026,0.543,-0.023,0.851
1635346039007,2021-10-27T10.47.19.007,7.045,0.544,-0.023,0.851
1635346039027,2021-10-27T10.47.19.027,7.065,0.543,-0.023,0.851
1635346039046,2021-10-27T10.47.19.046,7.084,0.544,-0.020,0.847
1635346039067,2021-10-27T10.47.19.067,7.105,0.544,-0.019,0.849
1635346039086,2021-10-27T10.47.19.086,7.124,0.544,-0.021,0.851
1635346039107,2021-10-27T10.47.19.107,7.145,0.543,-0.021,0.850
1635346039126,2021-10-27T10.47.19.126,7.164,0.544,-0.020,0.851
1635346039146,2021-10-27T10.47.19.146,7.184,0.543,-0.019,0.851
1635346039165,2021-10-27T10.47.19.165,7.203,0.543,-0.021,0.850
1635346039186,2021-10-27T10.47.19.186,7.224,0.543,-0.022,0.851
1635346039206,2021-10-27T10.47.19.206,7.244,0.545,-0.023,0.853
