epoc (ms),timestamp (-0500),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1605538811233,2020-11-16T10.00.11.233,4.381,0.381,-0.002,0.922
1605538811254,2020-11-16T10.00.11.254,4.402,0.382,-0.002,0.923
1605538811274,2020-11-16T10.00.11.274,4.422,0.382,-0.002,0.921
1605538811295,2020-11-16T10.00.11.295,4.443,0.381,-0.003,0.921
1605538811314,2020-11-16T10.00.11.314,4.462,0.382,-0.002,0.922
1605538811334,2020-11-16T10.00.11.334,4.482,0.382,-0.002,0.921
1605538811355,2020-11-16T10.00.11.355,4.503,0.382,-0.003,0.922
1605538811375,2020-11-16T10.00.11.375,4.523,0.381,-0.004,0.925
1605538811396,2020-11-16T10.00.11.396,4.544,0.382,-0.005,0.923
1605538811415,2020-11-16T10.00.11.415,4.563,0.382,-0.003,0.924
1605538811435,2020-11-16T10.00.11.435,4.583,0.381,-0.003,0.923
1605538811456,2020-11-16T10.00.11.456,4.604,0.380,-0.005,0.924
1605538811476,2020-11-16T10.00.11.476,4.624,0.380,-0.003,0.924
1605538811497,2020-11-16T10.00.11.497,4.645,0.380,-0.004,0.923
1605538811516,2020-11-16T10.00.11.516,4.664,0.380,-0.005,0.924
1605538811536,2020-11-16T10.00.11.536,4.684,0.382,-0.004,0.925
1605538811557,2020-11-16T10.00.11.557,4.705,0.379,-0.004,0.923
1605538811577,2020-11-16T10.00.11.577,4.725,0.379,-0.004,0.923
1605538811597,2020-11-16T10.00.11.597,4.745,0.379,-0.005,0.923
1605538811617,2020-11-16T10.00.11.617,4.765,0.380,-0.003,0.924
1605538811638,2020-11-16T10.00.11.638,4.786,0.380,-0.005,0.924
1605538811658,2020-11-16T10.00.11.658,4.806,0.377,-0.004,0.925
1605538811679,2020-11-16T10.00.11.679,4.827,0.378,-0.006,0.925
1605538811698,2020-11-16T10.00.11.698,4.846,0.380,-0.003,0.923
1605538811718,2020-11-16T10.00.11.718,4.866,0.380,-0.003,0.926
1605538811739,2020-11-16T10.00.11.739,4.887,0.382,-0.002,0.924
1605538811759,2020-11-16T10.00.11.759,4.907,0.380,-0.003,0.924
1605538811780,2020-11-16T10.00.11.780,4.928,0.380,-0.003,0.924
1605538811799,2020-11-16T10.00.11.799,4.947,0.380,-0.004,0.923
1605538811819,2020-11-16T10.00.11.819,4.967,0.379,-0.003,0.925
1605538811840,2020-11-16T10.00.11.840,4.988,0.380,-0.004,0.923
1605538811860,2020-11-16T10.00.11.860,5.008,0.381,-0.003,0.925
1605538811879,2020-11-16T10.00.11.879,5.027,0.379,-0.003,0.925
1605538811900,2020-11-16T10.00.11.900,5.048,0.378,-0.004,0.923
1605538811920,2020-11-16T10.00.11.920,5.068,0.378,-0.002,0.922
1605538811941,2020-11-16T10.00.11.941,5.089,0.379,-0.003,0.923
1605538811961,2020-11-16T10.00.11.961,5.109,0.379,-0.005,0.924
1605538811980,2020-11-16T10.00.11.980,5.128,0.381,-0.003,0.924
1605538812001,2020-11-16T10.00.12.001,5.149,0.379,-0.004,0.927
1605538812021,2020-11-16T10.00.12.021,5.169,0.380,-0.004,0.924
1605538812042,2020-11-16T10.00.12.042,5.190,0.380,-0.003,0.924
1605538812062,2020-11-16T10.00.12.062,5.210,0.378,-0.003,0.924
1605538812081,2020-11-16T10.00.12.081,5.229,0.380,-0.002,0.923
1605538812102,2020-11-16T10.00.12.102,5.250,0.381,-0.003,0.923
1605538812122,2020-11-16T10.00.12.122,5.270,0.378,-0.004,0.924
1605538812143,2020-11-16T10.00.12.143,5.291,0.378,-0.003,0.925
1605538812162,2020-11-16T10.00.12.162,5.310,0.380,-0.002,0.923
1605538812182,2020-11-16T10.00.12.182,5.330,0.381,-0.004,0.923
1605538812203,2020-11-16T10.00.12.203,5.351,0.381,-0.004,0.923
1605538812223,2020-11-16T10.00.12.223,5.371,0.380,-0.003,0.922
1605538812244,2020-11-16T10.00.12.244,5.392,0.380,-0.004,0.923
1605538812263,2020-11-16T10.00.12.263,5.411,0.379,-0.004,0.923
1605538812284,2020-11-16T10.00.12.284,5.432,0.381,-0.003,0.924
1605538812304,2020-11-16T10.00.12.304,5.452,0.380,-0.003,0.923
1605538812325,2020-11-16T10.00.12.325,5.473,0.380,-0.004,0.925
1605538812345,2020-11-16T10.00.12.345,5.493,0.380,-0.004,0.925
1605538812364,2020-11-16T10.00.12.364,5.512,0.381,-0.003,0.926
1605538812385,2020-11-16T10.00.12.385,5.533,0.381,-0.001,0.924
1605538812405,2020-11-16T10.00.12.405,5.553,0.380,-0.002,0.924
1605538812426,2020-11-16T10.00.12.426,5.574,0.380,-0.003,0.922
1605538812445,2020-11-16T10.00.12.445,5.593,0.380,-0.003,0.923
1605538812465,2020-11-16T10.00.12.465,5.613,0.380,-0.002,0.922
1605538812486,2020-11-16T10.00.12.486,5.634,0.381,-0.002,0.924
1605538812506,2020-11-16T10.00.12.506,5.654,0.381,-0.003,0.924
1605538812527,2020-11-16T10.00.12.527,5.675,0.381,-0.003,0.923
1605538812546,2020-11-16T10.00.12.546,5.694,0.381,-0.003,0.923
1605538812566,2020-11-16T10.00.12.566,5.714,0.380,-0.002,0.921
1605538812587,2020-11-16T10.00.12.587,5.735,0.381,-0.002,0.922
1605538812607,2020-11-16T10.00.12.607,5.755,0.382,-0.002,0.922
1605538812628,2020-11-16T10.00.12.628,5.776,0.382,-0.002,0.923
1605538812647,2020-11-16T10.00.12.647,5.795,0.381,-0.003,0.924
1605538812667,2020-11-16T10.00.12.667,5.815,0.381,-0.001,0.924
1605538812688,2020-11-16T10.00.12.688,5.836,0.380,-0.002,0.924
1605538812708,2020-11-16T10.00.12.708,5.856,0.383,-0.002,0.923
1605538812727,2020-11-16T10.00.12.727,5.875,0.382,-0.002,0.924
1605538812748,2020-11-16T10.00.12.748,5.896,0.380,-0.004,0.921
1605538812768,2020-11-16T10.00.12.768,5.916,0.381,-0.003,0.922
1605538812789,2020-11-16T10.00.12.789,5.937,0.381,-0.001,0.922
1605538812809,2020-11-16T10.00.12.809,5.957,0.381,-0.003,0.923
1605538812828,2020-11-16T10.00.12.828,5.976,0.382,-0.003,0.922
1605538812849,2020-11-16T10.00.12.849,5.997,0.383,-0.001,0.922
1605538812869,2020-11-16T10.00.12.869,6.017,0.382,-0.002,0.922
1605538812890,2020-11-16T10.00.12.890,6.038,0.381,-0.002,0.924
1605538812909,2020-11-16T10.00.12.909,6.057,0.381,-0.001,0.923
1605538812930,2020-11-16T10.00.12.930,6.078,0.381,-0.002,0.923
1605538812950,2020-11-16T10.00.12.950,6.098,0.379,-0.001,0.924
1605538812971,2020-11-16T10.00.12.971,6.119,0.380,-0.001,0.923
1605538812991,2020-11-16T10.00.12.991,6.139,0.381,-0.000,0.923
1605538813010,2020-11-16T10.00.13.010,6.158,0.381,-0.001,0.923
1605538813031,2020-11-16T10.00.13.031,6.179,0.382,0.000,0.922
1605538813051,2020-11-16T10.00.13.051,6.199,0.383,0.000,0.923
1605538813072,2020-11-16T10.00.13.072,6.220,0.381,-0.001,0.923
1605538813092,2020-11-16T10.00.13.092,6.240,0.382,-0.003,0.922
1605538813111,2020-11-16T10.00.13.111,6.259,0.381,-0.001,0.923
1605538813132,2020-11-16T10.00.13.132,6.280,0.381,-0.002,0.923
1605538813152,2020-11-16T10.00.13.152,6.300,0.383,-0.001,0.924
1605538813173,2020-11-16T10.00.13.173,6.321,0.382,-0.001,0.921
1605538813192,2020-11-16T10.00.13.192,6.340,0.382,-0.001,0.922
1605538813212,2020-11-16T10.00.13.212,6.360,0.382,-0.000,0.923
1605538813233,2020-11-16T10.00.13.233,6.381,0.383,-0.001,0.924
1605538813253,2020-11-16T10.00.13.253,6.401,0.382,-0.002,0.923
1605538813274,2020-11-16T10.00.13.274,6.422,0.383,-0.000,0.923
1605538813293,2020-11-16T10.00.13.293,6.441,0.383,-0.002,0.922
1605538813313,2020-11-16T10.00.13.313,6.461,0.382,-0.001,0.922
1605538813334,2020-11-16T10.00.13.334,6.482,0.382,-0.002,0.923
1605538813354,2020-11-16T10.00.13.354,6.502,0.383,-0.003,0.924
1605538813375,2020-11-16T10.00.13.375,6.523,0.383,-0.001,0.923
1605538813394,2020-11-16T10.00.13.394,6.542,0.381,-0.002,0.922
1605538813414,2020-11-16T10.00.13.414,6.562,0.383,-0.000,0.924
1605538813435,2020-11-16T10.00.13.435,6.583,0.384,0.000,0.923
1605538813455,2020-11-16T10.00.13.455,6.603,0.382,-0.001,0.923
1605538813474,2020-11-16T10.00.13.474,6.622,0.381,-0.002,0.922
1605538813495,2020-11-16T10.00.13.495,6.643,0.383,-0.001,0.922
1605538813515,2020-11-16T10.00.13.515,6.663,0.383,-0.000,0.923
1605538813536,2020-11-16T10.00.13.536,6.684,0.385,0.001,0.922
1605538813556,2020-11-16T10.00.13.556,6.704,0.383,-0.001,0.922
1605538813576,2020-11-16T10.00.13.576,6.724,0.382,-0.000,0.923
1605538813596,2020-11-16T10.00.13.596,6.744,0.384,0.000,0.922
1605538813617,2020-11-16T10.00.13.617,6.765,0.385,0.002,0.922
1605538813637,2020-11-16T10.00.13.637,6.785,0.382,0.001,0.923
1605538813656,2020-11-16T10.00.13.656,6.804,0.383,-0.001,0.922
1605538813677,2020-11-16T10.00.13.677,6.825,0.382,-0.002,0.923
1605538813697,2020-11-16T10.00.13.697,6.845,0.381,0.000,0.922
1605538813718,2020-11-16T10.00.13.718,6.866,0.382,-0.001,0.920
1605538813738,2020-11-16T10.00.13.738,6.886,0.383,-0.002,0.921
1605538813757,2020-11-16T10.00.13.757,6.905,0.382,-0.000,0.923
1605538813778,2020-11-16T10.00.13.778,6.926,0.382,0.000,0.923
1605538813798,2020-11-16T10.00.13.798,6.946,0.383,0.000,0.923
1605538813819,2020-11-16T10.00.13.819,6.967,0.382,0.000,0.922
1605538813838,2020-11-16T10.00.13.838,6.986,0.383,0.000,0.922
1605538813858,2020-11-16T10.00.13.858,7.006,0.383,-0.000,0.922
1605538813879,2020-11-16T10.00.13.879,7.027,0.380,0.000,0.922
1605538813899,2020-11-16T10.00.13.899,7.047,0.383,0.001,0.924
1605538813920,2020-11-16T10.00.13.920,7.068,0.380,0.001,0.923
1605538813939,2020-11-16T10.00.13.939,7.087,0.382,0.000,0.922
1605538813959,2020-11-16T10.00.13.959,7.107,0.382,0.000,0.921
1605538813980,2020-11-16T10.00.13.980,7.128,0.383,-0.000,0.922
1605538814000,2020-11-16T10.00.14.000,7.148,0.381,-0.000,0.924
1605538814021,2020-11-16T10.00.14.021,7.169,0.383,0.000,0.923
1605538814040,2020-11-16T10.00.14.040,7.188,0.382,0.000,0.922
1605538814060,2020-11-16T10.00.14.060,7.208,0.381,0.001,0.923
1605538814081,2020-11-16T10.00.14.081,7.229,0.383,0.001,0.922
1605538814101,2020-11-16T10.00.14.101,7.249,0.383,-0.000,0.922
1605538814120,2020-11-16T10.00.14.120,7.268,0.382,-0.001,0.922
1605538814141,2020-11-16T10.00.14.141,7.289,0.383,0.000,0.922
1605538814161,2020-11-16T10.00.14.161,7.309,0.383,-0.000,0.921
1605538814182,2020-11-16T10.00.14.182,7.330,0.383,0.000,0.921
1605538814202,2020-11-16T10.00.14.202,7.350,0.381,-0.000,0.923
1605538814222,2020-11-16T10.00.14.222,7.370,0.381,-0.000,0.924
