epoc (ms),timestamp (-0400),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1626372266331,2021-07-15T14.04.26.331,1.015,0.618,-0.045,0.766
1626372266351,2021-07-15T14.04.26.351,1.035,0.623,-0.042,0.771
1626372266372,2021-07-15T14.04.26.372,1.056,0.605,-0.056,0.773
1626372266393,2021-07-15T14.04.26.393,1.077,0.602,-0.057,0.778
1626372266413,2021-07-15T14.04.26.413,1.097,0.633,-0.031,0.778
1626372266432,2021-07-15T14.04.26.432,1.116,0.619,-0.033,0.785
1626372266453,2021-07-15T14.04.26.453,1.137,0.602,-0.037,0.788
1626372266473,2021-07-15T14.04.26.473,1.157,0.607,-0.026,0.788
1626372266494,2021-07-15T14.04.26.494,1.178,0.587,-0.032,0.795
1626372266514,2021-07-15T14.04.26.514,1.198,0.604,-0.036,0.792
1626372266535,2021-07-15T14.04.26.535,1.219,0.589,-0.038,0.796
1626372266555,2021-07-15T14.04.26.555,1.239,0.577,-0.031,0.802
1626372266574,2021-07-15T14.04.26.574,1.258,0.569,-0.040,0.801
1626372266595,2021-07-15T14.04.26.595,1.279,0.583,-0.056,0.797
1626372266615,2021-07-15T14.04.26.615,1.299,0.542,-0.063,0.805
1626372266636,2021-07-15T14.04.26.636,1.320,0.572,-0.045,0.805
1626372266656,2021-07-15T14.04.26.656,1.340,0.623,-0.024,0.806
1626372266677,2021-07-15T14.04.26.677,1.361,0.598,-0.023,0.814
1626372266697,2021-07-15T14.04.26.697,1.381,0.594,-0.048,0.810
1626372266716,2021-07-15T14.04.26.716,1.400,0.593,-0.050,0.811
1626372266737,2021-07-15T14.04.26.737,1.421,0.555,-0.048,0.818
1626372266757,2021-07-15T14.04.26.757,1.441,0.560,-0.053,0.815
1626372266778,2021-07-15T14.04.26.778,1.462,0.584,-0.047,0.817
1626372266798,2021-07-15T14.04.26.798,1.482,0.571,-0.046,0.823
1626372266819,2021-07-15T14.04.26.819,1.503,0.561,-0.053,0.826
1626372266839,2021-07-15T14.04.26.839,1.523,0.568,-0.047,0.829
1626372266860,2021-07-15T14.04.26.860,1.544,0.546,-0.045,0.833
1626372266879,2021-07-15T14.04.26.879,1.563,0.527,-0.055,0.833
1626372266899,2021-07-15T14.04.26.899,1.583,0.542,-0.056,0.831
1626372266920,2021-07-15T14.04.26.920,1.604,0.546,-0.055,0.833
1626372266940,2021-07-15T14.04.26.940,1.624,0.542,-0.056,0.833
1626372266961,2021-07-15T14.04.26.961,1.645,0.538,-0.052,0.833
1626372266981,2021-07-15T14.04.26.981,1.665,0.547,-0.059,0.828
1626372267002,2021-07-15T14.04.27.002,1.686,0.554,-0.060,0.827
1626372267021,2021-07-15T14.04.27.021,1.705,0.562,-0.055,0.830
1626372267041,2021-07-15T14.04.27.041,1.725,0.566,-0.051,0.827
1626372267062,2021-07-15T14.04.27.062,1.746,0.563,-0.049,0.825
1626372267082,2021-07-15T14.04.27.082,1.766,0.563,-0.059,0.823
1626372267103,2021-07-15T14.04.27.103,1.787,0.562,-0.053,0.824
1626372267123,2021-07-15T14.04.27.123,1.807,0.574,-0.042,0.824
1626372267144,2021-07-15T14.04.27.144,1.828,0.577,-0.047,0.823
1626372267163,2021-07-15T14.04.27.163,1.847,0.582,-0.047,0.821
1626372267184,2021-07-15T14.04.27.184,1.868,0.581,-0.039,0.820
1626372267204,2021-07-15T14.04.27.204,1.888,0.573,-0.041,0.819
1626372267225,2021-07-15T14.04.27.225,1.909,0.581,-0.042,0.815
1626372267245,2021-07-15T14.04.27.245,1.929,0.585,-0.037,0.815
1626372267266,2021-07-15T14.04.27.266,1.950,0.583,-0.036,0.815
1626372267286,2021-07-15T14.04.27.286,1.970,0.579,-0.043,0.813
1626372267305,2021-07-15T14.04.27.305,1.989,0.583,-0.035,0.812
1626372267326,2021-07-15T14.04.27.326,2.010,0.588,-0.030,0.811
1626372267348,2021-07-15T14.04.27.348,2.032,0.608,-0.026,0.809
1626372267367,2021-07-15T14.04.27.367,2.051,0.593,-0.030,0.808
1626372267387,2021-07-15T14.04.27.387,2.071,0.605,-0.028,0.802
1626372267408,2021-07-15T14.04.27.408,2.092,0.598,-0.027,0.803
1626372267428,2021-07-15T14.04.27.428,2.112,0.590,-0.030,0.804
1626372267447,2021-07-15T14.04.27.447,2.131,0.609,-0.025,0.799
1626372267468,2021-07-15T14.04.27.468,2.152,0.605,-0.030,0.796
1626372267488,2021-07-15T14.04.27.488,2.172,0.603,-0.031,0.793
1626372267509,2021-07-15T14.04.27.509,2.193,0.615,-0.023,0.792
1626372267529,2021-07-15T14.04.27.529,2.213,0.603,-0.021,0.792
1626372267550,2021-07-15T14.04.27.550,2.234,0.615,-0.023,0.787
1626372267570,2021-07-15T14.04.27.570,2.254,0.605,-0.027,0.785
1626372267589,2021-07-15T14.04.27.589,2.273,0.607,-0.026,0.783
1626372267610,2021-07-15T14.04.27.610,2.294,0.623,-0.025,0.781
1626372267630,2021-07-15T14.04.27.630,2.314,0.627,-0.015,0.778
1626372267651,2021-07-15T14.04.27.651,2.335,0.625,-0.023,0.774
1626372267671,2021-07-15T14.04.27.671,2.355,0.620,-0.025,0.771
1626372267692,2021-07-15T14.04.27.692,2.376,0.623,-0.021,0.767
1626372267712,2021-07-15T14.04.27.712,2.396,0.628,-0.024,0.763
1626372267731,2021-07-15T14.04.27.731,2.415,0.620,-0.021,0.760
1626372267752,2021-07-15T14.04.27.752,2.436,0.591,-0.027,0.755
1626372267772,2021-07-15T14.04.27.772,2.456,0.482,-0.055,0.757
1626372267793,2021-07-15T14.04.27.793,2.477,0.307,-0.099,0.759
1626372267813,2021-07-15T14.04.27.813,2.497,0.429,-0.034,0.734
1626372267834,2021-07-15T14.04.27.834,2.518,0.602,0.038,0.694
1626372267854,2021-07-15T14.04.27.854,2.538,1.317,0.462,0.682
1626372267875,2021-07-15T14.04.27.875,2.559,1.072,-0.279,0.633
1626372267894,2021-07-15T14.04.27.894,2.578,0.720,-0.158,0.698
1626372267914,2021-07-15T14.04.27.914,2.598,0.783,-0.073,0.678
1626372267935,2021-07-15T14.04.27.935,2.619,0.722,-0.030,0.691
1626372267955,2021-07-15T14.04.27.955,2.639,0.712,-0.033,0.695
1626372267976,2021-07-15T14.04.27.976,2.660,0.748,-0.037,0.674
1626372267997,2021-07-15T14.04.27.997,2.681,0.748,-0.036,0.666
1626372268017,2021-07-15T14.04.28.017,2.701,0.759,-0.043,0.654
1626372268036,2021-07-15T14.04.28.036,2.720,0.746,-0.038,0.656
1626372268057,2021-07-15T14.04.28.057,2.741,0.749,-0.030,0.658
1626372268077,2021-07-15T14.04.28.077,2.761,0.765,-0.049,0.662
1626372268098,2021-07-15T14.04.28.098,2.782,0.763,-0.098,0.687
1626372268118,2021-07-15T14.04.28.118,2.802,0.752,-0.048,0.696
1626372268139,2021-07-15T14.04.28.139,2.823,0.758,-0.039,0.676
1626372268159,2021-07-15T14.04.28.159,2.843,0.764,-0.030,0.665
1626372268178,2021-07-15T14.04.28.178,2.862,0.765,-0.013,0.646
1626372268199,2021-07-15T14.04.28.199,2.883,0.759,0.024,0.645
1626372268219,2021-07-15T14.04.28.219,2.903,0.764,0.024,0.618
1626372268240,2021-07-15T14.04.28.240,2.924,0.771,0.039,0.583
1626372268260,2021-07-15T14.04.28.260,2.944,0.779,0.059,0.561
1626372268281,2021-07-15T14.04.28.281,2.965,0.790,0.072,0.533
1626372268301,2021-07-15T14.04.28.301,2.985,0.794,0.083,0.519
1626372268320,2021-07-15T14.04.28.320,3.004,0.798,0.091,0.512
1626372268341,2021-07-15T14.04.28.341,3.025,0.805,0.091,0.504
1626372268361,2021-07-15T14.04.28.361,3.045,0.808,0.086,0.501
1626372268382,2021-07-15T14.04.28.382,3.066,0.813,0.083,0.503
1626372268402,2021-07-15T14.04.28.402,3.086,0.813,0.082,0.508
1626372268423,2021-07-15T14.04.28.423,3.107,0.804,0.082,0.528
1626372268443,2021-07-15T14.04.28.443,3.127,0.794,0.078,0.561
1626372268462,2021-07-15T14.04.28.462,3.146,0.796,0.051,0.582
1626372268483,2021-07-15T14.04.28.483,3.167,0.804,0.018,0.592
1626372268503,2021-07-15T14.04.28.503,3.187,0.800,0.008,0.601
1626372268524,2021-07-15T14.04.28.524,3.208,0.796,0.020,0.609
1626372268544,2021-07-15T14.04.28.544,3.228,0.797,0.032,0.599
1626372268565,2021-07-15T14.04.28.565,3.249,0.795,0.043,0.583
1626372268585,2021-07-15T14.04.28.585,3.269,0.794,0.056,0.572
1626372268606,2021-07-15T14.04.28.606,3.290,0.799,0.059,0.567
1626372268625,2021-07-15T14.04.28.625,3.309,0.806,0.057,0.553
1626372268645,2021-07-15T14.04.28.645,3.329,0.810,0.059,0.538
1626372268666,2021-07-15T14.04.28.666,3.350,0.809,0.067,0.534
1626372268686,2021-07-15T14.04.28.686,3.370,0.810,0.081,0.527
1626372268707,2021-07-15T14.04.28.707,3.391,0.812,0.095,0.518
1626372268727,2021-07-15T14.04.28.727,3.411,0.814,0.104,0.498
1626372268748,2021-07-15T14.04.28.748,3.432,0.800,0.102,0.522
1626372268767,2021-07-15T14.04.28.767,3.451,0.801,0.087,0.548
1626372268788,2021-07-15T14.04.28.788,3.472,0.799,0.065,0.546
1626372268808,2021-07-15T14.04.28.808,3.492,0.800,0.046,0.544
1626372268829,2021-07-15T14.04.28.829,3.513,0.796,0.043,0.541
1626372268849,2021-07-15T14.04.28.849,3.533,0.784,0.033,0.545
1626372268870,2021-07-15T14.04.28.870,3.554,0.775,0.031,0.571
1626372268890,2021-07-15T14.04.28.890,3.574,0.772,0.026,0.588
1626372268909,2021-07-15T14.04.28.909,3.593,0.770,0.038,0.603
1626372268930,2021-07-15T14.04.28.930,3.614,0.745,0.037,0.634
1626372268950,2021-07-15T14.04.28.950,3.634,0.746,0.007,0.655
1626372268971,2021-07-15T14.04.28.971,3.655,0.764,-0.023,0.626
1626372268991,2021-07-15T14.04.28.991,3.675,0.756,-0.008,0.634
1626372269012,2021-07-15T14.04.29.012,3.696,0.715,-0.147,0.790
1626372269032,2021-07-15T14.04.29.032,3.716,0.772,-0.095,0.689
1626372269051,2021-07-15T14.04.29.051,3.735,0.780,-0.095,0.672
1626372269072,2021-07-15T14.04.29.072,3.756,0.754,-0.111,0.705
1626372269092,2021-07-15T14.04.29.092,3.776,0.718,-0.086,0.707
1626372269113,2021-07-15T14.04.29.113,3.797,0.712,-0.056,0.685
1626372269133,2021-07-15T14.04.29.133,3.817,0.709,-0.050,0.683
1626372269154,2021-07-15T14.04.29.154,3.838,0.728,-0.068,0.696
1626372269174,2021-07-15T14.04.29.174,3.858,0.744,-0.064,0.663
1626372269193,2021-07-15T14.04.29.193,3.877,0.729,-0.062,0.680
1626372269214,2021-07-15T14.04.29.214,3.898,0.758,-0.070,0.680
1626372269234,2021-07-15T14.04.29.234,3.918,0.727,-0.058,0.689
1626372269255,2021-07-15T14.04.29.255,3.939,0.776,-0.058,0.695
1626372269275,2021-07-15T14.04.29.275,3.959,0.806,-0.042,0.703
1626372269296,2021-07-15T14.04.29.296,3.980,0.665,0.003,0.726
1626372269316,2021-07-15T14.04.29.316,4.000,0.691,0.016,0.731
1626372269335,2021-07-15T14.04.29.335,4.019,0.724,-0.002,0.734
1626372269356,2021-07-15T14.04.29.356,4.040,0.766,-0.039,0.729
1626372269376,2021-07-15T14.04.29.376,4.060,0.679,-0.029,0.734
1626372269397,2021-07-15T14.04.29.397,4.081,0.623,-0.029,0.747
1626372269417,2021-07-15T14.04.29.417,4.101,0.630,-0.029,0.754
1626372269438,2021-07-15T14.04.29.438,4.122,0.596,-0.035,0.766
1626372269458,2021-07-15T14.04.29.458,4.142,0.611,-0.026,0.769
1626372269479,2021-07-15T14.04.29.479,4.163,0.607,-0.036,0.772
1626372269498,2021-07-15T14.04.29.498,4.182,0.605,-0.046,0.776
1626372269518,2021-07-15T14.04.29.518,4.202,0.610,-0.024,0.783
1626372269539,2021-07-15T14.04.29.539,4.223,0.600,-0.015,0.786
1626372269560,2021-07-15T14.04.29.560,4.244,0.597,-0.020,0.786
1626372269580,2021-07-15T14.04.29.580,4.264,0.585,-0.032,0.792
1626372269601,2021-07-15T14.04.29.601,4.285,0.602,-0.028,0.790
1626372269621,2021-07-15T14.04.29.621,4.305,0.587,-0.030,0.793
1626372269640,2021-07-15T14.04.29.640,4.324,0.600,-0.035,0.792
1626372269661,2021-07-15T14.04.29.661,4.345,0.579,-0.030,0.802
1626372269681,2021-07-15T14.04.29.681,4.365,0.604,-0.027,0.801
1626372269702,2021-07-15T14.04.29.702,4.386,0.596,-0.025,0.803
1626372269722,2021-07-15T14.04.29.722,4.406,0.542,-0.042,0.809
1626372269743,2021-07-15T14.04.29.743,4.427,0.556,-0.034,0.808
1626372269763,2021-07-15T14.04.29.763,4.447,0.579,-0.021,0.811
1626372269782,2021-07-15T14.04.29.782,4.466,0.574,-0.025,0.811
1626372269803,2021-07-15T14.04.29.803,4.487,0.597,-0.017,0.814
1626372269823,2021-07-15T14.04.29.823,4.507,0.578,-0.023,0.820
1626372269844,2021-07-15T14.04.29.844,4.528,0.560,-0.038,0.815
1626372269864,2021-07-15T14.04.29.864,4.548,0.577,-0.030,0.817
1626372269885,2021-07-15T14.04.29.885,4.569,0.588,-0.025,0.821
1626372269905,2021-07-15T14.04.29.905,4.589,0.585,-0.033,0.821
1626372269924,2021-07-15T14.04.29.924,4.608,0.568,-0.039,0.824
1626372269945,2021-07-15T14.04.29.945,4.629,0.552,-0.034,0.828
1626372269965,2021-07-15T14.04.29.965,4.649,0.548,-0.029,0.829
1626372269986,2021-07-15T14.04.29.986,4.670,0.535,-0.038,0.833
1626372270006,2021-07-15T14.04.30.006,4.690,0.564,-0.037,0.831
1626372270027,2021-07-15T14.04.30.027,4.711,0.560,-0.044,0.832
1626372270047,2021-07-15T14.04.30.047,4.731,0.543,-0.039,0.834
1626372270066,2021-07-15T14.04.30.066,4.750,0.544,-0.042,0.833
1626372270087,2021-07-15T14.04.30.087,4.771,0.540,-0.053,0.833
1626372270107,2021-07-15T14.04.30.107,4.791,0.556,-0.052,0.830
1626372270128,2021-07-15T14.04.30.128,4.812,0.560,-0.050,0.832
1626372270148,2021-07-15T14.04.30.148,4.832,0.556,-0.043,0.834
1626372270169,2021-07-15T14.04.30.169,4.853,0.565,-0.039,0.832
1626372270189,2021-07-15T14.04.30.189,4.873,0.565,-0.050,0.827
1626372270210,2021-07-15T14.04.30.210,4.894,0.567,-0.048,0.828
1626372270229,2021-07-15T14.04.30.229,4.913,0.554,-0.042,0.831
1626372270249,2021-07-15T14.04.30.249,4.933,0.542,-0.048,0.828
1626372270270,2021-07-15T14.04.30.270,4.954,0.570,-0.041,0.825
1626372270290,2021-07-15T14.04.30.290,4.974,0.578,-0.039,0.825
1626372270311,2021-07-15T14.04.30.311,4.995,0.562,-0.049,0.826
1626372270331,2021-07-15T14.04.30.331,5.015,0.567,-0.042,0.824
1626372270352,2021-07-15T14.04.30.352,5.036,0.579,-0.033,0.822
1626372270371,2021-07-15T14.04.30.371,5.055,0.568,-0.040,0.823
1626372270392,2021-07-15T14.04.30.392,5.076,0.581,-0.039,0.820
1626372270412,2021-07-15T14.04.30.412,5.096,0.569,-0.032,0.826
1626372270433,2021-07-15T14.04.30.433,5.117,0.576,-0.032,0.824
1626372270453,2021-07-15T14.04.30.453,5.137,0.586,-0.029,0.819
1626372270474,2021-07-15T14.04.30.474,5.158,0.584,-0.035,0.818
1626372270494,2021-07-15T14.04.30.494,5.178,0.589,-0.037,0.815
1626372270513,2021-07-15T14.04.30.513,5.197,0.582,-0.031,0.815
1626372270534,2021-07-15T14.04.30.534,5.218,0.582,-0.026,0.814
1626372270554,2021-07-15T14.04.30.554,5.238,0.583,-0.033,0.812
1626372270575,2021-07-15T14.04.30.575,5.259,0.573,-0.037,0.812
1626372270595,2021-07-15T14.04.30.595,5.279,0.585,-0.028,0.811
1626372270616,2021-07-15T14.04.30.616,5.300,0.595,-0.025,0.810
1626372270636,2021-07-15T14.04.30.636,5.320,0.581,-0.034,0.809
1626372270655,2021-07-15T14.04.30.655,5.339,0.590,-0.033,0.806
1626372270676,2021-07-15T14.04.30.676,5.360,0.595,-0.022,0.807
1626372270696,2021-07-15T14.04.30.696,5.380,0.599,-0.018,0.803
1626372270717,2021-07-15T14.04.30.717,5.401,0.600,-0.021,0.801
1626372270737,2021-07-15T14.04.30.737,5.421,0.594,-0.030,0.799
1626372270758,2021-07-15T14.04.30.758,5.442,0.597,-0.034,0.795
1626372270778,2021-07-15T14.04.30.778,5.462,0.603,-0.024,0.793
1626372270797,2021-07-15T14.04.30.797,5.481,0.611,-0.021,0.792
1626372270818,2021-07-15T14.04.30.818,5.502,0.609,-0.021,0.791
1626372270838,2021-07-15T14.04.30.838,5.522,0.608,-0.022,0.787
1626372270859,2021-07-15T14.04.30.859,5.543,0.609,-0.031,0.781
1626372270879,2021-07-15T14.04.30.879,5.563,0.621,-0.034,0.780
1626372270900,2021-07-15T14.04.30.900,5.584,0.614,-0.029,0.779
1626372270920,2021-07-15T14.04.30.920,5.604,0.603,-0.020,0.777
1626372270939,2021-07-15T14.04.30.939,5.623,0.607,-0.002,0.775
1626372270960,2021-07-15T14.04.30.960,5.644,0.594,-0.010,0.773
1626372270980,2021-07-15T14.04.30.980,5.664,0.594,-0.030,0.765
1626372271001,2021-07-15T14.04.31.001,5.685,0.577,-0.025,0.759
1626372271021,2021-07-15T14.04.31.021,5.705,0.451,-0.061,0.753
1626372271042,2021-07-15T14.04.31.042,5.726,0.314,-0.098,0.748
1626372271062,2021-07-15T14.04.31.062,5.746,0.429,-0.054,0.725
1626372271083,2021-07-15T14.04.31.083,5.767,0.638,0.042,0.712
1626372271102,2021-07-15T14.04.31.102,5.786,1.445,0.505,0.647
1626372271122,2021-07-15T14.04.31.122,5.806,1.051,-0.294,0.622
1626372271143,2021-07-15T14.04.31.143,5.827,0.729,-0.156,0.698
1626372271164,2021-07-15T14.04.31.164,5.848,0.767,-0.064,0.672
1626372271184,2021-07-15T14.04.31.184,5.868,0.745,-0.013,0.675
1626372271205,2021-07-15T14.04.31.205,5.889,0.731,-0.033,0.674
1626372271225,2021-07-15T14.04.31.225,5.909,0.743,-0.029,0.668
1626372271244,2021-07-15T14.04.31.244,5.928,0.764,-0.032,0.652
1626372271265,2021-07-15T14.04.31.265,5.949,0.762,-0.048,0.646
1626372271285,2021-07-15T14.04.31.285,5.969,0.750,-0.045,0.659
1626372271306,2021-07-15T14.04.31.306,5.990,0.755,-0.033,0.652
1626372271326,2021-07-15T14.04.31.326,6.010,0.749,-0.029,0.659
1626372271347,2021-07-15T14.04.31.347,6.031,0.752,-0.077,0.703
1626372271367,2021-07-15T14.04.31.367,6.051,0.750,-0.074,0.734
1626372271386,2021-07-15T14.04.31.386,6.070,0.753,-0.053,0.716
1626372271407,2021-07-15T14.04.31.407,6.091,0.767,-0.043,0.688
1626372271427,2021-07-15T14.04.31.427,6.111,0.774,-0.037,0.661
1626372271448,2021-07-15T14.04.31.448,6.132,0.759,-0.016,0.646
1626372271468,2021-07-15T14.04.31.468,6.152,0.771,0.016,0.597
1626372271489,2021-07-15T14.04.31.489,6.173,0.771,0.047,0.561
1626372271509,2021-07-15T14.04.31.509,6.193,0.785,0.075,0.514
1626372271528,2021-07-15T14.04.31.528,6.212,0.810,0.088,0.477
1626372271549,2021-07-15T14.04.31.549,6.233,0.815,0.121,0.457
1626372271569,2021-07-15T14.04.31.569,6.253,0.822,0.146,0.432
1626372271590,2021-07-15T14.04.31.590,6.274,0.823,0.154,0.427
1626372271610,2021-07-15T14.04.31.610,6.294,0.822,0.154,0.437
1626372271631,2021-07-15T14.04.31.631,6.315,0.830,0.148,0.438
1626372271651,2021-07-15T14.04.31.651,6.335,0.826,0.122,0.464
1626372271670,2021-07-15T14.04.31.670,6.354,0.804,0.086,0.549
1626372271691,2021-07-15T14.04.31.691,6.375,0.801,0.054,0.592
1626372271711,2021-07-15T14.04.31.711,6.395,0.804,0.003,0.617
1626372271732,2021-07-15T14.04.31.732,6.416,0.802,-0.020,0.638
1626372271752,2021-07-15T14.04.31.752,6.436,0.800,0.000,0.622
1626372271773,2021-07-15T14.04.31.773,6.457,0.799,0.034,0.589
1626372271793,2021-07-15T14.04.31.793,6.477,0.804,0.061,0.556
1626372271812,2021-07-15T14.04.31.812,6.496,0.808,0.090,0.527
1626372271833,2021-07-15T14.04.31.833,6.517,0.806,0.121,0.502
1626372271853,2021-07-15T14.04.31.853,6.537,0.808,0.127,0.491
1626372271874,2021-07-15T14.04.31.874,6.558,0.811,0.114,0.488
1626372271894,2021-07-15T14.04.31.894,6.578,0.809,0.104,0.484
1626372271915,2021-07-15T14.04.31.915,6.599,0.801,0.084,0.487
1626372271935,2021-07-15T14.04.31.935,6.619,0.795,0.063,0.499
1626372271956,2021-07-15T14.04.31.956,6.640,0.777,0.060,0.534
1626372271975,2021-07-15T14.04.31.975,6.659,0.773,0.063,0.549
1626372271996,2021-07-15T14.04.31.996,6.680,0.755,0.084,0.589
1626372272016,2021-07-15T14.04.32.016,6.700,0.745,0.078,0.585
1626372272037,2021-07-15T14.04.32.037,6.721,0.701,0.020,0.706
1626372272057,2021-07-15T14.04.32.057,6.741,0.667,-0.311,0.980
1626372272078,2021-07-15T14.04.32.078,6.762,0.841,-0.225,0.719
1626372272098,2021-07-15T14.04.32.098,6.782,0.786,-0.185,0.712
1626372272117,2021-07-15T14.04.32.117,6.801,0.751,-0.067,0.660
1626372272138,2021-07-15T14.04.32.138,6.822,0.711,0.024,0.650
1626372272158,2021-07-15T14.04.32.158,6.842,0.706,0.021,0.658
1626372272179,2021-07-15T14.04.32.179,6.863,0.723,-0.019,0.653
1626372272199,2021-07-15T14.04.32.199,6.883,0.727,-0.045,0.656
1626372272220,2021-07-15T14.04.32.220,6.904,0.707,-0.061,0.676
1626372272240,2021-07-15T14.04.32.240,6.924,0.712,-0.069,0.686
1626372272259,2021-07-15T14.04.32.259,6.943,0.731,-0.065,0.677
1626372272280,2021-07-15T14.04.32.280,6.964,0.735,-0.062,0.673
1626372272300,2021-07-15T14.04.32.300,6.984,0.733,-0.054,0.672
1626372272321,2021-07-15T14.04.32.321,7.005,0.734,-0.049,0.669
1626372272341,2021-07-15T14.04.32.341,7.025,0.737,-0.055,0.669
1626372272362,2021-07-15T14.04.32.362,7.046,0.739,-0.060,0.667
1626372272382,2021-07-15T14.04.32.382,7.066,0.733,-0.066,0.671
1626372272401,2021-07-15T14.04.32.401,7.085,0.728,-0.078,0.681
1626372272422,2021-07-15T14.04.32.422,7.106,0.728,-0.086,0.688
1626372272442,2021-07-15T14.04.32.442,7.126,0.698,-0.095,0.723
1626372272463,2021-07-15T14.04.32.463,7.147,0.599,-0.096,0.752
1626372272483,2021-07-15T14.04.32.483,7.167,0.721,-0.050,0.790
1626372272504,2021-07-15T14.04.32.504,7.188,0.882,-0.052,0.741
1626372272524,2021-07-15T14.04.32.524,7.208,0.919,0.086,0.571
1626372272543,2021-07-15T14.04.32.543,7.227,1.137,0.273,0.474
1626372272564,2021-07-15T14.04.32.564,7.248,1.218,0.107,0.460
1626372272584,2021-07-15T14.04.32.584,7.268,0.672,-0.063,0.421
1626372272605,2021-07-15T14.04.32.605,7.289,0.836,0.048,0.383
1626372272625,2021-07-15T14.04.32.625,7.309,0.795,0.077,0.402
1626372272646,2021-07-15T14.04.32.646,7.330,0.715,0.082,0.406
1626372272666,2021-07-15T14.04.32.666,7.350,0.666,0.074,0.406
1626372272687,2021-07-15T14.04.32.687,7.371,0.618,0.050,0.406
1626372272706,2021-07-15T14.04.32.706,7.390,0.533,0.017,0.415
1626372272726,2021-07-15T14.04.32.726,7.410,0.504,-0.033,0.444
1626372272747,2021-07-15T14.04.32.747,7.431,0.426,-0.050,0.459
1626372272768,2021-07-15T14.04.32.768,7.452,0.171,-0.046,0.464
