epoc (ms),timestamp (-0400),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1635347895640,2021-10-27T11.18.15.640,1.352,0.273,0.208,1.224
1635347895660,2021-10-27T11.18.15.660,1.372,1.628,-0.271,1.698
1635347895679,2021-10-27T11.18.15.679,1.391,2.227,0.440,2.016
1635347895700,2021-10-27T11.18.15.700,1.412,0.548,1.116,1.998
1635347895719,2021-10-27T11.18.15.719,1.431,0.952,2.720,2.341
1635347895739,2021-10-27T11.18.15.739,1.451,2.904,2.941,4.194
1635347895760,2021-10-27T11.18.15.760,1.472,-1.222,0.156,0.770
1635347895779,2021-10-27T11.18.15.779,1.491,-0.258,-0.245,0.946
1635347895799,2021-10-27T11.18.15.799,1.511,0.283,0.601,1.462
1635347895819,2021-10-27T11.18.15.819,1.531,0.414,0.802,1.146
1635347895839,2021-10-27T11.18.15.839,1.551,0.540,0.365,0.885
1635347895858,2021-10-27T11.18.15.858,1.570,0.797,0.437,0.980
1635347895879,2021-10-27T11.18.15.879,1.591,1.201,0.771,1.444
1635347895899,2021-10-27T11.18.15.899,1.611,1.844,0.900,1.972
1635347895918,2021-10-27T11.18.15.918,1.630,2.458,0.895,2.098
1635347895939,2021-10-27T11.18.15.939,1.651,3.175,0.873,1.467
1635347895958,2021-10-27T11.18.15.958,1.670,3.162,0.881,-0.313
1635347895978,2021-10-27T11.18.15.978,1.690,3.152,0.823,-1.848
1635347895999,2021-10-27T11.18.15.999,1.711,3.592,0.200,-1.696
1635347896018,2021-10-27T11.18.16.018,1.730,2.699,0.319,-0.939
1635347896038,2021-10-27T11.18.16.038,1.750,-0.179,0.759,-1.241
1635347896057,2021-10-27T11.18.16.057,1.769,-0.173,-1.388,1.133
1635347896078,2021-10-27T11.18.16.078,1.790,3.573,-1.285,2.831
1635347896097,2021-10-27T11.18.16.097,1.809,3.374,1.950,2.352
1635347896117,2021-10-27T11.18.16.117,1.829,0.555,0.398,1.123
1635347896138,2021-10-27T11.18.16.138,1.850,0.392,0.404,0.916
1635347896157,2021-10-27T11.18.16.157,1.869,0.706,0.420,1.023
1635347896177,2021-10-27T11.18.16.177,1.889,0.543,0.291,0.926
1635347896196,2021-10-27T11.18.16.196,1.908,0.409,0.282,0.869
1635347896217,2021-10-27T11.18.16.217,1.929,0.450,0.234,0.911
1635347896236,2021-10-27T11.18.16.236,1.948,0.459,0.254,0.897
1635347896257,2021-10-27T11.18.16.257,1.969,0.449,0.266,0.879
1635347896277,2021-10-27T11.18.16.277,1.989,0.432,0.278,0.876
1635347896296,2021-10-27T11.18.16.296,2.008,0.436,0.262,0.875
1635347896317,2021-10-27T11.18.16.317,2.029,0.431,0.274,0.859
1635347896336,2021-10-27T11.18.16.336,2.048,0.435,0.235,0.869
1635347896356,2021-10-27T11.18.16.356,2.068,0.473,0.203,0.867
1635347896377,2021-10-27T11.18.16.377,2.089,0.426,0.252,0.862
1635347896396,2021-10-27T11.18.16.396,2.108,0.427,0.239,0.850
1635347896416,2021-10-27T11.18.16.416,2.128,0.438,0.233,0.854
1635347896435,2021-10-27T11.18.16.435,2.147,0.435,0.229,0.851
1635347896456,2021-10-27T11.18.16.456,2.168,0.443,0.236,0.854
1635347896475,2021-10-27T11.18.16.475,2.187,0.444,0.223,0.855
1635347896495,2021-10-27T11.18.16.495,2.207,0.448,0.227,0.843
1635347896516,2021-10-27T11.18.16.516,2.228,0.446,0.224,0.845
1635347896535,2021-10-27T11.18.16.535,2.247,0.451,0.201,0.868
1635347896555,2021-10-27T11.18.16.555,2.267,0.417,0.194,0.916
1635347896574,2021-10-27T11.18.16.574,2.286,0.426,0.157,0.942
1635347896595,2021-10-27T11.18.16.595,2.307,0.350,0.275,1.020
1635347896615,2021-10-27T11.18.16.615,2.327,0.331,0.353,1.086
1635347896634,2021-10-27T11.18.16.634,2.346,0.325,0.428,1.024
1635347896655,2021-10-27T11.18.16.655,2.367,0.153,0.330,1.241
1635347896674,2021-10-27T11.18.16.674,2.386,0.718,-0.612,1.392
1635347896695,2021-10-27T11.18.16.695,2.407,1.997,0.399,2.008
1635347896714,2021-10-27T11.18.16.714,2.426,1.326,1.300,2.099
1635347896734,2021-10-27T11.18.16.734,2.446,-0.217,2.148,1.544
1635347896755,2021-10-27T11.18.16.755,2.467,2.989,3.676,4.612
1635347896774,2021-10-27T11.18.16.774,2.486,-0.532,0.538,1.649
1635347896794,2021-10-27T11.18.16.794,2.506,-0.607,-0.503,0.764
1635347896813,2021-10-27T11.18.16.813,2.525,0.363,0.273,1.358
1635347896834,2021-10-27T11.18.16.834,2.546,0.567,0.808,1.060
1635347896854,2021-10-27T11.18.16.854,2.566,0.538,0.634,0.674
1635347896873,2021-10-27T11.18.16.873,2.585,0.693,0.685,0.756
1635347896894,2021-10-27T11.18.16.894,2.606,1.063,0.897,1.190
1635347896913,2021-10-27T11.18.16.913,2.625,1.499,0.914,1.629
1635347896933,2021-10-27T11.18.16.933,2.645,1.957,0.743,1.939
1635347896952,2021-10-27T11.18.16.952,2.664,2.606,0.524,1.725
1635347896973,2021-10-27T11.18.16.973,2.685,2.894,0.861,0.480
1635347896993,2021-10-27T11.18.16.993,2.705,2.616,1.071,-1.066
1635347897012,2021-10-27T11.18.17.012,2.724,3.013,0.101,-1.716
1635347897033,2021-10-27T11.18.17.033,2.745,3.117,0.138,-1.281
1635347897052,2021-10-27T11.18.17.052,2.764,1.327,1.183,-2.229
1635347897072,2021-10-27T11.18.17.072,2.784,0.399,-2.178,0.853
1635347897093,2021-10-27T11.18.17.093,2.805,2.838,-3.635,2.622
1635347897112,2021-10-27T11.18.17.112,2.824,4.413,2.830,2.662
1635347897132,2021-10-27T11.18.17.132,2.844,0.720,0.326,1.500
1635347897152,2021-10-27T11.18.17.152,2.864,0.390,0.195,0.790
1635347897172,2021-10-27T11.18.17.172,2.884,0.663,0.378,0.964
1635347897191,2021-10-27T11.18.17.191,2.903,0.525,0.325,0.903
1635347897212,2021-10-27T11.18.17.212,2.924,0.441,0.264,0.862
1635347897232,2021-10-27T11.18.17.232,2.944,0.431,0.243,0.879
1635347897251,2021-10-27T11.18.17.251,2.963,0.464,0.271,0.875
1635347897272,2021-10-27T11.18.17.272,2.984,0.458,0.252,0.881
1635347897291,2021-10-27T11.18.17.291,3.003,0.446,0.275,0.865
1635347897311,2021-10-27T11.18.17.311,3.023,0.455,0.268,0.859
1635347897332,2021-10-27T11.18.17.332,3.044,0.447,0.269,0.855
1635347897351,2021-10-27T11.18.17.351,3.063,0.443,0.268,0.855
1635347897371,2021-10-27T11.18.17.371,3.083,0.450,0.251,0.858
1635347897390,2021-10-27T11.18.17.390,3.102,0.452,0.234,0.866
1635347897411,2021-10-27T11.18.17.411,3.123,0.458,0.230,0.858
1635347897430,2021-10-27T11.18.17.430,3.142,0.424,0.269,0.846
1635347897450,2021-10-27T11.18.17.450,3.162,0.422,0.262,0.844
1635347897471,2021-10-27T11.18.17.471,3.183,0.423,0.256,0.848
1635347897490,2021-10-27T11.18.17.490,3.202,0.428,0.247,0.848
1635347897510,2021-10-27T11.18.17.510,3.222,0.423,0.247,0.853
1635347897529,2021-10-27T11.18.17.529,3.241,0.411,0.250,0.863
1635347897550,2021-10-27T11.18.17.550,3.262,0.417,0.234,0.870
1635347897569,2021-10-27T11.18.17.569,3.281,0.438,0.213,0.878
1635347897590,2021-10-27T11.18.17.590,3.302,0.475,0.173,0.890
1635347897610,2021-10-27T11.18.17.610,3.322,0.403,0.153,0.941
1635347897629,2021-10-27T11.18.17.629,3.341,0.386,0.213,0.982
1635347897650,2021-10-27T11.18.17.650,3.362,0.284,0.311,1.112
1635347897669,2021-10-27T11.18.17.669,3.381,0.319,0.175,1.137
1635347897689,2021-10-27T11.18.17.689,3.401,0.144,0.122,1.327
1635347897708,2021-10-27T11.18.17.708,3.420,0.502,-0.249,1.387
1635347897729,2021-10-27T11.18.17.729,3.441,1.750,0.120,1.652
1635347897749,2021-10-27T11.18.17.749,3.461,1.229,0.866,1.477
1635347897768,2021-10-27T11.18.17.768,3.480,-0.070,1.383,0.912
1635347897789,2021-10-27T11.18.17.789,3.501,1.936,2.531,3.060
1635347897808,2021-10-27T11.18.17.808,3.520,1.581,1.334,2.865
1635347897828,2021-10-27T11.18.17.828,3.540,-1.210,-0.232,0.149
1635347897847,2021-10-27T11.18.17.847,3.559,-0.124,0.061,0.533
1635347897868,2021-10-27T11.18.17.868,3.580,0.500,0.587,0.853
1635347897888,2021-10-27T11.18.17.888,3.600,0.492,0.796,0.622
1635347897907,2021-10-27T11.18.17.907,3.619,0.460,0.853,0.420
1635347897928,2021-10-27T11.18.17.928,3.640,0.750,1.083,0.345
1635347897947,2021-10-27T11.18.17.947,3.659,0.958,1.134,0.291
1635347897967,2021-10-27T11.18.17.967,3.679,1.096,1.083,0.243
1635347897988,2021-10-27T11.18.17.988,3.700,1.243,1.418,0.168
1635347898007,2021-10-27T11.18.18.007,3.719,1.476,2.243,-0.247
1635347898028,2021-10-27T11.18.18.028,3.740,1.750,2.797,-0.953
1635347898047,2021-10-27T11.18.18.047,3.759,1.895,2.240,-1.658
1635347898067,2021-10-27T11.18.18.067,3.779,2.374,1.413,-1.804
1635347898086,2021-10-27T11.18.18.086,3.798,3.847,-0.247,-0.513
1635347898107,2021-10-27T11.18.18.107,3.819,3.039,0.430,-1.449
1635347898127,2021-10-27T11.18.18.127,3.839,0.220,2.139,0.650
1635347898146,2021-10-27T11.18.18.146,3.858,-0.100,0.581,1.333
1635347898167,2021-10-27T11.18.18.167,3.879,0.378,0.373,1.119
1635347898186,2021-10-27T11.18.18.186,3.898,0.231,-0.418,1.098
1635347898206,2021-10-27T11.18.18.206,3.918,0.479,0.201,0.873
1635347898225,2021-10-27T11.18.18.225,3.937,0.509,0.180,0.853
1635347898246,2021-10-27T11.18.18.246,3.958,0.463,0.229,0.867
1635347898266,2021-10-27T11.18.18.266,3.978,0.502,0.160,0.857
1635347898285,2021-10-27T11.18.18.285,3.997,0.499,0.172,0.844
1635347898306,2021-10-27T11.18.18.306,4.018,0.479,0.229,0.848
1635347898325,2021-10-27T11.18.18.325,4.037,0.484,0.200,0.851
1635347898345,2021-10-27T11.18.18.345,4.057,0.490,0.181,0.854
1635347898364,2021-10-27T11.18.18.364,4.076,0.493,0.167,0.857
1635347898385,2021-10-27T11.18.18.385,4.097,0.496,0.167,0.856
1635347898405,2021-10-27T11.18.18.405,4.117,0.487,0.171,0.862
1635347898424,2021-10-27T11.18.18.424,4.136,0.491,0.169,0.860
1635347898445,2021-10-27T11.18.18.445,4.157,0.490,0.177,0.861
1635347898464,2021-10-27T11.18.18.464,4.176,0.484,0.190,0.863
1635347898485,2021-10-27T11.18.18.485,4.197,0.488,0.187,0.860
1635347898504,2021-10-27T11.18.18.504,4.216,0.494,0.182,0.857
1635347898524,2021-10-27T11.18.18.524,4.236,0.492,0.182,0.860
1635347898545,2021-10-27T11.18.18.545,4.257,0.492,0.178,0.860
1635347898564,2021-10-27T11.18.18.564,4.276,0.495,0.177,0.860
1635347898584,2021-10-27T11.18.18.584,4.296,0.497,0.176,0.858
1635347898603,2021-10-27T11.18.18.603,4.315,0.446,0.193,0.858
1635347898624,2021-10-27T11.18.18.624,4.336,0.430,0.194,0.862
1635347898644,2021-10-27T11.18.18.644,4.356,0.457,0.191,0.866
1635347898663,2021-10-27T11.18.18.663,4.375,0.469,0.188,0.867
1635347898684,2021-10-27T11.18.18.684,4.396,0.470,0.194,0.868
1635347898703,2021-10-27T11.18.18.703,4.415,0.476,0.185,0.866
1635347898723,2021-10-27T11.18.18.723,4.435,0.486,0.177,0.869
1635347898742,2021-10-27T11.18.18.742,4.454,0.497,0.178,0.868
1635347898763,2021-10-27T11.18.18.763,4.475,0.477,0.185,0.864
1635347898783,2021-10-27T11.18.18.783,4.495,0.449,0.186,0.860
1635347898802,2021-10-27T11.18.18.802,4.514,0.451,0.180,0.860
1635347898823,2021-10-27T11.18.18.823,4.535,0.462,0.186,0.865
1635347898842,2021-10-27T11.18.18.842,4.554,0.464,0.191,0.863
1635347898862,2021-10-27T11.18.18.862,4.574,0.467,0.191,0.864
1635347898882,2021-10-27T11.18.18.882,4.594,0.466,0.188,0.866
1635347898902,2021-10-27T11.18.18.902,4.614,0.469,0.183,0.868
1635347898923,2021-10-27T11.18.18.923,4.635,0.471,0.176,0.866
1635347898942,2021-10-27T11.18.18.942,4.654,0.470,0.175,0.868
1635347898962,2021-10-27T11.18.18.962,4.674,0.467,0.178,0.869
1635347898981,2021-10-27T11.18.18.981,4.693,0.477,0.181,0.869
1635347899002,2021-10-27T11.18.19.002,4.714,0.478,0.184,0.868
1635347899021,2021-10-27T11.18.19.021,4.733,0.471,0.180,0.867
1635347899041,2021-10-27T11.18.19.041,4.753,0.442,0.184,0.863
1635347899062,2021-10-27T11.18.19.062,4.774,0.421,0.185,0.861
1635347899081,2021-10-27T11.18.19.081,4.793,0.442,0.179,0.869
1635347899101,2021-10-27T11.18.19.101,4.813,0.451,0.178,0.870
1635347899120,2021-10-27T11.18.19.120,4.832,0.439,0.182,0.868
1635347899141,2021-10-27T11.18.19.141,4.853,0.437,0.173,0.863
1635347899160,2021-10-27T11.18.19.160,4.872,0.444,0.161,0.868
1635347899180,2021-10-27T11.18.19.180,4.892,0.454,0.178,0.884
1635347899201,2021-10-27T11.18.19.201,4.913,0.436,0.192,0.895
1635347899220,2021-10-27T11.18.19.220,4.932,0.440,0.161,0.905
1635347899240,2021-10-27T11.18.19.240,4.952,0.467,0.161,0.915
1635347899259,2021-10-27T11.18.19.259,4.971,0.499,0.142,0.922
1635347899280,2021-10-27T11.18.19.280,4.992,0.503,0.190,0.921
1635347899300,2021-10-27T11.18.19.300,5.012,0.502,0.237,0.929
1635347899320,2021-10-27T11.18.19.320,5.032,0.521,0.222,0.970
1635347899340,2021-10-27T11.18.19.340,5.052,0.590,0.392,0.986
1635347899359,2021-10-27T11.18.19.359,5.071,0.719,0.529,0.916
1635347899380,2021-10-27T11.18.19.380,5.092,0.804,0.876,0.799
1635347899399,2021-10-27T11.18.19.399,5.111,0.624,2.054,0.549
1635347899419,2021-10-27T11.18.19.419,5.131,0.489,2.228,0.456
1635347899440,2021-10-27T11.18.19.440,5.152,0.959,0.969,0.712
1635347899459,2021-10-27T11.18.19.459,5.171,0.759,-0.372,0.886
1635347899479,2021-10-27T11.18.19.479,5.191,0.159,-0.544,0.458
1635347899498,2021-10-27T11.18.19.498,5.210,0.141,0.094,0.307
1635347899519,2021-10-27T11.18.19.519,5.231,0.402,0.688,0.269
1635347899538,2021-10-27T11.18.19.538,5.250,1.424,1.501,0.513
1635347899558,2021-10-27T11.18.19.558,5.270,1.856,0.908,-0.289
1635347899579,2021-10-27T11.18.19.579,5.291,3.034,-0.597,-0.109
1635347899598,2021-10-27T11.18.19.598,5.310,2.627,-1.274,-0.000
1635347899618,2021-10-27T11.18.19.618,5.330,0.062,0.061,1.023
1635347899637,2021-10-27T11.18.19.637,5.349,0.167,-0.879,1.098
1635347899658,2021-10-27T11.18.19.658,5.370,0.384,0.635,0.975
1635347899677,2021-10-27T11.18.19.677,5.389,0.456,0.340,0.865
1635347899697,2021-10-27T11.18.19.697,5.409,0.542,0.271,0.840
1635347899718,2021-10-27T11.18.19.718,5.430,0.499,0.288,0.850
1635347899737,2021-10-27T11.18.19.737,5.449,0.463,0.264,0.861
1635347899757,2021-10-27T11.18.19.757,5.469,0.463,0.228,0.865
1635347899777,2021-10-27T11.18.19.777,5.489,0.483,0.199,0.865
1635347899797,2021-10-27T11.18.19.797,5.509,0.478,0.206,0.869
1635347899818,2021-10-27T11.18.19.818,5.530,0.473,0.218,0.876
1635347899837,2021-10-27T11.18.19.837,5.549,0.477,0.248,0.873
1635347899857,2021-10-27T11.18.19.857,5.569,0.461,0.234,0.875
1635347899876,2021-10-27T11.18.19.876,5.588,0.468,0.220,0.869
1635347899897,2021-10-27T11.18.19.897,5.609,0.477,0.215,0.864
1635347899916,2021-10-27T11.18.19.916,5.628,0.456,0.216,0.860
1635347899936,2021-10-27T11.18.19.936,5.648,0.438,0.227,0.854
1635347899957,2021-10-27T11.18.19.957,5.669,0.440,0.226,0.854
1635347899976,2021-10-27T11.18.19.976,5.688,0.442,0.213,0.856
1635347899996,2021-10-27T11.18.19.996,5.708,0.444,0.197,0.861
1635347900015,2021-10-27T11.18.20.015,5.727,0.446,0.194,0.861
1635347900036,2021-10-27T11.18.20.036,5.748,0.437,0.195,0.857
1635347900055,2021-10-27T11.18.20.055,5.767,0.433,0.194,0.855
1635347900075,2021-10-27T11.18.20.075,5.787,0.438,0.193,0.856
1635347900096,2021-10-27T11.18.20.096,5.808,0.448,0.196,0.862
1635347900115,2021-10-27T11.18.20.115,5.827,0.462,0.206,0.865
1635347900135,2021-10-27T11.18.20.135,5.847,0.470,0.203,0.871
1635347900154,2021-10-27T11.18.20.154,5.866,0.451,0.215,0.881
1635347900175,2021-10-27T11.18.20.175,5.887,0.458,0.197,0.887
1635347900194,2021-10-27T11.18.20.194,5.906,0.420,0.153,0.921
1635347900215,2021-10-27T11.18.20.215,5.927,0.448,0.255,0.897
1635347900235,2021-10-27T11.18.20.235,5.947,0.433,0.212,0.966
1635347900254,2021-10-27T11.18.20.254,5.966,0.417,0.351,0.987
1635347900275,2021-10-27T11.18.20.275,5.987,0.503,0.312,0.974
1635347900294,2021-10-27T11.18.20.294,6.006,0.529,0.179,0.995
1635347900314,2021-10-27T11.18.20.314,6.026,0.538,0.076,1.021
1635347900333,2021-10-27T11.18.20.333,6.045,0.685,0.601,1.196
1635347900354,2021-10-27T11.18.20.354,6.066,1.187,0.898,1.177
1635347900374,2021-10-27T11.18.20.374,6.086,1.151,1.504,1.092
1635347900393,2021-10-27T11.18.20.393,6.105,0.037,3.426,1.336
1635347900414,2021-10-27T11.18.20.414,6.126,0.238,2.188,1.414
1635347900433,2021-10-27T11.18.20.433,6.145,0.104,0.480,1.299
1635347900453,2021-10-27T11.18.20.453,6.165,0.172,-0.273,1.223
1635347900474,2021-10-27T11.18.20.474,6.186,0.418,-0.324,1.067
1635347900493,2021-10-27T11.18.20.493,6.205,0.474,0.104,0.739
1635347900513,2021-10-27T11.18.20.513,6.225,0.548,0.381,0.521
1635347900532,2021-10-27T11.18.20.532,6.244,0.751,0.786,0.568
1635347900553,2021-10-27T11.18.20.553,6.265,1.008,1.163,0.712
1635347900572,2021-10-27T11.18.20.572,6.284,1.381,0.939,0.769
1635347900592,2021-10-27T11.18.20.592,6.304,1.703,0.625,0.523
1635347900613,2021-10-27T11.18.20.613,6.325,1.826,0.240,0.016
1635347900632,2021-10-27T11.18.20.632,6.344,2.125,-0.068,-0.196
1635347900653,2021-10-27T11.18.20.653,6.365,1.849,-0.135,-0.748
1635347900672,2021-10-27T11.18.20.672,6.384,2.056,0.614,-1.025
1635347900692,2021-10-27T11.18.20.692,6.404,2.658,-0.075,-0.969
1635347900711,2021-10-27T11.18.20.711,6.423,2.783,0.333,1.636
1635347900732,2021-10-27T11.18.20.732,6.444,-0.122,-2.347,1.605
1635347900752,2021-10-27T11.18.20.752,6.464,0.597,0.409,1.117
1635347900771,2021-10-27T11.18.20.771,6.483,0.641,0.370,0.930
1635347900792,2021-10-27T11.18.20.792,6.504,0.488,0.228,0.814
1635347900811,2021-10-27T11.18.20.811,6.523,0.545,0.372,0.812
1635347900831,2021-10-27T11.18.20.831,6.543,0.493,0.279,0.856
1635347900850,2021-10-27T11.18.20.850,6.562,0.451,0.247,0.859
1635347900871,2021-10-27T11.18.20.871,6.583,0.469,0.278,0.855
1635347900891,2021-10-27T11.18.20.891,6.603,0.473,0.282,0.839
1635347900910,2021-10-27T11.18.20.910,6.622,0.464,0.271,0.844
1635347900931,2021-10-27T11.18.20.931,6.643,0.458,0.282,0.852
1635347900950,2021-10-27T11.18.20.950,6.662,0.455,0.271,0.859
1635347900970,2021-10-27T11.18.20.970,6.682,0.445,0.278,0.856
1635347900991,2021-10-27T11.18.20.991,6.703,0.448,0.275,0.851
1635347901010,2021-10-27T11.18.21.010,6.722,0.449,0.281,0.853
1635347901030,2021-10-27T11.18.21.030,6.742,0.452,0.281,0.852
1635347901049,2021-10-27T11.18.21.049,6.761,0.462,0.276,0.854
1635347901070,2021-10-27T11.18.21.070,6.782,0.467,0.270,0.854
1635347901089,2021-10-27T11.18.21.089,6.801,0.473,0.248,0.855
1635347901110,2021-10-27T11.18.21.110,6.822,0.476,0.234,0.858
1635347901130,2021-10-27T11.18.21.130,6.842,0.479,0.234,0.859
1635347901149,2021-10-27T11.18.21.149,6.861,0.484,0.233,0.862
1635347901170,2021-10-27T11.18.21.170,6.882,0.494,0.223,0.871
1635347901189,2021-10-27T11.18.21.189,6.901,0.503,0.215,0.872
1635347901209,2021-10-27T11.18.21.209,6.921,0.492,0.223,0.863
1635347901228,2021-10-27T11.18.21.228,6.940,0.467,0.229,0.858
1635347901249,2021-10-27T11.18.21.249,6.961,0.437,0.221,0.856
1635347901269,2021-10-27T11.18.21.269,6.981,0.394,0.253,0.854
1635347901288,2021-10-27T11.18.21.288,7.000,0.433,0.229,0.859
1635347901309,2021-10-27T11.18.21.309,7.021,0.438,0.224,0.865
1635347901328,2021-10-27T11.18.21.328,7.040,0.441,0.216,0.874
1635347901348,2021-10-27T11.18.21.348,7.060,0.448,0.220,0.872
1635347901367,2021-10-27T11.18.21.367,7.079,0.453,0.224,0.875
1635347901388,2021-10-27T11.18.21.388,7.100,0.460,0.223,0.876
1635347901408,2021-10-27T11.18.21.408,7.120,0.461,0.236,0.872
1635347901427,2021-10-27T11.18.21.427,7.139,0.457,0.229,0.882
1635347901448,2021-10-27T11.18.21.448,7.160,0.445,0.233,0.885
1635347901467,2021-10-27T11.18.21.467,7.179,0.435,0.255,0.874
1635347901487,2021-10-27T11.18.21.487,7.199,0.438,0.243,0.875
1635347901507,2021-10-27T11.18.21.507,7.219,0.399,0.227,0.860
1635347901527,2021-10-27T11.18.21.527,7.239,0.369,0.219,0.846
1635347901548,2021-10-27T11.18.21.548,7.260,0.376,0.209,0.846
1635347901567,2021-10-27T11.18.21.567,7.279,0.367,0.214,0.838
1635347901587,2021-10-27T11.18.21.587,7.299,0.426,0.236,0.865
1635347901606,2021-10-27T11.18.21.606,7.318,0.395,0.218,0.859
1635347901627,2021-10-27T11.18.21.627,7.339,0.422,0.205,0.862
1635347901647,2021-10-27T11.18.21.647,7.359,0.500,0.222,0.880
1635347901666,2021-10-27T11.18.21.666,7.378,0.526,0.226,0.899
1635347901687,2021-10-27T11.18.21.687,7.399,0.480,0.234,0.896
1635347901706,2021-10-27T11.18.21.706,7.418,0.438,0.203,0.906
