epoc (ms),timestamp (-0400),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1622217763328,2021-05-28T12.02.43.328,1.271,-0.488,-0.061,0.244
1622217763349,2021-05-28T12.02.43.349,1.292,-0.549,-0.061,0.305
1622217763369,2021-05-28T12.02.43.369,1.312,-0.610,-0.122,0.366
1622217763390,2021-05-28T12.02.43.390,1.333,-0.671,-0.122,0.427
1622217763409,2021-05-28T12.02.43.409,1.352,-0.915,0.000,0.427
1622217763429,2021-05-28T12.02.43.429,1.372,-1.037,0.122,0.305
1622217763450,2021-05-28T12.02.43.450,1.393,-1.098,0.122,0.366
1622217763470,2021-05-28T12.02.43.470,1.413,-0.793,0.000,0.305
1622217763489,2021-05-28T12.02.43.489,1.432,-0.610,-0.061,0.305
1622217763510,2021-05-28T12.02.43.510,1.453,-0.549,-0.183,0.366
1622217763530,2021-05-28T12.02.43.530,1.473,-0.366,-0.183,0.305
1622217763551,2021-05-28T12.02.43.551,1.494,-0.427,-0.244,0.366
1622217763571,2021-05-28T12.02.43.571,1.514,-0.488,-0.305,0.427
1622217763590,2021-05-28T12.02.43.590,1.533,-0.549,-0.305,0.366
1622217763611,2021-05-28T12.02.43.611,1.554,-0.488,-0.305,0.427
1622217763631,2021-05-28T12.02.43.631,1.574,-0.366,-0.366,0.427
1622217763652,2021-05-28T12.02.43.652,1.595,-0.366,-0.366,0.427
1622217763672,2021-05-28T12.02.43.672,1.615,-0.305,-0.488,0.366
1622217763691,2021-05-28T12.02.43.691,1.634,-0.244,-0.610,0.305
1622217763712,2021-05-28T12.02.43.712,1.655,-0.427,-0.549,0.305
1622217763732,2021-05-28T12.02.43.732,1.675,-0.488,-0.427,0.305
1622217763753,2021-05-28T12.02.43.753,1.696,-0.366,-0.366,0.305
1622217763773,2021-05-28T12.02.43.773,1.716,-0.488,-0.305,0.366
1622217763792,2021-05-28T12.02.43.792,1.735,-0.488,-0.244,0.366
1622217763813,2021-05-28T12.02.43.813,1.756,-0.488,-0.244,0.366
1622217763833,2021-05-28T12.02.43.833,1.776,-0.427,-0.244,0.427
1622217763854,2021-05-28T12.02.43.854,1.797,-0.366,-0.183,0.488
1622217763873,2021-05-28T12.02.43.873,1.816,-0.427,-0.244,0.305
1622217763893,2021-05-28T12.02.43.893,1.836,-0.610,-0.183,0.244
1622217763914,2021-05-28T12.02.43.914,1.857,-0.610,-0.183,0.122
1622217763934,2021-05-28T12.02.43.934,1.877,-0.488,-0.122,0.244
1622217763955,2021-05-28T12.02.43.955,1.898,-0.549,-0.122,0.183
1622217763974,2021-05-28T12.02.43.974,1.917,-0.488,-0.183,0.122
1622217763995,2021-05-28T12.02.43.995,1.938,-0.488,-0.244,0.183
1622217764015,2021-05-28T12.02.44.015,1.958,-0.488,-0.244,0.305
1622217764036,2021-05-28T12.02.44.036,1.979,-0.427,-0.244,0.427
1622217764055,2021-05-28T12.02.44.055,1.998,-0.427,-0.244,0.427
1622217764075,2021-05-28T12.02.44.075,2.018,-0.305,-0.244,0.366
1622217764096,2021-05-28T12.02.44.096,2.039,-0.305,-0.244,0.366
1622217764116,2021-05-28T12.02.44.116,2.059,-0.366,-0.244,0.305
1622217764137,2021-05-28T12.02.44.137,2.080,-0.427,-0.183,0.366
1622217764156,2021-05-28T12.02.44.156,2.099,-0.366,-0.183,0.305
1622217764176,2021-05-28T12.02.44.176,2.119,-0.427,-0.183,0.305
1622217764197,2021-05-28T12.02.44.197,2.140,-0.488,-0.244,0.305
1622217764217,2021-05-28T12.02.44.217,2.160,-0.549,-0.183,0.366
1622217764238,2021-05-28T12.02.44.238,2.181,-0.488,-0.183,0.427
1622217764257,2021-05-28T12.02.44.257,2.200,-0.549,-0.122,0.427
1622217764277,2021-05-28T12.02.44.277,2.220,-0.610,0.000,0.488
1622217764298,2021-05-28T12.02.44.298,2.241,-0.854,0.122,0.427
1622217764318,2021-05-28T12.02.44.318,2.261,-0.793,0.061,0.427
1622217764337,2021-05-28T12.02.44.337,2.280,-0.610,-0.061,0.427
1622217764358,2021-05-28T12.02.44.358,2.301,-0.488,-0.122,0.427
1622217764378,2021-05-28T12.02.44.378,2.321,-0.366,-0.244,0.366
1622217764399,2021-05-28T12.02.44.399,2.342,-0.488,-0.183,0.366
1622217764419,2021-05-28T12.02.44.419,2.362,-0.427,-0.122,0.305
1622217764438,2021-05-28T12.02.44.438,2.381,-0.366,-0.183,0.244
1622217764459,2021-05-28T12.02.44.459,2.402,-0.366,-0.183,0.183
1622217764479,2021-05-28T12.02.44.479,2.422,-0.305,-0.244,0.183
1622217764500,2021-05-28T12.02.44.500,2.443,-0.305,-0.305,0.183
1622217764520,2021-05-28T12.02.44.520,2.463,-0.366,-0.427,0.183
1622217764539,2021-05-28T12.02.44.539,2.482,-0.183,-0.427,0.244
1622217764560,2021-05-28T12.02.44.560,2.503,-0.244,-0.366,0.427
1622217764580,2021-05-28T12.02.44.580,2.523,-0.305,-0.366,0.488
1622217764601,2021-05-28T12.02.44.601,2.544,-0.427,-0.366,0.549
1622217764620,2021-05-28T12.02.44.620,2.563,-0.427,-0.305,0.549
1622217764641,2021-05-28T12.02.44.641,2.584,-0.488,-0.305,0.488
1622217764661,2021-05-28T12.02.44.661,2.604,-0.488,-0.305,0.427
1622217764682,2021-05-28T12.02.44.682,2.625,-0.366,-0.244,0.366
1622217764702,2021-05-28T12.02.44.702,2.645,-0.366,-0.244,0.244
1622217764721,2021-05-28T12.02.44.721,2.664,-0.488,-0.244,0.244
1622217764742,2021-05-28T12.02.44.742,2.685,-0.610,-0.183,0.183
1622217764762,2021-05-28T12.02.44.762,2.705,-0.488,-0.244,0.183
1622217764783,2021-05-28T12.02.44.783,2.726,-0.488,-0.183,0.183
1622217764803,2021-05-28T12.02.44.803,2.746,-0.427,-0.244,0.244
1622217764822,2021-05-28T12.02.44.822,2.765,-0.366,-0.183,0.366
1622217764843,2021-05-28T12.02.44.843,2.786,-0.305,-0.244,0.366
1622217764863,2021-05-28T12.02.44.863,2.806,-0.244,-0.244,0.366
1622217764884,2021-05-28T12.02.44.884,2.827,-0.244,-0.305,0.305
1622217764904,2021-05-28T12.02.44.904,2.847,-0.488,-0.244,0.244
1622217764923,2021-05-28T12.02.44.923,2.866,-0.488,-0.244,0.305
1622217764944,2021-05-28T12.02.44.944,2.887,-0.488,-0.305,0.305
1622217764964,2021-05-28T12.02.44.964,2.907,-0.427,-0.366,0.305
1622217764985,2021-05-28T12.02.44.985,2.928,-0.549,-0.305,0.305
1622217765004,2021-05-28T12.02.45.004,2.947,-0.671,-0.183,0.366
1622217765024,2021-05-28T12.02.45.024,2.967,-0.610,-0.122,0.366
1622217765045,2021-05-28T12.02.45.045,2.988,-0.549,-0.061,0.305
1622217765065,2021-05-28T12.02.45.065,3.008,-0.427,-0.183,0.366
1622217765086,2021-05-28T12.02.45.086,3.029,-0.244,-0.244,0.488
1622217765105,2021-05-28T12.02.45.105,3.048,-0.305,-0.244,0.488
1622217765125,2021-05-28T12.02.45.125,3.068,-0.427,-0.183,0.366
1622217765146,2021-05-28T12.02.45.146,3.089,-0.488,-0.183,0.366
1622217765166,2021-05-28T12.02.45.166,3.109,-0.549,-0.183,0.305
1622217765187,2021-05-28T12.02.45.187,3.130,-0.793,0.061,0.244
1622217765206,2021-05-28T12.02.45.206,3.149,-0.793,0.000,0.305
1622217765226,2021-05-28T12.02.45.226,3.169,-0.610,-0.122,0.244
1622217765247,2021-05-28T12.02.45.247,3.190,-0.488,-0.122,0.183
1622217765267,2021-05-28T12.02.45.267,3.210,-0.366,-0.244,0.183
1622217765287,2021-05-28T12.02.45.287,3.230,-0.366,-0.305,0.183
1622217765307,2021-05-28T12.02.45.307,3.250,-0.427,-0.305,0.244
1622217765328,2021-05-28T12.02.45.328,3.271,-0.366,-0.305,0.427
1622217765348,2021-05-28T12.02.45.348,3.291,-0.366,-0.305,0.549
1622217765369,2021-05-28T12.02.45.369,3.312,-0.427,-0.305,0.610
1622217765388,2021-05-28T12.02.45.388,3.331,-0.305,-0.366,0.549
1622217765408,2021-05-28T12.02.45.408,3.351,-0.305,-0.305,0.427
1622217765429,2021-05-28T12.02.45.429,3.372,-0.244,-0.366,0.305
1622217765449,2021-05-28T12.02.45.449,3.392,-0.366,-0.366,0.183
1622217765470,2021-05-28T12.02.45.470,3.413,-0.427,-0.305,0.183
1622217765489,2021-05-28T12.02.45.489,3.432,-0.366,-0.305,0.183
1622217765509,2021-05-28T12.02.45.509,3.452,-0.488,-0.183,0.244
1622217765530,2021-05-28T12.02.45.530,3.473,-0.488,-0.122,0.305
1622217765550,2021-05-28T12.02.45.550,3.493,-0.488,-0.122,0.366
1622217765569,2021-05-28T12.02.45.569,3.512,-0.488,-0.183,0.427
1622217765590,2021-05-28T12.02.45.590,3.533,-0.549,-0.183,0.427
1622217765610,2021-05-28T12.02.45.610,3.553,-0.549,-0.183,0.366
1622217765631,2021-05-28T12.02.45.631,3.574,-0.366,-0.244,0.366
1622217765651,2021-05-28T12.02.45.651,3.594,-0.488,-0.183,0.305
1622217765670,2021-05-28T12.02.45.670,3.613,-0.427,-0.183,0.305
1622217765691,2021-05-28T12.02.45.691,3.634,-0.427,-0.244,0.244
1622217765711,2021-05-28T12.02.45.711,3.654,-0.427,-0.305,0.305
1622217765732,2021-05-28T12.02.45.732,3.675,-0.427,-0.305,0.366
1622217765751,2021-05-28T12.02.45.751,3.694,-0.610,-0.305,0.366
1622217765771,2021-05-28T12.02.45.771,3.714,-0.671,-0.305,0.427
1622217765792,2021-05-28T12.02.45.792,3.735,-0.610,-0.183,0.427
1622217765812,2021-05-28T12.02.45.812,3.755,-0.488,-0.183,0.488
1622217765833,2021-05-28T12.02.45.833,3.776,-0.488,-0.244,0.427
1622217765852,2021-05-28T12.02.45.852,3.795,-0.549,-0.122,0.305
1622217765872,2021-05-28T12.02.45.872,3.815,-0.244,-0.305,0.305
1622217765893,2021-05-28T12.02.45.893,3.836,-0.244,-0.366,0.305
1622217765913,2021-05-28T12.02.45.913,3.856,-0.427,-0.244,0.427
1622217765934,2021-05-28T12.02.45.934,3.877,-0.488,-0.244,0.427
1622217765953,2021-05-28T12.02.45.953,3.896,-0.549,-0.244,0.427
1622217765974,2021-05-28T12.02.45.974,3.917,-0.549,-0.122,0.305
1622217765994,2021-05-28T12.02.45.994,3.937,-0.610,-0.183,0.305
1622217766015,2021-05-28T12.02.46.015,3.958,-0.610,-0.183,0.244
1622217766034,2021-05-28T12.02.46.034,3.977,-0.488,-0.183,0.244
1622217766054,2021-05-28T12.02.46.054,3.997,-0.549,-0.183,0.305
1622217766075,2021-05-28T12.02.46.075,4.018,-0.610,-0.183,0.305
1622217766095,2021-05-28T12.02.46.095,4.038,-0.854,0.000,0.366
1622217766116,2021-05-28T12.02.46.116,4.059,-0.915,0.061,0.427
1622217766135,2021-05-28T12.02.46.135,4.078,-0.854,0.000,0.427
1622217766155,2021-05-28T12.02.46.155,4.098,-0.549,-0.183,0.427
1622217766176,2021-05-28T12.02.46.176,4.119,-0.427,-0.305,0.488
1622217766196,2021-05-28T12.02.46.196,4.139,-0.488,-0.366,0.427
1622217766217,2021-05-28T12.02.46.217,4.160,-0.488,-0.305,0.366
1622217766236,2021-05-28T12.02.46.236,4.179,-0.427,-0.244,0.366
1622217766256,2021-05-28T12.02.46.256,4.199,-0.305,-0.305,0.427
1622217766277,2021-05-28T12.02.46.277,4.220,-0.244,-0.305,0.366
1622217766297,2021-05-28T12.02.46.297,4.240,-0.305,-0.366,0.366
1622217766316,2021-05-28T12.02.46.316,4.259,-0.244,-0.305,0.427
1622217766337,2021-05-28T12.02.46.337,4.280,-0.244,-0.305,0.305
1622217766357,2021-05-28T12.02.46.357,4.300,-0.183,-0.305,0.244
1622217766378,2021-05-28T12.02.46.378,4.321,-0.183,-0.305,0.305
1622217766398,2021-05-28T12.02.46.398,4.341,-0.305,-0.244,0.366
1622217766417,2021-05-28T12.02.46.417,4.360,-0.427,-0.183,0.427
1622217766438,2021-05-28T12.02.46.438,4.381,-0.366,-0.244,0.427
1622217766458,2021-05-28T12.02.46.458,4.401,-0.305,-0.244,0.427
1622217766479,2021-05-28T12.02.46.479,4.422,-0.488,-0.183,0.427
1622217766498,2021-05-28T12.02.46.498,4.441,-0.488,-0.183,0.366
1622217766518,2021-05-28T12.02.46.518,4.461,-0.366,-0.244,0.366
1622217766539,2021-05-28T12.02.46.539,4.482,-0.305,-0.244,0.427
1622217766559,2021-05-28T12.02.46.559,4.502,-0.244,-0.183,0.427
1622217766580,2021-05-28T12.02.46.580,4.523,-0.061,-0.183,0.366
1622217766599,2021-05-28T12.02.46.599,4.542,-0.305,-0.183,0.427
1622217766620,2021-05-28T12.02.46.620,4.563,-0.305,-0.183,0.427
1622217766640,2021-05-28T12.02.46.640,4.583,-0.366,-0.122,0.427
1622217766661,2021-05-28T12.02.46.661,4.604,-0.366,-0.122,0.366
1622217766681,2021-05-28T12.02.46.681,4.624,-0.305,-0.244,0.366
1622217766700,2021-05-28T12.02.46.700,4.643,-0.244,-0.122,0.488
1622217766721,2021-05-28T12.02.46.721,4.664,-0.244,0.122,0.427
1622217766741,2021-05-28T12.02.46.741,4.684,-0.244,-0.183,0.366
1622217766762,2021-05-28T12.02.46.762,4.705,-0.244,-0.183,0.427
1622217766781,2021-05-28T12.02.46.781,4.724,-0.244,-0.244,0.427
1622217766801,2021-05-28T12.02.46.801,4.744,-0.244,-0.244,0.427
1622217766822,2021-05-28T12.02.46.822,4.765,-0.427,-0.244,0.305
1622217766842,2021-05-28T12.02.46.842,4.785,-0.488,-0.244,0.244
1622217766863,2021-05-28T12.02.46.863,4.806,-0.610,-0.061,0.000
1622217766882,2021-05-28T12.02.46.882,4.825,-0.366,-0.122,0.122
1622217766902,2021-05-28T12.02.46.902,4.845,-0.427,-0.183,0.366
1622217766923,2021-05-28T12.02.46.923,4.866,-0.244,-0.244,0.366
1622217766943,2021-05-28T12.02.46.943,4.886,-0.488,-0.305,0.366
1622217766964,2021-05-28T12.02.46.964,4.907,-0.793,-0.244,0.427
1622217766983,2021-05-28T12.02.46.983,4.926,-0.915,-0.061,0.366
1622217767003,2021-05-28T12.02.47.003,4.946,-1.037,-0.061,0.366
1622217767024,2021-05-28T12.02.47.024,4.967,-0.854,0.061,0.244
1622217767044,2021-05-28T12.02.47.044,4.987,-0.793,0.000,0.183
1622217767063,2021-05-28T12.02.47.063,5.006,-0.671,-0.061,0.122
1622217767084,2021-05-28T12.02.47.084,5.027,-0.610,-0.183,0.122
1622217767104,2021-05-28T12.02.47.104,5.047,-0.488,-0.305,0.183
1622217767125,2021-05-28T12.02.47.125,5.068,-0.488,-0.305,0.305
1622217767145,2021-05-28T12.02.47.145,5.088,-0.549,-0.244,0.366
1622217767164,2021-05-28T12.02.47.164,5.107,-0.732,-0.244,0.427
1622217767185,2021-05-28T12.02.47.185,5.128,-0.671,-0.244,0.427
1622217767205,2021-05-28T12.02.47.205,5.148,-0.366,-0.427,0.366
1622217767226,2021-05-28T12.02.47.226,5.169,-0.305,-0.366,0.366
1622217767246,2021-05-28T12.02.47.246,5.189,-0.305,-0.366,0.366
1622217767266,2021-05-28T12.02.47.266,5.209,-0.549,-0.244,0.305
1622217767286,2021-05-28T12.02.47.286,5.229,-0.488,-0.183,0.305
1622217767307,2021-05-28T12.02.47.307,5.250,-0.427,-0.244,0.244
1622217767327,2021-05-28T12.02.47.327,5.270,-0.488,-0.183,0.305
1622217767346,2021-05-28T12.02.47.346,5.289,-0.488,-0.183,0.366
1622217767367,2021-05-28T12.02.47.367,5.310,-0.549,-0.183,0.427
1622217767387,2021-05-28T12.02.47.387,5.330,-0.549,-0.244,0.427
1622217767408,2021-05-28T12.02.47.408,5.351,-0.610,-0.244,0.366
1622217767428,2021-05-28T12.02.47.428,5.371,-0.488,-0.305,0.366
1622217767447,2021-05-28T12.02.47.447,5.390,-0.427,-0.305,0.366
1622217767468,2021-05-28T12.02.47.468,5.411,-0.427,-0.366,0.366
1622217767488,2021-05-28T12.02.47.488,5.431,-0.488,-0.366,0.366
1622217767509,2021-05-28T12.02.47.509,5.452,-0.549,-0.183,0.366
1622217767528,2021-05-28T12.02.47.528,5.471,-0.427,-0.244,0.427
1622217767548,2021-05-28T12.02.47.548,5.491,-0.366,-0.244,0.427
1622217767569,2021-05-28T12.02.47.569,5.512,-0.427,-0.183,0.488
1622217767589,2021-05-28T12.02.47.589,5.532,-0.427,-0.244,0.488
1622217767610,2021-05-28T12.02.47.610,5.553,-0.427,-0.183,0.427
1622217767629,2021-05-28T12.02.47.629,5.572,-0.366,-0.122,0.366
1622217767649,2021-05-28T12.02.47.649,5.592,-0.244,-0.183,0.305
1622217767670,2021-05-28T12.02.47.670,5.613,-0.305,-0.122,0.305
1622217767690,2021-05-28T12.02.47.690,5.633,-0.305,-0.183,0.305
1622217767711,2021-05-28T12.02.47.711,5.654,-0.061,-0.427,0.244
1622217767730,2021-05-28T12.02.47.730,5.673,0.000,-0.976,0.122
1622217767750,2021-05-28T12.02.47.750,5.693,0.000,-0.976,0.061
1622217767771,2021-05-28T12.02.47.771,5.714,-0.061,-0.671,0.244
1622217767791,2021-05-28T12.02.47.791,5.734,0.488,-0.671,0.366
1622217767810,2021-05-28T12.02.47.810,5.753,0.671,-0.732,0.366
1622217767831,2021-05-28T12.02.47.831,5.774,0.488,-0.610,0.488
1622217767851,2021-05-28T12.02.47.851,5.794,0.244,-0.610,0.366
1622217767872,2021-05-28T12.02.47.872,5.815,-0.183,-0.488,0.122
1622217767892,2021-05-28T12.02.47.892,5.835,-0.244,-0.122,-0.122
1622217767912,2021-05-28T12.02.47.912,5.855,0.122,0.122,0.061
1622217767932,2021-05-28T12.02.47.932,5.875,0.549,-0.122,0.061
1622217767953,2021-05-28T12.02.47.953,5.896,0.244,-0.366,0.366
1622217767973,2021-05-28T12.02.47.973,5.916,-0.122,-0.244,0.244
1622217767994,2021-05-28T12.02.47.994,5.937,-0.061,-0.061,0.122
1622217768013,2021-05-28T12.02.48.013,5.956,-0.488,0.061,0.000
1622217768033,2021-05-28T12.02.48.033,5.976,-0.305,-0.061,0.122
1622217768054,2021-05-28T12.02.48.054,5.997,-0.488,-0.305,0.244
1622217768074,2021-05-28T12.02.48.074,6.017,-0.427,-0.244,0.244
1622217768093,2021-05-28T12.02.48.093,6.036,-0.183,-0.183,0.183
1622217768114,2021-05-28T12.02.48.114,6.057,-0.061,-0.366,0.122
1622217768134,2021-05-28T12.02.48.134,6.077,0.000,-0.305,0.000
1622217768155,2021-05-28T12.02.48.155,6.098,0.000,-0.244,0.061
1622217768175,2021-05-28T12.02.48.175,6.118,-0.427,-0.183,0.244
1622217768194,2021-05-28T12.02.48.194,6.137,-0.610,-0.183,0.183
1622217768215,2021-05-28T12.02.48.215,6.158,-0.732,-0.122,0.244
1622217768235,2021-05-28T12.02.48.235,6.178,-0.793,-0.061,0.244
1622217768256,2021-05-28T12.02.48.256,6.199,-0.976,-0.244,0.183
1622217768275,2021-05-28T12.02.48.275,6.218,-1.037,-0.244,0.244
1622217768295,2021-05-28T12.02.48.295,6.238,-1.098,-0.061,0.305
1622217768316,2021-05-28T12.02.48.316,6.259,-0.915,-0.061,0.366
1622217768336,2021-05-28T12.02.48.336,6.279,-0.671,-0.061,0.305
1622217768357,2021-05-28T12.02.48.357,6.300,-0.793,-0.061,0.305
1622217768376,2021-05-28T12.02.48.376,6.319,-0.671,-0.122,0.244
1622217768396,2021-05-28T12.02.48.396,6.339,-0.610,-0.183,0.305
1622217768417,2021-05-28T12.02.48.417,6.360,-0.732,-0.061,0.244
1622217768437,2021-05-28T12.02.48.437,6.380,-0.732,-0.122,0.183
1622217768458,2021-05-28T12.02.48.458,6.401,-0.732,-0.244,0.183
1622217768477,2021-05-28T12.02.48.477,6.420,-0.671,-0.244,0.244
1622217768497,2021-05-28T12.02.48.497,6.440,-0.671,-0.305,0.366
1622217768518,2021-05-28T12.02.48.518,6.461,-0.427,-0.366,0.305
1622217768538,2021-05-28T12.02.48.538,6.481,-0.244,-0.305,0.244
1622217768558,2021-05-28T12.02.48.558,6.501,-0.366,-0.305,0.305
1622217768578,2021-05-28T12.02.48.578,6.521,-0.427,-0.244,0.244
1622217768599,2021-05-28T12.02.48.599,6.542,-0.549,-0.183,0.305
1622217768619,2021-05-28T12.02.48.619,6.562,-0.610,-0.244,0.366
1622217768640,2021-05-28T12.02.48.640,6.583,-0.488,-0.183,0.427
1622217768659,2021-05-28T12.02.48.659,6.602,-0.549,-0.183,0.427
1622217768679,2021-05-28T12.02.48.679,6.622,-0.610,-0.183,0.366
1622217768700,2021-05-28T12.02.48.700,6.643,-0.549,-0.244,0.244
1622217768720,2021-05-28T12.02.48.720,6.663,-0.549,-0.122,0.244
1622217768741,2021-05-28T12.02.48.741,6.684,-0.732,-0.183,0.305
1622217768760,2021-05-28T12.02.48.760,6.703,-0.793,-0.061,0.305
1622217768780,2021-05-28T12.02.48.780,6.723,-0.915,0.122,0.244
1622217768801,2021-05-28T12.02.48.801,6.744,-0.915,0.122,0.183
1622217768821,2021-05-28T12.02.48.821,6.764,-0.854,0.000,0.183
1622217768840,2021-05-28T12.02.48.840,6.783,-0.732,-0.122,0.122
1622217768861,2021-05-28T12.02.48.861,6.804,-0.732,-0.122,-0.122
1622217768881,2021-05-28T12.02.48.881,6.824,-0.305,-0.244,0.122
1622217768902,2021-05-28T12.02.48.902,6.845,-0.366,-0.305,0.427
1622217768922,2021-05-28T12.02.48.922,6.865,-0.366,-0.244,0.366
1622217768941,2021-05-28T12.02.48.941,6.884,-0.427,-0.183,0.366
1622217768962,2021-05-28T12.02.48.962,6.905,-0.488,-0.244,0.366
1622217768982,2021-05-28T12.02.48.982,6.925,-0.488,-0.244,0.244
1622217769003,2021-05-28T12.02.49.003,6.946,-0.427,-0.244,0.366
1622217769023,2021-05-28T12.02.49.023,6.966,-0.427,-0.366,0.366
1622217769042,2021-05-28T12.02.49.042,6.985,-0.366,-0.366,0.366
1622217769063,2021-05-28T12.02.49.063,7.006,-0.366,-0.305,0.305
1622217769083,2021-05-28T12.02.49.083,7.026,-0.488,-0.244,0.305
1622217769104,2021-05-28T12.02.49.104,7.047,-0.610,-0.183,0.305
1622217769123,2021-05-28T12.02.49.123,7.066,-0.610,-0.183,0.305
1622217769143,2021-05-28T12.02.49.143,7.086,-0.488,-0.244,0.366
1622217769164,2021-05-28T12.02.49.164,7.107,-0.305,-0.244,0.305
1622217769184,2021-05-28T12.02.49.184,7.127,-0.427,-0.183,0.366
1622217769205,2021-05-28T12.02.49.205,7.148,-0.549,-0.183,0.366
1622217769224,2021-05-28T12.02.49.224,7.167,-0.671,-0.122,0.305
1622217769245,2021-05-28T12.02.49.245,7.188,-0.732,-0.122,0.244
