epoc (ms),timestamp (-0400),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1636748294342,2021-11-12T15.18.14.342,1.847,0.305,0.122,0.549
1636748294363,2021-11-12T15.18.14.363,1.868,0.366,0.122,0.549
1636748294383,2021-11-12T15.18.14.383,1.888,0.305,0.183,0.610
1636748294404,2021-11-12T15.18.14.404,1.909,0.183,0.183,0.671
1636748294424,2021-11-12T15.18.14.424,1.929,0.244,0.122,0.610
1636748294445,2021-11-12T15.18.14.445,1.950,0.305,0.061,0.549
1636748294464,2021-11-12T15.18.14.464,1.969,0.427,0.061,0.488
1636748294485,2021-11-12T15.18.14.485,1.990,0.122,0.122,0.488
1636748294505,2021-11-12T15.18.14.505,2.010,0.000,0.183,0.610
1636748294526,2021-11-12T15.18.14.526,2.031,0.244,0.183,0.610
1636748294546,2021-11-12T15.18.14.546,2.051,0.366,0.183,0.610
1636748294567,2021-11-12T15.18.14.567,2.072,0.244,0.183,0.610
1636748294587,2021-11-12T15.18.14.587,2.092,0.183,0.122,0.549
1636748294606,2021-11-12T15.18.14.606,2.111,0.305,0.183,0.610
1636748294627,2021-11-12T15.18.14.627,2.132,0.366,0.183,0.610
1636748294647,2021-11-12T15.18.14.647,2.152,0.305,0.122,0.610
1636748294668,2021-11-12T15.18.14.668,2.173,0.244,0.183,0.549
1636748294688,2021-11-12T15.18.14.688,2.193,0.305,0.183,0.610
1636748294709,2021-11-12T15.18.14.709,2.214,0.305,0.183,0.610
1636748294729,2021-11-12T15.18.14.729,2.234,0.244,0.183,0.610
1636748294748,2021-11-12T15.18.14.748,2.253,0.122,0.244,0.610
1636748294770,2021-11-12T15.18.14.770,2.275,0.183,0.183,0.610
1636748294789,2021-11-12T15.18.14.789,2.294,0.183,0.183,0.610
1636748294810,2021-11-12T15.18.14.810,2.315,0.122,0.122,0.610
1636748294830,2021-11-12T15.18.14.830,2.335,0.183,0.122,0.610
1636748294851,2021-11-12T15.18.14.851,2.356,0.122,0.244,0.549
1636748294871,2021-11-12T15.18.14.871,2.376,0.183,0.183,0.610
1636748294890,2021-11-12T15.18.14.890,2.395,0.305,0.183,0.610
1636748294911,2021-11-12T15.18.14.911,2.416,0.305,0.183,0.549
1636748294931,2021-11-12T15.18.14.931,2.436,0.305,0.183,0.549
1636748294952,2021-11-12T15.18.14.952,2.457,0.305,0.244,0.549
1636748294972,2021-11-12T15.18.14.972,2.477,0.305,0.183,0.671
1636748294993,2021-11-12T15.18.14.993,2.498,0.244,0.122,0.610
1636748295013,2021-11-12T15.18.15.013,2.518,0.244,0.122,0.671
1636748295032,2021-11-12T15.18.15.032,2.537,0.244,0.183,0.549
1636748295053,2021-11-12T15.18.15.053,2.558,0.244,0.183,0.549
1636748295073,2021-11-12T15.18.15.073,2.578,0.183,0.244,0.549
1636748295094,2021-11-12T15.18.15.094,2.599,0.244,0.183,0.610
1636748295114,2021-11-12T15.18.15.114,2.619,0.305,0.183,0.549
1636748295135,2021-11-12T15.18.15.135,2.640,0.305,0.183,0.549
1636748295155,2021-11-12T15.18.15.155,2.660,0.244,0.183,0.610
1636748295174,2021-11-12T15.18.15.174,2.679,0.122,0.183,0.610
1636748295195,2021-11-12T15.18.15.195,2.700,0.122,0.183,0.610
1636748295215,2021-11-12T15.18.15.215,2.720,0.244,0.122,0.610
1636748295236,2021-11-12T15.18.15.236,2.741,0.305,0.122,0.549
1636748295257,2021-11-12T15.18.15.257,2.762,0.183,0.122,0.549
1636748295277,2021-11-12T15.18.15.277,2.782,0.122,0.122,0.610
1636748295298,2021-11-12T15.18.15.298,2.803,0.122,0.122,0.610
1636748295317,2021-11-12T15.18.15.317,2.822,0.122,0.122,0.610
1636748295337,2021-11-12T15.18.15.337,2.842,0.183,0.061,0.549
1636748295358,2021-11-12T15.18.15.358,2.863,0.183,0.183,0.549
1636748295378,2021-11-12T15.18.15.378,2.883,0.122,0.244,0.549
1636748295399,2021-11-12T15.18.15.399,2.904,0.122,0.244,0.549
1636748295419,2021-11-12T15.18.15.419,2.924,0.244,0.183,0.549
1636748295440,2021-11-12T15.18.15.440,2.945,0.244,0.122,0.610
1636748295459,2021-11-12T15.18.15.459,2.964,0.244,0.122,0.671
1636748295479,2021-11-12T15.18.15.479,2.984,0.122,0.122,0.610
1636748295500,2021-11-12T15.18.15.500,3.005,0.183,0.122,0.549
1636748295520,2021-11-12T15.18.15.520,3.025,0.305,0.183,0.671
1636748295541,2021-11-12T15.18.15.541,3.046,0.305,0.183,0.549
1636748295561,2021-11-12T15.18.15.561,3.066,0.244,0.183,0.610
1636748295582,2021-11-12T15.18.15.582,3.087,0.122,0.183,0.610
1636748295601,2021-11-12T15.18.15.601,3.106,0.183,0.183,0.610
1636748295621,2021-11-12T15.18.15.621,3.126,0.183,0.183,0.610
1636748295642,2021-11-12T15.18.15.642,3.147,0.244,0.183,0.549
1636748295662,2021-11-12T15.18.15.662,3.167,0.244,0.183,0.610
1636748295683,2021-11-12T15.18.15.683,3.188,0.183,0.122,0.610
1636748295703,2021-11-12T15.18.15.703,3.208,0.122,0.122,0.671
1636748295724,2021-11-12T15.18.15.724,3.229,0.122,0.183,0.610
1636748295743,2021-11-12T15.18.15.743,3.248,0.244,0.183,0.610
1636748295763,2021-11-12T15.18.15.763,3.268,0.244,0.183,0.610
1636748295784,2021-11-12T15.18.15.784,3.289,0.183,0.183,0.732
1636748295804,2021-11-12T15.18.15.804,3.309,0.244,0.183,0.732
1636748295825,2021-11-12T15.18.15.825,3.330,0.244,0.183,0.610
1636748295845,2021-11-12T15.18.15.845,3.350,0.244,0.122,0.610
1636748295866,2021-11-12T15.18.15.866,3.371,0.244,0.183,0.610
1636748295885,2021-11-12T15.18.15.885,3.390,0.061,0.122,0.610
1636748295905,2021-11-12T15.18.15.905,3.410,0.061,0.122,0.671
1636748295926,2021-11-12T15.18.15.926,3.431,0.183,0.122,0.671
1636748295946,2021-11-12T15.18.15.946,3.451,0.183,0.061,0.610
1636748295967,2021-11-12T15.18.15.967,3.472,0.244,0.122,0.610
1636748295987,2021-11-12T15.18.15.987,3.492,0.244,0.122,0.610
1636748296008,2021-11-12T15.18.16.008,3.513,0.183,0.183,0.610
1636748296027,2021-11-12T15.18.16.027,3.532,0.122,0.183,0.610
1636748296048,2021-11-12T15.18.16.048,3.553,0.244,0.122,0.610
1636748296068,2021-11-12T15.18.16.068,3.573,0.305,0.183,0.610
1636748296089,2021-11-12T15.18.16.089,3.594,0.122,0.183,0.610
1636748296109,2021-11-12T15.18.16.109,3.614,0.061,0.244,0.610
1636748296130,2021-11-12T15.18.16.130,3.635,0.183,0.122,0.610
1636748296150,2021-11-12T15.18.16.150,3.655,0.366,0.183,0.610
1636748296171,2021-11-12T15.18.16.171,3.676,0.366,0.244,0.610
1636748296190,2021-11-12T15.18.16.190,3.695,0.305,0.244,0.610
1636748296210,2021-11-12T15.18.16.210,3.715,0.183,0.183,0.549
1636748296231,2021-11-12T15.18.16.231,3.736,0.244,0.244,0.488
1636748296251,2021-11-12T15.18.16.251,3.756,0.305,0.305,0.488
1636748296272,2021-11-12T15.18.16.272,3.777,0.183,0.244,0.610
1636748296292,2021-11-12T15.18.16.292,3.797,0.244,0.244,0.610
1636748296313,2021-11-12T15.18.16.313,3.818,0.244,0.305,0.610
1636748296332,2021-11-12T15.18.16.332,3.837,0.244,0.183,0.671
1636748296352,2021-11-12T15.18.16.352,3.857,0.183,0.183,0.610
1636748296373,2021-11-12T15.18.16.373,3.878,0.244,0.183,0.610
1636748296393,2021-11-12T15.18.16.393,3.898,0.305,0.183,0.671
1636748296414,2021-11-12T15.18.16.414,3.919,0.305,0.183,0.610
1636748296434,2021-11-12T15.18.16.434,3.939,0.244,0.244,0.549
1636748296455,2021-11-12T15.18.16.455,3.960,0.305,0.244,0.549
1636748296474,2021-11-12T15.18.16.474,3.979,0.305,0.183,0.549
1636748296494,2021-11-12T15.18.16.494,3.999,0.183,0.305,0.610
1636748296515,2021-11-12T15.18.16.515,4.020,-0.122,0.366,0.793
1636748296535,2021-11-12T15.18.16.535,4.040,-0.427,0.244,1.037
1636748296556,2021-11-12T15.18.16.556,4.061,-0.305,0.122,0.976
1636748296576,2021-11-12T15.18.16.576,4.081,0.793,0.183,0.488
1636748296597,2021-11-12T15.18.16.597,4.102,0.549,0.183,0.488
1636748296616,2021-11-12T15.18.16.616,4.121,0.244,0.244,0.610
1636748296636,2021-11-12T15.18.16.636,4.141,0.183,0.183,0.610
1636748296657,2021-11-12T15.18.16.657,4.162,0.305,0.183,0.610
1636748296677,2021-11-12T15.18.16.677,4.182,0.366,0.244,0.610
1636748296698,2021-11-12T15.18.16.698,4.203,0.244,0.122,0.549
1636748296718,2021-11-12T15.18.16.718,4.223,0.183,0.122,0.610
1636748296739,2021-11-12T15.18.16.739,4.244,0.122,0.244,0.671
1636748296758,2021-11-12T15.18.16.758,4.263,0.122,0.366,0.671
1636748296778,2021-11-12T15.18.16.778,4.283,-0.061,0.244,0.793
1636748296799,2021-11-12T15.18.16.799,4.304,-0.061,0.183,0.793
1636748296820,2021-11-12T15.18.16.820,4.325,0.305,0.244,0.549
1636748296840,2021-11-12T15.18.16.840,4.345,0.244,0.244,0.549
1636748296861,2021-11-12T15.18.16.861,4.366,0.305,0.183,0.549
1636748296881,2021-11-12T15.18.16.881,4.386,0.183,0.183,0.610
1636748296900,2021-11-12T15.18.16.900,4.405,-0.183,0.244,0.671
1636748296921,2021-11-12T15.18.16.921,4.426,-0.122,0.183,0.732
1636748296941,2021-11-12T15.18.16.941,4.446,0.061,0.244,0.671
1636748296962,2021-11-12T15.18.16.962,4.467,-0.488,0.183,0.976
1636748296982,2021-11-12T15.18.16.982,4.487,-1.098,0.366,1.280
1636748297003,2021-11-12T15.18.17.003,4.508,-2.683,0.488,1.829
1636748297023,2021-11-12T15.18.17.023,4.528,-4.268,0.793,2.317
1636748297042,2021-11-12T15.18.17.042,4.547,-4.634,0.976,2.317
1636748297063,2021-11-12T15.18.17.063,4.568,-4.634,0.915,1.951
1636748297083,2021-11-12T15.18.17.083,4.588,-4.756,0.793,1.829
1636748297104,2021-11-12T15.18.17.104,4.609,-4.634,0.610,1.829
1636748297124,2021-11-12T15.18.17.124,4.629,-4.634,0.549,1.890
1636748297145,2021-11-12T15.18.17.145,4.650,-4.573,0.488,1.829
1636748297165,2021-11-12T15.18.17.165,4.670,-4.085,0.549,1.646
1636748297184,2021-11-12T15.18.17.184,4.689,-3.293,0.488,1.463
1636748297205,2021-11-12T15.18.17.205,4.710,-2.683,0.488,1.341
1636748297225,2021-11-12T15.18.17.225,4.730,-2.195,0.427,1.280
1636748297246,2021-11-12T15.18.17.246,4.751,-1.951,0.427,1.220
1636748297266,2021-11-12T15.18.17.266,4.771,-2.134,0.305,1.159
1636748297287,2021-11-12T15.18.17.287,4.792,-2.256,0.244,1.220
1636748297307,2021-11-12T15.18.17.307,4.812,-2.317,0.305,1.220
1636748297326,2021-11-12T15.18.17.326,4.831,-2.012,0.244,1.098
1636748297347,2021-11-12T15.18.17.347,4.852,-1.585,0.305,1.037
1636748297367,2021-11-12T15.18.17.367,4.872,-1.280,0.427,0.915
1636748297388,2021-11-12T15.18.17.388,4.893,-1.220,0.366,0.854
1636748297408,2021-11-12T15.18.17.408,4.913,-1.341,0.366,0.854
1636748297429,2021-11-12T15.18.17.429,4.934,-1.402,0.305,0.915
1636748297449,2021-11-12T15.18.17.449,4.954,-1.524,0.244,0.915
1636748297468,2021-11-12T15.18.17.468,4.973,-1.768,0.305,0.976
1636748297489,2021-11-12T15.18.17.489,4.994,-1.768,0.366,0.915
1636748297509,2021-11-12T15.18.17.509,5.014,-1.585,0.366,0.915
1636748297530,2021-11-12T15.18.17.530,5.035,-1.524,0.305,0.915
1636748297550,2021-11-12T15.18.17.550,5.055,-1.524,0.305,0.915
1636748297571,2021-11-12T15.18.17.571,5.076,-1.280,0.305,0.793
1636748297591,2021-11-12T15.18.17.591,5.096,-0.915,0.366,0.732
1636748297612,2021-11-12T15.18.17.612,5.117,-0.610,0.305,0.671
1636748297631,2021-11-12T15.18.17.631,5.136,-0.610,0.305,0.732
1636748297652,2021-11-12T15.18.17.652,5.157,-0.610,0.366,0.732
1636748297672,2021-11-12T15.18.17.672,5.177,-0.610,0.366,0.610
1636748297693,2021-11-12T15.18.17.693,5.198,-0.488,0.305,0.671
1636748297713,2021-11-12T15.18.17.713,5.218,-0.488,0.366,0.671
1636748297734,2021-11-12T15.18.17.734,5.239,-0.488,0.366,0.610
1636748297754,2021-11-12T15.18.17.754,5.259,-0.427,0.549,0.671
1636748297773,2021-11-12T15.18.17.773,5.278,-0.305,0.549,0.610
1636748297794,2021-11-12T15.18.17.794,5.299,-0.183,0.488,0.610
1636748297814,2021-11-12T15.18.17.814,5.319,-0.244,0.488,0.610
1636748297835,2021-11-12T15.18.17.835,5.340,-0.183,0.549,0.610
1636748297855,2021-11-12T15.18.17.855,5.360,-0.244,0.549,0.610
1636748297876,2021-11-12T15.18.17.876,5.381,-0.305,0.610,0.610
1636748297896,2021-11-12T15.18.17.896,5.401,-0.366,0.671,0.610
1636748297915,2021-11-12T15.18.17.915,5.420,-0.549,0.671,0.610
1636748297936,2021-11-12T15.18.17.936,5.441,-0.549,0.732,0.671
1636748297956,2021-11-12T15.18.17.956,5.461,-0.610,0.732,0.671
1636748297977,2021-11-12T15.18.17.977,5.482,-0.610,0.793,0.610
1636748297997,2021-11-12T15.18.17.997,5.502,-0.549,0.854,0.549
1636748298018,2021-11-12T15.18.18.018,5.523,-0.488,0.854,0.610
1636748298038,2021-11-12T15.18.18.038,5.543,-0.427,0.915,0.610
1636748298057,2021-11-12T15.18.18.057,5.562,-0.488,0.915,0.610
1636748298078,2021-11-12T15.18.18.078,5.583,-0.610,0.793,0.610
1636748298098,2021-11-12T15.18.18.098,5.603,-0.610,0.610,0.671
1636748298119,2021-11-12T15.18.18.119,5.624,-0.488,0.610,0.671
1636748298139,2021-11-12T15.18.18.139,5.644,-0.488,0.549,0.671
1636748298160,2021-11-12T15.18.18.160,5.665,-0.549,0.610,0.671
1636748298180,2021-11-12T15.18.18.180,5.685,-0.549,0.671,0.610
1636748298199,2021-11-12T15.18.18.199,5.704,-0.610,0.671,0.671
1636748298220,2021-11-12T15.18.18.220,5.725,-0.671,0.549,0.732
1636748298240,2021-11-12T15.18.18.240,5.745,-0.610,0.549,0.671
1636748298261,2021-11-12T15.18.18.261,5.766,-0.366,0.610,0.610
1636748298281,2021-11-12T15.18.18.281,5.786,-0.305,0.549,0.610
1636748298302,2021-11-12T15.18.18.302,5.807,-0.427,0.549,0.671
1636748298322,2021-11-12T15.18.18.322,5.827,-0.488,0.488,0.671
1636748298341,2021-11-12T15.18.18.341,5.846,-0.549,0.427,0.732
1636748298362,2021-11-12T15.18.18.362,5.867,-0.793,0.244,0.915
1636748298382,2021-11-12T15.18.18.382,5.887,-0.793,0.183,0.854
1636748298403,2021-11-12T15.18.18.403,5.908,-0.488,0.183,0.732
1636748298424,2021-11-12T15.18.18.424,5.929,-0.427,0.122,0.793
1636748298444,2021-11-12T15.18.18.444,5.949,-0.488,0.061,0.915
1636748298465,2021-11-12T15.18.18.465,5.970,-0.793,-0.061,0.976
1636748298484,2021-11-12T15.18.18.484,5.989,-0.671,-0.122,0.854
1636748298504,2021-11-12T15.18.18.504,6.009,-0.671,-0.061,0.854
1636748298525,2021-11-12T15.18.18.525,6.030,-0.915,-0.122,0.976
1636748298545,2021-11-12T15.18.18.545,6.050,-0.732,-0.183,1.037
1636748298566,2021-11-12T15.18.18.566,6.071,-0.610,-0.122,0.854
1636748298586,2021-11-12T15.18.18.586,6.091,-0.488,-0.122,0.854
1636748298607,2021-11-12T15.18.18.607,6.112,-0.488,0.061,0.793
1636748298626,2021-11-12T15.18.18.626,6.131,-0.427,0.122,0.793
1636748298646,2021-11-12T15.18.18.646,6.151,-0.427,0.122,0.793
1636748298667,2021-11-12T15.18.18.667,6.172,-0.427,0.183,0.732
1636748298687,2021-11-12T15.18.18.687,6.192,-0.549,0.122,0.793
1636748298708,2021-11-12T15.18.18.708,6.213,-0.427,0.122,0.732
1636748298728,2021-11-12T15.18.18.728,6.233,-0.244,0.183,0.671
1636748298749,2021-11-12T15.18.18.749,6.254,-0.122,0.183,0.671
1636748298769,2021-11-12T15.18.18.769,6.274,-0.183,0.183,0.671
1636748298788,2021-11-12T15.18.18.788,6.293,-0.366,0.122,0.793
1636748298809,2021-11-12T15.18.18.809,6.314,-0.305,0.122,0.793
1636748298829,2021-11-12T15.18.18.829,6.334,-0.244,0.183,0.732
1636748298850,2021-11-12T15.18.18.850,6.355,-0.244,0.183,0.732
1636748298870,2021-11-12T15.18.18.870,6.375,-0.244,0.183,0.610
1636748298891,2021-11-12T15.18.18.891,6.396,-0.122,0.244,0.732
1636748298911,2021-11-12T15.18.18.911,6.416,-0.122,0.244,0.732
1636748298930,2021-11-12T15.18.18.930,6.435,-0.122,0.305,0.610
1636748298951,2021-11-12T15.18.18.951,6.456,0.000,0.183,0.671
1636748298971,2021-11-12T15.18.18.971,6.476,-0.122,0.183,0.671
1636748298992,2021-11-12T15.18.18.992,6.497,-0.183,0.183,0.671
1636748299012,2021-11-12T15.18.19.012,6.517,-0.183,0.244,0.671
1636748299033,2021-11-12T15.18.19.033,6.538,-0.183,0.244,0.671
1636748299053,2021-11-12T15.18.19.053,6.558,-0.183,0.183,0.671
1636748299072,2021-11-12T15.18.19.072,6.577,-0.183,0.183,0.610
1636748299093,2021-11-12T15.18.19.093,6.598,-0.183,0.183,0.671
1636748299113,2021-11-12T15.18.19.113,6.618,-0.061,0.244,0.732
1636748299134,2021-11-12T15.18.19.134,6.639,-0.061,0.183,0.671
1636748299154,2021-11-12T15.18.19.154,6.659,0.000,0.183,0.549
1636748299175,2021-11-12T15.18.19.175,6.680,0.061,0.244,0.549
1636748299195,2021-11-12T15.18.19.195,6.700,0.122,0.183,0.610
1636748299215,2021-11-12T15.18.19.215,6.720,0.061,0.183,0.610
1636748299235,2021-11-12T15.18.19.235,6.740,0.000,0.244,0.549
1636748299256,2021-11-12T15.18.19.256,6.761,0.061,0.183,0.549
1636748299276,2021-11-12T15.18.19.276,6.781,0.061,0.122,0.671
1636748299297,2021-11-12T15.18.19.297,6.802,0.061,0.183,0.610
1636748299317,2021-11-12T15.18.19.317,6.822,0.061,0.305,0.610
1636748299338,2021-11-12T15.18.19.338,6.843,-0.061,0.244,0.610
1636748299357,2021-11-12T15.18.19.357,6.862,-0.061,0.244,0.610
1636748299377,2021-11-12T15.18.19.377,6.882,0.244,0.244,0.610
1636748299398,2021-11-12T15.18.19.398,6.903,0.183,0.244,0.610
1636748299418,2021-11-12T15.18.19.418,6.923,0.061,0.305,0.549
1636748299439,2021-11-12T15.18.19.439,6.944,0.000,0.305,0.610
1636748299459,2021-11-12T15.18.19.459,6.964,0.000,0.244,0.610
1636748299480,2021-11-12T15.18.19.480,6.985,0.061,0.305,0.610
1636748299500,2021-11-12T15.18.19.500,7.005,0.061,0.305,0.610
1636748299519,2021-11-12T15.18.19.519,7.024,0.244,0.366,0.549
1636748299540,2021-11-12T15.18.19.540,7.045,0.244,0.305,0.610
1636748299560,2021-11-12T15.18.19.560,7.065,0.122,0.244,0.671
1636748299581,2021-11-12T15.18.19.581,7.086,0.183,0.305,0.610
1636748299601,2021-11-12T15.18.19.601,7.106,0.183,0.244,0.732
1636748299622,2021-11-12T15.18.19.622,7.127,0.122,0.244,0.671
1636748299642,2021-11-12T15.18.19.642,7.147,0.061,0.244,0.610
1636748299661,2021-11-12T15.18.19.661,7.166,0.183,0.244,0.610
1636748299682,2021-11-12T15.18.19.682,7.187,0.183,0.366,0.671
1636748299702,2021-11-12T15.18.19.702,7.207,0.122,0.305,0.671
1636748299723,2021-11-12T15.18.19.723,7.228,0.244,0.305,0.610
1636748299743,2021-11-12T15.18.19.743,7.248,0.244,0.244,0.549
1636748299764,2021-11-12T15.18.19.764,7.269,0.366,0.244,0.610
1636748299784,2021-11-12T15.18.19.784,7.289,0.488,0.183,0.549
1636748299803,2021-11-12T15.18.19.803,7.308,0.488,0.183,0.610
1636748299824,2021-11-12T15.18.19.824,7.329,0.549,0.244,0.488
1636748299844,2021-11-12T15.18.19.844,7.349,0.488,0.183,0.549
1636748299865,2021-11-12T15.18.19.865,7.370,0.427,0.305,0.610
1636748299885,2021-11-12T15.18.19.885,7.390,0.366,0.244,0.549
1636748299906,2021-11-12T15.18.19.906,7.411,0.366,0.244,0.549
1636748299926,2021-11-12T15.18.19.926,7.431,0.549,0.244,0.488
1636748299945,2021-11-12T15.18.19.945,7.450,0.671,0.244,0.427
1636748299966,2021-11-12T15.18.19.966,7.471,0.549,0.183,0.549
1636748299986,2021-11-12T15.18.19.986,7.491,0.488,0.183,0.488
1636748300007,2021-11-12T15.18.20.007,7.512,0.488,0.122,0.549
1636748300028,2021-11-12T15.18.20.028,7.533,0.427,0.122,0.610
