epoc (ms),timestamp (-0400),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1632410599730,2021-09-23T11.23.19.730,2.153,0.061,0.427,0.488
1632410599771,2021-09-23T11.23.19.771,2.194,0.000,0.488,0.488
1632410599811,2021-09-23T11.23.19.811,2.234,0.061,0.549,0.488
1632410599852,2021-09-23T11.23.19.852,2.275,0.000,0.549,0.488
1632410599893,2021-09-23T11.23.19.893,2.316,-0.061,0.549,0.488
1632410599932,2021-09-23T11.23.19.932,2.355,-0.061,0.549,0.549
1632410599973,2021-09-23T11.23.19.973,2.396,0.122,0.427,0.549
1632410600014,2021-09-23T11.23.20.014,2.437,0.061,0.427,0.549
1632410600055,2021-09-23T11.23.20.055,2.478,0.061,0.427,0.488
1632410600095,2021-09-23T11.23.20.095,2.518,0.122,0.305,0.549
1632410600136,2021-09-23T11.23.20.136,2.559,0.244,0.122,0.549
1632410600177,2021-09-23T11.23.20.177,2.600,0.183,-0.061,0.610
1632410600218,2021-09-23T11.23.20.218,2.641,0.244,0.000,0.549
1632410600257,2021-09-23T11.23.20.257,2.680,0.183,0.000,0.549
1632410600299,2021-09-23T11.23.20.299,2.722,0.183,0.000,0.610
1632410600340,2021-09-23T11.23.20.340,2.763,0.183,0.061,0.549
1632410600379,2021-09-23T11.23.20.379,2.802,0.183,0.183,0.610
1632410600420,2021-09-23T11.23.20.420,2.843,0.183,0.244,0.610
1632410600461,2021-09-23T11.23.20.461,2.884,0.183,0.122,0.610
1632410600502,2021-09-23T11.23.20.502,2.925,0.183,0.061,0.610
1632410600542,2021-09-23T11.23.20.542,2.965,0.244,0.122,0.549
1632410600583,2021-09-23T11.23.20.583,3.006,0.244,0.061,0.549
1632410600624,2021-09-23T11.23.20.624,3.047,0.183,0.000,0.610
1632410600663,2021-09-23T11.23.20.663,3.086,0.122,0.000,0.549
1632410600704,2021-09-23T11.23.20.704,3.127,0.122,0.061,0.610
1632410600745,2021-09-23T11.23.20.745,3.168,0.061,0.244,0.610
1632410600786,2021-09-23T11.23.20.786,3.209,0.061,0.366,0.549
1632410600826,2021-09-23T11.23.20.826,3.249,0.122,0.488,0.427
1632410600867,2021-09-23T11.23.20.867,3.290,0.122,0.488,0.427
1632410600908,2021-09-23T11.23.20.908,3.331,0.061,0.610,0.427
1632410600949,2021-09-23T11.23.20.949,3.372,0.061,0.610,0.427
1632410600988,2021-09-23T11.23.20.988,3.411,0.061,0.549,0.427
1632410601029,2021-09-23T11.23.21.029,3.452,0.122,0.427,0.488
1632410601070,2021-09-23T11.23.21.070,3.493,0.183,0.366,0.549
1632410601110,2021-09-23T11.23.21.110,3.533,0.183,0.305,0.488
1632410601151,2021-09-23T11.23.21.151,3.574,0.122,0.244,0.549
1632410601192,2021-09-23T11.23.21.192,3.615,0.122,0.183,0.488
1632410601233,2021-09-23T11.23.21.233,3.656,0.244,0.183,0.488
1632410601273,2021-09-23T11.23.21.273,3.696,0.244,0.244,0.549
1632410601314,2021-09-23T11.23.21.314,3.737,0.183,0.244,0.488
1632410601355,2021-09-23T11.23.21.355,3.778,0.244,0.000,0.549
1632410601396,2021-09-23T11.23.21.396,3.819,0.183,-0.061,0.610
1632410601435,2021-09-23T11.23.21.435,3.858,0.183,0.183,0.610
1632410601476,2021-09-23T11.23.21.476,3.899,0.244,0.183,0.610
1632410601517,2021-09-23T11.23.21.517,3.940,0.183,0.183,0.610
1632410601557,2021-09-23T11.23.21.557,3.980,0.122,0.183,0.610
1632410601598,2021-09-23T11.23.21.598,4.021,0.122,0.244,0.610
1632410601639,2021-09-23T11.23.21.639,4.062,0.061,0.366,0.610
1632410601680,2021-09-23T11.23.21.680,4.103,0.000,0.427,0.610
1632410601719,2021-09-23T11.23.21.719,4.142,0.000,0.427,0.549
1632410601760,2021-09-23T11.23.21.760,4.183,-0.061,0.488,0.549
1632410601801,2021-09-23T11.23.21.801,4.224,0.000,0.549,0.488
1632410601842,2021-09-23T11.23.21.842,4.265,0.000,0.488,0.549
1632410601882,2021-09-23T11.23.21.882,4.305,0.061,0.366,0.549
1632410601923,2021-09-23T11.23.21.923,4.346,0.061,0.244,0.549
1632410601964,2021-09-23T11.23.21.964,4.387,0.122,0.183,0.549
1632410602004,2021-09-23T11.23.22.004,4.427,0.244,0.061,0.549
1632410602045,2021-09-23T11.23.22.045,4.468,0.183,0.122,0.610
1632410602086,2021-09-23T11.23.22.086,4.509,0.244,0.061,0.610
1632410602127,2021-09-23T11.23.22.127,4.550,0.183,0.000,0.610
1632410602166,2021-09-23T11.23.22.166,4.589,0.122,0.122,0.671
1632410602207,2021-09-23T11.23.22.207,4.630,0.183,0.122,0.671
1632410602248,2021-09-23T11.23.22.248,4.671,0.122,0.122,0.610
1632410602288,2021-09-23T11.23.22.288,4.711,0.061,0.122,0.671
1632410602329,2021-09-23T11.23.22.329,4.752,0.061,0.122,0.610
1632410602370,2021-09-23T11.23.22.370,4.793,0.061,0.122,0.610
1632410602411,2021-09-23T11.23.22.411,4.834,0.122,0.183,0.671
1632410602450,2021-09-23T11.23.22.450,4.873,0.122,0.061,0.610
1632410602491,2021-09-23T11.23.22.491,4.914,0.183,0.061,0.610
1632410602532,2021-09-23T11.23.22.532,4.955,0.122,0.061,0.671
1632410602573,2021-09-23T11.23.22.573,4.996,0.122,0.122,0.610
1632410602613,2021-09-23T11.23.22.613,5.036,0.183,0.122,0.610
1632410602654,2021-09-23T11.23.22.654,5.077,0.061,0.183,0.610
1632410602695,2021-09-23T11.23.22.695,5.118,0.061,0.183,0.549
1632410602735,2021-09-23T11.23.22.735,5.158,0.122,0.183,0.610
1632410602776,2021-09-23T11.23.22.776,5.199,0.122,0.244,0.610
1632410602817,2021-09-23T11.23.22.817,5.240,0.122,0.244,0.610
1632410602858,2021-09-23T11.23.22.858,5.281,0.122,0.244,0.549
1632410602897,2021-09-23T11.23.22.897,5.320,0.122,0.183,0.549
1632410602938,2021-09-23T11.23.22.938,5.361,0.183,0.183,0.549
1632410602979,2021-09-23T11.23.22.979,5.402,0.183,0.183,0.549
1632410603020,2021-09-23T11.23.23.020,5.443,0.122,0.183,0.610
1632410603060,2021-09-23T11.23.23.060,5.483,0.122,0.183,0.610
1632410603101,2021-09-23T11.23.23.101,5.524,0.183,0.305,0.549
1632410603142,2021-09-23T11.23.23.142,5.565,0.183,0.305,0.488
1632410603181,2021-09-23T11.23.23.181,5.604,0.061,0.366,0.549
1632410603222,2021-09-23T11.23.23.222,5.645,0.000,0.488,0.549
1632410603263,2021-09-23T11.23.23.263,5.686,0.000,0.549,0.488
1632410603304,2021-09-23T11.23.23.304,5.727,0.000,0.549,0.488
1632410603344,2021-09-23T11.23.23.344,5.767,0.061,0.427,0.488
1632410603385,2021-09-23T11.23.23.385,5.808,0.061,0.366,0.549
1632410603426,2021-09-23T11.23.23.426,5.849,0.061,0.183,0.549
1632410603467,2021-09-23T11.23.23.467,5.890,0.122,0.122,0.610
1632410603507,2021-09-23T11.23.23.507,5.930,0.122,0.061,0.610
1632410603548,2021-09-23T11.23.23.548,5.971,0.122,0.061,0.610
1632410603589,2021-09-23T11.23.23.589,6.012,0.183,0.061,0.610
1632410603628,2021-09-23T11.23.23.628,6.051,0.244,0.061,0.610
1632410603669,2021-09-23T11.23.23.669,6.092,0.244,0.061,0.671
1632410603710,2021-09-23T11.23.23.710,6.133,0.244,0.061,0.610
1632410603751,2021-09-23T11.23.23.751,6.174,0.183,-0.061,0.610
1632410603791,2021-09-23T11.23.23.791,6.214,0.183,-0.061,0.671
1632410603832,2021-09-23T11.23.23.832,6.255,0.183,-0.061,0.549
1632410603873,2021-09-23T11.23.23.873,6.296,0.183,0.061,0.610
1632410603912,2021-09-23T11.23.23.912,6.335,0.183,0.244,0.610
1632410603953,2021-09-23T11.23.23.953,6.376,0.122,0.183,0.488
1632410603994,2021-09-23T11.23.23.994,6.417,0.183,0.183,0.549
1632410604035,2021-09-23T11.23.24.035,6.458,0.061,0.244,0.610
1632410604075,2021-09-23T11.23.24.075,6.498,0.061,0.305,0.549
1632410604116,2021-09-23T11.23.24.116,6.539,0.061,0.305,0.549
1632410604157,2021-09-23T11.23.24.157,6.580,0.122,0.366,0.488
1632410604198,2021-09-23T11.23.24.198,6.621,0.122,0.305,0.549
1632410604237,2021-09-23T11.23.24.237,6.660,0.183,0.183,0.610
1632410604278,2021-09-23T11.23.24.278,6.701,0.122,0.122,0.671
1632410604319,2021-09-23T11.23.24.319,6.742,0.183,-0.061,0.610
1632410604359,2021-09-23T11.23.24.359,6.782,0.244,-0.122,0.610
1632410604400,2021-09-23T11.23.24.400,6.823,0.122,0.000,0.610
1632410604441,2021-09-23T11.23.24.441,6.864,0.183,0.061,0.610
1632410604482,2021-09-23T11.23.24.482,6.905,0.122,0.122,0.610
1632410604522,2021-09-23T11.23.24.522,6.945,0.122,0.183,0.610
1632410604563,2021-09-23T11.23.24.563,6.986,0.244,0.061,0.488
1632410604604,2021-09-23T11.23.24.604,7.027,0.366,0.183,0.427
1632410604643,2021-09-23T11.23.24.643,7.066,0.427,0.305,0.366
1632410604684,2021-09-23T11.23.24.684,7.107,0.366,0.732,0.305
1632410604725,2021-09-23T11.23.24.725,7.148,0.305,1.159,0.183
1632410604766,2021-09-23T11.23.24.766,7.189,0.305,1.341,0.061
1632410604806,2021-09-23T11.23.24.806,7.229,0.915,1.524,-0.061
1632410604847,2021-09-23T11.23.24.847,7.270,0.976,1.646,-0.183
1632410604888,2021-09-23T11.23.24.888,7.311,0.427,1.463,-0.183
1632410604929,2021-09-23T11.23.24.929,7.352,0.244,1.524,-0.122
1632410604968,2021-09-23T11.23.24.968,7.391,0.061,1.220,0.183
1632410605009,2021-09-23T11.23.25.009,7.432,0.122,1.037,0.244
1632410605050,2021-09-23T11.23.25.050,7.473,-0.366,1.037,0.427
1632410605090,2021-09-23T11.23.25.090,7.513,-0.610,0.793,0.671
1632410605131,2021-09-23T11.23.25.131,7.554,-0.427,0.610,0.732
1632410605172,2021-09-23T11.23.25.172,7.595,-0.244,0.488,0.671
1632410605213,2021-09-23T11.23.25.213,7.636,-0.244,0.061,0.732
1632410605253,2021-09-23T11.23.25.253,7.676,-0.366,-0.305,0.671
1632410605294,2021-09-23T11.23.25.294,7.717,-0.610,-0.488,0.732
1632410605335,2021-09-23T11.23.25.335,7.758,-0.610,-0.366,0.671
1632410605374,2021-09-23T11.23.25.374,7.797,-0.427,-0.366,0.732
1632410605415,2021-09-23T11.23.25.415,7.838,-0.305,-0.366,0.793
1632410605456,2021-09-23T11.23.25.456,7.879,-0.183,-0.488,0.793
1632410605497,2021-09-23T11.23.25.497,7.920,-0.183,-0.549,0.854
1632410605537,2021-09-23T11.23.25.537,7.960,-0.183,-0.488,0.915
1632410605578,2021-09-23T11.23.25.578,8.001,-0.183,-0.427,0.976
1632410605619,2021-09-23T11.23.25.619,8.042,-0.061,-0.671,1.037
1632410605660,2021-09-23T11.23.25.660,8.083,0.000,-0.915,1.159
1632410605699,2021-09-23T11.23.25.699,8.122,0.061,-0.854,1.220
1632410605740,2021-09-23T11.23.25.740,8.163,0.122,-0.732,1.280
1632410605781,2021-09-23T11.23.25.781,8.204,0.000,-0.549,1.280
1632410605821,2021-09-23T11.23.25.821,8.244,-0.061,-0.305,1.220
1632410605862,2021-09-23T11.23.25.862,8.285,0.183,-0.244,1.037
1632410605903,2021-09-23T11.23.25.903,8.326,0.305,-0.305,0.915
1632410605944,2021-09-23T11.23.25.944,8.367,0.366,-0.427,0.793
1632410605984,2021-09-23T11.23.25.984,8.407,0.366,-0.305,0.793
1632410606025,2021-09-23T11.23.26.025,8.448,0.427,-0.244,0.732
1632410606066,2021-09-23T11.23.26.066,8.489,0.366,-0.183,0.671
1632410606105,2021-09-23T11.23.26.105,8.528,0.244,0.183,0.549
1632410606146,2021-09-23T11.23.26.146,8.569,0.122,0.549,0.488
1632410606187,2021-09-23T11.23.26.187,8.610,0.000,0.732,0.488
1632410606228,2021-09-23T11.23.26.228,8.651,0.061,0.854,0.488
1632410606268,2021-09-23T11.23.26.268,8.691,0.000,0.915,0.366
1632410606309,2021-09-23T11.23.26.309,8.732,0.000,0.793,0.427
1632410606350,2021-09-23T11.23.26.350,8.773,0.061,0.732,0.366
1632410606391,2021-09-23T11.23.26.391,8.814,0.183,0.854,0.305
1632410606430,2021-09-23T11.23.26.430,8.853,0.244,0.671,0.366
1632410606471,2021-09-23T11.23.26.471,8.894,0.244,0.549,0.305
1632410606512,2021-09-23T11.23.26.512,8.935,0.122,0.488,0.366
1632410606552,2021-09-23T11.23.26.552,8.975,0.183,0.427,0.427
1632410606593,2021-09-23T11.23.26.593,9.016,0.244,0.366,0.427
1632410606634,2021-09-23T11.23.26.634,9.057,0.183,0.366,0.488
1632410606675,2021-09-23T11.23.26.675,9.098,0.183,0.244,0.488
1632410606715,2021-09-23T11.23.26.715,9.138,0.183,0.183,0.488
1632410606756,2021-09-23T11.23.26.756,9.179,0.061,0.122,0.549
1632410606797,2021-09-23T11.23.26.797,9.220,0.183,0.061,0.549
1632410606836,2021-09-23T11.23.26.836,9.259,0.244,0.122,0.549
1632410606877,2021-09-23T11.23.26.877,9.300,0.244,0.122,0.549
1632410606918,2021-09-23T11.23.26.918,9.341,0.244,0.061,0.549
1632410606959,2021-09-23T11.23.26.959,9.382,0.183,-0.061,0.610
1632410606999,2021-09-23T11.23.26.999,9.422,0.183,-0.122,0.610
1632410607040,2021-09-23T11.23.27.040,9.463,0.183,-0.122,0.610
1632410607081,2021-09-23T11.23.27.081,9.504,0.183,-0.122,0.610
1632410607122,2021-09-23T11.23.27.122,9.545,0.183,-0.061,0.671
1632410607161,2021-09-23T11.23.27.161,9.584,0.183,0.000,0.671
1632410607202,2021-09-23T11.23.27.202,9.625,0.244,0.000,0.610
1632410607243,2021-09-23T11.23.27.243,9.666,0.183,0.122,0.610
1632410607283,2021-09-23T11.23.27.283,9.706,0.244,0.183,0.549
1632410607324,2021-09-23T11.23.27.324,9.747,0.122,0.183,0.549
1632410607365,2021-09-23T11.23.27.365,9.788,0.122,0.305,0.549
1632410607406,2021-09-23T11.23.27.406,9.829,0.061,0.427,0.549
1632410607445,2021-09-23T11.23.27.445,9.868,0.061,0.488,0.488
1632410607486,2021-09-23T11.23.27.486,9.909,0.061,0.549,0.427
1632410607528,2021-09-23T11.23.27.528,9.951,0.061,0.610,0.488
1632410607567,2021-09-23T11.23.27.567,9.990,0.061,0.427,0.549
1632410607608,2021-09-23T11.23.27.608,10.031,0.122,0.244,0.549
1632410607649,2021-09-23T11.23.27.649,10.072,0.183,0.183,0.488
1632410607690,2021-09-23T11.23.27.690,10.113,0.122,0.183,0.488
1632410607730,2021-09-23T11.23.27.730,10.153,0.183,0.305,0.488
1632410607771,2021-09-23T11.23.27.771,10.194,0.244,0.244,0.549
1632410607812,2021-09-23T11.23.27.812,10.235,0.183,0.183,0.549
1632410607853,2021-09-23T11.23.27.853,10.276,0.244,0.122,0.488
1632410607892,2021-09-23T11.23.27.892,10.315,0.244,0.122,0.549
1632410607933,2021-09-23T11.23.27.933,10.356,0.183,0.122,0.549
1632410607974,2021-09-23T11.23.27.974,10.397,0.183,0.122,0.549
1632410608014,2021-09-23T11.23.28.014,10.437,0.183,0.183,0.549
1632410608055,2021-09-23T11.23.28.055,10.478,0.244,0.183,0.549
1632410608096,2021-09-23T11.23.28.096,10.519,0.183,0.183,0.549
1632410608137,2021-09-23T11.23.28.137,10.560,0.122,0.122,0.549
1632410608176,2021-09-23T11.23.28.176,10.599,0.183,0.122,0.610
1632410608217,2021-09-23T11.23.28.217,10.640,0.122,0.183,0.549
1632410608258,2021-09-23T11.23.28.258,10.681,0.000,0.305,0.549
1632410608298,2021-09-23T11.23.28.298,10.721,0.122,0.366,0.488
1632410608339,2021-09-23T11.23.28.339,10.762,0.183,0.366,0.488
1632410608380,2021-09-23T11.23.28.380,10.803,0.061,0.366,0.549
1632410608421,2021-09-23T11.23.28.421,10.844,0.122,0.305,0.549
1632410608461,2021-09-23T11.23.28.461,10.884,0.183,0.244,0.488
1632410608502,2021-09-23T11.23.28.502,10.925,0.183,0.244,0.488
1632410608543,2021-09-23T11.23.28.543,10.966,0.122,0.244,0.488
1632410608584,2021-09-23T11.23.28.584,11.007,0.183,0.305,0.488
1632410608623,2021-09-23T11.23.28.623,11.046,0.183,0.366,0.549
1632410608664,2021-09-23T11.23.28.664,11.087,0.183,0.244,0.549
1632410608705,2021-09-23T11.23.28.705,11.128,0.122,0.183,0.549
1632410608745,2021-09-23T11.23.28.745,11.168,0.122,0.183,0.549
1632410608786,2021-09-23T11.23.28.786,11.209,0.122,0.122,0.610
1632410608827,2021-09-23T11.23.28.827,11.250,0.183,0.122,0.610
1632410608868,2021-09-23T11.23.28.868,11.291,0.183,0.244,0.610
1632410608907,2021-09-23T11.23.28.907,11.330,0.183,0.244,0.549
1632410608948,2021-09-23T11.23.28.948,11.371,0.122,0.183,0.610
1632410608989,2021-09-23T11.23.28.989,11.412,0.183,0.244,0.610
1632410609029,2021-09-23T11.23.29.029,11.452,0.122,0.305,0.610
1632410609070,2021-09-23T11.23.29.070,11.493,0.061,0.244,0.610
1632410609111,2021-09-23T11.23.29.111,11.534,0.061,0.183,0.610
1632410609152,2021-09-23T11.23.29.152,11.575,0.061,0.183,0.610
1632410609192,2021-09-23T11.23.29.192,11.615,0.061,0.122,0.610
1632410609233,2021-09-23T11.23.29.233,11.656,0.122,0.183,0.610
1632410609274,2021-09-23T11.23.29.274,11.697,0.061,0.122,0.610
1632410609315,2021-09-23T11.23.29.315,11.738,0.061,0.061,0.610
1632410609354,2021-09-23T11.23.29.354,11.777,0.000,0.183,0.610
1632410609395,2021-09-23T11.23.29.395,11.818,0.000,0.122,0.671
1632410609436,2021-09-23T11.23.29.436,11.859,0.061,0.000,0.671
1632410609476,2021-09-23T11.23.29.476,11.899,0.061,0.061,0.671
1632410609517,2021-09-23T11.23.29.517,11.940,0.061,0.000,0.671
1632410609558,2021-09-23T11.23.29.558,11.981,0.122,0.000,0.671
1632410609599,2021-09-23T11.23.29.599,12.022,0.183,0.000,0.671
1632410609638,2021-09-23T11.23.29.638,12.061,0.122,0.000,0.671
1632410609679,2021-09-23T11.23.29.679,12.102,0.122,0.000,0.671
1632410609720,2021-09-23T11.23.29.720,12.143,0.122,0.061,0.610
1632410609760,2021-09-23T11.23.29.760,12.183,0.122,0.122,0.610
1632410609801,2021-09-23T11.23.29.801,12.224,0.122,0.122,0.610
1632410609842,2021-09-23T11.23.29.842,12.265,0.122,0.122,0.610
1632410609883,2021-09-23T11.23.29.883,12.306,0.122,0.000,0.671
1632410609923,2021-09-23T11.23.29.923,12.346,0.183,0.061,0.610
1632410609964,2021-09-23T11.23.29.964,12.387,0.244,0.000,0.610
1632410610005,2021-09-23T11.23.30.005,12.428,0.183,-0.061,0.671
1632410610046,2021-09-23T11.23.30.046,12.469,0.183,-0.061,0.671
1632410610085,2021-09-23T11.23.30.085,12.508,0.183,0.061,0.610
1632410610126,2021-09-23T11.23.30.126,12.549,0.183,0.183,0.610
1632410610167,2021-09-23T11.23.30.167,12.590,0.183,0.183,0.549
1632410610207,2021-09-23T11.23.30.207,12.630,0.183,0.183,0.549
1632410610248,2021-09-23T11.23.30.248,12.671,0.244,0.122,0.549
1632410610289,2021-09-23T11.23.30.289,12.712,0.183,0.122,0.610
1632410610330,2021-09-23T11.23.30.330,12.753,0.122,0.061,0.610
1632410610369,2021-09-23T11.23.30.369,12.792,0.183,0.122,0.549
1632410610410,2021-09-23T11.23.30.410,12.833,0.122,0.183,0.610
1632410610451,2021-09-23T11.23.30.451,12.874,0.061,0.183,0.549
1632410610492,2021-09-23T11.23.30.492,12.915,0.122,0.244,0.549
1632410610532,2021-09-23T11.23.30.532,12.955,0.244,0.183,0.549
1632410610573,2021-09-23T11.23.30.573,12.996,0.183,0.122,0.610
1632410610614,2021-09-23T11.23.30.614,13.037,0.122,0.122,0.549
1632410610653,2021-09-23T11.23.30.653,13.076,0.122,0.061,0.610
1632410610694,2021-09-23T11.23.30.694,13.117,0.183,0.061,0.610
1632410610736,2021-09-23T11.23.30.736,13.159,0.183,0.183,0.610
1632410610777,2021-09-23T11.23.30.777,13.200,0.183,0.244,0.549
1632410610816,2021-09-23T11.23.30.816,13.239,0.122,0.183,0.549
1632410610857,2021-09-23T11.23.30.857,13.280,0.122,0.183,0.549
1632410610898,2021-09-23T11.23.30.898,13.321,0.183,0.183,0.549
1632410610938,2021-09-23T11.23.30.938,13.361,0.183,0.244,0.549
1632410610979,2021-09-23T11.23.30.979,13.402,0.183,0.183,0.549
1632410611020,2021-09-23T11.23.31.020,13.443,0.122,0.244,0.549
1632410611061,2021-09-23T11.23.31.061,13.484,0.183,0.183,0.549
1632410611100,2021-09-23T11.23.31.100,13.523,0.183,0.244,0.549
1632410611141,2021-09-23T11.23.31.141,13.564,0.183,0.244,0.549
1632410611182,2021-09-23T11.23.31.182,13.605,0.183,0.183,0.610
1632410611222,2021-09-23T11.23.31.222,13.645,0.122,0.183,0.610
1632410611263,2021-09-23T11.23.31.263,13.686,0.122,0.122,0.610
1632410611304,2021-09-23T11.23.31.304,13.727,0.183,0.061,0.549
1632410611345,2021-09-23T11.23.31.345,13.768,0.122,0.183,0.549
1632410611384,2021-09-23T11.23.31.384,13.807,0.122,0.366,0.488
1632410611425,2021-09-23T11.23.31.425,13.848,0.183,0.305,0.549
1632410611466,2021-09-23T11.23.31.466,13.889,0.183,0.366,0.488
1632410611507,2021-09-23T11.23.31.507,13.930,0.122,0.366,0.488
1632410611547,2021-09-23T11.23.31.547,13.970,0.122,0.305,0.549
1632410611588,2021-09-23T11.23.31.588,14.011,0.122,0.244,0.549
1632410611629,2021-09-23T11.23.31.629,14.052,0.122,0.244,0.488
1632410611669,2021-09-23T11.23.31.669,14.092,0.122,0.305,0.488
1632410611710,2021-09-23T11.23.31.710,14.133,0.122,0.305,0.549
1632410611751,2021-09-23T11.23.31.751,14.174,0.183,0.305,0.488
1632410611792,2021-09-23T11.23.31.792,14.215,0.122,0.305,0.488
1632410611831,2021-09-23T11.23.31.831,14.254,0.122,0.305,0.549
1632410611872,2021-09-23T11.23.31.872,14.295,0.061,0.305,0.488
1632410611913,2021-09-23T11.23.31.913,14.336,0.122,0.305,0.549
1632410611954,2021-09-23T11.23.31.954,14.377,0.122,0.244,0.610
1632410611994,2021-09-23T11.23.31.994,14.417,0.122,0.244,0.610
1632410612035,2021-09-23T11.23.32.035,14.458,0.122,0.305,0.549
1632410612076,2021-09-23T11.23.32.076,14.499,0.183,0.305,0.549
1632410612115,2021-09-23T11.23.32.115,14.538,0.061,0.366,0.488
1632410612156,2021-09-23T11.23.32.156,14.579,0.061,0.366,0.549
1632410612197,2021-09-23T11.23.32.197,14.620,0.122,0.366,0.488
1632410612238,2021-09-23T11.23.32.238,14.661,0.122,0.427,0.488
1632410612278,2021-09-23T11.23.32.278,14.701,0.061,0.427,0.549
1632410612319,2021-09-23T11.23.32.319,14.742,0.061,0.427,0.488
1632410612360,2021-09-23T11.23.32.360,14.783,0.061,0.488,0.488
1632410612400,2021-09-23T11.23.32.400,14.823,0.061,0.488,0.488
1632410612441,2021-09-23T11.23.32.441,14.864,0.000,0.427,0.488
1632410612482,2021-09-23T11.23.32.482,14.905,0.000,0.488,0.488
1632410612523,2021-09-23T11.23.32.523,14.946,-0.061,0.488,0.549
1632410612562,2021-09-23T11.23.32.562,14.985,-0.061,0.427,0.549
1632410612603,2021-09-23T11.23.32.603,15.026,-0.061,0.366,0.549
1632410612644,2021-09-23T11.23.32.644,15.067,0.000,0.488,0.549
1632410612684,2021-09-23T11.23.32.684,15.107,0.000,0.366,0.549
