epoc (ms),timestamp (-0500),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1637174363479,2021-11-17T13.39.23.479,1.036,0.012,0.129,0.785
1637174363499,2021-11-17T13.39.23.499,1.056,0.298,0.353,0.933
1637174363520,2021-11-17T13.39.23.520,1.077,0.585,0.577,0.919
1637174363540,2021-11-17T13.39.23.540,1.097,0.391,0.221,0.875
1637174363561,2021-11-17T13.39.23.561,1.118,0.328,0.304,0.875
1637174363580,2021-11-17T13.39.23.580,1.137,0.271,0.145,0.834
1637174363600,2021-11-17T13.39.23.600,1.157,0.416,0.044,1.007
1637174363621,2021-11-17T13.39.23.621,1.178,0.461,0.125,0.958
1637174363641,2021-11-17T13.39.23.641,1.198,0.295,0.212,1.008
1637174363662,2021-11-17T13.39.23.662,1.219,0.313,0.280,0.976
1637174363682,2021-11-17T13.39.23.682,1.239,0.342,0.200,0.967
1637174363703,2021-11-17T13.39.23.703,1.260,0.329,0.282,0.943
1637174363723,2021-11-17T13.39.23.723,1.280,0.322,0.234,0.943
1637174363742,2021-11-17T13.39.23.742,1.299,0.315,0.217,0.953
1637174363763,2021-11-17T13.39.23.763,1.320,0.314,0.258,0.942
1637174363783,2021-11-17T13.39.23.783,1.340,0.320,0.245,0.934
1637174363804,2021-11-17T13.39.23.804,1.361,0.316,0.230,0.941
1637174363824,2021-11-17T13.39.23.824,1.381,0.307,0.237,0.942
1637174363845,2021-11-17T13.39.23.845,1.402,0.310,0.223,0.941
1637174363864,2021-11-17T13.39.23.864,1.421,0.306,0.236,0.941
1637174363884,2021-11-17T13.39.23.884,1.441,0.311,0.229,0.940
1637174363905,2021-11-17T13.39.23.905,1.462,0.307,0.214,0.941
1637174363925,2021-11-17T13.39.23.925,1.482,0.308,0.208,0.943
1637174363946,2021-11-17T13.39.23.946,1.503,0.309,0.210,0.944
1637174363966,2021-11-17T13.39.23.966,1.523,0.307,0.220,0.944
1637174363987,2021-11-17T13.39.23.987,1.544,0.311,0.247,0.942
1637174364006,2021-11-17T13.39.24.006,1.563,0.314,0.232,0.942
1637174364026,2021-11-17T13.39.24.026,1.583,0.314,0.229,0.942
1637174364047,2021-11-17T13.39.24.047,1.604,0.316,0.235,0.941
1637174364068,2021-11-17T13.39.24.068,1.625,0.311,0.242,0.937
1637174364088,2021-11-17T13.39.24.088,1.645,0.311,0.228,0.941
1637174364109,2021-11-17T13.39.24.109,1.666,0.314,0.236,0.938
1637174364129,2021-11-17T13.39.24.129,1.686,0.314,0.234,0.939
1637174364148,2021-11-17T13.39.24.148,1.705,0.311,0.211,0.947
1637174364169,2021-11-17T13.39.24.169,1.726,0.313,0.215,0.944
1637174364189,2021-11-17T13.39.24.189,1.746,0.316,0.307,0.924
1637174364210,2021-11-17T13.39.24.210,1.767,0.319,0.309,0.929
1637174364230,2021-11-17T13.39.24.230,1.787,0.304,0.232,0.947
1637174364251,2021-11-17T13.39.24.251,1.808,0.311,0.247,0.957
1637174364271,2021-11-17T13.39.24.271,1.828,0.279,0.291,0.959
1637174364290,2021-11-17T13.39.24.290,1.847,0.258,0.208,0.980
1637174364311,2021-11-17T13.39.24.311,1.868,0.275,0.050,1.007
1637174364331,2021-11-17T13.39.24.331,1.888,0.366,0.074,1.021
1637174364352,2021-11-17T13.39.24.352,1.909,0.587,-0.270,0.988
1637174364372,2021-11-17T13.39.24.372,1.929,0.406,0.404,0.908
1637174364393,2021-11-17T13.39.24.393,1.950,0.257,0.291,0.889
1637174364413,2021-11-17T13.39.24.413,1.970,0.341,0.160,0.853
1637174364432,2021-11-17T13.39.24.432,1.989,0.427,0.177,0.792
1637174364453,2021-11-17T13.39.24.453,2.010,0.429,0.098,0.787
1637174364473,2021-11-17T13.39.24.473,2.030,0.395,0.116,0.812
1637174364494,2021-11-17T13.39.24.494,2.051,0.387,0.127,0.818
1637174364514,2021-11-17T13.39.24.514,2.071,0.475,0.179,0.907
1637174364535,2021-11-17T13.39.24.535,2.092,0.534,0.262,0.939
1637174364555,2021-11-17T13.39.24.555,2.112,0.408,0.405,0.905
1637174364576,2021-11-17T13.39.24.576,2.133,0.270,0.435,0.925
1637174364595,2021-11-17T13.39.24.595,2.152,0.311,0.273,0.961
1637174364615,2021-11-17T13.39.24.615,2.172,0.349,0.129,0.990
1637174364636,2021-11-17T13.39.24.636,2.193,0.330,0.163,0.973
1637174364656,2021-11-17T13.39.24.656,2.213,0.353,0.154,0.958
1637174364677,2021-11-17T13.39.24.677,2.234,0.352,0.167,0.959
1637174364697,2021-11-17T13.39.24.697,2.254,0.343,0.307,0.921
1637174364718,2021-11-17T13.39.24.718,2.275,0.313,0.355,0.905
1637174364737,2021-11-17T13.39.24.737,2.294,0.285,0.289,0.917
1637174364757,2021-11-17T13.39.24.757,2.314,0.290,0.243,0.931
1637174364778,2021-11-17T13.39.24.778,2.335,0.307,0.219,0.937
1637174364798,2021-11-17T13.39.24.798,2.355,0.317,0.242,0.933
1637174364819,2021-11-17T13.39.24.819,2.376,0.314,0.266,0.919
1637174364839,2021-11-17T13.39.24.839,2.396,0.336,0.245,0.929
1637174364860,2021-11-17T13.39.24.860,2.417,0.339,0.253,0.927
1637174364879,2021-11-17T13.39.24.879,2.436,0.320,0.255,0.932
1637174364900,2021-11-17T13.39.24.900,2.457,0.327,0.240,0.935
1637174364920,2021-11-17T13.39.24.920,2.477,0.323,0.242,0.935
1637174364941,2021-11-17T13.39.24.941,2.498,0.312,0.235,0.933
1637174364961,2021-11-17T13.39.24.961,2.518,0.296,0.213,0.938
1637174364982,2021-11-17T13.39.24.982,2.539,0.306,0.167,0.952
1637174365002,2021-11-17T13.39.25.002,2.559,0.314,0.205,0.946
1637174365021,2021-11-17T13.39.25.021,2.578,0.312,0.244,0.936
1637174365042,2021-11-17T13.39.25.042,2.599,0.299,0.203,0.945
1637174365062,2021-11-17T13.39.25.062,2.619,0.297,0.177,0.955
1637174365083,2021-11-17T13.39.25.083,2.640,0.302,0.199,0.946
1637174365103,2021-11-17T13.39.25.103,2.660,0.291,0.223,0.945
1637174365124,2021-11-17T13.39.25.124,2.681,0.305,0.218,0.950
1637174365144,2021-11-17T13.39.25.144,2.701,0.306,0.216,0.947
1637174365163,2021-11-17T13.39.25.163,2.720,0.305,0.210,0.953
1637174365184,2021-11-17T13.39.25.184,2.741,0.306,0.235,0.948
1637174365204,2021-11-17T13.39.25.204,2.761,0.302,0.240,0.947
1637174365225,2021-11-17T13.39.25.225,2.782,0.303,0.246,0.948
1637174365245,2021-11-17T13.39.25.245,2.802,0.296,0.218,0.952
1637174365266,2021-11-17T13.39.25.266,2.823,0.302,0.228,0.947
1637174365286,2021-11-17T13.39.25.286,2.843,0.308,0.251,0.943
1637174365305,2021-11-17T13.39.25.305,2.862,0.303,0.257,0.941
1637174365326,2021-11-17T13.39.25.326,2.883,0.300,0.233,0.948
1637174365346,2021-11-17T13.39.25.346,2.903,0.301,0.227,0.947
1637174365367,2021-11-17T13.39.25.367,2.924,0.295,0.209,0.947
1637174365387,2021-11-17T13.39.25.387,2.944,0.297,0.208,0.945
1637174365408,2021-11-17T13.39.25.408,2.965,0.298,0.214,0.942
1637174365428,2021-11-17T13.39.25.428,2.985,0.303,0.216,0.942
1637174365447,2021-11-17T13.39.25.447,3.004,0.303,0.212,0.947
1637174365468,2021-11-17T13.39.25.468,3.025,0.304,0.215,0.946
1637174365488,2021-11-17T13.39.25.488,3.045,0.303,0.213,0.946
1637174365509,2021-11-17T13.39.25.509,3.066,0.302,0.216,0.948
1637174365529,2021-11-17T13.39.25.529,3.086,0.302,0.216,0.947
1637174365550,2021-11-17T13.39.25.550,3.107,0.306,0.227,0.943
1637174365570,2021-11-17T13.39.25.570,3.127,0.308,0.225,0.943
1637174365589,2021-11-17T13.39.25.589,3.146,0.305,0.219,0.941
1637174365610,2021-11-17T13.39.25.610,3.167,0.305,0.221,0.941
1637174365630,2021-11-17T13.39.25.630,3.187,0.306,0.214,0.948
1637174365651,2021-11-17T13.39.25.651,3.208,0.305,0.222,0.943
1637174365672,2021-11-17T13.39.25.672,3.229,0.298,0.224,0.940
1637174365692,2021-11-17T13.39.25.692,3.249,0.303,0.225,0.934
1637174365713,2021-11-17T13.39.25.713,3.270,0.319,0.225,0.938
1637174365733,2021-11-17T13.39.25.733,3.290,0.329,0.229,0.943
1637174365752,2021-11-17T13.39.25.752,3.309,0.325,0.235,0.937
1637174365773,2021-11-17T13.39.25.773,3.330,0.321,0.229,0.933
1637174365793,2021-11-17T13.39.25.793,3.350,0.335,0.218,0.941
1637174365814,2021-11-17T13.39.25.814,3.371,0.336,0.239,0.932
1637174365834,2021-11-17T13.39.25.834,3.391,0.326,0.244,0.927
1637174365855,2021-11-17T13.39.25.855,3.412,0.337,0.232,0.930
1637174365875,2021-11-17T13.39.25.875,3.432,0.340,0.238,0.928
1637174365894,2021-11-17T13.39.25.894,3.451,0.342,0.237,0.929
1637174365915,2021-11-17T13.39.25.915,3.472,0.342,0.238,0.927
1637174365935,2021-11-17T13.39.25.935,3.492,0.337,0.233,0.929
1637174365956,2021-11-17T13.39.25.956,3.513,0.341,0.235,0.928
1637174365976,2021-11-17T13.39.25.976,3.533,0.339,0.239,0.925
1637174365997,2021-11-17T13.39.25.997,3.554,0.338,0.239,0.923
1637174366017,2021-11-17T13.39.26.017,3.574,0.346,0.234,0.932
1637174366036,2021-11-17T13.39.26.036,3.593,0.346,0.227,0.933
1637174366057,2021-11-17T13.39.26.057,3.614,0.338,0.225,0.932
1637174366077,2021-11-17T13.39.26.077,3.634,0.331,0.228,0.933
1637174366098,2021-11-17T13.39.26.098,3.655,0.327,0.225,0.935
1637174366118,2021-11-17T13.39.26.118,3.675,0.322,0.222,0.935
1637174366139,2021-11-17T13.39.26.139,3.696,0.326,0.218,0.936
1637174366159,2021-11-17T13.39.26.159,3.716,0.324,0.218,0.937
1637174366178,2021-11-17T13.39.26.178,3.735,0.321,0.220,0.942
1637174366199,2021-11-17T13.39.26.199,3.756,0.321,0.217,0.939
1637174366219,2021-11-17T13.39.26.219,3.776,0.317,0.215,0.939
1637174366240,2021-11-17T13.39.26.240,3.797,0.320,0.213,0.943
1637174366260,2021-11-17T13.39.26.260,3.817,0.320,0.206,0.945
1637174366281,2021-11-17T13.39.26.281,3.838,0.318,0.216,0.941
1637174366301,2021-11-17T13.39.26.301,3.858,0.317,0.219,0.942
1637174366320,2021-11-17T13.39.26.320,3.877,0.318,0.212,0.943
1637174366341,2021-11-17T13.39.26.341,3.898,0.316,0.215,0.943
1637174366361,2021-11-17T13.39.26.361,3.918,0.314,0.209,0.945
1637174366382,2021-11-17T13.39.26.382,3.939,0.316,0.215,0.943
1637174366402,2021-11-17T13.39.26.402,3.959,0.312,0.218,0.941
1637174366423,2021-11-17T13.39.26.423,3.980,0.309,0.207,0.945
1637174366443,2021-11-17T13.39.26.443,4.000,0.311,0.216,0.943
1637174366463,2021-11-17T13.39.26.463,4.020,0.307,0.214,0.943
1637174366483,2021-11-17T13.39.26.483,4.040,0.308,0.207,0.948
1637174366504,2021-11-17T13.39.26.504,4.061,0.312,0.220,0.944
1637174366524,2021-11-17T13.39.26.524,4.081,0.310,0.215,0.943
1637174366545,2021-11-17T13.39.26.545,4.102,0.308,0.212,0.944
1637174366565,2021-11-17T13.39.26.565,4.122,0.309,0.212,0.947
1637174366586,2021-11-17T13.39.26.586,4.143,0.313,0.211,0.947
1637174366605,2021-11-17T13.39.26.605,4.162,0.315,0.221,0.946
1637174366625,2021-11-17T13.39.26.625,4.182,0.313,0.221,0.947
1637174366646,2021-11-17T13.39.26.646,4.203,0.316,0.227,0.942
1637174366666,2021-11-17T13.39.26.666,4.223,0.316,0.236,0.939
1637174366687,2021-11-17T13.39.26.687,4.244,0.319,0.234,0.938
1637174366707,2021-11-17T13.39.26.707,4.264,0.319,0.236,0.938
1637174366728,2021-11-17T13.39.26.728,4.285,0.317,0.235,0.936
1637174366748,2021-11-17T13.39.26.748,4.305,0.320,0.246,0.932
1637174366767,2021-11-17T13.39.26.767,4.324,0.321,0.245,0.933
1637174366788,2021-11-17T13.39.26.788,4.345,0.321,0.241,0.933
1637174366808,2021-11-17T13.39.26.808,4.365,0.319,0.246,0.931
1637174366829,2021-11-17T13.39.26.829,4.386,0.320,0.248,0.932
1637174366849,2021-11-17T13.39.26.849,4.406,0.319,0.248,0.934
1637174366870,2021-11-17T13.39.26.870,4.427,0.320,0.244,0.933
1637174366890,2021-11-17T13.39.26.890,4.447,0.320,0.243,0.933
1637174366909,2021-11-17T13.39.26.909,4.466,0.322,0.249,0.931
1637174366930,2021-11-17T13.39.26.930,4.487,0.322,0.245,0.931
1637174366950,2021-11-17T13.39.26.950,4.507,0.322,0.246,0.933
1637174366971,2021-11-17T13.39.26.971,4.528,0.323,0.243,0.935
1637174366991,2021-11-17T13.39.26.991,4.548,0.322,0.246,0.932
1637174367012,2021-11-17T13.39.27.012,4.569,0.322,0.248,0.932
1637174367032,2021-11-17T13.39.27.032,4.589,0.322,0.246,0.934
1637174367051,2021-11-17T13.39.27.051,4.608,0.324,0.246,0.933
1637174367072,2021-11-17T13.39.27.072,4.629,0.321,0.245,0.932
1637174367092,2021-11-17T13.39.27.092,4.649,0.323,0.240,0.932
1637174367113,2021-11-17T13.39.27.113,4.670,0.321,0.245,0.934
1637174367133,2021-11-17T13.39.27.133,4.690,0.322,0.244,0.934
1637174367154,2021-11-17T13.39.27.154,4.711,0.324,0.243,0.935
1637174367174,2021-11-17T13.39.27.174,4.731,0.321,0.246,0.933
1637174367193,2021-11-17T13.39.27.193,4.750,0.322,0.244,0.934
1637174367214,2021-11-17T13.39.27.214,4.771,0.322,0.243,0.935
1637174367234,2021-11-17T13.39.27.234,4.791,0.319,0.244,0.932
1637174367255,2021-11-17T13.39.27.255,4.812,0.319,0.245,0.933
1637174367276,2021-11-17T13.39.27.276,4.833,0.319,0.250,0.932
1637174367296,2021-11-17T13.39.27.296,4.853,0.319,0.245,0.936
1637174367317,2021-11-17T13.39.27.317,4.874,0.319,0.244,0.934
1637174367336,2021-11-17T13.39.27.336,4.893,0.318,0.247,0.932
1637174367356,2021-11-17T13.39.27.356,4.913,0.317,0.243,0.935
1637174367377,2021-11-17T13.39.27.377,4.934,0.317,0.250,0.932
1637174367397,2021-11-17T13.39.27.397,4.954,0.321,0.252,0.934
1637174367418,2021-11-17T13.39.27.418,4.975,0.320,0.250,0.934
1637174367438,2021-11-17T13.39.27.438,4.995,0.316,0.254,0.928
1637174367459,2021-11-17T13.39.27.459,5.016,0.318,0.250,0.931
1637174367478,2021-11-17T13.39.27.478,5.035,0.320,0.253,0.932
1637174367498,2021-11-17T13.39.27.498,5.055,0.321,0.253,0.933
1637174367519,2021-11-17T13.39.27.519,5.076,0.319,0.253,0.932
1637174367539,2021-11-17T13.39.27.539,5.096,0.317,0.250,0.933
1637174367560,2021-11-17T13.39.27.560,5.117,0.318,0.253,0.930
1637174367580,2021-11-17T13.39.27.580,5.137,0.319,0.253,0.931
1637174367601,2021-11-17T13.39.27.601,5.158,0.320,0.253,0.933
1637174367621,2021-11-17T13.39.27.621,5.178,0.320,0.255,0.931
1637174367640,2021-11-17T13.39.27.640,5.197,0.320,0.254,0.930
1637174367661,2021-11-17T13.39.27.661,5.218,0.317,0.254,0.931
1637174367681,2021-11-17T13.39.27.681,5.238,0.319,0.252,0.933
1637174367702,2021-11-17T13.39.27.702,5.259,0.318,0.255,0.932
1637174367722,2021-11-17T13.39.27.722,5.279,0.320,0.253,0.931
1637174367743,2021-11-17T13.39.27.743,5.300,0.318,0.251,0.934
1637174367763,2021-11-17T13.39.27.763,5.320,0.319,0.252,0.932
1637174367782,2021-11-17T13.39.27.782,5.339,0.321,0.256,0.931
1637174367803,2021-11-17T13.39.27.803,5.360,0.317,0.253,0.931
1637174367823,2021-11-17T13.39.27.823,5.380,0.320,0.253,0.931
1637174367844,2021-11-17T13.39.27.844,5.401,0.319,0.251,0.932
1637174367864,2021-11-17T13.39.27.864,5.421,0.319,0.253,0.932
1637174367885,2021-11-17T13.39.27.885,5.442,0.321,0.252,0.932
1637174367905,2021-11-17T13.39.27.905,5.462,0.320,0.252,0.930
1637174367924,2021-11-17T13.39.27.924,5.481,0.320,0.250,0.932
1637174367945,2021-11-17T13.39.27.945,5.502,0.320,0.250,0.934
1637174367965,2021-11-17T13.39.27.965,5.522,0.321,0.252,0.932
1637174367986,2021-11-17T13.39.27.986,5.543,0.319,0.254,0.932
1637174368006,2021-11-17T13.39.28.006,5.563,0.321,0.253,0.931
1637174368027,2021-11-17T13.39.28.027,5.584,0.319,0.252,0.932
1637174368047,2021-11-17T13.39.28.047,5.604,0.318,0.252,0.933
1637174368067,2021-11-17T13.39.28.067,5.624,0.320,0.251,0.934
1637174368087,2021-11-17T13.39.28.087,5.644,0.320,0.250,0.932
1637174368108,2021-11-17T13.39.28.108,5.665,0.320,0.250,0.931
1637174368128,2021-11-17T13.39.28.128,5.685,0.321,0.248,0.932
1637174368149,2021-11-17T13.39.28.149,5.706,0.320,0.250,0.931
1637174368169,2021-11-17T13.39.28.169,5.726,0.316,0.252,0.928
1637174368190,2021-11-17T13.39.28.190,5.747,0.318,0.251,0.928
1637174368209,2021-11-17T13.39.28.209,5.766,0.321,0.249,0.931
1637174368229,2021-11-17T13.39.28.229,5.786,0.322,0.243,0.936
1637174368250,2021-11-17T13.39.28.250,5.807,0.323,0.241,0.938
1637174368270,2021-11-17T13.39.28.270,5.827,0.324,0.243,0.934
1637174368291,2021-11-17T13.39.28.291,5.848,0.324,0.246,0.934
1637174368311,2021-11-17T13.39.28.311,5.868,0.325,0.238,0.936
1637174368332,2021-11-17T13.39.28.332,5.889,0.325,0.236,0.936
1637174368351,2021-11-17T13.39.28.351,5.908,0.324,0.239,0.936
1637174368371,2021-11-17T13.39.28.371,5.928,0.325,0.236,0.937
1637174368392,2021-11-17T13.39.28.392,5.949,0.323,0.237,0.936
1637174368412,2021-11-17T13.39.28.412,5.969,0.325,0.242,0.933
1637174368433,2021-11-17T13.39.28.433,5.990,0.325,0.237,0.935
1637174368453,2021-11-17T13.39.28.453,6.010,0.325,0.236,0.932
1637174368474,2021-11-17T13.39.28.474,6.031,0.324,0.238,0.933
1637174368494,2021-11-17T13.39.28.494,6.051,0.323,0.236,0.936
1637174368513,2021-11-17T13.39.28.513,6.070,0.323,0.237,0.933
1637174368534,2021-11-17T13.39.28.534,6.091,0.323,0.238,0.934
1637174368554,2021-11-17T13.39.28.554,6.111,0.324,0.238,0.935
1637174368575,2021-11-17T13.39.28.575,6.132,0.322,0.237,0.935
1637174368595,2021-11-17T13.39.28.595,6.152,0.323,0.237,0.934
1637174368616,2021-11-17T13.39.28.616,6.173,0.321,0.238,0.936
1637174368636,2021-11-17T13.39.28.636,6.193,0.322,0.237,0.934
1637174368655,2021-11-17T13.39.28.655,6.212,0.323,0.240,0.932
1637174368676,2021-11-17T13.39.28.676,6.233,0.325,0.235,0.933
1637174368696,2021-11-17T13.39.28.696,6.253,0.325,0.234,0.935
1637174368717,2021-11-17T13.39.28.717,6.274,0.324,0.237,0.934
1637174368737,2021-11-17T13.39.28.737,6.294,0.325,0.233,0.936
1637174368758,2021-11-17T13.39.28.758,6.315,0.325,0.235,0.935
1637174368778,2021-11-17T13.39.28.778,6.335,0.323,0.237,0.935
1637174368797,2021-11-17T13.39.28.797,6.354,0.324,0.237,0.934
1637174368818,2021-11-17T13.39.28.818,6.375,0.324,0.235,0.936
1637174368838,2021-11-17T13.39.28.838,6.395,0.324,0.235,0.935
1637174368859,2021-11-17T13.39.28.859,6.416,0.325,0.237,0.935
1637174368880,2021-11-17T13.39.28.880,6.437,0.324,0.237,0.936
1637174368900,2021-11-17T13.39.28.900,6.457,0.326,0.235,0.934
1637174368921,2021-11-17T13.39.28.921,6.478,0.325,0.235,0.935
1637174368940,2021-11-17T13.39.28.940,6.497,0.326,0.235,0.936
1637174368960,2021-11-17T13.39.28.960,6.517,0.323,0.240,0.934
1637174368981,2021-11-17T13.39.28.981,6.538,0.323,0.238,0.933
1637174369001,2021-11-17T13.39.29.001,6.558,0.321,0.237,0.931
1637174369022,2021-11-17T13.39.29.022,6.579,0.322,0.238,0.931
1637174369042,2021-11-17T13.39.29.042,6.599,0.322,0.237,0.932
1637174369063,2021-11-17T13.39.29.063,6.620,0.323,0.237,0.933
1637174369082,2021-11-17T13.39.29.082,6.639,0.323,0.239,0.935
1637174369102,2021-11-17T13.39.29.102,6.659,0.321,0.238,0.934
1637174369123,2021-11-17T13.39.29.123,6.680,0.322,0.238,0.935
1637174369143,2021-11-17T13.39.29.143,6.700,0.323,0.238,0.934
1637174369164,2021-11-17T13.39.29.164,6.721,0.321,0.236,0.934
1637174369184,2021-11-17T13.39.29.184,6.741,0.318,0.238,0.934
1637174369205,2021-11-17T13.39.29.205,6.762,0.322,0.236,0.936
1637174369224,2021-11-17T13.39.29.224,6.781,0.321,0.238,0.934
1637174369244,2021-11-17T13.39.29.244,6.801,0.325,0.238,0.933
1637174369265,2021-11-17T13.39.29.265,6.822,0.325,0.233,0.935
1637174369285,2021-11-17T13.39.29.285,6.842,0.324,0.237,0.934
1637174369306,2021-11-17T13.39.29.306,6.863,0.321,0.235,0.936
1637174369326,2021-11-17T13.39.29.326,6.883,0.322,0.234,0.936
1637174369347,2021-11-17T13.39.29.347,6.904,0.324,0.236,0.934
1637174369367,2021-11-17T13.39.29.367,6.924,0.322,0.235,0.937
1637174369386,2021-11-17T13.39.29.386,6.943,0.323,0.235,0.936
1637174369407,2021-11-17T13.39.29.407,6.964,0.324,0.235,0.936
1637174369427,2021-11-17T13.39.29.427,6.984,0.324,0.234,0.936
1637174369448,2021-11-17T13.39.29.448,7.005,0.325,0.231,0.934
1637174369468,2021-11-17T13.39.29.468,7.025,0.323,0.230,0.936
1637174369489,2021-11-17T13.39.29.489,7.046,0.324,0.234,0.934
1637174369509,2021-11-17T13.39.29.509,7.066,0.323,0.234,0.936
1637174369528,2021-11-17T13.39.29.528,7.085,0.324,0.233,0.934
1637174369549,2021-11-17T13.39.29.549,7.106,0.323,0.233,0.936
1637174369569,2021-11-17T13.39.29.569,7.126,0.322,0.233,0.935
1637174369590,2021-11-17T13.39.29.590,7.147,0.323,0.234,0.934
1637174369610,2021-11-17T13.39.29.610,7.167,0.323,0.232,0.935
1637174369631,2021-11-17T13.39.29.631,7.188,0.323,0.231,0.936
1637174369651,2021-11-17T13.39.29.651,7.208,0.323,0.233,0.936
1637174369671,2021-11-17T13.39.29.671,7.228,0.324,0.232,0.936
1637174369691,2021-11-17T13.39.29.691,7.248,0.324,0.233,0.935
1637174369712,2021-11-17T13.39.29.712,7.269,0.323,0.233,0.935
1637174369732,2021-11-17T13.39.29.732,7.289,0.324,0.232,0.935
1637174369753,2021-11-17T13.39.29.753,7.310,0.324,0.233,0.936
1637174369773,2021-11-17T13.39.29.773,7.330,0.325,0.234,0.934
1637174369794,2021-11-17T13.39.29.794,7.351,0.325,0.232,0.934
1637174369813,2021-11-17T13.39.29.813,7.370,0.324,0.232,0.936
1637174369833,2021-11-17T13.39.29.833,7.390,0.326,0.231,0.936
1637174369854,2021-11-17T13.39.29.854,7.411,0.324,0.232,0.938
1637174369874,2021-11-17T13.39.29.874,7.431,0.325,0.232,0.936
1637174369895,2021-11-17T13.39.29.895,7.452,0.325,0.233,0.935
1637174369915,2021-11-17T13.39.29.915,7.472,0.324,0.234,0.935
1637174369936,2021-11-17T13.39.29.936,7.493,0.325,0.233,0.935
1637174369955,2021-11-17T13.39.29.955,7.512,0.325,0.231,0.936
1637174369975,2021-11-17T13.39.29.975,7.532,0.324,0.231,0.936
1637174369996,2021-11-17T13.39.29.996,7.553,0.323,0.231,0.936
1637174370016,2021-11-17T13.39.30.016,7.573,0.324,0.232,0.936
1637174370037,2021-11-17T13.39.30.037,7.594,0.324,0.233,0.933
