epoc (ms),timestamp (-0400),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1626274803475,2021-07-14T11.00.03.475,1.153,0.368,0.011,0.920
1626274803495,2021-07-14T11.00.03.495,1.173,0.369,0.011,0.920
1626274803514,2021-07-14T11.00.03.514,1.192,0.369,0.012,0.919
1626274803535,2021-07-14T11.00.03.535,1.213,0.369,0.011,0.918
1626274803555,2021-07-14T11.00.03.555,1.233,0.367,0.012,0.918
1626274803574,2021-07-14T11.00.03.574,1.252,0.370,0.012,0.918
1626274803595,2021-07-14T11.00.03.595,1.273,0.371,0.014,0.918
1626274803614,2021-07-14T11.00.03.614,1.292,0.371,0.013,0.918
1626274803634,2021-07-14T11.00.03.634,1.312,0.370,0.013,0.920
1626274803653,2021-07-14T11.00.03.653,1.331,0.374,0.014,0.921
1626274803674,2021-07-14T11.00.03.674,1.352,0.372,0.012,0.919
1626274803694,2021-07-14T11.00.03.694,1.372,0.367,0.012,0.920
1626274803713,2021-07-14T11.00.03.713,1.391,0.370,0.010,0.920
1626274803734,2021-07-14T11.00.03.734,1.412,0.373,0.011,0.921
1626274803753,2021-07-14T11.00.03.753,1.431,0.374,0.010,0.921
1626274803773,2021-07-14T11.00.03.773,1.451,0.373,0.011,0.922
1626274803792,2021-07-14T11.00.03.792,1.470,0.372,0.010,0.922
1626274803813,2021-07-14T11.00.03.813,1.491,0.369,0.009,0.921
1626274803833,2021-07-14T11.00.03.833,1.511,0.365,0.010,0.919
1626274803852,2021-07-14T11.00.03.852,1.530,0.367,0.011,0.921
1626274803873,2021-07-14T11.00.03.873,1.551,0.362,0.010,0.920
1626274803892,2021-07-14T11.00.03.892,1.570,0.361,0.012,0.919
1626274803912,2021-07-14T11.00.03.912,1.590,0.362,0.013,0.920
1626274803933,2021-07-14T11.00.03.933,1.611,0.360,0.013,0.919
1626274803952,2021-07-14T11.00.03.952,1.630,0.361,0.011,0.921
1626274803973,2021-07-14T11.00.03.973,1.651,0.363,0.006,0.923
1626274803992,2021-07-14T11.00.03.992,1.670,0.361,0.008,0.922
1626274804012,2021-07-14T11.00.04.012,1.690,0.363,0.009,0.922
1626274804031,2021-07-14T11.00.04.031,1.709,0.363,0.009,0.922
1626274804052,2021-07-14T11.00.04.052,1.730,0.365,0.007,0.922
1626274804072,2021-07-14T11.00.04.072,1.750,0.367,0.006,0.923
1626274804091,2021-07-14T11.00.04.091,1.769,0.365,0.007,0.922
1626274804112,2021-07-14T11.00.04.112,1.790,0.362,0.009,0.921
1626274804131,2021-07-14T11.00.04.131,1.809,0.364,0.011,0.923
1626274804151,2021-07-14T11.00.04.151,1.829,0.363,0.010,0.922
1626274804170,2021-07-14T11.00.04.170,1.848,0.364,0.011,0.920
1626274804191,2021-07-14T11.00.04.191,1.869,0.366,0.009,0.920
1626274804211,2021-07-14T11.00.04.211,1.889,0.364,0.010,0.921
1626274804230,2021-07-14T11.00.04.230,1.908,0.366,0.011,0.920
1626274804251,2021-07-14T11.00.04.251,1.929,0.367,0.012,0.921
1626274804270,2021-07-14T11.00.04.270,1.948,0.367,0.012,0.920
1626274804290,2021-07-14T11.00.04.290,1.968,0.371,0.011,0.921
1626274804309,2021-07-14T11.00.04.309,1.987,0.371,0.010,0.921
1626274804330,2021-07-14T11.00.04.330,2.008,0.375,0.010,0.920
1626274804350,2021-07-14T11.00.04.350,2.028,0.375,0.010,0.919
1626274804370,2021-07-14T11.00.04.370,2.048,0.376,0.010,0.921
1626274804390,2021-07-14T11.00.04.390,2.068,0.374,0.011,0.922
1626274804409,2021-07-14T11.00.04.409,2.087,0.370,0.011,0.918
1626274804430,2021-07-14T11.00.04.430,2.108,0.367,0.011,0.916
1626274804450,2021-07-14T11.00.04.450,2.128,0.370,0.009,0.917
1626274804469,2021-07-14T11.00.04.469,2.147,0.371,0.012,0.917
1626274804490,2021-07-14T11.00.04.490,2.168,0.373,0.011,0.920
1626274804509,2021-07-14T11.00.04.509,2.187,0.373,0.009,0.918
1626274804529,2021-07-14T11.00.04.529,2.207,0.373,0.010,0.919
1626274804548,2021-07-14T11.00.04.548,2.226,0.374,0.009,0.919
1626274804569,2021-07-14T11.00.04.569,2.247,0.373,0.011,0.919
1626274804589,2021-07-14T11.00.04.589,2.267,0.374,0.010,0.920
1626274804608,2021-07-14T11.00.04.608,2.286,0.376,0.011,0.920
1626274804629,2021-07-14T11.00.04.629,2.307,0.376,0.008,0.919
1626274804648,2021-07-14T11.00.04.648,2.326,0.373,0.009,0.917
1626274804668,2021-07-14T11.00.04.668,2.346,0.372,0.011,0.917
1626274804687,2021-07-14T11.00.04.687,2.365,0.375,0.009,0.917
1626274804708,2021-07-14T11.00.04.708,2.386,0.376,0.009,0.920
1626274804728,2021-07-14T11.00.04.728,2.406,0.375,0.011,0.919
1626274804747,2021-07-14T11.00.04.747,2.425,0.376,0.011,0.918
1626274804768,2021-07-14T11.00.04.768,2.446,0.376,0.013,0.918
1626274804787,2021-07-14T11.00.04.787,2.465,0.375,0.012,0.918
1626274804808,2021-07-14T11.00.04.808,2.486,0.376,0.011,0.922
1626274804828,2021-07-14T11.00.04.828,2.506,0.377,0.009,0.919
1626274804847,2021-07-14T11.00.04.847,2.525,0.375,0.010,0.920
1626274804868,2021-07-14T11.00.04.868,2.546,0.365,0.010,0.918
1626274804887,2021-07-14T11.00.04.887,2.565,0.360,0.010,0.917
1626274804907,2021-07-14T11.00.04.907,2.585,0.367,0.009,0.919
1626274804926,2021-07-14T11.00.04.926,2.604,0.372,0.007,0.921
1626274804947,2021-07-14T11.00.04.947,2.625,0.370,0.011,0.920
1626274804967,2021-07-14T11.00.04.967,2.645,0.369,0.008,0.921
1626274804986,2021-07-14T11.00.04.986,2.664,0.371,0.008,0.921
1626274805007,2021-07-14T11.00.05.007,2.685,0.369,0.008,0.920
1626274805026,2021-07-14T11.00.05.026,2.704,0.369,0.007,0.919
1626274805046,2021-07-14T11.00.05.046,2.724,0.367,0.008,0.919
1626274805065,2021-07-14T11.00.05.065,2.743,0.364,0.007,0.921
1626274805086,2021-07-14T11.00.05.086,2.764,0.362,0.007,0.919
1626274805106,2021-07-14T11.00.05.106,2.784,0.363,0.008,0.919
1626274805125,2021-07-14T11.00.05.125,2.803,0.365,0.009,0.921
1626274805146,2021-07-14T11.00.05.146,2.824,0.367,0.010,0.922
1626274805165,2021-07-14T11.00.05.165,2.843,0.365,0.009,0.918
1626274805185,2021-07-14T11.00.05.185,2.863,0.370,0.009,0.920
1626274805204,2021-07-14T11.00.05.204,2.882,0.367,0.010,0.920
1626274805225,2021-07-14T11.00.05.225,2.903,0.372,0.009,0.920
1626274805246,2021-07-14T11.00.05.246,2.924,0.373,0.011,0.921
1626274805265,2021-07-14T11.00.05.265,2.943,0.370,0.011,0.920
1626274805285,2021-07-14T11.00.05.285,2.963,0.370,0.012,0.920
1626274805304,2021-07-14T11.00.05.304,2.982,0.371,0.012,0.920
1626274805325,2021-07-14T11.00.05.325,3.003,0.372,0.012,0.921
1626274805345,2021-07-14T11.00.05.345,3.023,0.373,0.010,0.919
1626274805364,2021-07-14T11.00.05.364,3.042,0.372,0.011,0.920
1626274805385,2021-07-14T11.00.05.385,3.063,0.374,0.012,0.919
1626274805404,2021-07-14T11.00.05.404,3.082,0.376,0.012,0.919
1626274805424,2021-07-14T11.00.05.424,3.102,0.373,0.013,0.920
1626274805443,2021-07-14T11.00.05.443,3.121,0.372,0.015,0.918
1626274805464,2021-07-14T11.00.05.464,3.142,0.374,0.014,0.918
1626274805484,2021-07-14T11.00.05.484,3.162,0.375,0.012,0.917
1626274805503,2021-07-14T11.00.05.503,3.181,0.379,0.013,0.920
1626274805524,2021-07-14T11.00.05.524,3.202,0.379,0.013,0.921
1626274805543,2021-07-14T11.00.05.543,3.221,0.374,0.014,0.920
1626274805563,2021-07-14T11.00.05.563,3.241,0.375,0.013,0.918
1626274805582,2021-07-14T11.00.05.582,3.260,0.377,0.013,0.920
1626274805603,2021-07-14T11.00.05.603,3.281,0.375,0.012,0.921
1626274805623,2021-07-14T11.00.05.623,3.301,0.374,0.012,0.918
1626274805642,2021-07-14T11.00.05.642,3.320,0.375,0.013,0.920
1626274805663,2021-07-14T11.00.05.663,3.341,0.375,0.009,0.918
1626274805682,2021-07-14T11.00.05.682,3.360,0.371,0.011,0.919
1626274805703,2021-07-14T11.00.05.703,3.381,0.368,0.012,0.919
1626274805723,2021-07-14T11.00.05.723,3.401,0.368,0.011,0.922
1626274805742,2021-07-14T11.00.05.742,3.420,0.363,0.010,0.920
1626274805763,2021-07-14T11.00.05.763,3.441,0.359,0.010,0.919
1626274805782,2021-07-14T11.00.05.782,3.460,0.363,0.013,0.918
1626274805802,2021-07-14T11.00.05.802,3.480,0.364,0.008,0.918
1626274805821,2021-07-14T11.00.05.821,3.499,0.367,0.008,0.921
1626274805842,2021-07-14T11.00.05.842,3.520,0.369,0.010,0.923
1626274805862,2021-07-14T11.00.05.862,3.540,0.364,0.009,0.921
1626274805881,2021-07-14T11.00.05.881,3.559,0.365,0.011,0.922
1626274805902,2021-07-14T11.00.05.902,3.580,0.368,0.010,0.923
1626274805921,2021-07-14T11.00.05.921,3.599,0.368,0.010,0.922
1626274805941,2021-07-14T11.00.05.941,3.619,0.368,0.009,0.921
1626274805960,2021-07-14T11.00.05.960,3.638,0.365,0.008,0.921
1626274805981,2021-07-14T11.00.05.981,3.659,0.366,0.008,0.921
1626274806001,2021-07-14T11.00.06.001,3.679,0.367,0.009,0.921
1626274806020,2021-07-14T11.00.06.020,3.698,0.366,0.009,0.922
1626274806041,2021-07-14T11.00.06.041,3.719,0.364,0.009,0.920
1626274806060,2021-07-14T11.00.06.060,3.738,0.366,0.012,0.920
1626274806080,2021-07-14T11.00.06.080,3.758,0.367,0.011,0.923
1626274806100,2021-07-14T11.00.06.100,3.778,0.366,0.009,0.921
1626274806120,2021-07-14T11.00.06.120,3.798,0.366,0.008,0.923
1626274806141,2021-07-14T11.00.06.141,3.819,0.366,0.009,0.922
1626274806160,2021-07-14T11.00.06.160,3.838,0.367,0.009,0.924
1626274806180,2021-07-14T11.00.06.180,3.858,0.368,0.008,0.922
1626274806199,2021-07-14T11.00.06.199,3.877,0.370,0.008,0.924
1626274806220,2021-07-14T11.00.06.220,3.898,0.365,0.009,0.920
1626274806239,2021-07-14T11.00.06.239,3.917,0.366,0.009,0.920
1626274806259,2021-07-14T11.00.06.259,3.937,0.363,0.010,0.919
1626274806280,2021-07-14T11.00.06.280,3.958,0.364,0.008,0.922
1626274806299,2021-07-14T11.00.06.299,3.977,0.366,0.007,0.922
1626274806319,2021-07-14T11.00.06.319,3.997,0.366,0.009,0.919
1626274806338,2021-07-14T11.00.06.338,4.016,0.364,0.011,0.922
1626274806359,2021-07-14T11.00.06.359,4.037,0.365,0.010,0.919
1626274806379,2021-07-14T11.00.06.379,4.057,0.367,0.011,0.922
1626274806398,2021-07-14T11.00.06.398,4.076,0.367,0.011,0.920
1626274806419,2021-07-14T11.00.06.419,4.097,0.365,0.009,0.920
1626274806438,2021-07-14T11.00.06.438,4.116,0.365,0.009,0.918
1626274806458,2021-07-14T11.00.06.458,4.136,0.366,0.009,0.919
1626274806477,2021-07-14T11.00.06.477,4.155,0.371,0.009,0.922
1626274806498,2021-07-14T11.00.06.498,4.176,0.368,0.009,0.919
1626274806518,2021-07-14T11.00.06.518,4.196,0.367,0.010,0.923
1626274806537,2021-07-14T11.00.06.537,4.215,0.368,0.011,0.921
1626274806558,2021-07-14T11.00.06.558,4.236,0.367,0.009,0.920
1626274806577,2021-07-14T11.00.06.577,4.255,0.369,0.009,0.921
1626274806598,2021-07-14T11.00.06.598,4.276,0.368,0.009,0.922
1626274806617,2021-07-14T11.00.06.617,4.295,0.366,0.008,0.923
1626274806637,2021-07-14T11.00.06.637,4.315,0.369,0.011,0.922
1626274806658,2021-07-14T11.00.06.658,4.336,0.368,0.010,0.921
1626274806677,2021-07-14T11.00.06.677,4.355,0.366,0.010,0.920
1626274806697,2021-07-14T11.00.06.697,4.375,0.369,0.010,0.920
1626274806716,2021-07-14T11.00.06.716,4.394,0.368,0.008,0.921
1626274806737,2021-07-14T11.00.06.737,4.415,0.366,0.010,0.921
1626274806756,2021-07-14T11.00.06.756,4.434,0.368,0.010,0.920
1626274806776,2021-07-14T11.00.06.776,4.454,0.369,0.010,0.919
1626274806797,2021-07-14T11.00.06.797,4.475,0.368,0.008,0.921
1626274806816,2021-07-14T11.00.06.816,4.494,0.366,0.008,0.919
1626274806836,2021-07-14T11.00.06.836,4.514,0.366,0.011,0.922
1626274806855,2021-07-14T11.00.06.855,4.533,0.368,0.007,0.921
1626274806876,2021-07-14T11.00.06.876,4.554,0.368,0.009,0.922
1626274806895,2021-07-14T11.00.06.895,4.573,0.367,0.011,0.922
1626274806915,2021-07-14T11.00.06.915,4.593,0.367,0.011,0.918
1626274806936,2021-07-14T11.00.06.936,4.614,0.366,0.010,0.922
1626274806955,2021-07-14T11.00.06.955,4.633,0.368,0.010,0.922
1626274806975,2021-07-14T11.00.06.975,4.653,0.368,0.012,0.920
1626274806995,2021-07-14T11.00.06.995,4.673,0.370,0.009,0.919
1626274807015,2021-07-14T11.00.07.015,4.693,0.371,0.009,0.921
1626274807036,2021-07-14T11.00.07.036,4.714,0.371,0.010,0.919
1626274807055,2021-07-14T11.00.07.055,4.733,0.369,0.011,0.920
1626274807075,2021-07-14T11.00.07.075,4.753,0.370,0.011,0.922
1626274807094,2021-07-14T11.00.07.094,4.772,0.372,0.013,0.919
1626274807115,2021-07-14T11.00.07.115,4.793,0.370,0.012,0.919
1626274807134,2021-07-14T11.00.07.134,4.812,0.370,0.011,0.919
1626274807154,2021-07-14T11.00.07.154,4.832,0.371,0.012,0.921
1626274807175,2021-07-14T11.00.07.175,4.853,0.370,0.010,0.919
1626274807194,2021-07-14T11.00.07.194,4.872,0.371,0.011,0.921
1626274807214,2021-07-14T11.00.07.214,4.892,0.373,0.011,0.922
1626274807233,2021-07-14T11.00.07.233,4.911,0.369,0.011,0.920
1626274807254,2021-07-14T11.00.07.254,4.932,0.371,0.011,0.919
1626274807273,2021-07-14T11.00.07.273,4.951,0.370,0.012,0.919
1626274807293,2021-07-14T11.00.07.293,4.971,0.371,0.011,0.921
1626274807314,2021-07-14T11.00.07.314,4.992,0.371,0.009,0.921
1626274807333,2021-07-14T11.00.07.333,5.011,0.368,0.009,0.921
1626274807353,2021-07-14T11.00.07.353,5.031,0.371,0.011,0.921
1626274807372,2021-07-14T11.00.07.372,5.050,0.372,0.013,0.919
1626274807393,2021-07-14T11.00.07.393,5.071,0.371,0.013,0.919
1626274807412,2021-07-14T11.00.07.412,5.090,0.371,0.010,0.920
1626274807433,2021-07-14T11.00.07.433,5.111,0.371,0.011,0.918
1626274807453,2021-07-14T11.00.07.453,5.131,0.372,0.011,0.919
1626274807472,2021-07-14T11.00.07.472,5.150,0.369,0.010,0.918
1626274807493,2021-07-14T11.00.07.493,5.171,0.370,0.010,0.919
1626274807512,2021-07-14T11.00.07.512,5.190,0.370,0.010,0.920
1626274807532,2021-07-14T11.00.07.532,5.210,0.370,0.009,0.917
1626274807551,2021-07-14T11.00.07.551,5.229,0.371,0.011,0.921
1626274807572,2021-07-14T11.00.07.572,5.250,0.372,0.012,0.919
1626274807592,2021-07-14T11.00.07.592,5.270,0.372,0.012,0.919
1626274807611,2021-07-14T11.00.07.611,5.289,0.372,0.011,0.921
1626274807632,2021-07-14T11.00.07.632,5.310,0.372,0.012,0.920
1626274807651,2021-07-14T11.00.07.651,5.329,0.371,0.011,0.918
1626274807671,2021-07-14T11.00.07.671,5.349,0.373,0.010,0.923
1626274807692,2021-07-14T11.00.07.692,5.370,0.371,0.011,0.921
1626274807711,2021-07-14T11.00.07.711,5.389,0.369,0.011,0.920
1626274807731,2021-07-14T11.00.07.731,5.409,0.370,0.011,0.920
1626274807750,2021-07-14T11.00.07.750,5.428,0.370,0.012,0.921
1626274807771,2021-07-14T11.00.07.771,5.449,0.371,0.012,0.919
1626274807790,2021-07-14T11.00.07.790,5.468,0.371,0.010,0.922
1626274807810,2021-07-14T11.00.07.810,5.488,0.370,0.011,0.920
1626274807831,2021-07-14T11.00.07.831,5.509,0.370,0.012,0.920
1626274807850,2021-07-14T11.00.07.850,5.528,0.371,0.013,0.918
1626274807871,2021-07-14T11.00.07.871,5.549,0.369,0.011,0.919
1626274807890,2021-07-14T11.00.07.890,5.568,0.372,0.010,0.920
1626274807910,2021-07-14T11.00.07.910,5.588,0.371,0.010,0.919
1626274807929,2021-07-14T11.00.07.929,5.607,0.370,0.010,0.920
1626274807950,2021-07-14T11.00.07.950,5.628,0.369,0.011,0.920
1626274807970,2021-07-14T11.00.07.970,5.648,0.371,0.009,0.919
1626274807989,2021-07-14T11.00.07.989,5.667,0.372,0.010,0.923
1626274808010,2021-07-14T11.00.08.010,5.688,0.371,0.011,0.920
1626274808029,2021-07-14T11.00.08.029,5.707,0.371,0.011,0.920
1626274808049,2021-07-14T11.00.08.049,5.727,0.370,0.011,0.919
1626274808068,2021-07-14T11.00.08.068,5.746,0.369,0.010,0.920
1626274808089,2021-07-14T11.00.08.089,5.767,0.370,0.010,0.920
1626274808109,2021-07-14T11.00.08.109,5.787,0.372,0.011,0.920
1626274808128,2021-07-14T11.00.08.128,5.806,0.371,0.012,0.918
1626274808149,2021-07-14T11.00.08.149,5.827,0.370,0.011,0.919
1626274808168,2021-07-14T11.00.08.168,5.846,0.369,0.012,0.922
1626274808188,2021-07-14T11.00.08.188,5.866,0.372,0.012,0.921
1626274808209,2021-07-14T11.00.08.209,5.887,0.372,0.011,0.919
1626274808228,2021-07-14T11.00.08.228,5.906,0.371,0.010,0.920
1626274808248,2021-07-14T11.00.08.248,5.926,0.371,0.011,0.922
1626274808267,2021-07-14T11.00.08.267,5.945,0.370,0.012,0.918
1626274808288,2021-07-14T11.00.08.288,5.966,0.370,0.010,0.918
1626274808307,2021-07-14T11.00.08.307,5.985,0.370,0.011,0.922
1626274808328,2021-07-14T11.00.08.328,6.006,0.370,0.011,0.921
1626274808348,2021-07-14T11.00.08.348,6.026,0.373,0.012,0.920
1626274808367,2021-07-14T11.00.08.367,6.045,0.373,0.012,0.921
1626274808388,2021-07-14T11.00.08.388,6.066,0.371,0.012,0.919
1626274808407,2021-07-14T11.00.08.407,6.085,0.373,0.012,0.918
1626274808427,2021-07-14T11.00.08.427,6.105,0.371,0.013,0.918
1626274808446,2021-07-14T11.00.08.446,6.124,0.371,0.012,0.922
1626274808467,2021-07-14T11.00.08.467,6.145,0.373,0.012,0.921
1626274808487,2021-07-14T11.00.08.487,6.165,0.372,0.013,0.921
1626274808506,2021-07-14T11.00.08.506,6.184,0.370,0.013,0.918
1626274808527,2021-07-14T11.00.08.527,6.205,0.371,0.012,0.917
1626274808546,2021-07-14T11.00.08.546,6.224,0.370,0.011,0.918
1626274808566,2021-07-14T11.00.08.566,6.244,0.371,0.011,0.920
1626274808587,2021-07-14T11.00.08.587,6.265,0.371,0.010,0.920
1626274808606,2021-07-14T11.00.08.606,6.284,0.373,0.010,0.921
1626274808626,2021-07-14T11.00.08.626,6.304,0.372,0.011,0.920
1626274808645,2021-07-14T11.00.08.645,6.323,0.370,0.012,0.919
1626274808666,2021-07-14T11.00.08.666,6.344,0.369,0.012,0.919
1626274808685,2021-07-14T11.00.08.685,6.363,0.371,0.010,0.920
1626274808705,2021-07-14T11.00.08.705,6.383,0.370,0.012,0.918
1626274808726,2021-07-14T11.00.08.726,6.404,0.372,0.013,0.920
1626274808745,2021-07-14T11.00.08.745,6.423,0.372,0.012,0.921
1626274808766,2021-07-14T11.00.08.766,6.444,0.371,0.012,0.920
1626274808785,2021-07-14T11.00.08.785,6.463,0.369,0.013,0.919
1626274808805,2021-07-14T11.00.08.805,6.483,0.370,0.012,0.917
1626274808824,2021-07-14T11.00.08.824,6.502,0.370,0.010,0.920
1626274808845,2021-07-14T11.00.08.845,6.523,0.371,0.011,0.921
1626274808865,2021-07-14T11.00.08.865,6.543,0.369,0.012,0.920
1626274808884,2021-07-14T11.00.08.884,6.562,0.369,0.011,0.920
1626274808905,2021-07-14T11.00.08.905,6.583,0.371,0.012,0.920
1626274808924,2021-07-14T11.00.08.924,6.602,0.372,0.011,0.920
1626274808944,2021-07-14T11.00.08.944,6.622,0.370,0.010,0.919
1626274808963,2021-07-14T11.00.08.963,6.641,0.372,0.012,0.920
1626274808984,2021-07-14T11.00.08.984,6.662,0.369,0.012,0.920
1626274809004,2021-07-14T11.00.09.004,6.682,0.370,0.012,0.920
1626274809023,2021-07-14T11.00.09.023,6.701,0.371,0.012,0.920
1626274809044,2021-07-14T11.00.09.044,6.722,0.373,0.012,0.922
1626274809063,2021-07-14T11.00.09.063,6.741,0.372,0.012,0.920
1626274809083,2021-07-14T11.00.09.083,6.761,0.372,0.012,0.921
1626274809102,2021-07-14T11.00.09.102,6.780,0.373,0.012,0.920
1626274809123,2021-07-14T11.00.09.123,6.801,0.372,0.011,0.922
1626274809143,2021-07-14T11.00.09.143,6.821,0.371,0.010,0.922
1626274809162,2021-07-14T11.00.09.162,6.840,0.372,0.010,0.921
1626274809183,2021-07-14T11.00.09.183,6.861,0.368,0.011,0.919
1626274809202,2021-07-14T11.00.09.202,6.880,0.367,0.012,0.919
1626274809223,2021-07-14T11.00.09.223,6.901,0.367,0.012,0.920
1626274809243,2021-07-14T11.00.09.243,6.921,0.369,0.012,0.919
1626274809262,2021-07-14T11.00.09.262,6.940,0.369,0.010,0.920
1626274809283,2021-07-14T11.00.09.283,6.961,0.370,0.011,0.921
1626274809302,2021-07-14T11.00.09.302,6.980,0.364,0.011,0.919
1626274809322,2021-07-14T11.00.09.322,7.000,0.364,0.012,0.921
1626274809341,2021-07-14T11.00.09.341,7.019,0.367,0.012,0.922
1626274809362,2021-07-14T11.00.09.362,7.040,0.369,0.011,0.920
1626274809382,2021-07-14T11.00.09.382,7.060,0.370,0.010,0.921
1626274809401,2021-07-14T11.00.09.401,7.079,0.370,0.010,0.920
1626274809422,2021-07-14T11.00.09.422,7.100,0.371,0.010,0.921
1626274809441,2021-07-14T11.00.09.441,7.119,0.373,0.010,0.919
1626274809461,2021-07-14T11.00.09.461,7.139,0.371,0.011,0.919
1626274809480,2021-07-14T11.00.09.480,7.158,0.369,0.010,0.921
1626274809501,2021-07-14T11.00.09.501,7.179,0.369,0.009,0.921
1626274809521,2021-07-14T11.00.09.521,7.199,0.370,0.006,0.921
1626274809540,2021-07-14T11.00.09.540,7.218,0.371,0.009,0.921
1626274809561,2021-07-14T11.00.09.561,7.239,0.368,0.009,0.920
1626274809580,2021-07-14T11.00.09.580,7.258,0.369,0.009,0.919
1626274809600,2021-07-14T11.00.09.600,7.278,0.370,0.009,0.919
1626274809620,2021-07-14T11.00.09.620,7.298,0.371,0.010,0.919
1626274809640,2021-07-14T11.00.09.640,7.318,0.369,0.010,0.918
1626274809661,2021-07-14T11.00.09.661,7.339,0.370,0.008,0.919
1626274809680,2021-07-14T11.00.09.680,7.358,0.369,0.010,0.921
1626274809700,2021-07-14T11.00.09.700,7.378,0.373,0.010,0.919
1626274809719,2021-07-14T11.00.09.719,7.397,0.370,0.008,0.921
1626274809740,2021-07-14T11.00.09.740,7.418,0.372,0.009,0.920
1626274809759,2021-07-14T11.00.09.759,7.437,0.370,0.012,0.918
