epoc (ms),timestamp (-0400),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1635346033511,2021-10-27T10.47.13.511,1.568,0.671,-0.244,-0.244
1635346033531,2021-10-27T10.47.13.531,1.588,0.366,-0.122,-0.183
1635346033550,2021-10-27T10.47.13.550,1.607,0.366,-0.183,-0.183
1635346033571,2021-10-27T10.47.13.571,1.628,0.610,-0.366,-0.305
1635346033590,2021-10-27T10.47.13.590,1.647,0.610,-0.427,-0.305
1635346033610,2021-10-27T10.47.13.610,1.667,0.549,-0.305,-0.305
1635346033629,2021-10-27T10.47.13.629,1.686,0.488,-0.183,-0.122
1635346033650,2021-10-27T10.47.13.650,1.707,0.488,-0.305,-0.122
1635346033669,2021-10-27T10.47.13.669,1.726,0.488,-0.244,-0.183
1635346033690,2021-10-27T10.47.13.690,1.747,0.427,-0.122,-0.122
1635346033710,2021-10-27T10.47.13.710,1.767,0.305,-0.061,-0.061
1635346033729,2021-10-27T10.47.13.729,1.786,0.427,0.000,-0.122
1635346033750,2021-10-27T10.47.13.750,1.807,0.366,0.183,-0.183
1635346033769,2021-10-27T10.47.13.769,1.826,0.488,0.122,-0.244
1635346033789,2021-10-27T10.47.13.789,1.846,0.549,0.000,-0.244
1635346033808,2021-10-27T10.47.13.808,1.865,0.732,0.061,-0.305
1635346033829,2021-10-27T10.47.13.829,1.886,0.732,0.000,-0.183
1635346033848,2021-10-27T10.47.13.848,1.905,0.671,0.061,-0.183
1635346033868,2021-10-27T10.47.13.868,1.925,0.549,0.061,-0.244
1635346033887,2021-10-27T10.47.13.887,1.944,0.671,0.061,-0.366
1635346033908,2021-10-27T10.47.13.908,1.965,0.671,-0.061,-0.488
1635346033928,2021-10-27T10.47.13.928,1.985,0.732,-0.061,-0.488
1635346033947,2021-10-27T10.47.13.947,2.004,0.671,-0.061,-0.366
1635346033968,2021-10-27T10.47.13.968,2.025,0.549,0.061,-0.366
1635346033987,2021-10-27T10.47.13.987,2.044,0.488,0.061,-0.366
1635346034007,2021-10-27T10.47.14.007,2.064,0.549,0.061,-0.244
1635346034026,2021-10-27T10.47.14.026,2.083,0.427,0.061,-0.244
1635346034047,2021-10-27T10.47.14.047,2.104,0.366,0.061,-0.244
1635346034066,2021-10-27T10.47.14.066,2.123,0.427,-0.061,-0.183
1635346034087,2021-10-27T10.47.14.087,2.144,0.488,-0.122,-0.244
1635346034106,2021-10-27T10.47.14.106,2.163,0.549,-0.183,-0.183
1635346034126,2021-10-27T10.47.14.126,2.183,0.549,-0.244,-0.244
1635346034147,2021-10-27T10.47.14.147,2.204,0.488,-0.244,-0.244
1635346034166,2021-10-27T10.47.14.166,2.223,0.549,-0.244,-0.183
1635346034186,2021-10-27T10.47.14.186,2.243,0.427,-0.183,-0.061
1635346034205,2021-10-27T10.47.14.205,2.262,0.244,-0.244,0.061
1635346034226,2021-10-27T10.47.14.226,2.283,0.183,-0.244,0.000
1635346034245,2021-10-27T10.47.14.245,2.302,0.305,-0.244,-0.061
1635346034265,2021-10-27T10.47.14.265,2.322,0.488,-0.305,-0.122
1635346034284,2021-10-27T10.47.14.284,2.341,0.549,-0.488,-0.244
1635346034305,2021-10-27T10.47.14.305,2.362,0.671,-0.549,-0.244
1635346034324,2021-10-27T10.47.14.324,2.381,0.671,-0.549,-0.244
1635346034344,2021-10-27T10.47.14.344,2.401,0.549,-0.488,-0.244
1635346034365,2021-10-27T10.47.14.365,2.422,0.488,-0.488,-0.244
1635346034384,2021-10-27T10.47.14.384,2.441,0.427,-0.427,-0.061
1635346034404,2021-10-27T10.47.14.404,2.461,0.366,-0.366,-0.061
1635346034423,2021-10-27T10.47.14.423,2.480,0.366,-0.305,-0.061
1635346034444,2021-10-27T10.47.14.444,2.501,0.427,-0.305,-0.122
1635346034463,2021-10-27T10.47.14.463,2.520,0.488,-0.305,-0.122
1635346034483,2021-10-27T10.47.14.483,2.540,0.549,-0.366,-0.183
1635346034503,2021-10-27T10.47.14.503,2.560,0.488,-0.427,-0.183
1635346034523,2021-10-27T10.47.14.523,2.580,0.305,-0.366,-0.061
1635346034542,2021-10-27T10.47.14.542,2.599,0.366,-0.366,0.000
1635346034563,2021-10-27T10.47.14.563,2.620,0.366,-0.305,0.061
1635346034583,2021-10-27T10.47.14.583,2.640,0.305,-0.183,0.061
1635346034602,2021-10-27T10.47.14.602,2.659,0.427,-0.183,0.000
1635346034623,2021-10-27T10.47.14.623,2.680,0.488,-0.244,-0.244
1635346034642,2021-10-27T10.47.14.642,2.699,0.671,-0.183,-0.366
1635346034662,2021-10-27T10.47.14.662,2.719,0.732,-0.244,-0.427
1635346034681,2021-10-27T10.47.14.681,2.738,0.732,-0.183,-0.427
1635346034702,2021-10-27T10.47.14.702,2.759,0.488,0.000,-0.244
1635346034721,2021-10-27T10.47.14.721,2.778,0.305,0.183,-0.061
1635346034741,2021-10-27T10.47.14.741,2.798,0.244,0.244,-0.061
1635346034760,2021-10-27T10.47.14.760,2.817,0.305,0.305,-0.061
1635346034781,2021-10-27T10.47.14.781,2.838,0.427,0.305,-0.183
1635346034801,2021-10-27T10.47.14.801,2.858,0.610,0.305,-0.305
1635346034820,2021-10-27T10.47.14.820,2.877,0.793,0.305,-0.366
1635346034841,2021-10-27T10.47.14.841,2.898,0.854,0.183,-0.488
1635346034860,2021-10-27T10.47.14.860,2.917,0.915,0.122,-0.549
1635346034880,2021-10-27T10.47.14.880,2.937,0.793,0.000,-0.549
1635346034899,2021-10-27T10.47.14.899,2.956,0.610,0.061,-0.488
1635346034920,2021-10-27T10.47.14.920,2.977,0.549,0.061,-0.305
1635346034939,2021-10-27T10.47.14.939,2.996,0.427,0.061,-0.244
1635346034960,2021-10-27T10.47.14.960,3.017,0.366,-0.061,-0.183
1635346034979,2021-10-27T10.47.14.979,3.036,0.366,-0.061,-0.183
1635346034999,2021-10-27T10.47.14.999,3.056,0.488,-0.122,-0.183
1635346035020,2021-10-27T10.47.15.020,3.077,0.488,-0.122,-0.183
1635346035039,2021-10-27T10.47.15.039,3.096,0.488,-0.183,-0.244
1635346035059,2021-10-27T10.47.15.059,3.116,0.549,-0.305,-0.244
1635346035078,2021-10-27T10.47.15.078,3.135,0.488,-0.305,-0.244
1635346035099,2021-10-27T10.47.15.099,3.156,0.427,-0.366,-0.183
1635346035118,2021-10-27T10.47.15.118,3.175,0.305,-0.427,-0.061
1635346035138,2021-10-27T10.47.15.138,3.195,0.366,-0.305,0.000
1635346035157,2021-10-27T10.47.15.157,3.214,0.305,-0.244,-0.061
1635346035178,2021-10-27T10.47.15.178,3.235,0.183,-0.244,-0.061
1635346035197,2021-10-27T10.47.15.197,3.254,0.244,-0.122,-0.061
1635346035217,2021-10-27T10.47.15.217,3.274,0.488,-0.183,-0.183
1635346035238,2021-10-27T10.47.15.238,3.295,0.732,-0.183,-0.244
1635346035257,2021-10-27T10.47.15.257,3.314,0.671,-0.244,-0.305
1635346035277,2021-10-27T10.47.15.277,3.334,0.610,-0.366,-0.305
1635346035296,2021-10-27T10.47.15.296,3.353,0.610,-0.183,-0.183
1635346035317,2021-10-27T10.47.15.317,3.374,0.549,-0.061,-0.061
1635346035336,2021-10-27T10.47.15.336,3.393,0.366,-0.122,0.000
1635346035357,2021-10-27T10.47.15.357,3.414,0.427,-0.183,-0.061
1635346035376,2021-10-27T10.47.15.376,3.433,0.427,-0.366,-0.183
1635346035396,2021-10-27T10.47.15.396,3.453,0.427,-0.305,-0.244
1635346035415,2021-10-27T10.47.15.415,3.472,0.488,-0.305,-0.244
1635346035436,2021-10-27T10.47.15.436,3.493,0.549,-0.427,-0.244
1635346035456,2021-10-27T10.47.15.456,3.513,0.549,-0.427,-0.244
1635346035475,2021-10-27T10.47.15.475,3.532,0.549,-0.366,-0.305
1635346035496,2021-10-27T10.47.15.496,3.553,0.366,-0.244,-0.122
1635346035515,2021-10-27T10.47.15.515,3.572,0.305,-0.122,0.000
1635346035535,2021-10-27T10.47.15.535,3.592,0.305,-0.061,0.061
1635346035554,2021-10-27T10.47.15.554,3.611,0.305,-0.061,-0.061
1635346035575,2021-10-27T10.47.15.575,3.632,0.366,-0.061,-0.122
1635346035594,2021-10-27T10.47.15.594,3.651,0.488,-0.061,-0.183
1635346035614,2021-10-27T10.47.15.614,3.671,0.549,-0.183,-0.244
1635346035633,2021-10-27T10.47.15.633,3.690,0.671,-0.183,-0.366
1635346035654,2021-10-27T10.47.15.654,3.711,0.671,-0.183,-0.366
1635346035674,2021-10-27T10.47.15.674,3.731,0.732,-0.061,-0.366
1635346035693,2021-10-27T10.47.15.693,3.750,0.732,-0.061,-0.427
1635346035714,2021-10-27T10.47.15.714,3.771,0.488,-0.061,-0.366
1635346035733,2021-10-27T10.47.15.733,3.790,0.427,-0.061,-0.244
1635346035753,2021-10-27T10.47.15.753,3.810,0.427,-0.061,-0.183
1635346035773,2021-10-27T10.47.15.773,3.830,0.366,-0.061,-0.122
1635346035793,2021-10-27T10.47.15.793,3.850,0.427,-0.061,-0.183
1635346035812,2021-10-27T10.47.15.812,3.869,0.488,-0.061,-0.183
1635346035833,2021-10-27T10.47.15.833,3.890,0.488,-0.122,-0.244
1635346035852,2021-10-27T10.47.15.852,3.909,0.549,-0.061,-0.305
1635346035872,2021-10-27T10.47.15.872,3.929,0.610,-0.061,-0.244
1635346035893,2021-10-27T10.47.15.893,3.950,0.488,-0.061,-0.244
1635346035912,2021-10-27T10.47.15.912,3.969,0.427,-0.061,-0.183
1635346035932,2021-10-27T10.47.15.932,3.989,0.549,-0.061,-0.244
1635346035951,2021-10-27T10.47.15.951,4.008,0.610,-0.061,-0.305
1635346035972,2021-10-27T10.47.15.972,4.029,0.610,-0.122,-0.244
1635346035991,2021-10-27T10.47.15.991,4.048,0.488,-0.122,-0.122
1635346036011,2021-10-27T10.47.16.011,4.068,0.549,-0.183,-0.122
1635346036030,2021-10-27T10.47.16.030,4.087,0.610,-0.183,-0.183
1635346036051,2021-10-27T10.47.16.051,4.108,0.610,-0.244,-0.122
1635346036070,2021-10-27T10.47.16.070,4.127,0.549,-0.244,0.000
1635346036090,2021-10-27T10.47.16.090,4.147,0.305,-0.183,0.000
1635346036111,2021-10-27T10.47.16.111,4.168,0.183,-0.061,0.000
1635346036130,2021-10-27T10.47.16.130,4.187,0.244,-0.122,-0.061
1635346036150,2021-10-27T10.47.16.150,4.207,0.427,-0.122,-0.244
1635346036170,2021-10-27T10.47.16.170,4.227,0.732,-0.305,-0.488
1635346036190,2021-10-27T10.47.16.190,4.247,0.854,-0.305,-0.488
1635346036209,2021-10-27T10.47.16.209,4.266,0.610,-0.244,-0.427
1635346036230,2021-10-27T10.47.16.230,4.287,0.427,-0.122,-0.244
1635346036249,2021-10-27T10.47.16.249,4.306,0.427,0.000,-0.183
1635346036269,2021-10-27T10.47.16.269,4.326,0.366,0.122,0.000
1635346036288,2021-10-27T10.47.16.288,4.345,0.366,0.122,-0.061
1635346036309,2021-10-27T10.47.16.309,4.366,0.610,-0.244,-0.244
1635346036329,2021-10-27T10.47.16.329,4.386,0.854,-0.549,-0.488
1635346036348,2021-10-27T10.47.16.348,4.405,0.549,-0.122,-0.244
1635346036369,2021-10-27T10.47.16.369,4.426,-0.183,0.305,0.305
1635346036388,2021-10-27T10.47.16.388,4.445,0.000,0.183,0.183
1635346036408,2021-10-27T10.47.16.408,4.465,0.427,0.000,-0.183
1635346036427,2021-10-27T10.47.16.427,4.484,0.488,0.000,-0.244
1635346036448,2021-10-27T10.47.16.448,4.505,0.427,0.061,-0.244
1635346036467,2021-10-27T10.47.16.467,4.524,0.671,-0.244,-0.366
1635346036487,2021-10-27T10.47.16.487,4.544,1.098,-0.549,-0.610
1635346036506,2021-10-27T10.47.16.506,4.563,0.976,-0.427,-0.427
1635346036527,2021-10-27T10.47.16.527,4.584,0.427,-0.244,-0.183
1635346036547,2021-10-27T10.47.16.547,4.604,0.610,-0.305,-0.244
1635346036566,2021-10-27T10.47.16.566,4.623,0.549,-0.549,-0.305
1635346036587,2021-10-27T10.47.16.587,4.644,0.183,-0.488,0.000
1635346036606,2021-10-27T10.47.16.606,4.663,-0.122,-0.122,0.183
1635346036627,2021-10-27T10.47.16.627,4.684,0.061,0.061,0.061
1635346036646,2021-10-27T10.47.16.646,4.703,0.366,0.000,-0.122
1635346036666,2021-10-27T10.47.16.666,4.723,0.549,-0.122,-0.244
1635346036685,2021-10-27T10.47.16.685,4.742,0.610,-0.122,-0.244
1635346036706,2021-10-27T10.47.16.706,4.763,0.549,-0.122,-0.305
1635346036725,2021-10-27T10.47.16.725,4.782,0.488,-0.305,-0.305
1635346036745,2021-10-27T10.47.16.745,4.802,0.488,-0.305,-0.183
1635346036766,2021-10-27T10.47.16.766,4.823,0.549,-0.305,-0.122
1635346036785,2021-10-27T10.47.16.785,4.842,0.854,-0.427,-0.305
1635346036805,2021-10-27T10.47.16.805,4.862,0.793,-0.427,-0.305
1635346036824,2021-10-27T10.47.16.824,4.881,0.610,-0.244,-0.244
1635346036845,2021-10-27T10.47.16.845,4.902,0.488,-0.122,-0.183
1635346036864,2021-10-27T10.47.16.864,4.921,0.366,0.000,-0.122
1635346036884,2021-10-27T10.47.16.884,4.941,0.061,0.183,0.061
1635346036903,2021-10-27T10.47.16.903,4.960,-0.061,0.305,0.061
1635346036924,2021-10-27T10.47.16.924,4.981,0.244,0.061,-0.122
1635346036943,2021-10-27T10.47.16.943,5.000,0.610,-0.122,-0.305
1635346036963,2021-10-27T10.47.16.963,5.020,0.732,-0.244,-0.427
1635346036984,2021-10-27T10.47.16.984,5.041,0.671,-0.244,-0.366
1635346037003,2021-10-27T10.47.17.003,5.060,0.671,-0.244,-0.366
1635346037024,2021-10-27T10.47.17.024,5.081,0.671,-0.244,-0.305
1635346037043,2021-10-27T10.47.17.043,5.100,0.671,-0.244,-0.366
1635346037063,2021-10-27T10.47.17.063,5.120,0.671,-0.061,-0.244
1635346037082,2021-10-27T10.47.17.082,5.139,0.427,0.000,-0.061
1635346037103,2021-10-27T10.47.17.103,5.160,0.488,-0.122,-0.122
1635346037122,2021-10-27T10.47.17.122,5.179,0.488,-0.183,-0.244
1635346037142,2021-10-27T10.47.17.142,5.199,0.427,-0.183,-0.183
1635346037161,2021-10-27T10.47.17.161,5.218,0.366,-0.122,-0.122
1635346037182,2021-10-27T10.47.17.182,5.239,0.366,-0.122,-0.183
1635346037202,2021-10-27T10.47.17.202,5.259,0.427,-0.122,-0.244
1635346037221,2021-10-27T10.47.17.221,5.278,0.427,-0.122,-0.244
1635346037242,2021-10-27T10.47.17.242,5.299,0.549,-0.122,-0.244
1635346037261,2021-10-27T10.47.17.261,5.318,0.488,-0.061,-0.244
1635346037281,2021-10-27T10.47.17.281,5.338,0.488,-0.061,-0.244
1635346037300,2021-10-27T10.47.17.300,5.357,0.549,-0.122,-0.244
1635346037321,2021-10-27T10.47.17.321,5.378,0.549,-0.122,-0.305
1635346037340,2021-10-27T10.47.17.340,5.397,0.549,-0.183,-0.244
1635346037360,2021-10-27T10.47.17.360,5.417,0.549,-0.122,-0.244
1635346037379,2021-10-27T10.47.17.379,5.436,0.549,-0.122,-0.244
1635346037400,2021-10-27T10.47.17.400,5.457,0.549,-0.183,-0.244
1635346037420,2021-10-27T10.47.17.420,5.477,0.488,-0.122,-0.244
1635346037440,2021-10-27T10.47.17.440,5.497,0.427,-0.122,-0.244
1635346037460,2021-10-27T10.47.17.460,5.517,0.427,-0.122,-0.183
1635346037479,2021-10-27T10.47.17.479,5.536,0.488,-0.183,-0.122
1635346037500,2021-10-27T10.47.17.500,5.557,0.488,-0.183,-0.061
1635346037519,2021-10-27T10.47.17.519,5.576,0.488,-0.122,-0.061
1635346037539,2021-10-27T10.47.17.539,5.596,0.610,-0.183,-0.183
1635346037558,2021-10-27T10.47.17.558,5.615,0.610,-0.244,-0.244
1635346037579,2021-10-27T10.47.17.579,5.636,0.610,-0.244,-0.305
1635346037598,2021-10-27T10.47.17.598,5.655,0.366,-0.244,-0.305
1635346037618,2021-10-27T10.47.17.618,5.675,0.366,-0.244,-0.183
1635346037639,2021-10-27T10.47.17.639,5.696,0.366,-0.244,-0.183
1635346037658,2021-10-27T10.47.17.658,5.715,0.366,-0.183,-0.244
1635346037678,2021-10-27T10.47.17.678,5.735,0.366,-0.122,-0.183
1635346037697,2021-10-27T10.47.17.697,5.754,0.305,0.000,-0.122
1635346037718,2021-10-27T10.47.17.718,5.775,0.366,-0.061,-0.122
1635346037737,2021-10-27T10.47.17.737,5.794,0.488,-0.061,-0.183
1635346037757,2021-10-27T10.47.17.757,5.814,0.610,-0.122,-0.183
1635346037776,2021-10-27T10.47.17.776,5.833,0.610,-0.183,-0.244
1635346037797,2021-10-27T10.47.17.797,5.854,0.549,-0.183,-0.244
1635346037816,2021-10-27T10.47.17.816,5.873,0.488,-0.183,-0.244
1635346037837,2021-10-27T10.47.17.837,5.894,0.610,-0.183,-0.244
1635346037857,2021-10-27T10.47.17.857,5.914,0.549,-0.183,-0.244
1635346037876,2021-10-27T10.47.17.876,5.933,0.488,-0.183,-0.244
1635346037897,2021-10-27T10.47.17.897,5.954,0.488,-0.122,-0.244
1635346037916,2021-10-27T10.47.17.916,5.973,0.488,-0.061,-0.183
1635346037936,2021-10-27T10.47.17.936,5.993,0.488,-0.061,-0.183
1635346037955,2021-10-27T10.47.17.955,6.012,0.427,-0.061,-0.183
1635346037976,2021-10-27T10.47.17.976,6.033,0.366,0.000,-0.122
1635346037995,2021-10-27T10.47.17.995,6.052,0.427,0.061,-0.122
1635346038015,2021-10-27T10.47.18.015,6.072,0.366,0.000,-0.183
1635346038034,2021-10-27T10.47.18.034,6.091,0.488,-0.122,-0.244
1635346038055,2021-10-27T10.47.18.055,6.112,0.671,-0.122,-0.305
1635346038075,2021-10-27T10.47.18.075,6.132,0.671,-0.122,-0.305
1635346038094,2021-10-27T10.47.18.094,6.151,0.671,-0.061,-0.366
1635346038115,2021-10-27T10.47.18.115,6.172,0.610,-0.122,-0.305
1635346038134,2021-10-27T10.47.18.134,6.191,0.488,-0.122,-0.183
1635346038154,2021-10-27T10.47.18.154,6.211,0.488,0.000,-0.122
1635346038173,2021-10-27T10.47.18.173,6.230,0.427,-0.061,-0.122
1635346038194,2021-10-27T10.47.18.194,6.251,0.366,-0.122,-0.122
1635346038213,2021-10-27T10.47.18.213,6.270,0.549,-0.183,-0.122
1635346038233,2021-10-27T10.47.18.233,6.290,0.671,-0.122,-0.061
1635346038253,2021-10-27T10.47.18.253,6.310,0.732,-0.122,-0.183
1635346038273,2021-10-27T10.47.18.273,6.330,0.732,-0.244,-0.366
1635346038294,2021-10-27T10.47.18.294,6.351,0.732,-0.305,-0.366
1635346038313,2021-10-27T10.47.18.313,6.370,0.549,-0.305,-0.305
1635346038333,2021-10-27T10.47.18.333,6.390,0.366,-0.244,-0.183
1635346038352,2021-10-27T10.47.18.352,6.409,0.183,-0.122,-0.061
1635346038373,2021-10-27T10.47.18.373,6.430,0.061,-0.061,0.061
1635346038392,2021-10-27T10.47.18.392,6.449,0.183,-0.061,0.000
1635346038412,2021-10-27T10.47.18.412,6.469,0.366,-0.183,-0.122
1635346038431,2021-10-27T10.47.18.431,6.488,0.549,-0.244,-0.305
1635346038452,2021-10-27T10.47.18.452,6.509,0.732,-0.183,-0.305
1635346038471,2021-10-27T10.47.18.471,6.528,0.732,-0.244,-0.366
1635346038491,2021-10-27T10.47.18.491,6.548,0.610,-0.305,-0.366
1635346038512,2021-10-27T10.47.18.512,6.569,0.610,-0.244,-0.305
1635346038531,2021-10-27T10.47.18.531,6.588,0.610,-0.244,-0.244
1635346038551,2021-10-27T10.47.18.551,6.608,0.427,-0.183,-0.122
1635346038570,2021-10-27T10.47.18.570,6.627,0.183,0.000,0.000
1635346038591,2021-10-27T10.47.18.591,6.648,0.122,0.061,0.061
1635346038610,2021-10-27T10.47.18.610,6.667,0.305,0.000,-0.122
1635346038630,2021-10-27T10.47.18.630,6.687,0.488,0.000,-0.244
1635346038649,2021-10-27T10.47.18.649,6.706,0.610,-0.061,-0.366
1635346038670,2021-10-27T10.47.18.670,6.727,0.732,-0.183,-0.427
1635346038689,2021-10-27T10.47.18.689,6.746,0.732,-0.122,-0.366
1635346038710,2021-10-27T10.47.18.710,6.767,0.549,-0.122,-0.305
1635346038730,2021-10-27T10.47.18.730,6.787,0.366,-0.061,-0.122
1635346038749,2021-10-27T10.47.18.749,6.806,0.427,-0.061,-0.183
1635346038770,2021-10-27T10.47.18.770,6.827,0.488,-0.122,-0.244
1635346038789,2021-10-27T10.47.18.789,6.846,0.427,-0.183,-0.244
1635346038809,2021-10-27T10.47.18.809,6.866,0.427,-0.183,-0.183
1635346038828,2021-10-27T10.47.18.828,6.885,0.488,-0.244,-0.183
1635346038849,2021-10-27T10.47.18.849,6.906,0.549,-0.366,-0.244
1635346038868,2021-10-27T10.47.18.868,6.925,0.549,-0.427,-0.244
1635346038888,2021-10-27T10.47.18.888,6.945,0.549,-0.366,-0.183
1635346038907,2021-10-27T10.47.18.907,6.964,0.427,-0.305,-0.122
1635346038928,2021-10-27T10.47.18.928,6.985,0.305,-0.366,-0.061
1635346038948,2021-10-27T10.47.18.948,7.005,0.305,-0.305,0.061
1635346038967,2021-10-27T10.47.18.967,7.024,0.366,-0.122,0.122
1635346038988,2021-10-27T10.47.18.988,7.045,0.366,0.000,0.000
1635346039007,2021-10-27T10.47.19.007,7.064,0.427,-0.061,-0.244
1635346039027,2021-10-27T10.47.19.027,7.084,0.671,-0.122,-0.366
