epoc (ms),timestamp (-0400),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1626372267245,2021-07-15T14.04.27.245,1.950,2.439,-6.220,-1.098
1626372267266,2021-07-15T14.04.27.266,1.971,2.439,-6.220,-1.220
1626372267286,2021-07-15T14.04.27.286,1.991,2.439,-6.585,-1.402
1626372267305,2021-07-15T14.04.27.305,2.010,2.500,-6.768,-1.402
1626372267326,2021-07-15T14.04.27.326,2.031,2.256,-7.012,-1.280
1626372267348,2021-07-15T14.04.27.348,2.053,2.317,-7.256,-1.341
1626372267367,2021-07-15T14.04.27.367,2.072,2.134,-7.134,-1.463
1626372267387,2021-07-15T14.04.27.387,2.092,1.890,-7.256,-1.585
1626372267408,2021-07-15T14.04.27.408,2.113,1.951,-7.256,-1.402
1626372267428,2021-07-15T14.04.27.428,2.133,1.646,-7.378,-1.463
1626372267447,2021-07-15T14.04.27.447,2.152,1.402,-7.622,-1.341
1626372267468,2021-07-15T14.04.27.468,2.173,1.463,-7.622,-1.402
1626372267488,2021-07-15T14.04.27.488,2.193,1.585,-7.866,-1.280
1626372267509,2021-07-15T14.04.27.509,2.214,2.073,-8.537,-1.159
1626372267529,2021-07-15T14.04.27.529,2.234,2.378,-9.024,-0.915
1626372267550,2021-07-15T14.04.27.550,2.255,2.134,-9.756,-0.976
1626372267570,2021-07-15T14.04.27.570,2.275,2.317,-10.244,-0.976
1626372267591,2021-07-15T14.04.27.591,2.296,2.439,-10.915,-0.976
1626372267610,2021-07-15T14.04.27.610,2.315,2.561,-11.829,-0.854
1626372267630,2021-07-15T14.04.27.630,2.335,3.232,-12.317,-0.793
1626372267651,2021-07-15T14.04.27.651,2.356,3.049,-12.439,-1.037
1626372267671,2021-07-15T14.04.27.671,2.376,3.171,-12.805,-0.854
1626372267692,2021-07-15T14.04.27.692,2.397,3.293,-13.659,-0.915
1626372267712,2021-07-15T14.04.27.712,2.417,3.415,-14.512,-0.976
1626372267733,2021-07-15T14.04.27.733,2.438,3.537,-15.244,-0.915
1626372267752,2021-07-15T14.04.27.752,2.457,2.805,-16.463,-0.854
1626372267772,2021-07-15T14.04.27.772,2.477,1.159,-19.207,-0.244
1626372267793,2021-07-15T14.04.27.793,2.498,-4.085,-25.366,1.463
1626372267813,2021-07-15T14.04.27.813,2.518,-10.366,-37.073,2.195
1626372267834,2021-07-15T14.04.27.834,2.539,-12.195,-54.207,2.317
1626372267854,2021-07-15T14.04.27.854,2.559,-9.939,-79.817,5.610
1626372267875,2021-07-15T14.04.27.875,2.580,-24.817,-47.500,17.256
1626372267894,2021-07-15T14.04.27.894,2.599,-12.744,-18.476,4.207
1626372267914,2021-07-15T14.04.27.914,2.619,-8.232,-16.402,-2.500
1626372267935,2021-07-15T14.04.27.935,2.640,-5.366,-12.256,-4.390
1626372267955,2021-07-15T14.04.27.955,2.660,-2.256,-13.171,-4.756
1626372267976,2021-07-15T14.04.27.976,2.681,-0.427,-14.878,-5.000
1626372267997,2021-07-15T14.04.27.997,2.702,0.061,-14.451,-4.756
1626372268017,2021-07-15T14.04.28.017,2.722,0.732,-14.207,-5.549
1626372268036,2021-07-15T14.04.28.036,2.741,1.890,-13.780,-6.707
1626372268057,2021-07-15T14.04.28.057,2.762,3.049,-14.695,-7.500
1626372268077,2021-07-15T14.04.28.077,2.782,2.378,-15.183,-8.110
1626372268098,2021-07-15T14.04.28.098,2.803,5.305,-13.476,-10.000
1626372268118,2021-07-15T14.04.28.118,2.823,12.988,-13.293,-13.232
1626372268139,2021-07-15T14.04.28.139,2.844,13.049,-16.524,-15.000
1626372268159,2021-07-15T14.04.28.159,2.864,14.329,-19.024,-16.402
1626372268178,2021-07-15T14.04.28.178,2.883,15.793,-20.305,-17.378
1626372268199,2021-07-15T14.04.28.199,2.904,14.817,-22.500,-17.134
1626372268219,2021-07-15T14.04.28.219,2.924,11.585,-25.793,-15.427
1626372268240,2021-07-15T14.04.28.240,2.945,10.671,-26.707,-14.512
1626372268260,2021-07-15T14.04.28.260,2.965,9.817,-26.098,-13.537
1626372268281,2021-07-15T14.04.28.281,2.986,8.293,-23.963,-12.012
1626372268301,2021-07-15T14.04.28.301,3.006,7.012,-20.793,-10.122
1626372268320,2021-07-15T14.04.28.320,3.025,5.793,-17.439,-8.232
1626372268341,2021-07-15T14.04.28.341,3.046,4.451,-13.110,-6.037
1626372268361,2021-07-15T14.04.28.361,3.066,2.988,-8.476,-3.598
1626372268382,2021-07-15T14.04.28.382,3.087,1.646,-3.841,-1.646
1626372268402,2021-07-15T14.04.28.402,3.107,0.244,0.793,0.305
1626372268423,2021-07-15T14.04.28.423,3.128,-1.037,4.817,2.256
1626372268443,2021-07-15T14.04.28.443,3.148,-2.012,7.256,3.720
1626372268464,2021-07-15T14.04.28.464,3.169,-2.378,7.256,4.634
1626372268483,2021-07-15T14.04.28.483,3.188,-2.012,6.098,4.207
1626372268503,2021-07-15T14.04.28.503,3.208,-0.915,4.146,2.317
1626372268524,2021-07-15T14.04.28.524,3.229,0.488,1.220,0.061
1626372268544,2021-07-15T14.04.28.544,3.249,1.646,-2.134,-1.524
1626372268565,2021-07-15T14.04.28.565,3.270,2.256,-4.695,-2.317
1626372268585,2021-07-15T14.04.28.585,3.290,2.683,-6.159,-2.805
1626372268606,2021-07-15T14.04.28.606,3.311,2.683,-6.646,-2.988
1626372268625,2021-07-15T14.04.28.625,3.330,2.561,-6.890,-2.927
1626372268645,2021-07-15T14.04.28.645,3.350,2.439,-6.037,-2.805
1626372268666,2021-07-15T14.04.28.666,3.371,2.378,-4.085,-2.500
1626372268686,2021-07-15T14.04.28.686,3.391,1.951,-1.646,-1.768
1626372268707,2021-07-15T14.04.28.707,3.412,0.488,1.159,-0.061
1626372268727,2021-07-15T14.04.28.727,3.432,-2.012,5.305,2.927
1626372268748,2021-07-15T14.04.28.748,3.453,-4.634,10.671,6.098
1626372268767,2021-07-15T14.04.28.767,3.472,-8.537,14.268,7.744
1626372268788,2021-07-15T14.04.28.788,3.493,-17.134,16.402,8.293
1626372268808,2021-07-15T14.04.28.808,3.513,-20.915,18.171,9.024
1626372268829,2021-07-15T14.04.28.829,3.534,-18.963,20.183,10.061
1626372268849,2021-07-15T14.04.28.849,3.554,-16.280,22.622,11.159
1626372268870,2021-07-15T14.04.28.870,3.575,-13.232,24.512,11.463
1626372268890,2021-07-15T14.04.28.890,3.595,-12.317,25.488,12.134
1626372268909,2021-07-15T14.04.28.909,3.614,-13.720,26.037,13.598
1626372268930,2021-07-15T14.04.28.930,3.635,-16.890,25.732,16.829
1626372268950,2021-07-15T14.04.28.950,3.655,-18.293,23.537,19.329
1626372268971,2021-07-15T14.04.28.971,3.676,-17.378,22.195,20.671
1626372268991,2021-07-15T14.04.28.991,3.696,-16.707,23.720,21.585
1626372269012,2021-07-15T14.04.29.012,3.717,-18.537,21.951,23.720
1626372269032,2021-07-15T14.04.29.032,3.737,-9.390,14.817,20.061
1626372269051,2021-07-15T14.04.29.051,3.756,-5.000,15.915,17.317
1626372269072,2021-07-15T14.04.29.072,3.777,-1.341,16.341,12.683
1626372269092,2021-07-15T14.04.29.092,3.797,4.085,15.122,8.232
1626372269113,2021-07-15T14.04.29.113,3.818,5.061,13.537,6.159
1626372269133,2021-07-15T14.04.29.133,3.838,2.866,11.402,5.610
1626372269154,2021-07-15T14.04.29.154,3.859,5.732,9.634,5.305
1626372269174,2021-07-15T14.04.29.174,3.879,17.378,9.695,6.098
1626372269193,2021-07-15T14.04.29.193,3.898,17.012,12.073,4.390
1626372269214,2021-07-15T14.04.29.214,3.919,15.976,15.183,3.171
1626372269234,2021-07-15T14.04.29.234,3.939,14.695,19.817,2.744
1626372269255,2021-07-15T14.04.29.255,3.960,10.427,22.256,0.610
1626372269275,2021-07-15T14.04.29.275,3.980,11.890,29.207,0.000
1626372269296,2021-07-15T14.04.29.296,4.001,10.854,35.549,2.866
1626372269316,2021-07-15T14.04.29.316,4.021,5.244,31.524,3.841
1626372269337,2021-07-15T14.04.29.337,4.042,1.341,29.390,3.171
1626372269356,2021-07-15T14.04.29.356,4.061,1.341,30.488,2.073
1626372269376,2021-07-15T14.04.29.376,4.081,2.622,32.256,0.671
1626372269397,2021-07-15T14.04.29.397,4.102,2.866,28.841,-0.366
1626372269417,2021-07-15T14.04.29.417,4.122,4.024,24.390,-1.768
1626372269438,2021-07-15T14.04.29.438,4.143,4.939,21.037,-2.866
1626372269458,2021-07-15T14.04.29.458,4.163,5.183,18.476,-3.171
1626372269479,2021-07-15T14.04.29.479,4.184,5.183,16.707,-3.659
1626372269498,2021-07-15T14.04.29.498,4.203,5.732,14.817,-3.232
1626372269518,2021-07-15T14.04.29.518,4.223,6.280,13.598,-2.317
1626372269539,2021-07-15T14.04.29.539,4.244,4.817,13.110,-2.134
1626372269560,2021-07-15T14.04.29.560,4.265,2.683,12.012,-1.463
1626372269580,2021-07-15T14.04.29.580,4.285,1.463,11.098,-0.671
1626372269601,2021-07-15T14.04.29.601,4.306,0.976,10.549,0.061
1626372269621,2021-07-15T14.04.29.621,4.326,0.732,10.061,0.610
1626372269640,2021-07-15T14.04.29.640,4.345,0.915,9.878,0.549
1626372269661,2021-07-15T14.04.29.661,4.366,0.976,10.183,1.098
1626372269681,2021-07-15T14.04.29.681,4.386,0.244,10.061,1.341
1626372269702,2021-07-15T14.04.29.702,4.407,1.159,10.244,1.341
1626372269722,2021-07-15T14.04.29.722,4.427,0.183,10.549,1.524
1626372269743,2021-07-15T14.04.29.743,4.448,-1.585,10.366,2.256
1626372269763,2021-07-15T14.04.29.763,4.468,-1.707,9.268,2.561
1626372269782,2021-07-15T14.04.29.782,4.487,-2.256,8.841,2.317
1626372269803,2021-07-15T14.04.29.803,4.508,-2.683,8.293,2.378
1626372269823,2021-07-15T14.04.29.823,4.528,-2.378,8.110,2.256
1626372269844,2021-07-15T14.04.29.844,4.549,-2.622,7.744,2.195
1626372269864,2021-07-15T14.04.29.864,4.569,-2.805,7.317,2.866
1626372269885,2021-07-15T14.04.29.885,4.590,-2.317,7.256,2.805
1626372269905,2021-07-15T14.04.29.905,4.610,-1.829,7.561,2.439
1626372269924,2021-07-15T14.04.29.924,4.629,-1.890,7.988,2.683
1626372269945,2021-07-15T14.04.29.945,4.650,-2.134,7.927,2.805
1626372269965,2021-07-15T14.04.29.965,4.670,-2.439,7.073,2.500
1626372269986,2021-07-15T14.04.29.986,4.691,-3.171,6.098,1.829
1626372270006,2021-07-15T14.04.30.006,4.711,-3.415,4.817,1.341
1626372270027,2021-07-15T14.04.30.027,4.732,-2.500,3.902,1.037
1626372270047,2021-07-15T14.04.30.047,4.752,-1.829,2.622,1.159
1626372270068,2021-07-15T14.04.30.068,4.773,-2.012,1.402,0.732
1626372270087,2021-07-15T14.04.30.087,4.792,-2.195,0.427,0.549
1626372270107,2021-07-15T14.04.30.107,4.812,-1.707,-0.305,0.183
1626372270128,2021-07-15T14.04.30.128,4.833,-0.976,-0.854,-0.183
1626372270148,2021-07-15T14.04.30.148,4.853,-0.488,-1.707,0.061
1626372270169,2021-07-15T14.04.30.169,4.874,-0.549,-2.317,0.122
1626372270189,2021-07-15T14.04.30.189,4.894,-0.549,-2.317,-0.122
1626372270210,2021-07-15T14.04.30.210,4.915,0.183,-2.317,0.122
1626372270229,2021-07-15T14.04.30.229,4.934,1.098,-2.561,0.122
1626372270249,2021-07-15T14.04.30.249,4.954,1.037,-3.354,0.061
1626372270270,2021-07-15T14.04.30.270,4.975,1.159,-4.085,0.061
1626372270290,2021-07-15T14.04.30.290,4.995,1.341,-4.146,-0.183
1626372270311,2021-07-15T14.04.30.311,5.016,1.402,-3.780,-0.244
1626372270331,2021-07-15T14.04.30.331,5.036,1.524,-3.841,0.000
1626372270352,2021-07-15T14.04.30.352,5.057,1.951,-4.085,-0.427
1626372270371,2021-07-15T14.04.30.371,5.076,1.646,-3.963,-0.610
1626372270392,2021-07-15T14.04.30.392,5.097,1.280,-3.902,-0.488
1626372270412,2021-07-15T14.04.30.412,5.117,1.585,-3.963,-0.366
1626372270433,2021-07-15T14.04.30.433,5.138,1.098,-4.451,-0.427
1626372270453,2021-07-15T14.04.30.453,5.158,1.037,-4.756,-0.305
1626372270474,2021-07-15T14.04.30.474,5.179,1.098,-4.878,-0.549
1626372270494,2021-07-15T14.04.30.494,5.199,1.220,-4.939,-0.549
1626372270513,2021-07-15T14.04.30.513,5.218,1.829,-4.878,-0.549
1626372270534,2021-07-15T14.04.30.534,5.239,1.829,-5.061,-0.671
1626372270554,2021-07-15T14.04.30.554,5.259,1.646,-5.305,-0.732
1626372270575,2021-07-15T14.04.30.575,5.280,1.768,-5.488,-0.610
1626372270595,2021-07-15T14.04.30.595,5.300,1.768,-5.915,-0.671
1626372270616,2021-07-15T14.04.30.616,5.321,1.829,-6.098,-0.854
1626372270636,2021-07-15T14.04.30.636,5.341,1.829,-6.098,-0.915
1626372270655,2021-07-15T14.04.30.655,5.360,1.524,-6.463,-0.671
1626372270676,2021-07-15T14.04.30.676,5.381,2.317,-7.256,-0.427
1626372270696,2021-07-15T14.04.30.696,5.401,3.110,-8.049,-0.122
1626372270717,2021-07-15T14.04.30.717,5.422,2.561,-8.232,-0.061
1626372270737,2021-07-15T14.04.30.737,5.442,2.073,-8.415,-0.366
1626372270758,2021-07-15T14.04.30.758,5.463,1.951,-8.598,-0.610
1626372270778,2021-07-15T14.04.30.778,5.483,2.195,-8.780,-0.732
1626372270797,2021-07-15T14.04.30.797,5.502,2.378,-9.085,-1.098
1626372270818,2021-07-15T14.04.30.818,5.523,2.378,-9.451,-1.037
1626372270838,2021-07-15T14.04.30.838,5.543,2.439,-10.061,-0.793
1626372270859,2021-07-15T14.04.30.859,5.564,2.378,-10.793,-0.549
1626372270879,2021-07-15T14.04.30.879,5.584,2.988,-11.280,-0.183
1626372270900,2021-07-15T14.04.30.900,5.605,3.720,-11.463,0.000
1626372270920,2021-07-15T14.04.30.920,5.625,3.720,-12.134,0.305
1626372270941,2021-07-15T14.04.30.941,5.646,3.537,-13.598,0.305
1626372270960,2021-07-15T14.04.30.960,5.665,2.500,-15.305,-0.366
1626372270980,2021-07-15T14.04.30.980,5.685,0.915,-17.439,-0.305
1626372271001,2021-07-15T14.04.31.001,5.706,0.427,-19.756,0.366
1626372271021,2021-07-15T14.04.31.021,5.726,-2.683,-22.866,1.159
1626372271042,2021-07-15T14.04.31.042,5.747,-9.268,-31.280,3.232
1626372271062,2021-07-15T14.04.31.062,5.767,-10.549,-48.659,2.012
1626372271083,2021-07-15T14.04.31.083,5.788,-6.341,-70.366,-3.232
1626372271102,2021-07-15T14.04.31.102,5.807,-2.866,-92.378,3.110
1626372271122,2021-07-15T14.04.31.122,5.827,-23.841,-44.695,18.476
1626372271143,2021-07-15T14.04.31.143,5.848,-13.902,-17.439,2.622
1626372271164,2021-07-15T14.04.31.164,5.869,-7.866,-15.305,-4.146
1626372271184,2021-07-15T14.04.31.184,5.889,-3.720,-12.866,-5.610
1626372271205,2021-07-15T14.04.31.205,5.910,-1.463,-11.707,-4.695
1626372271225,2021-07-15T14.04.31.225,5.930,-0.061,-12.073,-4.573
1626372271244,2021-07-15T14.04.31.244,5.949,0.366,-11.585,-4.085
1626372271265,2021-07-15T14.04.31.265,5.970,0.671,-9.573,-4.268
1626372271285,2021-07-15T14.04.31.285,5.990,1.829,-8.598,-6.037
1626372271306,2021-07-15T14.04.31.306,6.011,2.805,-9.512,-7.134
1626372271326,2021-07-15T14.04.31.326,6.031,3.110,-10.488,-7.561
1626372271347,2021-07-15T14.04.31.347,6.052,2.805,-13.232,-8.537
1626372271367,2021-07-15T14.04.31.367,6.072,10.549,-15.305,-12.073
1626372271386,2021-07-15T14.04.31.386,6.091,14.573,-20.427,-15.244
1626372271407,2021-07-15T14.04.31.407,6.112,15.671,-25.854,-17.134
1626372271427,2021-07-15T14.04.31.427,6.132,17.500,-29.146,-19.085
1626372271448,2021-07-15T14.04.31.448,6.153,15.915,-33.110,-20.122
1626372271468,2021-07-15T14.04.31.468,6.173,15.305,-36.585,-20.732
1626372271489,2021-07-15T14.04.31.489,6.194,14.573,-36.951,-20.793
1626372271509,2021-07-15T14.04.31.509,6.214,13.415,-37.134,-19.756
1626372271528,2021-07-15T14.04.31.528,6.233,12.622,-35.183,-18.902
1626372271549,2021-07-15T14.04.31.549,6.254,11.829,-29.512,-17.988
1626372271569,2021-07-15T14.04.31.569,6.274,9.390,-21.829,-14.085
1626372271590,2021-07-15T14.04.31.590,6.295,5.793,-12.378,-8.659
1626372271610,2021-07-15T14.04.31.610,6.315,2.561,-3.354,-3.354
1626372271631,2021-07-15T14.04.31.631,6.336,-1.341,5.305,2.378
1626372271651,2021-07-15T14.04.31.651,6.356,-5.183,14.329,7.866
1626372271670,2021-07-15T14.04.31.670,6.375,-6.402,20.305,9.939
1626372271691,2021-07-15T14.04.31.691,6.396,-5.915,19.451,9.695
1626372271711,2021-07-15T14.04.31.711,6.416,-5.122,15.488,8.476
1626372271732,2021-07-15T14.04.31.732,6.437,-2.988,9.939,5.061
1626372271752,2021-07-15T14.04.31.752,6.457,-0.427,3.232,1.037
1626372271773,2021-07-15T14.04.31.773,6.478,1.402,-2.012,-1.890
1626372271793,2021-07-15T14.04.31.793,6.498,2.073,-4.390,-2.988
1626372271814,2021-07-15T14.04.31.814,6.519,1.707,-3.841,-2.622
1626372271833,2021-07-15T14.04.31.833,6.538,0.122,-0.854,-0.427
1626372271853,2021-07-15T14.04.31.853,6.558,-2.927,4.207,3.476
1626372271874,2021-07-15T14.04.31.874,6.579,-6.037,10.793,7.439
1626372271894,2021-07-15T14.04.31.894,6.599,-8.476,17.622,10.610
1626372271915,2021-07-15T14.04.31.915,6.620,-10.610,24.085,13.476
1626372271935,2021-07-15T14.04.31.935,6.640,-11.768,29.817,15.244
1626372271956,2021-07-15T14.04.31.956,6.661,-11.951,34.146,16.585
1626372271975,2021-07-15T14.04.31.975,6.680,-13.780,36.463,19.207
1626372271996,2021-07-15T14.04.31.996,6.701,-18.902,37.683,24.207
1626372272016,2021-07-15T14.04.32.016,6.721,-26.646,38.171,31.341
1626372272037,2021-07-15T14.04.32.037,6.742,-32.073,40.366,37.744
1626372272057,2021-07-15T14.04.32.057,6.762,-31.402,25.854,35.000
1626372272078,2021-07-15T14.04.32.078,6.783,-12.439,9.573,18.476
1626372272098,2021-07-15T14.04.32.098,6.803,-2.073,10.671,7.561
1626372272117,2021-07-15T14.04.32.117,6.822,3.232,9.390,-1.768
1626372272138,2021-07-15T14.04.32.138,6.843,3.354,9.756,-2.256
1626372272158,2021-07-15T14.04.32.158,6.863,0.183,8.110,2.195
1626372272179,2021-07-15T14.04.32.179,6.884,-2.744,6.463,5.610
1626372272199,2021-07-15T14.04.32.199,6.904,-3.232,6.341,6.707
1626372272220,2021-07-15T14.04.32.220,6.925,-2.317,6.037,6.280
1626372272240,2021-07-15T14.04.32.240,6.945,-1.037,2.622,4.268
1626372272259,2021-07-15T14.04.32.259,6.964,-0.061,-0.061,2.378
1626372272280,2021-07-15T14.04.32.280,6.985,0.305,-0.488,1.524
1626372272300,2021-07-15T14.04.32.300,7.005,0.244,-0.244,1.159
1626372272321,2021-07-15T14.04.32.321,7.026,-0.183,-0.061,1.220
1626372272341,2021-07-15T14.04.32.341,7.046,-0.671,0.061,1.585
1626372272362,2021-07-15T14.04.32.362,7.067,-0.854,0.366,1.890
1626372272382,2021-07-15T14.04.32.382,7.087,-0.671,0.732,2.195
1626372272401,2021-07-15T14.04.32.401,7.106,-0.183,0.183,2.012
1626372272422,2021-07-15T14.04.32.422,7.127,0.976,-1.280,1.037
1626372272442,2021-07-15T14.04.32.442,7.147,3.110,-4.329,0.061
1626372272463,2021-07-15T14.04.32.463,7.168,23.476,-27.622,-6.220
1626372272483,2021-07-15T14.04.32.483,7.188,69.634,-77.988,-24.756
1626372272504,2021-07-15T14.04.32.504,7.209,69.817,-75.122,-30.305
1626372272524,2021-07-15T14.04.32.524,7.229,39.085,-32.317,-17.866
1626372272543,2021-07-15T14.04.32.543,7.248,18.720,-9.268,-5.915
1626372272564,2021-07-15T14.04.32.564,7.269,9.024,-18.415,8.476
1626372272584,2021-07-15T14.04.32.584,7.289,19.573,-23.659,16.768
1626372272605,2021-07-15T14.04.32.605,7.310,32.073,-33.537,20.671
1626372272625,2021-07-15T14.04.32.625,7.330,33.110,-32.805,18.354
