epoc (ms),timestamp (-0400),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1635347895767,2021-10-27T11.18.15.767,1.368,0.585,-0.414,0.739
1635347895787,2021-10-27T11.18.15.787,1.388,0.577,-0.403,0.730
1635347895806,2021-10-27T11.18.15.806,1.407,0.586,-0.407,0.721
1635347895827,2021-10-27T11.18.15.827,1.428,0.566,-0.410,0.719
1635347895846,2021-10-27T11.18.15.846,1.447,0.575,-0.406,0.713
1635347895866,2021-10-27T11.18.15.866,1.467,0.554,-0.397,0.710
1635347895887,2021-10-27T11.18.15.887,1.488,0.573,-0.408,0.710
1635347895906,2021-10-27T11.18.15.906,1.507,0.591,-0.398,0.707
1635347895926,2021-10-27T11.18.15.926,1.527,0.576,-0.404,0.710
1635347895945,2021-10-27T11.18.15.945,1.546,0.576,-0.418,0.714
1635347895966,2021-10-27T11.18.15.966,1.567,0.598,-0.387,0.726
1635347895985,2021-10-27T11.18.15.985,1.586,0.575,-0.359,0.771
1635347896006,2021-10-27T11.18.16.006,1.607,0.628,-0.369,0.742
1635347896025,2021-10-27T11.18.16.025,1.626,0.643,-0.406,0.754
1635347896045,2021-10-27T11.18.16.045,1.646,0.583,-0.461,0.868
1635347896064,2021-10-27T11.18.16.064,1.665,0.610,-0.435,0.888
1635347896085,2021-10-27T11.18.16.085,1.686,0.635,-0.381,0.944
1635347896105,2021-10-27T11.18.16.105,1.706,0.525,-0.502,1.040
1635347896124,2021-10-27T11.18.16.124,1.725,0.509,-0.553,1.062
1635347896145,2021-10-27T11.18.16.145,1.746,1.078,-0.560,0.934
1635347896164,2021-10-27T11.18.16.164,1.765,1.526,-0.484,1.150
1635347896184,2021-10-27T11.18.16.184,1.785,1.589,-0.526,1.519
1635347896203,2021-10-27T11.18.16.203,1.804,1.252,-1.222,1.385
1635347896224,2021-10-27T11.18.16.224,1.825,2.592,-3.864,2.859
1635347896243,2021-10-27T11.18.16.243,1.844,-0.497,-0.471,1.427
1635347896263,2021-10-27T11.18.16.263,1.864,0.153,0.444,0.795
1635347896282,2021-10-27T11.18.16.282,1.883,0.425,-0.518,0.880
1635347896303,2021-10-27T11.18.16.303,1.904,0.212,-0.733,0.764
1635347896323,2021-10-27T11.18.16.323,1.924,0.505,-0.238,0.778
1635347896342,2021-10-27T11.18.16.342,1.943,0.897,-0.097,0.859
1635347896363,2021-10-27T11.18.16.363,1.964,1.097,-0.252,0.913
1635347896382,2021-10-27T11.18.16.382,1.983,1.406,-0.389,1.028
1635347896403,2021-10-27T11.18.16.403,2.004,1.680,-0.354,1.079
1635347896422,2021-10-27T11.18.16.422,2.023,1.773,-0.417,0.981
1635347896442,2021-10-27T11.18.16.442,2.043,1.878,-0.901,0.810
1635347896461,2021-10-27T11.18.16.461,2.062,1.976,-1.346,0.456
1635347896482,2021-10-27T11.18.16.482,2.083,1.950,-1.488,-0.220
1635347896501,2021-10-27T11.18.16.501,2.102,1.822,-1.238,-0.987
1635347896521,2021-10-27T11.18.16.521,2.122,1.900,-0.853,-1.442
1635347896542,2021-10-27T11.18.16.542,2.143,2.056,-0.958,-1.406
1635347896561,2021-10-27T11.18.16.561,2.162,1.028,0.388,-1.605
1635347896581,2021-10-27T11.18.16.581,2.182,0.015,-0.906,-0.001
1635347896600,2021-10-27T11.18.16.600,2.201,1.752,-0.959,1.739
1635347896621,2021-10-27T11.18.16.621,2.222,3.237,0.320,1.772
1635347896640,2021-10-27T11.18.16.640,2.241,0.822,-0.733,0.912
1635347896660,2021-10-27T11.18.16.660,2.261,0.939,-1.426,0.606
1635347896679,2021-10-27T11.18.16.679,2.280,0.929,-0.607,0.797
1635347896700,2021-10-27T11.18.16.700,2.301,0.625,-0.510,0.817
1635347896719,2021-10-27T11.18.16.719,2.320,0.627,-0.396,0.777
1635347896739,2021-10-27T11.18.16.739,2.340,0.622,-0.399,0.765
1635347896760,2021-10-27T11.18.16.760,2.361,0.575,-0.463,0.741
1635347896779,2021-10-27T11.18.16.779,2.380,0.548,-0.452,0.721
1635347896800,2021-10-27T11.18.16.800,2.401,0.490,-0.434,0.714
1635347896819,2021-10-27T11.18.16.819,2.420,0.500,-0.413,0.716
1635347896839,2021-10-27T11.18.16.839,2.440,0.565,-0.394,0.724
1635347896858,2021-10-27T11.18.16.858,2.459,0.608,-0.409,0.718
1635347896879,2021-10-27T11.18.16.879,2.480,0.587,-0.440,0.709
1635347896898,2021-10-27T11.18.16.898,2.499,0.552,-0.446,0.709
1635347896918,2021-10-27T11.18.16.918,2.519,0.540,-0.415,0.714
1635347896937,2021-10-27T11.18.16.937,2.538,0.571,-0.417,0.712
1635347896958,2021-10-27T11.18.16.958,2.559,0.602,-0.415,0.714
1635347896978,2021-10-27T11.18.16.978,2.579,0.601,-0.420,0.712
1635347896997,2021-10-27T11.18.16.997,2.598,0.608,-0.370,0.735
1635347897018,2021-10-27T11.18.17.018,2.619,0.567,-0.389,0.759
1635347897037,2021-10-27T11.18.17.037,2.638,0.584,-0.439,0.740
1635347897057,2021-10-27T11.18.17.057,2.658,0.608,-0.451,0.764
1635347897076,2021-10-27T11.18.17.076,2.677,0.570,-0.477,0.864
1635347897097,2021-10-27T11.18.17.097,2.698,0.592,-0.458,0.918
1635347897116,2021-10-27T11.18.17.116,2.717,0.555,-0.479,1.008
1635347897136,2021-10-27T11.18.17.136,2.737,0.423,-0.603,1.129
1635347897155,2021-10-27T11.18.17.155,2.756,0.581,-0.689,0.972
1635347897176,2021-10-27T11.18.17.176,2.777,1.538,-0.440,1.119
1635347897196,2021-10-27T11.18.17.196,2.797,1.503,-0.510,1.321
1635347897216,2021-10-27T11.18.17.216,2.817,1.355,-0.601,1.269
1635347897236,2021-10-27T11.18.17.236,2.837,1.434,-3.034,2.205
1635347897255,2021-10-27T11.18.17.255,2.856,0.872,-2.035,2.418
1635347897276,2021-10-27T11.18.17.276,2.877,-0.531,0.583,0.840
1635347897295,2021-10-27T11.18.17.295,2.896,0.317,-0.153,0.738
1635347897315,2021-10-27T11.18.17.315,2.916,0.264,-0.871,0.735
1635347897334,2021-10-27T11.18.17.334,2.935,0.385,-0.738,0.675
1635347897355,2021-10-27T11.18.17.355,2.956,0.734,-0.377,0.704
1635347897374,2021-10-27T11.18.17.374,2.975,0.960,-0.387,0.785
1635347897394,2021-10-27T11.18.17.394,2.995,1.191,-0.530,0.918
1635347897415,2021-10-27T11.18.17.415,3.016,1.517,-0.498,1.047
1635347897434,2021-10-27T11.18.17.434,3.035,1.902,-0.580,1.087
1635347897454,2021-10-27T11.18.17.454,3.055,2.073,-1.000,0.913
1635347897473,2021-10-27T11.18.17.473,3.074,2.208,-1.308,0.403
1635347897494,2021-10-27T11.18.17.494,3.095,2.257,-0.899,-0.459
1635347897513,2021-10-27T11.18.17.513,3.114,2.023,-0.328,-1.484
1635347897533,2021-10-27T11.18.17.533,3.134,2.000,-0.362,-1.628
1635347897552,2021-10-27T11.18.17.552,3.153,2.157,-0.027,-0.962
1635347897573,2021-10-27T11.18.17.573,3.174,0.845,-1.019,-0.607
1635347897592,2021-10-27T11.18.17.592,3.193,-0.834,-1.500,0.102
1635347897612,2021-10-27T11.18.17.612,3.213,0.457,0.091,0.965
1635347897633,2021-10-27T11.18.17.633,3.234,3.840,1.405,1.826
1635347897652,2021-10-27T11.18.17.652,3.253,1.112,-1.177,1.088
1635347897673,2021-10-27T11.18.17.673,3.274,0.741,-0.754,0.740
1635347897692,2021-10-27T11.18.17.692,3.293,0.855,-0.784,0.733
1635347897712,2021-10-27T11.18.17.712,3.313,0.638,-0.621,0.749
1635347897731,2021-10-27T11.18.17.731,3.332,0.573,-0.371,0.792
1635347897752,2021-10-27T11.18.17.752,3.353,0.646,-0.339,0.780
1635347897771,2021-10-27T11.18.17.771,3.372,0.596,-0.496,0.725
1635347897791,2021-10-27T11.18.17.791,3.392,0.554,-0.490,0.723
1635347897810,2021-10-27T11.18.17.810,3.411,0.556,-0.449,0.734
1635347897831,2021-10-27T11.18.17.831,3.432,0.553,-0.463,0.722
1635347897851,2021-10-27T11.18.17.851,3.452,0.561,-0.451,0.712
1635347897870,2021-10-27T11.18.17.870,3.471,0.541,-0.455,0.703
1635347897891,2021-10-27T11.18.17.891,3.492,0.535,-0.456,0.708
1635347897910,2021-10-27T11.18.17.910,3.511,0.551,-0.452,0.716
1635347897930,2021-10-27T11.18.17.930,3.531,0.545,-0.462,0.708
1635347897949,2021-10-27T11.18.17.949,3.550,0.548,-0.455,0.707
1635347897970,2021-10-27T11.18.17.970,3.571,0.549,-0.447,0.714
1635347897989,2021-10-27T11.18.17.989,3.590,0.551,-0.443,0.712
1635347898009,2021-10-27T11.18.18.009,3.610,0.554,-0.458,0.702
1635347898029,2021-10-27T11.18.18.029,3.630,0.563,-0.456,0.699
1635347898049,2021-10-27T11.18.18.049,3.650,0.581,-0.438,0.705
1635347898070,2021-10-27T11.18.18.070,3.671,0.584,-0.450,0.699
1635347898089,2021-10-27T11.18.18.089,3.690,0.595,-0.457,0.692
1635347898109,2021-10-27T11.18.18.109,3.710,0.564,-0.478,0.696
1635347898128,2021-10-27T11.18.18.128,3.729,0.522,-0.483,0.708
1635347898149,2021-10-27T11.18.18.149,3.750,0.536,-0.453,0.731
1635347898168,2021-10-27T11.18.18.168,3.769,0.523,-0.444,0.762
1635347898188,2021-10-27T11.18.18.188,3.789,0.490,-0.459,0.824
1635347898207,2021-10-27T11.18.18.207,3.808,0.571,-0.432,0.812
1635347898228,2021-10-27T11.18.18.228,3.829,0.556,-0.575,0.737
1635347898247,2021-10-27T11.18.18.247,3.848,0.683,-0.377,0.708
1635347898267,2021-10-27T11.18.18.267,3.868,0.745,-0.326,0.641
1635347898288,2021-10-27T11.18.18.288,3.889,0.784,-0.514,0.489
1635347898307,2021-10-27T11.18.18.307,3.908,0.785,-0.596,0.292
1635347898327,2021-10-27T11.18.18.327,3.928,0.771,-0.603,0.214
1635347898346,2021-10-27T11.18.18.346,3.947,0.762,-0.587,0.232
1635347898367,2021-10-27T11.18.18.367,3.968,0.828,-0.652,0.197
1635347898386,2021-10-27T11.18.18.386,3.987,0.881,-0.561,0.221
1635347898406,2021-10-27T11.18.18.406,4.007,0.905,-0.535,0.224
1635347898425,2021-10-27T11.18.18.425,4.026,0.698,-1.028,0.156
1635347898446,2021-10-27T11.18.18.446,4.047,0.571,-1.458,0.116
1635347898465,2021-10-27T11.18.18.465,4.066,0.561,-1.056,0.176
1635347898486,2021-10-27T11.18.18.486,4.087,0.613,-0.652,0.220
1635347898506,2021-10-27T11.18.18.506,4.107,0.776,-0.192,0.527
1635347898525,2021-10-27T11.18.18.525,4.126,0.842,0.476,0.991
1635347898546,2021-10-27T11.18.18.546,4.147,0.563,0.195,1.316
1635347898565,2021-10-27T11.18.18.565,4.166,-0.099,-0.680,1.476
1635347898585,2021-10-27T11.18.18.585,4.186,-0.222,-0.262,1.739
1635347898604,2021-10-27T11.18.18.604,4.205,0.148,-0.625,1.089
1635347898625,2021-10-27T11.18.18.625,4.226,0.881,-0.042,0.771
1635347898644,2021-10-27T11.18.18.644,4.245,0.568,0.007,0.982
1635347898664,2021-10-27T11.18.18.664,4.265,0.302,-0.351,0.916
1635347898683,2021-10-27T11.18.18.683,4.284,0.523,-0.483,0.718
1635347898704,2021-10-27T11.18.18.704,4.305,0.598,-0.378,0.719
1635347898724,2021-10-27T11.18.18.724,4.325,0.537,-0.440,0.729
1635347898743,2021-10-27T11.18.18.743,4.344,0.548,-0.431,0.723
1635347898764,2021-10-27T11.18.18.764,4.365,0.593,-0.323,0.733
1635347898783,2021-10-27T11.18.18.783,4.384,0.580,-0.339,0.733
1635347898803,2021-10-27T11.18.18.803,4.404,0.590,-0.374,0.732
1635347898822,2021-10-27T11.18.18.822,4.423,0.584,-0.391,0.731
1635347898843,2021-10-27T11.18.18.843,4.444,0.566,-0.403,0.729
1635347898862,2021-10-27T11.18.18.862,4.463,0.566,-0.398,0.730
1635347898883,2021-10-27T11.18.18.883,4.484,0.572,-0.397,0.726
1635347898902,2021-10-27T11.18.18.902,4.503,0.591,-0.403,0.722
1635347898922,2021-10-27T11.18.18.922,4.523,0.587,-0.390,0.727
1635347898943,2021-10-27T11.18.18.943,4.544,0.590,-0.389,0.727
1635347898962,2021-10-27T11.18.18.962,4.563,0.588,-0.391,0.726
1635347898982,2021-10-27T11.18.18.982,4.583,0.574,-0.393,0.727
1635347899001,2021-10-27T11.18.19.001,4.602,0.579,-0.389,0.726
1635347899022,2021-10-27T11.18.19.022,4.623,0.584,-0.393,0.724
1635347899041,2021-10-27T11.18.19.041,4.642,0.557,-0.401,0.726
1635347899061,2021-10-27T11.18.19.061,4.662,0.527,-0.416,0.730
1635347899080,2021-10-27T11.18.19.080,4.681,0.551,-0.417,0.727
1635347899101,2021-10-27T11.18.19.101,4.702,0.544,-0.423,0.725
1635347899120,2021-10-27T11.18.19.120,4.721,0.559,-0.422,0.721
1635347899140,2021-10-27T11.18.19.140,4.741,0.563,-0.413,0.723
1635347899161,2021-10-27T11.18.19.161,4.762,0.562,-0.419,0.724
1635347899180,2021-10-27T11.18.19.180,4.781,0.556,-0.424,0.725
1635347899200,2021-10-27T11.18.19.200,4.801,0.570,-0.417,0.730
1635347899219,2021-10-27T11.18.19.219,4.820,0.570,-0.430,0.723
1635347899240,2021-10-27T11.18.19.240,4.841,0.569,-0.437,0.711
1635347899259,2021-10-27T11.18.19.259,4.860,0.550,-0.437,0.715
1635347899279,2021-10-27T11.18.19.279,4.880,0.544,-0.443,0.717
1635347899299,2021-10-27T11.18.19.299,4.900,0.541,-0.447,0.716
1635347899319,2021-10-27T11.18.19.319,4.920,0.539,-0.446,0.720
1635347899338,2021-10-27T11.18.19.338,4.939,0.545,-0.440,0.722
1635347899359,2021-10-27T11.18.19.359,4.960,0.546,-0.441,0.725
1635347899379,2021-10-27T11.18.19.379,4.980,0.544,-0.440,0.724
1635347899398,2021-10-27T11.18.19.398,4.999,0.540,-0.445,0.724
1635347899419,2021-10-27T11.18.19.419,5.020,0.537,-0.454,0.729
1635347899438,2021-10-27T11.18.19.438,5.039,0.537,-0.454,0.728
1635347899458,2021-10-27T11.18.19.458,5.059,0.546,-0.446,0.730
1635347899477,2021-10-27T11.18.19.477,5.078,0.548,-0.440,0.724
1635347899498,2021-10-27T11.18.19.498,5.099,0.553,-0.435,0.727
1635347899517,2021-10-27T11.18.19.517,5.118,0.541,-0.440,0.722
1635347899537,2021-10-27T11.18.19.537,5.138,0.521,-0.437,0.720
1635347899556,2021-10-27T11.18.19.556,5.157,0.535,-0.433,0.727
1635347899577,2021-10-27T11.18.19.577,5.178,0.530,-0.434,0.729
1635347899597,2021-10-27T11.18.19.597,5.198,0.521,-0.444,0.728
1635347899616,2021-10-27T11.18.19.616,5.217,0.523,-0.441,0.729
1635347899637,2021-10-27T11.18.19.637,5.238,0.556,-0.427,0.749
1635347899656,2021-10-27T11.18.19.656,5.257,0.561,-0.441,0.750
1635347899676,2021-10-27T11.18.19.676,5.277,0.574,-0.444,0.752
1635347899695,2021-10-27T11.18.19.695,5.296,0.571,-0.450,0.767
1635347899716,2021-10-27T11.18.19.716,5.317,0.574,-0.437,0.778
1635347899735,2021-10-27T11.18.19.735,5.336,0.565,-0.407,0.781
1635347899756,2021-10-27T11.18.19.756,5.357,0.535,-0.353,0.831
1635347899775,2021-10-27T11.18.19.775,5.376,0.737,0.102,1.044
1635347899795,2021-10-27T11.18.19.795,5.396,0.936,0.650,1.437
1635347899816,2021-10-27T11.18.19.816,5.417,0.928,0.162,1.129
1635347899835,2021-10-27T11.18.19.835,5.436,0.580,-0.541,0.605
1635347899855,2021-10-27T11.18.19.855,5.456,0.146,-0.816,0.729
1635347899874,2021-10-27T11.18.19.874,5.475,0.266,-0.749,1.168
1635347899895,2021-10-27T11.18.19.895,5.496,0.421,0.087,1.502
1635347899914,2021-10-27T11.18.19.914,5.515,0.131,0.430,1.375
1635347899934,2021-10-27T11.18.19.934,5.535,0.242,0.059,1.299
1635347899953,2021-10-27T11.18.19.953,5.554,0.393,-0.071,1.169
1635347899974,2021-10-27T11.18.19.974,5.575,0.482,-0.194,0.990
1635347899993,2021-10-27T11.18.19.993,5.594,0.796,-0.388,0.924
1635347900013,2021-10-27T11.18.20.013,5.614,0.916,-0.464,0.719
1635347900034,2021-10-27T11.18.20.034,5.635,0.834,-0.595,0.386
1635347900053,2021-10-27T11.18.20.053,5.654,0.952,-0.862,0.095
1635347900073,2021-10-27T11.18.20.073,5.674,1.001,-0.989,-0.238
1635347900092,2021-10-27T11.18.20.092,5.693,0.900,-0.908,-0.462
1635347900113,2021-10-27T11.18.20.113,5.714,0.992,-0.487,-0.379
1635347900132,2021-10-27T11.18.20.132,5.733,0.144,-0.974,0.250
1635347900153,2021-10-27T11.18.20.153,5.754,-0.610,-1.355,1.072
1635347900172,2021-10-27T11.18.20.172,5.773,0.989,-0.694,0.795
1635347900192,2021-10-27T11.18.20.192,5.793,2.271,0.323,1.385
1635347900211,2021-10-27T11.18.20.211,5.812,0.393,-0.770,0.844
1635347900232,2021-10-27T11.18.20.232,5.833,0.317,-0.270,0.707
1635347900252,2021-10-27T11.18.20.252,5.853,0.999,-0.855,0.730
1635347900271,2021-10-27T11.18.20.271,5.872,0.526,-0.436,0.740
1635347900292,2021-10-27T11.18.20.292,5.893,0.621,-0.472,0.762
1635347900311,2021-10-27T11.18.20.311,5.912,0.644,-0.411,0.762
1635347900331,2021-10-27T11.18.20.331,5.932,0.631,-0.383,0.761
1635347900350,2021-10-27T11.18.20.350,5.951,0.562,-0.407,0.726
1635347900371,2021-10-27T11.18.20.371,5.972,0.557,-0.430,0.713
1635347900390,2021-10-27T11.18.20.390,5.991,0.530,-0.430,0.719
1635347900410,2021-10-27T11.18.20.410,6.011,0.535,-0.435,0.720
1635347900429,2021-10-27T11.18.20.429,6.030,0.579,-0.423,0.728
1635347900450,2021-10-27T11.18.20.450,6.051,0.582,-0.411,0.731
1635347900470,2021-10-27T11.18.20.470,6.071,0.586,-0.408,0.725
1635347900489,2021-10-27T11.18.20.489,6.090,0.598,-0.409,0.719
1635347900510,2021-10-27T11.18.20.510,6.111,0.584,-0.399,0.717
1635347900529,2021-10-27T11.18.20.529,6.130,0.595,-0.391,0.716
1635347900550,2021-10-27T11.18.20.550,6.151,0.588,-0.396,0.715
1635347900569,2021-10-27T11.18.20.569,6.170,0.588,-0.398,0.711
1635347900589,2021-10-27T11.18.20.589,6.190,0.607,-0.390,0.710
1635347900608,2021-10-27T11.18.20.608,6.209,0.624,-0.380,0.708
1635347900629,2021-10-27T11.18.20.629,6.230,0.602,-0.388,0.710
1635347900648,2021-10-27T11.18.20.648,6.249,0.593,-0.387,0.715
1635347900668,2021-10-27T11.18.20.668,6.269,0.587,-0.392,0.716
1635347900689,2021-10-27T11.18.20.689,6.290,0.589,-0.388,0.715
1635347900708,2021-10-27T11.18.20.708,6.309,0.576,-0.413,0.712
1635347900728,2021-10-27T11.18.20.728,6.329,0.579,-0.389,0.733
1635347900747,2021-10-27T11.18.20.747,6.348,0.570,-0.342,0.787
1635347900768,2021-10-27T11.18.20.768,6.369,0.529,-0.379,0.834
1635347900787,2021-10-27T11.18.20.787,6.388,0.582,-0.395,0.839
1635347900807,2021-10-27T11.18.20.807,6.408,0.641,-0.413,0.828
1635347900826,2021-10-27T11.18.20.826,6.427,0.604,-0.430,0.837
1635347900847,2021-10-27T11.18.20.847,6.448,0.725,-0.356,0.794
1635347900866,2021-10-27T11.18.20.866,6.467,0.736,-0.512,0.778
1635347900886,2021-10-27T11.18.20.886,6.487,0.881,-0.340,0.701
1635347900907,2021-10-27T11.18.20.907,6.508,0.990,-0.200,0.577
1635347900926,2021-10-27T11.18.20.926,6.527,1.050,-0.294,0.403
1635347900946,2021-10-27T11.18.20.946,6.547,0.741,-0.849,0.534
1635347900966,2021-10-27T11.18.20.966,6.567,0.335,-0.521,1.159
1635347900986,2021-10-27T11.18.20.986,6.587,0.555,0.313,1.609
1635347901005,2021-10-27T11.18.21.005,6.606,0.599,-0.096,1.451
1635347901026,2021-10-27T11.18.21.026,6.627,0.223,-0.391,0.991
1635347901045,2021-10-27T11.18.21.045,6.646,0.410,-0.532,0.729
1635347901065,2021-10-27T11.18.21.065,6.666,0.550,-0.768,0.537
1635347901084,2021-10-27T11.18.21.084,6.685,0.651,-1.091,0.357
1635347901105,2021-10-27T11.18.21.105,6.706,0.916,-1.417,0.229
1635347901125,2021-10-27T11.18.21.125,6.726,1.087,-1.461,0.037
1635347901144,2021-10-27T11.18.21.144,6.745,1.171,-1.292,-0.129
1635347901165,2021-10-27T11.18.21.165,6.766,1.226,-1.056,-0.185
1635347901184,2021-10-27T11.18.21.184,6.785,1.049,-0.692,-0.188
1635347901204,2021-10-27T11.18.21.204,6.805,0.957,-0.471,-0.015
1635347901223,2021-10-27T11.18.21.223,6.824,0.904,-0.511,0.209
1635347901244,2021-10-27T11.18.21.244,6.845,0.704,-0.549,0.387
1635347901263,2021-10-27T11.18.21.263,6.864,0.522,-0.499,0.491
1635347901283,2021-10-27T11.18.21.283,6.884,0.365,-0.499,0.585
1635347901302,2021-10-27T11.18.21.302,6.903,0.303,-0.599,0.647
1635347901323,2021-10-27T11.18.21.323,6.924,0.359,-0.672,0.632
1635347901343,2021-10-27T11.18.21.343,6.944,0.428,-0.638,0.563
1635347901362,2021-10-27T11.18.21.362,6.963,0.496,-0.502,0.503
1635347901383,2021-10-27T11.18.21.383,6.984,0.410,-0.681,0.230
1635347901402,2021-10-27T11.18.21.402,7.003,0.822,-0.307,0.738
1635347901423,2021-10-27T11.18.21.423,7.024,0.749,-0.249,1.096
1635347901442,2021-10-27T11.18.21.442,7.043,0.945,1.075,1.227
1635347901462,2021-10-27T11.18.21.462,7.063,0.929,0.604,1.124
1635347901481,2021-10-27T11.18.21.481,7.082,0.551,-0.989,0.715
1635347901502,2021-10-27T11.18.21.502,7.103,0.353,-0.848,0.653
1635347901521,2021-10-27T11.18.21.521,7.122,0.472,0.057,0.839
1635347901541,2021-10-27T11.18.21.541,7.142,0.417,-0.428,0.764
1635347901562,2021-10-27T11.18.21.562,7.163,0.488,-0.539,0.736
1635347901581,2021-10-27T11.18.21.581,7.182,0.523,-0.465,0.757
1635347901601,2021-10-27T11.18.21.601,7.202,0.538,-0.411,0.767
1635347901620,2021-10-27T11.18.21.620,7.221,0.587,-0.392,0.777
