epoc (ms),timestamp (-0400),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1626372268298,2021-07-15T14.04.28.298,1.279,0.713,0.001,0.711
1626372268319,2021-07-15T14.04.28.319,1.300,0.723,-0.003,0.697
1626372268338,2021-07-15T14.04.28.338,1.319,0.726,-0.012,0.696
1626372268357,2021-07-15T14.04.28.357,1.338,0.731,-0.018,0.699
1626372268377,2021-07-15T14.04.28.377,1.358,0.741,-0.011,0.696
1626372268396,2021-07-15T14.04.28.396,1.377,0.736,0.017,0.694
1626372268417,2021-07-15T14.04.28.417,1.398,0.713,0.009,0.722
1626372268436,2021-07-15T14.04.28.436,1.417,0.682,-0.004,0.761
1626372268456,2021-07-15T14.04.28.456,1.437,0.669,0.021,0.784
1626372268475,2021-07-15T14.04.28.475,1.456,0.671,0.054,0.784
1626372268496,2021-07-15T14.04.28.496,1.477,0.671,0.081,0.784
1626372268515,2021-07-15T14.04.28.515,1.496,0.670,0.077,0.786
1626372268534,2021-07-15T14.04.28.534,1.515,0.667,0.059,0.787
1626372268554,2021-07-15T14.04.28.554,1.535,0.672,0.047,0.778
1626372268573,2021-07-15T14.04.28.573,1.554,0.678,0.040,0.771
1626372268594,2021-07-15T14.04.28.594,1.575,0.688,0.025,0.756
1626372268613,2021-07-15T14.04.28.613,1.594,0.695,0.018,0.745
1626372268633,2021-07-15T14.04.28.633,1.614,0.707,0.007,0.736
1626372268653,2021-07-15T14.04.28.653,1.634,0.711,0.000,0.728
1626372268672,2021-07-15T14.04.28.672,1.653,0.706,0.000,0.733
1626372268692,2021-07-15T14.04.28.692,1.673,0.713,-0.001,0.730
1626372268711,2021-07-15T14.04.28.711,1.692,0.718,0.007,0.719
1626372268732,2021-07-15T14.04.28.732,1.713,0.719,0.016,0.719
1626372268751,2021-07-15T14.04.28.751,1.732,0.712,0.020,0.726
1626372268771,2021-07-15T14.04.28.771,1.752,0.707,0.013,0.733
1626372268790,2021-07-15T14.04.28.790,1.771,0.704,0.014,0.736
1626372268811,2021-07-15T14.04.28.811,1.792,0.708,0.026,0.729
1626372268830,2021-07-15T14.04.28.830,1.811,0.708,0.033,0.722
1626372268849,2021-07-15T14.04.28.849,1.830,0.696,0.028,0.727
1626372268869,2021-07-15T14.04.28.869,1.850,0.666,0.009,0.749
1626372268888,2021-07-15T14.04.28.888,1.869,0.613,0.010,0.800
1626372268909,2021-07-15T14.04.28.909,1.890,0.581,0.007,0.844
1626372268928,2021-07-15T14.04.28.928,1.909,0.600,0.068,0.828
1626372268948,2021-07-15T14.04.28.948,1.929,0.630,0.130,0.809
1626372268967,2021-07-15T14.04.28.967,1.948,0.629,0.118,0.797
1626372268988,2021-07-15T14.04.28.988,1.969,0.581,0.068,0.826
1626372269007,2021-07-15T14.04.29.007,1.988,0.541,0.049,0.872
1626372269026,2021-07-15T14.04.29.026,2.007,0.582,0.213,0.858
1626372269047,2021-07-15T14.04.29.047,2.028,0.599,0.196,0.858
1626372269066,2021-07-15T14.04.29.066,2.047,0.587,0.124,0.860
1626372269086,2021-07-15T14.04.29.086,2.067,0.556,0.124,0.872
1626372269105,2021-07-15T14.04.29.105,2.086,0.550,0.125,0.865
1626372269126,2021-07-15T14.04.29.126,2.107,0.559,0.115,0.851
1626372269145,2021-07-15T14.04.29.145,2.126,0.580,0.123,0.851
1626372269164,2021-07-15T14.04.29.164,2.145,0.592,0.108,0.852
1626372269184,2021-07-15T14.04.29.184,2.165,0.563,0.116,0.862
1626372269203,2021-07-15T14.04.29.203,2.184,0.604,0.142,0.863
1626372269224,2021-07-15T14.04.29.224,2.205,0.633,0.151,0.864
1626372269243,2021-07-15T14.04.29.243,2.224,0.581,0.128,0.858
1626372269263,2021-07-15T14.04.29.263,2.244,0.580,0.105,0.879
1626372269282,2021-07-15T14.04.29.282,2.263,0.663,0.095,0.897
1626372269301,2021-07-15T14.04.29.301,2.282,0.587,0.074,0.898
1626372269322,2021-07-15T14.04.29.322,2.303,0.533,-0.031,0.909
1626372269341,2021-07-15T14.04.29.341,2.322,0.431,-0.004,0.893
1626372269361,2021-07-15T14.04.29.361,2.342,0.472,0.094,0.891
1626372269381,2021-07-15T14.04.29.381,2.362,0.450,0.058,0.903
1626372269401,2021-07-15T14.04.29.401,2.382,0.432,0.050,0.907
1626372269420,2021-07-15T14.04.29.420,2.401,0.401,0.046,0.910
1626372269441,2021-07-15T14.04.29.441,2.422,0.393,0.017,0.914
1626372269460,2021-07-15T14.04.29.460,2.441,0.405,0.018,0.921
1626372269479,2021-07-15T14.04.29.479,2.460,0.374,0.020,0.917
1626372269499,2021-07-15T14.04.29.499,2.480,0.386,0.018,0.924
1626372269518,2021-07-15T14.04.29.518,2.499,0.367,0.026,0.925
1626372269539,2021-07-15T14.04.29.539,2.520,0.356,0.020,0.926
1626372269558,2021-07-15T14.04.29.558,2.539,0.349,0.013,0.928
1626372269578,2021-07-15T14.04.29.578,2.559,0.324,0.007,0.925
1626372269597,2021-07-15T14.04.29.597,2.578,0.324,0.004,0.928
1626372269618,2021-07-15T14.04.29.618,2.599,0.320,0.001,0.930
1626372269637,2021-07-15T14.04.29.637,2.618,0.328,0.007,0.937
1626372269656,2021-07-15T14.04.29.656,2.637,0.329,0.006,0.938
1626372269676,2021-07-15T14.04.29.676,2.657,0.362,0.005,0.952
1626372269695,2021-07-15T14.04.29.695,2.676,0.339,0.014,0.948
1626372269716,2021-07-15T14.04.29.716,2.697,0.336,0.009,0.947
1626372269735,2021-07-15T14.04.29.735,2.716,0.332,0.005,0.950
1626372269754,2021-07-15T14.04.29.754,2.735,0.344,0.006,0.958
1626372269775,2021-07-15T14.04.29.775,2.756,0.343,-0.002,0.959
1626372269794,2021-07-15T14.04.29.794,2.775,0.342,-0.005,0.959
1626372269814,2021-07-15T14.04.29.814,2.795,0.340,0.005,0.961
1626372269833,2021-07-15T14.04.29.833,2.814,0.334,-0.004,0.966
1626372269854,2021-07-15T14.04.29.854,2.835,0.336,-0.009,0.964
1626372269873,2021-07-15T14.04.29.873,2.854,0.321,0.004,0.958
1626372269893,2021-07-15T14.04.29.893,2.874,0.313,0.010,0.962
1626372269912,2021-07-15T14.04.29.912,2.893,0.320,0.005,0.965
1626372269931,2021-07-15T14.04.29.931,2.912,0.318,0.007,0.961
1626372269952,2021-07-15T14.04.29.952,2.933,0.305,0.008,0.959
1626372269971,2021-07-15T14.04.29.971,2.952,0.313,-0.008,0.967
1626372269991,2021-07-15T14.04.29.991,2.972,0.297,0.003,0.960
1626372270010,2021-07-15T14.04.30.010,2.991,0.302,0.011,0.964
1626372270031,2021-07-15T14.04.30.031,3.012,0.311,0.001,0.969
1626372270050,2021-07-15T14.04.30.050,3.031,0.288,-0.000,0.964
1626372270069,2021-07-15T14.04.30.069,3.050,0.283,0.005,0.960
1626372270090,2021-07-15T14.04.30.090,3.071,0.292,0.014,0.964
1626372270109,2021-07-15T14.04.30.109,3.090,0.294,0.001,0.963
1626372270129,2021-07-15T14.04.30.129,3.110,0.277,-0.005,0.958
1626372270148,2021-07-15T14.04.30.148,3.129,0.279,-0.011,0.961
1626372270169,2021-07-15T14.04.30.169,3.150,0.305,-0.015,0.968
1626372270188,2021-07-15T14.04.30.188,3.169,0.300,0.009,0.965
1626372270208,2021-07-15T14.04.30.208,3.189,0.312,-0.004,0.969
1626372270227,2021-07-15T14.04.30.227,3.208,0.306,-0.014,0.970
1626372270246,2021-07-15T14.04.30.246,3.227,0.296,-0.015,0.963
1626372270267,2021-07-15T14.04.30.267,3.248,0.312,-0.009,0.965
1626372270286,2021-07-15T14.04.30.286,3.267,0.306,0.004,0.961
1626372270306,2021-07-15T14.04.30.306,3.287,0.315,0.009,0.961
1626372270325,2021-07-15T14.04.30.325,3.306,0.328,-0.003,0.967
1626372270346,2021-07-15T14.04.30.346,3.327,0.344,-0.004,0.971
1626372270365,2021-07-15T14.04.30.365,3.346,0.357,-0.001,0.973
1626372270384,2021-07-15T14.04.30.384,3.365,0.334,0.005,0.962
1626372270404,2021-07-15T14.04.30.404,3.385,0.345,0.008,0.963
1626372270423,2021-07-15T14.04.30.423,3.404,0.332,0.003,0.957
1626372270444,2021-07-15T14.04.30.444,3.425,0.339,0.005,0.958
1626372270463,2021-07-15T14.04.30.463,3.444,0.350,0.008,0.961
1626372270484,2021-07-15T14.04.30.484,3.465,0.353,0.007,0.960
1626372270503,2021-07-15T14.04.30.503,3.484,0.348,0.009,0.958
1626372270523,2021-07-15T14.04.30.523,3.504,0.346,0.005,0.957
1626372270542,2021-07-15T14.04.30.542,3.523,0.351,0.007,0.957
1626372270561,2021-07-15T14.04.30.561,3.542,0.348,0.005,0.951
1626372270582,2021-07-15T14.04.30.582,3.563,0.354,0.006,0.952
1626372270601,2021-07-15T14.04.30.601,3.582,0.352,0.006,0.953
1626372270621,2021-07-15T14.04.30.621,3.602,0.348,0.005,0.950
1626372270640,2021-07-15T14.04.30.640,3.621,0.354,0.008,0.947
1626372270661,2021-07-15T14.04.30.661,3.642,0.364,0.010,0.950
1626372270680,2021-07-15T14.04.30.680,3.661,0.365,0.003,0.951
1626372270699,2021-07-15T14.04.30.699,3.680,0.358,0.005,0.945
1626372270719,2021-07-15T14.04.30.719,3.700,0.364,0.014,0.942
1626372270738,2021-07-15T14.04.30.738,3.719,0.367,0.011,0.944
1626372270759,2021-07-15T14.04.30.759,3.740,0.372,0.006,0.944
1626372270778,2021-07-15T14.04.30.778,3.759,0.388,0.006,0.949
1626372270798,2021-07-15T14.04.30.798,3.779,0.382,0.009,0.942
1626372270818,2021-07-15T14.04.30.818,3.799,0.381,0.012,0.938
1626372270838,2021-07-15T14.04.30.838,3.819,0.388,0.013,0.939
1626372270857,2021-07-15T14.04.30.857,3.838,0.388,0.011,0.940
1626372270876,2021-07-15T14.04.30.876,3.857,0.390,0.012,0.934
1626372270897,2021-07-15T14.04.30.897,3.878,0.385,0.007,0.930
1626372270916,2021-07-15T14.04.30.916,3.897,0.390,0.003,0.928
1626372270936,2021-07-15T14.04.30.936,3.917,0.372,-0.002,0.922
1626372270955,2021-07-15T14.04.30.955,3.936,0.369,-0.010,0.917
1626372270976,2021-07-15T14.04.30.976,3.957,0.381,-0.004,0.913
1626372270995,2021-07-15T14.04.30.995,3.976,0.402,0.017,0.907
1626372271014,2021-07-15T14.04.31.014,3.995,0.390,0.022,0.897
1626372271034,2021-07-15T14.04.31.034,4.015,0.306,0.022,0.854
1626372271053,2021-07-15T14.04.31.053,4.034,0.117,0.048,0.778
1626372271074,2021-07-15T14.04.31.074,4.055,0.124,0.011,0.794
1626372271093,2021-07-15T14.04.31.093,4.074,0.421,-0.075,0.898
1626372271113,2021-07-15T14.04.31.113,4.094,1.174,-0.177,1.070
1626372271132,2021-07-15T14.04.31.132,4.113,0.809,0.182,0.901
1626372271153,2021-07-15T14.04.31.153,4.134,0.596,0.158,0.874
1626372271172,2021-07-15T14.04.31.172,4.153,0.729,0.246,0.875
1626372271191,2021-07-15T14.04.31.191,4.172,0.622,0.100,0.862
1626372271212,2021-07-15T14.04.31.212,4.193,0.604,0.120,0.843
1626372271231,2021-07-15T14.04.31.231,4.212,0.596,0.108,0.839
1626372271251,2021-07-15T14.04.31.251,4.232,0.605,0.093,0.829
1626372271270,2021-07-15T14.04.31.270,4.251,0.574,0.083,0.833
1626372271291,2021-07-15T14.04.31.291,4.272,0.575,0.087,0.853
1626372271310,2021-07-15T14.04.31.310,4.291,0.590,0.151,0.848
1626372271329,2021-07-15T14.04.31.329,4.310,0.595,0.194,0.849
1626372271349,2021-07-15T14.04.31.349,4.330,0.599,0.156,0.848
1626372271368,2021-07-15T14.04.31.368,4.349,0.573,0.094,0.868
1626372271389,2021-07-15T14.04.31.389,4.370,0.567,0.070,0.876
1626372271408,2021-07-15T14.04.31.408,4.389,0.618,0.082,0.845
1626372271428,2021-07-15T14.04.31.428,4.409,0.612,0.095,0.839
1626372271447,2021-07-15T14.04.31.447,4.428,0.606,0.075,0.836
1626372271466,2021-07-15T14.04.31.466,4.447,0.655,0.090,0.784
1626372271487,2021-07-15T14.04.31.487,4.468,0.687,0.073,0.732
1626372271506,2021-07-15T14.04.31.506,4.487,0.710,0.038,0.695
1626372271527,2021-07-15T14.04.31.527,4.508,0.737,-0.036,0.665
1626372271546,2021-07-15T14.04.31.546,4.527,0.761,-0.072,0.646
1626372271566,2021-07-15T14.04.31.566,4.547,0.776,-0.090,0.639
1626372271585,2021-07-15T14.04.31.585,4.566,0.792,-0.092,0.633
1626372271606,2021-07-15T14.04.31.606,4.587,0.814,-0.080,0.608
1626372271625,2021-07-15T14.04.31.625,4.606,0.800,-0.021,0.612
1626372271644,2021-07-15T14.04.31.644,4.625,0.731,-0.007,0.681
1626372271664,2021-07-15T14.04.31.664,4.645,0.666,0.024,0.775
1626372271683,2021-07-15T14.04.31.683,4.664,0.670,0.062,0.802
1626372271704,2021-07-15T14.04.31.704,4.685,0.677,0.111,0.798
1626372271723,2021-07-15T14.04.31.723,4.704,0.673,0.118,0.794
1626372271743,2021-07-15T14.04.31.743,4.724,0.672,0.077,0.786
1626372271762,2021-07-15T14.04.31.762,4.743,0.673,0.041,0.783
1626372271781,2021-07-15T14.04.31.781,4.762,0.680,0.037,0.772
1626372271802,2021-07-15T14.04.31.802,4.783,0.702,0.037,0.742
1626372271821,2021-07-15T14.04.31.821,4.802,0.723,0.026,0.713
1626372271841,2021-07-15T14.04.31.841,4.822,0.740,0.001,0.689
1626372271861,2021-07-15T14.04.31.861,4.842,0.757,-0.019,0.668
1626372271881,2021-07-15T14.04.31.881,4.862,0.758,-0.029,0.668
1626372271900,2021-07-15T14.04.31.900,4.881,0.755,-0.033,0.663
1626372271921,2021-07-15T14.04.31.921,4.902,0.727,-0.010,0.676
1626372271940,2021-07-15T14.04.31.940,4.921,0.688,0.012,0.700
1626372271959,2021-07-15T14.04.31.959,4.940,0.642,0.032,0.754
1626372271979,2021-07-15T14.04.31.979,4.960,0.591,0.021,0.815
1626372271998,2021-07-15T14.04.31.998,4.979,0.566,0.052,0.839
1626372272019,2021-07-15T14.04.32.019,5.000,0.602,0.146,0.824
1626372272038,2021-07-15T14.04.32.038,5.019,0.562,0.121,0.862
1626372272058,2021-07-15T14.04.32.058,5.039,0.510,0.328,0.944
1626372272077,2021-07-15T14.04.32.077,5.058,0.568,0.180,0.930
1626372272096,2021-07-15T14.04.32.096,5.077,0.542,0.139,0.923
1626372272117,2021-07-15T14.04.32.117,5.098,0.545,0.146,0.880
1626372272136,2021-07-15T14.04.32.136,5.117,0.581,0.132,0.832
1626372272156,2021-07-15T14.04.32.156,5.137,0.585,0.091,0.812
1626372272175,2021-07-15T14.04.32.175,5.156,0.563,0.060,0.821
1626372272196,2021-07-15T14.04.32.196,5.177,0.563,0.080,0.830
1626372272215,2021-07-15T14.04.32.215,5.196,0.570,0.099,0.838
1626372272236,2021-07-15T14.04.32.236,5.217,0.569,0.112,0.842
1626372272255,2021-07-15T14.04.32.255,5.236,0.565,0.110,0.847
1626372272274,2021-07-15T14.04.32.274,5.255,0.571,0.111,0.844
1626372272294,2021-07-15T14.04.32.294,5.275,0.569,0.113,0.844
1626372272313,2021-07-15T14.04.32.313,5.294,0.554,0.099,0.849
1626372272334,2021-07-15T14.04.32.334,5.315,0.562,0.102,0.844
1626372272353,2021-07-15T14.04.32.353,5.334,0.569,0.105,0.838
1626372272373,2021-07-15T14.04.32.373,5.354,0.560,0.091,0.839
1626372272392,2021-07-15T14.04.32.392,5.373,0.566,0.102,0.841
1626372272411,2021-07-15T14.04.32.411,5.392,0.580,0.124,0.844
1626372272432,2021-07-15T14.04.32.432,5.413,0.561,0.094,0.834
1626372272451,2021-07-15T14.04.32.451,5.432,0.558,0.085,0.842
1626372272471,2021-07-15T14.04.32.471,5.452,0.561,0.096,0.848
1626372272490,2021-07-15T14.04.32.490,5.471,0.567,0.108,0.853
1626372272511,2021-07-15T14.04.32.511,5.492,0.567,0.117,0.858
1626372272530,2021-07-15T14.04.32.530,5.511,0.583,0.135,0.863
1626372272550,2021-07-15T14.04.32.550,5.531,0.589,0.118,0.858
1626372272569,2021-07-15T14.04.32.569,5.550,0.559,0.076,0.852
1626372272589,2021-07-15T14.04.32.589,5.570,0.534,0.056,0.849
1626372272609,2021-07-15T14.04.32.609,5.590,0.530,0.056,0.849
1626372272628,2021-07-15T14.04.32.628,5.609,0.535,0.059,0.850
1626372272649,2021-07-15T14.04.32.649,5.630,0.546,0.068,0.854
1626372272668,2021-07-15T14.04.32.668,5.649,0.539,0.062,0.854
1626372272688,2021-07-15T14.04.32.688,5.669,0.541,0.069,0.855
1626372272707,2021-07-15T14.04.32.707,5.688,0.554,0.081,0.859
1626372272726,2021-07-15T14.04.32.726,5.707,0.563,0.095,0.857
1626372272747,2021-07-15T14.04.32.747,5.728,0.566,0.100,0.861
1626372272766,2021-07-15T14.04.32.766,5.747,0.553,0.091,0.861
1626372272786,2021-07-15T14.04.32.786,5.767,0.544,0.085,0.863
1626372272805,2021-07-15T14.04.32.805,5.786,0.538,0.072,0.868
1626372272826,2021-07-15T14.04.32.826,5.807,0.529,0.067,0.866
1626372272845,2021-07-15T14.04.32.845,5.826,0.520,0.049,0.867
1626372272865,2021-07-15T14.04.32.865,5.846,0.494,0.018,0.870
1626372272884,2021-07-15T14.04.32.884,5.865,0.494,0.041,0.854
1626372272903,2021-07-15T14.04.32.903,5.884,0.531,0.103,0.854
1626372272924,2021-07-15T14.04.32.924,5.905,0.507,0.088,0.852
1626372272943,2021-07-15T14.04.32.943,5.924,0.487,0.073,0.855
1626372272964,2021-07-15T14.04.32.964,5.945,0.533,0.112,0.869
1626372272983,2021-07-15T14.04.32.983,5.964,0.609,0.146,0.854
1626372273003,2021-07-15T14.04.33.003,5.984,0.591,0.135,0.858
1626372273022,2021-07-15T14.04.33.022,6.003,0.589,0.130,0.855
1626372273041,2021-07-15T14.04.33.041,6.022,0.558,0.152,0.869
1626372273062,2021-07-15T14.04.33.062,6.043,0.491,0.210,0.923
1626372273081,2021-07-15T14.04.33.081,6.062,0.495,0.250,0.942
1626372273101,2021-07-15T14.04.33.101,6.082,0.436,0.167,1.007
1626372273120,2021-07-15T14.04.33.120,6.101,0.479,0.144,0.965
1626372273141,2021-07-15T14.04.33.141,6.122,0.408,0.076,0.946
1626372273160,2021-07-15T14.04.33.160,6.141,0.756,0.144,0.870
1626372273180,2021-07-15T14.04.33.180,6.161,1.279,0.354,0.822
1626372273199,2021-07-15T14.04.33.199,6.180,1.237,0.286,0.750
1626372273218,2021-07-15T14.04.33.218,6.199,0.733,-0.510,0.540
1626372273239,2021-07-15T14.04.33.239,6.220,0.953,-0.871,0.351
1626372273258,2021-07-15T14.04.33.258,6.239,1.217,-0.187,0.536
1626372273278,2021-07-15T14.04.33.278,6.259,0.650,0.104,0.336
1626372273298,2021-07-15T14.04.33.298,6.279,0.706,-0.184,0.330
1626372273318,2021-07-15T14.04.33.318,6.299,0.649,-0.165,0.352
1626372273337,2021-07-15T14.04.33.337,6.318,0.538,-0.211,0.357
1626372273356,2021-07-15T14.04.33.356,6.337,0.479,-0.176,0.374
1626372273377,2021-07-15T14.04.33.377,6.358,0.360,-0.083,0.383
1626372273396,2021-07-15T14.04.33.396,6.377,0.320,0.050,0.446
1626372273416,2021-07-15T14.04.33.416,6.397,0.118,0.115,0.453
1626372273435,2021-07-15T14.04.33.435,6.416,0.724,-1.155,1.110
1626372273456,2021-07-15T14.04.33.456,6.437,2.088,1.345,1.251
1626372273475,2021-07-15T14.04.33.475,6.456,0.750,-0.284,0.935
1626372273495,2021-07-15T14.04.33.495,6.476,0.231,-0.126,1.101
1626372273514,2021-07-15T14.04.33.514,6.495,0.360,0.257,1.114
1626372273533,2021-07-15T14.04.33.533,6.514,0.297,0.602,1.197
1626372273554,2021-07-15T14.04.33.554,6.535,0.630,0.256,0.917
1626372273573,2021-07-15T14.04.33.573,6.554,0.623,0.196,0.834
1626372273593,2021-07-15T14.04.33.593,6.574,0.572,0.093,0.821
1626372273612,2021-07-15T14.04.33.612,6.593,0.547,-0.046,0.832
1626372273633,2021-07-15T14.04.33.633,6.614,0.584,0.044,0.833
1626372273652,2021-07-15T14.04.33.652,6.633,0.593,0.131,0.832
1626372273671,2021-07-15T14.04.33.671,6.652,0.561,0.136,0.832
1626372273692,2021-07-15T14.04.33.692,6.673,0.547,0.097,0.842
1626372273711,2021-07-15T14.04.33.711,6.692,0.514,0.039,0.850
1626372273731,2021-07-15T14.04.33.731,6.712,0.518,0.049,0.854
1626372273750,2021-07-15T14.04.33.750,6.731,0.555,0.059,0.860
1626372273771,2021-07-15T14.04.33.771,6.752,0.563,0.072,0.852
1626372273790,2021-07-15T14.04.33.790,6.771,0.582,0.107,0.856
1626372273810,2021-07-15T14.04.33.810,6.791,0.583,0.120,0.854
1626372273829,2021-07-15T14.04.33.829,6.810,0.566,0.106,0.851
1626372273848,2021-07-15T14.04.33.848,6.829,0.562,0.091,0.849
1626372273869,2021-07-15T14.04.33.869,6.850,0.555,0.089,0.850
1626372273888,2021-07-15T14.04.33.888,6.869,0.552,0.080,0.852
1626372273908,2021-07-15T14.04.33.908,6.889,0.552,0.078,0.852
1626372273927,2021-07-15T14.04.33.927,6.908,0.561,0.084,0.847
1626372273948,2021-07-15T14.04.33.948,6.929,0.556,0.083,0.847
1626372273967,2021-07-15T14.04.33.967,6.948,0.562,0.092,0.851
1626372273986,2021-07-15T14.04.33.986,6.967,0.569,0.104,0.850
1626372274007,2021-07-15T14.04.34.007,6.988,0.564,0.092,0.852
1626372274026,2021-07-15T14.04.34.026,7.007,0.546,0.075,0.854
1626372274046,2021-07-15T14.04.34.046,7.027,0.539,0.077,0.857
1626372274065,2021-07-15T14.04.34.065,7.046,0.551,0.072,0.858
1626372274086,2021-07-15T14.04.34.086,7.067,0.546,0.064,0.859
1626372274105,2021-07-15T14.04.34.105,7.086,0.537,0.058,0.860
1626372274125,2021-07-15T14.04.34.125,7.106,0.539,0.068,0.859
1626372274144,2021-07-15T14.04.34.144,7.125,0.562,0.086,0.847
1626372274163,2021-07-15T14.04.34.163,7.144,0.564,0.090,0.841
1626372274184,2021-07-15T14.04.34.184,7.165,0.570,0.096,0.837
1626372274203,2021-07-15T14.04.34.203,7.184,0.571,0.097,0.834
1626372274223,2021-07-15T14.04.34.223,7.204,0.570,0.100,0.836
1626372274242,2021-07-15T14.04.34.242,7.223,0.569,0.105,0.843
1626372274263,2021-07-15T14.04.34.263,7.244,0.567,0.103,0.847
1626372274282,2021-07-15T14.04.34.282,7.263,0.567,0.108,0.846
1626372274301,2021-07-15T14.04.34.301,7.282,0.564,0.100,0.848
1626372274321,2021-07-15T14.04.34.321,7.302,0.562,0.090,0.850
1626372274340,2021-07-15T14.04.34.340,7.321,0.556,0.085,0.852
1626372274361,2021-07-15T14.04.34.361,7.342,0.559,0.086,0.848
