epoc (ms),timestamp (-0500),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1637086627953,2021-11-16T13.17.07.953,1.766,0.164,0.355,0.756
1637086627974,2021-11-16T13.17.07.974,1.787,0.245,0.312,0.782
1637086627994,2021-11-16T13.17.07.994,1.807,0.409,0.468,0.851
1637086628015,2021-11-16T13.17.08.015,1.828,0.477,0.475,0.889
1637086628035,2021-11-16T13.17.08.035,1.848,0.521,0.433,0.929
1637086628055,2021-11-16T13.17.08.055,1.868,0.581,0.506,0.958
1637086628075,2021-11-16T13.17.08.075,1.888,0.571,0.571,0.938
1637086628096,2021-11-16T13.17.08.096,1.909,0.550,0.616,0.901
1637086628116,2021-11-16T13.17.08.116,1.929,0.646,0.654,0.991
1637086628137,2021-11-16T13.17.08.137,1.950,0.771,0.727,1.092
1637086628157,2021-11-16T13.17.08.157,1.970,0.738,0.795,1.050
1637086628178,2021-11-16T13.17.08.178,1.991,0.791,0.776,0.980
1637086628197,2021-11-16T13.17.08.197,2.010,0.900,0.791,0.911
1637086628217,2021-11-16T13.17.08.217,2.030,0.986,0.756,0.811
1637086628238,2021-11-16T13.17.08.238,2.051,1.014,0.657,0.666
1637086628258,2021-11-16T13.17.08.258,2.071,1.171,0.568,0.522
1637086628279,2021-11-16T13.17.08.279,2.092,1.189,0.461,0.273
1637086628299,2021-11-16T13.17.08.299,2.112,1.306,0.250,0.179
1637086628320,2021-11-16T13.17.08.320,2.133,1.382,0.170,0.131
1637086628339,2021-11-16T13.17.08.339,2.152,1.191,0.241,0.083
1637086628359,2021-11-16T13.17.08.359,2.172,0.975,0.446,0.191
1637086628380,2021-11-16T13.17.08.380,2.193,-0.085,0.407,0.561
1637086628400,2021-11-16T13.17.08.400,2.213,-0.116,0.588,1.204
1637086628421,2021-11-16T13.17.08.421,2.234,0.236,0.247,0.801
1637086628441,2021-11-16T13.17.08.441,2.254,0.996,-0.022,1.470
1637086628462,2021-11-16T13.17.08.462,2.275,0.894,0.005,1.511
1637086628481,2021-11-16T13.17.08.481,2.294,0.541,0.424,1.080
1637086628501,2021-11-16T13.17.08.501,2.314,0.542,0.813,0.947
1637086628522,2021-11-16T13.17.08.522,2.335,0.364,0.520,0.843
1637086628542,2021-11-16T13.17.08.542,2.355,0.339,0.530,0.826
1637086628563,2021-11-16T13.17.08.563,2.376,0.319,0.477,0.849
1637086628583,2021-11-16T13.17.08.583,2.396,0.355,0.376,0.927
1637086628604,2021-11-16T13.17.08.604,2.417,0.371,0.360,0.947
1637086628623,2021-11-16T13.17.08.623,2.436,0.351,0.325,0.924
1637086628643,2021-11-16T13.17.08.643,2.456,0.358,0.356,0.899
1637086628664,2021-11-16T13.17.08.664,2.477,0.351,0.418,0.870
1637086628684,2021-11-16T13.17.08.684,2.497,0.357,0.465,0.854
1637086628705,2021-11-16T13.17.08.705,2.518,0.343,0.491,0.836
1637086628725,2021-11-16T13.17.08.725,2.538,0.346,0.461,0.838
1637086628746,2021-11-16T13.17.08.746,2.559,0.363,0.402,0.871
1637086628765,2021-11-16T13.17.08.765,2.578,0.364,0.393,0.884
1637086628785,2021-11-16T13.17.08.785,2.598,0.356,0.423,0.867
1637086628806,2021-11-16T13.17.08.806,2.619,0.363,0.428,0.866
1637086628826,2021-11-16T13.17.08.826,2.639,0.354,0.430,0.845
1637086628847,2021-11-16T13.17.08.847,2.660,0.350,0.428,0.839
1637086628868,2021-11-16T13.17.08.868,2.681,0.364,0.409,0.848
1637086628888,2021-11-16T13.17.08.888,2.701,0.373,0.399,0.850
1637086628909,2021-11-16T13.17.08.909,2.722,0.364,0.404,0.846
1637086628928,2021-11-16T13.17.08.928,2.741,0.355,0.421,0.833
1637086628948,2021-11-16T13.17.08.948,2.761,0.363,0.424,0.841
1637086628969,2021-11-16T13.17.08.969,2.782,0.368,0.421,0.856
1637086628989,2021-11-16T13.17.08.989,2.802,0.379,0.398,0.858
1637086629010,2021-11-16T13.17.09.010,2.823,0.385,0.388,0.857
1637086629030,2021-11-16T13.17.09.030,2.843,0.385,0.389,0.855
1637086629051,2021-11-16T13.17.09.051,2.864,0.383,0.392,0.854
1637086629070,2021-11-16T13.17.09.070,2.883,0.381,0.391,0.856
1637086629090,2021-11-16T13.17.09.090,2.903,0.383,0.389,0.856
1637086629111,2021-11-16T13.17.09.111,2.924,0.385,0.381,0.860
1637086629131,2021-11-16T13.17.09.131,2.944,0.384,0.382,0.861
1637086629152,2021-11-16T13.17.09.152,2.965,0.378,0.386,0.859
1637086629172,2021-11-16T13.17.09.172,2.985,0.376,0.389,0.853
1637086629193,2021-11-16T13.17.09.193,3.006,0.375,0.391,0.850
1637086629212,2021-11-16T13.17.09.212,3.025,0.382,0.389,0.856
1637086629232,2021-11-16T13.17.09.232,3.045,0.393,0.369,0.856
1637086629253,2021-11-16T13.17.09.253,3.066,0.387,0.369,0.859
1637086629273,2021-11-16T13.17.09.273,3.086,0.387,0.367,0.865
1637086629294,2021-11-16T13.17.09.294,3.107,0.386,0.366,0.859
1637086629314,2021-11-16T13.17.09.314,3.127,0.393,0.348,0.869
1637086629335,2021-11-16T13.17.09.335,3.148,0.389,0.355,0.875
1637086629354,2021-11-16T13.17.09.354,3.167,0.385,0.359,0.866
1637086629374,2021-11-16T13.17.09.374,3.187,0.385,0.367,0.862
1637086629395,2021-11-16T13.17.09.395,3.208,0.392,0.355,0.870
1637086629415,2021-11-16T13.17.09.415,3.228,0.380,0.360,0.868
1637086629436,2021-11-16T13.17.09.436,3.249,0.380,0.362,0.873
1637086629456,2021-11-16T13.17.09.456,3.269,0.384,0.359,0.876
1637086629477,2021-11-16T13.17.09.477,3.290,0.376,0.372,0.876
1637086629496,2021-11-16T13.17.09.496,3.309,0.392,0.364,0.877
1637086629516,2021-11-16T13.17.09.516,3.329,0.404,0.327,0.898
1637086629537,2021-11-16T13.17.09.537,3.350,0.388,0.310,0.919
1637086629557,2021-11-16T13.17.09.557,3.370,0.345,0.297,0.953
1637086629578,2021-11-16T13.17.09.578,3.391,0.354,0.319,0.932
1637086629598,2021-11-16T13.17.09.598,3.411,0.376,0.278,0.940
1637086629619,2021-11-16T13.17.09.619,3.432,0.371,0.302,0.928
1637086629638,2021-11-16T13.17.09.638,3.451,0.397,0.301,0.915
1637086629659,2021-11-16T13.17.09.659,3.472,0.412,0.298,0.910
1637086629679,2021-11-16T13.17.09.679,3.492,0.406,0.366,0.903
1637086629700,2021-11-16T13.17.09.700,3.513,0.417,0.388,0.888
1637086629720,2021-11-16T13.17.09.720,3.533,0.460,0.379,0.870
1637086629741,2021-11-16T13.17.09.741,3.554,0.513,0.419,0.867
1637086629761,2021-11-16T13.17.09.761,3.574,0.542,0.419,0.843
1637086629782,2021-11-16T13.17.09.782,3.595,0.646,0.450,0.843
1637086629801,2021-11-16T13.17.09.801,3.614,0.898,0.637,0.925
1637086629821,2021-11-16T13.17.09.821,3.634,0.995,0.706,0.902
1637086629842,2021-11-16T13.17.09.842,3.655,0.791,0.732,0.803
1637086629862,2021-11-16T13.17.09.862,3.675,0.582,0.550,0.617
1637086629883,2021-11-16T13.17.09.883,3.696,0.583,0.367,0.652
1637086629903,2021-11-16T13.17.09.903,3.716,0.228,0.676,0.767
1637086629924,2021-11-16T13.17.09.924,3.737,0.333,0.601,0.711
1637086629943,2021-11-16T13.17.09.943,3.756,0.086,0.474,0.645
1637086629963,2021-11-16T13.17.09.963,3.776,0.152,0.446,0.634
1637086629984,2021-11-16T13.17.09.984,3.797,0.210,0.393,0.663
1637086630004,2021-11-16T13.17.10.004,3.817,0.230,0.369,0.661
1637086630025,2021-11-16T13.17.10.025,3.838,0.311,0.406,0.671
1637086630045,2021-11-16T13.17.10.045,3.858,0.363,0.433,0.681
1637086630066,2021-11-16T13.17.10.066,3.879,0.419,0.484,0.680
1637086630085,2021-11-16T13.17.10.085,3.898,0.480,0.547,0.684
1637086630105,2021-11-16T13.17.10.105,3.918,0.519,0.587,0.691
1637086630126,2021-11-16T13.17.10.126,3.939,0.566,0.650,0.692
1637086630146,2021-11-16T13.17.10.146,3.959,0.584,0.713,0.689
1637086630167,2021-11-16T13.17.10.167,3.980,0.544,0.730,0.660
1637086630187,2021-11-16T13.17.10.187,4.000,0.528,0.753,0.647
1637086630208,2021-11-16T13.17.10.208,4.021,0.545,0.827,0.630
1637086630227,2021-11-16T13.17.10.227,4.040,0.613,0.904,0.635
1637086630247,2021-11-16T13.17.10.247,4.060,0.829,1.069,0.596
1637086630268,2021-11-16T13.17.10.268,4.081,1.034,1.074,0.439
1637086630288,2021-11-16T13.17.10.288,4.101,1.091,0.875,0.271
1637086630309,2021-11-16T13.17.10.309,4.122,1.165,0.775,0.209
1637086630329,2021-11-16T13.17.10.329,4.142,1.270,0.737,0.256
1637086630350,2021-11-16T13.17.10.350,4.163,1.253,0.542,0.330
1637086630369,2021-11-16T13.17.10.369,4.182,1.118,0.333,0.433
1637086630389,2021-11-16T13.17.10.389,4.202,1.411,0.165,0.681
1637086630410,2021-11-16T13.17.10.410,4.223,1.313,0.183,0.790
1637086630431,2021-11-16T13.17.10.431,4.244,0.190,0.974,0.542
1637086630451,2021-11-16T13.17.10.451,4.264,0.296,0.455,0.817
1637086630472,2021-11-16T13.17.10.472,4.285,0.436,0.051,1.041
1637086630492,2021-11-16T13.17.10.492,4.305,0.500,-0.097,1.197
1637086630511,2021-11-16T13.17.10.511,4.324,0.325,0.375,0.958
1637086630532,2021-11-16T13.17.10.532,4.345,0.302,0.447,0.876
1637086630552,2021-11-16T13.17.10.552,4.365,0.380,0.311,0.896
1637086630573,2021-11-16T13.17.10.573,4.386,0.385,0.326,0.863
1637086630593,2021-11-16T13.17.10.593,4.406,0.377,0.325,0.871
1637086630614,2021-11-16T13.17.10.614,4.427,0.380,0.304,0.890
1637086630634,2021-11-16T13.17.10.634,4.447,0.362,0.318,0.901
1637086630655,2021-11-16T13.17.10.655,4.468,0.360,0.325,0.899
1637086630674,2021-11-16T13.17.10.674,4.487,0.363,0.310,0.898
1637086630694,2021-11-16T13.17.10.694,4.507,0.362,0.321,0.896
1637086630715,2021-11-16T13.17.10.715,4.528,0.361,0.322,0.891
1637086630735,2021-11-16T13.17.10.735,4.548,0.357,0.318,0.888
1637086630756,2021-11-16T13.17.10.756,4.569,0.359,0.322,0.890
1637086630776,2021-11-16T13.17.10.776,4.589,0.366,0.318,0.897
1637086630797,2021-11-16T13.17.10.797,4.610,0.364,0.315,0.896
1637086630816,2021-11-16T13.17.10.816,4.629,0.360,0.313,0.889
1637086630836,2021-11-16T13.17.10.836,4.649,0.365,0.311,0.892
1637086630857,2021-11-16T13.17.10.857,4.670,0.366,0.306,0.898
1637086630877,2021-11-16T13.17.10.877,4.690,0.370,0.304,0.898
1637086630898,2021-11-16T13.17.10.898,4.711,0.366,0.309,0.898
1637086630918,2021-11-16T13.17.10.918,4.731,0.359,0.312,0.898
1637086630939,2021-11-16T13.17.10.939,4.752,0.354,0.324,0.893
1637086630958,2021-11-16T13.17.10.958,4.771,0.356,0.327,0.891
1637086630978,2021-11-16T13.17.10.978,4.791,0.363,0.312,0.895
1637086630999,2021-11-16T13.17.10.999,4.812,0.361,0.309,0.899
1637086631019,2021-11-16T13.17.11.019,4.832,0.359,0.322,0.898
1637086631040,2021-11-16T13.17.11.040,4.853,0.357,0.326,0.895
1637086631060,2021-11-16T13.17.11.060,4.873,0.356,0.322,0.892
1637086631081,2021-11-16T13.17.11.081,4.894,0.355,0.325,0.893
1637086631100,2021-11-16T13.17.11.100,4.913,0.358,0.315,0.897
1637086631120,2021-11-16T13.17.11.120,4.933,0.357,0.316,0.898
1637086631141,2021-11-16T13.17.11.141,4.954,0.353,0.319,0.896
1637086631161,2021-11-16T13.17.11.161,4.974,0.350,0.322,0.897
1637086631182,2021-11-16T13.17.11.182,4.995,0.348,0.335,0.895
1637086631202,2021-11-16T13.17.11.202,5.015,0.347,0.336,0.895
1637086631223,2021-11-16T13.17.11.223,5.036,0.350,0.344,0.894
1637086631242,2021-11-16T13.17.11.242,5.055,0.349,0.338,0.893
1637086631263,2021-11-16T13.17.11.263,5.076,0.344,0.323,0.898
1637086631283,2021-11-16T13.17.11.283,5.096,0.344,0.327,0.900
1637086631304,2021-11-16T13.17.11.304,5.117,0.345,0.343,0.898
1637086631324,2021-11-16T13.17.11.324,5.137,0.348,0.350,0.899
1637086631345,2021-11-16T13.17.11.345,5.158,0.354,0.352,0.904
1637086631365,2021-11-16T13.17.11.365,5.178,0.371,0.365,0.919
1637086631386,2021-11-16T13.17.11.386,5.199,0.344,0.385,0.896
1637086631405,2021-11-16T13.17.11.405,5.218,0.324,0.344,0.912
1637086631425,2021-11-16T13.17.11.425,5.238,0.294,0.522,0.873
1637086631446,2021-11-16T13.17.11.446,5.259,0.086,1.091,0.898
1637086631466,2021-11-16T13.17.11.466,5.279,0.277,0.872,0.938
1637086631487,2021-11-16T13.17.11.487,5.300,0.372,0.354,0.697
1637086631507,2021-11-16T13.17.11.507,5.320,0.520,0.649,0.725
1637086631528,2021-11-16T13.17.11.528,5.341,0.492,0.898,0.778
1637086631547,2021-11-16T13.17.11.547,5.360,0.426,0.492,0.760
1637086631567,2021-11-16T13.17.11.567,5.380,0.375,0.136,0.775
1637086631588,2021-11-16T13.17.11.588,5.401,0.323,0.157,0.783
1637086631608,2021-11-16T13.17.11.608,5.421,0.342,0.073,0.866
1637086631629,2021-11-16T13.17.11.629,5.442,0.393,0.023,1.000
1637086631649,2021-11-16T13.17.11.649,5.462,0.383,0.191,1.024
1637086631670,2021-11-16T13.17.11.670,5.483,0.346,0.308,0.947
1637086631689,2021-11-16T13.17.11.689,5.502,0.340,0.318,0.883
1637086631709,2021-11-16T13.17.11.709,5.522,0.337,0.412,0.833
1637086631730,2021-11-16T13.17.11.730,5.543,0.371,0.689,0.731
1637086631750,2021-11-16T13.17.11.750,5.563,0.436,0.789,0.627
1637086631771,2021-11-16T13.17.11.771,5.584,0.530,0.521,0.597
1637086631791,2021-11-16T13.17.11.791,5.604,0.615,0.333,0.586
1637086631812,2021-11-16T13.17.11.812,5.625,0.701,0.396,0.536
1637086631831,2021-11-16T13.17.11.831,5.644,0.733,0.334,0.479
1637086631851,2021-11-16T13.17.11.851,5.664,1.104,0.641,0.375
1637086631872,2021-11-16T13.17.11.872,5.685,1.496,-0.780,1.362
1637086631892,2021-11-16T13.17.11.892,5.705,0.076,0.023,1.062
1637086631913,2021-11-16T13.17.11.913,5.726,0.224,0.667,0.861
1637086631933,2021-11-16T13.17.11.933,5.746,0.522,0.203,0.923
1637086631954,2021-11-16T13.17.11.954,5.767,0.421,0.294,0.922
1637086631973,2021-11-16T13.17.11.973,5.786,0.394,0.291,0.917
1637086631993,2021-11-16T13.17.11.993,5.806,0.374,0.352,0.881
1637086632014,2021-11-16T13.17.12.014,5.827,0.381,0.312,0.892
1637086632035,2021-11-16T13.17.12.035,5.848,0.387,0.264,0.908
1637086632055,2021-11-16T13.17.12.055,5.868,0.369,0.327,0.892
1637086632076,2021-11-16T13.17.12.076,5.889,0.378,0.318,0.892
1637086632096,2021-11-16T13.17.12.096,5.909,0.375,0.325,0.888
1637086632117,2021-11-16T13.17.12.117,5.930,0.367,0.343,0.880
1637086632136,2021-11-16T13.17.12.136,5.949,0.371,0.325,0.887
1637086632156,2021-11-16T13.17.12.156,5.969,0.360,0.330,0.886
1637086632177,2021-11-16T13.17.12.177,5.990,0.362,0.334,0.894
1637086632197,2021-11-16T13.17.12.197,6.010,0.367,0.331,0.890
1637086632218,2021-11-16T13.17.12.218,6.031,0.365,0.334,0.889
1637086632238,2021-11-16T13.17.12.238,6.051,0.363,0.337,0.891
1637086632259,2021-11-16T13.17.12.259,6.072,0.360,0.334,0.887
1637086632278,2021-11-16T13.17.12.278,6.091,0.362,0.333,0.889
1637086632298,2021-11-16T13.17.12.298,6.111,0.358,0.336,0.886
1637086632319,2021-11-16T13.17.12.319,6.132,0.366,0.331,0.887
1637086632339,2021-11-16T13.17.12.339,6.152,0.365,0.335,0.884
1637086632360,2021-11-16T13.17.12.360,6.173,0.361,0.333,0.885
1637086632380,2021-11-16T13.17.12.380,6.193,0.365,0.329,0.891
1637086632401,2021-11-16T13.17.12.401,6.214,0.364,0.329,0.888
1637086632420,2021-11-16T13.17.12.420,6.233,0.355,0.333,0.888
1637086632440,2021-11-16T13.17.12.440,6.253,0.363,0.329,0.887
1637086632461,2021-11-16T13.17.12.461,6.274,0.363,0.333,0.888
1637086632481,2021-11-16T13.17.12.481,6.294,0.361,0.335,0.890
1637086632502,2021-11-16T13.17.12.502,6.315,0.363,0.333,0.889
1637086632522,2021-11-16T13.17.12.522,6.335,0.363,0.331,0.891
1637086632543,2021-11-16T13.17.12.543,6.356,0.368,0.328,0.895
1637086632562,2021-11-16T13.17.12.562,6.375,0.369,0.329,0.895
1637086632582,2021-11-16T13.17.12.582,6.395,0.365,0.338,0.894
1637086632603,2021-11-16T13.17.12.603,6.416,0.370,0.331,0.896
1637086632623,2021-11-16T13.17.12.623,6.436,0.369,0.338,0.896
1637086632644,2021-11-16T13.17.12.644,6.457,0.372,0.330,0.898
1637086632664,2021-11-16T13.17.12.664,6.477,0.378,0.312,0.911
1637086632685,2021-11-16T13.17.12.685,6.498,0.380,0.309,0.916
1637086632705,2021-11-16T13.17.12.705,6.518,0.395,0.323,0.917
1637086632724,2021-11-16T13.17.12.724,6.537,0.405,0.305,0.911
1637086632745,2021-11-16T13.17.12.745,6.558,0.410,0.316,0.899
1637086632765,2021-11-16T13.17.12.765,6.578,0.443,0.236,0.935
1637086632786,2021-11-16T13.17.12.786,6.599,0.565,0.304,0.854
1637086632806,2021-11-16T13.17.12.806,6.619,0.636,0.239,0.743
1637086632827,2021-11-16T13.17.12.827,6.640,0.635,0.303,0.698
1637086632847,2021-11-16T13.17.12.847,6.660,0.565,0.320,0.705
1637086632867,2021-11-16T13.17.12.867,6.680,0.531,0.300,0.775
1637086632887,2021-11-16T13.17.12.887,6.700,0.511,0.271,0.832
1637086632908,2021-11-16T13.17.12.908,6.721,0.431,0.328,0.806
1637086632928,2021-11-16T13.17.12.928,6.741,0.305,0.341,0.765
1637086632949,2021-11-16T13.17.12.949,6.762,0.229,0.330,0.782
1637086632969,2021-11-16T13.17.12.969,6.782,0.322,0.550,1.009
1637086632990,2021-11-16T13.17.12.990,6.803,0.039,0.484,0.986
1637086633009,2021-11-16T13.17.13.009,6.822,0.015,0.410,1.068
1637086633029,2021-11-16T13.17.13.029,6.842,0.310,0.380,0.939
1637086633050,2021-11-16T13.17.13.050,6.863,0.499,0.398,0.770
1637086633070,2021-11-16T13.17.13.070,6.883,0.456,0.342,0.867
1637086633091,2021-11-16T13.17.13.091,6.904,0.412,0.272,0.908
1637086633111,2021-11-16T13.17.13.111,6.924,0.410,0.341,0.866
1637086633132,2021-11-16T13.17.13.132,6.945,0.417,0.370,0.840
1637086633151,2021-11-16T13.17.13.151,6.964,0.420,0.315,0.863
1637086633171,2021-11-16T13.17.13.171,6.984,0.402,0.285,0.892
1637086633192,2021-11-16T13.17.13.192,7.005,0.391,0.316,0.887
1637086633212,2021-11-16T13.17.13.212,7.025,0.374,0.318,0.887
1637086633233,2021-11-16T13.17.13.233,7.046,0.316,0.311,0.923
1637086633253,2021-11-16T13.17.13.253,7.066,0.379,0.344,0.881
1637086633274,2021-11-16T13.17.13.274,7.087,0.393,0.332,0.875
1637086633294,2021-11-16T13.17.13.294,7.107,0.394,0.315,0.882
1637086633313,2021-11-16T13.17.13.313,7.126,0.397,0.318,0.879
1637086633334,2021-11-16T13.17.13.334,7.147,0.397,0.307,0.880
1637086633354,2021-11-16T13.17.13.354,7.167,0.396,0.309,0.889
1637086633375,2021-11-16T13.17.13.375,7.188,0.378,0.322,0.892
1637086633395,2021-11-16T13.17.13.395,7.208,0.370,0.338,0.889
1637086633416,2021-11-16T13.17.13.416,7.229,0.385,0.315,0.893
1637086633436,2021-11-16T13.17.13.436,7.249,0.381,0.320,0.888
1637086633455,2021-11-16T13.17.13.455,7.268,0.368,0.334,0.882
1637086633476,2021-11-16T13.17.13.476,7.289,0.381,0.324,0.884
1637086633496,2021-11-16T13.17.13.496,7.309,0.377,0.319,0.885
1637086633517,2021-11-16T13.17.13.517,7.330,0.375,0.324,0.887
1637086633537,2021-11-16T13.17.13.537,7.350,0.373,0.316,0.889
1637086633558,2021-11-16T13.17.13.558,7.371,0.367,0.326,0.883
1637086633578,2021-11-16T13.17.13.578,7.391,0.371,0.334,0.884
1637086633597,2021-11-16T13.17.13.597,7.410,0.368,0.343,0.882
1637086633618,2021-11-16T13.17.13.618,7.431,0.371,0.339,0.881
1637086633639,2021-11-16T13.17.13.639,7.452,0.373,0.337,0.883
1637086633659,2021-11-16T13.17.13.659,7.472,0.367,0.341,0.886
1637086633680,2021-11-16T13.17.13.680,7.493,0.372,0.330,0.890
1637086633700,2021-11-16T13.17.13.700,7.513,0.371,0.331,0.890
1637086633721,2021-11-16T13.17.13.721,7.534,0.369,0.330,0.888
1637086633740,2021-11-16T13.17.13.740,7.553,0.370,0.329,0.889
1637086633760,2021-11-16T13.17.13.760,7.573,0.371,0.331,0.887
1637086633781,2021-11-16T13.17.13.781,7.594,0.365,0.333,0.886
