epoc (ms),timestamp (-0400),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1622217765111,2021-05-28T12.02.45.111,1.890,0.578,-0.062,0.796
1622217765132,2021-05-28T12.02.45.132,1.911,0.577,-0.063,0.797
1622217765151,2021-05-28T12.02.45.151,1.930,0.575,-0.062,0.796
1622217765171,2021-05-28T12.02.45.171,1.950,0.575,-0.061,0.794
1622217765192,2021-05-28T12.02.45.192,1.971,0.577,-0.061,0.797
1622217765211,2021-05-28T12.02.45.211,1.990,0.580,-0.060,0.793
1622217765231,2021-05-28T12.02.45.231,2.010,0.577,-0.062,0.794
1622217765250,2021-05-28T12.02.45.250,2.029,0.578,-0.061,0.794
1622217765271,2021-05-28T12.02.45.271,2.050,0.577,-0.063,0.795
1622217765290,2021-05-28T12.02.45.290,2.069,0.576,-0.063,0.795
1622217765310,2021-05-28T12.02.45.310,2.089,0.575,-0.062,0.795
1622217765331,2021-05-28T12.02.45.331,2.110,0.577,-0.060,0.797
1622217765350,2021-05-28T12.02.45.350,2.129,0.575,-0.061,0.796
1622217765370,2021-05-28T12.02.45.370,2.149,0.578,-0.060,0.795
1622217765389,2021-05-28T12.02.45.389,2.168,0.578,-0.062,0.794
1622217765410,2021-05-28T12.02.45.410,2.189,0.578,-0.062,0.794
1622217765429,2021-05-28T12.02.45.429,2.208,0.576,-0.062,0.795
1622217765449,2021-05-28T12.02.45.449,2.228,0.577,-0.063,0.794
1622217765470,2021-05-28T12.02.45.470,2.249,0.576,-0.064,0.793
1622217765489,2021-05-28T12.02.45.489,2.268,0.576,-0.063,0.794
1622217765510,2021-05-28T12.02.45.510,2.289,0.577,-0.061,0.794
1622217765529,2021-05-28T12.02.45.529,2.308,0.575,-0.062,0.796
1622217765549,2021-05-28T12.02.45.549,2.328,0.577,-0.061,0.796
1622217765570,2021-05-28T12.02.45.570,2.349,0.577,-0.062,0.796
1622217765589,2021-05-28T12.02.45.589,2.368,0.576,-0.062,0.795
1622217765609,2021-05-28T12.02.45.609,2.388,0.578,-0.059,0.795
1622217765628,2021-05-28T12.02.45.628,2.407,0.576,-0.058,0.796
1622217765649,2021-05-28T12.02.45.649,2.428,0.576,-0.061,0.796
1622217765668,2021-05-28T12.02.45.668,2.447,0.575,-0.062,0.794
1622217765688,2021-05-28T12.02.45.688,2.467,0.577,-0.062,0.795
1622217765709,2021-05-28T12.02.45.709,2.488,0.578,-0.061,0.795
1622217765728,2021-05-28T12.02.45.728,2.507,0.577,-0.061,0.798
1622217765748,2021-05-28T12.02.45.748,2.527,0.579,-0.061,0.796
1622217765767,2021-05-28T12.02.45.767,2.546,0.577,-0.065,0.794
1622217765788,2021-05-28T12.02.45.788,2.567,0.576,-0.063,0.796
1622217765807,2021-05-28T12.02.45.807,2.586,0.577,-0.062,0.794
1622217765827,2021-05-28T12.02.45.827,2.606,0.576,-0.062,0.795
1622217765848,2021-05-28T12.02.45.848,2.627,0.576,-0.062,0.795
1622217765867,2021-05-28T12.02.45.867,2.646,0.577,-0.061,0.794
1622217765887,2021-05-28T12.02.45.887,2.666,0.577,-0.061,0.795
1622217765906,2021-05-28T12.02.45.906,2.685,0.578,-0.059,0.794
1622217765927,2021-05-28T12.02.45.927,2.706,0.576,-0.060,0.795
1622217765947,2021-05-28T12.02.45.947,2.726,0.578,-0.060,0.798
1622217765967,2021-05-28T12.02.45.967,2.746,0.576,-0.060,0.795
1622217765987,2021-05-28T12.02.45.987,2.766,0.575,-0.062,0.793
1622217766006,2021-05-28T12.02.46.006,2.785,0.575,-0.062,0.796
1622217766027,2021-05-28T12.02.46.027,2.806,0.576,-0.062,0.795
1622217766046,2021-05-28T12.02.46.046,2.825,0.577,-0.062,0.796
1622217766066,2021-05-28T12.02.46.066,2.845,0.576,-0.062,0.796
1622217766087,2021-05-28T12.02.46.087,2.866,0.576,-0.064,0.795
1622217766106,2021-05-28T12.02.46.106,2.885,0.576,-0.063,0.795
1622217766126,2021-05-28T12.02.46.126,2.905,0.577,-0.060,0.795
1622217766145,2021-05-28T12.02.46.145,2.924,0.577,-0.062,0.795
1622217766166,2021-05-28T12.02.46.166,2.945,0.577,-0.062,0.794
1622217766185,2021-05-28T12.02.46.185,2.964,0.577,-0.060,0.796
1622217766205,2021-05-28T12.02.46.205,2.984,0.576,-0.063,0.796
1622217766226,2021-05-28T12.02.46.226,3.005,0.575,-0.062,0.796
1622217766245,2021-05-28T12.02.46.245,3.024,0.576,-0.062,0.793
1622217766265,2021-05-28T12.02.46.265,3.044,0.577,-0.060,0.795
1622217766284,2021-05-28T12.02.46.284,3.063,0.577,-0.059,0.797
1622217766305,2021-05-28T12.02.46.305,3.084,0.576,-0.061,0.796
1622217766325,2021-05-28T12.02.46.325,3.104,0.577,-0.062,0.797
1622217766344,2021-05-28T12.02.46.344,3.123,0.577,-0.061,0.795
1622217766365,2021-05-28T12.02.46.365,3.144,0.578,-0.062,0.795
1622217766384,2021-05-28T12.02.46.384,3.163,0.577,-0.061,0.795
1622217766405,2021-05-28T12.02.46.405,3.184,0.576,-0.062,0.794
1622217766424,2021-05-28T12.02.46.424,3.203,0.577,-0.061,0.798
1622217766444,2021-05-28T12.02.46.444,3.223,0.576,-0.059,0.797
1622217766465,2021-05-28T12.02.46.465,3.244,0.578,-0.061,0.795
1622217766484,2021-05-28T12.02.46.484,3.263,0.578,-0.063,0.796
1622217766504,2021-05-28T12.02.46.504,3.283,0.576,-0.060,0.794
1622217766523,2021-05-28T12.02.46.523,3.302,0.577,-0.061,0.796
1622217766544,2021-05-28T12.02.46.544,3.323,0.578,-0.063,0.794
1622217766563,2021-05-28T12.02.46.563,3.342,0.577,-0.061,0.795
1622217766583,2021-05-28T12.02.46.583,3.362,0.577,-0.062,0.795
1622217766604,2021-05-28T12.02.46.604,3.383,0.576,-0.063,0.795
1622217766623,2021-05-28T12.02.46.623,3.402,0.577,-0.061,0.797
1622217766643,2021-05-28T12.02.46.643,3.422,0.576,-0.060,0.795
1622217766662,2021-05-28T12.02.46.662,3.441,0.577,-0.060,0.796
1622217766683,2021-05-28T12.02.46.683,3.462,0.577,-0.063,0.794
1622217766703,2021-05-28T12.02.46.703,3.482,0.576,-0.059,0.795
1622217766722,2021-05-28T12.02.46.722,3.501,0.577,-0.060,0.797
1622217766743,2021-05-28T12.02.46.743,3.522,0.576,-0.063,0.796
1622217766762,2021-05-28T12.02.46.762,3.541,0.575,-0.061,0.795
1622217766782,2021-05-28T12.02.46.782,3.561,0.576,-0.060,0.795
1622217766802,2021-05-28T12.02.46.802,3.581,0.578,-0.060,0.795
1622217766822,2021-05-28T12.02.46.822,3.601,0.578,-0.060,0.797
1622217766843,2021-05-28T12.02.46.843,3.622,0.577,-0.060,0.795
1622217766862,2021-05-28T12.02.46.862,3.641,0.578,-0.061,0.794
1622217766882,2021-05-28T12.02.46.882,3.661,0.576,-0.063,0.794
1622217766901,2021-05-28T12.02.46.901,3.680,0.577,-0.061,0.795
1622217766922,2021-05-28T12.02.46.922,3.701,0.576,-0.063,0.794
1622217766941,2021-05-28T12.02.46.941,3.720,0.578,-0.061,0.796
1622217766961,2021-05-28T12.02.46.961,3.740,0.576,-0.062,0.795
1622217766982,2021-05-28T12.02.46.982,3.761,0.578,-0.060,0.795
1622217767001,2021-05-28T12.02.47.001,3.780,0.578,-0.059,0.796
1622217767021,2021-05-28T12.02.47.021,3.800,0.578,-0.059,0.796
1622217767040,2021-05-28T12.02.47.040,3.819,0.577,-0.062,0.796
1622217767061,2021-05-28T12.02.47.061,3.840,0.577,-0.063,0.794
1622217767081,2021-05-28T12.02.47.081,3.860,0.578,-0.060,0.796
1622217767100,2021-05-28T12.02.47.100,3.879,0.576,-0.063,0.795
1622217767121,2021-05-28T12.02.47.121,3.900,0.577,-0.062,0.795
1622217767140,2021-05-28T12.02.47.140,3.919,0.574,-0.061,0.793
1622217767160,2021-05-28T12.02.47.160,3.939,0.577,-0.060,0.795
1622217767179,2021-05-28T12.02.47.179,3.958,0.577,-0.060,0.794
1622217767200,2021-05-28T12.02.47.200,3.979,0.576,-0.060,0.795
1622217767220,2021-05-28T12.02.47.220,3.999,0.577,-0.062,0.796
1622217767239,2021-05-28T12.02.47.239,4.018,0.579,-0.062,0.794
1622217767260,2021-05-28T12.02.47.260,4.039,0.576,-0.061,0.796
1622217767279,2021-05-28T12.02.47.279,4.058,0.578,-0.060,0.795
1622217767300,2021-05-28T12.02.47.300,4.079,0.577,-0.064,0.796
1622217767319,2021-05-28T12.02.47.319,4.098,0.577,-0.062,0.798
1622217767339,2021-05-28T12.02.47.339,4.118,0.578,-0.062,0.794
1622217767360,2021-05-28T12.02.47.360,4.139,0.578,-0.062,0.795
1622217767379,2021-05-28T12.02.47.379,4.158,0.576,-0.061,0.793
1622217767399,2021-05-28T12.02.47.399,4.178,0.577,-0.059,0.794
1622217767418,2021-05-28T12.02.47.418,4.197,0.576,-0.061,0.797
1622217767439,2021-05-28T12.02.47.439,4.218,0.577,-0.062,0.795
1622217767459,2021-05-28T12.02.47.459,4.238,0.578,-0.060,0.794
1622217767478,2021-05-28T12.02.47.478,4.257,0.578,-0.061,0.794
1622217767499,2021-05-28T12.02.47.499,4.278,0.577,-0.062,0.796
1622217767518,2021-05-28T12.02.47.518,4.297,0.575,-0.062,0.798
1622217767538,2021-05-28T12.02.47.538,4.317,0.578,-0.064,0.794
1622217767557,2021-05-28T12.02.47.557,4.336,0.576,-0.062,0.794
1622217767578,2021-05-28T12.02.47.578,4.357,0.575,-0.062,0.794
1622217767598,2021-05-28T12.02.47.598,4.377,0.577,-0.062,0.796
1622217767617,2021-05-28T12.02.47.617,4.396,0.578,-0.060,0.797
1622217767638,2021-05-28T12.02.47.638,4.417,0.577,-0.059,0.796
1622217767657,2021-05-28T12.02.47.657,4.436,0.576,-0.060,0.796
1622217767677,2021-05-28T12.02.47.677,4.456,0.575,-0.064,0.796
1622217767697,2021-05-28T12.02.47.697,4.476,0.577,-0.064,0.794
1622217767717,2021-05-28T12.02.47.717,4.496,0.578,-0.061,0.794
1622217767738,2021-05-28T12.02.47.738,4.517,0.576,-0.061,0.795
1622217767757,2021-05-28T12.02.47.757,4.536,0.576,-0.059,0.796
1622217767777,2021-05-28T12.02.47.777,4.556,0.576,-0.063,0.795
1622217767796,2021-05-28T12.02.47.796,4.575,0.578,-0.063,0.795
1622217767817,2021-05-28T12.02.47.817,4.596,0.579,-0.061,0.795
1622217767836,2021-05-28T12.02.47.836,4.615,0.576,-0.062,0.795
1622217767856,2021-05-28T12.02.47.856,4.635,0.576,-0.062,0.795
1622217767877,2021-05-28T12.02.47.877,4.656,0.577,-0.062,0.794
1622217767896,2021-05-28T12.02.47.896,4.675,0.577,-0.062,0.794
1622217767916,2021-05-28T12.02.47.916,4.695,0.576,-0.059,0.795
1622217767935,2021-05-28T12.02.47.935,4.714,0.577,-0.059,0.794
1622217767956,2021-05-28T12.02.47.956,4.735,0.578,-0.062,0.795
1622217767976,2021-05-28T12.02.47.976,4.755,0.576,-0.061,0.796
1622217767995,2021-05-28T12.02.47.995,4.774,0.576,-0.060,0.794
1622217768016,2021-05-28T12.02.48.016,4.795,0.576,-0.063,0.794
1622217768035,2021-05-28T12.02.48.035,4.814,0.576,-0.062,0.796
1622217768055,2021-05-28T12.02.48.055,4.834,0.576,-0.062,0.795
1622217768074,2021-05-28T12.02.48.074,4.853,0.576,-0.062,0.797
1622217768095,2021-05-28T12.02.48.095,4.874,0.577,-0.061,0.796
1622217768115,2021-05-28T12.02.48.115,4.894,0.578,-0.061,0.793
1622217768135,2021-05-28T12.02.48.135,4.914,0.577,-0.060,0.794
1622217768155,2021-05-28T12.02.48.155,4.934,0.577,-0.061,0.795
1622217768174,2021-05-28T12.02.48.174,4.953,0.575,-0.060,0.797
1622217768195,2021-05-28T12.02.48.195,4.974,0.577,-0.061,0.794
1622217768214,2021-05-28T12.02.48.214,4.993,0.577,-0.062,0.795
1622217768234,2021-05-28T12.02.48.234,5.013,0.576,-0.061,0.794
1622217768255,2021-05-28T12.02.48.255,5.034,0.577,-0.061,0.794
1622217768274,2021-05-28T12.02.48.274,5.053,0.575,-0.062,0.795
1622217768294,2021-05-28T12.02.48.294,5.073,0.576,-0.062,0.796
1622217768313,2021-05-28T12.02.48.313,5.092,0.577,-0.062,0.794
1622217768334,2021-05-28T12.02.48.334,5.113,0.577,-0.062,0.793
1622217768354,2021-05-28T12.02.48.354,5.133,0.578,-0.062,0.795
1622217768373,2021-05-28T12.02.48.373,5.152,0.578,-0.062,0.795
1622217768394,2021-05-28T12.02.48.394,5.173,0.576,-0.063,0.797
1622217768413,2021-05-28T12.02.48.413,5.192,0.575,-0.060,0.796
1622217768433,2021-05-28T12.02.48.433,5.212,0.577,-0.063,0.796
1622217768452,2021-05-28T12.02.48.452,5.231,0.576,-0.064,0.795
1622217768473,2021-05-28T12.02.48.473,5.252,0.577,-0.061,0.794
1622217768493,2021-05-28T12.02.48.493,5.272,0.577,-0.061,0.793
1622217768512,2021-05-28T12.02.48.512,5.291,0.576,-0.062,0.796
1622217768533,2021-05-28T12.02.48.533,5.312,0.577,-0.061,0.795
1622217768552,2021-05-28T12.02.48.552,5.331,0.577,-0.060,0.793
1622217768572,2021-05-28T12.02.48.572,5.351,0.577,-0.062,0.796
1622217768592,2021-05-28T12.02.48.592,5.371,0.576,-0.062,0.797
1622217768612,2021-05-28T12.02.48.612,5.391,0.578,-0.062,0.793
1622217768633,2021-05-28T12.02.48.633,5.412,0.577,-0.063,0.795
1622217768652,2021-05-28T12.02.48.652,5.431,0.575,-0.063,0.794
1622217768672,2021-05-28T12.02.48.672,5.451,0.575,-0.062,0.795
1622217768691,2021-05-28T12.02.48.691,5.470,0.575,-0.063,0.797
1622217768712,2021-05-28T12.02.48.712,5.491,0.577,-0.062,0.796
1622217768732,2021-05-28T12.02.48.732,5.511,0.576,-0.064,0.794
1622217768751,2021-05-28T12.02.48.751,5.530,0.577,-0.061,0.794
1622217768772,2021-05-28T12.02.48.772,5.551,0.577,-0.061,0.795
1622217768791,2021-05-28T12.02.48.791,5.570,0.577,-0.062,0.793
1622217768811,2021-05-28T12.02.48.811,5.590,0.577,-0.061,0.796
1622217768830,2021-05-28T12.02.48.830,5.609,0.576,-0.060,0.796
1622217768851,2021-05-28T12.02.48.851,5.630,0.576,-0.061,0.796
1622217768871,2021-05-28T12.02.48.871,5.650,0.578,-0.061,0.795
1622217768890,2021-05-28T12.02.48.890,5.669,0.576,-0.063,0.793
1622217768911,2021-05-28T12.02.48.911,5.690,0.577,-0.063,0.795
1622217768930,2021-05-28T12.02.48.930,5.709,0.577,-0.060,0.795
1622217768950,2021-05-28T12.02.48.950,5.729,0.575,-0.061,0.795
1622217768969,2021-05-28T12.02.48.969,5.748,0.577,-0.060,0.794
1622217768990,2021-05-28T12.02.48.990,5.769,0.577,-0.059,0.796
1622217769010,2021-05-28T12.02.49.010,5.789,0.578,-0.064,0.794
1622217769030,2021-05-28T12.02.49.030,5.809,0.576,-0.062,0.793
1622217769050,2021-05-28T12.02.49.050,5.829,0.575,-0.063,0.796
1622217769069,2021-05-28T12.02.49.069,5.848,0.577,-0.062,0.794
1622217769090,2021-05-28T12.02.49.090,5.869,0.578,-0.063,0.793
1622217769110,2021-05-28T12.02.49.110,5.889,0.577,-0.062,0.794
1622217769129,2021-05-28T12.02.49.129,5.908,0.575,-0.061,0.795
1622217769150,2021-05-28T12.02.49.150,5.929,0.576,-0.064,0.795
1622217769169,2021-05-28T12.02.49.169,5.948,0.577,-0.061,0.794
1622217769189,2021-05-28T12.02.49.189,5.968,0.576,-0.059,0.796
1622217769208,2021-05-28T12.02.49.208,5.987,0.576,-0.061,0.796
1622217769229,2021-05-28T12.02.49.229,6.008,0.575,-0.062,0.795
1622217769249,2021-05-28T12.02.49.249,6.028,0.576,-0.062,0.794
1622217769268,2021-05-28T12.02.49.268,6.047,0.577,-0.061,0.795
1622217769289,2021-05-28T12.02.49.289,6.068,0.577,-0.060,0.796
1622217769308,2021-05-28T12.02.49.308,6.087,0.578,-0.061,0.795
1622217769328,2021-05-28T12.02.49.328,6.107,0.580,-0.064,0.796
1622217769347,2021-05-28T12.02.49.347,6.126,0.579,-0.062,0.795
1622217769368,2021-05-28T12.02.49.368,6.147,0.578,-0.062,0.794
1622217769388,2021-05-28T12.02.49.388,6.167,0.577,-0.060,0.795
1622217769407,2021-05-28T12.02.49.407,6.186,0.577,-0.061,0.794
1622217769428,2021-05-28T12.02.49.428,6.207,0.577,-0.062,0.794
1622217769447,2021-05-28T12.02.49.447,6.226,0.578,-0.062,0.795
1622217769468,2021-05-28T12.02.49.468,6.247,0.577,-0.063,0.795
1622217769488,2021-05-28T12.02.49.488,6.267,0.577,-0.062,0.794
1622217769507,2021-05-28T12.02.49.507,6.286,0.577,-0.065,0.792
1622217769528,2021-05-28T12.02.49.528,6.307,0.578,-0.062,0.793
1622217769547,2021-05-28T12.02.49.547,6.326,0.577,-0.061,0.796
1622217769567,2021-05-28T12.02.49.567,6.346,0.576,-0.062,0.795
1622217769586,2021-05-28T12.02.49.586,6.365,0.576,-0.063,0.797
1622217769607,2021-05-28T12.02.49.607,6.386,0.578,-0.063,0.793
1622217769627,2021-05-28T12.02.49.627,6.406,0.578,-0.062,0.793
1622217769646,2021-05-28T12.02.49.646,6.425,0.576,-0.061,0.796
1622217769667,2021-05-28T12.02.49.667,6.446,0.577,-0.063,0.794
1622217769686,2021-05-28T12.02.49.686,6.465,0.577,-0.061,0.795
1622217769706,2021-05-28T12.02.49.706,6.485,0.576,-0.062,0.794
1622217769727,2021-05-28T12.02.49.727,6.506,0.579,-0.062,0.796
1622217769746,2021-05-28T12.02.49.746,6.525,0.578,-0.062,0.798
1622217769766,2021-05-28T12.02.49.766,6.545,0.578,-0.062,0.796
1622217769785,2021-05-28T12.02.49.785,6.564,0.579,-0.061,0.794
1622217769806,2021-05-28T12.02.49.806,6.585,0.578,-0.063,0.793
1622217769825,2021-05-28T12.02.49.825,6.604,0.576,-0.061,0.795
1622217769845,2021-05-28T12.02.49.845,6.624,0.576,-0.061,0.795
1622217769866,2021-05-28T12.02.49.866,6.645,0.577,-0.061,0.795
1622217769885,2021-05-28T12.02.49.885,6.664,0.577,-0.063,0.796
1622217769906,2021-05-28T12.02.49.906,6.685,0.576,-0.062,0.795
1622217769925,2021-05-28T12.02.49.925,6.704,0.578,-0.062,0.795
1622217769945,2021-05-28T12.02.49.945,6.724,0.577,-0.058,0.796
1622217769964,2021-05-28T12.02.49.964,6.743,0.575,-0.063,0.795
1622217769985,2021-05-28T12.02.49.985,6.764,0.575,-0.063,0.796
1622217770005,2021-05-28T12.02.50.005,6.784,0.575,-0.062,0.796
1622217770024,2021-05-28T12.02.50.024,6.803,0.575,-0.061,0.794
1622217770045,2021-05-28T12.02.50.045,6.824,0.577,-0.060,0.795
1622217770064,2021-05-28T12.02.50.064,6.843,0.577,-0.061,0.795
1622217770084,2021-05-28T12.02.50.084,6.863,0.576,-0.062,0.793
1622217770105,2021-05-28T12.02.50.105,6.884,0.576,-0.063,0.794
1622217770124,2021-05-28T12.02.50.124,6.903,0.575,-0.062,0.796
1622217770144,2021-05-28T12.02.50.144,6.923,0.575,-0.063,0.795
1622217770163,2021-05-28T12.02.50.163,6.942,0.579,-0.062,0.795
1622217770184,2021-05-28T12.02.50.184,6.963,0.577,-0.061,0.796
1622217770203,2021-05-28T12.02.50.203,6.982,0.575,-0.060,0.795
1622217770223,2021-05-28T12.02.50.223,7.002,0.576,-0.060,0.796
1622217770244,2021-05-28T12.02.50.244,7.023,0.577,-0.062,0.795
1622217770263,2021-05-28T12.02.50.263,7.042,0.578,-0.061,0.794
1622217770283,2021-05-28T12.02.50.283,7.062,0.576,-0.062,0.795
1622217770302,2021-05-28T12.02.50.302,7.081,0.576,-0.061,0.795
1622217770323,2021-05-28T12.02.50.323,7.102,0.577,-0.062,0.794
1622217770342,2021-05-28T12.02.50.342,7.121,0.577,-0.062,0.794
1622217770363,2021-05-28T12.02.50.363,7.142,0.576,-0.062,0.797
1622217770383,2021-05-28T12.02.50.383,7.162,0.576,-0.062,0.796
1622217770402,2021-05-28T12.02.50.402,7.181,0.577,-0.061,0.796
1622217770423,2021-05-28T12.02.50.423,7.202,0.578,-0.061,0.796
1622217770442,2021-05-28T12.02.50.442,7.221,0.578,-0.061,0.795
1622217770462,2021-05-28T12.02.50.462,7.241,0.578,-0.060,0.796
1622217770483,2021-05-28T12.02.50.483,7.262,0.575,-0.063,0.796
