epoc (ms),timestamp (-0500),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1605538807417,2020-11-16T10.00.07.417,0.605,-0.915,0.061,0.061
1605538807438,2020-11-16T10.00.07.438,0.626,-0.793,-0.061,0.000
1605538807458,2020-11-16T10.00.07.458,0.646,-0.610,0.000,-0.122
1605538807479,2020-11-16T10.00.07.479,0.667,-0.549,0.000,-0.305
1605538807498,2020-11-16T10.00.07.498,0.686,-0.549,0.183,-0.427
1605538807518,2020-11-16T10.00.07.518,0.706,-0.427,0.366,-0.366
1605538807539,2020-11-16T10.00.07.539,0.727,-0.610,0.366,0.061
1605538807559,2020-11-16T10.00.07.559,0.747,-0.732,0.305,0.305
1605538807580,2020-11-16T10.00.07.580,0.768,-0.671,0.183,0.366
1605538807599,2020-11-16T10.00.07.599,0.787,-0.549,0.061,0.366
1605538807619,2020-11-16T10.00.07.619,0.807,-0.427,0.061,0.366
1605538807640,2020-11-16T10.00.07.640,0.828,-0.305,-0.061,0.427
1605538807660,2020-11-16T10.00.07.660,0.848,-0.122,-0.244,0.427
1605538807680,2020-11-16T10.00.07.680,0.868,-0.061,-0.427,0.488
1605538807700,2020-11-16T10.00.07.700,0.888,-0.061,-0.366,0.427
1605538807721,2020-11-16T10.00.07.721,0.909,-0.183,-0.305,0.488
1605538807741,2020-11-16T10.00.07.741,0.929,-0.244,-0.366,0.610
1605538807762,2020-11-16T10.00.07.762,0.950,-0.183,-0.366,0.671
1605538807781,2020-11-16T10.00.07.781,0.969,-0.305,-0.244,0.732
1605538807801,2020-11-16T10.00.07.801,0.989,-0.183,-0.244,0.549
1605538807822,2020-11-16T10.00.07.822,1.010,-0.244,-0.183,0.610
1605538807842,2020-11-16T10.00.07.842,1.030,-0.305,-0.061,0.549
1605538807861,2020-11-16T10.00.07.861,1.049,-0.427,0.000,0.610
1605538807882,2020-11-16T10.00.07.882,1.070,-0.305,0.061,0.549
1605538807902,2020-11-16T10.00.07.902,1.090,-0.427,0.183,0.488
1605538807923,2020-11-16T10.00.07.923,1.111,-0.427,0.244,0.427
1605538807943,2020-11-16T10.00.07.943,1.131,-0.610,0.427,0.366
1605538807962,2020-11-16T10.00.07.962,1.150,-0.976,0.671,0.366
1605538807983,2020-11-16T10.00.07.983,1.171,-1.098,0.671,0.305
1605538808003,2020-11-16T10.00.08.003,1.191,-1.037,0.549,0.183
1605538808024,2020-11-16T10.00.08.024,1.212,-0.854,0.305,0.000
1605538808044,2020-11-16T10.00.08.044,1.232,-0.610,0.122,-0.122
1605538808063,2020-11-16T10.00.08.063,1.251,-0.366,0.122,-0.244
1605538808084,2020-11-16T10.00.08.084,1.272,-0.244,0.305,-0.305
1605538808104,2020-11-16T10.00.08.104,1.292,-0.305,0.366,-0.183
1605538808125,2020-11-16T10.00.08.125,1.313,-0.610,0.305,0.061
1605538808144,2020-11-16T10.00.08.144,1.332,-0.732,0.488,0.244
1605538808164,2020-11-16T10.00.08.164,1.352,-0.793,0.488,0.366
1605538808185,2020-11-16T10.00.08.185,1.373,-0.793,0.488,0.366
1605538808205,2020-11-16T10.00.08.205,1.393,-0.976,0.732,0.366
1605538808226,2020-11-16T10.00.08.226,1.414,-1.037,0.976,0.366
1605538808245,2020-11-16T10.00.08.245,1.433,-1.098,1.159,0.366
1605538808265,2020-11-16T10.00.08.265,1.453,-1.098,1.159,0.427
1605538808286,2020-11-16T10.00.08.286,1.474,-0.976,0.793,0.366
1605538808306,2020-11-16T10.00.08.306,1.494,-0.854,0.366,0.427
1605538808327,2020-11-16T10.00.08.327,1.515,-0.793,0.305,0.427
1605538808346,2020-11-16T10.00.08.346,1.534,-0.732,0.183,0.305
1605538808367,2020-11-16T10.00.08.367,1.555,-0.610,0.061,0.183
1605538808387,2020-11-16T10.00.08.387,1.575,-0.427,-0.061,0.183
1605538808408,2020-11-16T10.00.08.408,1.596,-0.366,0.000,0.122
1605538808427,2020-11-16T10.00.08.427,1.615,-0.427,0.061,0.122
1605538808447,2020-11-16T10.00.08.447,1.635,-0.549,0.000,0.122
1605538808468,2020-11-16T10.00.08.468,1.656,-0.488,-0.183,0.183
1605538808488,2020-11-16T10.00.08.488,1.676,-0.366,-0.183,0.183
1605538808509,2020-11-16T10.00.08.509,1.697,-0.305,-0.183,0.244
1605538808528,2020-11-16T10.00.08.528,1.716,-0.305,-0.183,0.183
1605538808548,2020-11-16T10.00.08.548,1.736,-0.305,-0.122,0.244
1605538808569,2020-11-16T10.00.08.569,1.757,-0.427,-0.122,0.244
1605538808589,2020-11-16T10.00.08.589,1.777,-0.427,-0.061,0.244
1605538808608,2020-11-16T10.00.08.608,1.796,-0.488,0.000,0.305
1605538808629,2020-11-16T10.00.08.629,1.817,-0.549,0.000,0.366
1605538808649,2020-11-16T10.00.08.649,1.837,-0.488,-0.061,0.427
1605538808670,2020-11-16T10.00.08.670,1.858,-0.488,-0.122,0.427
1605538808690,2020-11-16T10.00.08.690,1.878,-0.610,-0.061,0.427
1605538808709,2020-11-16T10.00.08.709,1.897,-0.610,-0.061,0.488
1605538808730,2020-11-16T10.00.08.730,1.918,-0.610,-0.183,0.366
1605538808750,2020-11-16T10.00.08.750,1.938,-0.610,-0.183,0.366
1605538808771,2020-11-16T10.00.08.771,1.959,-0.488,-0.183,0.305
1605538808791,2020-11-16T10.00.08.791,1.979,-0.488,-0.183,0.244
1605538808810,2020-11-16T10.00.08.810,1.998,-0.488,-0.183,0.305
1605538808831,2020-11-16T10.00.08.831,2.019,-0.488,-0.183,0.366
1605538808851,2020-11-16T10.00.08.851,2.039,-0.488,-0.244,0.488
1605538808872,2020-11-16T10.00.08.872,2.060,-0.488,-0.305,0.488
1605538808891,2020-11-16T10.00.08.891,2.079,-0.427,-0.122,0.488
1605538808911,2020-11-16T10.00.08.911,2.099,-0.610,-0.122,0.427
1605538808932,2020-11-16T10.00.08.932,2.120,-0.610,-0.122,0.366
1605538808952,2020-11-16T10.00.08.952,2.140,-0.671,-0.122,0.305
1605538808973,2020-11-16T10.00.08.973,2.161,-0.549,-0.183,0.305
1605538808992,2020-11-16T10.00.08.992,2.180,-0.488,-0.122,0.305
1605538809013,2020-11-16T10.00.09.013,2.201,-0.427,-0.122,0.244
1605538809033,2020-11-16T10.00.09.033,2.221,-0.488,-0.061,0.305
1605538809054,2020-11-16T10.00.09.054,2.242,-0.488,-0.183,0.427
1605538809074,2020-11-16T10.00.09.074,2.262,-0.488,-0.183,0.488
1605538809093,2020-11-16T10.00.09.093,2.281,-0.427,-0.183,0.488
1605538809114,2020-11-16T10.00.09.114,2.302,-0.427,-0.244,0.427
1605538809134,2020-11-16T10.00.09.134,2.322,-0.366,-0.183,0.427
1605538809155,2020-11-16T10.00.09.155,2.343,-0.427,-0.122,0.427
1605538809174,2020-11-16T10.00.09.174,2.362,-0.549,-0.183,0.488
1605538809194,2020-11-16T10.00.09.194,2.382,-0.488,-0.244,0.366
1605538809215,2020-11-16T10.00.09.215,2.403,-0.366,-0.244,0.305
1605538809235,2020-11-16T10.00.09.235,2.423,-0.427,-0.244,0.305
1605538809256,2020-11-16T10.00.09.256,2.444,-0.366,-0.244,0.366
1605538809275,2020-11-16T10.00.09.275,2.463,-0.427,-0.244,0.366
1605538809295,2020-11-16T10.00.09.295,2.483,-0.427,-0.305,0.366
1605538809316,2020-11-16T10.00.09.316,2.504,-0.366,-0.305,0.366
1605538809336,2020-11-16T10.00.09.336,2.524,-0.244,-0.183,0.488
1605538809355,2020-11-16T10.00.09.355,2.543,-0.244,-0.183,0.488
1605538809376,2020-11-16T10.00.09.376,2.564,-0.305,-0.183,0.427
1605538809396,2020-11-16T10.00.09.396,2.584,-0.305,-0.183,0.427
1605538809417,2020-11-16T10.00.09.417,2.605,-0.427,-0.122,0.427
1605538809437,2020-11-16T10.00.09.437,2.625,-0.366,-0.122,0.427
1605538809456,2020-11-16T10.00.09.456,2.644,-0.427,-0.122,0.366
1605538809477,2020-11-16T10.00.09.477,2.665,-0.488,-0.061,0.305
1605538809497,2020-11-16T10.00.09.497,2.685,-0.549,-0.061,0.305
1605538809518,2020-11-16T10.00.09.518,2.706,-0.549,-0.122,0.366
1605538809538,2020-11-16T10.00.09.538,2.726,-0.427,-0.183,0.366
1605538809557,2020-11-16T10.00.09.557,2.745,-0.488,-0.305,0.427
1605538809578,2020-11-16T10.00.09.578,2.766,-0.366,-0.305,0.427
1605538809598,2020-11-16T10.00.09.598,2.786,-0.366,-0.244,0.366
1605538809619,2020-11-16T10.00.09.619,2.807,-0.366,-0.244,0.366
1605538809638,2020-11-16T10.00.09.638,2.826,-0.366,-0.305,0.305
1605538809659,2020-11-16T10.00.09.659,2.847,-0.305,-0.244,0.244
1605538809679,2020-11-16T10.00.09.679,2.867,-0.305,-0.305,0.244
1605538809700,2020-11-16T10.00.09.700,2.888,-0.305,-0.244,0.244
1605538809720,2020-11-16T10.00.09.720,2.908,-0.366,-0.305,0.183
1605538809739,2020-11-16T10.00.09.739,2.927,-0.366,-0.305,0.244
1605538809760,2020-11-16T10.00.09.760,2.948,-0.427,-0.244,0.305
1605538809780,2020-11-16T10.00.09.780,2.968,-0.427,-0.244,0.305
1605538809801,2020-11-16T10.00.09.801,2.989,-0.427,-0.244,0.305
1605538809820,2020-11-16T10.00.09.820,3.008,-0.366,-0.305,0.366
1605538809840,2020-11-16T10.00.09.840,3.028,-0.427,-0.366,0.305
1605538809861,2020-11-16T10.00.09.861,3.049,-0.244,-0.427,0.244
1605538809881,2020-11-16T10.00.09.881,3.069,-0.305,-0.488,0.366
1605538809902,2020-11-16T10.00.09.902,3.090,-0.305,-0.427,0.427
1605538809921,2020-11-16T10.00.09.921,3.109,-0.427,-0.366,0.427
1605538809941,2020-11-16T10.00.09.941,3.129,-0.488,-0.366,0.427
1605538809962,2020-11-16T10.00.09.962,3.150,-0.427,-0.366,0.427
1605538809982,2020-11-16T10.00.09.982,3.170,-0.427,-0.427,0.366
1605538810003,2020-11-16T10.00.10.003,3.191,-0.305,-0.488,0.366
1605538810022,2020-11-16T10.00.10.022,3.210,-0.305,-0.427,0.366
1605538810042,2020-11-16T10.00.10.042,3.230,-0.305,-0.488,0.305
1605538810063,2020-11-16T10.00.10.063,3.251,-0.244,-0.488,0.366
1605538810083,2020-11-16T10.00.10.083,3.271,-0.244,-0.610,0.305
1605538810102,2020-11-16T10.00.10.102,3.290,-0.183,-0.671,0.366
1605538810123,2020-11-16T10.00.10.123,3.311,-0.244,-0.671,0.488
1605538810143,2020-11-16T10.00.10.143,3.331,-0.305,-0.732,0.610
1605538810164,2020-11-16T10.00.10.164,3.352,-0.366,-0.793,0.610
1605538810184,2020-11-16T10.00.10.184,3.372,-0.305,-0.671,0.549
1605538810203,2020-11-16T10.00.10.203,3.391,-0.366,-0.671,0.427
1605538810224,2020-11-16T10.00.10.224,3.412,-0.305,-0.671,0.427
1605538810244,2020-11-16T10.00.10.244,3.432,-0.244,-0.671,0.488
1605538810265,2020-11-16T10.00.10.265,3.453,-0.244,-0.671,0.488
1605538810284,2020-11-16T10.00.10.284,3.472,-0.305,-0.671,0.488
1605538810305,2020-11-16T10.00.10.305,3.493,-0.244,-0.610,0.427
1605538810325,2020-11-16T10.00.10.325,3.513,-0.305,-0.549,0.305
1605538810346,2020-11-16T10.00.10.346,3.534,-0.305,-0.366,0.305
1605538810366,2020-11-16T10.00.10.366,3.554,-0.366,-0.366,0.366
1605538810385,2020-11-16T10.00.10.385,3.573,-0.305,-0.427,0.305
1605538810406,2020-11-16T10.00.10.406,3.594,-0.244,-0.488,0.244
1605538810426,2020-11-16T10.00.10.426,3.614,-0.244,-0.427,0.305
1605538810447,2020-11-16T10.00.10.447,3.635,-0.366,-0.305,0.305
1605538810467,2020-11-16T10.00.10.467,3.655,-0.366,-0.366,0.305
1605538810486,2020-11-16T10.00.10.486,3.674,-0.305,-0.366,0.305
1605538810507,2020-11-16T10.00.10.507,3.695,-0.305,-0.305,0.366
1605538810527,2020-11-16T10.00.10.527,3.715,-0.366,-0.305,0.305
1605538810548,2020-11-16T10.00.10.548,3.736,-0.366,-0.305,0.244
1605538810567,2020-11-16T10.00.10.567,3.755,-0.366,-0.305,0.305
1605538810587,2020-11-16T10.00.10.587,3.775,-0.366,-0.305,0.366
1605538810608,2020-11-16T10.00.10.608,3.796,-0.305,-0.305,0.305
1605538810628,2020-11-16T10.00.10.628,3.816,-0.244,-0.427,0.305
1605538810649,2020-11-16T10.00.10.649,3.837,-0.244,-0.427,0.366
1605538810668,2020-11-16T10.00.10.668,3.856,-0.366,-0.305,0.427
1605538810688,2020-11-16T10.00.10.688,3.876,-0.427,-0.427,0.427
1605538810709,2020-11-16T10.00.10.709,3.897,-0.305,-0.488,0.488
1605538810729,2020-11-16T10.00.10.729,3.917,-0.366,-0.610,0.549
1605538810748,2020-11-16T10.00.10.748,3.936,-0.305,-0.610,0.488
1605538810769,2020-11-16T10.00.10.769,3.957,-0.244,-0.549,0.488
1605538810789,2020-11-16T10.00.10.789,3.977,-0.305,-0.549,0.427
1605538810810,2020-11-16T10.00.10.810,3.998,-0.244,-0.488,0.488
1605538810830,2020-11-16T10.00.10.830,4.018,-0.366,-0.366,0.488
1605538810849,2020-11-16T10.00.10.849,4.037,-0.549,-0.244,0.488
1605538810870,2020-11-16T10.00.10.870,4.058,-0.488,-0.244,0.427
1605538810890,2020-11-16T10.00.10.890,4.078,-0.488,-0.244,0.305
1605538810911,2020-11-16T10.00.10.911,4.099,-0.427,-0.244,0.244
1605538810931,2020-11-16T10.00.10.931,4.119,-0.366,-0.183,0.244
1605538810951,2020-11-16T10.00.10.951,4.139,-0.549,0.000,0.305
1605538810971,2020-11-16T10.00.10.971,4.159,-0.732,0.122,0.305
1605538810992,2020-11-16T10.00.10.992,4.180,-0.671,0.061,0.305
1605538811012,2020-11-16T10.00.11.012,4.200,-0.671,0.061,0.305
1605538811031,2020-11-16T10.00.11.031,4.219,-0.549,0.122,0.305
1605538811052,2020-11-16T10.00.11.052,4.240,-0.549,0.122,0.183
1605538811072,2020-11-16T10.00.11.072,4.260,-0.427,0.122,0.122
1605538811093,2020-11-16T10.00.11.093,4.281,-0.305,0.122,0.122
1605538811113,2020-11-16T10.00.11.113,4.301,-0.366,0.122,0.183
1605538811132,2020-11-16T10.00.11.132,4.320,-0.366,0.122,0.244
1605538811153,2020-11-16T10.00.11.153,4.341,-0.366,0.122,0.244
1605538811173,2020-11-16T10.00.11.173,4.361,-0.366,0.061,0.183
1605538811194,2020-11-16T10.00.11.194,4.382,-0.427,0.061,0.244
1605538811214,2020-11-16T10.00.11.214,4.402,-0.427,0.061,0.305
1605538811233,2020-11-16T10.00.11.233,4.421,-0.366,0.122,0.305
1605538811254,2020-11-16T10.00.11.254,4.442,-0.427,0.122,0.366
1605538811274,2020-11-16T10.00.11.274,4.462,-0.488,0.183,0.366
1605538811295,2020-11-16T10.00.11.295,4.483,-0.549,0.061,0.366
1605538811314,2020-11-16T10.00.11.314,4.502,-0.610,0.183,0.366
1605538811334,2020-11-16T10.00.11.334,4.522,-0.671,0.244,0.427
1605538811355,2020-11-16T10.00.11.355,4.543,-0.671,0.183,0.427
1605538811375,2020-11-16T10.00.11.375,4.563,-0.671,0.183,0.488
1605538811396,2020-11-16T10.00.11.396,4.584,-0.671,0.183,0.488
1605538811415,2020-11-16T10.00.11.415,4.603,-0.671,0.183,0.427
1605538811435,2020-11-16T10.00.11.435,4.623,-0.610,0.244,0.427
1605538811456,2020-11-16T10.00.11.456,4.644,-0.671,0.305,0.427
1605538811476,2020-11-16T10.00.11.476,4.664,-0.610,0.244,0.427
1605538811497,2020-11-16T10.00.11.497,4.685,-0.549,0.183,0.427
1605538811516,2020-11-16T10.00.11.516,4.704,-0.610,0.000,0.305
1605538811536,2020-11-16T10.00.11.536,4.724,-0.610,0.000,0.244
1605538811557,2020-11-16T10.00.11.557,4.745,-0.549,0.000,0.305
1605538811577,2020-11-16T10.00.11.577,4.765,-0.549,0.000,0.305
1605538811597,2020-11-16T10.00.11.597,4.785,-0.488,0.061,0.305
1605538811617,2020-11-16T10.00.11.617,4.805,-0.488,-0.061,0.305
1605538811638,2020-11-16T10.00.11.638,4.826,-0.488,-0.183,0.366
1605538811658,2020-11-16T10.00.11.658,4.846,-0.488,-0.305,0.427
1605538811679,2020-11-16T10.00.11.679,4.867,-0.366,-0.305,0.366
1605538811698,2020-11-16T10.00.11.698,4.886,-0.427,-0.244,0.305
1605538811718,2020-11-16T10.00.11.718,4.906,-0.427,-0.244,0.366
1605538811739,2020-11-16T10.00.11.739,4.927,-0.366,-0.244,0.305
1605538811759,2020-11-16T10.00.11.759,4.947,-0.427,-0.183,0.366
1605538811780,2020-11-16T10.00.11.780,4.968,-0.427,-0.183,0.305
1605538811799,2020-11-16T10.00.11.799,4.987,-0.488,-0.183,0.305
1605538811819,2020-11-16T10.00.11.819,5.007,-0.488,-0.183,0.366
1605538811840,2020-11-16T10.00.11.840,5.028,-0.427,-0.244,0.305
1605538811860,2020-11-16T10.00.11.860,5.048,-0.366,-0.183,0.305
1605538811879,2020-11-16T10.00.11.879,5.067,-0.427,-0.122,0.427
1605538811900,2020-11-16T10.00.11.900,5.088,-0.488,-0.061,0.366
1605538811920,2020-11-16T10.00.11.920,5.108,-0.549,0.000,0.305
1605538811941,2020-11-16T10.00.11.941,5.129,-0.549,-0.183,0.366
1605538811961,2020-11-16T10.00.11.961,5.149,-0.427,-0.244,0.366
1605538811980,2020-11-16T10.00.11.980,5.168,-0.427,-0.305,0.366
1605538812001,2020-11-16T10.00.12.001,5.189,-0.366,-0.427,0.244
1605538812021,2020-11-16T10.00.12.021,5.209,-0.305,-0.488,0.244
1605538812042,2020-11-16T10.00.12.042,5.230,-0.183,-0.488,0.244
1605538812062,2020-11-16T10.00.12.062,5.250,-0.183,-0.366,0.244
1605538812081,2020-11-16T10.00.12.081,5.269,-0.305,-0.305,0.244
1605538812102,2020-11-16T10.00.12.102,5.290,-0.427,-0.305,0.366
1605538812122,2020-11-16T10.00.12.122,5.310,-0.427,-0.244,0.366
1605538812143,2020-11-16T10.00.12.143,5.331,-0.366,-0.244,0.366
1605538812162,2020-11-16T10.00.12.162,5.350,-0.366,-0.244,0.305
1605538812182,2020-11-16T10.00.12.182,5.370,-0.366,-0.305,0.305
1605538812203,2020-11-16T10.00.12.203,5.391,-0.366,-0.305,0.305
1605538812223,2020-11-16T10.00.12.223,5.411,-0.366,-0.305,0.305
1605538812244,2020-11-16T10.00.12.244,5.432,-0.244,-0.366,0.305
1605538812263,2020-11-16T10.00.12.263,5.451,-0.366,-0.366,0.305
1605538812284,2020-11-16T10.00.12.284,5.472,-0.305,-0.366,0.305
1605538812304,2020-11-16T10.00.12.304,5.492,-0.427,-0.244,0.305
1605538812325,2020-11-16T10.00.12.325,5.513,-0.549,-0.305,0.305
1605538812345,2020-11-16T10.00.12.345,5.533,-0.488,-0.366,0.305
1605538812364,2020-11-16T10.00.12.364,5.552,-0.366,-0.427,0.305
1605538812385,2020-11-16T10.00.12.385,5.573,-0.305,-0.427,0.366
1605538812405,2020-11-16T10.00.12.405,5.593,-0.366,-0.427,0.305
1605538812426,2020-11-16T10.00.12.426,5.614,-0.366,-0.427,0.366
1605538812445,2020-11-16T10.00.12.445,5.633,-0.305,-0.488,0.305
1605538812465,2020-11-16T10.00.12.465,5.653,-0.305,-0.427,0.305
1605538812486,2020-11-16T10.00.12.486,5.674,-0.305,-0.427,0.305
1605538812506,2020-11-16T10.00.12.506,5.694,-0.244,-0.427,0.305
1605538812527,2020-11-16T10.00.12.527,5.715,-0.244,-0.427,0.305
1605538812546,2020-11-16T10.00.12.546,5.734,-0.244,-0.366,0.183
1605538812566,2020-11-16T10.00.12.566,5.754,-0.305,-0.366,0.244
1605538812587,2020-11-16T10.00.12.587,5.775,-0.244,-0.427,0.244
1605538812607,2020-11-16T10.00.12.607,5.795,-0.366,-0.427,0.244
1605538812628,2020-11-16T10.00.12.628,5.816,-0.366,-0.366,0.305
1605538812647,2020-11-16T10.00.12.647,5.835,-0.305,-0.366,0.244
1605538812667,2020-11-16T10.00.12.667,5.855,-0.305,-0.366,0.122
1605538812688,2020-11-16T10.00.12.688,5.876,-0.305,-0.305,0.183
1605538812708,2020-11-16T10.00.12.708,5.896,-0.305,-0.244,0.244
1605538812727,2020-11-16T10.00.12.727,5.915,-0.427,-0.183,0.244
1605538812748,2020-11-16T10.00.12.748,5.936,-0.305,-0.244,0.244
1605538812768,2020-11-16T10.00.12.768,5.956,-0.366,-0.305,0.244
1605538812789,2020-11-16T10.00.12.789,5.977,-0.366,-0.244,0.305
1605538812809,2020-11-16T10.00.12.809,5.997,-0.244,-0.183,0.305
1605538812828,2020-11-16T10.00.12.828,6.016,-0.244,-0.305,0.244
1605538812849,2020-11-16T10.00.12.849,6.037,-0.305,-0.244,0.305
1605538812869,2020-11-16T10.00.12.869,6.057,-0.305,-0.244,0.305
1605538812890,2020-11-16T10.00.12.890,6.078,-0.244,-0.305,0.244
1605538812910,2020-11-16T10.00.12.910,6.098,-0.244,-0.366,0.244
1605538812930,2020-11-16T10.00.12.930,6.118,-0.122,-0.488,0.122
1605538812950,2020-11-16T10.00.12.950,6.138,-0.122,-0.427,0.183
1605538812971,2020-11-16T10.00.12.971,6.159,-0.061,-0.427,0.183
1605538812991,2020-11-16T10.00.12.991,6.179,-0.122,-0.427,0.244
1605538813010,2020-11-16T10.00.13.010,6.198,-0.244,-0.488,0.244
1605538813031,2020-11-16T10.00.13.031,6.219,-0.305,-0.427,0.244
1605538813051,2020-11-16T10.00.13.051,6.239,-0.305,-0.427,0.305
1605538813072,2020-11-16T10.00.13.072,6.260,-0.244,-0.366,0.305
1605538813092,2020-11-16T10.00.13.092,6.280,-0.366,-0.244,0.366
1605538813111,2020-11-16T10.00.13.111,6.299,-0.427,-0.305,0.427
1605538813132,2020-11-16T10.00.13.132,6.320,-0.366,-0.366,0.427
1605538813152,2020-11-16T10.00.13.152,6.340,-0.244,-0.427,0.305
1605538813173,2020-11-16T10.00.13.173,6.361,-0.305,-0.427,0.244
1605538813192,2020-11-16T10.00.13.192,6.380,-0.366,-0.305,0.305
1605538813212,2020-11-16T10.00.13.212,6.400,-0.366,-0.305,0.366
1605538813233,2020-11-16T10.00.13.233,6.421,-0.366,-0.366,0.305
1605538813253,2020-11-16T10.00.13.253,6.441,-0.244,-0.427,0.305
1605538813274,2020-11-16T10.00.13.274,6.462,-0.366,-0.366,0.244
1605538813293,2020-11-16T10.00.13.293,6.481,-0.366,-0.305,0.244
1605538813313,2020-11-16T10.00.13.313,6.501,-0.366,-0.305,0.305
1605538813334,2020-11-16T10.00.13.334,6.522,-0.366,-0.366,0.244
1605538813354,2020-11-16T10.00.13.354,6.542,-0.305,-0.366,0.244
1605538813375,2020-11-16T10.00.13.375,6.563,-0.183,-0.366,0.244
1605538813394,2020-11-16T10.00.13.394,6.582,-0.122,-0.427,0.183
1605538813414,2020-11-16T10.00.13.414,6.602,-0.061,-0.427,0.244
1605538813435,2020-11-16T10.00.13.435,6.623,-0.244,-0.427,0.305
1605538813455,2020-11-16T10.00.13.455,6.643,-0.183,-0.488,0.305
1605538813474,2020-11-16T10.00.13.474,6.662,-0.122,-0.427,0.183
1605538813495,2020-11-16T10.00.13.495,6.683,-0.122,-0.427,0.183
1605538813515,2020-11-16T10.00.13.515,6.703,0.000,-0.427,0.244
1605538813536,2020-11-16T10.00.13.536,6.724,0.000,-0.427,0.244
1605538813556,2020-11-16T10.00.13.556,6.744,-0.244,-0.305,0.244
1605538813576,2020-11-16T10.00.13.576,6.764,-0.244,-0.366,0.305
1605538813596,2020-11-16T10.00.13.596,6.784,-0.305,-0.244,0.305
1605538813617,2020-11-16T10.00.13.617,6.805,-0.427,-0.183,0.244
1605538813637,2020-11-16T10.00.13.637,6.825,-0.427,-0.122,0.244
1605538813656,2020-11-16T10.00.13.656,6.844,-0.488,-0.061,0.366
1605538813677,2020-11-16T10.00.13.677,6.865,-0.549,-0.061,0.305
1605538813697,2020-11-16T10.00.13.697,6.885,-0.427,-0.061,0.244
1605538813718,2020-11-16T10.00.13.718,6.906,-0.305,-0.122,0.244
1605538813738,2020-11-16T10.00.13.738,6.926,-0.427,-0.183,0.305
1605538813757,2020-11-16T10.00.13.757,6.945,-0.366,-0.183,0.244
1605538813778,2020-11-16T10.00.13.778,6.966,-0.366,-0.122,0.305
1605538813798,2020-11-16T10.00.13.798,6.986,-0.488,-0.061,0.305
1605538813819,2020-11-16T10.00.13.819,7.007,-0.549,-0.122,0.366
1605538813839,2020-11-16T10.00.13.839,7.027,-0.488,-0.183,0.305
1605538813858,2020-11-16T10.00.13.858,7.046,-0.427,-0.183,0.305
1605538813879,2020-11-16T10.00.13.879,7.067,-0.488,-0.183,0.244
1605538813899,2020-11-16T10.00.13.899,7.087,-0.488,-0.183,0.305
1605538813920,2020-11-16T10.00.13.920,7.108,-0.305,-0.183,0.305
1605538813939,2020-11-16T10.00.13.939,7.127,-0.366,-0.244,0.366
1605538813959,2020-11-16T10.00.13.959,7.147,-0.366,-0.244,0.366
1605538813980,2020-11-16T10.00.13.980,7.168,-0.427,-0.122,0.366
1605538814000,2020-11-16T10.00.14.000,7.188,-0.488,-0.183,0.366
1605538814021,2020-11-16T10.00.14.021,7.209,-0.427,-0.183,0.427
