epoc (ms),timestamp (-0500),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1637174365099,2021-11-17T13.39.25.099,0.964,0.328,0.426,0.899
1637174365120,2021-11-17T13.39.25.120,0.985,0.313,0.431,0.876
1637174365139,2021-11-17T13.39.25.139,1.004,0.160,0.335,0.842
1637174365158,2021-11-17T13.39.25.158,1.023,0.254,0.483,0.824
1637174365178,2021-11-17T13.39.25.178,1.043,0.565,0.667,0.913
1637174365197,2021-11-17T13.39.25.197,1.062,0.568,0.537,0.755
1637174365218,2021-11-17T13.39.25.218,1.083,0.574,0.515,0.760
1637174365237,2021-11-17T13.39.25.237,1.102,0.242,0.363,0.855
1637174365257,2021-11-17T13.39.25.257,1.122,0.004,0.108,0.868
1637174365276,2021-11-17T13.39.25.276,1.141,0.686,0.440,0.503
1637174365296,2021-11-17T13.39.25.296,1.161,1.036,0.368,0.960
1637174365316,2021-11-17T13.39.25.316,1.181,-0.005,0.303,0.827
1637174365335,2021-11-17T13.39.25.335,1.200,-0.257,0.458,0.681
1637174365356,2021-11-17T13.39.25.356,1.221,0.244,0.255,0.777
1637174365375,2021-11-17T13.39.25.375,1.240,0.520,0.430,0.906
1637174365395,2021-11-17T13.39.25.395,1.260,0.372,0.894,0.948
1637174365414,2021-11-17T13.39.25.414,1.279,0.408,0.491,0.851
1637174365435,2021-11-17T13.39.25.435,1.300,0.487,0.383,0.871
1637174365454,2021-11-17T13.39.25.454,1.319,0.350,0.465,0.847
1637174365473,2021-11-17T13.39.25.473,1.338,0.348,0.377,0.871
1637174365493,2021-11-17T13.39.25.493,1.358,0.320,0.438,0.858
1637174365512,2021-11-17T13.39.25.512,1.377,0.325,0.440,0.850
1637174365533,2021-11-17T13.39.25.533,1.398,0.322,0.420,0.854
1637174365552,2021-11-17T13.39.25.552,1.417,0.309,0.424,0.857
1637174365572,2021-11-17T13.39.25.572,1.437,0.299,0.442,0.851
1637174365591,2021-11-17T13.39.25.591,1.456,0.292,0.436,0.855
1637174365610,2021-11-17T13.39.25.610,1.475,0.304,0.429,0.856
1637174365631,2021-11-17T13.39.25.631,1.496,0.305,0.429,0.863
1637174365650,2021-11-17T13.39.25.650,1.515,0.308,0.428,0.861
1637174365671,2021-11-17T13.39.25.671,1.536,0.308,0.421,0.863
1637174365690,2021-11-17T13.39.25.690,1.555,0.305,0.429,0.859
1637174365710,2021-11-17T13.39.25.710,1.575,0.301,0.437,0.856
1637174365729,2021-11-17T13.39.25.729,1.594,0.300,0.427,0.857
1637174365750,2021-11-17T13.39.25.750,1.615,0.314,0.419,0.859
1637174365769,2021-11-17T13.39.25.769,1.634,0.316,0.408,0.860
1637174365788,2021-11-17T13.39.25.788,1.653,0.319,0.389,0.872
1637174365808,2021-11-17T13.39.25.808,1.673,0.309,0.412,0.873
1637174365827,2021-11-17T13.39.25.827,1.692,0.308,0.416,0.865
1637174365848,2021-11-17T13.39.25.848,1.713,0.317,0.399,0.867
1637174365867,2021-11-17T13.39.25.867,1.732,0.309,0.418,0.863
1637174365887,2021-11-17T13.39.25.887,1.752,0.307,0.422,0.864
1637174365906,2021-11-17T13.39.25.906,1.771,0.308,0.419,0.864
1637174365925,2021-11-17T13.39.25.925,1.790,0.308,0.422,0.865
1637174365946,2021-11-17T13.39.25.946,1.811,0.306,0.416,0.863
1637174365965,2021-11-17T13.39.25.965,1.830,0.304,0.416,0.863
1637174365985,2021-11-17T13.39.25.985,1.850,0.308,0.415,0.865
1637174366005,2021-11-17T13.39.26.005,1.870,0.310,0.407,0.867
1637174366025,2021-11-17T13.39.26.025,1.890,0.304,0.417,0.865
1637174366044,2021-11-17T13.39.26.044,1.909,0.306,0.425,0.863
1637174366063,2021-11-17T13.39.26.063,1.928,0.313,0.411,0.867
1637174366084,2021-11-17T13.39.26.084,1.949,0.312,0.407,0.869
1637174366103,2021-11-17T13.39.26.103,1.968,0.308,0.414,0.867
1637174366123,2021-11-17T13.39.26.123,1.988,0.310,0.416,0.865
1637174366142,2021-11-17T13.39.26.142,2.007,0.310,0.413,0.866
1637174366163,2021-11-17T13.39.26.163,2.028,0.309,0.413,0.865
1637174366182,2021-11-17T13.39.26.182,2.047,0.311,0.420,0.864
1637174366202,2021-11-17T13.39.26.202,2.067,0.313,0.425,0.866
1637174366221,2021-11-17T13.39.26.221,2.086,0.316,0.416,0.868
1637174366240,2021-11-17T13.39.26.240,2.105,0.311,0.410,0.868
1637174366261,2021-11-17T13.39.26.261,2.126,0.311,0.410,0.867
1637174366280,2021-11-17T13.39.26.280,2.145,0.310,0.416,0.866
1637174366300,2021-11-17T13.39.26.300,2.165,0.312,0.419,0.864
1637174366319,2021-11-17T13.39.26.319,2.184,0.314,0.413,0.867
1637174366340,2021-11-17T13.39.26.340,2.205,0.312,0.412,0.866
1637174366359,2021-11-17T13.39.26.359,2.224,0.304,0.413,0.864
1637174366378,2021-11-17T13.39.26.378,2.243,0.299,0.413,0.867
1637174366399,2021-11-17T13.39.26.399,2.264,0.302,0.421,0.864
1637174366418,2021-11-17T13.39.26.418,2.283,0.305,0.419,0.863
1637174366438,2021-11-17T13.39.26.438,2.303,0.302,0.418,0.863
1637174366457,2021-11-17T13.39.26.457,2.322,0.304,0.420,0.867
1637174366478,2021-11-17T13.39.26.478,2.343,0.302,0.420,0.864
1637174366497,2021-11-17T13.39.26.497,2.362,0.300,0.424,0.863
1637174366517,2021-11-17T13.39.26.517,2.382,0.299,0.417,0.863
1637174366536,2021-11-17T13.39.26.536,2.401,0.299,0.419,0.865
1637174366555,2021-11-17T13.39.26.555,2.420,0.298,0.425,0.864
1637174366576,2021-11-17T13.39.26.576,2.441,0.300,0.422,0.866
1637174366595,2021-11-17T13.39.26.595,2.460,0.299,0.419,0.865
1637174366615,2021-11-17T13.39.26.615,2.480,0.297,0.422,0.865
1637174366634,2021-11-17T13.39.26.634,2.499,0.299,0.421,0.867
1637174366655,2021-11-17T13.39.26.655,2.520,0.301,0.418,0.866
1637174366674,2021-11-17T13.39.26.674,2.539,0.300,0.419,0.865
1637174366693,2021-11-17T13.39.26.693,2.558,0.297,0.422,0.865
1637174366713,2021-11-17T13.39.26.713,2.578,0.295,0.424,0.862
1637174366733,2021-11-17T13.39.26.733,2.598,0.303,0.416,0.866
1637174366753,2021-11-17T13.39.26.753,2.618,0.305,0.413,0.866
1637174366772,2021-11-17T13.39.26.772,2.637,0.298,0.424,0.864
1637174366793,2021-11-17T13.39.26.793,2.658,0.301,0.423,0.866
1637174366812,2021-11-17T13.39.26.812,2.677,0.302,0.416,0.865
1637174366832,2021-11-17T13.39.26.832,2.697,0.300,0.419,0.864
1637174366851,2021-11-17T13.39.26.851,2.716,0.301,0.423,0.866
1637174366870,2021-11-17T13.39.26.870,2.735,0.305,0.422,0.868
1637174366891,2021-11-17T13.39.26.891,2.756,0.304,0.418,0.867
1637174366910,2021-11-17T13.39.26.910,2.775,0.301,0.419,0.865
1637174366930,2021-11-17T13.39.26.930,2.795,0.300,0.417,0.866
1637174366949,2021-11-17T13.39.26.949,2.814,0.303,0.417,0.866
1637174366970,2021-11-17T13.39.26.970,2.835,0.303,0.422,0.865
1637174366989,2021-11-17T13.39.26.989,2.854,0.301,0.422,0.864
1637174367008,2021-11-17T13.39.27.008,2.873,0.305,0.416,0.865
1637174367028,2021-11-17T13.39.27.028,2.893,0.300,0.422,0.864
1637174367047,2021-11-17T13.39.27.047,2.912,0.301,0.421,0.865
1637174367068,2021-11-17T13.39.27.068,2.933,0.303,0.418,0.865
1637174367087,2021-11-17T13.39.27.087,2.952,0.301,0.422,0.865
1637174367108,2021-11-17T13.39.27.108,2.973,0.303,0.420,0.867
1637174367127,2021-11-17T13.39.27.127,2.992,0.297,0.418,0.862
1637174367146,2021-11-17T13.39.27.146,3.011,0.299,0.423,0.863
1637174367166,2021-11-17T13.39.27.166,3.031,0.305,0.422,0.865
1637174367185,2021-11-17T13.39.27.185,3.050,0.306,0.420,0.866
1637174367206,2021-11-17T13.39.27.206,3.071,0.304,0.417,0.865
1637174367225,2021-11-17T13.39.27.225,3.090,0.303,0.420,0.864
1637174367245,2021-11-17T13.39.27.245,3.110,0.301,0.417,0.863
1637174367264,2021-11-17T13.39.27.264,3.129,0.315,0.420,0.865
1637174367285,2021-11-17T13.39.27.285,3.150,0.312,0.423,0.864
1637174367304,2021-11-17T13.39.27.304,3.169,0.315,0.418,0.863
1637174367323,2021-11-17T13.39.27.323,3.188,0.312,0.417,0.863
1637174367343,2021-11-17T13.39.27.343,3.208,0.311,0.419,0.862
1637174367362,2021-11-17T13.39.27.362,3.227,0.315,0.418,0.863
1637174367383,2021-11-17T13.39.27.383,3.248,0.313,0.418,0.862
1637174367402,2021-11-17T13.39.27.402,3.267,0.313,0.420,0.862
1637174367422,2021-11-17T13.39.27.422,3.287,0.315,0.419,0.860
1637174367442,2021-11-17T13.39.27.442,3.307,0.314,0.423,0.860
1637174367461,2021-11-17T13.39.27.461,3.326,0.317,0.419,0.863
1637174367481,2021-11-17T13.39.27.481,3.346,0.315,0.417,0.863
1637174367500,2021-11-17T13.39.27.500,3.365,0.314,0.419,0.862
1637174367521,2021-11-17T13.39.27.521,3.386,0.313,0.422,0.862
1637174367540,2021-11-17T13.39.27.540,3.405,0.313,0.419,0.863
1637174367560,2021-11-17T13.39.27.560,3.425,0.313,0.419,0.863
1637174367579,2021-11-17T13.39.27.579,3.444,0.312,0.421,0.862
1637174367600,2021-11-17T13.39.27.600,3.465,0.313,0.420,0.863
1637174367619,2021-11-17T13.39.27.619,3.484,0.311,0.422,0.864
1637174367638,2021-11-17T13.39.27.638,3.503,0.310,0.424,0.863
1637174367658,2021-11-17T13.39.27.658,3.523,0.309,0.422,0.863
1637174367677,2021-11-17T13.39.27.677,3.542,0.306,0.426,0.865
1637174367698,2021-11-17T13.39.27.698,3.563,0.306,0.421,0.863
1637174367717,2021-11-17T13.39.27.717,3.582,0.305,0.422,0.861
1637174367737,2021-11-17T13.39.27.737,3.602,0.305,0.421,0.863
1637174367756,2021-11-17T13.39.27.756,3.621,0.305,0.418,0.865
1637174367776,2021-11-17T13.39.27.776,3.641,0.305,0.421,0.864
1637174367796,2021-11-17T13.39.27.796,3.661,0.303,0.421,0.864
1637174367815,2021-11-17T13.39.27.815,3.680,0.306,0.419,0.865
1637174367836,2021-11-17T13.39.27.836,3.701,0.305,0.420,0.865
1637174367855,2021-11-17T13.39.27.855,3.720,0.303,0.420,0.865
1637174367875,2021-11-17T13.39.27.875,3.740,0.302,0.419,0.864
1637174367894,2021-11-17T13.39.27.894,3.759,0.302,0.420,0.863
1637174367915,2021-11-17T13.39.27.915,3.780,0.302,0.422,0.863
1637174367934,2021-11-17T13.39.27.934,3.799,0.302,0.422,0.864
1637174367953,2021-11-17T13.39.27.953,3.818,0.300,0.424,0.864
1637174367973,2021-11-17T13.39.27.973,3.838,0.300,0.422,0.864
1637174367992,2021-11-17T13.39.27.992,3.857,0.303,0.421,0.865
1637174368013,2021-11-17T13.39.28.013,3.878,0.303,0.418,0.865
1637174368032,2021-11-17T13.39.28.032,3.897,0.300,0.420,0.864
1637174368052,2021-11-17T13.39.28.052,3.917,0.299,0.423,0.866
1637174368071,2021-11-17T13.39.28.071,3.936,0.298,0.426,0.864
1637174368090,2021-11-17T13.39.28.090,3.955,0.300,0.424,0.864
1637174368111,2021-11-17T13.39.28.111,3.976,0.300,0.420,0.865
1637174368130,2021-11-17T13.39.28.130,3.995,0.301,0.419,0.865
1637174368151,2021-11-17T13.39.28.151,4.016,0.298,0.419,0.864
1637174368170,2021-11-17T13.39.28.170,4.035,0.299,0.422,0.865
1637174368190,2021-11-17T13.39.28.190,4.055,0.302,0.423,0.862
1637174368209,2021-11-17T13.39.28.209,4.074,0.300,0.421,0.865
1637174368228,2021-11-17T13.39.28.228,4.093,0.299,0.422,0.863
1637174368249,2021-11-17T13.39.28.249,4.114,0.300,0.424,0.865
1637174368268,2021-11-17T13.39.28.268,4.133,0.301,0.423,0.864
1637174368288,2021-11-17T13.39.28.288,4.153,0.304,0.423,0.865
1637174368307,2021-11-17T13.39.28.307,4.172,0.305,0.422,0.864
1637174368328,2021-11-17T13.39.28.328,4.193,0.303,0.420,0.865
1637174368347,2021-11-17T13.39.28.347,4.212,0.303,0.421,0.865
1637174368367,2021-11-17T13.39.28.367,4.232,0.303,0.421,0.865
1637174368386,2021-11-17T13.39.28.386,4.251,0.301,0.421,0.864
1637174368405,2021-11-17T13.39.28.405,4.270,0.302,0.420,0.864
1637174368426,2021-11-17T13.39.28.426,4.291,0.304,0.423,0.865
1637174368445,2021-11-17T13.39.28.445,4.310,0.303,0.423,0.864
1637174368465,2021-11-17T13.39.28.465,4.330,0.301,0.420,0.866
1637174368484,2021-11-17T13.39.28.484,4.349,0.303,0.422,0.865
1637174368505,2021-11-17T13.39.28.505,4.370,0.303,0.421,0.864
1637174368524,2021-11-17T13.39.28.524,4.389,0.301,0.420,0.866
1637174368543,2021-11-17T13.39.28.543,4.408,0.299,0.423,0.865
1637174368564,2021-11-17T13.39.28.564,4.429,0.302,0.420,0.863
1637174368583,2021-11-17T13.39.28.583,4.448,0.301,0.420,0.863
1637174368603,2021-11-17T13.39.28.603,4.468,0.301,0.422,0.865
1637174368622,2021-11-17T13.39.28.622,4.487,0.302,0.424,0.865
1637174368643,2021-11-17T13.39.28.643,4.508,0.304,0.421,0.864
1637174368662,2021-11-17T13.39.28.662,4.527,0.301,0.420,0.864
1637174368682,2021-11-17T13.39.28.682,4.547,0.302,0.422,0.866
1637174368701,2021-11-17T13.39.28.701,4.566,0.303,0.425,0.863
1637174368720,2021-11-17T13.39.28.720,4.585,0.303,0.422,0.865
1637174368741,2021-11-17T13.39.28.741,4.606,0.305,0.420,0.867
1637174368760,2021-11-17T13.39.28.760,4.625,0.304,0.419,0.865
1637174368780,2021-11-17T13.39.28.780,4.645,0.304,0.422,0.863
1637174368799,2021-11-17T13.39.28.799,4.664,0.303,0.422,0.864
1637174368820,2021-11-17T13.39.28.820,4.685,0.301,0.423,0.865
1637174368839,2021-11-17T13.39.28.839,4.704,0.303,0.423,0.863
1637174368858,2021-11-17T13.39.28.858,4.723,0.301,0.425,0.865
1637174368879,2021-11-17T13.39.28.879,4.744,0.303,0.424,0.863
1637174368898,2021-11-17T13.39.28.898,4.763,0.303,0.421,0.867
1637174368918,2021-11-17T13.39.28.918,4.783,0.301,0.424,0.865
1637174368937,2021-11-17T13.39.28.937,4.802,0.301,0.422,0.864
1637174368958,2021-11-17T13.39.28.958,4.823,0.301,0.421,0.863
1637174368977,2021-11-17T13.39.28.977,4.842,0.300,0.422,0.864
1637174368997,2021-11-17T13.39.28.997,4.862,0.299,0.423,0.863
1637174369016,2021-11-17T13.39.29.016,4.881,0.301,0.420,0.865
1637174369035,2021-11-17T13.39.29.035,4.900,0.299,0.421,0.866
1637174369056,2021-11-17T13.39.29.056,4.921,0.299,0.424,0.864
1637174369075,2021-11-17T13.39.29.075,4.940,0.302,0.422,0.865
1637174369095,2021-11-17T13.39.29.095,4.960,0.301,0.420,0.865
1637174369114,2021-11-17T13.39.29.114,4.979,0.300,0.422,0.865
1637174369135,2021-11-17T13.39.29.135,5.000,0.301,0.423,0.864
1637174369154,2021-11-17T13.39.29.154,5.019,0.300,0.420,0.866
1637174369173,2021-11-17T13.39.29.173,5.038,0.299,0.422,0.863
1637174369193,2021-11-17T13.39.29.193,5.058,0.298,0.426,0.864
1637174369213,2021-11-17T13.39.29.213,5.078,0.301,0.424,0.867
1637174369233,2021-11-17T13.39.29.233,5.098,0.303,0.420,0.863
1637174369252,2021-11-17T13.39.29.252,5.117,0.303,0.423,0.864
1637174369273,2021-11-17T13.39.29.273,5.138,0.299,0.422,0.865
1637174369292,2021-11-17T13.39.29.292,5.157,0.300,0.422,0.865
1637174369312,2021-11-17T13.39.29.312,5.177,0.300,0.423,0.865
1637174369331,2021-11-17T13.39.29.331,5.196,0.302,0.424,0.865
1637174369350,2021-11-17T13.39.29.350,5.215,0.304,0.421,0.866
1637174369371,2021-11-17T13.39.29.371,5.236,0.301,0.421,0.864
1637174369390,2021-11-17T13.39.29.390,5.255,0.300,0.424,0.865
1637174369410,2021-11-17T13.39.29.410,5.275,0.301,0.421,0.864
1637174369429,2021-11-17T13.39.29.429,5.294,0.301,0.422,0.864
1637174369450,2021-11-17T13.39.29.450,5.315,0.304,0.423,0.864
1637174369469,2021-11-17T13.39.29.469,5.334,0.301,0.424,0.864
1637174369488,2021-11-17T13.39.29.488,5.353,0.303,0.424,0.864
1637174369508,2021-11-17T13.39.29.508,5.373,0.301,0.424,0.864
1637174369527,2021-11-17T13.39.29.527,5.392,0.303,0.420,0.866
1637174369548,2021-11-17T13.39.29.548,5.413,0.302,0.421,0.864
1637174369567,2021-11-17T13.39.29.567,5.432,0.302,0.425,0.864
1637174369588,2021-11-17T13.39.29.588,5.453,0.304,0.424,0.865
1637174369607,2021-11-17T13.39.29.607,5.472,0.302,0.421,0.864
1637174369627,2021-11-17T13.39.29.627,5.492,0.304,0.423,0.865
1637174369646,2021-11-17T13.39.29.646,5.511,0.304,0.420,0.865
1637174369665,2021-11-17T13.39.29.665,5.530,0.303,0.422,0.865
1637174369686,2021-11-17T13.39.29.686,5.551,0.302,0.422,0.864
1637174369705,2021-11-17T13.39.29.705,5.570,0.304,0.423,0.864
1637174369725,2021-11-17T13.39.29.725,5.590,0.302,0.420,0.865
1637174369744,2021-11-17T13.39.29.744,5.609,0.300,0.423,0.865
1637174369765,2021-11-17T13.39.29.765,5.630,0.302,0.422,0.863
1637174369784,2021-11-17T13.39.29.784,5.649,0.303,0.418,0.864
1637174369803,2021-11-17T13.39.29.803,5.668,0.304,0.420,0.864
1637174369823,2021-11-17T13.39.29.823,5.688,0.304,0.421,0.865
1637174369842,2021-11-17T13.39.29.842,5.707,0.304,0.423,0.864
1637174369863,2021-11-17T13.39.29.863,5.728,0.303,0.421,0.864
1637174369882,2021-11-17T13.39.29.882,5.747,0.303,0.419,0.865
1637174369902,2021-11-17T13.39.29.902,5.767,0.303,0.421,0.863
1637174369922,2021-11-17T13.39.29.922,5.787,0.303,0.422,0.863
1637174369941,2021-11-17T13.39.29.941,5.806,0.303,0.423,0.864
1637174369961,2021-11-17T13.39.29.961,5.826,0.304,0.422,0.863
1637174369980,2021-11-17T13.39.29.980,5.845,0.304,0.421,0.865
1637174370001,2021-11-17T13.39.30.001,5.866,0.303,0.422,0.865
1637174370020,2021-11-17T13.39.30.020,5.885,0.303,0.421,0.864
1637174370040,2021-11-17T13.39.30.040,5.905,0.304,0.423,0.863
1637174370059,2021-11-17T13.39.30.059,5.924,0.303,0.420,0.864
1637174370080,2021-11-17T13.39.30.080,5.945,0.303,0.423,0.863
1637174370099,2021-11-17T13.39.30.099,5.964,0.304,0.421,0.864
1637174370118,2021-11-17T13.39.30.118,5.983,0.302,0.420,0.864
1637174370138,2021-11-17T13.39.30.138,6.003,0.304,0.422,0.865
1637174370157,2021-11-17T13.39.30.157,6.022,0.302,0.423,0.865
1637174370178,2021-11-17T13.39.30.178,6.043,0.303,0.421,0.866
1637174370197,2021-11-17T13.39.30.197,6.062,0.306,0.421,0.865
1637174370217,2021-11-17T13.39.30.217,6.082,0.304,0.420,0.866
1637174370236,2021-11-17T13.39.30.236,6.101,0.303,0.422,0.864
1637174370257,2021-11-17T13.39.30.257,6.122,0.304,0.422,0.863
1637174370276,2021-11-17T13.39.30.276,6.141,0.304,0.424,0.865
1637174370295,2021-11-17T13.39.30.295,6.160,0.304,0.421,0.864
1637174370316,2021-11-17T13.39.30.316,6.181,0.304,0.422,0.862
1637174370335,2021-11-17T13.39.30.335,6.200,0.305,0.422,0.865
1637174370355,2021-11-17T13.39.30.355,6.220,0.307,0.420,0.864
1637174370374,2021-11-17T13.39.30.374,6.239,0.307,0.417,0.868
1637174370395,2021-11-17T13.39.30.395,6.260,0.304,0.419,0.865
1637174370414,2021-11-17T13.39.30.414,6.279,0.304,0.420,0.866
1637174370433,2021-11-17T13.39.30.433,6.298,0.306,0.421,0.864
1637174370453,2021-11-17T13.39.30.453,6.318,0.306,0.420,0.864
1637174370472,2021-11-17T13.39.30.472,6.337,0.302,0.418,0.864
1637174370493,2021-11-17T13.39.30.493,6.358,0.300,0.420,0.864
1637174370512,2021-11-17T13.39.30.512,6.377,0.300,0.423,0.864
1637174370532,2021-11-17T13.39.30.532,6.397,0.302,0.424,0.865
1637174370551,2021-11-17T13.39.30.551,6.416,0.304,0.417,0.865
1637174370572,2021-11-17T13.39.30.572,6.437,0.304,0.418,0.864
1637174370591,2021-11-17T13.39.30.591,6.456,0.303,0.421,0.864
1637174370610,2021-11-17T13.39.30.610,6.475,0.302,0.423,0.864
1637174370630,2021-11-17T13.39.30.630,6.495,0.303,0.422,0.867
1637174370650,2021-11-17T13.39.30.650,6.515,0.303,0.421,0.865
1637174370670,2021-11-17T13.39.30.670,6.535,0.304,0.421,0.863
1637174370689,2021-11-17T13.39.30.689,6.554,0.305,0.421,0.864
1637174370710,2021-11-17T13.39.30.710,6.575,0.299,0.422,0.866
1637174370729,2021-11-17T13.39.30.729,6.594,0.301,0.421,0.867
1637174370748,2021-11-17T13.39.30.748,6.613,0.299,0.424,0.864
1637174370768,2021-11-17T13.39.30.768,6.633,0.300,0.425,0.866
1637174370787,2021-11-17T13.39.30.787,6.652,0.300,0.425,0.865
1637174370808,2021-11-17T13.39.30.808,6.673,0.301,0.425,0.865
1637174370827,2021-11-17T13.39.30.827,6.692,0.304,0.422,0.863
1637174370847,2021-11-17T13.39.30.847,6.712,0.301,0.423,0.863
1637174370866,2021-11-17T13.39.30.866,6.731,0.302,0.423,0.865
1637174370887,2021-11-17T13.39.30.887,6.752,0.302,0.421,0.865
1637174370906,2021-11-17T13.39.30.906,6.771,0.299,0.425,0.864
1637174370925,2021-11-17T13.39.30.925,6.790,0.300,0.425,0.864
1637174370945,2021-11-17T13.39.30.945,6.810,0.301,0.422,0.864
1637174370964,2021-11-17T13.39.30.964,6.829,0.300,0.424,0.864
1637174370985,2021-11-17T13.39.30.985,6.850,0.298,0.425,0.864
1637174371004,2021-11-17T13.39.31.004,6.869,0.297,0.424,0.865
1637174371025,2021-11-17T13.39.31.025,6.890,0.296,0.424,0.866
1637174371044,2021-11-17T13.39.31.044,6.909,0.299,0.424,0.864
1637174371063,2021-11-17T13.39.31.063,6.928,0.299,0.425,0.865
1637174371083,2021-11-17T13.39.31.083,6.948,0.297,0.429,0.864
1637174371102,2021-11-17T13.39.31.102,6.967,0.299,0.424,0.864
1637174371123,2021-11-17T13.39.31.123,6.988,0.301,0.424,0.865
1637174371142,2021-11-17T13.39.31.142,7.007,0.299,0.425,0.865
1637174371162,2021-11-17T13.39.31.162,7.027,0.299,0.426,0.864
1637174371181,2021-11-17T13.39.31.181,7.046,0.300,0.426,0.864
1637174371202,2021-11-17T13.39.31.202,7.067,0.299,0.426,0.865
1637174371221,2021-11-17T13.39.31.221,7.086,0.299,0.424,0.864
1637174371240,2021-11-17T13.39.31.240,7.105,0.297,0.426,0.863
1637174371260,2021-11-17T13.39.31.260,7.125,0.298,0.427,0.864
1637174371279,2021-11-17T13.39.31.279,7.144,0.298,0.426,0.864
1637174371300,2021-11-17T13.39.31.300,7.165,0.296,0.427,0.864
1637174371319,2021-11-17T13.39.31.319,7.184,0.297,0.423,0.865
1637174371339,2021-11-17T13.39.31.339,7.204,0.298,0.421,0.863
1637174371359,2021-11-17T13.39.31.359,7.224,0.296,0.427,0.864
1637174371378,2021-11-17T13.39.31.378,7.243,0.296,0.428,0.864
1637174371398,2021-11-17T13.39.31.398,7.263,0.298,0.425,0.865
1637174371417,2021-11-17T13.39.31.417,7.282,0.298,0.424,0.866
1637174371438,2021-11-17T13.39.31.438,7.303,0.297,0.426,0.865
1637174371457,2021-11-17T13.39.31.457,7.322,0.296,0.426,0.865
1637174371477,2021-11-17T13.39.31.477,7.342,0.298,0.426,0.865
1637174371496,2021-11-17T13.39.31.496,7.361,0.298,0.424,0.864
