epoc (ms),timestamp (-0400),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1626103902995,2021-07-12T11.31.42.995,0.813,0.061,0.183,0.549
1626103903016,2021-07-12T11.31.43.016,0.834,0.122,0.183,0.488
1626103903036,2021-07-12T11.31.43.036,0.854,0.122,0.183,0.488
1626103903055,2021-07-12T11.31.43.055,0.873,0.061,0.244,0.549
1626103903076,2021-07-12T11.31.43.076,0.894,0.183,0.244,0.488
1626103903096,2021-07-12T11.31.43.096,0.914,0.122,0.305,0.549
1626103903117,2021-07-12T11.31.43.117,0.935,0.000,0.305,0.549
1626103903137,2021-07-12T11.31.43.137,0.955,0.061,0.305,0.549
1626103903158,2021-07-12T11.31.43.158,0.976,0.000,0.305,0.610
1626103903178,2021-07-12T11.31.43.178,0.996,0.000,0.366,0.610
1626103903197,2021-07-12T11.31.43.197,1.015,0.000,0.427,0.549
1626103903218,2021-07-12T11.31.43.218,1.036,-0.061,0.427,0.610
1626103903238,2021-07-12T11.31.43.238,1.056,-0.183,0.488,0.549
1626103903259,2021-07-12T11.31.43.259,1.077,0.000,0.427,0.610
1626103903279,2021-07-12T11.31.43.279,1.097,-0.061,0.427,0.610
1626103903300,2021-07-12T11.31.43.300,1.118,0.000,0.427,0.549
1626103903320,2021-07-12T11.31.43.320,1.138,0.000,0.427,0.488
1626103903339,2021-07-12T11.31.43.339,1.157,0.061,0.366,0.549
1626103903360,2021-07-12T11.31.43.360,1.178,0.000,0.366,0.488
1626103903380,2021-07-12T11.31.43.380,1.198,-0.061,0.366,0.549
1626103903401,2021-07-12T11.31.43.401,1.219,0.000,0.305,0.549
1626103903421,2021-07-12T11.31.43.421,1.239,0.000,0.305,0.549
1626103903442,2021-07-12T11.31.43.442,1.260,0.061,0.244,0.549
1626103903462,2021-07-12T11.31.43.462,1.280,0.122,0.183,0.610
1626103903481,2021-07-12T11.31.43.481,1.299,0.061,0.244,0.610
1626103903502,2021-07-12T11.31.43.502,1.320,0.000,0.244,0.610
1626103903522,2021-07-12T11.31.43.522,1.340,0.122,0.183,0.610
1626103903543,2021-07-12T11.31.43.543,1.361,0.122,0.183,0.549
1626103903563,2021-07-12T11.31.43.563,1.381,0.061,0.183,0.610
1626103903584,2021-07-12T11.31.43.584,1.402,0.061,0.244,0.610
1626103903604,2021-07-12T11.31.43.604,1.422,0.061,0.244,0.610
1626103903623,2021-07-12T11.31.43.623,1.441,0.061,0.305,0.549
1626103903644,2021-07-12T11.31.43.644,1.462,0.000,0.244,0.488
1626103903664,2021-07-12T11.31.43.664,1.482,0.061,0.244,0.549
1626103903685,2021-07-12T11.31.43.685,1.503,0.061,0.244,0.610
1626103903705,2021-07-12T11.31.43.705,1.523,0.061,0.244,0.610
1626103903726,2021-07-12T11.31.43.726,1.544,0.122,0.244,0.549
1626103903746,2021-07-12T11.31.43.746,1.564,0.183,0.244,0.549
1626103903766,2021-07-12T11.31.43.766,1.584,0.183,0.183,0.488
1626103903786,2021-07-12T11.31.43.786,1.604,0.183,0.183,0.488
1626103903807,2021-07-12T11.31.43.807,1.625,0.183,0.122,0.427
1626103903827,2021-07-12T11.31.43.827,1.645,0.183,0.183,0.549
1626103903848,2021-07-12T11.31.43.848,1.666,0.122,0.244,0.549
1626103903868,2021-07-12T11.31.43.868,1.686,0.183,0.183,0.549
1626103903889,2021-07-12T11.31.43.889,1.707,0.183,0.183,0.610
1626103903908,2021-07-12T11.31.43.908,1.726,0.183,0.122,0.549
1626103903928,2021-07-12T11.31.43.928,1.746,0.183,0.122,0.427
1626103903949,2021-07-12T11.31.43.949,1.767,0.244,0.183,0.549
1626103903969,2021-07-12T11.31.43.969,1.787,0.183,0.122,0.488
1626103903990,2021-07-12T11.31.43.990,1.808,0.183,0.122,0.549
1626103904010,2021-07-12T11.31.44.010,1.828,0.183,0.183,0.488
1626103904031,2021-07-12T11.31.44.031,1.849,0.122,0.183,0.549
1626103904050,2021-07-12T11.31.44.050,1.868,0.122,0.183,0.549
1626103904070,2021-07-12T11.31.44.070,1.888,0.122,0.122,0.549
1626103904091,2021-07-12T11.31.44.091,1.909,0.244,0.122,0.549
1626103904111,2021-07-12T11.31.44.111,1.929,0.183,0.122,0.549
1626103904132,2021-07-12T11.31.44.132,1.950,0.183,0.061,0.427
1626103904152,2021-07-12T11.31.44.152,1.970,0.244,0.061,0.488
1626103904173,2021-07-12T11.31.44.173,1.991,0.183,0.122,0.549
1626103904193,2021-07-12T11.31.44.193,2.011,0.183,0.122,0.549
1626103904212,2021-07-12T11.31.44.212,2.030,0.122,0.122,0.549
1626103904233,2021-07-12T11.31.44.233,2.051,0.183,0.122,0.549
1626103904253,2021-07-12T11.31.44.253,2.071,0.183,0.122,0.488
1626103904274,2021-07-12T11.31.44.274,2.092,0.183,0.122,0.549
1626103904294,2021-07-12T11.31.44.294,2.112,0.244,0.183,0.488
1626103904315,2021-07-12T11.31.44.315,2.133,0.183,0.183,0.549
1626103904335,2021-07-12T11.31.44.335,2.153,0.183,0.122,0.549
1626103904354,2021-07-12T11.31.44.354,2.172,0.183,0.122,0.488
1626103904375,2021-07-12T11.31.44.375,2.193,0.183,0.183,0.549
1626103904395,2021-07-12T11.31.44.395,2.213,0.122,0.183,0.610
1626103904416,2021-07-12T11.31.44.416,2.234,0.122,0.122,0.549
1626103904436,2021-07-12T11.31.44.436,2.254,0.122,0.183,0.549
1626103904457,2021-07-12T11.31.44.457,2.275,0.183,0.244,0.488
1626103904477,2021-07-12T11.31.44.477,2.295,0.183,0.183,0.488
1626103904496,2021-07-12T11.31.44.496,2.314,0.122,0.183,0.549
1626103904517,2021-07-12T11.31.44.517,2.335,0.061,0.183,0.610
1626103904537,2021-07-12T11.31.44.537,2.355,0.122,0.183,0.610
1626103904558,2021-07-12T11.31.44.558,2.376,0.122,0.183,0.610
1626103904578,2021-07-12T11.31.44.578,2.396,0.122,0.122,0.549
1626103904599,2021-07-12T11.31.44.599,2.417,0.183,0.183,0.549
1626103904620,2021-07-12T11.31.44.620,2.438,0.183,0.244,0.610
1626103904639,2021-07-12T11.31.44.639,2.457,0.061,0.183,0.610
1626103904659,2021-07-12T11.31.44.659,2.477,0.061,0.244,0.610
1626103904680,2021-07-12T11.31.44.680,2.498,0.122,0.305,0.549
1626103904700,2021-07-12T11.31.44.700,2.518,0.061,0.305,0.549
1626103904721,2021-07-12T11.31.44.721,2.539,0.000,0.305,0.549
1626103904741,2021-07-12T11.31.44.741,2.559,0.000,0.366,0.610
1626103904762,2021-07-12T11.31.44.762,2.580,0.000,0.366,0.610
1626103904781,2021-07-12T11.31.44.781,2.599,0.061,0.366,0.549
1626103904801,2021-07-12T11.31.44.801,2.619,0.000,0.366,0.610
1626103904822,2021-07-12T11.31.44.822,2.640,0.061,0.366,0.610
1626103904842,2021-07-12T11.31.44.842,2.660,0.122,0.366,0.610
1626103904863,2021-07-12T11.31.44.863,2.681,0.061,0.366,0.610
1626103904883,2021-07-12T11.31.44.883,2.701,0.122,0.305,0.549
1626103904904,2021-07-12T11.31.44.904,2.722,0.122,0.183,0.549
1626103904923,2021-07-12T11.31.44.923,2.741,0.122,0.183,0.549
1626103904943,2021-07-12T11.31.44.943,2.761,0.244,0.183,0.549
1626103904964,2021-07-12T11.31.44.964,2.782,0.183,0.183,0.488
1626103904984,2021-07-12T11.31.44.984,2.802,0.061,0.183,0.610
1626103905005,2021-07-12T11.31.45.005,2.823,0.061,0.183,0.610
1626103905025,2021-07-12T11.31.45.025,2.843,0.061,0.122,0.610
1626103905046,2021-07-12T11.31.45.046,2.864,0.183,0.183,0.549
1626103905065,2021-07-12T11.31.45.065,2.883,0.305,0.183,0.427
1626103905085,2021-07-12T11.31.45.085,2.903,0.244,0.061,0.427
1626103905106,2021-07-12T11.31.45.106,2.924,0.183,0.000,0.488
1626103905126,2021-07-12T11.31.45.126,2.944,0.183,0.061,0.488
1626103905147,2021-07-12T11.31.45.147,2.965,0.183,0.061,0.488
1626103905167,2021-07-12T11.31.45.167,2.985,0.244,0.122,0.488
1626103905188,2021-07-12T11.31.45.188,3.006,0.183,0.122,0.549
1626103905207,2021-07-12T11.31.45.207,3.025,0.122,0.061,0.549
1626103905227,2021-07-12T11.31.45.227,3.045,0.122,0.122,0.488
1626103905248,2021-07-12T11.31.45.248,3.066,0.244,0.122,0.488
1626103905268,2021-07-12T11.31.45.268,3.086,0.244,0.061,0.549
1626103905289,2021-07-12T11.31.45.289,3.107,0.122,0.183,0.549
1626103905309,2021-07-12T11.31.45.309,3.127,0.122,0.122,0.549
1626103905330,2021-07-12T11.31.45.330,3.148,0.183,0.183,0.671
1626103905349,2021-07-12T11.31.45.349,3.167,0.244,0.183,0.549
1626103905370,2021-07-12T11.31.45.370,3.188,0.183,0.183,0.549
1626103905390,2021-07-12T11.31.45.390,3.208,0.122,0.244,0.549
1626103905411,2021-07-12T11.31.45.411,3.229,0.122,0.244,0.549
1626103905431,2021-07-12T11.31.45.431,3.249,0.122,0.183,0.549
1626103905452,2021-07-12T11.31.45.452,3.270,0.061,0.244,0.549
1626103905472,2021-07-12T11.31.45.472,3.290,0.122,0.244,0.610
1626103905493,2021-07-12T11.31.45.493,3.311,0.122,0.244,0.549
1626103905512,2021-07-12T11.31.45.512,3.330,0.122,0.244,0.549
1626103905532,2021-07-12T11.31.45.532,3.350,0.000,0.244,0.610
1626103905553,2021-07-12T11.31.45.553,3.371,0.122,0.244,0.610
1626103905573,2021-07-12T11.31.45.573,3.391,0.122,0.305,0.610
1626103905594,2021-07-12T11.31.45.594,3.412,0.000,0.305,0.610
1626103905614,2021-07-12T11.31.45.614,3.432,0.000,0.305,0.549
1626103905635,2021-07-12T11.31.45.635,3.453,0.122,0.366,0.610
1626103905654,2021-07-12T11.31.45.654,3.472,-0.061,0.366,0.610
1626103905674,2021-07-12T11.31.45.674,3.492,-0.061,0.366,0.610
1626103905695,2021-07-12T11.31.45.695,3.513,-0.244,0.427,0.671
1626103905715,2021-07-12T11.31.45.715,3.533,-0.061,0.305,0.610
1626103905736,2021-07-12T11.31.45.736,3.554,0.000,0.305,0.549
1626103905756,2021-07-12T11.31.45.756,3.574,0.061,0.305,0.549
1626103905777,2021-07-12T11.31.45.777,3.595,0.000,0.244,0.549
1626103905796,2021-07-12T11.31.45.796,3.614,0.122,0.244,0.549
1626103905816,2021-07-12T11.31.45.816,3.634,0.183,0.183,0.549
1626103905837,2021-07-12T11.31.45.837,3.655,0.122,0.122,0.488
1626103905857,2021-07-12T11.31.45.857,3.675,0.122,0.061,0.488
1626103905878,2021-07-12T11.31.45.878,3.696,0.183,0.122,0.488
1626103905898,2021-07-12T11.31.45.898,3.716,0.122,0.244,0.549
1626103905919,2021-07-12T11.31.45.919,3.737,0.122,0.305,0.610
1626103905938,2021-07-12T11.31.45.938,3.756,0.122,0.244,0.610
1626103905958,2021-07-12T11.31.45.958,3.776,0.183,0.122,0.488
1626103905979,2021-07-12T11.31.45.979,3.797,0.183,0.122,0.427
1626103905999,2021-07-12T11.31.45.999,3.817,0.122,0.183,0.488
1626103906020,2021-07-12T11.31.46.020,3.838,0.122,0.183,0.549
1626103906040,2021-07-12T11.31.46.040,3.858,0.183,0.183,0.610
1626103906061,2021-07-12T11.31.46.061,3.879,0.183,0.183,0.610
1626103906080,2021-07-12T11.31.46.080,3.898,0.061,0.183,0.610
1626103906100,2021-07-12T11.31.46.100,3.918,0.122,0.122,0.549
1626103906121,2021-07-12T11.31.46.121,3.939,0.244,0.061,0.549
1626103906141,2021-07-12T11.31.46.141,3.959,0.244,0.122,0.549
1626103906162,2021-07-12T11.31.46.162,3.980,0.183,0.061,0.549
1626103906182,2021-07-12T11.31.46.182,4.000,0.244,0.000,0.610
1626103906203,2021-07-12T11.31.46.203,4.021,0.244,0.000,0.610
1626103906222,2021-07-12T11.31.46.222,4.040,0.305,0.000,0.488
1626103906243,2021-07-12T11.31.46.243,4.061,0.305,0.000,0.427
1626103906263,2021-07-12T11.31.46.263,4.081,0.305,0.000,0.427
1626103906284,2021-07-12T11.31.46.284,4.102,0.366,0.061,0.488
1626103906304,2021-07-12T11.31.46.304,4.122,0.305,0.061,0.488
1626103906325,2021-07-12T11.31.46.325,4.143,0.366,-0.122,0.427
1626103906345,2021-07-12T11.31.46.345,4.163,0.366,0.061,0.427
1626103906364,2021-07-12T11.31.46.364,4.182,0.244,0.061,0.427
1626103906385,2021-07-12T11.31.46.385,4.203,0.305,0.000,0.427
1626103906405,2021-07-12T11.31.46.405,4.223,0.244,0.000,0.488
1626103906426,2021-07-12T11.31.46.426,4.244,0.183,0.061,0.549
1626103906446,2021-07-12T11.31.46.446,4.264,0.183,0.122,0.549
1626103906467,2021-07-12T11.31.46.467,4.285,0.244,0.061,0.549
1626103906487,2021-07-12T11.31.46.487,4.305,0.244,-0.061,0.549
1626103906506,2021-07-12T11.31.46.506,4.324,0.244,-0.061,0.488
1626103906527,2021-07-12T11.31.46.527,4.345,0.305,0.000,0.427
1626103906547,2021-07-12T11.31.46.547,4.365,0.183,0.061,0.549
1626103906568,2021-07-12T11.31.46.568,4.386,0.122,0.061,0.610
1626103906588,2021-07-12T11.31.46.588,4.406,0.122,0.122,0.610
1626103906609,2021-07-12T11.31.46.609,4.427,0.061,0.183,0.610
1626103906629,2021-07-12T11.31.46.629,4.447,0.122,0.244,0.549
1626103906648,2021-07-12T11.31.46.648,4.466,0.122,0.183,0.549
1626103906669,2021-07-12T11.31.46.669,4.487,0.183,0.122,0.549
1626103906689,2021-07-12T11.31.46.689,4.507,0.061,0.183,0.549
1626103906710,2021-07-12T11.31.46.710,4.528,0.061,0.183,0.549
1626103906730,2021-07-12T11.31.46.730,4.548,0.061,0.183,0.549
1626103906751,2021-07-12T11.31.46.751,4.569,0.061,0.244,0.549
1626103906771,2021-07-12T11.31.46.771,4.589,0.061,0.366,0.610
1626103906790,2021-07-12T11.31.46.790,4.608,0.000,0.366,0.610
1626103906811,2021-07-12T11.31.46.811,4.629,0.000,0.427,0.610
1626103906831,2021-07-12T11.31.46.831,4.649,0.000,0.488,0.549
1626103906852,2021-07-12T11.31.46.852,4.670,-0.061,0.488,0.549
1626103906872,2021-07-12T11.31.46.872,4.690,0.000,0.427,0.549
1626103906893,2021-07-12T11.31.46.893,4.711,0.000,0.427,0.488
1626103906913,2021-07-12T11.31.46.913,4.731,0.061,0.427,0.488
1626103906932,2021-07-12T11.31.46.932,4.750,0.061,0.305,0.427
1626103906953,2021-07-12T11.31.46.953,4.771,0.122,0.244,0.488
1626103906974,2021-07-12T11.31.46.974,4.792,0.122,0.183,0.549
1626103906994,2021-07-12T11.31.46.994,4.812,0.122,0.122,0.610
1626103907015,2021-07-12T11.31.47.015,4.833,0.061,0.183,0.671
1626103907035,2021-07-12T11.31.47.035,4.853,0.122,0.183,0.610
1626103907056,2021-07-12T11.31.47.056,4.874,0.122,0.183,0.671
1626103907076,2021-07-12T11.31.47.076,4.894,0.061,0.244,0.671
1626103907095,2021-07-12T11.31.47.095,4.913,0.061,0.244,0.671
1626103907116,2021-07-12T11.31.47.116,4.934,0.061,0.183,0.732
1626103907136,2021-07-12T11.31.47.136,4.954,0.122,0.183,0.549
1626103907157,2021-07-12T11.31.47.157,4.975,0.183,0.244,0.549
1626103907177,2021-07-12T11.31.47.177,4.995,0.183,0.244,0.549
1626103907198,2021-07-12T11.31.47.198,5.016,0.122,0.244,0.488
1626103907218,2021-07-12T11.31.47.218,5.036,0.061,0.305,0.488
1626103907237,2021-07-12T11.31.47.237,5.055,0.122,0.305,0.488
1626103907258,2021-07-12T11.31.47.258,5.076,0.122,0.244,0.549
1626103907278,2021-07-12T11.31.47.278,5.096,0.122,0.244,0.549
1626103907299,2021-07-12T11.31.47.299,5.117,0.122,0.244,0.488
1626103907319,2021-07-12T11.31.47.319,5.137,0.122,0.305,0.549
1626103907340,2021-07-12T11.31.47.340,5.158,0.061,0.244,0.610
1626103907360,2021-07-12T11.31.47.360,5.178,0.122,0.183,0.610
1626103907379,2021-07-12T11.31.47.379,5.197,0.061,0.244,0.671
1626103907400,2021-07-12T11.31.47.400,5.218,0.122,0.244,0.488
1626103907420,2021-07-12T11.31.47.420,5.238,0.061,0.183,0.549
1626103907441,2021-07-12T11.31.47.441,5.259,0.122,0.183,0.549
1626103907461,2021-07-12T11.31.47.461,5.279,0.122,0.183,0.549
1626103907482,2021-07-12T11.31.47.482,5.300,0.061,0.183,0.549
1626103907502,2021-07-12T11.31.47.502,5.320,0.122,0.183,0.549
1626103907521,2021-07-12T11.31.47.521,5.339,0.061,0.183,0.549
1626103907542,2021-07-12T11.31.47.542,5.360,0.061,0.122,0.549
1626103907562,2021-07-12T11.31.47.562,5.380,0.061,0.183,0.610
1626103907583,2021-07-12T11.31.47.583,5.401,0.000,0.244,0.610
1626103907603,2021-07-12T11.31.47.603,5.421,0.061,0.244,0.610
1626103907624,2021-07-12T11.31.47.624,5.442,0.061,0.183,0.610
1626103907644,2021-07-12T11.31.47.644,5.462,0.183,0.244,0.610
1626103907663,2021-07-12T11.31.47.663,5.481,0.183,0.183,0.549
1626103907684,2021-07-12T11.31.47.684,5.502,0.122,0.122,0.488
1626103907704,2021-07-12T11.31.47.704,5.522,0.122,0.122,0.549
1626103907725,2021-07-12T11.31.47.725,5.543,0.061,0.183,0.549
1626103907745,2021-07-12T11.31.47.745,5.563,0.122,0.183,0.549
1626103907766,2021-07-12T11.31.47.766,5.584,0.183,0.122,0.549
1626103907786,2021-07-12T11.31.47.786,5.604,0.122,0.183,0.610
1626103907806,2021-07-12T11.31.47.806,5.624,0.061,0.244,0.610
1626103907826,2021-07-12T11.31.47.826,5.644,0.122,0.183,0.610
1626103907847,2021-07-12T11.31.47.847,5.665,0.061,0.061,0.610
1626103907867,2021-07-12T11.31.47.867,5.685,0.122,0.122,0.488
1626103907888,2021-07-12T11.31.47.888,5.706,0.183,0.122,0.549
1626103907908,2021-07-12T11.31.47.908,5.726,0.122,0.122,0.549
1626103907929,2021-07-12T11.31.47.929,5.747,0.183,0.122,0.610
1626103907949,2021-07-12T11.31.47.949,5.767,0.061,0.183,0.610
1626103907968,2021-07-12T11.31.47.968,5.786,0.061,0.183,0.549
1626103907989,2021-07-12T11.31.47.989,5.807,0.122,0.183,0.549
1626103908009,2021-07-12T11.31.48.009,5.827,0.061,0.183,0.549
1626103908030,2021-07-12T11.31.48.030,5.848,0.183,0.122,0.549
1626103908050,2021-07-12T11.31.48.050,5.868,0.122,0.122,0.549
1626103908071,2021-07-12T11.31.48.071,5.889,0.122,0.244,0.549
1626103908091,2021-07-12T11.31.48.091,5.909,0.000,0.244,0.732
1626103908110,2021-07-12T11.31.48.110,5.928,0.183,0.122,0.610
1626103908131,2021-07-12T11.31.48.131,5.949,0.122,0.183,0.610
1626103908151,2021-07-12T11.31.48.151,5.969,0.061,0.183,0.549
1626103908172,2021-07-12T11.31.48.172,5.990,0.183,0.183,0.549
1626103908192,2021-07-12T11.31.48.192,6.010,0.183,0.122,0.610
1626103908213,2021-07-12T11.31.48.213,6.031,0.122,0.122,0.671
1626103908233,2021-07-12T11.31.48.233,6.051,0.183,0.183,0.549
1626103908252,2021-07-12T11.31.48.252,6.070,0.122,0.122,0.610
1626103908273,2021-07-12T11.31.48.273,6.091,0.183,0.183,0.610
1626103908293,2021-07-12T11.31.48.293,6.111,0.122,0.183,0.610
1626103908314,2021-07-12T11.31.48.314,6.132,0.061,0.244,0.610
1626103908334,2021-07-12T11.31.48.334,6.152,0.061,0.244,0.610
1626103908355,2021-07-12T11.31.48.355,6.173,0.061,0.183,0.549
1626103908375,2021-07-12T11.31.48.375,6.193,0.122,0.122,0.549
1626103908394,2021-07-12T11.31.48.394,6.212,0.183,0.183,0.488
1626103908415,2021-07-12T11.31.48.415,6.233,0.061,0.122,0.610
1626103908435,2021-07-12T11.31.48.435,6.253,0.183,0.122,0.610
1626103908456,2021-07-12T11.31.48.456,6.274,0.122,0.122,0.549
1626103908476,2021-07-12T11.31.48.476,6.294,0.183,0.183,0.610
1626103908497,2021-07-12T11.31.48.497,6.315,0.122,0.183,0.549
1626103908517,2021-07-12T11.31.48.517,6.335,0.183,0.183,0.488
1626103908536,2021-07-12T11.31.48.536,6.354,0.244,0.061,0.549
1626103908557,2021-07-12T11.31.48.557,6.375,0.244,0.061,0.549
1626103908578,2021-07-12T11.31.48.578,6.396,0.244,0.061,0.488
1626103908598,2021-07-12T11.31.48.598,6.416,0.244,0.000,0.549
1626103908619,2021-07-12T11.31.48.619,6.437,0.183,0.061,0.549
1626103908639,2021-07-12T11.31.48.639,6.457,0.183,0.183,0.610
1626103908660,2021-07-12T11.31.48.660,6.478,0.122,0.061,0.610
1626103908679,2021-07-12T11.31.48.679,6.497,0.183,0.000,0.549
1626103908699,2021-07-12T11.31.48.699,6.517,0.183,0.000,0.549
1626103908720,2021-07-12T11.31.48.720,6.538,0.183,-0.061,0.488
1626103908740,2021-07-12T11.31.48.740,6.558,0.244,-0.061,0.488
1626103908761,2021-07-12T11.31.48.761,6.579,0.244,0.000,0.549
1626103908781,2021-07-12T11.31.48.781,6.599,0.244,0.061,0.549
1626103908802,2021-07-12T11.31.48.802,6.620,0.244,0.061,0.549
1626103908822,2021-07-12T11.31.48.822,6.640,0.244,0.061,0.549
1626103908841,2021-07-12T11.31.48.841,6.659,0.183,0.122,0.549
1626103908862,2021-07-12T11.31.48.862,6.680,0.122,0.183,0.549
1626103908882,2021-07-12T11.31.48.882,6.700,0.122,0.122,0.610
1626103908903,2021-07-12T11.31.48.903,6.721,0.000,0.183,0.610
1626103908923,2021-07-12T11.31.48.923,6.741,0.061,0.183,0.549
1626103908944,2021-07-12T11.31.48.944,6.762,0.122,0.244,0.610
1626103908964,2021-07-12T11.31.48.964,6.782,0.122,0.183,0.610
1626103908983,2021-07-12T11.31.48.983,6.801,0.183,0.183,0.549
1626103909004,2021-07-12T11.31.49.004,6.822,0.122,0.244,0.549
1626103909024,2021-07-12T11.31.49.024,6.842,0.183,0.122,0.549
1626103909045,2021-07-12T11.31.49.045,6.863,0.122,0.183,0.549
1626103909065,2021-07-12T11.31.49.065,6.883,0.122,0.244,0.610
1626103909086,2021-07-12T11.31.49.086,6.904,0.183,0.122,0.549
1626103909106,2021-07-12T11.31.49.106,6.924,0.183,0.061,0.549
1626103909125,2021-07-12T11.31.49.125,6.943,0.183,0.061,0.549
1626103909146,2021-07-12T11.31.49.146,6.964,0.183,0.122,0.610
1626103909166,2021-07-12T11.31.49.166,6.984,0.183,0.122,0.549
1626103909187,2021-07-12T11.31.49.187,7.005,0.061,0.122,0.488
1626103909207,2021-07-12T11.31.49.207,7.025,0.061,0.183,0.549
1626103909228,2021-07-12T11.31.49.228,7.046,0.122,0.183,0.549
1626103909248,2021-07-12T11.31.49.248,7.066,0.122,0.183,0.549
1626103909267,2021-07-12T11.31.49.267,7.085,0.122,0.183,0.549
1626103909288,2021-07-12T11.31.49.288,7.106,0.061,0.183,0.610
1626103909308,2021-07-12T11.31.49.308,7.126,0.122,0.183,0.610
1626103909329,2021-07-12T11.31.49.329,7.147,0.122,0.122,0.488
1626103909349,2021-07-12T11.31.49.349,7.167,0.122,0.183,0.549
1626103909370,2021-07-12T11.31.49.370,7.188,0.122,0.183,0.549
1626103909391,2021-07-12T11.31.49.391,7.209,0.183,0.122,0.488
1626103909410,2021-07-12T11.31.49.410,7.228,0.305,0.061,0.488
1626103909430,2021-07-12T11.31.49.430,7.248,0.244,0.061,0.549
1626103909451,2021-07-12T11.31.49.451,7.269,0.305,0.000,0.549
1626103909471,2021-07-12T11.31.49.471,7.289,0.305,0.000,0.549
1626103909492,2021-07-12T11.31.49.492,7.310,0.183,0.000,0.610
1626103909512,2021-07-12T11.31.49.512,7.330,0.244,0.000,0.610
1626103909533,2021-07-12T11.31.49.533,7.351,0.244,0.000,0.610
1626103909552,2021-07-12T11.31.49.552,7.370,0.244,-0.061,0.549
1626103909572,2021-07-12T11.31.49.572,7.390,0.244,0.000,0.549
1626103909593,2021-07-12T11.31.49.593,7.411,0.244,0.000,0.610
1626103909613,2021-07-12T11.31.49.613,7.431,0.244,0.000,0.549
1626103909634,2021-07-12T11.31.49.634,7.452,0.244,0.061,0.488
1626103909654,2021-07-12T11.31.49.654,7.472,0.244,0.000,0.488
1626103909675,2021-07-12T11.31.49.675,7.493,0.244,0.000,0.488
1626103909695,2021-07-12T11.31.49.695,7.513,0.122,0.061,0.427
1626103909714,2021-07-12T11.31.49.714,7.532,0.244,0.061,0.549
1626103909735,2021-07-12T11.31.49.735,7.553,0.183,0.122,0.488
1626103909755,2021-07-12T11.31.49.755,7.573,0.244,0.122,0.549
1626103909776,2021-07-12T11.31.49.776,7.594,0.244,0.122,0.549
