epoc (ms),timestamp (-0400),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1619620132586,2021-04-28T10.28.52.586,4.506,0.183,-1.280,0.488
1619620132607,2021-04-28T10.28.52.607,4.527,0.000,-0.793,0.793
1619620132627,2021-04-28T10.28.52.627,4.547,0.000,-0.183,1.098
1619620132648,2021-04-28T10.28.52.648,4.568,-0.122,0.488,1.220
1619620132667,2021-04-28T10.28.52.667,4.587,-0.244,0.976,1.341
1619620132687,2021-04-28T10.28.52.687,4.607,-0.183,1.220,1.402
1619620132708,2021-04-28T10.28.52.708,4.628,-0.244,1.280,1.463
1619620132728,2021-04-28T10.28.52.728,4.648,-0.244,1.159,1.524
1619620132749,2021-04-28T10.28.52.749,4.669,-0.305,0.976,1.463
1619620132768,2021-04-28T10.28.52.768,4.688,-0.183,0.671,1.280
1619620132788,2021-04-28T10.28.52.788,4.708,-0.061,0.427,1.098
1619620132809,2021-04-28T10.28.52.809,4.729,0.000,0.061,0.915
1619620132829,2021-04-28T10.28.52.829,4.749,0.183,-0.305,0.671
1619620132848,2021-04-28T10.28.52.848,4.768,0.366,-0.366,0.427
1619620132869,2021-04-28T10.28.52.869,4.789,0.427,-0.366,0.244
1619620132889,2021-04-28T10.28.52.889,4.809,0.427,-0.305,0.122
1619620132910,2021-04-28T10.28.52.910,4.830,0.427,-0.122,0.122
1619620132930,2021-04-28T10.28.52.930,4.850,0.366,0.122,0.244
1619620132949,2021-04-28T10.28.52.949,4.869,0.305,0.305,0.427
1619620132970,2021-04-28T10.28.52.970,4.890,0.122,0.366,0.793
1619620132990,2021-04-28T10.28.52.990,4.910,0.000,0.366,1.280
1619620133011,2021-04-28T10.28.53.011,4.931,-0.183,0.427,1.646
1619620133031,2021-04-28T10.28.53.031,4.951,-0.366,0.793,1.951
1619620133050,2021-04-28T10.28.53.050,4.970,-0.610,1.220,2.073
1619620133071,2021-04-28T10.28.53.071,4.991,-0.610,1.402,2.317
1619620133092,2021-04-28T10.28.53.092,5.012,-0.854,1.341,2.439
1619620133112,2021-04-28T10.28.53.112,5.032,-0.793,1.159,2.500
1619620133133,2021-04-28T10.28.53.133,5.053,-0.854,0.915,2.500
1619620133152,2021-04-28T10.28.53.152,5.072,-0.732,0.793,2.500
1619620133172,2021-04-28T10.28.53.172,5.092,-0.610,0.610,2.317
1619620133193,2021-04-28T10.28.53.193,5.113,-0.610,0.427,2.134
1619620133213,2021-04-28T10.28.53.213,5.133,-0.610,0.061,1.890
1619620133234,2021-04-28T10.28.53.234,5.154,-0.427,-0.366,1.707
1619620133253,2021-04-28T10.28.53.253,5.173,-0.305,-0.732,1.646
1619620133273,2021-04-28T10.28.53.273,5.193,-0.305,-1.098,1.524
1619620133294,2021-04-28T10.28.53.294,5.214,-0.244,-1.402,1.463
1619620133314,2021-04-28T10.28.53.314,5.234,-0.183,-1.585,1.402
1619620133335,2021-04-28T10.28.53.335,5.255,-0.244,-1.646,1.402
1619620133354,2021-04-28T10.28.53.354,5.274,-0.305,-1.524,1.463
1619620133374,2021-04-28T10.28.53.374,5.294,-0.305,-1.402,1.646
1619620133395,2021-04-28T10.28.53.395,5.315,-0.427,-1.220,1.768
1619620133415,2021-04-28T10.28.53.415,5.335,-0.549,-1.098,1.890
1619620133436,2021-04-28T10.28.53.436,5.356,-0.549,-1.037,2.012
1619620133455,2021-04-28T10.28.53.455,5.375,-0.610,-0.915,1.951
1619620133475,2021-04-28T10.28.53.475,5.395,-0.549,-1.037,1.829
1619620133496,2021-04-28T10.28.53.496,5.416,-0.366,-1.341,1.646
1619620133516,2021-04-28T10.28.53.516,5.436,-0.244,-1.707,1.463
1619620133537,2021-04-28T10.28.53.537,5.457,-0.061,-2.073,1.280
1619620133556,2021-04-28T10.28.53.556,5.476,0.000,-2.134,1.037
1619620133576,2021-04-28T10.28.53.576,5.496,0.122,-2.256,0.793
1619620133597,2021-04-28T10.28.53.597,5.517,0.183,-2.256,0.610
1619620133617,2021-04-28T10.28.53.617,5.537,0.244,-2.134,0.427
1619620133636,2021-04-28T10.28.53.636,5.556,0.366,-1.890,0.366
1619620133657,2021-04-28T10.28.53.657,5.577,0.305,-1.585,0.244
1619620133677,2021-04-28T10.28.53.677,5.597,0.305,-1.280,0.305
1619620133698,2021-04-28T10.28.53.698,5.618,0.244,-1.159,0.488
1619620133718,2021-04-28T10.28.53.718,5.638,0.122,-1.159,0.671
1619620133738,2021-04-28T10.28.53.738,5.658,0.061,-1.220,0.915
1619620133758,2021-04-28T10.28.53.758,5.678,0.000,-1.280,0.915
1619620133779,2021-04-28T10.28.53.779,5.699,0.000,-1.402,0.915
1619620133799,2021-04-28T10.28.53.799,5.719,0.000,-1.585,0.976
1619620133820,2021-04-28T10.28.53.820,5.740,0.000,-1.829,0.915
1619620133839,2021-04-28T10.28.53.839,5.759,0.000,-2.012,0.976
1619620133859,2021-04-28T10.28.53.859,5.779,0.061,-2.012,0.915
1619620133880,2021-04-28T10.28.53.880,5.800,0.061,-1.951,0.915
1619620133900,2021-04-28T10.28.53.900,5.820,-0.061,-1.951,0.854
1619620133921,2021-04-28T10.28.53.921,5.841,-0.061,-1.951,1.098
1619620133940,2021-04-28T10.28.53.940,5.860,-0.244,-1.829,1.463
1619620133960,2021-04-28T10.28.53.960,5.880,-0.366,-1.707,1.829
1619620133981,2021-04-28T10.28.53.981,5.901,-0.488,-1.463,2.073
1619620134001,2021-04-28T10.28.54.001,5.921,-0.671,-1.220,2.317
1619620134022,2021-04-28T10.28.54.022,5.942,-0.915,-1.037,2.683
1619620134041,2021-04-28T10.28.54.041,5.961,-1.037,-1.159,3.110
1619620134061,2021-04-28T10.28.54.061,5.981,-1.280,-1.341,3.598
1619620134082,2021-04-28T10.28.54.082,6.002,-1.402,-1.463,3.841
1619620134102,2021-04-28T10.28.54.102,6.022,-1.463,-1.341,3.841
1619620134123,2021-04-28T10.28.54.123,6.043,-1.707,-1.524,3.963
1619620134142,2021-04-28T10.28.54.142,6.062,-1.646,-2.012,4.024
1619620134162,2021-04-28T10.28.54.162,6.082,-1.341,-2.439,3.720
1619620134183,2021-04-28T10.28.54.183,6.103,-0.976,-2.927,3.110
1619620134203,2021-04-28T10.28.54.203,6.123,-0.488,-3.354,2.256
1619620134224,2021-04-28T10.28.54.224,6.144,-0.061,-3.537,1.220
1619620134243,2021-04-28T10.28.54.243,6.163,0.183,-3.476,0.427
1619620134263,2021-04-28T10.28.54.263,6.183,0.366,-3.171,-0.122
1619620134284,2021-04-28T10.28.54.284,6.204,0.488,-2.683,-0.305
1619620134304,2021-04-28T10.28.54.304,6.224,0.366,-2.256,-0.244
1619620134325,2021-04-28T10.28.54.325,6.245,0.305,-1.890,-0.183
1619620134344,2021-04-28T10.28.54.344,6.264,0.305,-1.585,0.122
1619620134364,2021-04-28T10.28.54.364,6.284,0.000,-1.280,0.488
1619620134385,2021-04-28T10.28.54.385,6.305,-0.122,-0.854,0.976
1619620134405,2021-04-28T10.28.54.405,6.325,-0.244,-0.549,1.402
1619620134425,2021-04-28T10.28.54.425,6.345,-0.488,-0.183,1.829
1619620134445,2021-04-28T10.28.54.445,6.365,-0.671,0.122,2.073
1619620134466,2021-04-28T10.28.54.466,6.386,-0.671,0.305,2.256
1619620134486,2021-04-28T10.28.54.486,6.406,-0.610,0.427,2.195
1619620134507,2021-04-28T10.28.54.507,6.427,-0.549,0.488,2.134
1619620134526,2021-04-28T10.28.54.526,6.446,-0.549,0.549,1.951
1619620134546,2021-04-28T10.28.54.546,6.466,-0.610,0.488,1.768
1619620134567,2021-04-28T10.28.54.567,6.487,-0.427,0.427,1.463
1619620134587,2021-04-28T10.28.54.587,6.507,-0.305,0.305,1.280
1619620134608,2021-04-28T10.28.54.608,6.528,-0.305,0.122,1.159
1619620134627,2021-04-28T10.28.54.627,6.547,-0.244,-0.122,1.159
1619620134647,2021-04-28T10.28.54.647,6.567,-0.183,-0.244,1.098
1619620134668,2021-04-28T10.28.54.668,6.588,-0.244,-0.488,1.098
1619620134688,2021-04-28T10.28.54.688,6.608,-0.244,-0.671,1.098
1619620134709,2021-04-28T10.28.54.709,6.629,-0.244,-0.793,1.037
1619620134728,2021-04-28T10.28.54.728,6.648,-0.183,-0.732,1.037
1619620134748,2021-04-28T10.28.54.748,6.668,-0.183,-0.610,0.976
1619620134769,2021-04-28T10.28.54.769,6.689,-0.122,-0.610,0.915
1619620134789,2021-04-28T10.28.54.789,6.709,-0.061,-0.549,0.854
1619620134810,2021-04-28T10.28.54.810,6.730,-0.122,-0.427,0.915
1619620134829,2021-04-28T10.28.54.829,6.749,-0.183,-0.244,0.976
1619620134849,2021-04-28T10.28.54.849,6.769,-0.122,-0.305,1.037
1619620134870,2021-04-28T10.28.54.870,6.790,-0.183,-0.305,1.159
1619620134890,2021-04-28T10.28.54.890,6.810,-0.122,-0.305,1.220
1619620134911,2021-04-28T10.28.54.911,6.831,-0.244,-0.305,1.220
1619620134930,2021-04-28T10.28.54.930,6.850,-0.244,-0.244,1.220
1619620134950,2021-04-28T10.28.54.950,6.870,-0.305,-0.183,1.280
1619620134971,2021-04-28T10.28.54.971,6.891,-0.305,-0.183,1.280
1619620134991,2021-04-28T10.28.54.991,6.911,-0.183,-0.122,1.341
1619620135012,2021-04-28T10.28.55.012,6.932,-0.244,-0.122,1.220
1619620135031,2021-04-28T10.28.55.031,6.951,-0.244,-0.183,1.159
1619620135051,2021-04-28T10.28.55.051,6.971,-0.244,-0.305,1.159
1619620135072,2021-04-28T10.28.55.072,6.992,-0.244,-0.366,1.098
1619620135092,2021-04-28T10.28.55.092,7.012,-0.183,-0.427,1.098
1619620135112,2021-04-28T10.28.55.112,7.032,-0.122,-0.427,1.037
1619620135132,2021-04-28T10.28.55.132,7.052,-0.183,-0.427,0.976
1619620135153,2021-04-28T10.28.55.153,7.073,-0.183,-0.488,0.915
1619620135173,2021-04-28T10.28.55.173,7.093,-0.122,-0.488,0.976
1619620135194,2021-04-28T10.28.55.194,7.114,-0.183,-0.488,0.976
1619620135213,2021-04-28T10.28.55.213,7.133,-0.122,-0.366,0.976
1619620135233,2021-04-28T10.28.55.233,7.153,-0.183,-0.366,1.037
1619620135254,2021-04-28T10.28.55.254,7.174,-0.122,-0.244,1.098
1619620135274,2021-04-28T10.28.55.274,7.194,-0.183,-0.305,1.159
1619620135295,2021-04-28T10.28.55.295,7.215,-0.244,-0.305,1.159
1619620135314,2021-04-28T10.28.55.314,7.234,-0.244,-0.305,1.159
1619620135334,2021-04-28T10.28.55.334,7.254,-0.183,-0.244,1.159
