epoc (ms),timestamp (-0400),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1626274805362,2021-07-14T11.00.05.362,2.207,-0.915,-0.488,0.671
1626274805383,2021-07-14T11.00.05.383,2.228,-1.159,-0.854,0.549
1626274805402,2021-07-14T11.00.05.402,2.247,-1.220,-0.732,0.366
1626274805422,2021-07-14T11.00.05.422,2.267,-0.732,-0.244,0.427
1626274805442,2021-07-14T11.00.05.442,2.287,-0.488,-0.366,0.549
1626274805462,2021-07-14T11.00.05.462,2.307,-0.427,-0.366,0.610
1626274805481,2021-07-14T11.00.05.481,2.326,-0.732,-0.854,0.427
1626274805502,2021-07-14T11.00.05.502,2.347,-0.610,-0.061,0.366
1626274805521,2021-07-14T11.00.05.521,2.366,-0.427,0.427,0.366
1626274805541,2021-07-14T11.00.05.541,2.386,-0.061,0.427,0.183
1626274805560,2021-07-14T11.00.05.560,2.405,-0.061,0.427,0.000
1626274805581,2021-07-14T11.00.05.581,2.426,-0.183,0.732,0.061
1626274805600,2021-07-14T11.00.05.600,2.445,-0.244,1.098,0.427
1626274805619,2021-07-14T11.00.05.619,2.464,-0.366,1.037,0.671
1626274805639,2021-07-14T11.00.05.639,2.484,-0.366,1.098,0.488
1626274805658,2021-07-14T11.00.05.658,2.503,-0.488,1.098,0.610
1626274805679,2021-07-14T11.00.05.679,2.524,-0.671,1.098,0.793
1626274805698,2021-07-14T11.00.05.698,2.543,-0.366,1.402,0.671
1626274805718,2021-07-14T11.00.05.718,2.563,0.061,1.524,0.549
1626274805737,2021-07-14T11.00.05.737,2.582,0.549,1.280,0.366
1626274805758,2021-07-14T11.00.05.758,2.603,1.159,1.280,0.183
1626274805777,2021-07-14T11.00.05.777,2.622,1.280,0.976,0.183
1626274805797,2021-07-14T11.00.05.797,2.642,0.854,0.671,0.244
1626274805817,2021-07-14T11.00.05.817,2.662,0.244,0.244,0.366
1626274805836,2021-07-14T11.00.05.836,2.681,0.000,0.000,0.427
1626274805856,2021-07-14T11.00.05.856,2.701,0.366,0.366,0.305
1626274805875,2021-07-14T11.00.05.875,2.720,0.610,0.488,0.244
1626274805896,2021-07-14T11.00.05.896,2.741,0.610,0.244,0.183
1626274805915,2021-07-14T11.00.05.915,2.760,0.427,0.122,0.183
1626274805935,2021-07-14T11.00.05.935,2.780,0.183,0.061,0.305
1626274805954,2021-07-14T11.00.05.954,2.799,0.061,0.122,0.366
1626274805975,2021-07-14T11.00.05.975,2.820,0.305,0.305,0.366
1626274805994,2021-07-14T11.00.05.994,2.839,0.549,0.427,0.305
1626274806014,2021-07-14T11.00.06.014,2.859,0.732,0.610,0.122
1626274806033,2021-07-14T11.00.06.033,2.878,0.854,0.793,0.061
1626274806054,2021-07-14T11.00.06.054,2.899,0.427,0.305,0.061
1626274806073,2021-07-14T11.00.06.073,2.918,0.061,0.000,0.122
1626274806092,2021-07-14T11.00.06.092,2.937,0.305,0.305,0.122
1626274806112,2021-07-14T11.00.06.112,2.957,0.183,0.183,0.000
1626274806131,2021-07-14T11.00.06.131,2.976,-0.122,-0.183,0.061
1626274806152,2021-07-14T11.00.06.152,2.997,-0.122,-0.122,0.183
1626274806171,2021-07-14T11.00.06.171,3.016,0.000,0.122,0.183
1626274806192,2021-07-14T11.00.06.192,3.037,0.061,0.610,0.183
1626274806211,2021-07-14T11.00.06.211,3.056,-0.122,0.305,0.183
1626274806231,2021-07-14T11.00.06.231,3.076,-0.305,-0.183,0.183
1626274806250,2021-07-14T11.00.06.250,3.095,-0.488,-0.305,0.183
1626274806271,2021-07-14T11.00.06.271,3.116,-0.427,-0.183,0.244
1626274806290,2021-07-14T11.00.06.290,3.135,-0.244,0.183,0.183
1626274806309,2021-07-14T11.00.06.309,3.154,-0.183,0.244,0.122
1626274806329,2021-07-14T11.00.06.329,3.174,-0.427,-0.183,0.122
1626274806348,2021-07-14T11.00.06.348,3.193,-0.732,-0.488,0.183
1626274806369,2021-07-14T11.00.06.369,3.214,-0.671,-0.305,0.183
1626274806388,2021-07-14T11.00.06.388,3.233,-0.427,-0.122,0.183
1626274806408,2021-07-14T11.00.06.408,3.253,-0.244,0.122,0.122
1626274806427,2021-07-14T11.00.06.427,3.272,-0.061,0.305,0.122
1626274806448,2021-07-14T11.00.06.448,3.293,-0.244,0.000,0.244
1626274806467,2021-07-14T11.00.06.467,3.312,-0.549,-0.427,0.244
1626274806487,2021-07-14T11.00.06.487,3.332,-0.366,-0.183,0.244
1626274806506,2021-07-14T11.00.06.506,3.351,-0.366,-0.366,0.244
1626274806527,2021-07-14T11.00.06.527,3.372,-0.366,-0.244,0.244
1626274806546,2021-07-14T11.00.06.546,3.391,-0.122,0.122,0.244
1626274806565,2021-07-14T11.00.06.565,3.410,0.061,0.427,0.305
1626274806586,2021-07-14T11.00.06.586,3.431,0.061,0.488,0.305
1626274806605,2021-07-14T11.00.06.605,3.450,0.122,0.488,0.183
1626274806625,2021-07-14T11.00.06.625,3.470,0.061,0.366,0.183
1626274806644,2021-07-14T11.00.06.644,3.489,0.122,0.366,0.183
1626274806665,2021-07-14T11.00.06.665,3.510,0.183,0.244,0.244
1626274806684,2021-07-14T11.00.06.684,3.529,0.244,0.244,0.244
1626274806704,2021-07-14T11.00.06.704,3.549,0.427,0.488,0.244
1626274806723,2021-07-14T11.00.06.723,3.568,0.366,0.427,0.305
1626274806744,2021-07-14T11.00.06.744,3.589,0.305,0.244,0.366
1626274806763,2021-07-14T11.00.06.763,3.608,0.305,0.366,0.366
1626274806783,2021-07-14T11.00.06.783,3.628,0.488,0.427,0.244
1626274806802,2021-07-14T11.00.06.802,3.647,0.549,0.488,0.244
1626274806821,2021-07-14T11.00.06.821,3.666,0.244,0.183,0.244
1626274806842,2021-07-14T11.00.06.842,3.687,-0.061,-0.305,0.305
1626274806861,2021-07-14T11.00.06.861,3.706,-0.183,-0.305,0.244
1626274806881,2021-07-14T11.00.06.881,3.726,-0.183,-0.183,0.244
1626274806900,2021-07-14T11.00.06.900,3.745,-0.122,-0.244,0.244
1626274806921,2021-07-14T11.00.06.921,3.766,-0.244,-0.305,0.244
1626274806940,2021-07-14T11.00.06.940,3.785,-0.549,-0.671,0.183
1626274806961,2021-07-14T11.00.06.961,3.806,-0.793,-0.793,0.244
1626274806980,2021-07-14T11.00.06.980,3.825,-0.915,-0.854,0.244
1626274807000,2021-07-14T11.00.07.000,3.845,-0.976,-0.976,0.305
1626274807019,2021-07-14T11.00.07.019,3.864,-0.793,-0.671,0.244
1626274807038,2021-07-14T11.00.07.038,3.883,-0.610,-0.488,0.183
1626274807059,2021-07-14T11.00.07.059,3.904,-0.732,-0.488,0.183
1626274807078,2021-07-14T11.00.07.078,3.923,-0.488,-0.244,0.122
1626274807098,2021-07-14T11.00.07.098,3.943,-0.305,-0.061,0.183
1626274807117,2021-07-14T11.00.07.117,3.962,-0.183,0.000,0.183
1626274807138,2021-07-14T11.00.07.138,3.983,-0.061,0.122,0.122
1626274807157,2021-07-14T11.00.07.157,4.002,-0.183,-0.061,0.122
1626274807177,2021-07-14T11.00.07.177,4.022,-0.244,-0.122,0.244
1626274807196,2021-07-14T11.00.07.196,4.041,-0.183,-0.061,0.305
1626274807217,2021-07-14T11.00.07.217,4.062,0.000,0.183,0.183
1626274807236,2021-07-14T11.00.07.236,4.081,0.061,0.427,0.183
1626274807256,2021-07-14T11.00.07.256,4.101,0.122,0.366,0.305
1626274807275,2021-07-14T11.00.07.275,4.120,0.061,0.061,0.244
1626274807295,2021-07-14T11.00.07.295,4.140,-0.122,-0.122,0.244
1626274807315,2021-07-14T11.00.07.315,4.160,-0.122,-0.061,0.244
1626274807334,2021-07-14T11.00.07.334,4.179,0.061,0.183,0.305
1626274807355,2021-07-14T11.00.07.355,4.200,0.183,0.366,0.366
1626274807374,2021-07-14T11.00.07.374,4.219,0.000,0.061,0.305
1626274807394,2021-07-14T11.00.07.394,4.239,-0.122,-0.061,0.305
1626274807413,2021-07-14T11.00.07.413,4.258,0.061,0.305,0.244
1626274807434,2021-07-14T11.00.07.434,4.279,0.122,0.366,0.244
1626274807453,2021-07-14T11.00.07.453,4.298,0.183,0.427,0.244
1626274807473,2021-07-14T11.00.07.473,4.318,0.000,0.122,0.305
1626274807492,2021-07-14T11.00.07.492,4.337,-0.244,-0.244,0.244
1626274807511,2021-07-14T11.00.07.511,4.356,-0.183,-0.366,0.183
1626274807532,2021-07-14T11.00.07.532,4.377,-0.122,-0.244,0.244
1626274807551,2021-07-14T11.00.07.551,4.396,-0.122,-0.305,0.183
1626274807571,2021-07-14T11.00.07.571,4.416,-0.061,-0.122,0.183
1626274807590,2021-07-14T11.00.07.590,4.435,-0.122,-0.061,0.183
1626274807611,2021-07-14T11.00.07.611,4.456,-0.183,-0.183,0.244
1626274807630,2021-07-14T11.00.07.630,4.475,-0.183,-0.122,0.305
1626274807650,2021-07-14T11.00.07.650,4.495,-0.183,-0.061,0.305
1626274807670,2021-07-14T11.00.07.670,4.515,-0.122,0.061,0.305
1626274807690,2021-07-14T11.00.07.690,4.535,0.000,0.366,0.305
1626274807709,2021-07-14T11.00.07.709,4.554,0.061,0.427,0.305
1626274807730,2021-07-14T11.00.07.730,4.575,0.061,0.427,0.305
1626274807749,2021-07-14T11.00.07.749,4.594,0.122,0.366,0.366
1626274807768,2021-07-14T11.00.07.768,4.613,0.061,0.244,0.366
1626274807788,2021-07-14T11.00.07.788,4.633,0.000,0.305,0.305
1626274807807,2021-07-14T11.00.07.807,4.652,0.122,0.427,0.366
1626274807828,2021-07-14T11.00.07.828,4.673,0.122,0.427,0.366
1626274807847,2021-07-14T11.00.07.847,4.692,0.000,0.183,0.366
1626274807867,2021-07-14T11.00.07.867,4.712,-0.061,0.183,0.305
1626274807886,2021-07-14T11.00.07.886,4.731,0.061,0.183,0.305
1626274807907,2021-07-14T11.00.07.907,4.752,0.000,0.183,0.366
1626274807926,2021-07-14T11.00.07.926,4.771,0.061,0.305,0.305
1626274807946,2021-07-14T11.00.07.946,4.791,0.122,0.488,0.305
1626274807965,2021-07-14T11.00.07.965,4.810,-0.061,0.183,0.305
1626274807986,2021-07-14T11.00.07.986,4.831,-0.183,-0.183,0.366
1626274808005,2021-07-14T11.00.08.005,4.850,-0.183,-0.122,0.366
1626274808024,2021-07-14T11.00.08.024,4.869,-0.122,0.122,0.427
1626274808045,2021-07-14T11.00.08.045,4.890,0.000,0.183,0.305
1626274808064,2021-07-14T11.00.08.064,4.909,0.000,0.061,0.244
1626274808084,2021-07-14T11.00.08.084,4.929,-0.122,-0.244,0.305
1626274808103,2021-07-14T11.00.08.103,4.948,-0.183,-0.305,0.366
1626274808124,2021-07-14T11.00.08.124,4.969,-0.122,-0.305,0.305
1626274808143,2021-07-14T11.00.08.143,4.988,0.000,0.000,0.244
1626274808163,2021-07-14T11.00.08.163,5.008,-0.122,0.000,0.183
1626274808182,2021-07-14T11.00.08.182,5.027,-0.183,-0.183,0.183
1626274808203,2021-07-14T11.00.08.203,5.048,-0.061,0.183,0.122
1626274808222,2021-07-14T11.00.08.222,5.067,-0.061,0.244,0.122
1626274808241,2021-07-14T11.00.08.241,5.086,-0.183,-0.061,0.183
1626274808261,2021-07-14T11.00.08.261,5.106,-0.061,0.061,0.244
1626274808280,2021-07-14T11.00.08.280,5.125,-0.061,0.244,0.244
1626274808301,2021-07-14T11.00.08.301,5.146,-0.061,0.244,0.183
1626274808320,2021-07-14T11.00.08.320,5.165,-0.183,0.000,0.122
1626274808340,2021-07-14T11.00.08.340,5.185,-0.122,-0.183,0.183
1626274808359,2021-07-14T11.00.08.359,5.204,-0.183,-0.244,0.244
1626274808380,2021-07-14T11.00.08.380,5.225,-0.061,-0.061,0.244
1626274808399,2021-07-14T11.00.08.399,5.244,-0.061,-0.061,0.244
1626274808420,2021-07-14T11.00.08.420,5.265,-0.183,-0.305,0.244
1626274808439,2021-07-14T11.00.08.439,5.284,-0.183,-0.366,0.305
1626274808459,2021-07-14T11.00.08.459,5.304,-0.183,-0.183,0.427
1626274808478,2021-07-14T11.00.08.478,5.323,-0.122,0.122,0.427
1626274808497,2021-07-14T11.00.08.497,5.342,0.061,0.488,0.427
1626274808518,2021-07-14T11.00.08.518,5.363,0.122,0.488,0.366
1626274808537,2021-07-14T11.00.08.537,5.382,0.061,0.305,0.366
1626274808557,2021-07-14T11.00.08.557,5.402,-0.122,0.000,0.366
1626274808576,2021-07-14T11.00.08.576,5.421,-0.183,0.061,0.427
1626274808597,2021-07-14T11.00.08.597,5.442,-0.061,0.122,0.427
1626274808616,2021-07-14T11.00.08.616,5.461,0.000,0.366,0.427
1626274808636,2021-07-14T11.00.08.636,5.481,0.000,0.488,0.366
1626274808655,2021-07-14T11.00.08.655,5.500,0.061,0.549,0.427
1626274808676,2021-07-14T11.00.08.676,5.521,0.000,0.305,0.366
1626274808695,2021-07-14T11.00.08.695,5.540,-0.122,0.305,0.305
1626274808715,2021-07-14T11.00.08.715,5.560,0.000,0.549,0.366
1626274808734,2021-07-14T11.00.08.734,5.579,0.061,0.610,0.305
1626274808754,2021-07-14T11.00.08.754,5.599,0.000,0.549,0.366
1626274808774,2021-07-14T11.00.08.774,5.619,0.061,0.610,0.366
1626274808793,2021-07-14T11.00.08.793,5.638,0.122,0.427,0.305
1626274808814,2021-07-14T11.00.08.814,5.659,0.122,0.488,0.305
1626274808833,2021-07-14T11.00.08.833,5.678,0.122,0.488,0.305
1626274808853,2021-07-14T11.00.08.853,5.698,0.061,0.427,0.244
1626274808872,2021-07-14T11.00.08.872,5.717,0.061,0.366,0.244
1626274808893,2021-07-14T11.00.08.893,5.738,0.000,0.183,0.305
1626274808912,2021-07-14T11.00.08.912,5.757,-0.061,0.122,0.366
1626274808932,2021-07-14T11.00.08.932,5.777,-0.061,0.122,0.366
1626274808951,2021-07-14T11.00.08.951,5.796,-0.061,0.061,0.366
1626274808970,2021-07-14T11.00.08.970,5.815,0.000,-0.061,0.427
1626274808991,2021-07-14T11.00.08.991,5.836,-0.122,-0.244,0.427
1626274809010,2021-07-14T11.00.09.010,5.855,-0.061,0.000,0.366
1626274809030,2021-07-14T11.00.09.030,5.875,-0.183,-0.305,0.366
1626274809049,2021-07-14T11.00.09.049,5.894,-0.305,-0.244,0.427
1626274809070,2021-07-14T11.00.09.070,5.915,-0.732,-0.244,0.915
1626274809089,2021-07-14T11.00.09.089,5.934,-1.341,-0.610,1.341
1626274809109,2021-07-14T11.00.09.109,5.954,-0.854,-0.061,1.220
1626274809129,2021-07-14T11.00.09.129,5.974,-0.549,0.122,1.159
1626274809149,2021-07-14T11.00.09.149,5.994,-0.488,0.183,1.159
1626274809168,2021-07-14T11.00.09.168,6.013,0.427,0.793,1.280
1626274809189,2021-07-14T11.00.09.189,6.034,0.793,0.915,1.037
1626274809208,2021-07-14T11.00.09.208,6.053,1.524,2.134,1.098
1626274809227,2021-07-14T11.00.09.227,6.072,0.061,-0.061,0.488
1626274809247,2021-07-14T11.00.09.247,6.092,0.122,0.244,0.244
1626274809266,2021-07-14T11.00.09.266,6.111,0.122,0.366,0.305
1626274809287,2021-07-14T11.00.09.287,6.132,0.000,0.183,0.244
1626274809306,2021-07-14T11.00.09.306,6.151,0.244,0.427,0.183
1626274809326,2021-07-14T11.00.09.326,6.171,0.305,0.305,0.183
1626274809345,2021-07-14T11.00.09.345,6.190,-0.366,-0.793,0.244
1626274809366,2021-07-14T11.00.09.366,6.211,-0.671,-0.732,0.122
1626274809385,2021-07-14T11.00.09.385,6.230,-0.366,0.183,-0.122
1626274809405,2021-07-14T11.00.09.405,6.250,-0.549,0.183,-0.244
1626274809424,2021-07-14T11.00.09.424,6.269,-0.915,-0.244,-0.305
1626274809443,2021-07-14T11.00.09.443,6.288,-0.549,0.122,-0.427
1626274809464,2021-07-14T11.00.09.464,6.309,-0.244,0.183,-0.366
1626274809483,2021-07-14T11.00.09.483,6.328,0.000,0.305,-0.244
1626274809504,2021-07-14T11.00.09.504,6.349,0.000,0.244,-0.305
1626274809523,2021-07-14T11.00.09.523,6.368,-0.061,0.061,-0.183
1626274809543,2021-07-14T11.00.09.543,6.388,0.000,0.244,-0.061
1626274809562,2021-07-14T11.00.09.562,6.407,-0.061,0.244,0.000
1626274809583,2021-07-14T11.00.09.583,6.428,-0.305,-0.183,0.000
1626274809602,2021-07-14T11.00.09.602,6.447,-0.427,-0.183,-0.122
1626274809622,2021-07-14T11.00.09.622,6.467,-0.183,0.183,-0.061
1626274809641,2021-07-14T11.00.09.641,6.486,-0.122,0.000,0.061
1626274809662,2021-07-14T11.00.09.662,6.507,-0.305,-0.488,0.061
1626274809681,2021-07-14T11.00.09.681,6.526,-0.244,-0.244,0.244
1626274809700,2021-07-14T11.00.09.700,6.545,0.000,0.122,0.427
1626274809720,2021-07-14T11.00.09.720,6.565,0.000,-0.183,0.427
1626274809739,2021-07-14T11.00.09.739,6.584,-0.366,-0.549,0.427
1626274809760,2021-07-14T11.00.09.760,6.605,-0.305,-0.183,0.427
1626274809779,2021-07-14T11.00.09.779,6.624,-0.061,-0.061,0.549
1626274809799,2021-07-14T11.00.09.799,6.644,-0.244,-0.244,0.671
1626274809818,2021-07-14T11.00.09.818,6.663,-0.183,0.366,0.732
1626274809839,2021-07-14T11.00.09.839,6.684,-0.244,0.549,0.915
1626274809858,2021-07-14T11.00.09.858,6.703,-0.122,0.793,1.037
1626274809879,2021-07-14T11.00.09.879,6.724,-0.061,0.854,0.976
1626274809898,2021-07-14T11.00.09.898,6.743,0.183,1.402,0.915
1626274809917,2021-07-14T11.00.09.917,6.762,0.610,1.402,0.854
1626274809937,2021-07-14T11.00.09.937,6.782,0.488,0.732,0.671
1626274809956,2021-07-14T11.00.09.956,6.801,0.122,0.000,0.427
1626274809977,2021-07-14T11.00.09.977,6.822,-0.427,-1.037,0.305
1626274809996,2021-07-14T11.00.09.996,6.841,-0.732,-1.524,0.305
1626274810016,2021-07-14T11.00.10.016,6.861,-0.854,-0.976,0.183
1626274810035,2021-07-14T11.00.10.035,6.880,-1.159,-0.244,0.122
1626274810056,2021-07-14T11.00.10.056,6.901,-0.671,0.366,0.122
1626274810075,2021-07-14T11.00.10.075,6.920,-0.488,-0.549,0.366
1626274810095,2021-07-14T11.00.10.095,6.940,-1.280,-0.976,0.488
1626274810114,2021-07-14T11.00.10.114,6.959,-1.951,-0.915,0.244
1626274810135,2021-07-14T11.00.10.135,6.980,-1.707,-0.610,0.366
1626274810154,2021-07-14T11.00.10.154,6.999,-0.976,-0.183,0.366
1626274810173,2021-07-14T11.00.10.173,7.018,-0.732,-0.061,0.244
1626274810193,2021-07-14T11.00.10.193,7.038,-0.793,-0.244,0.305
1626274810213,2021-07-14T11.00.10.213,7.058,-0.549,0.000,0.427
1626274810233,2021-07-14T11.00.10.233,7.078,-0.244,0.061,0.305
1626274810252,2021-07-14T11.00.10.252,7.097,-0.488,-0.366,0.305
1626274810273,2021-07-14T11.00.10.273,7.118,-0.610,-0.244,0.427
1626274810292,2021-07-14T11.00.10.292,7.137,-0.366,0.244,0.488
1626274810312,2021-07-14T11.00.10.312,7.157,-0.305,0.427,0.549
1626274810331,2021-07-14T11.00.10.331,7.176,-0.244,0.366,0.488
