epoc (ms),timestamp (-0400),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1636748294180,2021-11-12T15.18.14.180,1.644,0.441,0.296,0.863
1636748294200,2021-11-12T15.18.14.200,1.664,0.442,0.295,0.861
1636748294221,2021-11-12T15.18.14.221,1.685,0.442,0.296,0.859
1636748294241,2021-11-12T15.18.14.241,1.705,0.443,0.295,0.860
1636748294262,2021-11-12T15.18.14.262,1.726,0.441,0.296,0.859
1636748294282,2021-11-12T15.18.14.282,1.746,0.442,0.296,0.859
1636748294301,2021-11-12T15.18.14.301,1.765,0.443,0.295,0.861
1636748294322,2021-11-12T15.18.14.322,1.786,0.441,0.296,0.861
1636748294342,2021-11-12T15.18.14.342,1.806,0.442,0.296,0.861
1636748294363,2021-11-12T15.18.14.363,1.827,0.441,0.296,0.860
1636748294383,2021-11-12T15.18.14.383,1.847,0.441,0.295,0.862
1636748294404,2021-11-12T15.18.14.404,1.868,0.442,0.296,0.861
1636748294424,2021-11-12T15.18.14.424,1.888,0.442,0.294,0.860
1636748294445,2021-11-12T15.18.14.445,1.909,0.440,0.294,0.861
1636748294464,2021-11-12T15.18.14.464,1.928,0.442,0.296,0.861
1636748294485,2021-11-12T15.18.14.485,1.949,0.441,0.296,0.860
1636748294505,2021-11-12T15.18.14.505,1.969,0.441,0.297,0.861
1636748294526,2021-11-12T15.18.14.526,1.990,0.441,0.296,0.861
1636748294546,2021-11-12T15.18.14.546,2.010,0.441,0.296,0.858
1636748294567,2021-11-12T15.18.14.567,2.031,0.443,0.297,0.861
1636748294586,2021-11-12T15.18.14.586,2.050,0.443,0.296,0.861
1636748294606,2021-11-12T15.18.14.606,2.070,0.442,0.295,0.861
1636748294627,2021-11-12T15.18.14.627,2.091,0.441,0.295,0.859
1636748294647,2021-11-12T15.18.14.647,2.111,0.442,0.296,0.860
1636748294668,2021-11-12T15.18.14.668,2.132,0.442,0.295,0.860
1636748294688,2021-11-12T15.18.14.688,2.152,0.443,0.295,0.859
1636748294709,2021-11-12T15.18.14.709,2.173,0.442,0.296,0.860
1636748294728,2021-11-12T15.18.14.728,2.192,0.443,0.296,0.860
1636748294748,2021-11-12T15.18.14.748,2.212,0.443,0.296,0.861
1636748294770,2021-11-12T15.18.14.770,2.234,0.443,0.295,0.860
1636748294789,2021-11-12T15.18.14.789,2.253,0.441,0.295,0.861
1636748294810,2021-11-12T15.18.14.810,2.274,0.441,0.296,0.864
1636748294830,2021-11-12T15.18.14.830,2.294,0.444,0.297,0.860
1636748294851,2021-11-12T15.18.14.851,2.315,0.444,0.296,0.862
1636748294871,2021-11-12T15.18.14.871,2.335,0.443,0.296,0.860
1636748294890,2021-11-12T15.18.14.890,2.354,0.441,0.295,0.861
1636748294911,2021-11-12T15.18.14.911,2.375,0.442,0.296,0.860
1636748294931,2021-11-12T15.18.14.931,2.395,0.442,0.297,0.860
1636748294952,2021-11-12T15.18.14.952,2.416,0.441,0.299,0.862
1636748294972,2021-11-12T15.18.14.972,2.436,0.442,0.296,0.859
1636748294993,2021-11-12T15.18.14.993,2.457,0.442,0.294,0.862
1636748295013,2021-11-12T15.18.15.013,2.477,0.442,0.296,0.861
1636748295032,2021-11-12T15.18.15.032,2.496,0.442,0.297,0.861
1636748295053,2021-11-12T15.18.15.053,2.517,0.441,0.296,0.860
1636748295073,2021-11-12T15.18.15.073,2.537,0.443,0.297,0.860
1636748295094,2021-11-12T15.18.15.094,2.558,0.443,0.297,0.861
1636748295114,2021-11-12T15.18.15.114,2.578,0.441,0.296,0.860
1636748295135,2021-11-12T15.18.15.135,2.599,0.442,0.296,0.858
1636748295155,2021-11-12T15.18.15.155,2.619,0.442,0.296,0.858
1636748295174,2021-11-12T15.18.15.174,2.638,0.441,0.296,0.861
1636748295195,2021-11-12T15.18.15.195,2.659,0.440,0.297,0.860
1636748295215,2021-11-12T15.18.15.215,2.679,0.441,0.298,0.860
1636748295236,2021-11-12T15.18.15.236,2.700,0.443,0.296,0.860
1636748295257,2021-11-12T15.18.15.257,2.721,0.442,0.296,0.860
1636748295277,2021-11-12T15.18.15.277,2.741,0.442,0.297,0.858
1636748295298,2021-11-12T15.18.15.298,2.762,0.443,0.295,0.860
1636748295317,2021-11-12T15.18.15.317,2.781,0.442,0.296,0.859
1636748295337,2021-11-12T15.18.15.337,2.801,0.442,0.297,0.861
1636748295358,2021-11-12T15.18.15.358,2.822,0.443,0.296,0.860
1636748295378,2021-11-12T15.18.15.378,2.842,0.443,0.295,0.861
1636748295399,2021-11-12T15.18.15.399,2.863,0.443,0.296,0.859
1636748295419,2021-11-12T15.18.15.419,2.883,0.443,0.297,0.860
1636748295440,2021-11-12T15.18.15.440,2.904,0.442,0.297,0.860
1636748295459,2021-11-12T15.18.15.459,2.923,0.442,0.297,0.861
1636748295479,2021-11-12T15.18.15.479,2.943,0.441,0.296,0.858
1636748295500,2021-11-12T15.18.15.500,2.964,0.444,0.294,0.859
1636748295520,2021-11-12T15.18.15.520,2.984,0.442,0.297,0.860
1636748295541,2021-11-12T15.18.15.541,3.005,0.443,0.297,0.861
1636748295561,2021-11-12T15.18.15.561,3.025,0.442,0.299,0.860
1636748295582,2021-11-12T15.18.15.582,3.046,0.443,0.297,0.862
1636748295601,2021-11-12T15.18.15.601,3.065,0.442,0.295,0.861
1636748295621,2021-11-12T15.18.15.621,3.085,0.442,0.295,0.859
1636748295642,2021-11-12T15.18.15.642,3.106,0.443,0.296,0.858
1636748295662,2021-11-12T15.18.15.662,3.126,0.442,0.297,0.860
1636748295683,2021-11-12T15.18.15.683,3.147,0.443,0.295,0.862
1636748295703,2021-11-12T15.18.15.703,3.167,0.442,0.296,0.860
1636748295724,2021-11-12T15.18.15.724,3.188,0.441,0.296,0.858
1636748295743,2021-11-12T15.18.15.743,3.207,0.444,0.296,0.861
1636748295763,2021-11-12T15.18.15.763,3.227,0.442,0.297,0.861
1636748295784,2021-11-12T15.18.15.784,3.248,0.441,0.296,0.861
1636748295804,2021-11-12T15.18.15.804,3.268,0.443,0.296,0.860
1636748295825,2021-11-12T15.18.15.825,3.289,0.443,0.295,0.860
1636748295845,2021-11-12T15.18.15.845,3.309,0.440,0.296,0.858
1636748295866,2021-11-12T15.18.15.866,3.330,0.442,0.297,0.861
1636748295885,2021-11-12T15.18.15.885,3.349,0.443,0.296,0.858
1636748295905,2021-11-12T15.18.15.905,3.369,0.443,0.295,0.861
1636748295926,2021-11-12T15.18.15.926,3.390,0.441,0.294,0.861
1636748295946,2021-11-12T15.18.15.946,3.410,0.443,0.296,0.861
1636748295967,2021-11-12T15.18.15.967,3.431,0.442,0.296,0.860
1636748295987,2021-11-12T15.18.15.987,3.451,0.442,0.296,0.861
1636748296008,2021-11-12T15.18.16.008,3.472,0.443,0.296,0.859
1636748296027,2021-11-12T15.18.16.027,3.491,0.442,0.294,0.859
1636748296048,2021-11-12T15.18.16.048,3.512,0.442,0.295,0.859
1636748296068,2021-11-12T15.18.16.068,3.532,0.443,0.297,0.860
1636748296089,2021-11-12T15.18.16.089,3.553,0.442,0.296,0.860
1636748296109,2021-11-12T15.18.16.109,3.573,0.443,0.297,0.863
1636748296130,2021-11-12T15.18.16.130,3.594,0.444,0.297,0.861
1636748296150,2021-11-12T15.18.16.150,3.614,0.443,0.295,0.860
1636748296169,2021-11-12T15.18.16.169,3.633,0.443,0.296,0.860
1636748296190,2021-11-12T15.18.16.190,3.654,0.442,0.297,0.860
1636748296210,2021-11-12T15.18.16.210,3.674,0.442,0.296,0.863
1636748296231,2021-11-12T15.18.16.231,3.695,0.442,0.298,0.862
1636748296251,2021-11-12T15.18.16.251,3.715,0.440,0.297,0.861
1636748296272,2021-11-12T15.18.16.272,3.736,0.442,0.297,0.860
1636748296292,2021-11-12T15.18.16.292,3.756,0.443,0.296,0.862
1636748296311,2021-11-12T15.18.16.311,3.775,0.442,0.297,0.862
1636748296332,2021-11-12T15.18.16.332,3.796,0.442,0.296,0.860
1636748296352,2021-11-12T15.18.16.352,3.816,0.440,0.294,0.861
1636748296373,2021-11-12T15.18.16.373,3.837,0.441,0.294,0.861
1636748296393,2021-11-12T15.18.16.393,3.857,0.443,0.296,0.860
1636748296414,2021-11-12T15.18.16.414,3.878,0.443,0.295,0.861
1636748296434,2021-11-12T15.18.16.434,3.898,0.443,0.296,0.862
1636748296455,2021-11-12T15.18.16.455,3.919,0.442,0.296,0.862
1636748296474,2021-11-12T15.18.16.474,3.938,0.443,0.296,0.863
1636748296494,2021-11-12T15.18.16.494,3.958,0.441,0.299,0.859
1636748296515,2021-11-12T15.18.16.515,3.979,0.442,0.297,0.859
1636748296535,2021-11-12T15.18.16.535,3.999,0.439,0.297,0.859
1636748296556,2021-11-12T15.18.16.556,4.020,0.446,0.288,0.866
1636748296576,2021-11-12T15.18.16.576,4.040,0.444,0.295,0.863
1636748296597,2021-11-12T15.18.16.597,4.061,0.443,0.298,0.859
1636748296616,2021-11-12T15.18.16.616,4.080,0.443,0.295,0.859
1636748296636,2021-11-12T15.18.16.636,4.100,0.442,0.296,0.860
1636748296657,2021-11-12T15.18.16.657,4.121,0.442,0.296,0.861
1636748296677,2021-11-12T15.18.16.677,4.141,0.443,0.295,0.862
1636748296698,2021-11-12T15.18.16.698,4.162,0.441,0.297,0.862
1636748296718,2021-11-12T15.18.16.718,4.182,0.442,0.297,0.860
1636748296739,2021-11-12T15.18.16.739,4.203,0.442,0.294,0.858
1636748296758,2021-11-12T15.18.16.758,4.222,0.441,0.296,0.861
1636748296778,2021-11-12T15.18.16.778,4.242,0.440,0.296,0.862
1636748296799,2021-11-12T15.18.16.799,4.263,0.443,0.294,0.863
1636748296820,2021-11-12T15.18.16.820,4.284,0.443,0.294,0.862
1636748296840,2021-11-12T15.18.16.840,4.304,0.442,0.296,0.859
1636748296861,2021-11-12T15.18.16.861,4.325,0.442,0.294,0.860
1636748296881,2021-11-12T15.18.16.881,4.345,0.440,0.297,0.859
1636748296900,2021-11-12T15.18.16.900,4.364,0.440,0.297,0.859
1636748296921,2021-11-12T15.18.16.921,4.385,0.444,0.294,0.861
1636748296941,2021-11-12T15.18.16.941,4.405,0.441,0.298,0.856
1636748296962,2021-11-12T15.18.16.962,4.426,0.442,0.298,0.856
1636748296982,2021-11-12T15.18.16.982,4.446,0.441,0.301,0.855
1636748297003,2021-11-12T15.18.17.003,4.467,0.441,0.301,0.855
1636748297023,2021-11-12T15.18.17.023,4.487,0.441,0.295,0.862
1636748297042,2021-11-12T15.18.17.042,4.506,0.443,0.290,0.863
1636748297063,2021-11-12T15.18.17.063,4.527,0.443,0.289,0.864
1636748297083,2021-11-12T15.18.17.083,4.547,0.441,0.286,0.864
1636748297104,2021-11-12T15.18.17.104,4.568,0.440,0.286,0.863
1636748297124,2021-11-12T15.18.17.124,4.588,0.441,0.284,0.865
1636748297145,2021-11-12T15.18.17.145,4.609,0.441,0.282,0.867
1636748297165,2021-11-12T15.18.17.165,4.629,0.442,0.279,0.869
1636748297184,2021-11-12T15.18.17.184,4.648,0.442,0.279,0.868
1636748297205,2021-11-12T15.18.17.205,4.669,0.442,0.279,0.870
1636748297225,2021-11-12T15.18.17.225,4.689,0.443,0.278,0.868
1636748297246,2021-11-12T15.18.17.246,4.710,0.444,0.277,0.866
1636748297266,2021-11-12T15.18.17.266,4.730,0.442,0.277,0.866
1636748297287,2021-11-12T15.18.17.287,4.751,0.442,0.276,0.869
1636748297307,2021-11-12T15.18.17.307,4.771,0.441,0.275,0.870
1636748297326,2021-11-12T15.18.17.326,4.790,0.441,0.274,0.872
1636748297347,2021-11-12T15.18.17.347,4.811,0.442,0.273,0.871
1636748297367,2021-11-12T15.18.17.367,4.831,0.443,0.274,0.869
1636748297388,2021-11-12T15.18.17.388,4.852,0.442,0.274,0.868
1636748297408,2021-11-12T15.18.17.408,4.872,0.442,0.273,0.868
1636748297429,2021-11-12T15.18.17.429,4.893,0.441,0.273,0.870
1636748297449,2021-11-12T15.18.17.449,4.913,0.442,0.272,0.869
1636748297468,2021-11-12T15.18.17.468,4.932,0.441,0.272,0.870
1636748297489,2021-11-12T15.18.17.489,4.953,0.442,0.272,0.871
1636748297509,2021-11-12T15.18.17.509,4.973,0.441,0.271,0.871
1636748297530,2021-11-12T15.18.17.530,4.994,0.441,0.271,0.871
1636748297550,2021-11-12T15.18.17.550,5.014,0.440,0.269,0.871
1636748297571,2021-11-12T15.18.17.571,5.035,0.439,0.267,0.873
1636748297591,2021-11-12T15.18.17.591,5.055,0.441,0.269,0.870
1636748297611,2021-11-12T15.18.17.611,5.075,0.442,0.269,0.872
1636748297631,2021-11-12T15.18.17.631,5.095,0.441,0.268,0.872
1636748297652,2021-11-12T15.18.17.652,5.116,0.440,0.269,0.871
1636748297672,2021-11-12T15.18.17.672,5.136,0.441,0.267,0.872
1636748297693,2021-11-12T15.18.17.693,5.157,0.441,0.268,0.871
1636748297713,2021-11-12T15.18.17.713,5.177,0.440,0.268,0.871
1636748297734,2021-11-12T15.18.17.734,5.198,0.440,0.267,0.871
1636748297754,2021-11-12T15.18.17.754,5.218,0.440,0.267,0.871
1636748297773,2021-11-12T15.18.17.773,5.237,0.441,0.267,0.872
1636748297794,2021-11-12T15.18.17.794,5.258,0.439,0.266,0.872
1636748297814,2021-11-12T15.18.17.814,5.278,0.440,0.266,0.873
1636748297835,2021-11-12T15.18.17.835,5.299,0.441,0.266,0.872
1636748297855,2021-11-12T15.18.17.855,5.319,0.441,0.266,0.870
1636748297876,2021-11-12T15.18.17.876,5.340,0.441,0.266,0.873
1636748297896,2021-11-12T15.18.17.896,5.360,0.440,0.266,0.871
1636748297915,2021-11-12T15.18.17.915,5.379,0.441,0.266,0.871
1636748297936,2021-11-12T15.18.17.936,5.400,0.440,0.266,0.873
1636748297956,2021-11-12T15.18.17.956,5.420,0.440,0.265,0.874
1636748297977,2021-11-12T15.18.17.977,5.441,0.442,0.264,0.872
1636748297997,2021-11-12T15.18.17.997,5.461,0.439,0.264,0.873
1636748298018,2021-11-12T15.18.18.018,5.482,0.439,0.264,0.874
1636748298038,2021-11-12T15.18.18.038,5.502,0.439,0.265,0.874
1636748298057,2021-11-12T15.18.18.057,5.521,0.438,0.265,0.874
1636748298078,2021-11-12T15.18.18.078,5.542,0.437,0.266,0.872
1636748298098,2021-11-12T15.18.18.098,5.562,0.437,0.264,0.875
1636748298119,2021-11-12T15.18.18.119,5.583,0.438,0.262,0.875
1636748298139,2021-11-12T15.18.18.139,5.603,0.438,0.263,0.875
1636748298160,2021-11-12T15.18.18.160,5.624,0.438,0.263,0.873
1636748298180,2021-11-12T15.18.18.180,5.644,0.438,0.261,0.875
1636748298199,2021-11-12T15.18.18.199,5.663,0.436,0.262,0.875
1636748298220,2021-11-12T15.18.18.220,5.684,0.438,0.262,0.875
1636748298240,2021-11-12T15.18.18.240,5.704,0.438,0.260,0.876
1636748298261,2021-11-12T15.18.18.261,5.725,0.438,0.261,0.875
1636748298281,2021-11-12T15.18.18.281,5.745,0.438,0.261,0.875
1636748298302,2021-11-12T15.18.18.302,5.766,0.436,0.262,0.875
1636748298322,2021-11-12T15.18.18.322,5.786,0.437,0.262,0.875
1636748298341,2021-11-12T15.18.18.341,5.805,0.436,0.261,0.875
1636748298362,2021-11-12T15.18.18.362,5.826,0.438,0.261,0.877
1636748298382,2021-11-12T15.18.18.382,5.846,0.438,0.259,0.876
1636748298403,2021-11-12T15.18.18.403,5.867,0.436,0.259,0.875
1636748298424,2021-11-12T15.18.18.424,5.888,0.437,0.258,0.875
1636748298444,2021-11-12T15.18.18.444,5.908,0.435,0.260,0.876
1636748298465,2021-11-12T15.18.18.465,5.929,0.438,0.259,0.876
1636748298484,2021-11-12T15.18.18.484,5.948,0.438,0.258,0.875
1636748298504,2021-11-12T15.18.18.504,5.968,0.435,0.259,0.875
1636748298525,2021-11-12T15.18.18.525,5.989,0.438,0.258,0.877
1636748298545,2021-11-12T15.18.18.545,6.009,0.438,0.257,0.875
1636748298566,2021-11-12T15.18.18.566,6.030,0.437,0.257,0.876
1636748298586,2021-11-12T15.18.18.586,6.050,0.439,0.257,0.875
1636748298607,2021-11-12T15.18.18.607,6.071,0.440,0.257,0.877
1636748298626,2021-11-12T15.18.18.626,6.090,0.438,0.256,0.877
1636748298646,2021-11-12T15.18.18.646,6.110,0.437,0.257,0.877
1636748298667,2021-11-12T15.18.18.667,6.131,0.437,0.258,0.876
1636748298687,2021-11-12T15.18.18.687,6.151,0.438,0.255,0.877
1636748298708,2021-11-12T15.18.18.708,6.172,0.438,0.253,0.878
1636748298728,2021-11-12T15.18.18.728,6.192,0.439,0.255,0.876
1636748298749,2021-11-12T15.18.18.749,6.213,0.438,0.255,0.877
1636748298768,2021-11-12T15.18.18.768,6.232,0.438,0.255,0.875
1636748298788,2021-11-12T15.18.18.788,6.252,0.438,0.253,0.877
1636748298809,2021-11-12T15.18.18.809,6.273,0.438,0.254,0.879
1636748298829,2021-11-12T15.18.18.829,6.293,0.439,0.254,0.877
1636748298850,2021-11-12T15.18.18.850,6.314,0.439,0.255,0.876
1636748298870,2021-11-12T15.18.18.870,6.334,0.440,0.254,0.877
1636748298891,2021-11-12T15.18.18.891,6.355,0.438,0.255,0.876
1636748298911,2021-11-12T15.18.18.911,6.375,0.438,0.255,0.877
1636748298930,2021-11-12T15.18.18.930,6.394,0.438,0.254,0.876
1636748298951,2021-11-12T15.18.18.951,6.415,0.438,0.253,0.876
1636748298971,2021-11-12T15.18.18.971,6.435,0.438,0.254,0.875
1636748298992,2021-11-12T15.18.18.992,6.456,0.438,0.254,0.878
1636748299012,2021-11-12T15.18.19.012,6.476,0.438,0.254,0.878
1636748299033,2021-11-12T15.18.19.033,6.497,0.438,0.254,0.878
1636748299053,2021-11-12T15.18.19.053,6.517,0.437,0.254,0.877
1636748299072,2021-11-12T15.18.19.072,6.536,0.438,0.252,0.877
1636748299093,2021-11-12T15.18.19.093,6.557,0.438,0.252,0.878
1636748299113,2021-11-12T15.18.19.113,6.577,0.437,0.254,0.879
1636748299134,2021-11-12T15.18.19.134,6.598,0.437,0.254,0.878
1636748299154,2021-11-12T15.18.19.154,6.618,0.438,0.253,0.878
1636748299175,2021-11-12T15.18.19.175,6.639,0.439,0.252,0.878
1636748299195,2021-11-12T15.18.19.195,6.659,0.439,0.253,0.878
1636748299215,2021-11-12T15.18.19.215,6.679,0.439,0.252,0.878
1636748299235,2021-11-12T15.18.19.235,6.699,0.438,0.253,0.877
1636748299256,2021-11-12T15.18.19.256,6.720,0.438,0.251,0.879
1636748299276,2021-11-12T15.18.19.276,6.740,0.438,0.253,0.877
1636748299297,2021-11-12T15.18.19.297,6.761,0.439,0.252,0.875
1636748299317,2021-11-12T15.18.19.317,6.781,0.441,0.252,0.875
1636748299338,2021-11-12T15.18.19.338,6.802,0.438,0.252,0.877
1636748299357,2021-11-12T15.18.19.357,6.821,0.438,0.252,0.878
1636748299377,2021-11-12T15.18.19.377,6.841,0.438,0.252,0.877
1636748299398,2021-11-12T15.18.19.398,6.862,0.438,0.253,0.876
1636748299418,2021-11-12T15.18.19.418,6.882,0.438,0.253,0.877
1636748299439,2021-11-12T15.18.19.439,6.903,0.437,0.252,0.879
1636748299459,2021-11-12T15.18.19.459,6.923,0.438,0.253,0.878
1636748299480,2021-11-12T15.18.19.480,6.944,0.438,0.254,0.875
1636748299499,2021-11-12T15.18.19.499,6.963,0.438,0.250,0.877
1636748299519,2021-11-12T15.18.19.519,6.983,0.440,0.251,0.878
1636748299540,2021-11-12T15.18.19.540,7.004,0.438,0.252,0.877
1636748299560,2021-11-12T15.18.19.560,7.024,0.439,0.251,0.877
1636748299581,2021-11-12T15.18.19.581,7.045,0.438,0.253,0.877
1636748299601,2021-11-12T15.18.19.601,7.065,0.438,0.252,0.878
1636748299622,2021-11-12T15.18.19.622,7.086,0.437,0.253,0.879
1636748299642,2021-11-12T15.18.19.642,7.106,0.439,0.253,0.877
1636748299661,2021-11-12T15.18.19.661,7.125,0.438,0.251,0.875
1636748299682,2021-11-12T15.18.19.682,7.146,0.438,0.251,0.879
1636748299702,2021-11-12T15.18.19.702,7.166,0.438,0.252,0.878
1636748299723,2021-11-12T15.18.19.723,7.187,0.439,0.252,0.876
1636748299743,2021-11-12T15.18.19.743,7.207,0.438,0.252,0.876
1636748299764,2021-11-12T15.18.19.764,7.228,0.437,0.251,0.879
1636748299784,2021-11-12T15.18.19.784,7.248,0.438,0.252,0.878
1636748299803,2021-11-12T15.18.19.803,7.267,0.438,0.251,0.878
1636748299824,2021-11-12T15.18.19.824,7.288,0.438,0.252,0.877
1636748299844,2021-11-12T15.18.19.844,7.308,0.438,0.253,0.877
1636748299865,2021-11-12T15.18.19.865,7.329,0.438,0.252,0.877
1636748299885,2021-11-12T15.18.19.885,7.349,0.436,0.252,0.876
1636748299906,2021-11-12T15.18.19.906,7.370,0.437,0.253,0.878
1636748299926,2021-11-12T15.18.19.926,7.390,0.438,0.252,0.879
1636748299945,2021-11-12T15.18.19.945,7.409,0.437,0.251,0.877
1636748299966,2021-11-12T15.18.19.966,7.430,0.438,0.253,0.878
1636748299986,2021-11-12T15.18.19.986,7.450,0.438,0.253,0.879
1636748300007,2021-11-12T15.18.20.007,7.471,0.437,0.255,0.876
1636748300028,2021-11-12T15.18.20.028,7.492,0.437,0.254,0.877
1636748300048,2021-11-12T15.18.20.048,7.512,0.437,0.252,0.878
1636748300069,2021-11-12T15.18.20.069,7.533,0.438,0.253,0.876
1636748300088,2021-11-12T15.18.20.088,7.552,0.437,0.253,0.875
1636748300108,2021-11-12T15.18.20.108,7.572,0.438,0.254,0.877
1636748300129,2021-11-12T15.18.20.129,7.593,0.438,0.253,0.878
