epoc (ms),timestamp (-0400),elapsed (s),x-axis (deg/s),y-axis (deg/s),z-axis (deg/s)
1626274804967,2021-07-14T11.00.04.967,2.666,0.183,0.183,0.122
1626274804986,2021-07-14T11.00.04.986,2.685,0.183,0.305,0.061
1626274805007,2021-07-14T11.00.05.007,2.706,0.183,0.549,0.122
1626274805026,2021-07-14T11.00.05.026,2.725,0.122,0.671,0.122
1626274805046,2021-07-14T11.00.05.046,2.745,0.122,0.610,0.122
1626274805065,2021-07-14T11.00.05.065,2.764,0.427,0.488,0.183
1626274805086,2021-07-14T11.00.05.086,2.785,0.549,0.122,0.366
1626274805106,2021-07-14T11.00.05.106,2.805,0.732,-0.488,0.305
1626274805125,2021-07-14T11.00.05.125,2.824,0.854,-0.976,0.183
1626274805146,2021-07-14T11.00.05.146,2.845,1.037,-1.280,0.305
1626274805165,2021-07-14T11.00.05.165,2.864,1.402,-1.585,0.488
1626274805185,2021-07-14T11.00.05.185,2.884,1.707,-1.951,0.244
1626274805206,2021-07-14T11.00.05.206,2.905,1.829,-2.073,0.061
1626274805225,2021-07-14T11.00.05.225,2.924,1.890,-2.134,0.122
1626274805246,2021-07-14T11.00.05.246,2.945,1.585,-1.829,0.122
1626274805265,2021-07-14T11.00.05.265,2.964,1.341,-1.585,0.122
1626274805285,2021-07-14T11.00.05.285,2.984,1.280,-1.707,0.122
1626274805304,2021-07-14T11.00.05.304,3.003,1.220,-1.768,0.183
1626274805325,2021-07-14T11.00.05.325,3.024,1.159,-1.707,0.183
1626274805345,2021-07-14T11.00.05.345,3.044,0.854,-1.463,0.122
1626274805364,2021-07-14T11.00.05.364,3.063,0.610,-1.585,0.122
1626274805385,2021-07-14T11.00.05.385,3.084,0.854,-1.707,0.183
1626274805404,2021-07-14T11.00.05.404,3.103,0.671,-1.402,0.122
1626274805424,2021-07-14T11.00.05.424,3.123,0.305,-1.037,0.122
1626274805443,2021-07-14T11.00.05.443,3.142,0.305,-0.976,0.183
1626274805464,2021-07-14T11.00.05.464,3.163,0.671,-1.280,0.122
1626274805484,2021-07-14T11.00.05.484,3.183,0.915,-1.402,0.122
1626274805503,2021-07-14T11.00.05.503,3.202,0.793,-1.098,0.122
1626274805524,2021-07-14T11.00.05.524,3.223,0.122,-0.183,0.061
1626274805543,2021-07-14T11.00.05.543,3.242,-0.122,0.305,0.000
1626274805563,2021-07-14T11.00.05.563,3.262,0.061,0.183,-0.061
1626274805582,2021-07-14T11.00.05.582,3.281,-0.061,0.427,-0.122
1626274805603,2021-07-14T11.00.05.603,3.302,-0.488,0.976,-0.305
1626274805623,2021-07-14T11.00.05.623,3.322,-0.427,1.159,-0.366
1626274805642,2021-07-14T11.00.05.642,3.341,-0.610,1.463,-0.366
1626274805663,2021-07-14T11.00.05.663,3.362,-0.915,2.195,-0.305
1626274805682,2021-07-14T11.00.05.682,3.381,-1.341,2.805,-0.244
1626274805703,2021-07-14T11.00.05.703,3.402,-1.524,2.622,-0.305
1626274805723,2021-07-14T11.00.05.723,3.422,-1.402,2.256,-0.305
1626274805742,2021-07-14T11.00.05.742,3.441,-1.280,2.073,-0.183
1626274805763,2021-07-14T11.00.05.763,3.462,-0.793,1.463,-0.061
1626274805782,2021-07-14T11.00.05.782,3.481,0.061,0.549,-0.122
1626274805802,2021-07-14T11.00.05.802,3.501,0.610,-0.183,-0.183
1626274805821,2021-07-14T11.00.05.821,3.520,0.732,-0.549,-0.183
1626274805842,2021-07-14T11.00.05.842,3.541,0.488,-0.488,-0.183
1626274805862,2021-07-14T11.00.05.862,3.561,0.549,-0.305,-0.061
1626274805881,2021-07-14T11.00.05.881,3.580,0.610,-0.610,-0.061
1626274805902,2021-07-14T11.00.05.902,3.601,0.488,-0.671,-0.122
1626274805921,2021-07-14T11.00.05.921,3.620,0.366,-0.305,-0.122
1626274805941,2021-07-14T11.00.05.941,3.640,0.244,0.000,-0.122
1626274805960,2021-07-14T11.00.05.960,3.659,0.122,0.061,-0.122
1626274805981,2021-07-14T11.00.05.981,3.680,0.183,-0.122,-0.122
1626274806001,2021-07-14T11.00.06.001,3.700,0.122,-0.122,-0.122
1626274806020,2021-07-14T11.00.06.020,3.719,0.122,-0.122,-0.061
1626274806041,2021-07-14T11.00.06.041,3.740,0.183,-0.244,0.000
1626274806060,2021-07-14T11.00.06.060,3.759,0.183,-0.427,0.000
1626274806080,2021-07-14T11.00.06.080,3.779,0.305,-0.488,0.000
1626274806100,2021-07-14T11.00.06.100,3.799,0.366,-0.549,0.000
1626274806120,2021-07-14T11.00.06.120,3.819,0.488,-0.610,0.061
1626274806141,2021-07-14T11.00.06.141,3.840,0.366,-0.610,0.061
1626274806160,2021-07-14T11.00.06.160,3.859,0.366,-0.671,0.122
1626274806180,2021-07-14T11.00.06.180,3.879,0.366,-0.549,0.061
1626274806199,2021-07-14T11.00.06.199,3.898,0.122,-0.305,0.122
1626274806220,2021-07-14T11.00.06.220,3.919,-0.122,0.000,0.183
1626274806240,2021-07-14T11.00.06.240,3.939,0.000,-0.244,0.061
1626274806259,2021-07-14T11.00.06.259,3.958,0.122,-0.244,0.122
1626274806280,2021-07-14T11.00.06.280,3.979,0.244,-0.488,0.244
1626274806299,2021-07-14T11.00.06.299,3.998,0.427,-0.610,0.244
1626274806319,2021-07-14T11.00.06.319,4.018,0.305,-0.549,0.244
1626274806338,2021-07-14T11.00.06.338,4.037,0.366,-0.610,0.244
1626274806359,2021-07-14T11.00.06.359,4.058,0.549,-0.854,0.122
1626274806379,2021-07-14T11.00.06.379,4.078,0.549,-0.976,0.244
1626274806398,2021-07-14T11.00.06.398,4.097,0.427,-0.793,0.183
1626274806419,2021-07-14T11.00.06.419,4.118,0.488,-0.732,0.122
1626274806438,2021-07-14T11.00.06.438,4.137,0.549,-0.915,0.183
1626274806458,2021-07-14T11.00.06.458,4.157,0.671,-0.976,0.122
1626274806477,2021-07-14T11.00.06.477,4.176,0.793,-1.037,0.122
1626274806498,2021-07-14T11.00.06.498,4.197,0.549,-0.671,0.183
1626274806518,2021-07-14T11.00.06.518,4.217,0.488,-0.610,0.122
1626274806537,2021-07-14T11.00.06.537,4.236,0.427,-0.610,0.122
1626274806558,2021-07-14T11.00.06.558,4.257,0.305,-0.488,0.122
1626274806577,2021-07-14T11.00.06.577,4.276,0.244,-0.366,0.061
1626274806598,2021-07-14T11.00.06.598,4.297,0.122,-0.183,0.122
1626274806617,2021-07-14T11.00.06.617,4.316,0.183,-0.244,0.000
1626274806637,2021-07-14T11.00.06.637,4.336,0.366,-0.305,0.061
1626274806658,2021-07-14T11.00.06.658,4.357,0.366,-0.366,0.061
1626274806677,2021-07-14T11.00.06.677,4.376,0.366,-0.305,0.061
1626274806697,2021-07-14T11.00.06.697,4.396,0.244,-0.427,0.000
1626274806716,2021-07-14T11.00.06.716,4.415,0.366,-0.366,0.061
1626274806737,2021-07-14T11.00.06.737,4.436,0.366,-0.366,0.061
1626274806756,2021-07-14T11.00.06.756,4.455,0.305,-0.488,-0.061
1626274806776,2021-07-14T11.00.06.776,4.475,0.366,-0.671,0.000
1626274806797,2021-07-14T11.00.06.797,4.496,0.244,-0.488,0.122
1626274806816,2021-07-14T11.00.06.816,4.515,0.244,-0.427,0.122
1626274806836,2021-07-14T11.00.06.836,4.535,0.488,-0.671,0.061
1626274806855,2021-07-14T11.00.06.855,4.554,0.610,-0.915,0.000
1626274806876,2021-07-14T11.00.06.876,4.575,0.610,-0.854,0.122
1626274806896,2021-07-14T11.00.06.896,4.595,0.488,-0.671,0.122
1626274806915,2021-07-14T11.00.06.915,4.614,0.549,-0.793,0.122
1626274806936,2021-07-14T11.00.06.936,4.635,0.610,-1.098,0.122
1626274806955,2021-07-14T11.00.06.955,4.654,0.793,-1.280,0.183
1626274806975,2021-07-14T11.00.06.975,4.674,0.793,-1.402,0.244
1626274806995,2021-07-14T11.00.06.995,4.694,0.854,-1.463,0.183
1626274807015,2021-07-14T11.00.07.015,4.714,0.732,-1.341,0.183
1626274807036,2021-07-14T11.00.07.036,4.735,0.793,-1.220,0.183
1626274807055,2021-07-14T11.00.07.055,4.754,0.610,-1.098,0.183
1626274807075,2021-07-14T11.00.07.075,4.774,0.366,-0.854,0.061
1626274807094,2021-07-14T11.00.07.094,4.793,0.427,-0.732,0.061
1626274807115,2021-07-14T11.00.07.115,4.814,0.305,-0.610,0.061
1626274807134,2021-07-14T11.00.07.134,4.833,0.183,-0.549,0.061
1626274807154,2021-07-14T11.00.07.154,4.853,0.305,-0.488,0.061
1626274807175,2021-07-14T11.00.07.175,4.874,0.427,-0.549,0.000
1626274807194,2021-07-14T11.00.07.194,4.893,0.366,-0.488,0.000
1626274807214,2021-07-14T11.00.07.214,4.913,0.122,-0.305,0.061
1626274807233,2021-07-14T11.00.07.233,4.932,0.183,-0.244,0.000
1626274807254,2021-07-14T11.00.07.254,4.953,0.305,-0.305,0.122
1626274807273,2021-07-14T11.00.07.273,4.972,0.305,-0.305,0.122
1626274807293,2021-07-14T11.00.07.293,4.992,0.366,-0.366,0.061
1626274807314,2021-07-14T11.00.07.314,5.013,0.366,-0.244,0.183
1626274807333,2021-07-14T11.00.07.333,5.032,0.427,-0.366,0.183
1626274807353,2021-07-14T11.00.07.353,5.052,0.488,-0.549,0.122
1626274807372,2021-07-14T11.00.07.372,5.071,0.427,-0.488,0.122
1626274807393,2021-07-14T11.00.07.393,5.092,0.488,-0.549,0.000
1626274807412,2021-07-14T11.00.07.412,5.111,0.427,-0.549,-0.061
1626274807433,2021-07-14T11.00.07.433,5.132,0.244,-0.366,0.000
1626274807453,2021-07-14T11.00.07.453,5.152,0.244,-0.305,0.061
1626274807472,2021-07-14T11.00.07.472,5.171,0.366,-0.427,0.000
1626274807493,2021-07-14T11.00.07.493,5.192,0.427,-0.610,0.000
1626274807512,2021-07-14T11.00.07.512,5.211,0.427,-0.671,0.000
1626274807532,2021-07-14T11.00.07.532,5.231,0.488,-0.732,0.061
1626274807551,2021-07-14T11.00.07.551,5.250,0.488,-0.671,0.122
1626274807572,2021-07-14T11.00.07.572,5.271,0.549,-0.549,0.122
1626274807592,2021-07-14T11.00.07.592,5.291,0.549,-0.549,0.122
1626274807611,2021-07-14T11.00.07.611,5.310,0.488,-0.610,0.000
1626274807632,2021-07-14T11.00.07.632,5.331,0.427,-0.610,0.000
1626274807651,2021-07-14T11.00.07.651,5.350,0.366,-0.427,0.061
1626274807671,2021-07-14T11.00.07.671,5.370,0.244,-0.305,0.061
1626274807692,2021-07-14T11.00.07.692,5.391,0.183,-0.122,0.061
1626274807711,2021-07-14T11.00.07.711,5.410,0.305,-0.244,0.061
1626274807731,2021-07-14T11.00.07.731,5.430,0.244,-0.366,0.061
1626274807750,2021-07-14T11.00.07.750,5.449,0.244,-0.305,0.061
1626274807771,2021-07-14T11.00.07.771,5.470,0.244,-0.366,0.061
1626274807790,2021-07-14T11.00.07.790,5.489,0.305,-0.366,0.061
1626274807810,2021-07-14T11.00.07.810,5.509,0.183,-0.305,0.122
1626274807831,2021-07-14T11.00.07.831,5.530,0.244,-0.366,0.061
1626274807850,2021-07-14T11.00.07.850,5.549,0.244,-0.427,0.061
1626274807871,2021-07-14T11.00.07.871,5.570,0.366,-0.366,0.061
1626274807890,2021-07-14T11.00.07.890,5.589,0.305,-0.366,0.122
1626274807910,2021-07-14T11.00.07.910,5.609,0.122,-0.183,0.061
1626274807929,2021-07-14T11.00.07.929,5.628,0.122,-0.183,0.122
1626274807950,2021-07-14T11.00.07.950,5.649,0.244,-0.366,0.061
1626274807970,2021-07-14T11.00.07.970,5.669,0.305,-0.427,0.000
1626274807989,2021-07-14T11.00.07.989,5.688,0.305,-0.427,0.000
1626274808010,2021-07-14T11.00.08.010,5.709,0.244,-0.366,0.061
1626274808029,2021-07-14T11.00.08.029,5.728,0.427,-0.427,0.061
1626274808049,2021-07-14T11.00.08.049,5.748,0.549,-0.549,0.000
1626274808070,2021-07-14T11.00.08.070,5.769,0.366,-0.549,0.000
1626274808089,2021-07-14T11.00.08.089,5.788,0.366,-0.549,0.061
1626274808109,2021-07-14T11.00.08.109,5.808,0.549,-0.610,0.061
1626274808128,2021-07-14T11.00.08.128,5.827,0.427,-0.549,0.061
1626274808149,2021-07-14T11.00.08.149,5.848,0.427,-0.488,0.061
1626274808168,2021-07-14T11.00.08.168,5.867,0.549,-0.671,0.000
1626274808188,2021-07-14T11.00.08.188,5.887,0.610,-0.793,0.000
1626274808209,2021-07-14T11.00.08.209,5.908,0.610,-0.732,0.000
1626274808228,2021-07-14T11.00.08.228,5.927,0.488,-0.610,-0.061
1626274808248,2021-07-14T11.00.08.248,5.947,0.427,-0.549,0.000
1626274808267,2021-07-14T11.00.08.267,5.966,0.366,-0.427,0.061
1626274808288,2021-07-14T11.00.08.288,5.987,0.366,-0.488,0.122
1626274808307,2021-07-14T11.00.08.307,6.006,0.427,-0.671,0.122
1626274808328,2021-07-14T11.00.08.328,6.027,0.549,-0.671,0.183
1626274808348,2021-07-14T11.00.08.348,6.047,0.549,-0.671,0.122
1626274808367,2021-07-14T11.00.08.367,6.066,0.549,-0.549,0.122
1626274808388,2021-07-14T11.00.08.388,6.087,0.488,-0.610,0.122
1626274808407,2021-07-14T11.00.08.407,6.106,0.427,-0.427,0.122
1626274808427,2021-07-14T11.00.08.427,6.126,0.427,-0.427,0.122
1626274808446,2021-07-14T11.00.08.446,6.145,0.366,-0.488,0.061
1626274808467,2021-07-14T11.00.08.467,6.166,0.305,-0.366,0.061
1626274808487,2021-07-14T11.00.08.487,6.186,0.183,-0.244,0.061
1626274808506,2021-07-14T11.00.08.506,6.205,0.061,-0.244,0.061
1626274808527,2021-07-14T11.00.08.527,6.226,0.244,-0.305,0.061
1626274808546,2021-07-14T11.00.08.546,6.245,0.305,-0.366,0.000
1626274808566,2021-07-14T11.00.08.566,6.265,0.305,-0.427,-0.061
1626274808587,2021-07-14T11.00.08.587,6.286,0.366,-0.427,-0.061
1626274808606,2021-07-14T11.00.08.606,6.305,0.305,-0.305,-0.061
1626274808626,2021-07-14T11.00.08.626,6.325,0.183,-0.183,-0.122
1626274808645,2021-07-14T11.00.08.645,6.344,0.122,-0.244,-0.061
1626274808666,2021-07-14T11.00.08.666,6.365,0.183,-0.122,-0.122
1626274808685,2021-07-14T11.00.08.685,6.384,0.305,-0.244,-0.122
1626274808705,2021-07-14T11.00.08.705,6.404,0.305,-0.305,0.000
1626274808726,2021-07-14T11.00.08.726,6.425,0.305,-0.427,-0.061
1626274808745,2021-07-14T11.00.08.745,6.444,0.305,-0.305,-0.061
1626274808766,2021-07-14T11.00.08.766,6.465,0.122,-0.061,0.061
1626274808785,2021-07-14T11.00.08.785,6.484,0.122,-0.061,0.061
1626274808805,2021-07-14T11.00.08.805,6.504,0.183,-0.244,0.000
1626274808824,2021-07-14T11.00.08.824,6.523,0.244,-0.244,0.000
1626274808845,2021-07-14T11.00.08.845,6.544,0.244,-0.244,0.122
1626274808865,2021-07-14T11.00.08.865,6.564,0.305,-0.244,0.061
1626274808884,2021-07-14T11.00.08.884,6.583,0.244,-0.427,0.122
1626274808905,2021-07-14T11.00.08.905,6.604,0.427,-0.549,0.061
1626274808924,2021-07-14T11.00.08.924,6.623,0.427,-0.488,0.122
1626274808944,2021-07-14T11.00.08.944,6.643,0.427,-0.549,0.061
1626274808963,2021-07-14T11.00.08.963,6.662,0.488,-0.732,0.061
1626274808984,2021-07-14T11.00.08.984,6.683,0.488,-0.549,0.000
1626274809004,2021-07-14T11.00.09.004,6.703,0.488,-0.671,0.000
1626274809023,2021-07-14T11.00.09.023,6.722,0.427,-0.671,0.061
1626274809044,2021-07-14T11.00.09.044,6.743,0.488,-0.488,0.061
1626274809063,2021-07-14T11.00.09.063,6.762,0.427,-0.244,0.000
1626274809083,2021-07-14T11.00.09.083,6.782,0.305,-0.183,-0.122
1626274809104,2021-07-14T11.00.09.104,6.803,0.122,0.000,-0.061
1626274809123,2021-07-14T11.00.09.123,6.822,0.000,0.305,-0.061
1626274809143,2021-07-14T11.00.09.143,6.842,-0.061,0.427,-0.061
1626274809162,2021-07-14T11.00.09.162,6.861,-0.122,0.610,-0.183
1626274809183,2021-07-14T11.00.09.183,6.882,-0.305,0.793,-0.061
1626274809202,2021-07-14T11.00.09.202,6.901,-0.122,0.549,0.000
1626274809223,2021-07-14T11.00.09.223,6.922,0.061,-0.061,-0.061
1626274809243,2021-07-14T11.00.09.243,6.942,0.122,-0.244,-0.061
1626274809262,2021-07-14T11.00.09.262,6.961,0.061,-0.183,0.000
1626274809283,2021-07-14T11.00.09.283,6.982,0.061,-0.244,-0.061
1626274809302,2021-07-14T11.00.09.302,7.001,0.000,-0.183,0.061
1626274809322,2021-07-14T11.00.09.322,7.021,0.244,-0.549,0.000
1626274809341,2021-07-14T11.00.09.341,7.040,0.427,-0.915,-0.061
1626274809362,2021-07-14T11.00.09.362,7.061,0.427,-1.159,0.000
1626274809382,2021-07-14T11.00.09.382,7.081,0.366,-1.159,0.061
1626274809401,2021-07-14T11.00.09.401,7.100,0.305,-1.220,0.061
1626274809422,2021-07-14T11.00.09.422,7.121,0.244,-1.159,0.000
1626274809441,2021-07-14T11.00.09.441,7.140,0.122,-0.976,0.000
1626274809461,2021-07-14T11.00.09.461,7.160,0.183,-0.854,0.000
1626274809480,2021-07-14T11.00.09.480,7.179,0.183,-0.671,0.000
1626274809501,2021-07-14T11.00.09.501,7.200,0.061,-0.488,0.000
