time,x-gyro,y-gyro,z-gyro
2021-11-21T10:02:39.021,0.366,0.244,0.030
2021-11-21T10:02:39.047,0.671,-1.189,0.244
2021-11-21T10:02:39.067,-0.122,-0.213,0.152
2021-11-21T10:02:39.090,-0.244,-0.152,0.274
2021-11-21T10:02:39.102,-0.152,-0.305,0.335
2021-11-21T10:02:39.125,0.000,-0.152,0.274
2021-11-21T10:02:39.147,0.061,-0.091,0.183
2021-11-21T10:02:39.169,0.183,-0.091,0.152
2021-11-21T10:02:39.182,0.427,0.061,-0.030
2021-11-21T10:02:39.205,0.610,0.152,-0.183
2021-11-21T10:02:39.227,0.366,0.061,-0.152
2021-11-21T10:02:39.247,0.030,0.122,0.000
2021-11-21T10:02:39.275,0.000,0.274,0.030
2021-11-21T10:02:39.284,0.122,0.213,0.000
2021-11-21T10:02:39.307,0.213,0.091,-0.152
2021-11-21T10:02:39.332,0.274,0.000,-0.183
2021-11-21T10:02:39.352,0.335,-0.061,-0.152
2021-11-21T10:02:39.371,0.244,-0.061,-0.091
2021-11-21T10:02:39.386,0.274,0.061,-0.030
2021-11-21T10:02:39.409,0.396,0.305,-0.152
2021-11-21T10:02:39.437,0.335,0.305,-0.183
2021-11-21T10:02:39.442,0.274,0.000,-0.122
2021-11-21T10:02:39.465,0.152,-0.457,-0.152
2021-11-21T10:02:39.486,0.305,-0.457,-0.213
2021-11-21T10:02:39.511,0.244,-0.366,-0.244
2021-11-21T10:02:39.533,0.213,-0.488,-0.183
2021-11-21T10:02:39.544,-0.183,-0.610,0.030
2021-11-21T10:02:39.563,-0.396,-0.640,0.061
2021-11-21T10:02:39.585,-0.305,-0.884,0.030
2021-11-21T10:02:39.612,0.213,-1.250,-0.061
2021-11-21T10:02:39.619,0.579,-1.372,-0.122
2021-11-21T10:02:39.641,0.640,-1.372,-0.305
2021-11-21T10:02:39.670,1.159,-1.433,-0.457
2021-11-21T10:02:39.704,1.311,-1.189,-0.427
2021-11-21T10:02:39.719,0.610,-0.762,-0.244
2021-11-21T10:02:39.722,0.213,-0.732,-0.030
2021-11-21T10:02:39.744,0.122,-0.640,0.152
2021-11-21T10:02:39.773,0.091,-0.488,0.152
2021-11-21T10:02:39.790,0.274,-0.091,0.152
2021-11-21T10:02:39.801,-0.091,0.610,0.305
2021-11-21T10:02:39.826,-0.488,1.067,0.518
2021-11-21T10:02:39.846,-0.274,1.341,0.549
2021-11-21T10:02:39.867,0.030,0.976,0.610
2021-11-21T10:02:39.878,-0.152,0.579,0.518
2021-11-21T10:02:39.901,-0.305,0.579,0.335
2021-11-21T10:02:39.924,-0.366,0.335,0.183
2021-11-21T10:02:39.948,-0.427,-0.030,-0.122
2021-11-21T10:02:39.969,0.061,-0.213,-0.518
2021-11-21T10:02:39.983,0.305,0.000,-0.701
2021-11-21T10:02:40.006,0.213,-0.335,-0.701
2021-11-21T10:02:40.024,0.213,-0.061,-0.610
2021-11-21T10:02:40.047,0.122,0.274,-0.732
2021-11-21T10:02:40.058,0.213,0.518,-0.762
2021-11-21T10:02:40.083,-0.549,0.061,-0.366
2021-11-21T10:02:40.103,-1.037,-0.793,-0.213
2021-11-21T10:02:40.125,0.000,-0.579,-0.427
2021-11-21T10:02:40.149,0.366,0.305,-0.274
2021-11-21T10:02:40.163,-0.549,1.067,0.274
2021-11-21T10:02:40.184,-1.311,1.738,0.793
2021-11-21T10:02:40.206,-1.585,2.165,1.159
2021-11-21T10:02:40.229,-2.652,1.890,1.585
2021-11-21T10:02:40.240,-3.110,1.616,1.738
2021-11-21T10:02:40.263,-2.378,1.524,1.280
2021-11-21T10:02:40.284,-0.945,1.463,0.549
2021-11-21T10:02:40.309,0.274,1.402,-0.091
2021-11-21T10:02:40.318,0.976,1.311,-0.335
2021-11-21T10:02:40.343,1.067,1.098,-0.244
2021-11-21T10:02:40.365,1.341,0.884,-0.335
2021-11-21T10:02:40.386,1.250,0.518,-0.183
2021-11-21T10:02:40.409,0.549,0.030,-0.183
2021-11-21T10:02:40.424,0.549,-0.183,-0.366
2021-11-21T10:02:40.441,0.671,0.000,-0.335
2021-11-21T10:02:40.463,0.518,0.183,-0.183
2021-11-21T10:02:40.493,0.549,0.396,-0.091
2021-11-21T10:02:40.499,0.579,0.640,0.122
2021-11-21T10:02:40.521,0.030,0.518,0.732
2021-11-21T10:02:40.545,-0.366,0.152,1.159
2021-11-21T10:02:40.567,0.000,0.030,0.976
2021-11-21T10:02:40.589,0.549,0.183,0.732
2021-11-21T10:02:40.599,0.640,0.244,0.579
2021-11-21T10:02:40.626,0.427,0.122,0.427
2021-11-21T10:02:40.644,0.030,-0.091,0.366
2021-11-21T10:02:40.667,-0.732,-0.945,0.091
2021-11-21T10:02:40.675,-0.427,-2.622,-0.945
2021-11-21T10:02:40.700,3.293,-4.421,-2.683
2021-11-21T10:02:40.724,3.902,-6.250,-1.738
2021-11-21T10:02:40.746,-0.945,-9.878,-0.671
2021-11-21T10:02:40.759,-0.518,-12.622,-1.616
2021-11-21T10:02:40.779,3.476,-14.970,-3.415
2021-11-21T10:02:40.805,5.457,-18.506,-5.000
2021-11-21T10:02:40.824,-2.927,-23.140,-8.232
2021-11-21T10:02:40.847,-28.476,-34.238,-19.787
2021-11-21T10:02:40.860,-22.012,-59.360,-29.817
2021-11-21T10:02:40.883,-27.043,-79.909,-42.530
2021-11-21T10:02:40.905,-40.335,-97.835,-52.439
2021-11-21T10:02:40.925,-58.415,-111.067,-57.409
2021-11-21T10:02:40.937,-76.341,-141.372,-60.244
2021-11-21T10:02:40.962,-86.860,-166.280,-65.305
2021-11-21T10:02:40.981,-92.348,-165.701,-70.213
2021-11-21T10:02:41.005,-65.915,-159.421,-85.854
2021-11-21T10:02:41.029,-24.726,-143.384,-98.811
