time,x-gyro,y-gyro,z-gyro
2021-10-22T14:51:53.813,-0.854,0.183,-0.396
2021-10-22T14:51:53.843,-0.701,0.366,-0.427
2021-10-22T14:51:53.858,-0.640,0.091,-0.152
2021-10-22T14:51:53.870,-0.671,0.152,-0.213
2021-10-22T14:51:53.894,-0.732,0.183,-0.274
2021-10-22T14:51:53.915,-0.701,0.213,-0.335
2021-10-22T14:51:53.939,-0.610,0.274,-0.366
2021-10-22T14:51:53.949,-0.518,0.244,-0.335
2021-10-22T14:51:53.974,-0.488,0.213,-0.335
2021-10-22T14:51:53.995,-0.579,0.122,-0.366
2021-10-22T14:51:54.020,-0.549,0.152,-0.305
2021-10-22T14:51:54.028,-0.671,0.183,-0.274
2021-10-22T14:51:54.052,-0.640,0.122,-0.274
2021-10-22T14:51:54.073,-0.610,0.091,-0.244
2021-10-22T14:51:54.096,-0.610,0.122,-0.305
2021-10-22T14:51:54.107,-0.579,0.152,-0.305
2021-10-22T14:51:54.130,-0.579,0.122,-0.305
2021-10-22T14:51:54.153,-0.701,0.183,-0.305
2021-10-22T14:51:54.177,-0.671,0.183,-0.305
2021-10-22T14:51:54.198,-0.671,0.213,-0.305
2021-10-22T14:51:54.209,-0.640,0.183,-0.213
2021-10-22T14:51:54.231,-0.579,0.213,-0.213
2021-10-22T14:51:54.254,-0.549,0.213,-0.274
2021-10-22T14:51:54.276,-0.579,0.244,-0.305
2021-10-22T14:51:54.287,-0.579,0.152,-0.366
2021-10-22T14:51:54.310,-0.610,0.122,-0.335
2021-10-22T14:51:54.332,-0.549,0.122,-0.366
2021-10-22T14:51:54.355,-0.549,0.152,-0.305
2021-10-22T14:51:54.365,-0.610,0.152,-0.335
2021-10-22T14:51:54.389,-0.549,0.183,-0.366
2021-10-22T14:51:54.411,-0.518,0.152,-0.335
2021-10-22T14:51:54.434,-0.488,0.122,-0.335
2021-10-22T14:51:54.456,-0.610,0.152,-0.366
2021-10-22T14:51:54.468,-0.579,0.183,-0.366
2021-10-22T14:51:54.490,-0.640,0.244,-0.305
2021-10-22T14:51:54.512,-0.671,0.274,-0.274
2021-10-22T14:51:54.535,-0.671,0.274,-0.213
2021-10-22T14:51:54.570,-0.671,0.213,-0.244
2021-10-22T14:51:54.572,-0.671,0.152,-0.305
2021-10-22T14:51:54.591,-0.640,0.152,-0.335
2021-10-22T14:51:54.615,-0.579,0.183,-0.335
2021-10-22T14:51:54.625,-0.549,0.213,-0.396
2021-10-22T14:51:54.658,-0.488,0.152,-0.366
2021-10-22T14:51:54.669,-0.579,0.091,-0.305
2021-10-22T14:51:54.693,-0.549,0.061,-0.305
2021-10-22T14:51:54.714,-0.610,0.183,-0.244
2021-10-22T14:51:54.725,-0.671,0.213,-0.213
2021-10-22T14:51:54.749,-0.732,0.183,-0.274
2021-10-22T14:51:54.771,-0.732,0.305,-0.305
2021-10-22T14:51:54.792,-0.732,0.305,-0.274
2021-10-22T14:51:54.804,-0.671,0.274,-0.305
2021-10-22T14:51:54.826,-0.701,0.183,-0.213
2021-10-22T14:51:54.849,-0.640,0.122,-0.213
2021-10-22T14:51:54.871,-0.640,0.152,-0.305
2021-10-22T14:51:54.884,-0.610,0.152,-0.396
2021-10-22T14:51:54.929,-0.518,0.183,-0.457
2021-10-22T14:51:54.930,-0.427,0.122,-0.488
2021-10-22T14:51:54.951,-0.457,0.122,-0.427
2021-10-22T14:51:54.974,-0.518,0.152,-0.366
2021-10-22T14:51:54.985,-0.610,0.091,-0.274
2021-10-22T14:51:55.007,-0.701,0.122,-0.183
2021-10-22T14:51:55.028,-0.671,0.152,-0.213
2021-10-22T14:51:55.050,-0.732,0.213,-0.335
2021-10-22T14:51:55.076,-0.732,0.274,-0.366
2021-10-22T14:51:55.085,-0.732,0.274,-0.366
2021-10-22T14:51:55.120,-0.640,0.213,-0.366
2021-10-22T14:51:55.130,-0.610,0.213,-0.366
2021-10-22T14:51:55.141,-0.579,0.152,-0.305
2021-10-22T14:51:55.174,-0.640,0.091,-0.244
2021-10-22T14:51:55.186,-0.701,0.152,-0.244
2021-10-22T14:51:55.209,-0.640,0.152,-0.274
2021-10-22T14:51:55.220,-0.549,0.183,-0.335
2021-10-22T14:51:55.242,-0.488,0.244,-0.427
2021-10-22T14:51:55.266,-0.457,0.244,-0.396
2021-10-22T14:51:55.286,-0.610,0.335,-0.366
2021-10-22T14:51:55.309,-0.732,0.305,-0.335
2021-10-22T14:51:55.321,-0.671,0.274,-0.244
2021-10-22T14:51:55.346,-0.762,0.305,-0.183
2021-10-22T14:51:55.377,-0.732,0.305,-0.183
2021-10-22T14:51:55.388,-0.701,0.244,-0.244
2021-10-22T14:51:55.399,-0.610,0.244,-0.274
2021-10-22T14:51:55.422,-0.640,0.213,-0.335
2021-10-22T14:51:55.444,-0.610,0.152,-0.396
2021-10-22T14:51:55.478,-0.610,0.213,-0.396
2021-10-22T14:51:55.489,-0.640,0.213,-0.366
2021-10-22T14:51:55.501,-0.671,0.244,-0.335
2021-10-22T14:51:55.524,-0.610,0.183,-0.305
2021-10-22T14:51:55.545,-0.579,0.152,-0.305
2021-10-22T14:51:55.558,-0.579,0.061,-0.274
2021-10-22T14:51:55.581,-0.579,0.122,-0.274
2021-10-22T14:51:55.602,-0.671,0.152,-0.244
2021-10-22T14:51:55.627,-0.732,0.183,-0.305
2021-10-22T14:51:55.658,-0.671,0.274,-0.335
2021-10-22T14:51:55.660,-0.610,0.244,-0.335
2021-10-22T14:51:55.681,-0.640,0.183,-0.335
2021-10-22T14:51:55.704,-0.549,0.152,-0.335
2021-10-22T14:51:55.728,-0.610,0.213,-0.335
2021-10-22T14:51:55.737,-0.671,0.213,-0.305
2021-10-22T14:51:55.761,-0.640,0.244,-0.274
