time,x-gyro,y-gyro,z-gyro
1628199425704,8.338415,4.3140244,-0.09146342
1628199425704,7.5914636,4.893293,0.030487806
1628199425734,5.2134147,4.756098,-0.5030488
1628199425763,3.0640244,2.5914636,-1.6158537
1628199425765,3.3384147,0.5945122,-3.1097562
1628199425795,4.908537,2.6067073,-2.1646342
1628199425825,3.1859758,3.003049,-1.417683
1628199425855,0.80792683,2.4390244,-0.5792683
1628199425858,0.19817074,3.887195,0.92987806
1628199425885,0.06097561,3.582317,1.2195122
1628199425915,-1.2195122,2.6219513,1.2347561
1628199425916,-0.83841467,3.3993902,1.3719512
1628199425945,-0.41158536,3.948171,1.875
1628199425975,0.076219514,6.6920733,2.8658538
1628199425977,-1.3871951,7.7591467,3.3689024
1628199426006,-1.7835367,5.670732,1.8902439
1628199426035,-1.8902439,6.1890244,1.9359757
1628199426037,-2.667683,4.3292685,1.8140244
1628199426066,-2.6067073,2.1189024,0.7621951
1628199426095,-1.5853659,1.4481708,0.22865854
1628199426095,-0.65548784,1.2195122,0.015243903
1628199426124,-1.2042683,1.5091463,-0.030487806
1628199426157,-2.210366,1.9969512,0.25914633
1628199426157,-3.0640244,3.003049,0.9756098
1628199426185,-2.9268293,2.4390244,0.92987806
1628199426215,-2.7591465,1.9664634,0.36585367
1628199426215,-2.4542685,1.5548781,0.21341464
1628199426244,-2.1646342,0.80792683,-0.06097561
1628199426275,-2.2713416,0.51829267,-0.28963414
1628199426275,-1.25,0.015243903,-0.15243903
1628199426305,-0.94512194,-0.27439025,-0.22865854
1628199426335,-0.8231707,0.27439025,-0.13719513
1628199426335,-0.30487806,-0.38109756,-0.015243903
1628199426364,0.625,-1.5853659,0.30487806
1628199426394,0.73170733,-0.86890244,1.2347561
1628199426395,0.39634147,-0.5945122,1.5396342
1628199426425,-0.7621951,0.42682928,2.1189024
1628199426455,-1.3871951,0.99085367,2.362805
1628199426457,-2.2865853,2.042683,2.7286587
1628199426486,-2.9268293,1.3719512,2.3018293
1628199426514,-3.628049,0.6707317,1.1432927
1628199426517,-3.75,-0.47256097,-0.35060975
1628199426546,-2.5,-1.4634147,-0.94512194
1628199426574,-1.0060976,-1.3871951,-0.5335366
1628199426577,0.83841467,-3.5518293,-0.7469512
1628199426606,1.4329269,-3.6432927,-1.3719512
1628199426634,1.2652439,-4.512195,-1.9359757
