time,x-accel,y-accel,z-accel
1607704210107,0.7852783,0.0982666,0.66345215
1607704210110,0.79174805,0.031982422,0.6385498
1607704210138,0.80358887,0.083862305,0.6140137
1607704210168,0.82263184,0.12548828,0.59436035
1607704210169,0.8173828,0.16479492,0.58251953
1607704210197,0.8232422,0.13513184,0.5810547
1607704210227,0.81970215,0.09509277,0.5899658
1607704210228,0.8112793,0.107910156,0.5913086
1607704210259,0.81274414,0.1138916,0.58447266
1607704210289,0.82092285,0.100097656,0.58447266
1607704210290,0.829834,0.09094238,0.5773926
1607704210318,0.8239746,0.08300781,0.58154297
1607704210349,0.82263184,0.09008789,0.5802002
1607704210349,0.8201904,0.091918945,0.57543945
1607704210377,0.8203125,0.08911133,0.5817871
1607704210407,0.8216553,0.0748291,0.5845947
1607704210408,0.81359863,0.076293945,0.5892334
1607704210439,0.8125,0.08288574,0.5908203
1607704210468,0.80822754,0.07824707,0.59277344
1607704210469,0.8022461,0.083740234,0.5938721
1607704210528,0.7998047,0.0871582,0.5950928
1607704210530,0.7940674,0.095703125,0.59729004
1607704210530,0.79382324,0.10424805,0.6002197
1607704210557,0.7904053,0.11730957,0.60253906
1607704210588,0.79467773,0.1126709,0.60266113
1607704210589,0.7937012,0.10229492,0.60339355
1607704210648,0.7918701,0.107177734,0.60754395
1607704210650,0.79003906,0.09765625,0.60754395
1607704210650,0.79382324,0.0925293,0.6085205
1607704210679,0.79345703,0.08459473,0.6114502
1607704210679,0.78759766,0.099487305,0.6097412
1607704210709,0.78845215,0.107421875,0.60595703
1607704210739,0.78186035,0.10913086,0.6064453
1607704210739,0.7832031,0.10852051,0.611084
1607704210769,0.7861328,0.13000488,0.6065674
1607704210799,0.78881836,0.10852051,0.61242676
1607704210799,0.788208,0.10534668,0.61535645
1607704210829,0.8048096,0.09008789,0.6074219
1607704210859,0.8360596,0.048828125,0.59814453
1607704210859,0.83032227,0.07873535,0.5938721
1607704210888,0.8253174,0.09008789,0.5812988
1607704210920,0.83081055,0.012817383,0.5689697
1607704210920,0.8371582,0.064086914,0.5809326
1607704210949,0.8487549,0.12841797,0.5784912
1607704211006,0.8729248,0.09790039,0.57995605
1607704211008,0.8977051,0.01928711,0.6057129
1607704211009,0.90270996,-0.052856445,0.64172363
1607704211038,0.9024658,0.015991211,0.6158447
1607704211038,0.9111328,0.024291992,0.5855713
1607704211066,0.90356445,0.083740234,0.58483887
1607704211098,0.9152832,0.04248047,0.55358887
1607704211099,0.92492676,0.020019531,0.55200195
1607704211127,0.9107666,0.041259766,0.51257324
1607704211157,0.94421387,0.06530762,0.49902344
1607704211158,0.9890137,-0.016845703,0.45617676
1607704211187,0.93603516,-0.008300781,0.45593262
1607704211217,0.9124756,-0.08227539,0.46142578
1607704211248,0.88183594,-0.19165039,0.45410156
1607704211250,0.88549805,-0.25195312,0.41235352
1607704211279,1.09729,-0.22460938,0.34362793
1607704211279,1.0753174,-0.23522949,0.3795166
1607704211309,0.7264404,0.6533203,0.44714355
1607704211339,0.7807617,0.83947754,0.461792
1607704211339,0.66625977,-0.24853516,0.6397705
1607704211369,0.664917,-0.31188965,0.6600342
1607704211399,0.71276855,-0.35986328,0.6682129
1607704211399,0.7512207,-0.47631836,0.64245605
1607704211429,0.78344727,-0.2532959,0.58154297
