time,x-gyro,y-gyro,z-gyro
1639449403959,52.850613,333.75,231.79878
1639449403960,57.72866,335.1677,243.65854
1639449403990,65.243904,335.07623,297.72867
1639449404020,57.667683,334.67987,333.8872
1639449404021,61.509148,336.875,327.60672
1639449404080,72.54573,355.74695,299.48172
1639449404081,82.08842,372.02744,249.77135
1639449404082,92.24085,374.20734,200.91464
1639449404110,91.57012,384.93903,177.17989
1639449404140,89.268295,385.0,159.34451
1639449404141,110.746956,359.6189,120.88415
1639449404170,99.52744,337.4238,64.23781
1639449404200,-2.9115853,266.89026,-6.25
1639449404200,-197.33232,98.29269,45.091465
1639449404230,12.77439,-140.28964,-65.472565
1639449404259,239.78659,-202.07318,-203.2927
1639449404261,195.3811,-207.36281,-77.51524
1639449404290,-250.77745,-468.27744,-10.121951
1639449404320,19.603659,-260.3811,-6.2347565
1639449404320,-15.823171,-88.125,-20.929878
1639449404350,0.4878049,-86.34147,4.527439
1639449404380,9.02439,-41.493904,7.271342
1639449404380,7.408537,-19.710367,6.158537
1639449404410,12.301829,-13.67378,-2.0884147
1639449404440,18.719513,-10.121951,-1.9664634
1639449404440,14.070123,-7.4237804,2.8658538
1639449404470,3.8567073,-8.094512,7.1036587
1639449404500,-1.3414634,-8.917684,6.890244
1639449404500,1.9207318,-9.64939,2.5457318
1639449404529,11.32622,-6.402439,-1.2804878
1639449404559,17.621952,-3.8414636,-3.6432927
1639449404561,15.960366,-0.5335366,-10.304878
1639449404590,13.155488,1.6158537,-17.103659
1639449404619,9.009147,-0.7012195,-20.045732
1639449404620,21.905489,-7.5609756,-24.832317
1639449404650,35.045734,-12.789635,-24.024391
1639449404680,28.841465,-11.631098,-14.893293
1639449404680,21.60061,-19.710367,-14.954268
1639449404710,10.396341,-35.411587,-26.112806
1639449404769,-0.19817074,-58.44512,-32.667683
1639449404799,-24.92378,-88.67378,-13.384147
1639449404800,-62.225613,-134.77135,8.003049
1639449404801,-92.210365,-202.46951,9.405488
1639449404802,-111.26524,-304.77136,21.920732
1639449404830,-166.58537,-430.70123,15.655488
1639449404860,-252.07318,-499.49695,-90.92988
1639449404861,-217.1494,-499.49695,-146.02135
1639449404890,-142.1494,-498.1555,-105.73171
1639449404980,-97.91159,-451.15854,-124.42074
1639449404980,-230.1677,-198.56708,-131.11281
1639449404982,-447.8354,2.5,-191.50916
1639449404982,-234.90854,323.68903,-134.86281
1639449404983,-72.45427,372.5,-44.664635
1639449405010,54.390244,290.30487,22.789635
1639449405040,91.79878,223.35367,82.22561
1639449405100,34.314026,256.60062,162.13416
1639449405100,2.8658538,317.02744,228.6433
1639449405102,44.95427,327.94208,254.48172
1639449405130,86.66159,312.68292,260.32013
1639449405131,66.84451,340.01526,252.1494
1639449405189,32.057926,375.32013,239.77135
1639449405190,34.22256,387.05792,223.38416
1639449405192,55.07622,404.42075,219.55794
1639449405279,98.597565,407.8354,229.83232
1639449405280,173.94818,375.50305,201.75305
1639449405281,325.85367,295.10672,97.17988
1639449405309,104.95427,190.1372,35.19817
1639449405310,-416.49393,29.695122,46.387196
1639449405312,-83.09451,-287.80487,-92.94208
1639449405340,431.53964,-194.90854,-95.99085
1639449405370,-194.07013,-242.75916,-7.0731707
1639449405371,-136.18903,-449.58844,-77.05793
1639449405400,87.118904,-93.93293,-28.795732
1639449405430,-10.670732,-113.368904,-35.060978
