time,x-gyro,y-gyro,z-gyro
1632859884214,-4.420732,-3.765244,3.292683
1632859884244,-4.710366,-4.2073174,3.307927
1632859884274,-4.710366,-3.460366,3.7042685
1632859884275,-4.771342,-3.5213416,3.8414636
1632859884304,-3.9939024,-3.2164636,3.6432927
1632859884334,-3.1707318,-3.7042685,3.4298782
1632859884335,-2.5609756,-4.756098,3.2317073
1632859884365,-2.2560976,-6.006098,3.1554878
1632859884394,-1.097561,-7.0731707,2.835366
1632859884394,0.06097561,-8.125,2.1493902
1632859884424,0.9603659,-8.094512,1.1280488
1632859884454,1.5091463,-7.77439,0.47256097
1632859884455,3.4908538,-5.914634,-0.38109756
1632859884484,3.8567073,-0.09146342,-1.9054879
1632859884514,12.972561,9.634147,-7.637195
1632859884515,15.716464,9.375,-29.039635
1632859884544,-11.996951,-17.256098,-43.094513
1632859884574,-47.911587,-30.564026,-43.20122
1632859884575,-50.10671,-50.53354,-49.90854
1632859884604,-65.57927,-78.125,-66.493904
1632859884634,-81.32622,-99.314026,-83.93293
1632859884635,-88.00305,-111.90549,-91.051834
1632859884665,-87.04269,-121.12805,-91.11281
1632859884694,-85.77744,-130.85367,-92.66769
1632859884695,-83.47561,-142.46951,-95.88415
1632859884724,-82.24085,-147.42378,-99.5122
1632859884754,-85.32012,-146.3567,-100.0
1632859884755,-86.768295,-142.40854,-98.125
1632859884784,-88.15549,-141.0061,-96.85976
1632859884814,-92.10366,-141.64635,-98.94817
1632859884815,-93.10976,-141.17378,-100.48781
1632859884844,-85.426834,-133.70427,-98.064026
1632859884874,-76.08232,-128.79573,-90.97561
1632859884875,-91.46342,-140.99086,-68.506096
1632859884904,-118.73476,12.591464,-49.69512
1632859884934,-65.518295,88.15549,-41.387196
1632859884935,-50.792683,82.46951,-19.024391
1632859884964,-18.643293,94.085365,11.935976
1632859884994,-8.368902,93.90244,18.307928
1632859884995,4.4664636,89.69512,-2.835366
1632859885024,7.530488,78.39939,-26.05183
1632859885054,11.676829,71.768295,-35.94512
1632859885054,13.887196,69.496956,-34.939026
1632859885114,12.301829,66.996956,-28.018293
1632859885115,10.0,65.04573,-17.5
1632859885116,5.121951,66.06708,-8.521341
1632859885144,-0.6097561,67.0122,-6.2347565
1632859885174,-4.72561,66.29573,-9.862805
1632859885176,-6.8292685,64.77134,-14.375
1632859885204,-9.253049,63.65854,-15.6402445
1632859885234,-13.597561,62.240856,-11.783537
1632859885235,-16.371952,59.009148,-5.5792685
1632859885264,-14.542684,51.661587,-3.0945122
1632859885294,-8.094512,38.246952,-8.628049
1632859885295,-1.402439,25.518293,-13.810976
1632859885324,-0.51829267,18.47561,-13.018293
1632859885354,-2.317073,15.792684,-9.207317
1632859885355,-2.5304878,13.536586,-6.539634
1632859885384,-1.6158537,11.32622,-5.762195
1632859885414,-2.4847562,8.856708,-4.771342
1632859885415,-4.72561,7.7134147,-2.652439
1632859885444,-7.4390244,6.9359756,0.04573171
1632859885474,-8.155488,5.8384147,1.2347561
1632859885475,-7.515244,4.664634,1.1280488
1632859885504,-7.1036587,3.262195,0.91463417
1632859885534,-5.914634,1.9207318,0.45731708
1632859885535,-4.771342,1.3871951,0.21341464
1632859885564,-4.0701222,1.2957318,0.24390244
1632859885566,-3.8109758,1.0213414,0.28963414
1632859885594,-3.1859758,0.7621951,0.030487806
1632859885624,-2.5304878,0.9603659,-0.22865854
1632859885654,-2.4695122,1.5548781,-0.36585367
1632859885655,-2.5762196,2.027439,-0.36585367
1632859885684,-2.1493902,2.057927,-0.6097561
1632859885685,-1.25,1.722561,-1.0213414
1632859885714,-0.71646345,1.417683,-1.25
1632859885744,-0.7621951,1.3262196,-1.2347561
1632859885745,-0.9756098,1.097561,-0.94512194
1632859885775,-1.5243902,0.36585367,-0.33536586
1632859885804,-2.210366,-0.625,0.42682928
1632859885805,-3.003049,-1.9969512,1.2804878
1632859885834,-2.835366,-3.628049,1.7530488
1632859885864,-1.8902439,-5.27439,1.8140244
1632859885866,-0.80792683,-6.2347565,1.7682927
1632859885894,-0.06097561,-6.280488,1.7073171
1632859885924,0.6097561,-5.6859756,1.4329269
1632859885925,0.8231707,-4.2987804,0.86890244
1632859885954,0.45731708,-2.515244,0.5030488
1632859885984,0.15243903,-1.1585366,0.36585367
1632859885985,0.10670732,-0.5640244,0.35060975
1632859886014,0.47256097,-0.91463417,0.27439025
1632859886044,0.94512194,-2.027439,0.12195122
1632859886045,1.6310976,-3.0182927,-0.19817074
1632859886074,2.012195,-3.765244,-0.39634147
1632859886104,1.9664634,-3.6737807,-0.38109756
1632859886105,1.3719512,-3.0640244,-0.24390244
1632859886134,0.7621951,-2.2560976,-0.09146342
1632859886164,0.79268295,-1.4329269,-0.25914633
1632859886165,0.79268295,-0.7469512,-0.5487805
1632859886195,0.5945122,-0.25914633,-0.7621951
1632859886224,0.27439025,-0.18292683,-0.83841467
1632859886225,0.04573171,-0.19817074,-0.79268295
1632859886254,0.27439025,-0.19817074,-0.94512194
1632859886284,0.30487806,-0.21341464,-0.9756098
1632859886286,0.21341464,-0.18292683,-0.94512194
1632859886314,0.22865854,0.04573171,-1.0670732
1632859886344,0.18292683,0.076219514,-1.0518293
1632859886345,0.41158536,-0.015243903,-1.0060976
1632859886374,0.65548784,-0.18292683,-0.99085367
1632859886404,0.6707317,-0.42682928,-0.8993903
1632859886405,0.5792683,-0.5487805,-0.83841467
1632859886434,0.4878049,-0.5792683,-0.6859756
1632859886464,0.33536586,-0.6402439,-0.625
1632859886465,0.28963414,-0.6097561,-0.65548784
1632859886495,0.47256097,-0.77743906,-0.6402439
1632859886524,0.5792683,-0.94512194,-0.6097561
1632859886525,0.7621951,-0.99085367,-0.5640244
1632859886554,0.6859756,-0.8231707,-0.51829267
1632859886584,0.6097561,-0.83841467,-0.44207317
1632859886585,0.7012195,-0.6859756,-0.38109756
1632859886614,0.6402439,-0.83841467,-0.25914633
1632859886644,0.6707317,-1.25,-0.04573171
1632859886645,1.0365853,-1.0823171,-0.24390244
1632859886674,1.0518293,-1.1432927,-0.27439025
1632859886704,0.83841467,-1.0365853,-0.10670732
1632859886705,0.73170733,-0.79268295,-0.04573171
1632859886734,0.77743906,-0.5640244,-0.076219514
1632859886764,0.91463417,-0.5335366,-0.18292683
