time,x-gyro,y-gyro,z-gyro
1620688892130,0.04573171,1.0518293,-0.25914633
1620688892161,0.35060975,0.4878049,-0.5640244
1620688892164,0.19817074,0.7621951,-0.73170733
1620688892193,0.6859756,0.86890244,-1.0518293
1620688892222,0.86890244,0.73170733,-1.0365853
1620688892224,0.6707317,0.6097561,-0.79268295
1620688892251,0.7621951,0.51829267,-0.7621951
1620688892281,0.92987806,0.39634147,-0.7469512
1620688892283,1.0060976,0.32012194,-0.99085367
1620688892313,1.7530488,0.076219514,-1.2195122
1620688892342,1.570122,-0.06097561,-0.6707317
1620688892343,-0.09146342,0.04573171,0.38109756
1620688892371,-1.1585366,-0.030487806,1.1280488
1620688892401,-0.6097561,-0.6097561,1.2195122
1620688892401,-0.41158536,-0.80792683,1.2652439
1620688892431,-0.9603659,-0.28963414,1.3262196
1620688892462,-1.6463414,0.4878049,1.2195122
1620688892462,-1.5396342,0.65548784,0.83841467
1620688892491,-1.0518293,0.42682928,0.5335366
1620688892521,-1.1432927,0.4878049,0.6402439
1620688892522,-1.5396342,0.6707317,0.86890244
1620688892552,-1.4786586,0.5792683,0.91463417
1620688892581,-1.1890244,0.5487805,0.5640244
1620688892582,-1.2195122,0.77743906,0.33536586
1620688892612,-1.9664634,1.3109757,0.076219514
1620688892641,-1.9207318,1.6310976,-0.24390244
1620688892643,-1.417683,1.570122,-0.4878049
1620688892673,-1.0823171,1.4939024,-0.5487805
1620688892702,-1.0518293,1.6463414,-0.38109756
1620688892703,-1.2804878,1.7987806,-0.5030488
1620688892733,-0.85365856,1.6920732,-0.99085367
1620688892761,-0.21341464,1.4939024,-1.25
1620688892762,0.06097561,1.2195122,-1.0518293
1620688892793,0.15243903,0.4878049,-0.51829267
1620688892822,0.15243903,-0.21341464,-0.12195122
1620688892824,0.5792683,-0.65548784,0.10670732
1620688892852,0.71646345,-0.77743906,0.5030488
1620688892882,0.19817074,-0.5030488,0.7621951
1620688892884,0.12195122,-0.27439025,0.6859756
1620688892912,0.13719513,-0.09146342,0.36585367
1620688892942,-0.16768293,0.45731708,-0.15243903
1620688892971,-1.0060976,1.3109757,-0.4878049
1620688892972,-1.6310976,1.7682927,-0.80792683
1620688893001,-0.5335366,0.86890244,-1.1585366
1620688893032,0.6707317,-0.5335366,-0.71646345
1620688893032,-0.32012194,-0.65548784,0.33536586
1620688893064,-1.5853659,-0.51829267,0.7621951
1620688893093,-1.3719512,-1.0060976,1.5396342
1620688893093,-1.9054879,-1.0365853,2.5304878
1620688893123,-2.0731707,-1.1128049,3.2469513
1620688893152,-1.9207318,-1.402439,4.1920733
1620688893153,-2.5762196,-1.8902439,5.777439
1620688893183,-4.1463413,-1.7987806,7.515244
1620688893213,-5.8231707,-1.417683,9.222561
1620688893214,-7.14939,-1.402439,10.335366
1620688893243,-8.109756,-1.2042683,11.143293
1620688893272,-8.1402445,-1.3871951,12.332317
1620688893273,-7.5914636,-2.179878,13.414635
1620688893303,-4.893293,-3.7957318,14.618903
1620688893332,-1.4939024,-5.640244,16.09756
1620688893334,2.6219513,-7.164634,18.262196
1620688893363,5.655488,-8.20122,21.006098
1620688893392,7.042683,-9.771341,23.567074
1620688893393,5.015244,-11.692074,25.259148
1620688893421,2.012195,-14.29878,26.539635
1620688893453,-3.1554878,-17.393293,26.539635
1620688893453,-3.8262196,-19.161587,26.05183
1620688893482,-4.02439,-18.978659,26.859756
1620688893513,-5.518293,-16.20427,28.67378
1620688893513,-7.179878,-10.914635,29.786587
1620688893541,-9.481708,-5.0,29.237806
