time,x-gyro,y-gyro,z-gyro
1629411124756,-1.2195122,0.36585367,-0.10670732
1629411124785,-1.4786586,0.27439025,0.015243903
1629411124816,-0.41158536,0.16768293,-0.076219514
1629411124819,-0.42682928,0.18292683,0.0
1629411124876,-0.625,0.19817074,0.10670732
1629411124883,-0.42682928,0.32012194,0.12195122
1629411124884,0.076219514,0.38109756,0.12195122
1629411124936,0.076219514,0.42682928,0.10670732
1629411124939,0.13719513,0.41158536,0.10670732
1629411124940,0.076219514,0.36585367,0.15243903
1629411124997,0.13719513,0.28963414,0.13719513
1629411124999,0.44207317,0.30487806,0.04573171
1629411124999,0.25914633,0.30487806,0.0
1629411125056,-0.25914633,0.15243903,0.030487806
1629411125061,-0.51829267,0.076219514,0.06097561
1629411125064,-0.65548784,0.030487806,0.015243903
1629411125087,-0.73170733,-0.06097561,0.0
1629411125116,-0.7621951,-0.030487806,-0.030487806
1629411125119,-0.71646345,0.0,-0.04573171
1629411125152,-0.7621951,-0.06097561,-0.04573171
1629411125176,-0.73170733,-0.015243903,-0.06097561
1629411125179,-0.6402439,0.10670732,-0.09146342
1629411125206,-0.625,0.06097561,0.0
1629411125236,-0.7012195,0.10670732,-0.030487806
1629411125239,-0.6707317,0.030487806,-0.076219514
1629411125324,-0.5030488,0.076219514,0.015243903
1629411125325,-0.5030488,0.15243903,0.04573171
1629411125329,-0.42682928,0.15243903,0.015243903
1629411125330,-0.47256097,0.13719513,0.0
1629411125355,-0.39634147,0.15243903,0.030487806
1629411125356,-0.28963414,0.22865854,-0.015243903
1629411125385,-0.16768293,0.30487806,0.06097561
1629411125415,-0.19817074,0.30487806,0.06097561
1629411125417,-0.24390244,0.28963414,0.076219514
1629411125446,-0.28963414,0.27439025,0.04573171
1629411125475,-0.39634147,0.28963414,-0.030487806
1629411125477,-0.4878049,0.16768293,-0.015243903
1629411125535,-0.5335366,0.13719513,0.0
1629411125565,-0.5640244,0.15243903,-0.09146342
1629411125567,-0.41158536,0.18292683,-0.06097561
1629411125569,-0.41158536,0.16768293,-0.030487806
1629411125595,-0.22865854,0.21341464,-0.06097561
1629411125657,0.15243903,0.13719513,-0.04573171
1629411125660,-0.28963414,0.24390244,-0.06097561
1629411125666,-0.09146342,0.16768293,-0.04573171
1629411125667,-0.22865854,0.21341464,-0.04573171
1629411125687,-0.25914633,0.27439025,-0.06097561
1629411125715,0.0,0.32012194,-0.09146342
1629411125776,0.21341464,0.36585367,-0.18292683
1629411125780,-0.13719513,0.24390244,-0.16768293
1629411125781,-0.5335366,0.24390244,-0.13719513
1629411125782,-0.625,0.24390244,-0.06097561
1629411125804,-0.71646345,0.09146342,-0.076219514
1629411125865,-0.7469512,0.15243903,0.0
1629411125867,-0.4878049,0.30487806,-0.09146342
1629411125868,-0.44207317,0.24390244,-0.10670732
1629411125896,-0.5640244,0.18292683,-0.030487806
1629411125926,-0.47256097,0.25914633,0.06097561
1629411125929,-0.28963414,0.35060975,0.09146342
1629411125987,-0.16768293,0.45731708,0.076219514
1629411125988,0.35060975,0.30487806,0.09146342
1629411125991,-0.09146342,0.33536586,0.076219514
1629411126016,-0.24390244,0.27439025,0.06097561
1629411126045,0.030487806,0.22865854,0.030487806
1629411126049,0.015243903,0.15243903,0.0
1629411126106,-0.32012194,0.12195122,-0.076219514
1629411126135,-0.41158536,0.13719513,-0.06097561
1629411126137,-0.5792683,0.18292683,-0.04573171
1629411126138,-0.625,0.12195122,-0.04573171
1629411126139,-0.6402439,0.030487806,-0.076219514
1629411126166,-0.7012195,0.0,-0.04573171
1629411126196,-0.6402439,0.04573171,-0.06097561
1629411126227,-0.625,0.06097561,-0.13719513
1629411126229,-0.65548784,0.06097561,-0.13719513
