time,x-gyro,y-gyro,z-gyro
1618163045474,-17.774391,-5.625,70.83842
1618163045505,-16.692074,-6.4634147,70.289635
1618163045506,3.4908538,-2.667683,54.48171
1618163045537,23.795732,7.85061,18.59756
1618163045565,20.685976,17.865854,-11.920732
1618163045565,-4.420732,5.182927,-6.615854
1618163045597,-17.149391,-4.039634,0.35060975
1618163045626,-23.033537,-5.030488,-4.893293
1618163045626,-22.30183,-5.167683,-2.8810976
1618163045655,-12.896341,1.2652439,1.6768293
1618163045684,-1.7987806,5.0762196,3.7195122
1618163045685,1.6615855,2.1341465,2.4237804
1618163045715,-0.42682928,0.91463417,0.33536586
1618163045745,-1.6615855,1.3414634,-0.38109756
1618163045746,-2.0884147,1.3871951,0.15243903
1618163045776,-2.652439,2.5609756,2.0731707
1618163045807,-3.8414636,1.6615855,0.076219514
1618163045810,-1.570122,2.9420733,-1.7073171
1618163045836,1.5396342,6.0670733,-2.8963416
1618163045865,1.7682927,10.365854,-7.7286587
1618163045867,0.94512194,14.268293,-15.243903
1618163045896,0.27439025,14.740854,-20.274391
1618163045925,-0.28963414,15.121951,-21.875
1618163045928,0.24390244,18.59756,-21.509148
1618163045957,2.835366,21.661587,-18.62805
1618163045987,8.47561,26.036587,-13.978659
1618163045987,13.551829,32.637196,-7.14939
1618163046015,18.338415,32.332317,0.83841467
1618163046047,22.103659,31.006098,6.112805
1618163046047,22.896341,30.914635,8.39939
1618163046075,22.22561,26.768293,7.7591467
1618163046105,21.143293,22.865854,3.6737807
1618163046135,20.70122,19.786587,0.9756098
1618163046138,23.094513,17.804878,-0.13719513
1618163046166,26.371952,18.536585,-0.42682928
1618163046166,26.189026,18.856709,0.22865854
1618163046197,22.957317,17.164635,-3.3841465
1618163046226,20.121952,14.939025,-8.079268
1618163046226,18.506098,17.637196,-10.411586
1618163046254,17.957317,19.740854,-10.823171
1618163046285,18.55183,19.908537,-10.35061
1618163046285,18.445122,19.92378,-9.893293
1618163046316,18.353659,16.935976,-7.4237804
1618163046345,18.75,12.301829,-5.5792685
1618163046347,20.57927,11.661586,-3.5213416
1618163046377,25.70122,13.536586,-0.28963414
1618163046405,33.42988,15.89939,2.804878
1618163046406,39.146343,19.95427,4.512195
1618163046436,42.789635,22.759148,9.29878
1618163046465,45.10671,25.838415,17.42378
1618163046467,43.59756,28.094513,23.567074
1618163046496,36.82927,24.939026,25.518293
1618163046528,25.54878,15.70122,18.810976
1618163046528,11.143293,7.012195,7.271342
1618163046556,-0.73170733,0.51829267,0.35060975
1618163046587,-7.4237804,0.8993903,0.12195122
1618163046587,-13.521341,5.914634,2.1189024
1618163046615,-21.189024,8.75,1.9512196
1618163046645,-26.692074,9.192074,-1.0670732
1618163046645,-26.40244,6.3567076,-6.0823174
1618163046676,-23.155489,2.804878,-5.35061
1618163046705,-15.152439,-1.4786586,-1.1585366
1618163046707,-7.240854,-7.9573174,5.518293
1618163046736,-5.2439027,-23.993902,20.289635
1618163046766,-8.612805,-39.832317,36.280487
1618163046766,-14.542684,-44.466465,43.673782
1618163046796,-17.256098,-29.740854,35.15244
1618163046826,-13.810976,-15.152439,17.591463
1618163046826,-6.8292685,-11.615854,5.0914636
1618163046854,-0.076219514,-10.777439,4.3292685
1618163046884,2.7591465,-11.112805,6.3719516
1618163046885,2.042683,-12.5,8.109756
1618163046915,-1.2347561,-15.167684,11.996951
1618163046944,-6.9512196,-17.5,16.875
1618163046947,-13.003049,-16.966463,18.795732
1618163046977,-17.02744,-14.740854,17.34756
1618163047005,-17.45427,-12.926829,15.167684
1618163047006,-14.92378,-12.667684,14.283537
1618163047037,-9.72561,-15.6402445,13.734756
