time,x-accel,y-accel,z-accel
1629226132092,0.48706055,-0.059936523,0.8642578
1629226132093,0.49145508,-0.061035156,0.8720703
1629226132122,0.4909668,-0.061035156,0.869751
1629226132152,0.4909668,-0.060058594,0.86816406
1629226132152,0.49023438,-0.060791016,0.8713379
1629226132182,0.48950195,-0.059692383,0.8696289
1629226132212,0.4901123,-0.059936523,0.87060547
1629226132213,0.4909668,-0.060668945,0.8701172
1629226132242,0.49145508,-0.059448242,0.87060547
1629226132272,0.48986816,-0.061157227,0.8713379
1629226132273,0.48913574,-0.060913086,0.8687744
1629226132302,0.48913574,-0.060424805,0.86901855
1629226132332,0.49072266,-0.059448242,0.86987305
1629226132333,0.49230957,-0.0592041,0.87145996
1629226132362,0.4897461,-0.059814453,0.87072754
1629226132392,0.493042,-0.05871582,0.8696289
1629226132393,0.493042,-0.057617188,0.8699951
1629226132422,0.49230957,-0.057617188,0.8708496
1629226132452,0.49291992,-0.057495117,0.87023926
1629226132453,0.4925537,-0.05859375,0.8688965
1629226132482,0.49243164,-0.056396484,0.8699951
1629226132512,0.49230957,-0.055664062,0.8703613
1629226132512,0.49365234,-0.056152344,0.8703613
1629226132572,0.49353027,-0.05871582,0.8691406
1629226132602,0.49267578,-0.057006836,0.8688965
1629226132603,0.49450684,-0.0513916,0.87072754
1629226132604,0.49572754,-0.05505371,0.8745117
1629226132632,0.49316406,-0.06286621,0.8720703
1629226132633,0.49108887,-0.06311035,0.8703613
1629226132662,0.48693848,-0.06640625,0.86950684
1629226132692,0.48876953,-0.060668945,0.86828613
1629226132692,0.4876709,-0.063964844,0.8720703
1629226132722,0.48840332,-0.06665039,0.8699951
1629226132752,0.48901367,-0.064697266,0.8684082
1629226132753,0.4921875,-0.0592041,0.87268066
1629226132782,0.5008545,-0.056762695,0.87976074
1629226132812,0.49816895,-0.06384277,0.87890625
1629226132813,0.50427246,-0.057739258,0.8795166
1629226132842,0.49047852,-0.0690918,0.8754883
1629226132872,0.47705078,-0.088378906,0.869751
1629226132902,0.47485352,-0.09423828,0.87060547
1629226132903,0.4691162,-0.09350586,0.8688965
1629226132932,0.46765137,-0.091430664,0.86779785
1629226132934,0.4564209,-0.10852051,0.8652344
1629226132962,0.45910645,-0.10620117,0.86486816
1629226132992,0.4564209,-0.10412598,0.86486816
1629226132993,0.44433594,-0.10534668,0.87060547
1629226133022,0.4501953,-0.09863281,0.888916
1629226133052,0.4630127,-0.087646484,0.9100342
1629226133053,0.46643066,-0.07678223,0.9277344
1629226133082,0.42163086,-0.09643555,0.9876709
1629226133112,0.32800293,0.006225586,1.1341553
1629226133113,0.3791504,-0.048461914,1.1304932
1629226133142,0.44250488,-0.18554688,1.105835
1629226133172,0.602417,-0.4227295,1.0587158
1629226133173,0.598999,-0.6813965,1.0306396
1629226133202,0.43237305,-0.54504395,1.2045898
1629226133232,0.19226074,-0.33813477,1.3154297
1629226133233,-0.3515625,-0.41259766,1.0358887
1629226133262,-0.17565918,-0.2932129,1.098999
1629226133292,-0.15881348,-0.15222168,1.1375732
1629226133293,-0.08483887,-0.013671875,1.1350098
