time,x-accel,y-accel,z-accel
1607985302729,0.5949707,-0.5704346,0.5599365
1607985302730,0.5996094,-0.5740967,0.5649414
1607985302760,0.59802246,-0.572876,0.5632324
1607985302789,0.59924316,-0.57263184,0.56103516
1607985302791,0.60095215,-0.5740967,0.5629883
1607985302820,0.59924316,-0.57385254,0.5609131
1607985302852,0.5991211,-0.5720215,0.56103516
1607985302856,0.598999,-0.57373047,0.5621338
1607985302878,0.5996094,-0.5736084,0.56188965
1607985302908,0.600708,-0.5743408,0.5604248
1607985302909,0.5999756,-0.5734863,0.5616455
1607985302938,0.59924316,-0.5718994,0.56188965
1607985302968,0.59851074,-0.572876,0.56103516
1607985302969,0.59924316,-0.5720215,0.5611572
1607985302998,0.5996094,-0.5732422,0.5616455
1607985303028,0.5979004,-0.5739746,0.5620117
1607985303029,0.60058594,-0.5740967,0.5623779
1607985303058,0.59973145,-0.57458496,0.5632324
1607985303059,0.5996094,-0.5734863,0.5621338
1607985303088,0.5991211,-0.5732422,0.56225586
1607985303118,0.59936523,-0.5732422,0.5617676
1607985303119,0.59936523,-0.57263184,0.5605469
1607985303148,0.5994873,-0.5736084,0.5628662
1607985303178,0.5996094,-0.57592773,0.5625
1607985303179,0.5996094,-0.57250977,0.5628662
1607985303208,0.5986328,-0.5734863,0.5617676
1607985303239,0.5987549,-0.5739746,0.56274414
1607985303239,0.5991211,-0.57373047,0.56481934
1607985303269,0.59924316,-0.5743408,0.56359863
1607985303299,0.60131836,-0.57421875,0.56274414
1607985303303,0.59936523,-0.57177734,0.5637207
1607985303328,0.5996094,-0.5727539,0.5633545
1607985303358,0.5991211,-0.5731201,0.5616455
1607985303388,0.59973145,-0.57214355,0.5633545
1607985303418,0.60009766,-0.5736084,0.5626221
1607985303420,0.60058594,-0.57336426,0.5621338
1607985303420,0.59887695,-0.57299805,0.5617676
1607985303449,0.5982666,-0.57421875,0.5625
1607985303479,0.5982666,-0.572876,0.5633545
1607985303481,0.5991211,-0.5740967,0.564209
1607985303509,0.600708,-0.57458496,0.5623779
1607985303539,0.600708,-0.5749512,0.56140137
1607985303540,0.5994873,-0.5739746,0.560791
1607985303569,0.59973145,-0.57470703,0.5620117
1607985303599,0.59936523,-0.5755615,0.5616455
1607985303602,0.5998535,-0.57336426,0.5628662
1607985303659,0.5969238,-0.5736084,0.56359863
1607985303660,0.5983887,-0.5716553,0.56481934
1607985303663,0.6019287,-0.57141113,0.56359863
1607985303692,0.5994873,-0.5731201,0.5637207
1607985303719,0.5986328,-0.5708008,0.5656738
1607985303719,0.60131836,-0.5708008,0.5653076
1607985303749,0.60058594,-0.5695801,0.5638428
1607985303779,0.6010742,-0.5698242,0.5649414
1607985303782,0.6022949,-0.5718994,0.5656738
1607985303809,0.6015625,-0.5732422,0.56469727
1607985303839,0.6003418,-0.5732422,0.5629883
1607985303841,0.5994873,-0.57299805,0.564209
1607985303869,0.60009766,-0.57214355,0.5656738
1607985303929,0.5998535,-0.57299805,0.56555176
1607985303933,0.6003418,-0.5732422,0.56347656
1607985303937,0.5999756,-0.5732422,0.5626221
1607985303937,0.5999756,-0.5739746,0.5653076
1607985303959,0.6002197,-0.5710449,0.5645752
1607985303989,0.60058594,-0.5703125,0.5654297
1607985304019,0.60095215,-0.5716553,0.5644531
1607985304021,0.59936523,-0.5699463,0.5649414
1607985304048,0.6008301,-0.5699463,0.5645752
1607985304078,0.60180664,-0.57141113,0.56677246
1607985304079,0.60131836,-0.56884766,0.56555176
1607985304108,0.60009766,-0.5695801,0.56481934
1607985304138,0.5998535,-0.5698242,0.5654297
1607985304139,0.6010742,-0.5710449,0.5665283
1607985304168,0.6011963,-0.57055664,0.5657959
1607985304169,0.5996094,-0.5695801,0.5650635
1607985304198,0.5987549,-0.5706787,0.56555176
1607985304228,0.600708,-0.5716553,0.5673828
1607985304229,0.60009766,-0.5715332,0.56555176
1607985304260,0.5991211,-0.57214355,0.5644531
1607985304288,0.60095215,-0.57214355,0.56359863
1607985304290,0.598999,-0.5734863,0.5650635
1607985304319,0.59814453,-0.5736084,0.5617676
1607985304349,0.5987549,-0.5739746,0.56347656
1607985304351,0.59851074,-0.5748291,0.5645752
1607985304379,0.5979004,-0.5765381,0.56469727
1607985304411,0.59851074,-0.57702637,0.5640869
1607985304412,0.59765625,-0.5769043,0.5617676
1607985304439,0.59716797,-0.57629395,0.5625
1607985304469,0.5979004,-0.57470703,0.56311035
1607985304471,0.59729004,-0.5760498,0.5623779
1607985304500,0.59765625,-0.5731201,0.5637207
1607985304529,0.6008301,-0.57299805,0.5645752
1607985304533,0.6014404,-0.5698242,0.5661621
1607985304559,0.6011963,-0.56848145,0.56689453
1607985304588,0.6035156,-0.57006836,0.56604004
1607985304590,0.6027832,-0.5706787,0.56469727
1607985304619,0.60095215,-0.57250977,0.5662842
1607985304650,0.6014404,-0.57373047,0.56469727
1607985304651,0.5998535,-0.5732422,0.56347656
1607985304679,0.5998535,-0.5720215,0.5661621
1607985304709,0.59924316,-0.5720215,0.56555176
1607985304712,0.60217285,-0.5695801,0.56396484
1607985304738,0.6015625,-0.567749,0.5665283
1607985304768,0.60095215,-0.5682373,0.56689453
1607985304769,0.6036377,-0.56640625,0.56848145
1607985304799,0.602417,-0.5644531,0.56799316
1607985304832,0.6010742,-0.5629883,0.57055664
1607985304833,0.60253906,-0.56469727,0.56811523
1607985304858,0.60217285,-0.5682373,0.56555176
1607985304888,0.6020508,-0.5678711,0.56591797
1607985304890,0.6022949,-0.5670166,0.5671387
1607985304918,0.6020508,-0.57092285,0.5657959
1607985304950,0.6014404,-0.5720215,0.5645752
1607985304951,0.6008301,-0.5720215,0.56347656
1607985304979,0.5999756,-0.57128906,0.56469727
1607985305009,0.598999,-0.57421875,0.564209
1607985305010,0.60046387,-0.5732422,0.5654297
1607985305038,0.59716797,-0.5734863,0.56311035
1607985305068,0.59936523,-0.57128906,0.56311035
1607985305069,0.6014404,-0.5701904,0.56433105
1607985305100,0.5991211,-0.5699463,0.5620117
1607985305129,0.6008301,-0.5727539,0.56066895
1607985305132,0.6015625,-0.5744629,0.5611572
