time,x-accel,y-accel,z-accel
1632692970519,0.2836914,0.34057617,0.88964844
1632692970520,0.28173828,0.34802246,0.8967285
1632692970549,0.27783203,0.34484863,0.8931885
1632692970579,0.28100586,0.34680176,0.89501953
1632692970580,0.2854004,0.34509277,0.8968506
1632692970609,0.28259277,0.3449707,0.89538574
1632692970639,0.28076172,0.34594727,0.89501953
1632692970640,0.28100586,0.34606934,0.8930664
1632692970669,0.28076172,0.34521484,0.8942871
1632692970699,0.27978516,0.34570312,0.89172363
1632692970699,0.28100586,0.34509277,0.890625
1632692970729,0.2833252,0.34350586,0.8952637
1632692970759,0.2833252,0.3466797,0.8946533
1632692970760,0.28881836,0.3425293,0.9003906
1632692970789,0.2886963,0.34301758,0.8977051
1632692970819,0.2890625,0.3428955,0.8980713
1632692970820,0.2906494,0.33935547,0.8988037
1632692970849,0.29162598,0.3383789,0.9022217
1632692970879,0.29101562,0.3392334,0.9012451
1632692970880,0.2911377,0.33813477,0.9013672
1632692970909,0.29211426,0.33825684,0.899292
1632692970939,0.29016113,0.33862305,0.89746094
1632692970940,0.2874756,0.34057617,0.8972168
1632692970999,0.28723145,0.3408203,0.8963623
1632692970999,0.28955078,0.3400879,0.899292
1632692971000,0.2878418,0.3395996,0.89819336
1632692971029,0.28857422,0.33911133,0.8980713
1632692971030,0.289917,0.33850098,0.89953613
1632692971059,0.28930664,0.3395996,0.8989258
1632692971089,0.29016113,0.3395996,0.8970947
1632692971090,0.28979492,0.33947754,0.8980713
1632692971119,0.2886963,0.3388672,0.89953613
1632692971149,0.28967285,0.33874512,0.8984375
1632692971150,0.2886963,0.3392334,0.89941406
1632692971179,0.2886963,0.33825684,0.89782715
1632692971209,0.2874756,0.33850098,0.8970947
1632692971210,0.2894287,0.34069824,0.9001465
1632692971239,0.2894287,0.3408203,0.899292
1632692971269,0.28894043,0.33911133,0.89904785
1632692971270,0.28979492,0.33972168,0.9001465
1632692971299,0.28967285,0.3392334,0.89941406
1632692971329,0.2906494,0.33898926,0.89868164
1632692971330,0.29174805,0.34033203,0.8996582
1632692971359,0.28955078,0.33825684,0.8988037
1632692971389,0.29125977,0.3404541,0.8997803
1632692971389,0.2911377,0.34326172,0.90197754
1632692971419,0.2915039,0.34265137,0.9016113
1632692971449,0.2890625,0.34375,0.8970947
1632692971450,0.28686523,0.34277344,0.8972168
1632692971479,0.28601074,0.34313965,0.89453125
1632692971509,0.28759766,0.3416748,0.8955078
1632692971510,0.28674316,0.34155273,0.89733887
1632692971569,0.28222656,0.34179688,0.89294434
1632692971570,0.2824707,0.34094238,0.8931885
1632692971571,0.2836914,0.34362793,0.8955078
1632692971599,0.28515625,0.34240723,0.89624023
1632692971629,0.28430176,0.34399414,0.89575195
1632692971630,0.28552246,0.34399414,0.89660645
1632692971659,0.2861328,0.34399414,0.89733887
1632692971689,0.28503418,0.34387207,0.8956299
1632692971689,0.2841797,0.3449707,0.8964844
1632692971719,0.28405762,0.34448242,0.899292
1632692971720,0.28515625,0.34570312,0.89611816
1632692971749,0.28479004,0.34594727,0.89624023
1632692971779,0.28344727,0.34448242,0.8977051
1632692971780,0.28356934,0.3453369,0.89733887
1632692971809,0.28344727,0.34545898,0.8968506
1632692971839,0.27807617,0.34753418,0.8922119
1632692971840,0.28125,0.34606934,0.8991699
1632692971869,0.28015137,0.34643555,0.8968506
1632692971899,0.28405762,0.34643555,0.89660645
1632692971899,0.28686523,0.34326172,0.899292
1632692971929,0.28723145,0.34436035,0.899292
1632692971959,0.28845215,0.34594727,0.8985596
1632692971960,0.2869873,0.3441162,0.89868164
1632692971989,0.28674316,0.34375,0.9000244
1632692972019,0.2866211,0.34387207,0.8989258
1632692972020,0.28637695,0.3449707,0.9008789
1632692972049,0.28601074,0.34545898,0.8983154
1632692972079,0.28967285,0.3461914,0.9046631
1632692972079,0.2857666,0.34484863,0.89733887
1632692972109,0.28564453,0.34399414,0.89575195
1632692972139,0.2849121,0.3421631,0.89575195
1632692972140,0.28466797,0.34350586,0.8951416
1632692972169,0.28515625,0.34521484,0.89733887
1632692972199,0.28637695,0.34423828,0.8979492
1632692972200,0.2890625,0.34558105,0.90441895
1632692972229,0.28393555,0.3441162,0.8996582
1632692972259,0.28442383,0.34436035,0.8968506
1632692972259,0.28405762,0.34545898,0.89746094
1632692972289,0.28356934,0.3470459,0.8968506
1632692972319,0.28027344,0.34680176,0.8937988
1632692972320,0.27722168,0.34729004,0.89245605
1632692972349,0.27453613,0.3474121,0.892334
1632692972379,0.2775879,0.34655762,0.89501953
1632692972380,0.27734375,0.34643555,0.89416504
1632692972409,0.27783203,0.34643555,0.89538574
1632692972439,0.27539062,0.34777832,0.89282227
1632692972439,0.2755127,0.34851074,0.8909912
1632692972469,0.27856445,0.34851074,0.89331055
1632692972499,0.2833252,0.34655762,0.89868164
1632692972500,0.28625488,0.34838867,0.90112305
1632692972529,0.28479004,0.3479004,0.9000244
1632692972530,0.2854004,0.34692383,0.89904785
1632692972559,0.28356934,0.34558105,0.90148926
1632692972589,0.28295898,0.34570312,0.89782715
1632692972590,0.2808838,0.34692383,0.8947754
1632692972619,0.27612305,0.3479004,0.89367676
1632692972649,0.2770996,0.34570312,0.8946533
1632692972649,0.28186035,0.34558105,0.8983154
1632692972679,0.2800293,0.34753418,0.8951416
1632692972739,0.27685547,0.34692383,0.89294434
1632692972739,0.2833252,0.34729004,0.8988037
1632692972741,0.28186035,0.3474121,0.8956299
1632692972769,0.28588867,0.3428955,0.9000244
1632692972770,0.28979492,0.34143066,0.90063477
1632692972799,0.29101562,0.34240723,0.90185547
1632692972829,0.289917,0.34301758,0.90197754
1632692972830,0.28894043,0.34228516,0.90075684
1632692972859,0.2911377,0.34155273,0.9001465
1632692972889,0.2915039,0.34301758,0.9000244
1632692972890,0.28979492,0.34277344,0.89868164
1632692972919,0.2869873,0.34313965,0.8968506
1632692972949,0.2878418,0.3428955,0.89819336
1632692972950,0.28674316,0.3441162,0.8985596
1632692972979,0.28674316,0.34399414,0.89782715
1632692973009,0.28894043,0.3421631,0.8968506
1632692973010,0.29003906,0.34521484,0.8996582
1632692973039,0.29040527,0.34326172,0.9012451
1632692973069,0.29052734,0.3428955,0.89990234
1632692973069,0.28442383,0.3441162,0.89782715
1632692973099,0.28051758,0.34570312,0.89282227
1632692973129,0.27819824,0.34680176,0.89331055
1632692973130,0.2821045,0.34509277,0.8955078
1632692973159,0.28295898,0.3446045,0.89489746
1632692973189,0.28442383,0.34436035,0.89611816
1632692973189,0.28430176,0.3458252,0.89868164
1632692973219,0.28637695,0.34399414,0.8983154
1632692973249,0.2878418,0.3441162,0.8997803
1632692973249,0.28759766,0.34509277,0.89819336
1632692973279,0.28686523,0.34313965,0.89868164
1632692973309,0.2849121,0.34484863,0.8988037
1632692973310,0.2857666,0.34436035,0.8979492
1632692973339,0.2866211,0.34484863,0.8977051
1632692973369,0.28430176,0.34594727,0.8979492
1632692973370,0.2854004,0.34484863,0.8991699
1632692973399,0.2857666,0.34558105,0.8979492
1632692973400,0.28527832,0.34484863,0.89660645
1632692973429,0.28430176,0.34399414,0.8996582
1632692973459,0.2849121,0.34558105,0.8977051
1632692973460,0.28552246,0.34716797,0.8984375
1632692973489,0.28479004,0.34509277,0.89782715
1632692973519,0.2836914,0.34570312,0.897583
1632692973520,0.28381348,0.34680176,0.89782715
1632692973549,0.28295898,0.34570312,0.89868164
