time,x-accel,y-accel,z-accel
1632859884244,0.39379883,0.2808838,0.8430176
1632859884274,0.4013672,0.28149414,0.85388184
1632859884274,0.41381836,0.28393555,0.85876465
1632859884304,0.40759277,0.2833252,0.85668945
1632859884334,0.4050293,0.28063965,0.85510254
1632859884334,0.40185547,0.2758789,0.8510742
1632859884364,0.4038086,0.26745605,0.852417
1632859884394,0.41064453,0.26818848,0.8503418
1632859884394,0.4263916,0.27001953,0.8588867
1632859884424,0.42614746,0.27319336,0.85876465
1632859884454,0.43395996,0.26220703,0.866333
1632859884454,0.46533203,0.27526855,0.8897705
1632859884484,0.48266602,0.24169922,0.91503906
1632859884514,0.5029297,0.33166504,0.8713379
1632859884514,0.5998535,0.3651123,0.6274414
1632859884544,0.8664551,0.2816162,0.70861816
1632859884574,0.7647705,0.10229492,0.6418457
1632859884574,0.69873047,0.18017578,0.58203125
1632859884604,0.7249756,0.18811035,0.64819336
1632859884634,0.7626953,0.08117676,0.701416
1632859884634,0.7738037,-0.0057373047,0.7282715
1632859884664,0.75561523,-0.009765625,0.72888184
1632859884694,0.7220459,0.0030517578,0.70373535
1632859884694,0.7272949,0.04626465,0.73583984
1632859884724,0.725708,0.08959961,0.78149414
1632859884754,0.6951904,0.088378906,0.78308105
1632859884754,0.6236572,0.09802246,0.744751
1632859884784,0.5349121,0.16638184,0.69873047
1632859884814,0.43481445,0.20397949,0.66589355
1632859884814,0.3671875,0.18383789,0.70129395
1632859884844,0.25683594,0.16430664,0.6899414
1632859884874,0.036743164,0.08874512,0.5180664
1632859884875,0.663208,0.29638672,1.5938721
1632859884904,0.8619385,0.13537598,1.005249
1632859884934,1.2369385,0.5533447,0.37475586
1632859884934,0.8087158,0.31481934,0.6409912
1632859884964,0.7669678,0.27246094,0.6315918
1632859884994,0.76538086,0.14538574,0.7050781
1632859884994,0.68603516,0.1328125,0.69470215
1632859885024,0.6821289,0.17980957,0.680542
1632859885054,0.6682129,0.22912598,0.68774414
1632859885054,0.6199951,0.29260254,0.7039795
1632859885114,0.6114502,0.33276367,0.72265625
1632859885114,0.5909424,0.3453369,0.7340088
1632859885115,0.5773926,0.3166504,0.74938965
1632859885144,0.560791,0.27722168,0.77490234
1632859885174,0.5427246,0.26013184,0.7828369
1632859885175,0.5266113,0.2709961,0.7963867
1632859885204,0.5012207,0.30212402,0.80358887
1632859885234,0.4724121,0.30737305,0.8099365
1632859885234,0.4519043,0.26293945,0.8300781
1632859885264,0.4182129,0.21044922,0.84594727
1632859885294,0.39746094,0.20898438,0.8555908
1632859885294,0.39953613,0.26635742,0.8463135
1632859885324,0.40930176,0.29418945,0.8409424
1632859885354,0.40905762,0.29260254,0.8430176
1632859885354,0.40686035,0.274292,0.85046387
1632859885384,0.397583,0.27954102,0.84802246
1632859885414,0.39770508,0.2833252,0.8479004
1632859885414,0.39379883,0.29138184,0.8502197
1632859885444,0.39624023,0.2796631,0.8511963
1632859885474,0.3996582,0.26733398,0.8536377
1632859885475,0.39379883,0.265625,0.8540039
1632859885504,0.39624023,0.25732422,0.8565674
1632859885534,0.40368652,0.25524902,0.8626709
1632859885534,0.40478516,0.25671387,0.8618164
1632859885564,0.3996582,0.25585938,0.8564453
1632859885564,0.3988037,0.25256348,0.8609619
1632859885594,0.4058838,0.25073242,0.8618164
1632859885624,0.4078369,0.2545166,0.8631592
1632859885654,0.40490723,0.2545166,0.8621826
1632859885654,0.4025879,0.24938965,0.8638916
1632859885684,0.39978027,0.24523926,0.8652344
1632859885684,0.3984375,0.24816895,0.86499023
1632859885714,0.40014648,0.25097656,0.86486816
1632859885744,0.397583,0.24926758,0.8651123
1632859885744,0.3951416,0.25378418,0.8666992
1632859885774,0.39367676,0.2590332,0.86572266
1632859885804,0.39367676,0.2611084,0.8712158
1632859885804,0.3927002,0.2508545,0.86743164
1632859885834,0.39233398,0.24255371,0.8631592
1632859885864,0.3988037,0.23999023,0.8668213
1632859885864,0.40429688,0.2397461,0.8658447
1632859885894,0.40673828,0.23657227,0.86291504
1632859885924,0.41577148,0.23535156,0.86047363
1632859885924,0.42126465,0.24133301,0.8607178
1632859885954,0.41638184,0.24279785,0.85876465
1632859885984,0.41125488,0.24353027,0.85876465
1632859885984,0.40734863,0.24072266,0.859375
1632859886014,0.40441895,0.23962402,0.859375
1632859886044,0.40490723,0.23815918,0.85998535
1632859886044,0.40722656,0.24072266,0.85827637
1632859886074,0.4165039,0.2454834,0.8592529
1632859886104,0.4173584,0.2487793,0.85632324
1632859886104,0.42041016,0.25,0.85546875
1632859886134,0.42468262,0.24768066,0.8568115
1632859886164,0.42077637,0.24255371,0.8548584
1632859886164,0.42016602,0.24572754,0.85668945
1632859886194,0.41638184,0.24536133,0.8548584
1632859886224,0.41601562,0.24560547,0.85583496
1632859886224,0.41918945,0.24633789,0.8577881
1632859886254,0.41784668,0.24499512,0.8568115
1632859886284,0.41577148,0.24572754,0.8543701
1632859886284,0.41625977,0.24255371,0.8572998
1632859886314,0.41479492,0.2442627,0.8562012
1632859886344,0.41589355,0.24353027,0.8555908
1632859886344,0.41467285,0.24475098,0.85632324
1632859886374,0.41455078,0.24609375,0.8557129
1632859886404,0.41381836,0.2475586,0.8532715
1632859886404,0.41455078,0.24475098,0.85510254
1632859886434,0.41516113,0.24499512,0.8548584
1632859886464,0.41809082,0.24621582,0.8555908
1632859886464,0.41577148,0.24377441,0.8552246
1632859886494,0.41589355,0.24719238,0.85510254
1632859886524,0.41723633,0.24645996,0.8552246
1632859886524,0.41918945,0.24609375,0.85461426
1632859886554,0.4182129,0.24584961,0.85583496
1632859886584,0.41918945,0.24621582,0.85668945
1632859886585,0.41760254,0.24841309,0.8544922
1632859886614,0.413208,0.24707031,0.85339355
1632859886644,0.42041016,0.24560547,0.85510254
1632859886644,0.41882324,0.24743652,0.8520508
1632859886674,0.41906738,0.24987793,0.8516846
1632859886704,0.42333984,0.24804688,0.8552246
1632859886704,0.42199707,0.24743652,0.85632324
1632859886734,0.42211914,0.24768066,0.85546875
1632859886764,0.42407227,0.25,0.8548584
1632859886764,0.4234619,0.24865723,0.8552246
1632859886794,0.42211914,0.24963379,0.85375977
1632859886824,0.42419434,0.24963379,0.85461426
1632859886824,0.42321777,0.2503662,0.85510254
1632859886854,0.42468262,0.24890137,0.85461426
1632859886884,0.42614746,0.2479248,0.8540039
1632859886885,0.42321777,0.24926758,0.854126
1632859886914,0.42285156,0.2508545,0.85266113
1632859886944,0.4227295,0.25073242,0.85131836
1632859886944,0.42199707,0.25109863,0.8531494
1632859886974,0.4210205,0.24951172,0.85375977
1632859887004,0.41845703,0.24841309,0.85339355
1632859887004,0.42004395,0.24938965,0.85461426
1632859887034,0.42297363,0.25170898,0.8544922
1632859887064,0.4197998,0.2512207,0.85266113
1632859887064,0.41784668,0.25219727,0.8516846
1632859887094,0.41931152,0.25048828,0.85339355
1632859887124,0.41833496,0.24951172,0.85388184
1632859887125,0.42004395,0.2512207,0.8522949
1632859887154,0.42089844,0.25109863,0.8552246
1632859887184,0.42016602,0.25256348,0.8527832
1632859887184,0.4202881,0.2520752,0.85266113
1632859887244,0.4194336,0.25390625,0.8565674
1632859887244,0.4210205,0.2532959,0.85827637
1632859887245,0.4189453,0.25390625,0.8562012
1632859887274,0.42004395,0.2529297,0.85546875
1632859887304,0.4194336,0.25305176,0.85424805
1632859887304,0.41760254,0.2524414,0.85131836
1632859887334,0.41784668,0.2503662,0.8520508
1632859887364,0.41967773,0.25134277,0.8535156
1632859887364,0.41931152,0.25134277,0.8536377
1632859887394,0.41723633,0.2512207,0.8536377
1632859887394,0.41760254,0.25280762,0.8543701
1632859887424,0.41833496,0.25170898,0.8548584
1632859887454,0.42041016,0.25231934,0.85510254
1632859887454,0.4194336,0.25183105,0.85510254
1632859887483,0.42004395,0.25317383,0.85461426
1632859887513,0.41906738,0.25134277,0.85302734
1632859887514,0.41833496,0.25109863,0.852417
1632859887543,0.4194336,0.24987793,0.85217285
1632859887574,0.4189453,0.2529297,0.85498047
1632859887604,0.4210205,0.2515869,0.8553467
1632859887604,0.42004395,0.25012207,0.8552246
1632859887634,0.41931152,0.25061035,0.8553467
1632859887634,0.4197998,0.25170898,0.85498047
1632859887664,0.42016602,0.2520752,0.8555908
1632859887694,0.41870117,0.25305176,0.85461426
1632859887694,0.41906738,0.25097656,0.85668945
1632859887724,0.41906738,0.2520752,0.85546875
1632859887754,0.41845703,0.25231934,0.8564453
1632859887754,0.4215088,0.2508545,0.8581543
1632859887784,0.41674805,0.2503662,0.8565674
1632859887814,0.41357422,0.25073242,0.8565674
1632859887814,0.41308594,0.25,0.85375977
1632859887844,0.4124756,0.24975586,0.8544922
1632859887874,0.41223145,0.24816895,0.85632324
1632859887874,0.4111328,0.24853516,0.857666
1632859887904,0.4124756,0.24890137,0.8552246
1632859887934,0.40979004,0.24731445,0.85510254
1632859887934,0.41064453,0.2487793,0.8577881
1632859887964,0.41125488,0.24914551,0.8574219
1632859887994,0.41223145,0.24841309,0.85705566
1632859887994,0.41088867,0.24743652,0.857666
1632859888024,0.4107666,0.24804688,0.8572998
1632859888054,0.413208,0.24816895,0.8572998
1632859888054,0.41186523,0.24951172,0.857666
1632859888113,0.41345215,0.24865723,0.8574219
1632859888114,0.41271973,0.24926758,0.85632324
1632859888115,0.41503906,0.24768066,0.85583496
1632859888144,0.41516113,0.24914551,0.8580322
1632859888174,0.4156494,0.24780273,0.8590088
1632859888174,0.41601562,0.24816895,0.8564453
1632859888204,0.41503906,0.24743652,0.857666
1632859888234,0.4182129,0.24780273,0.85583496
1632859888234,0.41674805,0.2503662,0.85546875
1632859888264,0.41674805,0.25024414,0.85498047
1632859888294,0.41711426,0.24938965,0.8548584
1632859888294,0.41784668,0.2503662,0.8547363
1632859888324,0.41723633,0.24804688,0.85546875
1632859888353,0.41809082,0.24963379,0.85595703
1632859888354,0.4182129,0.24963379,0.85595703
1632859888383,0.41918945,0.25024414,0.8552246
1632859888413,0.4202881,0.25012207,0.8574219
1632859888414,0.4189453,0.25,0.8552246
1632859888443,0.42041016,0.25146484,0.8547363
