time,x-accel,y-accel,z-accel
2021-11-16T16:00:56.798,0.452,-0.354,-0.757
2021-11-16T16:00:56.822,0.457,-0.359,-0.760
2021-11-16T16:00:56.844,0.456,-0.358,-0.760
2021-11-16T16:00:56.855,0.456,-0.359,-0.757
2021-11-16T16:00:56.879,0.455,-0.358,-0.761
2021-11-16T16:00:56.912,0.455,-0.357,-0.763
2021-11-16T16:00:56.922,0.455,-0.357,-0.760
2021-11-16T16:00:56.934,0.455,-0.356,-0.760
2021-11-16T16:00:56.957,0.455,-0.355,-0.760
2021-11-16T16:00:56.979,0.455,-0.357,-0.760
2021-11-16T16:00:57.002,0.456,-0.359,-0.759
2021-11-16T16:00:57.047,0.455,-0.357,-0.760
2021-11-16T16:00:57.049,0.456,-0.355,-0.760
2021-11-16T16:00:57.058,0.456,-0.356,-0.759
2021-11-16T16:00:57.080,0.455,-0.355,-0.760
2021-11-16T16:00:57.103,0.455,-0.354,-0.760
2021-11-16T16:00:57.114,0.455,-0.356,-0.761
2021-11-16T16:00:57.137,0.454,-0.355,-0.760
2021-11-16T16:00:57.159,0.455,-0.359,-0.759
2021-11-16T16:00:57.182,0.455,-0.357,-0.761
2021-11-16T16:00:57.204,0.455,-0.355,-0.761
2021-11-16T16:00:57.215,0.454,-0.355,-0.760
2021-11-16T16:00:57.238,0.454,-0.357,-0.760
2021-11-16T16:00:57.260,0.455,-0.359,-0.758
2021-11-16T16:00:57.272,0.455,-0.358,-0.759
2021-11-16T16:00:57.306,0.455,-0.357,-0.759
2021-11-16T16:00:57.316,0.456,-0.356,-0.761
2021-11-16T16:00:57.339,0.458,-0.358,-0.761
2021-11-16T16:00:57.352,0.457,-0.357,-0.759
2021-11-16T16:00:57.373,0.454,-0.356,-0.762
2021-11-16T16:00:57.395,0.454,-0.355,-0.761
2021-11-16T16:00:57.418,0.456,-0.356,-0.760
2021-11-16T16:00:57.440,0.454,-0.355,-0.759
2021-11-16T16:00:57.451,0.454,-0.356,-0.760
2021-11-16T16:00:57.474,0.455,-0.357,-0.760
2021-11-16T16:00:57.496,0.456,-0.357,-0.759
2021-11-16T16:00:57.519,0.455,-0.359,-0.758
2021-11-16T16:00:57.530,0.454,-0.357,-0.758
2021-11-16T16:00:57.552,0.455,-0.356,-0.760
2021-11-16T16:00:57.576,0.455,-0.356,-0.759
2021-11-16T16:00:57.598,0.456,-0.355,-0.759
2021-11-16T16:00:57.621,0.456,-0.356,-0.760
2021-11-16T16:00:57.631,0.456,-0.357,-0.760
2021-11-16T16:00:57.654,0.456,-0.357,-0.761
2021-11-16T16:00:57.688,0.455,-0.358,-0.759
2021-11-16T16:00:57.699,0.455,-0.356,-0.760
2021-11-16T16:00:57.712,0.455,-0.357,-0.760
