time,x-gyro,y-gyro,z-gyro
1639264786344,0.36585367,-0.73170733,-0.5640244
1639264786374,0.015243903,-0.35060975,-0.5030488
1639264786404,0.076219514,-0.65548784,-0.45731708
1639264786405,-0.38109756,-0.16768293,-0.4878049
1639264786434,-0.16768293,0.38109756,-0.41158536
1639264786464,-0.015243903,0.5792683,-0.4878049
1639264786465,0.18292683,0.30487806,-0.5335366
1639264786494,0.30487806,-0.25914633,-0.4878049
1639264786495,-0.09146342,-0.5030488,-0.5487805
1639264786524,-0.21341464,-0.39634147,-0.4878049
1639264786554,-0.36585367,-0.16768293,-0.51829267
1639264786584,-0.36585367,0.04573171,-0.41158536
1639264786585,-0.38109756,0.04573171,-0.44207317
1639264786614,-0.42682928,0.06097561,-0.4878049
1639264786615,-0.5030488,0.076219514,-0.45731708
1639264786644,-0.27439025,0.06097561,-0.47256097
1639264786674,-0.25914633,-0.19817074,-0.51829267
1639264786675,-0.15243903,-0.18292683,-0.44207317
1639264786704,-0.12195122,-0.24390244,-0.47256097
1639264786733,-0.076219514,-0.22865854,-0.44207317
1639264786735,-0.10670732,-0.21341464,-0.35060975
1639264786764,-0.19817074,-0.22865854,-0.44207317
1639264786794,-0.25914633,-0.13719513,-0.5335366
1639264786795,-0.06097561,-0.25914633,-0.47256097
1639264786824,-0.39634147,-0.30487806,-0.51829267
1639264786853,-0.47256097,-0.21341464,-0.41158536
1639264786855,-0.5335366,-0.15243903,-0.45731708
1639264786883,-0.65548784,-0.076219514,-0.45731708
1639264786914,-0.86890244,-0.19817074,-0.42682928
1639264786916,-1.1432927,-0.21341464,-0.45731708
1639264786944,-1.097561,-0.22865854,-0.5640244
1639264786974,-0.85365856,-0.35060975,-0.5335366
1639264786975,-1.2195122,-0.28963414,-0.5335366
1639264787005,-1.402439,-0.25914633,-0.5030488
1639264787033,-1.570122,-0.18292683,-0.45731708
1639264787035,-1.9207318,0.06097561,-0.47256097
1639264787064,-2.4390244,0.18292683,-0.38109756
1639264787094,-2.7591465,0.36585367,-0.39634147
